#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.640000E+02  2.083239E-02  2.036318E-02  1.060150E-04                                 112
 2.642500E+02  2.083294E-02  2.036318E-02  1.060372E-04                                 112
 2.645000E+02  2.083349E-02  2.036318E-02  1.060596E-04                                 112
 2.647500E+02  2.083404E-02  2.036318E-02  1.060822E-04                                 112
 2.650000E+02  2.083460E-02  2.036318E-02  1.061049E-04                                 112
 2.652500E+02  2.083515E-02  2.036318E-02  1.061277E-04                                 112
 2.655000E+02  2.083570E-02  2.036318E-02  1.061507E-04                                 112
 2.657500E+02  2.083625E-02  2.036318E-02  1.061738E-04                                 112
 2.660000E+02  2.083681E-02  2.036318E-02  1.061970E-04                                 112
 2.662500E+02  2.083736E-02  2.036318E-02  1.062205E-04                                 112
 2.665000E+02  2.083791E-02  2.036318E-02  1.062440E-04                                 112
 2.667500E+02  2.083847E-02  2.036318E-02  1.062678E-04                                 112
 2.670000E+02  2.083902E-02  2.036318E-02  1.062917E-04                                 112
 2.672500E+02  2.083958E-02  2.036318E-02  1.063157E-04                                 112
 2.675000E+02  2.084013E-02  2.036318E-02  1.063400E-04                                 112
 2.677500E+02  2.084068E-02  2.036318E-02  1.063644E-04                                 112
 2.680000E+02  2.084124E-02  2.036318E-02  1.063889E-04                                 112
 2.682500E+02  2.084179E-02  2.036318E-02  1.064137E-04                                 112
 2.685000E+02  2.084235E-02  2.036318E-02  1.064386E-04                                 112
 2.687500E+02  2.084290E-02  2.036318E-02  1.064637E-04                                 112
 2.690000E+02  2.084346E-02  2.036318E-02  1.064890E-04                                 112
 2.692500E+02  2.084401E-02  2.036318E-02  1.065144E-04                                 112
 2.695000E+02  2.084457E-02  2.036318E-02  1.065401E-04                                 112
 2.697500E+02  2.084512E-02  2.036318E-02  1.065659E-04                                 112
 2.700000E+02  2.084568E-02  2.036318E-02  1.065920E-04                                 112
 2.702500E+02  2.084623E-02  2.036318E-02  1.066182E-04                                 112
 2.705000E+02  2.084679E-02  2.036318E-02  1.066446E-04                                 112
 2.707500E+02  2.084734E-02  2.036318E-02  1.066712E-04                                 112
 2.710000E+02  2.084790E-02  2.036318E-02  1.066981E-04                                 112
 2.712500E+02  2.084846E-02  2.036318E-02  1.067251E-04                                 112
 2.715000E+02  2.084901E-02  2.036318E-02  1.067523E-04                                 112
 2.717500E+02  2.084957E-02  2.036318E-02  1.067798E-04                                 112
 2.720000E+02  2.085013E-02  2.036318E-02  1.068075E-04                                 112
 2.722500E+02  2.085068E-02  2.036318E-02  1.068353E-04                                 112
 2.725000E+02  2.085124E-02  2.036318E-02  1.068634E-04                                 112
 2.727500E+02  2.085180E-02  2.036318E-02  1.068918E-04                                 112
 2.730000E+02  2.085235E-02  2.036318E-02  1.069203E-04                                 112
 2.732500E+02  2.085291E-02  2.036318E-02  1.069491E-04                                 112
 2.735000E+02  2.085347E-02  2.036318E-02  1.069781E-04                                 112
 2.737500E+02  2.085403E-02  2.036318E-02  1.070073E-04                                 112
 2.740000E+02  2.085459E-02  2.036318E-02  1.070368E-04                                 112
 2.742500E+02  2.085514E-02  2.036318E-02  1.070665E-04                                 112
 2.745000E+02  2.085570E-02  2.036318E-02  1.070964E-04                                 112
 2.747500E+02  2.085626E-02  2.036318E-02  1.071266E-04                                 112
 2.750000E+02  2.085682E-02  2.036318E-02  1.071570E-04                                 112
 2.752500E+02  2.085738E-02  2.036318E-02  1.071877E-04                                 112
 2.755000E+02  2.085794E-02  2.036318E-02  1.072186E-04                                 112
 2.757500E+02  2.085850E-02  2.036318E-02  1.072498E-04                                 112
 2.760000E+02  2.085906E-02  2.036318E-02  1.072812E-04                                 112
 2.762500E+02  2.085961E-02  2.036318E-02  1.073129E-04                                 112
 2.765000E+02  2.086017E-02  2.036318E-02  1.073448E-04                                 112
 2.767500E+02  2.086073E-02  2.036318E-02  1.073771E-04                                 112
 2.770000E+02  2.086129E-02  2.036318E-02  1.074095E-04                                 112
 2.772500E+02  2.086185E-02  2.036318E-02  1.074423E-04                                 112
 2.775000E+02  2.086242E-02  2.036318E-02  1.074753E-04                                 112
 2.777500E+02  2.086298E-02  2.036318E-02  1.075086E-04                                 112
 2.780000E+02  2.086354E-02  2.036318E-02  1.075421E-04                                 112
 2.782500E+02  2.086410E-02  2.036318E-02  1.075760E-04                                 112
 2.785000E+02  2.086466E-02  2.036318E-02  1.076101E-04                                 112
 2.787500E+02  2.086522E-02  2.036318E-02  1.076445E-04                                 112
 2.790000E+02  2.086578E-02  2.036318E-02  1.076792E-04                                 112
 2.792500E+02  2.086634E-02  2.036318E-02  1.077142E-04                                 112
 2.795000E+02  2.086691E-02  2.036318E-02  1.077494E-04                                 112
 2.797500E+02  2.086747E-02  2.036318E-02  1.077850E-04                                 112
 2.800000E+02  2.086803E-02  2.036318E-02  1.078209E-04                                 112
 2.802500E+02  2.086859E-02  2.036318E-02  1.078570E-04                                 112
 2.805000E+02  2.086916E-02  2.036318E-02  1.078935E-04                                 112
 2.807500E+02  2.086972E-02  2.036318E-02  1.079303E-04                                 112
 2.810000E+02  2.087028E-02  2.036318E-02  1.079673E-04                                 112
 2.812500E+02  2.087085E-02  2.036318E-02  1.080047E-04                                 112
 2.815000E+02  2.087141E-02  2.036318E-02  1.080424E-04                                 112
 2.817500E+02  2.087197E-02  2.036318E-02  1.080804E-04                                 112
 2.820000E+02  2.087254E-02  2.036318E-02  1.081188E-04                                 112
 2.822500E+02  2.087310E-02  2.036318E-02  1.081574E-04                                 112
 2.825000E+02  2.087367E-02  2.036318E-02  1.081964E-04                                 112
 2.827500E+02  2.087423E-02  2.036318E-02  1.082357E-04                                 112
 2.830000E+02  2.087480E-02  2.036318E-02  1.082753E-04                                 112
 2.832500E+02  2.087536E-02  2.036318E-02  1.083153E-04                                 112
 2.835000E+02  2.087593E-02  2.036318E-02  1.083555E-04                                 112
 2.837500E+02  2.087649E-02  2.036318E-02  1.083962E-04                                 112
 2.840000E+02  2.087706E-02  2.036318E-02  1.084371E-04                                 112
 2.842500E+02  2.087762E-02  2.036318E-02  1.084784E-04                                 112
 2.845000E+02  2.087819E-02  2.036318E-02  1.085201E-04                                 112
 2.847500E+02  2.087876E-02  2.036318E-02  1.085621E-04                                 112
 2.850000E+02  2.087932E-02  2.036318E-02  1.086044E-04                                 112
 2.852500E+02  2.087989E-02  2.036318E-02  1.086471E-04                                 112
 2.855000E+02  2.088046E-02  2.036318E-02  1.086902E-04                                 112
 2.857500E+02  2.088102E-02  2.036318E-02  1.087336E-04                                 112
 2.860000E+02  2.088159E-02  2.036318E-02  1.087774E-04                                 112
 2.862500E+02  2.088216E-02  2.036318E-02  1.088215E-04                                 112
 2.865000E+02  2.088273E-02  2.036318E-02  1.088660E-04                                 112
 2.867500E+02  2.088330E-02  2.036318E-02  1.089109E-04                                 112
 2.870000E+02  2.088387E-02  2.036318E-02  1.089561E-04                                 112
 2.872500E+02  2.088443E-02  2.036318E-02  1.090017E-04                                 112
 2.875000E+02  2.088500E-02  2.036318E-02  1.090477E-04                                 112
 2.877500E+02  2.088557E-02  2.036318E-02  1.090941E-04                                 112
 2.880000E+02  2.088614E-02  2.036318E-02  1.091408E-04                                 112
 2.882500E+02  2.088671E-02  2.036318E-02  1.091880E-04                                 112
 2.885000E+02  2.088728E-02  2.036318E-02  1.092355E-04                                 112
 2.887500E+02  2.088785E-02  2.036318E-02  1.092834E-04                                 112
 2.890000E+02  2.088843E-02  2.036318E-02  1.093317E-04                                 112
 2.892500E+02  2.088900E-02  2.036318E-02  1.093804E-04                                 112
 2.895000E+02  2.088957E-02  2.036318E-02  1.094295E-04                                 112
 2.897500E+02  2.089014E-02  2.036318E-02  1.094790E-04                                 112
 2.900000E+02  2.089071E-02  2.036318E-02  1.095289E-04                                 112
 2.902500E+02  2.089128E-02  2.036318E-02  1.095792E-04                                 112
 2.905000E+02  2.089186E-02  2.036318E-02  1.096299E-04                                 112
 2.907500E+02  2.089243E-02  2.036318E-02  1.096810E-04                                 112
 2.910000E+02  2.089300E-02  2.036318E-02  1.097326E-04                                 112
 2.912500E+02  2.089357E-02  2.036318E-02  1.097845E-04                                 112
 2.915000E+02  2.089415E-02  2.036318E-02  1.098369E-04                                 112
 2.917500E+02  2.089472E-02  2.036318E-02  1.098897E-04                                 112
 2.920000E+02  2.089530E-02  2.036318E-02  1.099429E-04                                 112
 2.922500E+02  2.089587E-02  2.036318E-02  1.099966E-04                                 112
 2.925000E+02  2.089645E-02  2.036318E-02  1.100506E-04                                 112
 2.927500E+02  2.089702E-02  2.036318E-02  1.101051E-04                                 112
 2.930000E+02  2.089760E-02  2.036318E-02  1.101601E-04                                 112
 2.932500E+02  2.089817E-02  2.036318E-02  1.102155E-04                                 112
 2.935000E+02  2.089875E-02  2.036318E-02  1.102713E-04                                 112
 2.937500E+02  2.089932E-02  2.036318E-02  1.103276E-04                                 112
 2.940000E+02  2.089990E-02  2.036318E-02  1.103843E-04                                 112
 2.942500E+02  2.090048E-02  2.036318E-02  1.104415E-04                                 112
 2.945000E+02  2.090105E-02  2.036318E-02  1.104991E-04                                 112
 2.947500E+02  2.090163E-02  2.036318E-02  1.105572E-04                                 112
 2.950000E+02  2.090221E-02  2.036318E-02  1.106157E-04                                 112
 2.952500E+02  2.090279E-02  2.036318E-02  1.106747E-04                                 112
 2.955000E+02  2.090337E-02  2.036318E-02  1.107342E-04                                 112
 2.957500E+02  2.090395E-02  2.036318E-02  1.107941E-04                                 112
 2.960000E+02  2.090452E-02  2.036318E-02  1.108545E-04                                 112
 2.962500E+02  2.090510E-02  2.036318E-02  1.109154E-04                                 112
 2.965000E+02  2.090568E-02  2.036318E-02  1.109767E-04                                 112
 2.967500E+02  2.090626E-02  2.036318E-02  1.110385E-04                                 112
 2.970000E+02  2.090684E-02  2.036318E-02  1.111008E-04                                 112
 2.972500E+02  2.090743E-02  2.036318E-02  1.111636E-04                                 112
 2.975000E+02  2.090801E-02  2.036318E-02  1.112269E-04                                 112
 2.977500E+02  2.090859E-02  2.036318E-02  1.112906E-04                                 112
 2.980000E+02  2.090917E-02  2.036318E-02  1.113549E-04                                 112
 2.982500E+02  2.090975E-02  2.036318E-02  1.114197E-04                                 112
 2.985000E+02  2.091034E-02  2.036318E-02  1.114849E-04                                 112
 2.987500E+02  2.091092E-02  2.036318E-02  1.115506E-04                                 112
 2.990000E+02  2.091150E-02  2.036318E-02  1.116169E-04                                 112
 2.992500E+02  2.091209E-02  2.036318E-02  1.116837E-04                                 112
 2.995000E+02  2.091267E-02  2.036318E-02  1.117509E-04                                 112
 2.997500E+02  2.091325E-02  2.036318E-02  1.118187E-04                                 112
 3.000000E+02  2.091384E-02  2.036318E-02  1.118870E-04                                 112
 3.002500E+02  2.091442E-02  2.036318E-02  1.119558E-04                                 112
 3.005000E+02  2.091501E-02  2.036318E-02  1.120251E-04                                 112
 3.007500E+02  2.091560E-02  2.036318E-02  1.120950E-04                                 112
 3.010000E+02  2.091618E-02  2.036318E-02  1.121654E-04                                 112
 3.012500E+02  2.091677E-02  2.036318E-02  1.122363E-04                                 112
 3.015000E+02  2.091736E-02  2.036318E-02  1.123078E-04                                 112
 3.017500E+02  2.091794E-02  2.036318E-02  1.123797E-04                                 112
 3.020000E+02  2.091853E-02  2.036318E-02  1.124523E-04                                 112
 3.022500E+02  2.091912E-02  2.036318E-02  1.125253E-04                                 112
 3.025000E+02  2.091971E-02  2.036318E-02  1.125989E-04                                 112
 3.027500E+02  2.092030E-02  2.036318E-02  1.126731E-04                                 112
 3.030000E+02  2.092089E-02  2.036318E-02  1.127478E-04                                 112
 3.032500E+02  2.092148E-02  2.036318E-02  1.128231E-04                                 112
 3.035000E+02  2.092207E-02  2.036318E-02  1.128989E-04                                 112
 3.037500E+02  2.092266E-02  2.036318E-02  1.129753E-04                                 112
 3.040000E+02  2.092325E-02  2.036318E-02  1.130522E-04                                 112
 3.042500E+02  2.092384E-02  2.036318E-02  1.131297E-04                                 112
 3.045000E+02  2.092443E-02  2.036318E-02  1.132078E-04                                 112
 3.047500E+02  2.092502E-02  2.036318E-02  1.132864E-04                                 112
 3.050000E+02  2.092562E-02  2.036318E-02  1.133657E-04                                 112
 3.052500E+02  2.092621E-02  2.036318E-02  1.134455E-04                                 112
 3.055000E+02  2.092680E-02  2.036318E-02  1.135258E-04                                 112
 3.057500E+02  2.092740E-02  2.036318E-02  1.136068E-04                                 112
 3.060000E+02  2.092799E-02  2.036318E-02  1.136884E-04                                 112
 3.062500E+02  2.092859E-02  2.036318E-02  1.137705E-04                                 112
 3.065000E+02  2.092918E-02  2.036318E-02  1.138532E-04                                 112
 3.067500E+02  2.092978E-02  2.036318E-02  1.139366E-04                                 112
 3.070000E+02  2.093038E-02  2.036318E-02  1.140205E-04                                 112
 3.072500E+02  2.093097E-02  2.036318E-02  1.141050E-04                                 112
 3.075000E+02  2.093157E-02  2.036318E-02  1.141902E-04                                 112
 3.077500E+02  2.093217E-02  2.036318E-02  1.142759E-04                                 112
 3.080000E+02  2.093277E-02  2.036318E-02  1.143623E-04                                 112
 3.082500E+02  2.093336E-02  2.036318E-02  1.144493E-04                                 112
 3.085000E+02  2.093396E-02  2.036318E-02  1.145369E-04                                 112
 3.087500E+02  2.093456E-02  2.036318E-02  1.146251E-04                                 112
 3.090000E+02  2.093516E-02  2.036318E-02  1.147139E-04                                 112
 3.092500E+02  2.093576E-02  2.036318E-02  1.148034E-04                                 112
 3.095000E+02  2.093637E-02  2.036318E-02  1.148935E-04                                 112
 3.097500E+02  2.093697E-02  2.036318E-02  1.149843E-04                                 112
 3.100000E+02  2.093757E-02  2.036318E-02  1.150756E-04                                 112
 3.102500E+02  2.093817E-02  2.036318E-02  1.151677E-04                                 112
 3.105000E+02  2.093877E-02  2.036318E-02  1.152603E-04                                 112
 3.107500E+02  2.093938E-02  2.036318E-02  1.153536E-04                                 112
 3.110000E+02  2.093998E-02  2.036318E-02  1.154476E-04                                 112
 3.112500E+02  2.094059E-02  2.036318E-02  1.155422E-04                                 112
 3.115000E+02  2.094119E-02  2.036318E-02  1.156375E-04                                 112
 3.117500E+02  2.094180E-02  2.036318E-02  1.157334E-04                                 112
 3.120000E+02  2.094240E-02  2.036318E-02  1.158300E-04                                 112
 3.122500E+02  2.094301E-02  2.036318E-02  1.159273E-04                                 112
 3.125000E+02  2.094362E-02  2.036318E-02  1.160252E-04                                 112
 3.127500E+02  2.094423E-02  2.036318E-02  1.161238E-04                                 112
 3.130000E+02  2.094483E-02  2.036318E-02  1.162231E-04                                 112
 3.132500E+02  2.094544E-02  2.036318E-02  1.163231E-04                                 112
 3.135000E+02  2.094605E-02  2.036318E-02  1.164237E-04                                 112
 3.137500E+02  2.094666E-02  2.036318E-02  1.165251E-04                                 112
 3.140000E+02  2.094727E-02  2.036318E-02  1.166271E-04                                 112
 3.142500E+02  2.094788E-02  2.036318E-02  1.167298E-04                                 112
 3.145000E+02  2.094850E-02  2.036318E-02  1.168333E-04                                 112
 3.147500E+02  2.094911E-02  2.036318E-02  1.169374E-04                                 112
 3.150000E+02  2.094972E-02  2.036318E-02  1.170422E-04                                 112
 3.152500E+02  2.095033E-02  2.036318E-02  1.171478E-04                                 112
 3.155000E+02  2.095095E-02  2.036318E-02  1.172540E-04                                 112
 3.157500E+02  2.095156E-02  2.036318E-02  1.173610E-04                                 112
 3.160000E+02  2.095218E-02  2.036318E-02  1.174687E-04                                 112
 3.162500E+02  2.095279E-02  2.036318E-02  1.175771E-04                                 112
 3.165000E+02  2.095341E-02  2.036318E-02  1.176862E-04                                 112
 3.167500E+02  2.095403E-02  2.036318E-02  1.177961E-04                                 112
 3.170000E+02  2.095464E-02  2.036318E-02  1.179067E-04                                 112
 3.172500E+02  2.095526E-02  2.036318E-02  1.180180E-04                                 112
 3.175000E+02  2.095588E-02  2.036318E-02  1.181301E-04                                 112
 3.177500E+02  2.095650E-02  2.036318E-02  1.182429E-04                                 112
 3.180000E+02  2.095712E-02  2.036318E-02  1.183565E-04                                 112
 3.182500E+02  2.095774E-02  2.036318E-02  1.184708E-04                                 112
 3.185000E+02  2.095836E-02  2.036318E-02  1.185858E-04                                 112
 3.187500E+02  2.095898E-02  2.036318E-02  1.187017E-04                                 112
 3.190000E+02  2.095960E-02  2.036318E-02  1.188183E-04                                 112
 3.192500E+02  2.096023E-02  2.036318E-02  1.189356E-04                                 112
 3.195000E+02  2.096085E-02  2.036318E-02  1.190537E-04                                 112
 3.197500E+02  2.096147E-02  2.036318E-02  1.191747E-04                                 112
 3.200000E+02  2.096210E-02  2.036318E-02  1.192944E-04                                 112
 3.202500E+02  2.096272E-02  2.036318E-02  1.194128E-04                                 112
 3.205000E+02  2.096335E-02  2.036318E-02  1.195340E-04                                 112
 3.207500E+02  2.096398E-02  2.036318E-02  1.196561E-04                                 112
 3.210000E+02  2.096461E-02  2.036318E-02  1.197789E-04                                 112
 3.212500E+02  2.096523E-02  2.036318E-02  1.199025E-04                                 112
 3.215000E+02  2.096586E-02  2.036318E-02  1.200269E-04                                 112
 3.217500E+02  2.096649E-02  2.036318E-02  1.201521E-04                                 112
 3.220000E+02  2.096712E-02  2.036318E-02  1.202781E-04                                 112
 3.222500E+02  2.096775E-02  2.036318E-02  1.204050E-04                                 112
 3.225000E+02  2.096838E-02  2.036318E-02  1.205326E-04                                 112
 3.227500E+02  2.096902E-02  2.036318E-02  1.206611E-04                                 112
 3.230000E+02  2.096965E-02  2.036318E-02  1.207904E-04                                 112
 3.232500E+02  2.097028E-02  2.036318E-02  1.209205E-04                                 112
 3.235000E+02  2.097092E-02  2.036318E-02  1.210514E-04                                 112
 3.237500E+02  2.097155E-02  2.036318E-02  1.211832E-04                                 112
 3.240000E+02  2.097219E-02  2.036318E-02  1.213158E-04                                 112
 3.242500E+02  2.097282E-02  2.036318E-02  1.214493E-04                                 112
 3.245000E+02  2.097346E-02  2.036318E-02  1.215836E-04                                 112
 3.247500E+02  2.097410E-02  2.036318E-02  1.217187E-04                                 112
 3.250000E+02  2.097474E-02  2.036318E-02  1.218547E-04                                 112
 3.252500E+02  2.097538E-02  2.036318E-02  1.219916E-04                                 112
 3.255000E+02  2.097602E-02  2.036318E-02  1.221293E-04                                 112
 3.257500E+02  2.097666E-02  2.036318E-02  1.222679E-04                                 112
 3.260000E+02  2.097730E-02  2.036318E-02  1.224073E-04                                 112
 3.262500E+02  2.097794E-02  2.036318E-02  1.225477E-04                                 112
 3.265000E+02  2.097858E-02  2.036318E-02  1.226889E-04                                 112
 3.267500E+02  2.097923E-02  2.036318E-02  1.228310E-04                                 112
 3.270000E+02  2.097987E-02  2.036318E-02  1.229740E-04                                 112
 3.272500E+02  2.098052E-02  2.036318E-02  1.231178E-04                                 112
 3.275000E+02  2.098116E-02  2.036318E-02  1.232626E-04                                 112
 3.277500E+02  2.098181E-02  2.036318E-02  1.234083E-04                                 112
 3.280000E+02  2.098246E-02  2.036318E-02  1.235548E-04                                 112
 3.282500E+02  2.098311E-02  2.036318E-02  1.237023E-04                                 112
 3.285000E+02  2.098376E-02  2.036318E-02  1.238507E-04                                 112
 3.287500E+02  2.098441E-02  2.036318E-02  1.240000E-04                                 112
 3.290000E+02  2.098506E-02  2.036318E-02  1.241502E-04                                 112
 3.292500E+02  2.098571E-02  2.036318E-02  1.243014E-04                                 112
 3.295000E+02  2.098636E-02  2.036318E-02  1.244534E-04                                 112
 3.297500E+02  2.098702E-02  2.036318E-02  1.246064E-04                                 112
 3.300000E+02  2.098767E-02  2.036318E-02  1.247604E-04                                 112
 3.302500E+02  2.098833E-02  2.036318E-02  1.249153E-04                                 112
 3.305000E+02  2.098898E-02  2.036318E-02  1.250711E-04                                 112
 3.307500E+02  2.098964E-02  2.036318E-02  1.252279E-04                                 112
 3.310000E+02  2.099030E-02  2.036318E-02  1.253856E-04                                 112
 3.312500E+02  2.099095E-02  2.036318E-02  1.255443E-04                                 112
 3.315000E+02  2.099161E-02  2.036318E-02  1.257040E-04                                 112
 3.317500E+02  2.099227E-02  2.036318E-02  1.258646E-04                                 112
 3.320000E+02  2.099293E-02  2.036318E-02  1.260262E-04                                 112
 3.322500E+02  2.099360E-02  2.036318E-02  1.261888E-04                                 112
 3.325000E+02  2.099426E-02  2.036318E-02  1.263523E-04                                 112
 3.327500E+02  2.099492E-02  2.036318E-02  1.265169E-04                                 112
 3.330000E+02  2.099559E-02  2.036318E-02  1.266824E-04                                 112
 3.332500E+02  2.099625E-02  2.036318E-02  1.268489E-04                                 112
 3.335000E+02  2.099692E-02  2.036318E-02  1.270165E-04                                 112
 3.337500E+02  2.099759E-02  2.036318E-02  1.271850E-04                                 112
 3.340000E+02  2.099825E-02  2.036318E-02  1.273546E-04                                 112
 3.342500E+02  2.099892E-02  2.036318E-02  1.275251E-04                                 112
 3.345000E+02  2.099959E-02  2.036318E-02  1.276967E-04                                 112
 3.347500E+02  2.100026E-02  2.036318E-02  1.278693E-04                                 112
 3.350000E+02  2.100094E-02  2.036318E-02  1.280429E-04                                 112
 3.352500E+02  2.100161E-02  2.036318E-02  1.282176E-04                                 112
 3.355000E+02  2.100228E-02  2.036318E-02  1.283933E-04                                 112
 3.357500E+02  2.100296E-02  2.036318E-02  1.285700E-04                                 112
 3.360000E+02  2.100363E-02  2.036318E-02  1.287478E-04                                 112
 3.362500E+02  2.100431E-02  2.036318E-02  1.289266E-04                                 112
 3.365000E+02  2.100499E-02  2.036318E-02  1.291065E-04                                 112
 3.367500E+02  2.100566E-02  2.036318E-02  1.292875E-04                                 112
 3.370000E+02  2.100634E-02  2.036318E-02  1.294695E-04                                 112
 3.372500E+02  2.100702E-02  2.036318E-02  1.296526E-04                                 112
 3.375000E+02  2.100771E-02  2.036318E-02  1.298368E-04                                 112
 3.377500E+02  2.100839E-02  2.036318E-02  1.300220E-04                                 112
 3.380000E+02  2.100907E-02  2.036318E-02  1.302084E-04                                 112
 3.382500E+02  2.100976E-02  2.036318E-02  1.303958E-04                                 112
 3.385000E+02  2.101044E-02  2.036318E-02  1.305843E-04                                 112
 3.387500E+02  2.101113E-02  2.036318E-02  1.307740E-04                                 112
 3.390000E+02  2.101181E-02  2.036318E-02  1.309647E-04                                 112
 3.392500E+02  2.101250E-02  2.036318E-02  1.311565E-04                                 112
 3.395000E+02  2.101319E-02  2.036318E-02  1.313495E-04                                 112
 3.397500E+02  2.101388E-02  2.036318E-02  1.315436E-04                                 112
 3.400000E+02  2.101457E-02  2.036318E-02  1.317388E-04                                 112
 3.402500E+02  2.101527E-02  2.036318E-02  1.319352E-04                                 112
 3.405000E+02  2.101596E-02  2.036318E-02  1.321326E-04                                 112
 3.407500E+02  2.101666E-02  2.036318E-02  1.323313E-04                                 112
 3.410000E+02  2.101735E-02  2.036318E-02  1.325310E-04                                 112
 3.412500E+02  2.101805E-02  2.036318E-02  1.327320E-04                                 112
 3.415000E+02  2.101875E-02  2.036318E-02  1.329340E-04                                 112
 3.417500E+02  2.101945E-02  2.036318E-02  1.331373E-04                                 112
 3.420000E+02  2.102015E-02  2.036318E-02  1.333417E-04                                 112
 3.422500E+02  2.102085E-02  2.036318E-02  1.335473E-04                                 112
 3.425000E+02  2.102155E-02  2.036318E-02  1.337541E-04                                 112
 3.427500E+02  2.102225E-02  2.036318E-02  1.339620E-04                                 112
 3.430000E+02  2.102296E-02  2.036318E-02  1.341712E-04                                 112
 3.432500E+02  2.102366E-02  2.036318E-02  1.343815E-04                                 112
 3.435000E+02  2.102437E-02  2.036318E-02  1.345931E-04                                 112
 3.437500E+02  2.102508E-02  2.036318E-02  1.348058E-04                                 112
