#         T/K            w1            w2            w3            w5            d1            d2          d1w1         d1w2A         d1w2B          d1w3          d1w4          d2w1          d2w2
 2.552500E+02  2.255792E-02  1.933441E-03  4.961351E-04  8.156732E+00  5.797343E-01  2.339509E-02  6.231792E-01  1.018644E-02  2.009187E-01  4.368989E-01  5.118195E-01  1.400527E-01  4.877651E-04
 2.555000E+02  2.279995E-02  1.964307E-03  5.020696E-04  8.157642E+00  5.812036E-01  2.335544E-02  6.243597E-01  1.025971E-02  2.012114E-01  4.366724E-01  5.101319E-01  1.395076E-01  4.862526E-04
 2.557500E+02  2.304410E-02  1.995606E-03  5.080634E-04  8.158548E+00  5.826701E-01  2.331567E-02  6.255365E-01  1.033332E-02  2.015029E-01  4.364443E-01  5.084507E-01  1.389640E-01  4.847423E-04
 2.560000E+02  2.329039E-02  2.027342E-03  5.141168E-04  8.159451E+00  5.841337E-01  2.327578E-02  6.267096E-01  1.040725E-02  2.017931E-01  4.362144E-01  5.067758E-01  1.384219E-01  4.832342E-04
 2.562500E+02  2.353882E-02  2.059522E-03  5.202304E-04  8.160349E+00  5.855943E-01  2.323578E-02  6.278790E-01  1.048152E-02  2.020821E-01  4.359829E-01  5.051071E-01  1.378815E-01  4.817283E-04
 2.565000E+02  2.378941E-02  2.092149E-03  5.264046E-04  8.161243E+00  5.870521E-01  2.319565E-02  6.290446E-01  1.055613E-02  2.023698E-01  4.357497E-01  5.034447E-01  1.373426E-01  4.802248E-04
 2.567500E+02  2.404218E-02  2.125231E-03  5.326400E-04  8.162134E+00  5.885069E-01  2.315542E-02  6.302065E-01  1.063107E-02  2.026563E-01  4.355148E-01  5.017886E-01  1.368054E-01  4.787236E-04
 2.570000E+02  2.429714E-02  2.158771E-03  5.389369E-04  8.163020E+00  5.899587E-01  2.311507E-02  6.313646E-01  1.070634E-02  2.029415E-01  4.352783E-01  5.001387E-01  1.362697E-01  4.772247E-04
 2.572500E+02  2.455430E-02  2.192776E-03  5.452958E-04  8.163903E+00  5.914077E-01  2.307462E-02  6.325191E-01  1.078196E-02  2.032255E-01  4.350402E-01  4.984949E-01  1.357356E-01  4.757282E-04
 2.575000E+02  2.481368E-02  2.227251E-03  5.517173E-04  8.164781E+00  5.928536E-01  2.303406E-02  6.336698E-01  1.085790E-02  2.035083E-01  4.348004E-01  4.968574E-01  1.352032E-01  4.742341E-04
 2.577500E+02  2.507530E-02  2.262201E-03  5.582018E-04  8.165656E+00  5.942966E-01  2.299340E-02  6.348168E-01  1.093418E-02  2.037898E-01  4.345591E-01  4.952260E-01  1.346723E-01  4.727425E-04
 2.580000E+02  2.533916E-02  2.297633E-03  5.647498E-04  8.166527E+00  5.957366E-01  2.295263E-02  6.359600E-01  1.101080E-02  2.040702E-01  4.343162E-01  4.936008E-01  1.341431E-01  4.712533E-04
 2.582500E+02  2.560528E-02  2.333550E-03  5.713617E-04  8.167394E+00  5.971736E-01  2.291177E-02  6.370995E-01  1.108776E-02  2.043492E-01  4.340717E-01  4.919817E-01  1.336155E-01  4.697666E-04
 2.585000E+02  2.587367E-02  2.369961E-03  5.780381E-04  8.168257E+00  5.986076E-01  2.287081E-02  6.382353E-01  1.116505E-02  2.046271E-01  4.338257E-01  4.903686E-01  1.330895E-01  4.682825E-04
 2.587500E+02  2.614436E-02  2.406869E-03  5.847795E-04  8.169116E+00  6.000386E-01  2.282975E-02  6.393674E-01  1.124269E-02  2.049037E-01  4.335781E-01  4.887617E-01  1.325651E-01  4.668009E-04
 2.590000E+02  2.641735E-02  2.444281E-03  5.915863E-04  8.169972E+00  6.014666E-01  2.278860E-02  6.404958E-01  1.132065E-02  2.051791E-01  4.333290E-01  4.871608E-01  1.320423E-01  4.653219E-04
 2.592500E+02  2.669266E-02  2.482203E-03  5.984590E-04  8.170823E+00  6.028916E-01  2.274735E-02  6.416204E-01  1.139896E-02  2.054533E-01  4.330784E-01  4.855660E-01  1.315212E-01  4.638455E-04
 2.595000E+02  2.697030E-02  2.520641E-03  6.053982E-04  8.171670E+00  6.043136E-01  2.270602E-02  6.427413E-01  1.147761E-02  2.057263E-01  4.328264E-01  4.839772E-01  1.310017E-01  4.623718E-04
 2.597500E+02  2.725029E-02  2.559600E-03  6.124043E-04  8.172514E+00  6.057325E-01  2.266460E-02  6.438585E-01  1.155659E-02  2.059981E-01  4.325728E-01  4.823944E-01  1.304839E-01  4.609007E-04
 2.600000E+02  2.753265E-02  2.599086E-03  6.194778E-04  8.173354E+00  6.071484E-01  2.262309E-02  6.449719E-01  1.163591E-02  2.062686E-01  4.323178E-01  4.808175E-01  1.299676E-01  4.594323E-04
 2.602500E+02  2.781738E-02  2.639107E-03  6.266193E-04  8.174189E+00  6.085612E-01  2.258150E-02  6.460817E-01  1.171558E-02  2.065379E-01  4.320613E-01  4.792467E-01  1.294531E-01  4.579667E-04
 2.605000E+02  2.810450E-02  2.679667E-03  6.338292E-04  8.175021E+00  6.099710E-01  2.253983E-02  6.471877E-01  1.179558E-02  2.068061E-01  4.318034E-01  4.776817E-01  1.289401E-01  4.565037E-04
 2.607500E+02  2.839404E-02  2.720773E-03  6.411081E-04  8.175849E+00  6.113777E-01  2.249808E-02  6.482900E-01  1.187592E-02  2.070730E-01  4.315441E-01  4.761227E-01  1.284288E-01  4.550436E-04
 2.610000E+02  2.868599E-02  2.762431E-03  6.484564E-04  8.176673E+00  6.127813E-01  2.245626E-02  6.493886E-01  1.195661E-02  2.073387E-01  4.312833E-01  4.745696E-01  1.279192E-01  4.535862E-04
 2.612500E+02  2.898039E-02  2.804648E-03  6.558747E-04  8.177493E+00  6.141818E-01  2.241435E-02  6.504835E-01  1.203763E-02  2.076032E-01  4.310212E-01  4.730224E-01  1.274112E-01  4.521317E-04
 2.615000E+02  2.927724E-02  2.847430E-03  6.633635E-04  8.178309E+00  6.155793E-01  2.237238E-02  6.515746E-01  1.211899E-02  2.078665E-01  4.307577E-01  4.714811E-01  1.269048E-01  4.506800E-04
 2.617500E+02  2.957655E-02  2.890782E-03  6.709234E-04  8.179122E+00  6.169737E-01  2.233033E-02  6.526621E-01  1.220070E-02  2.081286E-01  4.304928E-01  4.699455E-01  1.264001E-01  4.492311E-04
 2.620000E+02  2.987835E-02  2.934713E-03  6.785548E-04  8.179930E+00  6.183650E-01  2.228821E-02  6.537459E-01  1.228275E-02  2.083895E-01  4.302266E-01  4.684158E-01  1.258971E-01  4.477852E-04
 2.622500E+02  3.018265E-02  2.979228E-03  6.862582E-04  8.180735E+00  6.197532E-01  2.224603E-02  6.548259E-01  1.236513E-02  2.086492E-01  4.299590E-01  4.668919E-01  1.253957E-01  4.463421E-04
 2.625000E+02  3.048946E-02  3.024333E-03  6.940343E-04  8.181535E+00  6.211382E-01  2.220377E-02  6.559023E-01  1.244786E-02  2.089078E-01  4.296901E-01  4.653738E-01  1.248960E-01  4.449020E-04
 2.627500E+02  3.079880E-02  3.070036E-03  7.018834E-04  8.182332E+00  6.225202E-01  2.216146E-02  6.569749E-01  1.253094E-02  2.091651E-01  4.294200E-01  4.638615E-01  1.243979E-01  4.434648E-04
 2.630000E+02  3.111069E-02  3.116344E-03  7.098062E-04  8.183125E+00  6.238990E-01  2.211908E-02  6.580439E-01  1.261435E-02  2.094213E-01  4.291485E-01  4.623549E-01  1.239015E-01  4.420306E-04
 2.632500E+02  3.142514E-02  3.163262E-03  7.178033E-04  8.183914E+00  6.252748E-01  2.207664E-02  6.591092E-01  1.269811E-02  2.096762E-01  4.288757E-01  4.608540E-01  1.234067E-01  4.405994E-04
 2.635000E+02  3.174216E-02  3.210798E-03  7.258750E-04  8.184698E+00  6.266473E-01  2.203414E-02  6.601708E-01  1.278221E-02  2.099300E-01  4.286016E-01  4.593588E-01  1.229136E-01  4.391712E-04
 2.637500E+02  3.206178E-02  3.258959E-03  7.340220E-04  8.185479E+00  6.280168E-01  2.199159E-02  6.612287E-01  1.286666E-02  2.101826E-01  4.283263E-01  4.578693E-01  1.224222E-01  4.377460E-04
 2.640000E+02  3.238400E-02  3.307751E-03  7.422449E-04  8.186257E+00  6.293831E-01  2.194898E-02  6.622829E-01  1.295144E-02  2.104341E-01  4.280498E-01  4.563855E-01  1.219324E-01  4.363239E-04
 2.642500E+02  3.270884E-02  3.357182E-03  7.505441E-04  8.187030E+00  6.307463E-01  2.190631E-02  6.633334E-01  1.303658E-02  2.106843E-01  4.277720E-01  4.549073E-01  1.214443E-01  4.349048E-04
 2.645000E+02  3.303633E-02  3.407259E-03  7.589202E-04  8.187799E+00  6.321063E-01  2.186360E-02  6.643803E-01  1.312205E-02  2.109334E-01  4.274930E-01  4.534347E-01  1.209578E-01  4.334889E-04
 2.647500E+02  3.336647E-02  3.457989E-03  7.673737E-04  8.188564E+00  6.334632E-01  2.182083E-02  6.654235E-01  1.320787E-02  2.111814E-01  4.272128E-01  4.519678E-01  1.204731E-01  4.320760E-04
 2.650000E+02  3.369928E-02  3.509378E-03  7.759053E-04  8.189326E+00  6.348169E-01  2.177802E-02  6.664630E-01  1.329404E-02  2.114281E-01  4.269314E-01  4.505064E-01  1.199899E-01  4.306663E-04
 2.652500E+02  3.403477E-02  3.561435E-03  7.845154E-04  8.190083E+00  6.361674E-01  2.173516E-02  6.674989E-01  1.338054E-02  2.116737E-01  4.266488E-01  4.490506E-01  1.195085E-01  4.292597E-04
 2.655000E+02  3.437297E-02  3.614167E-03  7.932046E-04  8.190837E+00  6.375148E-01  2.169225E-02  6.685311E-01  1.346740E-02  2.119182E-01  4.263650E-01  4.476003E-01  1.190287E-01  4.278563E-04
 2.657500E+02  3.471388E-02  3.667581E-03  8.019736E-04  8.191587E+00  6.388590E-01  2.164930E-02  6.695596E-01  1.355460E-02  2.121614E-01  4.260801E-01  4.461556E-01  1.185506E-01  4.264560E-04
 2.660000E+02  3.505753E-02  3.721684E-03  8.108228E-04  8.192333E+00  6.402001E-01  2.160631E-02  6.705845E-01  1.364214E-02  2.124036E-01  4.257941E-01  4.447163E-01  1.180741E-01  4.250589E-04
 2.662500E+02  3.540393E-02  3.776484E-03  8.197528E-04  8.193074E+00  6.415379E-01  2.156328E-02  6.716058E-01  1.373003E-02  2.126445E-01  4.255069E-01  4.432826E-01  1.175993E-01  4.236651E-04
 2.665000E+02  3.575310E-02  3.831989E-03  8.287641E-04  8.193812E+00  6.428726E-01  2.152021E-02  6.726234E-01  1.381827E-02  2.128844E-01  4.252186E-01  4.418543E-01  1.171262E-01  4.222745E-04
 2.667500E+02  3.610505E-02  3.888206E-03  8.378575E-04  8.194546E+00  6.442041E-01  2.147711E-02  6.736373E-01  1.390685E-02  2.131230E-01  4.249292E-01  4.404315E-01  1.166548E-01  4.208871E-04
 2.670000E+02  3.645980E-02  3.945144E-03  8.470333E-04  8.195277E+00  6.455325E-01  2.143397E-02  6.746477E-01  1.399578E-02  2.133606E-01  4.246387E-01  4.390141E-01  1.161850E-01  4.195030E-04
 2.672500E+02  3.681737E-02  4.002809E-03  8.562923E-04  8.196003E+00  6.468576E-01  2.139080E-02  6.756544E-01  1.408506E-02  2.135970E-01  4.243472E-01  4.376021E-01  1.157168E-01  4.181221E-04
 2.675000E+02  3.717777E-02  4.061209E-03  8.656349E-04  8.196725E+00  6.481795E-01  2.134759E-02  6.766575E-01  1.417468E-02  2.138322E-01  4.240545E-01  4.361955E-01  1.152504E-01  4.167445E-04
 2.677500E+02  3.754102E-02  4.120354E-03  8.750619E-04  8.197443E+00  6.494983E-01  2.130436E-02  6.776569E-01  1.426465E-02  2.140664E-01  4.237608E-01  4.347943E-01  1.147856E-01  4.153702E-04
 2.680000E+02  3.790713E-02  4.180249E-03  8.845736E-04  8.198158E+00  6.508138E-01  2.126109E-02  6.786528E-01  1.435497E-02  2.142993E-01  4.234661E-01  4.333984E-01  1.143224E-01  4.139993E-04
 2.682500E+02  3.827612E-02  4.240905E-03  8.941708E-04  8.198868E+00  6.521262E-01  2.121780E-02  6.796450E-01  1.444563E-02  2.145312E-01  4.231703E-01  4.320079E-01  1.138609E-01  4.126316E-04
 2.685000E+02  3.864801E-02  4.302328E-03  9.038540E-04  8.199575E+00  6.534353E-01  2.117449E-02  6.806336E-01  1.453665E-02  2.147619E-01  4.228736E-01  4.306227E-01  1.134011E-01  4.112673E-04
 2.687500E+02  3.902282E-02  4.364527E-03  9.136239E-04  8.200277E+00  6.547412E-01  2.113114E-02  6.816187E-01  1.462801E-02  2.149915E-01  4.225758E-01  4.292427E-01  1.129430E-01  4.099064E-04
 2.690000E+02  3.940056E-02  4.427511E-03  9.234809E-04  8.200976E+00  6.560440E-01  2.108778E-02  6.826001E-01  1.471971E-02  2.152200E-01  4.222770E-01  4.278681E-01  1.124865E-01  4.085488E-04
 2.692500E+02  3.978125E-02  4.491287E-03  9.334258E-04  8.201671E+00  6.573435E-01  2.104440E-02  6.835780E-01  1.481177E-02  2.154474E-01  4.219772E-01  4.264987E-01  1.120316E-01  4.071946E-04
 2.695000E+02  4.016490E-02  4.555864E-03  9.434591E-04  8.202362E+00  6.586398E-01  2.100099E-02  6.845522E-01  1.490417E-02  2.156737E-01  4.216765E-01  4.251345E-01  1.115784E-01  4.058438E-04
 2.697500E+02  4.055154E-02  4.621250E-03  9.535814E-04  8.203049E+00  6.599329E-01  2.095757E-02  6.855229E-01  1.499693E-02  2.158988E-01  4.213748E-01  4.237756E-01  1.111269E-01  4.044963E-04
 2.700000E+02  4.094117E-02  4.687455E-03  9.637933E-04  8.203732E+00  6.612228E-01  2.091413E-02  6.864900E-01  1.509003E-02  2.161228E-01  4.210721E-01  4.224219E-01  1.106770E-01  4.031523E-04
 2.702500E+02  4.133383E-02  4.754486E-03  9.740954E-04  8.204411E+00  6.625095E-01  2.087067E-02  6.874536E-01  1.518348E-02  2.163458E-01  4.207685E-01  4.210733E-01  1.102288E-01  4.018117E-04
 2.705000E+02  4.172951E-02  4.822353E-03  9.844884E-04  8.205086E+00  6.637930E-01  2.082720E-02  6.884135E-01  1.527728E-02  2.165676E-01  4.204640E-01  4.197299E-01  1.097822E-01  4.004746E-04
 2.707500E+02  4.212825E-02  4.891063E-03  9.949728E-04  8.205757E+00  6.650732E-01  2.078372E-02  6.893700E-01  1.537143E-02  2.167883E-01  4.201585E-01  4.183916E-01  1.093373E-01  3.991408E-04
 2.710000E+02  4.253005E-02  4.960627E-03  1.005549E-03  8.206424E+00  6.663502E-01  2.074023E-02  6.903229E-01  1.546593E-02  2.170080E-01  4.198522E-01  4.170585E-01  1.088940E-01  3.978106E-04
 2.712500E+02  4.293494E-02  5.031052E-03  1.016218E-03  8.207087E+00  6.676241E-01  2.069673E-02  6.912722E-01  1.556078E-02  2.172265E-01  4.195450E-01  4.157305E-01  1.084524E-01  3.964838E-04
 2.715000E+02  4.334294E-02  5.102349E-03  1.026981E-03  8.207747E+00  6.688946E-01  2.065322E-02  6.922180E-01  1.565598E-02  2.174440E-01  4.192369E-01  4.144075E-01  1.080124E-01  3.951604E-04
 2.717500E+02  4.375405E-02  5.174525E-03  1.037837E-03  8.208402E+00  6.701620E-01  2.060970E-02  6.931602E-01  1.575152E-02  2.176603E-01  4.189279E-01  4.130896E-01  1.075740E-01  3.938406E-04
 2.720000E+02  4.416830E-02  5.247590E-03  1.048788E-03  8.209053E+00  6.714262E-01  2.056617E-02  6.940990E-01  1.584742E-02  2.178756E-01  4.186180E-01  4.117768E-01  1.071373E-01  3.925242E-04
 2.722500E+02  4.458570E-02  5.321554E-03  1.059834E-03  8.209701E+00  6.726871E-01  2.052264E-02  6.950342E-01  1.594367E-02  2.180898E-01  4.183073E-01  4.104690E-01  1.067023E-01  3.912113E-04
 2.725000E+02  4.500628E-02  5.396426E-03  1.070976E-03  8.210344E+00  6.739448E-01  2.047911E-02  6.959659E-01  1.604027E-02  2.183029E-01  4.179958E-01  4.091662E-01  1.062688E-01  3.899020E-04
 2.727500E+02  4.543004E-02  5.472214E-03  1.082215E-03  8.210984E+00  6.751993E-01  2.043558E-02  6.968941E-01  1.613722E-02  2.185149E-01  4.176834E-01  4.078684E-01  1.058371E-01  3.885961E-04
 2.730000E+02  4.585701E-02  5.548928E-03  1.093550E-03  8.211620E+00  6.764506E-01  2.039204E-02  6.978188E-01  1.623452E-02  2.187259E-01  4.173702E-01  4.065756E-01  1.054069E-01  3.872938E-04
 2.732500E+02  4.628721E-02  5.626579E-03  1.104984E-03  8.212251E+00  6.776986E-01  2.034851E-02  6.987400E-01  1.633218E-02  2.189358E-01  4.170562E-01  4.052877E-01  1.049784E-01  3.859950E-04
 2.735000E+02  4.672065E-02  5.705175E-03  1.116515E-03  8.212879E+00  6.789434E-01  2.030498E-02  6.996577E-01  1.643018E-02  2.191446E-01  4.167415E-01  4.040048E-01  1.045515E-01  3.846997E-04
 2.737500E+02  4.715735E-02  5.784727E-03  1.128146E-03  8.213503E+00  6.801850E-01  2.026145E-02  7.005720E-01  1.652853E-02  2.193524E-01  4.164259E-01  4.027267E-01  1.041262E-01  3.834080E-04
 2.740000E+02  4.759733E-02  5.865243E-03  1.139876E-03  8.214122E+00  6.814234E-01  2.021792E-02  7.014827E-01  1.662724E-02  2.195591E-01  4.161095E-01  4.014536E-01  1.037025E-01  3.821198E-04
 2.742500E+02  4.804061E-02  5.946734E-03  1.151707E-03  8.214738E+00  6.826586E-01  2.017440E-02  7.023900E-01  1.672630E-02  2.197648E-01  4.157924E-01  4.001854E-01  1.032805E-01  3.808352E-04
 2.745000E+02  4.848720E-02  6.029210E-03  1.163638E-03  8.215350E+00  6.838905E-01  2.013089E-02  7.032938E-01  1.682571E-02  2.199694E-01  4.154746E-01  3.989220E-01  1.028601E-01  3.795541E-04
 2.747500E+02  4.893712E-02  6.112680E-03  1.175671E-03  8.215958E+00  6.851192E-01  2.008739E-02  7.041942E-01  1.692547E-02  2.201729E-01  4.151560E-01  3.976635E-01  1.024413E-01  3.782766E-04
 2.750000E+02  4.939040E-02  6.197156E-03  1.187807E-03  8.216562E+00  6.863447E-01  2.004389E-02  7.050911E-01  1.702558E-02  2.203754E-01  4.148366E-01  3.964098E-01  1.020241E-01  3.770027E-04
 2.752500E+02  4.984704E-02  6.282646E-03  1.200045E-03  8.217162E+00  6.875670E-01  2.000041E-02  7.059846E-01  1.712605E-02  2.205769E-01  4.145165E-01  3.951609E-01  1.016085E-01  3.757323E-04
 2.755000E+02  5.030706E-02  6.369161E-03  1.212387E-03  8.217758E+00  6.887861E-01  1.995693E-02  7.068747E-01  1.722686E-02  2.207773E-01  4.141957E-01  3.939167E-01  1.011946E-01  3.744656E-04
 2.757500E+02  5.077050E-02  6.456712E-03  1.224834E-03  8.218350E+00  6.900019E-01  1.991347E-02  7.077613E-01  1.732803E-02  2.209767E-01  4.138743E-01  3.926774E-01  1.007822E-01  3.732024E-04
 2.760000E+02  5.123735E-02  6.545309E-03  1.237385E-03  8.218938E+00  6.912145E-01  1.987003E-02  7.086445E-01  1.742956E-02  2.211750E-01  4.135521E-01  3.914428E-01  1.003714E-01  3.719428E-04
 2.762500E+02  5.170765E-02  6.634963E-03  1.250042E-03  8.219522E+00  6.924240E-01  1.982659E-02  7.095243E-01  1.753143E-02  2.213723E-01  4.132292E-01  3.902130E-01  9.996228E-02  3.706868E-04
 2.765000E+02  5.218141E-02  6.725683E-03  1.262805E-03  8.220102E+00  6.936302E-01  1.978318E-02  7.104007E-01  1.763366E-02  2.215686E-01  4.129057E-01  3.889878E-01  9.955472E-02  3.694344E-04
 2.767500E+02  5.265864E-02  6.817481E-03  1.275675E-03  8.220678E+00  6.948332E-01  1.973978E-02  7.112737E-01  1.773624E-02  2.217638E-01  4.125814E-01  3.877674E-01  9.914875E-02  3.681856E-04
 2.770000E+02  5.313938E-02  6.910367E-03  1.288653E-03  8.221250E+00  6.960330E-01  1.969640E-02  7.121434E-01  1.783917E-02  2.219581E-01  4.122566E-01  3.865516E-01  9.874437E-02  3.669405E-04
 2.772500E+02  5.362362E-02  7.004352E-03  1.301739E-03  8.221818E+00  6.972295E-01  1.965303E-02  7.130096E-01  1.794246E-02  2.221513E-01  4.119310E-01  3.853405E-01  9.834158E-02  3.656989E-04
 2.775000E+02  5.411141E-02  7.099447E-03  1.314934E-03  8.222382E+00  6.984229E-01  1.960969E-02  7.138724E-01  1.804610E-02  2.223435E-01  4.116049E-01  3.841341E-01  9.794038E-02  3.644610E-04
 2.777500E+02  5.460274E-02  7.195664E-03  1.328239E-03  8.222942E+00  6.996131E-01  1.956637E-02  7.147319E-01  1.815009E-02  2.225347E-01  4.112781E-01  3.829322E-01  9.754076E-02  3.632266E-04
 2.780000E+02  5.509764E-02  7.293012E-03  1.341654E-03  8.223498E+00  7.008001E-01  1.952307E-02  7.155880E-01  1.825444E-02  2.227249E-01  4.109507E-01  3.817350E-01  9.714271E-02  3.619959E-04
 2.782500E+02  5.559614E-02  7.391504E-03  1.355180E-03  8.224050E+00  7.019838E-01  1.947980E-02  7.164408E-01  1.835914E-02  2.229140E-01  4.106227E-01  3.805424E-01  9.674624E-02  3.607688E-04
 2.785000E+02  5.609824E-02  7.491150E-03  1.368818E-03  8.224598E+00  7.031644E-01  1.943655E-02  7.172902E-01  1.846419E-02  2.231022E-01  4.102941E-01  3.793543E-01  9.635134E-02  3.595454E-04
 2.787500E+02  5.660398E-02  7.591962E-03  1.382569E-03  8.225142E+00  7.043418E-01  1.939332E-02  7.181363E-01  1.856960E-02  2.232894E-01  4.099649E-01  3.781708E-01  9.595801E-02  3.583255E-04
 2.790000E+02  5.711335E-02  7.693952E-03  1.396432E-03  8.225682E+00  7.055160E-01  1.935012E-02  7.189791E-01  1.867536E-02  2.234756E-01  4.096351E-01  3.769918E-01  9.556625E-02  3.571093E-04
 2.792500E+02  5.762640E-02  7.797130E-03  1.410410E-03  8.226218E+00  7.066869E-01  1.930695E-02  7.198185E-01  1.878148E-02  2.236607E-01  4.093047E-01  3.758174E-01  9.517605E-02  3.558968E-04
 2.795000E+02  5.814313E-02  7.901509E-03  1.424502E-03  8.226750E+00  7.078548E-01  1.926380E-02  7.206547E-01  1.888795E-02  2.238449E-01  4.089738E-01  3.746474E-01  9.478740E-02  3.546878E-04
 2.797500E+02  5.866356E-02  8.007099E-03  1.438710E-03  8.227278E+00  7.090194E-01  1.922069E-02  7.214875E-01  1.899477E-02  2.240281E-01  4.086423E-01  3.734820E-01  9.440031E-02  3.534825E-04
 2.800000E+02  5.918772E-02  8.113914E-03  1.453033E-03  8.227802E+00  7.101808E-01  1.917760E-02  7.223170E-01  1.910195E-02  2.242104E-01  4.083103E-01  3.723210E-01  9.401477E-02  3.522809E-04
 2.802500E+02  5.971561E-02  8.221964E-03  1.467474E-03  8.228322E+00  7.113391E-01  1.913455E-02  7.231432E-01  1.920948E-02  2.243916E-01  4.079777E-01  3.711644E-01  9.363078E-02  3.510828E-04
