#         T/K            w1            w2            w3            w5            d1            d2          d1w1         d1w2A         d1w2B          d1w3          d1w4          d2w1          d2w2
 2.525000E+02  4.167984E-04  6.745852E-05  2.713052E-05  8.475223E-01  1.172238E-02  9.913577E-04  2.538252E-02  5.869096E-04  1.233548E-02  3.655996E-02  5.522268E-02  9.123024E-03  4.199186E-05
 2.527500E+02  4.213791E-04  6.856033E-05  2.746287E-05  8.476437E-01  1.175391E-02  9.897956E-04  2.543402E-02  5.912713E-04  1.235493E-02  3.654372E-02  5.504119E-02  9.088171E-03  4.186526E-05
 2.530000E+02  4.260011E-04  6.967798E-05  2.779863E-05  8.477647E-01  1.178539E-02  9.882274E-04  2.548536E-02  5.956537E-04  1.237431E-02  3.652733E-02  5.486037E-02  9.053412E-03  4.173881E-05
 2.532500E+02  4.306646E-04  7.081165E-05  2.813782E-05  8.478853E-01  1.181680E-02  9.866530E-04  2.553655E-02  6.000570E-04  1.239362E-02  3.651079E-02  5.468021E-02  9.018745E-03  4.161251E-05
 2.535000E+02  4.353699E-04  7.196155E-05  2.848048E-05  8.480056E-01  1.184816E-02  9.850727E-04  2.558759E-02  6.044811E-04  1.241284E-02  3.649409E-02  5.450073E-02  8.984173E-03  4.148635E-05
 2.537500E+02  4.401172E-04  7.312786E-05  2.882663E-05  8.481254E-01  1.187947E-02  9.834865E-04  2.563848E-02  6.089261E-04  1.243199E-02  3.647723E-02  5.432191E-02  8.949693E-03  4.136035E-05
 2.540000E+02  4.449070E-04  7.431080E-05  2.917629E-05  8.482448E-01  1.191071E-02  9.818944E-04  2.568922E-02  6.133920E-04  1.245106E-02  3.646023E-02  5.414375E-02  8.915309E-03  4.123450E-05
 2.542500E+02  4.497393E-04  7.551056E-05  2.952950E-05  8.483638E-01  1.194190E-02  9.802967E-04  2.573981E-02  6.178788E-04  1.247005E-02  3.644307E-02  5.396626E-02  8.881019E-03  4.110881E-05
 2.545000E+02  4.546146E-04  7.672735E-05  2.988629E-05  8.484825E-01  1.197304E-02  9.786933E-04  2.579024E-02  6.223865E-04  1.248896E-02  3.642576E-02  5.378942E-02  8.846823E-03  4.098328E-05
 2.547500E+02  4.595332E-04  7.796138E-05  3.024668E-05  8.486007E-01  1.200411E-02  9.770845E-04  2.584052E-02  6.269152E-04  1.250780E-02  3.640830E-02  5.361324E-02  8.812724E-03  4.085791E-05
 2.550000E+02  4.644952E-04  7.921284E-05  3.061070E-05  8.487185E-01  1.203513E-02  9.754702E-04  2.589065E-02  6.314649E-04  1.252656E-02  3.639070E-02  5.343772E-02  8.778719E-03  4.073271E-05
 2.552500E+02  4.695011E-04  8.048196E-05  3.097838E-05  8.488360E-01  1.206609E-02  9.738505E-04  2.594063E-02  6.360356E-04  1.254525E-02  3.637295E-02  5.326285E-02  8.744811E-03  4.060769E-05
 2.555000E+02  4.745510E-04  8.176895E-05  3.134976E-05  8.489530E-01  1.209699E-02  9.722257E-04  2.599045E-02  6.406274E-04  1.256385E-02  3.635505E-02  5.308863E-02  8.711000E-03  4.048283E-05
 2.557500E+02  4.796454E-04  8.307401E-05  3.172485E-05  8.490697E-01  1.212783E-02  9.705957E-04  2.604013E-02  6.452402E-04  1.258238E-02  3.633701E-02  5.291506E-02  8.677284E-03  4.035815E-05
 2.560000E+02  4.847844E-04  8.439737E-05  3.210369E-05  8.491859E-01  1.215862E-02  9.689607E-04  2.608965E-02  6.498741E-04  1.260084E-02  3.631883E-02  5.274214E-02  8.643666E-03  4.023365E-05
 2.562500E+02  4.899683E-04  8.573925E-05  3.248630E-05  8.493018E-01  1.218934E-02  9.673207E-04  2.613902E-02  6.545291E-04  1.261921E-02  3.630051E-02  5.256986E-02  8.610145E-03  4.010934E-05
 2.565000E+02  4.951976E-04  8.709986E-05  3.287272E-05  8.494172E-01  1.222000E-02  9.656758E-04  2.618823E-02  6.592053E-04  1.263751E-02  3.628205E-02  5.239822E-02  8.576722E-03  3.998520E-05
 2.567500E+02  5.004724E-04  8.847943E-05  3.326298E-05  8.495323E-01  1.225061E-02  9.640262E-04  2.623729E-02  6.639026E-04  1.265574E-02  3.626345E-02  5.222723E-02  8.543396E-03  3.986126E-05
 2.570000E+02  5.057930E-04  8.987818E-05  3.365711E-05  8.496469E-01  1.228116E-02  9.623719E-04  2.628620E-02  6.686211E-04  1.267389E-02  3.624471E-02  5.205687E-02  8.510168E-03  3.973750E-05
 2.572500E+02  5.111598E-04  9.129635E-05  3.405513E-05  8.497612E-01  1.231164E-02  9.607130E-04  2.633496E-02  6.733608E-04  1.269196E-02  3.622584E-02  5.188715E-02  8.477039E-03  3.961393E-05
 2.575000E+02  5.165731E-04  9.273415E-05  3.445707E-05  8.498751E-01  1.234207E-02  9.590496E-04  2.638357E-02  6.781218E-04  1.270995E-02  3.620683E-02  5.171807E-02  8.444008E-03  3.949056E-05
 2.577500E+02  5.220331E-04  9.419183E-05  3.486298E-05  8.499886E-01  1.237244E-02  9.573817E-04  2.643202E-02  6.829040E-04  1.272787E-02  3.618769E-02  5.154962E-02  8.411076E-03  3.936739E-05
 2.580000E+02  5.275402E-04  9.566961E-05  3.527287E-05  8.501016E-01  1.240274E-02  9.557096E-04  2.648032E-02  6.877075E-04  1.274571E-02  3.616841E-02  5.138180E-02  8.378243E-03  3.924441E-05
 2.582500E+02  5.330947E-04  9.716774E-05  3.568677E-05  8.502143E-01  1.243299E-02  9.540332E-04  2.652847E-02  6.925322E-04  1.276348E-02  3.614901E-02  5.121460E-02  8.345509E-03  3.912164E-05
 2.585000E+02  5.386968E-04  9.868645E-05  3.610473E-05  8.503266E-01  1.246317E-02  9.523527E-04  2.657646E-02  6.973783E-04  1.278117E-02  3.612947E-02  5.104804E-02  8.312875E-03  3.899907E-05
 2.587500E+02  5.443469E-04  1.002260E-04  3.652676E-05  8.504385E-01  1.249330E-02  9.506681E-04  2.662431E-02  7.022458E-04  1.279879E-02  3.610981E-02  5.088210E-02  8.280341E-03  3.887671E-05
 2.590000E+02  5.500453E-04  1.017866E-04  3.695291E-05  8.505500E-01  1.252336E-02  9.489795E-04  2.667200E-02  7.071346E-04  1.281633E-02  3.609001E-02  5.071678E-02  8.247906E-03  3.875456E-05
 2.592500E+02  5.557923E-04  1.033685E-04  3.738319E-05  8.506611E-01  1.255336E-02  9.472870E-04  2.671954E-02  7.120447E-04  1.283380E-02  3.607010E-02  5.055208E-02  8.215571E-03  3.863262E-05
 2.595000E+02  5.615882E-04  1.049719E-04  3.781765E-05  8.507717E-01  1.258330E-02  9.455907E-04  2.676692E-02  7.169763E-04  1.285119E-02  3.605005E-02  5.038800E-02  8.183337E-03  3.851089E-05
 2.597500E+02  5.674333E-04  1.065972E-04  3.825632E-05  8.508820E-01  1.261318E-02  9.438907E-04  2.681415E-02  7.219293E-04  1.286850E-02  3.602989E-02  5.022454E-02  8.151203E-03  3.838938E-05
 2.600000E+02  5.733279E-04  1.082445E-04  3.869922E-05  8.509919E-01  1.264300E-02  9.421871E-04  2.686123E-02  7.269038E-04  1.288575E-02  3.600960E-02  5.006169E-02  8.119170E-03  3.826808E-05
 2.602500E+02  5.792724E-04  1.099141E-04  3.914638E-05  8.511014E-01  1.267275E-02  9.404799E-04  2.690816E-02  7.318997E-04  1.290291E-02  3.598918E-02  4.989945E-02  8.087237E-03  3.814701E-05
 2.605000E+02  5.852670E-04  1.116064E-04  3.959785E-05  8.512106E-01  1.270244E-02  9.387692E-04  2.695494E-02  7.369172E-04  1.292000E-02  3.596865E-02  4.973782E-02  8.055406E-03  3.802616E-05
 2.607500E+02  5.913121E-04  1.133214E-04  4.005365E-05  8.513193E-01  1.273207E-02  9.370551E-04  2.700156E-02  7.419561E-04  1.293702E-02  3.594800E-02  4.957680E-02  8.023675E-03  3.790553E-05
 2.610000E+02  5.974079E-04  1.150595E-04  4.051381E-05  8.514276E-01  1.276164E-02  9.353377E-04  2.704803E-02  7.470166E-04  1.295396E-02  3.592723E-02  4.941639E-02  7.992046E-03  3.778513E-05
 2.612500E+02  6.035549E-04  1.168210E-04  4.097837E-05  8.515355E-01  1.279115E-02  9.336171E-04  2.709435E-02  7.520986E-04  1.297083E-02  3.590634E-02  4.925658E-02  7.960518E-03  3.766496E-05
 2.615000E+02  6.097532E-04  1.186061E-04  4.144736E-05  8.516430E-01  1.282059E-02  9.318933E-04  2.714052E-02  7.572021E-04  1.298763E-02  3.588534E-02  4.909738E-02  7.929091E-03  3.754501E-05
 2.617500E+02  6.160034E-04  1.204151E-04  4.192081E-05  8.517501E-01  1.284997E-02  9.301664E-04  2.718654E-02  7.623273E-04  1.300435E-02  3.586422E-02  4.893877E-02  7.897766E-03  3.742530E-05
 2.620000E+02  6.223055E-04  1.222482E-04  4.239876E-05  8.518568E-01  1.287929E-02  9.284366E-04  2.723240E-02  7.674741E-04  1.302099E-02  3.584299E-02  4.878076E-02  7.866543E-03  3.730583E-05
 2.622500E+02  6.286601E-04  1.241058E-04  4.288124E-05  8.519632E-01  1.290854E-02  9.267038E-04  2.727812E-02  7.726425E-04  1.303757E-02  3.582165E-02  4.862335E-02  7.835421E-03  3.718659E-05
 2.625000E+02  6.350673E-04  1.259881E-04  4.336828E-05  8.520691E-01  1.293774E-02  9.249682E-04  2.732368E-02  7.778325E-04  1.305407E-02  3.580020E-02  4.846653E-02  7.804402E-03  3.706759E-05
 2.627500E+02  6.415276E-04  1.278954E-04  4.385991E-05  8.521746E-01  1.296686E-02  9.232298E-04  2.736909E-02  7.830443E-04  1.307049E-02  3.577863E-02  4.831031E-02  7.773484E-03  3.694883E-05
 2.630000E+02  6.480413E-04  1.298280E-04  4.435617E-05  8.522798E-01  1.299593E-02  9.214887E-04  2.741434E-02  7.882776E-04  1.308685E-02  3.575696E-02  4.815467E-02  7.742669E-03  3.683030E-05
 2.632500E+02  6.546086E-04  1.317861E-04  4.485710E-05  8.523845E-01  1.302493E-02  9.197450E-04  2.745945E-02  7.935327E-04  1.310313E-02  3.573517E-02  4.799963E-02  7.711955E-03  3.671203E-05
 2.635000E+02  6.612300E-04  1.337701E-04  4.536272E-05  8.524888E-01  1.305387E-02  9.179988E-04  2.750441E-02  7.988096E-04  1.311934E-02  3.571329E-02  4.784517E-02  7.681344E-03  3.659399E-05
 2.637500E+02  6.679056E-04  1.357802E-04  4.587308E-05  8.525928E-01  1.308274E-02  9.162501E-04  2.754921E-02  8.041081E-04  1.313547E-02  3.569129E-02  4.769129E-02  7.650835E-03  3.647621E-05
 2.640000E+02  6.746360E-04  1.378167E-04  4.638820E-05  8.526963E-01  1.311155E-02  9.144991E-04  2.759387E-02  8.094284E-04  1.315153E-02  3.566919E-02  4.753799E-02  7.620428E-03  3.635867E-05
 2.642500E+02  6.814214E-04  1.398799E-04  4.690812E-05  8.527995E-01  1.314030E-02  9.127457E-04  2.763837E-02  8.147705E-04  1.316752E-02  3.564699E-02  4.738528E-02  7.590124E-03  3.624138E-05
 2.645000E+02  6.882621E-04  1.419702E-04  4.743287E-05  8.529022E-01  1.316898E-02  9.109901E-04  2.768272E-02  8.201344E-04  1.318344E-02  3.562468E-02  4.723314E-02  7.559922E-03  3.612435E-05
 2.647500E+02  6.951584E-04  1.440878E-04  4.796249E-05  8.530045E-01  1.319760E-02  9.092323E-04  2.772692E-02  8.255201E-04  1.319929E-02  3.560228E-02  4.708158E-02  7.529823E-03  3.600756E-05
 2.650000E+02  7.021108E-04  1.462330E-04  4.849702E-05  8.531065E-01  1.322615E-02  9.074724E-04  2.777098E-02  8.309276E-04  1.321506E-02  3.557977E-02  4.693059E-02  7.499826E-03  3.589103E-05
 2.652500E+02  7.091195E-04  1.484061E-04  4.903648E-05  8.532080E-01  1.325464E-02  9.057104E-04  2.781488E-02  8.363569E-04  1.323076E-02  3.555716E-02  4.678018E-02  7.469932E-03  3.577476E-05
 2.655000E+02  7.161849E-04  1.506074E-04  4.958093E-05  8.533092E-01  1.328307E-02  9.039465E-04  2.785863E-02  8.418081E-04  1.324639E-02  3.553446E-02  4.663033E-02  7.440140E-03  3.565874E-05
 2.657500E+02  7.233073E-04  1.528373E-04  5.013038E-05  8.534099E-01  1.331143E-02  9.021808E-04  2.790223E-02  8.472812E-04  1.326195E-02  3.551166E-02  4.648106E-02  7.410451E-03  3.554298E-05
 2.660000E+02  7.304871E-04  1.550960E-04  5.068487E-05  8.535103E-01  1.333973E-02  9.004132E-04  2.794568E-02  8.527762E-04  1.327744E-02  3.548876E-02  4.633234E-02  7.380864E-03  3.542749E-05
 2.662500E+02  7.377246E-04  1.573839E-04  5.124445E-05  8.536103E-01  1.336796E-02  8.986438E-04  2.798898E-02  8.582931E-04  1.329285E-02  3.546576E-02  4.618420E-02  7.351380E-03  3.531225E-05
 2.665000E+02  7.450201E-04  1.597013E-04  5.180915E-05  8.537098E-01  1.339612E-02  8.968728E-04  2.803214E-02  8.638319E-04  1.330820E-02  3.544268E-02  4.603661E-02  7.321999E-03  3.519728E-05
 2.667500E+02  7.523740E-04  1.620485E-04  5.237900E-05  8.538090E-01  1.342423E-02  8.951001E-04  2.807514E-02  8.693926E-04  1.332347E-02  3.541950E-02  4.588959E-02  7.292720E-03  3.508257E-05
 2.670000E+02  7.597866E-04  1.644259E-04  5.295404E-05  8.539077E-01  1.345226E-02  8.933260E-04  2.811800E-02  8.749753E-04  1.333868E-02  3.539622E-02  4.574312E-02  7.263543E-03  3.496812E-05
 2.672500E+02  7.672584E-04  1.668337E-04  5.353430E-05  8.540061E-01  1.348024E-02  8.915503E-04  2.816070E-02  8.805800E-04  1.335381E-02  3.537286E-02  4.559721E-02  7.234469E-03  3.485395E-05
 2.675000E+02  7.747895E-04  1.692723E-04  5.411983E-05  8.541041E-01  1.350815E-02  8.897732E-04  2.820326E-02  8.862066E-04  1.336887E-02  3.534941E-02  4.545186E-02  7.205498E-03  3.474004E-05
 2.677500E+02  7.823804E-04  1.717420E-04  5.471066E-05  8.542016E-01  1.353599E-02  8.879947E-04  2.824567E-02  8.918553E-04  1.338387E-02  3.532586E-02  4.530705E-02  7.176629E-03  3.462640E-05
 2.680000E+02  7.900315E-04  1.742431E-04  5.530683E-05  8.542988E-01  1.356377E-02  8.862150E-04  2.828793E-02  8.975260E-04  1.339879E-02  3.530223E-02  4.516280E-02  7.147862E-03  3.451303E-05
 2.682500E+02  7.977430E-04  1.767761E-04  5.590837E-05  8.543956E-01  1.359148E-02  8.844340E-04  2.833004E-02  9.032187E-04  1.341364E-02  3.527851E-02  4.501909E-02  7.119198E-03  3.439993E-05
 2.685000E+02  8.055153E-04  1.793412E-04  5.651532E-05  8.544919E-01  1.361913E-02  8.826519E-04  2.837201E-02  9.089334E-04  1.342843E-02  3.525471E-02  4.487594E-02  7.090636E-03  3.428711E-05
 2.687500E+02  8.133488E-04  1.819388E-04  5.712772E-05  8.545879E-01  1.364671E-02  8.808687E-04  2.841382E-02  9.146702E-04  1.344314E-02  3.523082E-02  4.473332E-02  7.062177E-03  3.417455E-05
 2.690000E+02  8.212439E-04  1.845693E-04  5.774560E-05  8.546834E-01  1.367422E-02  8.790845E-04  2.845549E-02  9.204291E-04  1.345779E-02  3.520685E-02  4.459125E-02  7.033820E-03  3.406228E-05
 2.692500E+02  8.292008E-04  1.872329E-04  5.836901E-05  8.547786E-01  1.370168E-02  8.772992E-04  2.849701E-02  9.262100E-04  1.347236E-02  3.518279E-02  4.444972E-02  7.005565E-03  3.395027E-05
 2.695000E+02  8.372200E-04  1.899300E-04  5.899799E-05  8.548734E-01  1.372906E-02  8.755131E-04  2.853839E-02  9.320131E-04  1.348687E-02  3.515865E-02  4.430873E-02  6.977412E-03  3.383855E-05
 2.697500E+02  8.453018E-04  1.926611E-04  5.963256E-05  8.549677E-01  1.375638E-02  8.737261E-04  2.857962E-02  9.378383E-04  1.350131E-02  3.513443E-02  4.416827E-02  6.949361E-03  3.372710E-05
 2.700000E+02  8.534465E-04  1.954263E-04  6.027277E-05  8.550617E-01  1.378364E-02  8.719383E-04  2.862070E-02  9.436856E-04  1.351568E-02  3.511013E-02  4.402835E-02  6.921412E-03  3.361593E-05
 2.702500E+02  8.616546E-04  1.982262E-04  6.091866E-05  8.551553E-01  1.381083E-02  8.701498E-04  2.866163E-02  9.495551E-04  1.352998E-02  3.508575E-02  4.388896E-02  6.893565E-03  3.350504E-05
 2.705000E+02  8.699263E-04  2.010611E-04  6.157026E-05  8.552484E-01  1.383795E-02  8.683606E-04  2.870242E-02  9.554467E-04  1.354422E-02  3.506129E-02  4.375010E-02  6.865820E-03  3.339443E-05
 2.707500E+02  8.782621E-04  2.039314E-04  6.222762E-05  8.553412E-01  1.386501E-02  8.665708E-04  2.874307E-02  9.613605E-04  1.355838E-02  3.503676E-02  4.361177E-02  6.838176E-03  3.328411E-05
 2.710000E+02  8.866623E-04  2.068373E-04  6.289077E-05  8.554336E-01  1.389200E-02  8.647805E-04  2.878356E-02  9.672964E-04  1.357248E-02  3.501215E-02  4.347397E-02  6.810634E-03  3.317406E-05
 2.712500E+02  8.951273E-04  2.097794E-04  6.355976E-05  8.555255E-01  1.391893E-02  8.629896E-04  2.882392E-02  9.732546E-04  1.358651E-02  3.498746E-02  4.333669E-02  6.783194E-03  3.306430E-05
 2.715000E+02  9.036574E-04  2.127579E-04  6.423461E-05  8.556171E-01  1.394579E-02  8.611983E-04  2.886412E-02  9.792349E-04  1.360048E-02  3.496270E-02  4.319994E-02  6.755855E-03  3.295482E-05
 2.717500E+02  9.122530E-04  2.157732E-04  6.491538E-05  8.557082E-01  1.397259E-02  8.594066E-04  2.890419E-02  9.852375E-04  1.361437E-02  3.493786E-02  4.306370E-02  6.728617E-03  3.284563E-05
 2.720000E+02  9.209145E-04  2.188258E-04  6.560210E-05  8.557990E-01  1.399932E-02  8.576146E-04  2.894410E-02  9.912623E-04  1.362820E-02  3.491295E-02  4.292799E-02  6.701481E-03  3.273672E-05
 2.722500E+02  9.296423E-04  2.219161E-04  6.629481E-05  8.558894E-01  1.402599E-02  8.558223E-04  2.898388E-02  9.973094E-04  1.364196E-02  3.488797E-02  4.279279E-02  6.674446E-03  3.262809E-05
 2.725000E+02  9.384366E-04  2.250443E-04  6.699356E-05  8.559793E-01  1.405258E-02  8.540297E-04  2.902350E-02  1.003379E-03  1.365566E-02  3.486292E-02  4.265811E-02  6.647512E-03  3.251976E-05
 2.727500E+02  9.472980E-04  2.282110E-04  6.769837E-05  8.560689E-01  1.407912E-02  8.522370E-04  2.906299E-02  1.009470E-03  1.366929E-02  3.483780E-02  4.252395E-02  6.620678E-03  3.241171E-05
 2.730000E+02  9.562267E-04  2.314164E-04  6.840929E-05  8.561580E-01  1.410559E-02  8.504442E-04  2.910233E-02  1.015584E-03  1.368285E-02  3.481261E-02  4.239029E-02  6.593945E-03  3.230395E-05
 2.732500E+02  9.652231E-04  2.346611E-04  6.912637E-05  8.562468E-01  1.413199E-02  8.486513E-04  2.914153E-02  1.021720E-03  1.369635E-02  3.478735E-02  4.225714E-02  6.567313E-03  3.219648E-05
 2.735000E+02  9.742877E-04  2.379454E-04  6.984964E-05  8.563351E-01  1.415833E-02  8.468584E-04  2.918058E-02  1.027879E-03  1.370978E-02  3.476202E-02  4.212451E-02  6.540782E-03  3.208929E-05
 2.737500E+02  9.834207E-04  2.412697E-04  7.057914E-05  8.564230E-01  1.418460E-02  8.450656E-04  2.921949E-02  1.034060E-03  1.372314E-02  3.473663E-02  4.199237E-02  6.514351E-03  3.198240E-05
 2.740000E+02  9.926226E-04  2.446344E-04  7.131492E-05  8.565106E-01  1.421080E-02  8.432728E-04  2.925826E-02  1.040263E-03  1.373644E-02  3.471117E-02  4.186074E-02  6.488020E-03  3.187580E-05
 2.742500E+02  1.001894E-03  2.480400E-04  7.205702E-05  8.565977E-01  1.423694E-02  8.414802E-04  2.929689E-02  1.046488E-03  1.374968E-02  3.468564E-02  4.172962E-02  6.461789E-03  3.176949E-05
 2.745000E+02  1.011235E-03  2.514868E-04  7.280547E-05  8.566844E-01  1.426302E-02  8.396878E-04  2.933537E-02  1.052736E-03  1.376285E-02  3.466005E-02  4.159899E-02  6.435657E-03  3.166347E-05
 2.747500E+02  1.020645E-03  2.549753E-04  7.356032E-05  8.567708E-01  1.428902E-02  8.378956E-04  2.937372E-02  1.059006E-03  1.377595E-02  3.463440E-02  4.146886E-02  6.409626E-03  3.155774E-05
 2.750000E+02  1.030127E-03  2.585059E-04  7.432161E-05  8.568567E-01  1.431497E-02  8.361037E-04  2.941192E-02  1.065298E-03  1.378899E-02  3.460869E-02  4.133923E-02  6.383694E-03  3.145231E-05
 2.752500E+02  1.039678E-03  2.620790E-04  7.508939E-05  8.569422E-01  1.434084E-02  8.343121E-04  2.944998E-02  1.071613E-03  1.380196E-02  3.458291E-02  4.121010E-02  6.357862E-03  3.134716E-05
 2.755000E+02  1.049302E-03  2.656951E-04  7.586369E-05  8.570273E-01  1.436666E-02  8.325209E-04  2.948790E-02  1.077951E-03  1.381488E-02  3.455707E-02  4.108145E-02  6.332129E-03  3.124232E-05
 2.757500E+02  1.058996E-03  2.693546E-04  7.664456E-05  8.571121E-01  1.439240E-02  8.307302E-04  2.952567E-02  1.084310E-03  1.382772E-02  3.453118E-02  4.095330E-02  6.306495E-03  3.113776E-05
 2.760000E+02  1.068763E-03  2.730579E-04  7.743203E-05  8.571964E-01  1.441808E-02  8.289399E-04  2.956331E-02  1.090692E-03  1.384050E-02  3.450522E-02  4.082564E-02  6.280960E-03  3.103350E-05
 2.762500E+02  1.078602E-03  2.768055E-04  7.822616E-05  8.572803E-01  1.444370E-02  8.271502E-04  2.960081E-02  1.097097E-03  1.385322E-02  3.447921E-02  4.069846E-02  6.255524E-03  3.092954E-05
 2.765000E+02  1.088513E-03  2.805978E-04  7.902698E-05  8.573638E-01  1.446925E-02  8.253611E-04  2.963817E-02  1.103524E-03  1.386588E-02  3.445314E-02  4.057177E-02  6.230186E-03  3.082587E-05
 2.767500E+02  1.098498E-03  2.844353E-04  7.983454E-05  8.574469E-01  1.449473E-02  8.235725E-04  2.967539E-02  1.109973E-03  1.387847E-02  3.442701E-02  4.044556E-02  6.204947E-03  3.072249E-05
 2.770000E+02  1.108556E-03  2.883184E-04  8.064888E-05  8.575296E-01  1.452015E-02  8.217846E-04  2.971246E-02  1.116445E-03  1.389100E-02  3.440082E-02  4.031983E-02  6.179806E-03  3.061941E-05
 2.772500E+02  1.118688E-03  2.922475E-04  8.147005E-05  8.576118E-01  1.454550E-02  8.199975E-04  2.974940E-02  1.122939E-03  1.390346E-02  3.437458E-02  4.019459E-02  6.154763E-03  3.051663E-05
 2.775000E+02  1.128895E-03  2.962232E-04  8.229808E-05  8.576937E-01  1.457079E-02  8.182111E-04  2.978621E-02  1.129456E-03  1.391587E-02  3.434829E-02  4.006982E-02  6.129819E-03  3.041414E-05
 2.777500E+02  1.139176E-03  3.002459E-04  8.313303E-05  8.577752E-01  1.459601E-02  8.164254E-04  2.982287E-02  1.135995E-03  1.392821E-02  3.432194E-02  3.994553E-02  6.104971E-03  3.031195E-05
 2.780000E+02  1.149532E-03  3.043161E-04  8.397493E-05  8.578562E-01  1.462117E-02  8.146406E-04  2.985939E-02  1.142557E-03  1.394049E-02  3.429554E-02  3.982171E-02  6.080221E-03  3.021006E-05
 2.782500E+02  1.159963E-03  3.084341E-04  8.482383E-05  8.579369E-01  1.464626E-02  8.128567E-04  2.989578E-02  1.149141E-03  1.395270E-02  3.426909E-02  3.969837E-02  6.055569E-03  3.010847E-05
 2.785000E+02  1.170471E-03  3.126006E-04  8.567977E-05  8.580172E-01  1.467129E-02  8.110738E-04  2.993203E-02  1.155747E-03  1.396485E-02  3.424258E-02  3.957549E-02  6.031014E-03  3.000717E-05
 2.787500E+02  1.181054E-03  3.168159E-04  8.654280E-05  8.580970E-01  1.469625E-02  8.092918E-04  2.996815E-02  1.162376E-03  1.397695E-02  3.421603E-02  3.945309E-02  6.006555E-03  2.990617E-05
 2.790000E+02  1.191715E-03  3.210806E-04  8.741297E-05  8.581764E-01  1.472114E-02  8.075107E-04  3.000412E-02  1.169028E-03  1.398898E-02  3.418943E-02  3.933115E-02  5.982193E-03  2.980546E-05
 2.792500E+02  1.202452E-03  3.253952E-04  8.829030E-05  8.582555E-01  1.474597E-02  8.057308E-04  3.003996E-02  1.175702E-03  1.400095E-02  3.416277E-02  3.920967E-02  5.957928E-03  2.970506E-05
 2.795000E+02  1.213267E-03  3.297601E-04  8.917487E-05  8.583341E-01  1.477074E-02  8.039519E-04  3.007567E-02  1.182399E-03  1.401285E-02  3.413607E-02  3.908866E-02  5.933759E-03  2.960495E-05
 2.797500E+02  1.224160E-03  3.341758E-04  9.006669E-05  8.584123E-01  1.479544E-02  8.021741E-04  3.011123E-02  1.189118E-03  1.402470E-02  3.410932E-02  3.896812E-02  5.909686E-03  2.950514E-05
 2.800000E+02  1.235131E-03  3.386428E-04  9.096583E-05  8.584901E-01  1.482007E-02  8.003976E-04  3.014667E-02  1.195860E-03  1.403649E-02  3.408252E-02  3.884803E-02  5.885709E-03  2.940563E-05
 2.802500E+02  1.246181E-03  3.431616E-04  9.187233E-05  8.585675E-01  1.484465E-02  7.986222E-04  3.018196E-02  1.202624E-03  1.404821E-02  3.405568E-02  3.872840E-02  5.861828E-03  2.930642E-05
