#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.952500E+02  3.629094E+01  3.629117E+01
 2.955000E+02  3.630507E+01  3.630531E+01
 2.957500E+02  3.631920E+01  3.631943E+01
 2.960000E+02  3.633331E+01  3.633355E+01
 2.962500E+02  3.634742E+01  3.634765E+01
 2.965000E+02  3.636151E+01  3.636174E+01
 2.967500E+02  3.637559E+01  3.637582E+01
 2.970000E+02  3.638966E+01  3.638989E+01
 2.972500E+02  3.640372E+01  3.640395E+01
 2.975000E+02  3.641776E+01  3.641800E+01
 2.977500E+02  3.643180E+01  3.643203E+01
 2.980000E+02  3.644582E+01  3.644606E+01
 2.982500E+02  3.645983E+01  3.646007E+01
 2.985000E+02  3.647384E+01  3.647407E+01
 2.987500E+02  3.648783E+01  3.648806E+01
 2.990000E+02  3.650181E+01  3.650204E+01
 2.992500E+02  3.651577E+01  3.651601E+01
 2.995000E+02  3.652973E+01  3.652997E+01
 2.997500E+02  3.654368E+01  3.654391E+01
 3.000000E+02  3.655761E+01  3.655785E+01
 3.002500E+02  3.657153E+01  3.657177E+01
 3.005000E+02  3.658545E+01  3.658568E+01
 3.007500E+02  3.659935E+01  3.659959E+01
 3.010000E+02  3.661324E+01  3.661348E+01
 3.012500E+02  3.662712E+01  3.662735E+01
 3.015000E+02  3.664098E+01  3.664122E+01
 3.017500E+02  3.665484E+01  3.665508E+01
 3.020000E+02  3.666868E+01  3.666892E+01
 3.022500E+02  3.668252E+01  3.668276E+01
 3.025000E+02  3.669634E+01  3.669658E+01
 3.027500E+02  3.671015E+01  3.671039E+01
 3.030000E+02  3.672395E+01  3.672419E+01
 3.032500E+02  3.673774E+01  3.673798E+01
 3.035000E+02  3.675152E+01  3.675176E+01
 3.037500E+02  3.676529E+01  3.676553E+01
 3.040000E+02  3.677904E+01  3.677928E+01
 3.042500E+02  3.679279E+01  3.679303E+01
 3.045000E+02  3.680652E+01  3.680676E+01
 3.047500E+02  3.682024E+01  3.682048E+01
 3.050000E+02  3.683396E+01  3.683420E+01
 3.052500E+02  3.684766E+01  3.684790E+01
 3.055000E+02  3.686134E+01  3.686159E+01
 3.057500E+02  3.687502E+01  3.687526E+01
 3.060000E+02  3.688869E+01  3.688893E+01
 3.062500E+02  3.690235E+01  3.690259E+01
 3.065000E+02  3.691599E+01  3.691623E+01
 3.067500E+02  3.692962E+01  3.692987E+01
 3.070000E+02  3.694325E+01  3.694349E+01
 3.072500E+02  3.695686E+01  3.695710E+01
 3.075000E+02  3.697046E+01  3.697070E+01
 3.077500E+02  3.698405E+01  3.698429E+01
 3.080000E+02  3.699762E+01  3.699787E+01
 3.082500E+02  3.701119E+01  3.701143E+01
 3.085000E+02  3.702475E+01  3.702499E+01
 3.087500E+02  3.703829E+01  3.703853E+01
 3.090000E+02  3.705182E+01  3.705207E+01
 3.092500E+02  3.706535E+01  3.706559E+01
 3.095000E+02  3.707886E+01  3.707910E+01
 3.097500E+02  3.709236E+01  3.709260E+01
 3.100000E+02  3.710585E+01  3.710609E+01
 3.102500E+02  3.711933E+01  3.711957E+01
 3.105000E+02  3.713279E+01  3.713304E+01
 3.107500E+02  3.714625E+01  3.714649E+01
 3.110000E+02  3.715969E+01  3.715994E+01
 3.112500E+02  3.717313E+01  3.717337E+01
 3.115000E+02  3.718655E+01  3.718679E+01
 3.117500E+02  3.719996E+01  3.720021E+01
 3.120000E+02  3.721336E+01  3.721361E+01
 3.122500E+02  3.722675E+01  3.722700E+01
 3.125000E+02  3.724013E+01  3.724037E+01
 3.127500E+02  3.725350E+01  3.725374E+01
 3.130000E+02  3.726685E+01  3.726710E+01
 3.132500E+02  3.728020E+01  3.728044E+01
 3.135000E+02  3.729353E+01  3.729378E+01
 3.137500E+02  3.730685E+01  3.730710E+01
 3.140000E+02  3.732016E+01  3.732041E+01
 3.142500E+02  3.733346E+01  3.733371E+01
 3.145000E+02  3.734675E+01  3.734700E+01
 3.147500E+02  3.736003E+01  3.736028E+01
 3.150000E+02  3.737330E+01  3.737355E+01
 3.152500E+02  3.738656E+01  3.738680E+01
 3.155000E+02  3.739980E+01  3.740005E+01
 3.157500E+02  3.741303E+01  3.741328E+01
 3.160000E+02  3.742626E+01  3.742651E+01
 3.162500E+02  3.743947E+01  3.743972E+01
 3.165000E+02  3.745267E+01  3.745292E+01
 3.167500E+02  3.746586E+01  3.746611E+01
 3.170000E+02  3.747904E+01  3.747929E+01
 3.172500E+02  3.749220E+01  3.749245E+01
 3.175000E+02  3.750536E+01  3.750561E+01
 3.177500E+02  3.751850E+01  3.751876E+01
 3.180000E+02  3.753164E+01  3.753189E+01
 3.182500E+02  3.754476E+01  3.754501E+01
 3.185000E+02  3.755787E+01  3.755812E+01
 3.187500E+02  3.757097E+01  3.757122E+01
 3.190000E+02  3.758406E+01  3.758431E+01
 3.192500E+02  3.759714E+01  3.759739E+01
 3.195000E+02  3.761021E+01  3.761046E+01
 3.197500E+02  3.762326E+01  3.762351E+01
 3.200000E+02  3.763631E+01  3.763656E+01
 3.202500E+02  3.764934E+01  3.764959E+01
 3.205000E+02  3.766236E+01  3.766262E+01
 3.207500E+02  3.767537E+01  3.767563E+01
 3.210000E+02  3.768837E+01  3.768863E+01
 3.212500E+02  3.770136E+01  3.770162E+01
 3.215000E+02  3.771434E+01  3.771459E+01
 3.217500E+02  3.772731E+01  3.772756E+01
 3.220000E+02  3.774026E+01  3.774052E+01
 3.222500E+02  3.775321E+01  3.775346E+01
 3.225000E+02  3.776614E+01  3.776639E+01
 3.227500E+02  3.777906E+01  3.777932E+01
 3.230000E+02  3.779197E+01  3.779223E+01
 3.232500E+02  3.780487E+01  3.780513E+01
 3.235000E+02  3.781776E+01  3.781801E+01
 3.237500E+02  3.783063E+01  3.783089E+01
 3.240000E+02  3.784350E+01  3.784376E+01
 3.242500E+02  3.785635E+01  3.785661E+01
 3.245000E+02  3.786920E+01  3.786946E+01
 3.247500E+02  3.788203E+01  3.788229E+01
 3.250000E+02  3.789485E+01  3.789511E+01
 3.252500E+02  3.790766E+01  3.790792E+01
 3.255000E+02  3.792046E+01  3.792072E+01
 3.257500E+02  3.793325E+01  3.793351E+01
 3.260000E+02  3.794602E+01  3.794628E+01
 3.262500E+02  3.795879E+01  3.795905E+01
 3.265000E+02  3.797154E+01  3.797180E+01
 3.267500E+02  3.798428E+01  3.798454E+01
 3.270000E+02  3.799701E+01  3.799727E+01
 3.272500E+02  3.800973E+01  3.800999E+01
 3.275000E+02  3.802244E+01  3.802270E+01
 3.277500E+02  3.803514E+01  3.803540E+01
 3.280000E+02  3.804782E+01  3.804809E+01
 3.282500E+02  3.806050E+01  3.806076E+01
 3.285000E+02  3.807316E+01  3.807342E+01
 3.287500E+02  3.808581E+01  3.808608E+01
 3.290000E+02  3.809845E+01  3.809872E+01
 3.292500E+02  3.811108E+01  3.811135E+01
 3.295000E+02  3.812370E+01  3.812396E+01
 3.297500E+02  3.813631E+01  3.813657E+01
 3.300000E+02  3.814890E+01  3.814917E+01
 3.302500E+02  3.816148E+01  3.816175E+01
 3.305000E+02  3.817406E+01  3.817432E+01
 3.307500E+02  3.818662E+01  3.818688E+01
 3.310000E+02  3.819917E+01  3.819943E+01
 3.312500E+02  3.821170E+01  3.821197E+01
 3.315000E+02  3.822423E+01  3.822450E+01
 3.317500E+02  3.823675E+01  3.823701E+01
 3.320000E+02  3.824925E+01  3.824952E+01
 3.322500E+02  3.826174E+01  3.826201E+01
 3.325000E+02  3.827422E+01  3.827449E+01
 3.327500E+02  3.828669E+01  3.828696E+01
 3.330000E+02  3.829915E+01  3.829942E+01
 3.332500E+02  3.831160E+01  3.831187E+01
 3.335000E+02  3.832403E+01  3.832431E+01
 3.337500E+02  3.833646E+01  3.833673E+01
 3.340000E+02  3.834887E+01  3.834914E+01
 3.342500E+02  3.836127E+01  3.836154E+01
 3.345000E+02  3.837366E+01  3.837393E+01
 3.347500E+02  3.838604E+01  3.838631E+01
 3.350000E+02  3.839841E+01  3.839868E+01
 3.352500E+02  3.841076E+01  3.841103E+01
 3.355000E+02  3.842310E+01  3.842338E+01
 3.357500E+02  3.843544E+01  3.843571E+01
 3.360000E+02  3.844776E+01  3.844803E+01
 3.362500E+02  3.846007E+01  3.846034E+01
 3.365000E+02  3.847236E+01  3.847264E+01
 3.367500E+02  3.848465E+01  3.848492E+01
 3.370000E+02  3.849692E+01  3.849720E+01
 3.372500E+02  3.850919E+01  3.850946E+01
 3.375000E+02  3.852144E+01  3.852171E+01
 3.377500E+02  3.853368E+01  3.853395E+01
 3.380000E+02  3.854590E+01  3.854618E+01
 3.382500E+02  3.855812E+01  3.855840E+01
 3.385000E+02  3.857032E+01  3.857060E+01
 3.387500E+02  3.858252E+01  3.858280E+01
 3.390000E+02  3.859470E+01  3.859498E+01
 3.392500E+02  3.860687E+01  3.860715E+01
 3.395000E+02  3.861903E+01  3.861931E+01
 3.397500E+02  3.863117E+01  3.863145E+01
 3.400000E+02  3.864331E+01  3.864359E+01
 3.402500E+02  3.865543E+01  3.865571E+01
 3.405000E+02  3.866754E+01  3.866782E+01
 3.407500E+02  3.867964E+01  3.867992E+01
 3.410000E+02  3.869173E+01  3.869201E+01
 3.412500E+02  3.870380E+01  3.870409E+01
 3.415000E+02  3.871587E+01  3.871615E+01
 3.417500E+02  3.872792E+01  3.872820E+01
 3.420000E+02  3.873996E+01  3.874024E+01
 3.422500E+02  3.875199E+01  3.875227E+01
 3.425000E+02  3.876401E+01  3.876429E+01
 3.427500E+02  3.877601E+01  3.877630E+01
 3.430000E+02  3.878800E+01  3.878829E+01
 3.432500E+02  3.879999E+01  3.880027E+01
 3.435000E+02  3.881195E+01  3.881224E+01
 3.437500E+02  3.882391E+01  3.882420E+01
 3.440000E+02  3.883586E+01  3.883615E+01
 3.442500E+02  3.884779E+01  3.884808E+01
 3.445000E+02  3.885971E+01  3.886000E+01
 3.447500E+02  3.887162E+01  3.887191E+01
 3.450000E+02  3.888352E+01  3.888381E+01
 3.452500E+02  3.889541E+01  3.889570E+01
 3.455000E+02  3.890728E+01  3.890757E+01
 3.457500E+02  3.891914E+01  3.891944E+01
 3.460000E+02  3.893099E+01  3.893129E+01
 3.462500E+02  3.894283E+01  3.894313E+01
 3.465000E+02  3.895466E+01  3.895495E+01
 3.467500E+02  3.896647E+01  3.896677E+01
 3.470000E+02  3.897828E+01  3.897857E+01
 3.472500E+02  3.899007E+01  3.899036E+01
 3.475000E+02  3.900184E+01  3.900214E+01
 3.477500E+02  3.901361E+01  3.901390E+01
 3.480000E+02  3.902536E+01  3.902566E+01
 3.482500E+02  3.903711E+01  3.903740E+01
 3.485000E+02  3.904884E+01  3.904913E+01
 3.487500E+02  3.906055E+01  3.906085E+01
 3.490000E+02  3.907226E+01  3.907256E+01
 3.492500E+02  3.908395E+01  3.908425E+01
 3.495000E+02  3.909563E+01  3.909593E+01
 3.497500E+02  3.910730E+01  3.910760E+01
 3.500000E+02  3.911896E+01  3.911926E+01
 3.502500E+02  3.913060E+01  3.913090E+01
 3.505000E+02  3.914223E+01  3.914253E+01
 3.507500E+02  3.915385E+01  3.915416E+01
 3.510000E+02  3.916546E+01  3.916576E+01
 3.512500E+02  3.917706E+01  3.917736E+01
 3.515000E+02  3.918864E+01  3.918894E+01
 3.517500E+02  3.920021E+01  3.920051E+01
 3.520000E+02  3.921177E+01  3.921207E+01
 3.522500E+02  3.922331E+01  3.922362E+01
 3.525000E+02  3.923485E+01  3.923515E+01
 3.527500E+02  3.924637E+01  3.924668E+01
 3.530000E+02  3.925788E+01  3.925818E+01
 3.532500E+02  3.926938E+01  3.926968E+01
 3.535000E+02  3.928086E+01  3.928117E+01
 3.537500E+02  3.929233E+01  3.929264E+01
 3.540000E+02  3.930379E+01  3.930410E+01
 3.542500E+02  3.931524E+01  3.931555E+01
 3.545000E+02  3.932667E+01  3.932698E+01
 3.547500E+02  3.933809E+01  3.933840E+01
 3.550000E+02  3.934950E+01  3.934981E+01
 3.552500E+02  3.936090E+01  3.936121E+01
 3.555000E+02  3.937228E+01  3.937259E+01
 3.557500E+02  3.938365E+01  3.938397E+01
 3.560000E+02  3.939501E+01  3.939532E+01
 3.562500E+02  3.940636E+01  3.940667E+01
 3.565000E+02  3.941769E+01  3.941801E+01
 3.567500E+02  3.942901E+01  3.942933E+01
 3.570000E+02  3.944032E+01  3.944064E+01
 3.572500E+02  3.945162E+01  3.945193E+01
 3.575000E+02  3.946290E+01  3.946322E+01
 3.577500E+02  3.947417E+01  3.947449E+01
 3.580000E+02  3.948543E+01  3.948574E+01
 3.582500E+02  3.949667E+01  3.949699E+01
 3.585000E+02  3.950790E+01  3.950822E+01
 3.587500E+02  3.951912E+01  3.951944E+01
 3.590000E+02  3.953033E+01  3.953065E+01
 3.592500E+02  3.954152E+01  3.954184E+01
 3.595000E+02  3.955270E+01  3.955302E+01
 3.597500E+02  3.956387E+01  3.956419E+01
 3.600000E+02  3.957502E+01  3.957534E+01
 3.602500E+02  3.958616E+01  3.958649E+01
 3.605000E+02  3.959729E+01  3.959762E+01
 3.607500E+02  3.960841E+01  3.960873E+01
 3.610000E+02  3.961951E+01  3.961984E+01
 3.612500E+02  3.963060E+01  3.963093E+01
 3.615000E+02  3.964168E+01  3.964200E+01
 3.617500E+02  3.965274E+01  3.965307E+01
 3.620000E+02  3.966379E+01  3.966412E+01
 3.622500E+02  3.967483E+01  3.967516E+01
 3.625000E+02  3.968585E+01  3.968618E+01
 3.627500E+02  3.969686E+01  3.969719E+01
 3.630000E+02  3.970786E+01  3.970819E+01
 3.632500E+02  3.971885E+01  3.971918E+01
 3.635000E+02  3.972982E+01  3.973015E+01
 3.637500E+02  3.974078E+01  3.974111E+01
 3.640000E+02  3.975172E+01  3.975206E+01
 3.642500E+02  3.976265E+01  3.976299E+01
 3.645000E+02  3.977357E+01  3.977391E+01
 3.647500E+02  3.978448E+01  3.978481E+01
 3.650000E+02  3.979537E+01  3.979571E+01
 3.652500E+02  3.980625E+01  3.980659E+01
 3.655000E+02  3.981711E+01  3.981745E+01
 3.657500E+02  3.982796E+01  3.982830E+01
 3.660000E+02  3.983880E+01  3.983914E+01
 3.662500E+02  3.984963E+01  3.984997E+01
 3.665000E+02  3.986044E+01  3.986078E+01
 3.667500E+02  3.987124E+01  3.987158E+01
 3.670000E+02  3.988202E+01  3.988236E+01
 3.672500E+02  3.989279E+01  3.989314E+01
 3.675000E+02  3.990355E+01  3.990389E+01
 3.677500E+02  3.991429E+01  3.991464E+01
 3.680000E+02  3.992502E+01  3.992537E+01
 3.682500E+02  3.993574E+01  3.993609E+01
 3.685000E+02  3.994644E+01  3.994679E+01
 3.687500E+02  3.995713E+01  3.995748E+01
 3.690000E+02  3.996781E+01  3.996816E+01
 3.692500E+02  3.997847E+01  3.997882E+01
 3.695000E+02  3.998912E+01  3.998947E+01
 3.697500E+02  3.999975E+01  4.000010E+01
 3.700000E+02  4.001037E+01  4.001072E+01
 3.702500E+02  4.002098E+01  4.002133E+01
 3.705000E+02  4.003157E+01  4.003193E+01
 3.707500E+02  4.004215E+01  4.004250E+01
 3.710000E+02  4.005271E+01  4.005307E+01
 3.712500E+02  4.006326E+01  4.006362E+01
 3.715000E+02  4.007380E+01  4.007416E+01
 3.717500E+02  4.008432E+01  4.008468E+01
 3.720000E+02  4.009483E+01  4.009519E+01
 3.722500E+02  4.010533E+01  4.010569E+01
 3.725000E+02  4.011581E+01  4.011617E+01
 3.727500E+02  4.012628E+01  4.012664E+01
 3.730000E+02  4.013673E+01  4.013709E+01
 3.732500E+02  4.014717E+01  4.014753E+01
 3.735000E+02  4.015759E+01  4.015796E+01
 3.737500E+02  4.016800E+01  4.016837E+01
 3.740000E+02  4.017840E+01  4.017876E+01
 3.742500E+02  4.018878E+01  4.018915E+01
 3.745000E+02  4.019914E+01  4.019951E+01
 3.747500E+02  4.020950E+01  4.020987E+01
 3.750000E+02  4.021984E+01  4.022021E+01
 3.752500E+02  4.023016E+01  4.023053E+01
 3.755000E+02  4.024047E+01  4.024084E+01
 3.757500E+02  4.025076E+01  4.025114E+01
 3.760000E+02  4.026105E+01  4.026142E+01
 3.762500E+02  4.027131E+01  4.027169E+01
 3.765000E+02  4.028156E+01  4.028194E+01
 3.767500E+02  4.029180E+01  4.029218E+01
 3.770000E+02  4.030202E+01  4.030240E+01
 3.772500E+02  4.031223E+01  4.031261E+01
 3.775000E+02  4.032242E+01  4.032280E+01
 3.777500E+02  4.033260E+01  4.033298E+01
 3.780000E+02  4.034277E+01  4.034315E+01
 3.782500E+02  4.035292E+01  4.035330E+01
 3.785000E+02  4.036305E+01  4.036343E+01
 3.787500E+02  4.037317E+01  4.037355E+01
 3.790000E+02  4.038327E+01  4.038366E+01
 3.792500E+02  4.039336E+01  4.039375E+01
 3.795000E+02  4.040344E+01  4.040383E+01
 3.797500E+02  4.041350E+01  4.041389E+01
 3.800000E+02  4.042354E+01  4.042393E+01
 3.802500E+02  4.043357E+01  4.043396E+01
 3.805000E+02  4.044359E+01  4.044398E+01
 3.807500E+02  4.045359E+01  4.045398E+01
 3.810000E+02  4.046357E+01  4.046397E+01
 3.812500E+02  4.047354E+01  4.047394E+01
 3.815000E+02  4.048350E+01  4.048389E+01
 3.817500E+02  4.049344E+01  4.049383E+01
 3.820000E+02  4.050336E+01  4.050376E+01
 3.822500E+02  4.051327E+01  4.051367E+01
 3.825000E+02  4.052316E+01  4.052356E+01
 3.827500E+02  4.053304E+01  4.053344E+01
 3.830000E+02  4.054290E+01  4.054331E+01
 3.832500E+02  4.055275E+01  4.055315E+01
 3.835000E+02  4.056258E+01  4.056299E+01
 3.837500E+02  4.057240E+01  4.057281E+01
 3.840000E+02  4.058220E+01  4.058261E+01
 3.842500E+02  4.059199E+01  4.059239E+01
 3.845000E+02  4.060176E+01  4.060217E+01
 3.847500E+02  4.061151E+01  4.061192E+01
 3.850000E+02  4.062125E+01  4.062166E+01
 3.852500E+02  4.063097E+01  4.063138E+01
 3.855000E+02  4.064068E+01  4.064109E+01
 3.857500E+02  4.065037E+01  4.065079E+01
 3.860000E+02  4.066005E+01  4.066046E+01
 3.862500E+02  4.066971E+01  4.067012E+01
 3.865000E+02  4.067935E+01  4.067977E+01
 3.867500E+02  4.068898E+01  4.068940E+01
 3.870000E+02  4.069859E+01  4.069901E+01
 3.872500E+02  4.070819E+01  4.070861E+01
 3.875000E+02  4.071777E+01  4.071819E+01
 3.877500E+02  4.072733E+01  6.459681E+03
 3.880000E+02  2.983725E+01  6.452974E+03
 3.882500E+02  2.984162E+01  3.820709E+01
 3.885000E+02  2.984599E+01  3.821136E+01
 3.887500E+02  2.985037E+01  3.821563E+01
 3.890000E+02  2.985474E+01  3.821991E+01
