#         T/K          A/kJ          G/kJ
 2.842500E+02  5.318440E+00  5.320556E+00
 2.845000E+02  5.297934E+00  5.300050E+00
 2.847500E+02  5.277419E+00  5.279534E+00
 2.850000E+02  5.256894E+00  5.259010E+00
 2.852500E+02  5.236361E+00  5.238477E+00
 2.855000E+02  5.215819E+00  5.217935E+00
 2.857500E+02  5.195267E+00  5.197383E+00
 2.860000E+02  5.174707E+00  5.176823E+00
 2.862500E+02  5.154138E+00  5.156254E+00
 2.865000E+02  5.133559E+00  5.135675E+00
 2.867500E+02  5.112972E+00  5.115088E+00
 2.870000E+02  5.092376E+00  5.094492E+00
 2.872500E+02  5.071770E+00  5.073886E+00
 2.875000E+02  5.051156E+00  5.053272E+00
 2.877500E+02  5.030533E+00  5.032649E+00
 2.880000E+02  5.009900E+00  5.012017E+00
 2.882500E+02  4.989259E+00  4.991375E+00
 2.885000E+02  4.968609E+00  4.970725E+00
 2.887500E+02  4.947950E+00  4.950066E+00
 2.890000E+02  4.927281E+00  4.929398E+00
 2.892500E+02  4.906604E+00  4.908721E+00
 2.895000E+02  4.885918E+00  4.888035E+00
 2.897500E+02  4.865223E+00  4.867340E+00
 2.900000E+02  4.844519E+00  4.846636E+00
 2.902500E+02  4.823806E+00  4.825923E+00
 2.905000E+02  4.803084E+00  4.805201E+00
 2.907500E+02  4.782353E+00  4.784470E+00
 2.910000E+02  4.761613E+00  4.763730E+00
 2.912500E+02  4.740864E+00  4.742981E+00
 2.915000E+02  4.720107E+00  4.722224E+00
 2.917500E+02  4.699340E+00  4.701457E+00
 2.920000E+02  4.678564E+00  4.680681E+00
 2.922500E+02  4.657780E+00  4.659897E+00
 2.925000E+02  4.636986E+00  4.639103E+00
 2.927500E+02  4.616184E+00  4.618301E+00
 2.930000E+02  4.595372E+00  4.597490E+00
 2.932500E+02  4.574552E+00  4.576669E+00
 2.935000E+02  4.553723E+00  4.555840E+00
 2.937500E+02  4.532884E+00  4.535002E+00
 2.940000E+02  4.512037E+00  4.514155E+00
 2.942500E+02  4.491181E+00  4.493299E+00
 2.945000E+02  4.470316E+00  4.472434E+00
 2.947500E+02  4.449442E+00  4.451560E+00
 2.950000E+02  4.428560E+00  4.430678E+00
 2.952500E+02  4.407668E+00  4.409786E+00
 2.955000E+02  4.386767E+00  4.388885E+00
 2.957500E+02  4.365858E+00  4.367976E+00
 2.960000E+02  4.344939E+00  4.347058E+00
 2.962500E+02  4.324012E+00  4.326130E+00
 2.965000E+02  4.303076E+00  4.305194E+00
 2.967500E+02  4.282131E+00  4.284249E+00
 2.970000E+02  4.261177E+00  4.263295E+00
 2.972500E+02  4.240214E+00  4.242332E+00
 2.975000E+02  4.219242E+00  4.221361E+00
 2.977500E+02  4.198262E+00  4.200380E+00
 2.980000E+02  4.177272E+00  4.179391E+00
 2.982500E+02  4.156273E+00  4.158392E+00
 2.985000E+02  4.135266E+00  4.137385E+00
 2.987500E+02  4.114250E+00  4.116369E+00
 2.990000E+02  4.093225E+00  4.095344E+00
 2.992500E+02  4.072191E+00  4.074310E+00
 2.995000E+02  4.051148E+00  4.053267E+00
 2.997500E+02  4.030096E+00  4.032215E+00
 3.000000E+02  4.009036E+00  4.011155E+00
 3.002500E+02  3.987966E+00  3.990085E+00
 3.005000E+02  3.966888E+00  3.969007E+00
 3.007500E+02  3.945800E+00  3.947920E+00
 3.010000E+02  3.924704E+00  3.926824E+00
 3.012500E+02  3.903599E+00  3.905719E+00
 3.015000E+02  3.882485E+00  3.884605E+00
 3.017500E+02  3.861363E+00  3.863482E+00
 3.020000E+02  3.840231E+00  3.842351E+00
 3.022500E+02  3.819091E+00  3.821210E+00
 3.025000E+02  3.797941E+00  3.800061E+00
 3.027500E+02  3.776783E+00  3.778903E+00
 3.030000E+02  3.755616E+00  3.757736E+00
 3.032500E+02  3.734440E+00  3.736560E+00
 3.035000E+02  3.713256E+00  3.715376E+00
 3.037500E+02  3.692062E+00  3.694182E+00
 3.040000E+02  3.670860E+00  3.672980E+00
 3.042500E+02  3.649648E+00  3.651768E+00
 3.045000E+02  3.628428E+00  3.630548E+00
 3.047500E+02  3.607199E+00  3.609319E+00
 3.050000E+02  3.585961E+00  3.588082E+00
 3.052500E+02  3.564715E+00  3.566835E+00
 3.055000E+02  3.543459E+00  3.545579E+00
 3.057500E+02  3.522195E+00  3.524315E+00
 3.060000E+02  3.500921E+00  3.503042E+00
 3.062500E+02  3.479639E+00  3.481760E+00
 3.065000E+02  3.458348E+00  3.460469E+00
 3.067500E+02  3.437049E+00  3.439169E+00
 3.070000E+02  3.415740E+00  3.417861E+00
 3.072500E+02  3.394423E+00  3.396543E+00
 3.075000E+02  3.373096E+00  3.375217E+00
 3.077500E+02  3.351761E+00  3.353882E+00
 3.080000E+02  3.330417E+00  3.332538E+00
 3.082500E+02  3.309064E+00  3.311185E+00
 3.085000E+02  3.287703E+00  3.289824E+00
 3.087500E+02  3.266332E+00  3.268453E+00
 3.090000E+02  3.244953E+00  3.247074E+00
 3.092500E+02  3.223565E+00  3.225686E+00
 3.095000E+02  3.202168E+00  3.204289E+00
 3.097500E+02  3.180762E+00  3.182883E+00
 3.100000E+02  3.159347E+00  3.161469E+00
 3.102500E+02  3.137924E+00  3.140045E+00
 3.105000E+02  3.116491E+00  3.118613E+00
 3.107500E+02  3.095050E+00  3.097172E+00
 3.110000E+02  3.073600E+00  3.075722E+00
 3.112500E+02  3.052141E+00  3.054263E+00
 3.115000E+02  3.030674E+00  3.032796E+00
 3.117500E+02  3.009197E+00  3.011319E+00
 3.120000E+02  2.987712E+00  2.989834E+00
 3.122500E+02  2.966218E+00  2.968340E+00
 3.125000E+02  2.944715E+00  2.946837E+00
 3.127500E+02  2.923203E+00  2.925325E+00
 3.130000E+02  2.901682E+00  2.903805E+00
 3.132500E+02  2.880153E+00  2.882275E+00
 3.135000E+02  2.858615E+00  2.860737E+00
 3.137500E+02  2.837068E+00  2.839190E+00
 3.140000E+02  2.815512E+00  2.817634E+00
 3.142500E+02  2.793947E+00  2.796069E+00
 3.145000E+02  2.772373E+00  2.774496E+00
 3.147500E+02  2.750791E+00  2.752913E+00
 3.150000E+02  2.729199E+00  2.731322E+00
 3.152500E+02  2.707599E+00  2.709722E+00
 3.155000E+02  2.685990E+00  2.688113E+00
 3.157500E+02  2.664373E+00  2.666496E+00
 3.160000E+02  2.642746E+00  2.644869E+00
 3.162500E+02  2.621111E+00  2.623234E+00
 3.165000E+02  2.599466E+00  2.601589E+00
 3.167500E+02  2.577813E+00  2.579936E+00
 3.170000E+02  2.556151E+00  2.558275E+00
 3.172500E+02  2.534481E+00  2.536604E+00
 3.175000E+02  2.512801E+00  2.514924E+00
 3.177500E+02  2.491113E+00  2.493236E+00
 3.180000E+02  2.469415E+00  2.471539E+00
 3.182500E+02  2.447709E+00  2.449833E+00
 3.185000E+02  2.425994E+00  2.428118E+00
 3.187500E+02  2.404271E+00  2.406394E+00
 3.190000E+02  2.382538E+00  2.384662E+00
 3.192500E+02  2.360797E+00  2.362920E+00
 3.195000E+02  2.339046E+00  2.341170E+00
 3.197500E+02  2.317287E+00  2.319411E+00
 3.200000E+02  2.295519E+00  2.297643E+00
 3.202500E+02  2.273742E+00  2.275867E+00
 3.205000E+02  2.251957E+00  2.254081E+00
 3.207500E+02  2.230162E+00  2.232287E+00
 3.210000E+02  2.208359E+00  2.210483E+00
 3.212500E+02  2.186547E+00  2.188671E+00
 3.215000E+02  2.164726E+00  2.166850E+00
 3.217500E+02  2.142896E+00  2.145021E+00
 3.220000E+02  2.121058E+00  2.123182E+00
 3.222500E+02  2.099210E+00  2.101335E+00
 3.225000E+02  2.077354E+00  2.079478E+00
 3.227500E+02  2.055489E+00  2.057613E+00
 3.230000E+02  2.033614E+00  2.035739E+00
 3.232500E+02  2.011732E+00  2.013856E+00
 3.235000E+02  1.989840E+00  1.991965E+00
 3.237500E+02  1.967939E+00  1.970064E+00
 3.240000E+02  1.946030E+00  1.948155E+00
 3.242500E+02  1.924112E+00  1.926237E+00
 3.245000E+02  1.902184E+00  1.904309E+00
 3.247500E+02  1.880248E+00  1.882374E+00
 3.250000E+02  1.858303E+00  1.860429E+00
 3.252500E+02  1.836350E+00  1.838475E+00
 3.255000E+02  1.814387E+00  1.816513E+00
 3.257500E+02  1.792416E+00  1.794541E+00
 3.260000E+02  1.770435E+00  1.772561E+00
 3.262500E+02  1.748446E+00  1.750572E+00
 3.265000E+02  1.726448E+00  1.728574E+00
 3.267500E+02  1.704441E+00  1.706567E+00
 3.270000E+02  1.682426E+00  1.684551E+00
 3.272500E+02  1.660401E+00  1.662527E+00
 3.275000E+02  1.638367E+00  1.640493E+00
 3.277500E+02  1.616325E+00  1.618451E+00
 3.280000E+02  1.594274E+00  1.596400E+00
 3.282500E+02  1.572214E+00  1.574340E+00
 3.285000E+02  1.550145E+00  1.552271E+00
 3.287500E+02  1.528067E+00  1.530193E+00
 3.290000E+02  1.505980E+00  1.508106E+00
 3.292500E+02  1.483884E+00  1.486011E+00
 3.295000E+02  1.461780E+00  1.463906E+00
 3.297500E+02  1.439666E+00  1.441793E+00
 3.300000E+02  1.417544E+00  1.419671E+00
 3.302500E+02  1.395413E+00  1.397539E+00
 3.305000E+02  1.373273E+00  1.375399E+00
 3.307500E+02  1.351124E+00  1.353250E+00
 3.310000E+02  1.328966E+00  1.331093E+00
 3.312500E+02  1.306799E+00  1.308926E+00
 3.315000E+02  1.284623E+00  1.286750E+00
 3.317500E+02  1.262439E+00  1.264566E+00
 3.320000E+02  1.240245E+00  1.242372E+00
 3.322500E+02  1.218043E+00  1.220170E+00
 3.325000E+02  1.195831E+00  1.197959E+00
 3.327500E+02  1.173611E+00  1.175738E+00
 3.330000E+02  1.151382E+00  1.153509E+00
 3.332500E+02  1.129144E+00  1.131271E+00
 3.335000E+02  1.106897E+00  1.109024E+00
 3.337500E+02  1.084641E+00  1.086769E+00
 3.340000E+02  1.062376E+00  1.064504E+00
 3.342500E+02  1.040102E+00  1.042230E+00
 3.345000E+02  1.017820E+00  1.019948E+00
 3.347500E+02  9.955281E-01  9.976560E-01
 3.350000E+02  9.732276E-01  9.753555E-01
 3.352500E+02  9.509181E-01  9.530460E-01
 3.355000E+02  9.285996E-01  9.307277E-01
 3.357500E+02  9.062722E-01  9.084004E-01
 3.360000E+02  8.839359E-01  8.860641E-01
 3.362500E+02  8.615907E-01  8.637189E-01
 3.365000E+02  8.392364E-01  8.413648E-01
 3.367500E+02  8.168733E-01  8.190017E-01
 3.370000E+02  7.945011E-01  7.966296E-01
 3.372500E+02  7.721200E-01  7.742486E-01
 3.375000E+02  7.497300E-01  7.518586E-01
 3.377500E+02  7.273310E-01  7.294597E-01
 3.380000E+02  7.049230E-01  7.070517E-01
 3.382500E+02  6.825060E-01  6.846349E-01
 3.385000E+02  6.600801E-01  6.622090E-01
 3.387500E+02  6.376452E-01  6.397742E-01
 3.390000E+02  6.152013E-01  6.173304E-01
 3.392500E+02  5.927485E-01  5.948776E-01
 3.395000E+02  5.702866E-01  5.724158E-01
 3.397500E+02  5.478158E-01  5.499450E-01
 3.400000E+02  5.253359E-01  5.274652E-01
 3.402500E+02  5.028471E-01  5.049765E-01
 3.405000E+02  4.803493E-01  4.824787E-01
 3.407500E+02  4.578424E-01  4.599719E-01
 3.410000E+02  4.353266E-01  4.374562E-01
 3.412500E+02  4.128017E-01  4.149314E-01
 3.415000E+02  3.902679E-01  3.923976E-01
 3.417500E+02  3.677250E-01  3.698548E-01
 3.420000E+02  3.451731E-01  3.473030E-01
 3.422500E+02  3.226122E-01  3.247421E-01
 3.425000E+02  3.000422E-01  3.021722E-01
 3.427500E+02  2.774632E-01  2.795933E-01
 3.430000E+02  2.548752E-01  2.570053E-01
 3.432500E+02  2.322781E-01  2.344084E-01
 3.435000E+02  2.096720E-01  2.118023E-01
 3.437500E+02  1.870569E-01  1.891873E-01
 3.440000E+02  1.644327E-01  1.665631E-01
 3.442500E+02  1.417994E-01  1.439299E-01
 3.445000E+02  1.191571E-01  1.212877E-01
 3.447500E+02  9.650576E-02  9.863641E-02
 3.450000E+02  7.384532E-02  7.597605E-02
 3.452500E+02  5.117581E-02  5.330661E-02
 3.455000E+02  2.849723E-02  3.062810E-02
 3.457500E+02  5.809572E-03  7.940517E-03
 3.460000E+02 -1.688717E-02 -1.475615E-02
 3.462500E+02 -3.959300E-02 -3.746191E-02
 3.465000E+02 -6.230791E-02 -6.017675E-02
 3.467500E+02 -8.503193E-02 -8.290069E-02
 3.470000E+02 -1.077650E-01 -1.056337E-01
 3.472500E+02 -1.305073E-01 -1.283759E-01
 3.475000E+02 -1.532586E-01 -1.511271E-01
 3.477500E+02 -1.760190E-01 -1.738875E-01
 3.480000E+02 -1.987886E-01 -1.966570E-01
 3.482500E+02 -2.215672E-01 -2.194356E-01
 3.485000E+02 -2.443550E-01 -2.422233E-01
 3.487500E+02 -2.671520E-01 -2.650201E-01
 3.490000E+02 -2.899580E-01 -2.878261E-01
 3.492500E+02 -3.127732E-01 -3.106412E-01
 3.495000E+02 -3.355976E-01 -3.334655E-01
 3.497500E+02 -3.584311E-01 -3.562989E-01
 3.500000E+02 -3.812737E-01 -3.791415E-01
 3.502500E+02 -4.041255E-01 -4.019932E-01
 3.505000E+02 -4.269865E-01 -4.248541E-01
 3.507500E+02 -4.498566E-01 -4.477242E-01
 3.510000E+02 -4.727359E-01 -4.706034E-01
 3.512500E+02 -4.956244E-01 -4.934918E-01
 3.515000E+02 -5.185221E-01 -5.163894E-01
 3.517500E+02 -5.414289E-01 -5.392962E-01
 3.520000E+02 -5.643450E-01 -5.622122E-01
 3.522500E+02 -5.872702E-01 -5.851374E-01
 3.525000E+02 -6.102047E-01 -6.080717E-01
 3.527500E+02 -6.331484E-01 -6.310153E-01
 3.530000E+02 -6.561012E-01 -6.539681E-01
 3.532500E+02 -6.790633E-01 -6.769301E-01
 3.535000E+02 -7.020346E-01 -6.999014E-01
 3.537500E+02 -7.250152E-01 -7.228818E-01
 3.540000E+02 -7.480049E-01 -7.458715E-01
 3.542500E+02 -7.710040E-01 -7.688705E-01
 3.545000E+02 -7.940122E-01 -7.918787E-01
 3.547500E+02 -8.170297E-01 -8.148961E-01
 3.550000E+02 -8.400565E-01 -8.379228E-01
 3.552500E+02 -8.630925E-01 -8.609587E-01
 3.555000E+02 -8.861378E-01 -8.840040E-01
 3.557500E+02 -9.091924E-01 -9.070585E-01
 3.560000E+02 -9.322563E-01 -9.301222E-01
 3.562500E+02 -9.553294E-01 -9.531953E-01
 3.565000E+02 -9.784118E-01 -9.762776E-01
 3.567500E+02 -1.001504E+00 -9.993693E-01
 3.570000E+02 -1.024605E+00 -1.022470E+00
 3.572500E+02 -1.047715E+00 -1.045580E+00
 3.575000E+02 -1.070835E+00 -1.068700E+00
 3.577500E+02 -1.093964E+00 -1.091829E+00
 3.580000E+02 -1.117102E+00 -1.114967E+00
 3.582500E+02 -1.140249E+00 -1.138115E+00
 3.585000E+02 -1.163406E+00 -1.161272E+00
 3.587500E+02 -1.186573E+00 -1.184438E+00
 3.590000E+02 -1.209748E+00 -1.207613E+00
 3.592500E+02 -1.232933E+00 -1.230798E+00
 3.595000E+02 -1.256128E+00 -1.253993E+00
 3.597500E+02 -1.279332E+00 -1.277196E+00
 3.600000E+02 -1.302545E+00 -1.300409E+00
 3.602500E+02 -1.325767E+00 -1.323632E+00
 3.605000E+02 -1.348999E+00 -1.346864E+00
 3.607500E+02 -1.372240E+00 -1.370105E+00
 3.610000E+02 -1.395491E+00 -1.393355E+00
 3.612500E+02 -1.418751E+00 -1.416615E+00
 3.615000E+02 -1.442021E+00 -1.439885E+00
 3.617500E+02 -1.465300E+00 -1.463164E+00
 3.620000E+02 -1.488588E+00 -1.486452E+00
 3.622500E+02 -1.511886E+00 -1.509750E+00
 3.625000E+02 -1.535193E+00 -1.533057E+00
 3.627500E+02 -1.558510E+00 -1.556373E+00
 3.630000E+02 -1.581836E+00 -1.579699E+00
 3.632500E+02 -1.605171E+00 -1.603035E+00
 3.635000E+02 -1.628516E+00 -1.626380E+00
 3.637500E+02 -1.651871E+00 -1.649734E+00
 3.640000E+02 -1.675235E+00 -1.673098E+00
 3.642500E+02 -1.698609E+00 -1.696472E+00
 3.645000E+02 -1.721992E+00 -1.719855E+00
 3.647500E+02 -1.745384E+00 -1.743247E+00
 3.650000E+02 -1.768786E+00 -1.766649E+00
 3.652500E+02 -1.792198E+00 -1.790061E+00
 3.655000E+02 -1.815619E+00 -1.813482E+00
 3.657500E+02 -1.839049E+00 -1.836912E+00
 3.660000E+02 -1.862490E+00 -1.860352E+00
 3.662500E+02 -1.885939E+00 -1.883802E+00
 3.665000E+02 -1.909399E+00 -1.907261E+00
 3.667500E+02 -1.932867E+00 -1.930730E+00
 3.670000E+02 -1.956346E+00 -1.954208E+00
 3.672500E+02 -1.979834E+00 -1.977696E+00
 3.675000E+02 -2.003331E+00 -2.001193E+00
 3.677500E+02 -2.026838E+00 -2.024701E+00
 3.680000E+02 -2.050355E+00 -2.048217E+00
 3.682500E+02 -2.073882E+00 -2.071744E+00
 3.685000E+02 -2.097418E+00 -2.095279E+00
 3.687500E+02 -2.120963E+00 -2.118825E+00
 3.690000E+02 -2.144518E+00 -2.142380E+00
 3.692500E+02 -2.168083E+00 -2.165945E+00
 3.695000E+02 -2.191658E+00 -2.189519E+00
 3.697500E+02 -2.215242E+00 -2.213103E+00
 3.700000E+02 -2.238836E+00 -2.236697E+00
 3.702500E+02 -2.262440E+00 -2.260301E+00
 3.705000E+02 -2.286053E+00 -2.283914E+00
 3.707500E+02 -2.309676E+00 -2.307537E+00
 3.710000E+02 -2.333308E+00 -2.331169E+00
 3.712500E+02 -2.356951E+00 -2.354811E+00
 3.715000E+02 -2.380603E+00 -2.378463E+00
 3.717500E+02 -2.404264E+00 -2.402125E+00
 3.720000E+02 -2.427936E+00 -2.425796E+00
 3.722500E+02 -2.451617E+00 -2.449478E+00
 3.725000E+02 -2.475308E+00 -2.473169E+00
 3.727500E+02 -2.499009E+00 -2.496869E+00
 3.730000E+02 -2.522719E+00 -2.520580E+00
 3.732500E+02 -2.546440E+00 -2.544300E+00
 3.735000E+02 -2.570170E+00 -2.568030E+00
 3.737500E+02 -2.593910E+00 -2.591770E+00
 3.740000E+02 -2.617659E+00 -2.615519E+00
 3.742500E+02 -2.641419E+00 -2.639279E+00
 3.745000E+02 -2.665188E+00 -2.663048E+00
 3.747500E+02 -2.688967E+00 -2.686827E+00
 3.750000E+02 -2.712756E+00 -2.710616E+00
 3.752500E+02 -2.736555E+00 -2.734414E+00
 3.755000E+02 -2.760364E+00 -2.758223E+00
 3.757500E+02 -2.784182E+00 -2.782042E+00
 3.760000E+02 -2.808011E+00 -2.805870E+00
 3.762500E+02 -2.831849E+00 -2.829708E+00
 3.765000E+02 -2.855697E+00 -2.853556E+00
 3.767500E+02 -2.879555E+00 -2.877414E+00
 3.770000E+02 -2.903423E+00 -2.901282E+00
 3.772500E+02 -2.927301E+00 -2.925160E+00
 3.775000E+02 -2.951189E+00 -2.949048E+00
 3.777500E+02 -2.975087E+00 -2.972946E+00
 3.780000E+02 -2.998995E+00 -2.996853E+00
 3.782500E+02 -3.022913E+00 -3.020771E+00
 3.785000E+02 -3.046840E+00 -3.044699E+00
 3.787500E+02 -3.070778E+00 -3.068636E+00
 3.790000E+02 -3.094726E+00 -3.092584E+00
 3.792500E+02 -3.118684E+00 -3.116541E+00
 3.795000E+02 -3.142651E+00 -3.140509E+00
 3.797500E+02 -3.166629E+00 -3.164487E+00
 3.800000E+02 -3.190617E+00 -3.188474E+00
 3.802500E+02 -3.214615E+00 -3.212472E+00
 3.805000E+02 -3.238622E+00 -3.236480E+00
 3.807500E+02 -3.262640E+00 -3.260498E+00
 3.810000E+02 -3.286668E+00 -3.284526E+00
 3.812500E+02 -3.310706E+00 -3.308564E+00
 3.815000E+02 -3.334755E+00 -3.332612E+00
 3.817500E+02 -3.358813E+00 -3.356670E+00
 3.820000E+02 -3.382881E+00 -3.380738E+00
 3.822500E+02 -3.406960E+00 -3.404817E+00
 3.825000E+02 -3.431049E+00 -3.428905E+00
 3.827500E+02 -3.455147E+00 -3.453004E+00
 3.830000E+02 -3.479256E+00 -3.477113E+00
 3.832500E+02 -3.503376E+00 -3.501232E+00
 3.835000E+02 -3.527505E+00 -3.525361E+00
 3.837500E+02 -3.551644E+00 -3.549501E+00
 3.840000E+02 -3.575794E+00 -3.573650E+00
 3.842500E+02 -3.599954E+00 -3.597810E+00
 3.845000E+02 -3.624124E+00 -3.621980E+00
 3.847500E+02 -3.648305E+00 -3.646160E+00
 3.850000E+02 -3.672495E+00 -3.670351E+00
 3.852500E+02 -3.696696E+00 -3.694552E+00
 3.855000E+02 -3.720907E+00 -3.718763E+00
 3.857500E+02 -3.745129E+00 -3.742984E+00
 3.860000E+02 -3.769361E+00 -3.767216E+00
