#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.630000E+02  1.494552E+02  1.494612E+02  1.938196E+02
 2.632500E+02  1.494836E+02  1.494897E+02  1.939277E+02
 2.635000E+02  1.495121E+02  1.495181E+02  1.940358E+02
 2.637500E+02  1.495405E+02  1.495466E+02  1.941437E+02
 2.640000E+02  1.495690E+02  1.495750E+02  1.942515E+02
 2.642500E+02  1.495974E+02  1.496034E+02  1.943591E+02
 2.645000E+02  1.496258E+02  1.496319E+02  1.944666E+02
 2.647500E+02  1.496542E+02  1.496603E+02  1.945740E+02
 2.650000E+02  1.496826E+02  1.496887E+02  1.946812E+02
 2.652500E+02  1.497110E+02  1.497170E+02  1.947883E+02
 2.655000E+02  1.497394E+02  1.497454E+02  1.948952E+02
 2.657500E+02  1.497677E+02  1.497738E+02  1.950020E+02
 2.660000E+02  1.497961E+02  1.498022E+02  1.951087E+02
 2.662500E+02  1.498245E+02  1.498305E+02  1.952152E+02
 2.665000E+02  1.498528E+02  1.498588E+02  1.953216E+02
 2.667500E+02  1.498811E+02  1.498872E+02  1.954278E+02
 2.670000E+02  1.499094E+02  1.499155E+02  1.955339E+02
 2.672500E+02  1.499377E+02  1.499438E+02  1.956399E+02
 2.675000E+02  1.499660E+02  1.499721E+02  1.957457E+02
 2.677500E+02  1.499943E+02  1.500004E+02  1.958514E+02
 2.680000E+02  1.500226E+02  1.500286E+02  1.959569E+02
 2.682500E+02  1.500508E+02  1.500569E+02  1.960623E+02
 2.685000E+02  1.500791E+02  1.500852E+02  1.961676E+02
 2.687500E+02  1.501073E+02  1.501134E+02  1.962727E+02
 2.690000E+02  1.501356E+02  1.501416E+02  1.963777E+02
 2.692500E+02  1.501638E+02  1.501698E+02  1.964826E+02
 2.695000E+02  1.501920E+02  1.501981E+02  1.965873E+02
 2.697500E+02  1.502202E+02  1.502263E+02  1.966919E+02
 2.700000E+02  1.502484E+02  1.502544E+02  1.967963E+02
 2.702500E+02  1.502766E+02  1.502826E+02  1.969007E+02
 2.705000E+02  1.503047E+02  1.503108E+02  1.970048E+02
 2.707500E+02  1.503329E+02  1.503389E+02  1.971089E+02
 2.710000E+02  1.503610E+02  1.503671E+02  1.972128E+02
 2.712500E+02  1.503892E+02  1.503952E+02  1.973165E+02
 2.715000E+02  1.504173E+02  1.504233E+02  1.974201E+02
 2.717500E+02  1.504454E+02  1.504514E+02  1.975236E+02
 2.720000E+02  1.504735E+02  1.504795E+02  1.976270E+02
 2.722500E+02  1.505016E+02  1.505076E+02  1.977302E+02
 2.725000E+02  1.505296E+02  1.505357E+02  1.978333E+02
 2.727500E+02  1.505577E+02  1.505638E+02  1.979362E+02
 2.730000E+02  1.505858E+02  1.505918E+02  1.980390E+02
 2.732500E+02  1.506138E+02  1.506199E+02  1.981417E+02
 2.735000E+02  1.506418E+02  1.506479E+02  1.982442E+02
 2.737500E+02  1.506699E+02  1.506759E+02  1.983467E+02
 2.740000E+02  1.506979E+02  1.507039E+02  1.984489E+02
 2.742500E+02  1.507259E+02  1.507319E+02  1.985511E+02
 2.745000E+02  1.507538E+02  1.507599E+02  1.986531E+02
 2.747500E+02  1.507818E+02  1.507879E+02  1.987549E+02
 2.750000E+02  1.508098E+02  1.508159E+02  1.988567E+02
 2.752500E+02  1.508377E+02  1.508438E+02  1.989583E+02
 2.755000E+02  1.508657E+02  1.508718E+02  1.990597E+02
 2.757500E+02  1.508936E+02  1.508997E+02  1.991611E+02
 2.760000E+02  1.509215E+02  1.509276E+02  1.992623E+02
 2.762500E+02  1.509494E+02  1.509555E+02  1.993634E+02
 2.765000E+02  1.509773E+02  1.509834E+02  1.994643E+02
 2.767500E+02  1.510052E+02  1.510113E+02  1.995651E+02
 2.770000E+02  1.510331E+02  1.510392E+02  1.996658E+02
 2.772500E+02  1.510610E+02  1.510670E+02  1.997663E+02
 2.775000E+02  1.510888E+02  1.510949E+02  1.998667E+02
 2.777500E+02  1.511167E+02  1.511227E+02  1.999670E+02
 2.780000E+02  1.511445E+02  1.511506E+02  2.000672E+02
 2.782500E+02  1.511723E+02  1.511784E+02  2.001672E+02
 2.785000E+02  1.512001E+02  1.512062E+02  2.002671E+02
 2.787500E+02  1.512279E+02  1.512340E+02  2.003669E+02
 2.790000E+02  1.512557E+02  1.512618E+02  2.004665E+02
 2.792500E+02  1.512835E+02  1.512895E+02  2.005660E+02
 2.795000E+02  1.513112E+02  1.513173E+02  2.006654E+02
 2.797500E+02  1.513390E+02  1.513451E+02  2.007646E+02
 2.800000E+02  1.513667E+02  1.513728E+02  2.008638E+02
 2.802500E+02  1.513945E+02  1.514005E+02  2.009628E+02
 2.805000E+02  1.514222E+02  1.514283E+02  2.010616E+02
 2.807500E+02  1.514499E+02  1.514560E+02  2.011604E+02
 2.810000E+02  1.514776E+02  1.514837E+02  2.012590E+02
 2.812500E+02  1.515053E+02  1.515114E+02  2.013575E+02
 2.815000E+02  1.515329E+02  1.515390E+02  2.014558E+02
 2.817500E+02  1.515606E+02  1.515667E+02  2.015541E+02
 2.820000E+02  1.515883E+02  1.515944E+02  2.016522E+02
 2.822500E+02  1.516159E+02  1.516220E+02  2.017502E+02
 2.825000E+02  1.516435E+02  1.516496E+02  2.018481E+02
 2.827500E+02  1.516712E+02  1.516773E+02  2.019458E+02
 2.830000E+02  1.516988E+02  1.517049E+02  2.020434E+02
 2.832500E+02  1.517264E+02  1.517325E+02  2.021409E+02
 2.835000E+02  1.517540E+02  1.517601E+02  2.022383E+02
 2.837500E+02  1.517816E+02  1.517876E+02  2.023355E+02
 2.840000E+02  1.518091E+02  1.518152E+02  2.024326E+02
 2.842500E+02  1.518367E+02  1.518428E+02  2.025297E+02
 2.845000E+02  1.518642E+02  1.518703E+02  2.026265E+02
 2.847500E+02  1.518918E+02  1.518979E+02  2.027233E+02
 2.850000E+02  1.519193E+02  1.519254E+02  2.028199E+02
 2.852500E+02  1.519468E+02  1.519529E+02  2.029165E+02
 2.855000E+02  1.519743E+02  1.519804E+02  2.030129E+02
 2.857500E+02  1.520018E+02  1.520079E+02  2.031091E+02
 2.860000E+02  1.520293E+02  1.520354E+02  2.032053E+02
 2.862500E+02  1.520568E+02  1.520629E+02  2.033014E+02
 2.865000E+02  1.520843E+02  1.520904E+02  2.033973E+02
 2.867500E+02  1.521117E+02  1.521178E+02  2.034931E+02
 2.870000E+02  1.521392E+02  1.521453E+02  2.035888E+02
 2.872500E+02  1.521666E+02  1.521727E+02  2.036843E+02
 2.875000E+02  1.521941E+02  1.522002E+02  2.037798E+02
 2.877500E+02  1.522215E+02  1.522276E+02  2.038751E+02
 2.880000E+02  1.522489E+02  1.522550E+02  2.039704E+02
 2.882500E+02  1.522763E+02  1.522824E+02  2.040655E+02
 2.885000E+02  1.523037E+02  1.523098E+02  2.041605E+02
 2.887500E+02  1.523311E+02  1.523372E+02  2.042553E+02
 2.890000E+02  1.523584E+02  1.523645E+02  2.043501E+02
 2.892500E+02  1.523858E+02  1.523919E+02  2.044448E+02
 2.895000E+02  1.524132E+02  1.524193E+02  2.045393E+02
 2.897500E+02  1.524405E+02  1.524466E+02  2.046337E+02
 2.900000E+02  1.524679E+02  1.524740E+02  2.047280E+02
 2.902500E+02  1.524952E+02  1.525013E+02  2.048222E+02
 2.905000E+02  1.525225E+02  1.525286E+02  2.049163E+02
 2.907500E+02  1.525498E+02  1.525559E+02  2.050103E+02
 2.910000E+02  1.525771E+02  1.525832E+02  2.051042E+02
 2.912500E+02  1.526044E+02  1.526105E+02  2.051979E+02
 2.915000E+02  1.526317E+02  1.526378E+02  2.052915E+02
 2.917500E+02  1.526590E+02  1.526651E+02  2.053851E+02
 2.920000E+02  1.526862E+02  1.526923E+02  2.054785E+02
 2.922500E+02  1.527135E+02  1.527196E+02  2.055718E+02
 2.925000E+02  1.527407E+02  1.527469E+02  2.056650E+02
 2.927500E+02  1.527680E+02  1.527741E+02  2.057581E+02
 2.930000E+02  1.527952E+02  1.528013E+02  2.058511E+02
 2.932500E+02  1.528224E+02  1.528286E+02  2.059440E+02
 2.935000E+02  1.528497E+02  1.528558E+02  2.060368E+02
 2.937500E+02  1.528769E+02  1.528830E+02  2.061294E+02
 2.940000E+02  1.529041E+02  1.529102E+02  2.062220E+02
 2.942500E+02  1.529313E+02  1.529374E+02  2.063145E+02
 2.945000E+02  1.529585E+02  1.529646E+02  2.064068E+02
 2.947500E+02  1.529856E+02  1.529917E+02  2.064991E+02
 2.950000E+02  1.530128E+02  1.530189E+02  2.065912E+02
 2.952500E+02  1.530400E+02  1.530461E+02  2.066833E+02
 2.955000E+02  1.530671E+02  1.530732E+02  2.067752E+02
 2.957500E+02  1.530943E+02  1.531004E+02  2.068670E+02
 2.960000E+02  1.531214E+02  1.531275E+02  2.069588E+02
 2.962500E+02  1.531485E+02  1.531547E+02  2.070504E+02
 2.965000E+02  1.531757E+02  1.531818E+02  2.071419E+02
 2.967500E+02  1.532028E+02  1.532089E+02  2.072333E+02
 2.970000E+02  1.532299E+02  1.532360E+02  2.073247E+02
 2.972500E+02  1.532570E+02  1.532631E+02  2.074159E+02
 2.975000E+02  1.532841E+02  1.532902E+02  2.075070E+02
 2.977500E+02  1.533112E+02  1.533173E+02  2.075981E+02
 2.980000E+02  1.533383E+02  1.533444E+02  2.076890E+02
 2.982500E+02  1.533654E+02  1.533715E+02  2.077798E+02
 2.985000E+02  1.533924E+02  1.533986E+02  2.078705E+02
 2.987500E+02  1.534195E+02  1.534256E+02  2.079612E+02
 2.990000E+02  1.534466E+02  1.534527E+02  2.080517E+02
 2.992500E+02  1.534736E+02  1.534797E+02  2.081422E+02
 2.995000E+02  1.535007E+02  1.535068E+02  2.082325E+02
 2.997500E+02  1.535277E+02  1.535338E+02  2.083228E+02
 3.000000E+02  1.535547E+02  1.535609E+02  2.084129E+02
 3.002500E+02  1.535818E+02  1.535879E+02  2.085030E+02
 3.005000E+02  1.536088E+02  1.536149E+02  2.085929E+02
 3.007500E+02  1.536358E+02  1.536419E+02  2.086828E+02
 3.010000E+02  1.536628E+02  1.536689E+02  2.087726E+02
 3.012500E+02  1.536898E+02  1.536959E+02  2.088623E+02
 3.015000E+02  1.537168E+02  1.537229E+02  2.089518E+02
 3.017500E+02  1.537438E+02  1.537499E+02  2.090413E+02
 3.020000E+02  1.537708E+02  1.537769E+02  2.091307E+02
 3.022500E+02  1.537978E+02  1.538039E+02  2.092201E+02
 3.025000E+02  1.538248E+02  1.538309E+02  2.093093E+02
 3.027500E+02  1.538517E+02  1.538579E+02  2.093984E+02
 3.030000E+02  1.538787E+02  1.538848E+02  2.094875E+02
 3.032500E+02  1.539057E+02  1.539118E+02  2.095764E+02
 3.035000E+02  1.539326E+02  1.539388E+02  2.096653E+02
 3.037500E+02  1.539596E+02  1.539657E+02  2.097540E+02
 3.040000E+02  1.539865E+02  1.539927E+02  2.098427E+02
 3.042500E+02  1.540135E+02  1.540196E+02  2.099313E+02
 3.045000E+02  1.540404E+02  1.540465E+02  2.100198E+02
 3.047500E+02  1.540673E+02  1.540735E+02  2.101083E+02
 3.050000E+02  1.540943E+02  1.541004E+02  2.101966E+02
 3.052500E+02  1.541212E+02  1.541273E+02  2.102849E+02
 3.055000E+02  1.541481E+02  1.541543E+02  2.103730E+02
 3.057500E+02  1.541750E+02  1.541812E+02  2.104611E+02
 3.060000E+02  1.542020E+02  1.542081E+02  2.105491E+02
 3.062500E+02  1.542289E+02  1.542350E+02  2.106370E+02
 3.065000E+02  1.542558E+02  1.542619E+02  2.107248E+02
 3.067500E+02  1.542827E+02  1.542888E+02  2.108126E+02
 3.070000E+02  1.543096E+02  1.543157E+02  2.109002E+02
 3.072500E+02  1.543365E+02  1.543426E+02  2.109878E+02
 3.075000E+02  1.543634E+02  1.543695E+02  2.110753E+02
 3.077500E+02  1.543903E+02  1.543964E+02  2.111627E+02
 3.080000E+02  1.544171E+02  1.544233E+02  2.112500E+02
 3.082500E+02  1.544440E+02  1.544502E+02  2.113373E+02
 3.085000E+02  1.544709E+02  1.544770E+02  2.114244E+02
 3.087500E+02  1.544978E+02  1.545039E+02  2.115115E+02
 3.090000E+02  1.545246E+02  1.545308E+02  2.115985E+02
 3.092500E+02  1.545515E+02  1.545577E+02  2.116855E+02
 3.095000E+02  1.545784E+02  1.545845E+02  2.117723E+02
 3.097500E+02  1.546053E+02  1.546114E+02  2.118591E+02
 3.100000E+02  1.546321E+02  1.546383E+02  2.119458E+02
 3.102500E+02  1.546590E+02  1.546651E+02  2.120324E+02
 3.105000E+02  1.546858E+02  1.546920E+02  2.121189E+02
 3.107500E+02  1.547127E+02  1.547188E+02  2.122054E+02
 3.110000E+02  1.547395E+02  1.547457E+02  2.122918E+02
 3.112500E+02  1.547664E+02  1.547726E+02  2.123781E+02
 3.115000E+02  1.547932E+02  1.547994E+02  2.124643E+02
 3.117500E+02  1.548201E+02  1.548263E+02  2.125505E+02
 3.120000E+02  1.548469E+02  1.548531E+02  2.126366E+02
 3.122500E+02  1.548738E+02  1.548799E+02  2.127226E+02
 3.125000E+02  1.549006E+02  1.549068E+02  2.128085E+02
 3.127500E+02  1.549275E+02  1.549336E+02  2.128944E+02
 3.130000E+02  1.549543E+02  1.549605E+02  2.129801E+02
 3.132500E+02  1.549811E+02  1.549873E+02  2.130659E+02
 3.135000E+02  1.550080E+02  1.550141E+02  2.131515E+02
 3.137500E+02  1.550348E+02  1.550410E+02  2.132371E+02
 3.140000E+02  1.550617E+02  1.550678E+02  2.133226E+02
 3.142500E+02  1.550885E+02  1.550947E+02  2.134080E+02
 3.145000E+02  1.551153E+02  1.551215E+02  2.134933E+02
 3.147500E+02  1.551422E+02  1.551483E+02  2.135786E+02
 3.150000E+02  1.551690E+02  1.551751E+02  2.136638E+02
 3.152500E+02  1.551958E+02  1.552020E+02  2.137490E+02
 3.155000E+02  1.552226E+02  1.552288E+02  2.138341E+02
 3.157500E+02  1.552495E+02  1.552556E+02  2.139191E+02
 3.160000E+02  1.552763E+02  1.552825E+02  2.140040E+02
 3.162500E+02  1.553031E+02  1.553093E+02  2.140889E+02
 3.165000E+02  1.553300E+02  1.553361E+02  2.141737E+02
 3.167500E+02  1.553568E+02  1.553630E+02  2.142584E+02
 3.170000E+02  1.553836E+02  1.553898E+02  2.143431E+02
 3.172500E+02  1.554104E+02  1.554166E+02  2.144277E+02
 3.175000E+02  1.554373E+02  1.554434E+02  2.145122E+02
 3.177500E+02  1.554641E+02  1.554703E+02  2.145967E+02
 3.180000E+02  1.554909E+02  1.554971E+02  2.146811E+02
 3.182500E+02  1.555178E+02  1.555239E+02  2.147654E+02
 3.185000E+02  1.555446E+02  1.555508E+02  2.148497E+02
 3.187500E+02  1.555714E+02  1.555776E+02  2.149339E+02
 3.190000E+02  1.555983E+02  1.556044E+02  2.150181E+02
 3.192500E+02  1.556251E+02  1.556313E+02  2.151021E+02
 3.195000E+02  1.556519E+02  1.556581E+02  2.151862E+02
 3.197500E+02  1.556788E+02  1.556849E+02  2.152701E+02
 3.200000E+02  1.557056E+02  1.557118E+02  2.153540E+02
 3.202500E+02  1.557324E+02  1.557386E+02  2.154378E+02
 3.205000E+02  1.557593E+02  1.557654E+02  2.155216E+02
 3.207500E+02  1.557861E+02  1.557923E+02  2.156053E+02
 3.210000E+02  1.558129E+02  1.558191E+02  2.156890E+02
 3.212500E+02  1.558398E+02  1.558460E+02  2.157726E+02
 3.215000E+02  1.558666E+02  1.558728E+02  2.158561E+02
 3.217500E+02  1.558935E+02  1.558997E+02  2.159395E+02
 3.220000E+02  1.559203E+02  1.559265E+02  2.160230E+02
 3.222500E+02  1.559472E+02  1.559533E+02  2.161063E+02
 3.225000E+02  1.559740E+02  1.559802E+02  2.161896E+02
 3.227500E+02  1.560009E+02  1.560070E+02  2.162728E+02
 3.230000E+02  1.560277E+02  1.560339E+02  2.163560E+02
 3.232500E+02  1.560546E+02  1.560608E+02  2.164391E+02
 3.235000E+02  1.560814E+02  1.560876E+02  2.165222E+02
 3.237500E+02  1.561083E+02  1.561145E+02  2.166052E+02
 3.240000E+02  1.561352E+02  1.561413E+02  2.166881E+02
 3.242500E+02  1.561620E+02  1.561682E+02  2.167710E+02
 3.245000E+02  1.561889E+02  1.561951E+02  2.168538E+02
 3.247500E+02  1.562158E+02  1.562219E+02  2.169366E+02
 3.250000E+02  1.562426E+02  1.562488E+02  2.170193E+02
 3.252500E+02  1.562695E+02  1.562757E+02  2.171020E+02
 3.255000E+02  1.562964E+02  1.563026E+02  2.171846E+02
 3.257500E+02  1.563233E+02  1.563295E+02  2.172671E+02
 3.260000E+02  1.563502E+02  1.563563E+02  2.173496E+02
 3.262500E+02  1.563770E+02  1.563832E+02  2.174321E+02
 3.265000E+02  1.564039E+02  1.564101E+02  2.175145E+02
 3.267500E+02  1.564308E+02  1.564370E+02  2.175968E+02
 3.270000E+02  1.564577E+02  1.564639E+02  2.176791E+02
 3.272500E+02  1.564846E+02  1.564908E+02  2.177614E+02
 3.275000E+02  1.565115E+02  1.565177E+02  2.178435E+02
 3.277500E+02  1.565384E+02  1.565446E+02  2.179257E+02
 3.280000E+02  1.565653E+02  1.565715E+02  2.180077E+02
 3.282500E+02  1.565923E+02  1.565985E+02  2.180898E+02
 3.285000E+02  1.566192E+02  1.566254E+02  2.181718E+02
 3.287500E+02  1.566461E+02  1.566523E+02  2.182537E+02
 3.290000E+02  1.566730E+02  1.566792E+02  2.183356E+02
 3.292500E+02  1.567000E+02  1.567062E+02  2.184174E+02
 3.295000E+02  1.567269E+02  1.567331E+02  2.184992E+02
 3.297500E+02  1.567538E+02  1.567600E+02  2.185809E+02
 3.300000E+02  1.567808E+02  1.567870E+02  2.186626E+02
 3.302500E+02  1.568077E+02  1.568139E+02  2.187442E+02
 3.305000E+02  1.568347E+02  1.568409E+02  2.188258E+02
 3.307500E+02  1.568616E+02  1.568678E+02  2.189073E+02
 3.310000E+02  1.568886E+02  1.568948E+02  2.189888E+02
 3.312500E+02  1.569156E+02  1.569218E+02  2.190702E+02
 3.315000E+02  1.569425E+02  1.569487E+02  2.191516E+02
 3.317500E+02  1.569695E+02  1.569757E+02  2.192330E+02
 3.320000E+02  1.569965E+02  1.570027E+02  2.193143E+02
 3.322500E+02  1.570235E+02  1.570297E+02  2.193955E+02
 3.325000E+02  1.570505E+02  1.570567E+02  2.194767E+02
 3.327500E+02  1.570775E+02  1.570837E+02  2.195579E+02
 3.330000E+02  1.571045E+02  1.571107E+02  2.196390E+02
 3.332500E+02  1.571315E+02  1.571377E+02  2.197201E+02
 3.335000E+02  1.571585E+02  1.571647E+02  2.198011E+02
 3.337500E+02  1.571855E+02  1.571917E+02  2.198821E+02
 3.340000E+02  1.572125E+02  1.572187E+02  2.199630E+02
 3.342500E+02  1.572395E+02  1.572457E+02  2.200439E+02
 3.345000E+02  1.572666E+02  1.572728E+02  2.201247E+02
 3.347500E+02  1.572936E+02  1.572998E+02  2.202055E+02
 3.350000E+02  1.573206E+02  1.573269E+02  2.202863E+02
 3.352500E+02  1.573477E+02  1.573539E+02  2.203670E+02
 3.355000E+02  1.573748E+02  1.573810E+02  2.204477E+02
 3.357500E+02  1.574018E+02  1.574080E+02  2.205283E+02
 3.360000E+02  1.574289E+02  1.574351E+02  2.206089E+02
 3.362500E+02  1.574560E+02  1.574622E+02  2.206894E+02
 3.365000E+02  1.574830E+02  1.574892E+02  2.207700E+02
 3.367500E+02  1.575101E+02  1.575163E+02  2.208504E+02
 3.370000E+02  1.575372E+02  1.575434E+02  2.209308E+02
 3.372500E+02  1.575643E+02  1.575705E+02  2.210112E+02
 3.375000E+02  1.575914E+02  1.575976E+02  2.210916E+02
 3.377500E+02  1.576185E+02  1.576247E+02  2.211719E+02
 3.380000E+02  1.576456E+02  1.576519E+02  2.212521E+02
 3.382500E+02  1.576728E+02  1.576790E+02  2.213323E+02
 3.385000E+02  1.576999E+02  1.577061E+02  2.214125E+02
 3.387500E+02  1.577270E+02  1.577332E+02  2.214927E+02
 3.390000E+02  1.577542E+02  1.577604E+02  2.215728E+02
 3.392500E+02  1.577813E+02  1.577875E+02  2.216528E+02
 3.395000E+02  1.578085E+02  1.578147E+02  2.217328E+02
 3.397500E+02  1.578356E+02  1.578419E+02  2.218128E+02
 3.400000E+02  1.578628E+02  1.578690E+02  2.218928E+02
 3.402500E+02  1.578900E+02  1.578962E+02  2.219727E+02
 3.405000E+02  1.579172E+02  1.579234E+02  2.220526E+02
 3.407500E+02  1.579444E+02  1.579506E+02  2.221324E+02
 3.410000E+02  1.579716E+02  1.579778E+02  2.222122E+02
 3.412500E+02  1.579988E+02  1.580050E+02  2.222919E+02
 3.415000E+02  1.580260E+02  1.580322E+02  2.223717E+02
 3.417500E+02  1.580532E+02  1.580594E+02  2.224514E+02
 3.420000E+02  1.580804E+02  1.580867E+02  2.225310E+02
 3.422500E+02  1.581077E+02  1.581139E+02  2.226106E+02
 3.425000E+02  1.581349E+02  1.581412E+02  2.226902E+02
 3.427500E+02  1.581622E+02  1.581684E+02  2.227697E+02
 3.430000E+02  1.581894E+02  1.581957E+02  2.228492E+02
 3.432500E+02  1.582167E+02  1.582229E+02  2.229287E+02
 3.435000E+02  1.582440E+02  1.582502E+02  2.230081E+02
 3.437500E+02  1.582713E+02  1.582775E+02  2.230875E+02
 3.440000E+02  1.582986E+02  1.583048E+02  2.231669E+02
 3.442500E+02  1.583259E+02  1.583321E+02  2.232462E+02
 3.445000E+02  1.583532E+02  1.583594E+02  2.233255E+02
 3.447500E+02  1.583805E+02  1.583867E+02  2.234048E+02
 3.450000E+02  1.584078E+02  1.584140E+02  2.234840E+02
 3.452500E+02  1.584351E+02  1.584414E+02  2.235632E+02
 3.455000E+02  1.584625E+02  1.584687E+02  2.236424E+02
 3.457500E+02  1.584898E+02  1.584961E+02  2.237215E+02
 3.460000E+02  1.585172E+02  1.585234E+02  2.238006E+02
 3.462500E+02  1.585445E+02  1.585508E+02  2.238797E+02
 3.465000E+02  1.585719E+02  1.585782E+02  2.239587E+02
 3.467500E+02  1.585993E+02  1.586055E+02  2.240377E+02
 3.470000E+02  1.586267E+02  1.586329E+02  2.241167E+02
 3.472500E+02  1.586541E+02  1.586603E+02  2.241956E+02
 3.475000E+02  1.586815E+02  1.586877E+02  2.242745E+02
 3.477500E+02  1.587089E+02  1.587151E+02  2.243534E+02
 3.480000E+02  1.587363E+02  1.587426E+02  2.244322E+02
 3.482500E+02  1.587638E+02  1.587700E+02  2.245110E+02
 3.485000E+02  1.587912E+02  1.587974E+02  2.245898E+02
 3.487500E+02  1.588187E+02  1.588249E+02  2.246685E+02
 3.490000E+02  1.588461E+02  1.588524E+02  2.247472E+02
 3.492500E+02  1.588736E+02  1.588798E+02  2.248259E+02
 3.495000E+02  1.589011E+02  1.589073E+02  2.249046E+02
 3.497500E+02  1.589286E+02  1.589348E+02  2.249832E+02
 3.500000E+02  1.589560E+02  1.589623E+02  2.250618E+02
 3.502500E+02  1.589836E+02  1.589898E+02  2.251403E+02
 3.505000E+02  1.590111E+02  1.590173E+02  2.252189E+02
 3.507500E+02  1.590386E+02  1.590448E+02  2.252974E+02
 3.510000E+02  1.590661E+02  1.590724E+02  2.253758E+02
 3.512500E+02  1.590937E+02  1.590999E+02  2.254543E+02
 3.515000E+02  1.591212E+02  1.591275E+02  2.255327E+02
 3.517500E+02  1.591488E+02  1.591550E+02  2.256111E+02
 3.520000E+02  1.591763E+02  1.591826E+02  2.256894E+02
 3.522500E+02  1.592039E+02  1.592102E+02  2.257677E+02
 3.525000E+02  1.592315E+02  1.592378E+02  2.258460E+02
 3.527500E+02  1.592591E+02  1.592654E+02  2.259243E+02
 3.530000E+02  1.592867E+02  1.592930E+02  2.260025E+02
 3.532500E+02  1.593143E+02  1.593206E+02  2.260807E+02
 3.535000E+02  1.593420E+02  1.593482E+02  2.261589E+02
 3.537500E+02  1.593696E+02  1.593759E+02  2.262371E+02
 3.540000E+02  1.593972E+02  1.594035E+02  2.263152E+02
 3.542500E+02  1.594249E+02  1.594312E+02  2.263933E+02
 3.545000E+02  1.594526E+02  1.594588E+02  2.264714E+02
 3.547500E+02  1.594802E+02  1.594865E+02  2.265494E+02
 3.550000E+02  1.595079E+02  1.595142E+02  2.266274E+02
 3.552500E+02  1.595356E+02  1.595419E+02  2.267054E+02
