#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.655000E+02  7.135257E+01  7.135492E+01
 2.657500E+02  7.138665E+01  7.138899E+01
 2.660000E+02  7.142073E+01  7.142308E+01
 2.662500E+02  7.145483E+01  7.145718E+01
 2.665000E+02  7.148894E+01  7.149129E+01
 2.667500E+02  7.152307E+01  7.152541E+01
 2.670000E+02  7.155720E+01  7.155955E+01
 2.672500E+02  7.159135E+01  7.159370E+01
 2.675000E+02  7.162551E+01  7.162786E+01
 2.677500E+02  7.165969E+01  7.166203E+01
 2.680000E+02  7.169387E+01  7.169622E+01
 2.682500E+02  7.172807E+01  7.173042E+01
 2.685000E+02  7.176229E+01  7.176463E+01
 2.687500E+02  7.179651E+01  7.179886E+01
 2.690000E+02  7.183075E+01  7.183310E+01
 2.692500E+02  7.186500E+01  7.186735E+01
 2.695000E+02  7.189927E+01  7.190162E+01
 2.697500E+02  7.193355E+01  7.193590E+01
 2.700000E+02  7.196784E+01  7.197019E+01
 2.702500E+02  7.200214E+01  7.200449E+01
 2.705000E+02  7.203646E+01  7.203881E+01
 2.707500E+02  7.207079E+01  7.207314E+01
 2.710000E+02  7.210514E+01  7.210749E+01
 2.712500E+02  7.213949E+01  7.214184E+01
 2.715000E+02  7.217387E+01  7.217622E+01
 2.717500E+02  7.220825E+01  7.221060E+01
 2.720000E+02  7.224265E+01  7.224500E+01
 2.722500E+02  7.227706E+01  7.227941E+01
 2.725000E+02  7.231149E+01  7.231384E+01
 2.727500E+02  7.234593E+01  7.234828E+01
 2.730000E+02  7.238038E+01  7.238273E+01
 2.732500E+02  7.241485E+01  7.241720E+01
 2.735000E+02  7.244933E+01  7.245168E+01
 2.737500E+02  7.248382E+01  7.248617E+01
 2.740000E+02  7.251833E+01  7.252068E+01
 2.742500E+02  7.255285E+01  7.255520E+01
 2.745000E+02  7.258739E+01  7.258974E+01
 2.747500E+02  7.262194E+01  7.262429E+01
 2.750000E+02  7.265650E+01  7.265885E+01
 2.752500E+02  7.269108E+01  7.269343E+01
 2.755000E+02  7.272567E+01  7.272802E+01
 2.757500E+02  7.276027E+01  7.276263E+01
 2.760000E+02  7.279489E+01  7.279724E+01
 2.762500E+02  7.282953E+01  7.283188E+01
 2.765000E+02  7.286417E+01  7.286652E+01
 2.767500E+02  7.289883E+01  7.290119E+01
 2.770000E+02  7.293351E+01  7.293586E+01
 2.772500E+02  7.296820E+01  7.297055E+01
 2.775000E+02  7.300290E+01  7.300525E+01
 2.777500E+02  7.303762E+01  7.303997E+01
 2.780000E+02  7.307235E+01  7.307470E+01
 2.782500E+02  7.310709E+01  7.310944E+01
 2.785000E+02  7.314185E+01  7.314420E+01
 2.787500E+02  7.317662E+01  7.317897E+01
 2.790000E+02  7.321141E+01  7.321376E+01
 2.792500E+02  7.324621E+01  7.324856E+01
 2.795000E+02  7.328102E+01  7.328337E+01
 2.797500E+02  7.331585E+01  7.331820E+01
 2.800000E+02  7.335069E+01  7.335304E+01
 2.802500E+02  7.338555E+01  7.338790E+01
 2.805000E+02  7.342041E+01  7.342276E+01
 2.807500E+02  7.345530E+01  7.345765E+01
 2.810000E+02  7.349019E+01  7.349254E+01
 2.812500E+02  7.352511E+01  7.352745E+01
 2.815000E+02  7.356003E+01  7.356238E+01
 2.817500E+02  7.359497E+01  7.359732E+01
 2.820000E+02  7.362992E+01  7.363227E+01
 2.822500E+02  7.366489E+01  7.366723E+01
 2.825000E+02  7.369987E+01  7.370221E+01
 2.827500E+02  7.373486E+01  7.373721E+01
 2.830000E+02  7.376986E+01  7.377221E+01
 2.832500E+02  7.380488E+01  7.380723E+01
 2.835000E+02  7.383992E+01  7.384227E+01
 2.837500E+02  7.387497E+01  7.387731E+01
 2.840000E+02  7.391003E+01  7.391237E+01
 2.842500E+02  7.394510E+01  7.394745E+01
 2.845000E+02  7.398019E+01  7.398253E+01
 2.847500E+02  7.401529E+01  7.401763E+01
 2.850000E+02  7.405040E+01  7.405275E+01
 2.852500E+02  7.408553E+01  7.408788E+01
 2.855000E+02  7.412067E+01  7.412302E+01
 2.857500E+02  7.415583E+01  7.415817E+01
 2.860000E+02  7.419099E+01  7.419334E+01
 2.862500E+02  7.422617E+01  7.422852E+01
 2.865000E+02  7.426137E+01  7.426371E+01
 2.867500E+02  7.429657E+01  7.429892E+01
 2.870000E+02  7.433179E+01  7.433414E+01
 2.872500E+02  7.436703E+01  7.436937E+01
 2.875000E+02  7.440227E+01  7.440462E+01
 2.877500E+02  7.443753E+01  7.443987E+01
 2.880000E+02  7.447280E+01  7.447514E+01
 2.882500E+02  7.450809E+01  7.451043E+01
 2.885000E+02  7.454338E+01  7.454572E+01
 2.887500E+02  7.457869E+01  7.458103E+01
 2.890000E+02  7.461401E+01  7.461636E+01
 2.892500E+02  7.464935E+01  7.465169E+01
 2.895000E+02  7.468470E+01  7.468704E+01
 2.897500E+02  7.472006E+01  7.472240E+01
 2.900000E+02  7.475543E+01  7.475777E+01
 2.902500E+02  7.479081E+01  7.479315E+01
 2.905000E+02  7.482621E+01  7.482855E+01
 2.907500E+02  7.486162E+01  7.486396E+01
 2.910000E+02  7.489704E+01  7.489938E+01
 2.912500E+02  7.493247E+01  7.493481E+01
 2.915000E+02  7.496791E+01  7.497025E+01
 2.917500E+02  7.500337E+01  7.500571E+01
 2.920000E+02  7.503884E+01  7.504118E+01
 2.922500E+02  7.507432E+01  7.507666E+01
 2.925000E+02  7.510981E+01  7.511215E+01
 2.927500E+02  7.514532E+01  7.514765E+01
 2.930000E+02  7.518083E+01  7.518317E+01
 2.932500E+02  7.521636E+01  7.521870E+01
 2.935000E+02  7.525190E+01  7.525423E+01
 2.937500E+02  7.528745E+01  7.528978E+01
 2.940000E+02  7.532301E+01  7.532535E+01
 2.942500E+02  7.535858E+01  7.536092E+01
 2.945000E+02  7.539417E+01  7.539650E+01
 2.947500E+02  7.542976E+01  7.543210E+01
 2.950000E+02  7.546537E+01  7.546770E+01
 2.952500E+02  7.550098E+01  7.550332E+01
 2.955000E+02  7.553661E+01  7.553895E+01
 2.957500E+02  7.557225E+01  7.557458E+01
 2.960000E+02  7.560790E+01  7.561023E+01
 2.962500E+02  7.564356E+01  7.564589E+01
 2.965000E+02  7.567923E+01  7.568156E+01
 2.967500E+02  7.571491E+01  7.571724E+01
 2.970000E+02  7.575060E+01  7.575294E+01
 2.972500E+02  7.578631E+01  7.578864E+01
 2.975000E+02  7.582202E+01  7.582435E+01
 2.977500E+02  7.585774E+01  7.586007E+01
 2.980000E+02  7.589347E+01  7.589580E+01
 2.982500E+02  7.592921E+01  7.593154E+01
 2.985000E+02  7.596497E+01  7.596730E+01
 2.987500E+02  7.600073E+01  7.600306E+01
 2.990000E+02  7.603650E+01  7.603883E+01
 2.992500E+02  7.607228E+01  7.607461E+01
 2.995000E+02  7.610807E+01  7.611040E+01
 2.997500E+02  7.614387E+01  7.614620E+01
 3.000000E+02  7.617968E+01  7.618201E+01
 3.002500E+02  7.621550E+01  7.621783E+01
 3.005000E+02  7.625133E+01  7.625366E+01
 3.007500E+02  7.628717E+01  7.628950E+01
 3.010000E+02  7.632302E+01  7.632534E+01
 3.012500E+02  7.635887E+01  7.636120E+01
 3.015000E+02  7.639474E+01  7.639706E+01
 3.017500E+02  7.643061E+01  7.643294E+01
 3.020000E+02  7.646649E+01  7.646882E+01
 3.022500E+02  7.650238E+01  7.650471E+01
 3.025000E+02  7.653828E+01  7.654061E+01
 3.027500E+02  7.657419E+01  7.657652E+01
 3.030000E+02  7.661011E+01  7.661243E+01
 3.032500E+02  7.664603E+01  7.664836E+01
 3.035000E+02  7.668196E+01  7.668429E+01
 3.037500E+02  7.671790E+01  7.672023E+01
 3.040000E+02  7.675385E+01  7.675618E+01
 3.042500E+02  7.678981E+01  7.679213E+01
 3.045000E+02  7.682577E+01  7.682810E+01
 3.047500E+02  7.686175E+01  7.686407E+01
 3.050000E+02  7.689772E+01  7.690005E+01
 3.052500E+02  7.693371E+01  7.693604E+01
 3.055000E+02  7.696971E+01  7.697203E+01
 3.057500E+02  7.700571E+01  7.700803E+01
 3.060000E+02  7.704172E+01  7.704404E+01
 3.062500E+02  7.707773E+01  7.708005E+01
 3.065000E+02  7.711375E+01  7.711608E+01
 3.067500E+02  7.714978E+01  7.715211E+01
 3.070000E+02  7.718582E+01  7.718814E+01
 3.072500E+02  7.722186E+01  7.722419E+01
 3.075000E+02  7.725791E+01  7.726024E+01
 3.077500E+02  7.729397E+01  7.729629E+01
 3.080000E+02  7.733003E+01  7.733235E+01
 3.082500E+02  7.736610E+01  7.736842E+01
 3.085000E+02  7.740218E+01  7.740450E+01
 3.087500E+02  7.743826E+01  7.744058E+01
 3.090000E+02  7.747435E+01  7.747667E+01
 3.092500E+02  7.751044E+01  7.751276E+01
 3.095000E+02  7.754654E+01  7.754886E+01
 3.097500E+02  7.758264E+01  7.758496E+01
 3.100000E+02  7.761875E+01  7.762107E+01
 3.102500E+02  7.765487E+01  7.765719E+01
 3.105000E+02  7.769099E+01  7.769331E+01
 3.107500E+02  7.772712E+01  7.772944E+01
 3.110000E+02  7.776325E+01  7.776557E+01
 3.112500E+02  7.779938E+01  7.780170E+01
 3.115000E+02  7.783553E+01  7.783785E+01
 3.117500E+02  7.787167E+01  7.787399E+01
 3.120000E+02  7.790782E+01  7.791014E+01
 3.122500E+02  7.794398E+01  7.794630E+01
 3.125000E+02  7.798014E+01  7.798246E+01
 3.127500E+02  7.801631E+01  7.801863E+01
 3.130000E+02  7.805247E+01  7.805480E+01
 3.132500E+02  7.808865E+01  7.809097E+01
 3.135000E+02  7.812483E+01  7.812715E+01
 3.137500E+02  7.816101E+01  7.816333E+01
 3.140000E+02  7.819719E+01  7.819952E+01
 3.142500E+02  7.823338E+01  7.823571E+01
 3.145000E+02  7.826958E+01  7.827190E+01
 3.147500E+02  7.830578E+01  7.830810E+01
 3.150000E+02  7.834198E+01  7.834430E+01
 3.152500E+02  7.837818E+01  7.838050E+01
 3.155000E+02  7.841439E+01  7.841671E+01
 3.157500E+02  7.845060E+01  7.845292E+01
 3.160000E+02  7.848681E+01  7.848913E+01
 3.162500E+02  7.852303E+01  7.852535E+01
 3.165000E+02  7.855925E+01  7.856157E+01
 3.167500E+02  7.859547E+01  7.859779E+01
 3.170000E+02  7.863170E+01  7.863402E+01
 3.172500E+02  7.866792E+01  7.867025E+01
 3.175000E+02  7.870416E+01  7.870648E+01
 3.177500E+02  7.874039E+01  7.874271E+01
 3.180000E+02  7.877662E+01  7.877895E+01
 3.182500E+02  7.881286E+01  7.881518E+01
 3.185000E+02  7.884910E+01  7.885142E+01
 3.187500E+02  7.888534E+01  7.888766E+01
 3.190000E+02  7.892158E+01  7.892391E+01
 3.192500E+02  7.895783E+01  7.896015E+01
 3.195000E+02  7.899408E+01  7.899640E+01
 3.197500E+02  7.903032E+01  7.903265E+01
 3.200000E+02  7.906657E+01  7.906890E+01
 3.202500E+02  7.910283E+01  7.910515E+01
 3.205000E+02  7.913908E+01  7.914140E+01
 3.207500E+02  7.917533E+01  7.917766E+01
 3.210000E+02  7.921159E+01  7.921391E+01
 3.212500E+02  7.924784E+01  7.925017E+01
 3.215000E+02  7.928410E+01  7.928642E+01
 3.217500E+02  7.932036E+01  7.932268E+01
 3.220000E+02  7.935661E+01  7.935894E+01
 3.222500E+02  7.939287E+01  7.939520E+01
 3.225000E+02  7.942913E+01  7.943146E+01
 3.227500E+02  7.946539E+01  7.946772E+01
 3.230000E+02  7.950165E+01  7.950397E+01
 3.232500E+02  7.953791E+01  7.954023E+01
 3.235000E+02  7.957417E+01  7.957649E+01
 3.237500E+02  7.961043E+01  7.961275E+01
 3.240000E+02  7.964669E+01  7.964901E+01
 3.242500E+02  7.968294E+01  7.968527E+01
 3.245000E+02  7.971920E+01  7.972153E+01
 3.247500E+02  7.975546E+01  7.975779E+01
 3.250000E+02  7.979172E+01  7.979405E+01
 3.252500E+02  7.982797E+01  7.983030E+01
 3.255000E+02  7.986423E+01  7.986656E+01
 3.257500E+02  7.990048E+01  7.990282E+01
 3.260000E+02  7.993674E+01  7.993907E+01
 3.262500E+02  7.997299E+01  7.997532E+01
 3.265000E+02  8.000924E+01  8.001157E+01
 3.267500E+02  8.004549E+01  8.004783E+01
 3.270000E+02  8.008174E+01  8.008407E+01
 3.272500E+02  8.011799E+01  8.012032E+01
 3.275000E+02  8.015424E+01  8.015657E+01
 3.277500E+02  8.019048E+01  8.019281E+01
 3.280000E+02  8.022672E+01  8.022906E+01
 3.282500E+02  8.026296E+01  8.026530E+01
 3.285000E+02  8.029920E+01  8.030153E+01
 3.287500E+02  8.033544E+01  8.033777E+01
 3.290000E+02  8.037167E+01  8.037401E+01
 3.292500E+02  8.040790E+01  8.041024E+01
 3.295000E+02  8.044413E+01  8.044647E+01
 3.297500E+02  8.048036E+01  8.048270E+01
 3.300000E+02  8.051658E+01  8.051892E+01
 3.302500E+02  8.055280E+01  8.055514E+01
 3.305000E+02  8.058902E+01  8.059136E+01
 3.307500E+02  8.062524E+01  8.062758E+01
 3.310000E+02  8.066145E+01  8.066379E+01
 3.312500E+02  8.069766E+01  8.070000E+01
 3.315000E+02  8.073387E+01  8.073621E+01
 3.317500E+02  8.077007E+01  8.077241E+01
 3.320000E+02  8.080627E+01  8.080861E+01
 3.322500E+02  8.084246E+01  8.084481E+01
 3.325000E+02  8.087866E+01  8.088100E+01
 3.327500E+02  8.091485E+01  8.091719E+01
 3.330000E+02  8.095103E+01  8.095338E+01
 3.332500E+02  8.098721E+01  8.098956E+01
 3.335000E+02  8.102339E+01  8.102574E+01
 3.337500E+02  8.105956E+01  8.106191E+01
 3.340000E+02  8.109573E+01  8.109808E+01
 3.342500E+02  8.113190E+01  8.113425E+01
 3.345000E+02  8.116806E+01  8.117041E+01
 3.347500E+02  8.120421E+01  8.120656E+01
 3.350000E+02  8.124036E+01  8.124272E+01
 3.352500E+02  8.127651E+01  8.127886E+01
 3.355000E+02  8.131265E+01  8.131501E+01
 3.357500E+02  8.134879E+01  8.135114E+01
 3.360000E+02  8.138492E+01  8.138728E+01
 3.362500E+02  8.142105E+01  8.142340E+01
 3.365000E+02  8.145717E+01  8.145953E+01
 3.367500E+02  8.149329E+01  8.149565E+01
 3.370000E+02  8.152940E+01  8.153176E+01
 3.372500E+02  8.156551E+01  8.156787E+01
 3.375000E+02  8.160161E+01  8.160397E+01
 3.377500E+02  8.163770E+01  8.164006E+01
 3.380000E+02  8.167379E+01  8.167615E+01
 3.382500E+02  8.170988E+01  8.171224E+01
 3.385000E+02  8.174596E+01  8.174832E+01
 3.387500E+02  8.178203E+01  8.178439E+01
 3.390000E+02  8.181810E+01  8.182046E+01
 3.392500E+02  8.185416E+01  8.185652E+01
 3.395000E+02  8.189021E+01  8.189257E+01
 3.397500E+02  8.192626E+01  8.192862E+01
 3.400000E+02  8.196230E+01  8.196467E+01
 3.402500E+02  8.199833E+01  8.200070E+01
 3.405000E+02  8.203436E+01  8.203673E+01
 3.407500E+02  8.207038E+01  8.207275E+01
 3.410000E+02  8.210640E+01  8.210877E+01
 3.412500E+02  8.214241E+01  8.214478E+01
 3.415000E+02  8.217841E+01  8.218078E+01
 3.417500E+02  8.221440E+01  8.221678E+01
 3.420000E+02  8.225039E+01  8.225276E+01
 3.422500E+02  8.228637E+01  8.228875E+01
 3.425000E+02  8.232234E+01  8.232472E+01
 3.427500E+02  8.235831E+01  8.236069E+01
 3.430000E+02  8.239427E+01  8.239665E+01
 3.432500E+02  8.243022E+01  8.243260E+01
 3.435000E+02  8.246616E+01  8.246854E+01
 3.437500E+02  8.250210E+01  8.250448E+01
 3.440000E+02  8.253803E+01  8.254041E+01
 3.442500E+02  8.257395E+01  8.257633E+01
 3.445000E+02  8.260986E+01  8.261224E+01
 3.447500E+02  8.264576E+01  8.264815E+01
 3.450000E+02  8.268166E+01  8.268404E+01
 3.452500E+02  8.271755E+01  8.271993E+01
 3.455000E+02  8.275343E+01  8.275581E+01
 3.457500E+02  8.278930E+01  8.279169E+01
 3.460000E+02  8.282516E+01  8.282755E+01
 3.462500E+02  8.286102E+01  8.286341E+01
 3.465000E+02  8.289686E+01  8.289925E+01
 3.467500E+02  8.293270E+01  8.293509E+01
 3.470000E+02  8.296853E+01  8.297092E+01
 3.472500E+02  8.300435E+01  8.300674E+01
 3.475000E+02  8.304016E+01  8.304256E+01
 3.477500E+02  8.307596E+01  8.307836E+01
 3.480000E+02  8.311176E+01  8.311415E+01
 3.482500E+02  8.314754E+01  8.314994E+01
 3.485000E+02  8.318332E+01  8.318572E+01
 3.487500E+02  8.321908E+01  8.322148E+01
 3.490000E+02  8.325484E+01  8.325724E+01
 3.492500E+02  8.329058E+01  8.329299E+01
 3.495000E+02  8.332632E+01  8.332873E+01
 3.497500E+02  8.336205E+01  8.336446E+01
 3.500000E+02  8.339777E+01  8.340018E+01
 3.502500E+02  8.343348E+01  8.343589E+01
 3.505000E+02  8.346918E+01  8.347159E+01
 3.507500E+02  8.350487E+01  8.350728E+01
 3.510000E+02  8.354055E+01  8.354296E+01
 3.512500E+02  8.357622E+01  8.357863E+01
 3.515000E+02  8.361187E+01  8.361429E+01
 3.517500E+02  8.364752E+01  8.364994E+01
 3.520000E+02  8.368316E+01  8.368558E+01
 3.522500E+02  8.371879E+01  8.372121E+01
 3.525000E+02  8.375441E+01  8.375683E+01
 3.527500E+02  8.379002E+01  8.379244E+01
 3.530000E+02  8.382562E+01  8.382804E+01
 3.532500E+02  8.386120E+01  8.386363E+01
 3.535000E+02  8.389678E+01  8.389920E+01
 3.537500E+02  8.393234E+01  8.393477E+01
 3.540000E+02  8.396790E+01  8.397033E+01
 3.542500E+02  8.400344E+01  8.400587E+01
 3.545000E+02  8.403898E+01  8.404141E+01
 3.547500E+02  8.407450E+01  8.407693E+01
 3.550000E+02  8.411001E+01  8.411244E+01
 3.552500E+02  8.414551E+01  8.414795E+01
 3.555000E+02  8.418100E+01  8.418344E+01
 3.557500E+02  8.421648E+01  8.421892E+01
 3.560000E+02  8.425195E+01  8.425438E+01
 3.562500E+02  8.428740E+01  8.428984E+01
 3.565000E+02  8.432284E+01  8.432529E+01
 3.567500E+02  8.435828E+01  8.436072E+01
 3.570000E+02  8.439370E+01  8.439614E+01
 3.572500E+02  8.442911E+01  8.443155E+01
 3.575000E+02  8.446451E+01  8.446695E+01
 3.577500E+02  8.449989E+01  8.450234E+01
 3.580000E+02  8.453527E+01  8.453772E+01
 3.582500E+02  8.457063E+01  8.457308E+01
 3.585000E+02  8.460598E+01  8.460843E+01
 3.587500E+02  8.464132E+01  8.464377E+01
 3.590000E+02  8.467664E+01  8.467910E+01
 3.592500E+02  8.471196E+01  8.471441E+01
 3.595000E+02  8.474726E+01  8.474972E+01
 3.597500E+02  8.478255E+01  8.478501E+01
 3.600000E+02  8.481783E+01  8.482029E+01
 3.602500E+02  8.485309E+01  8.485556E+01
 3.605000E+02  8.488835E+01  8.489081E+01
 3.607500E+02  8.492359E+01  8.492605E+01
 3.610000E+02  8.495882E+01  8.496128E+01
 3.612500E+02  8.499403E+01  8.499650E+01
 3.615000E+02  8.502923E+01  8.503170E+01
 3.617500E+02  8.506442E+01  8.506690E+01
 3.620000E+02  8.509960E+01  8.510208E+01
 3.622500E+02  8.513477E+01  8.513724E+01
 3.625000E+02  8.516992E+01  8.517240E+01
 3.627500E+02  8.520506E+01  8.520754E+01
 3.630000E+02  8.524018E+01  8.524267E+01
 3.632500E+02  8.527530E+01  8.527778E+01
 3.635000E+02  8.531040E+01  8.531288E+01
 3.637500E+02  8.534549E+01  8.534797E+01
 3.640000E+02  8.538056E+01  8.538305E+01
 3.642500E+02  8.541562E+01  8.541811E+01
 3.645000E+02  8.545067E+01  8.545316E+01
 3.647500E+02  8.548570E+01  8.548819E+01
 3.650000E+02  8.552072E+01  8.552322E+01
 3.652500E+02  8.555573E+01  8.555823E+01
 3.655000E+02  8.559073E+01  8.559322E+01
 3.657500E+02  8.562571E+01  8.562821E+01
 3.660000E+02  8.566068E+01  8.566317E+01
 3.662500E+02  8.569563E+01  8.569813E+01
 3.665000E+02  8.573057E+01  8.573307E+01
 3.667500E+02  8.576550E+01  8.576800E+01
 3.670000E+02  8.580041E+01  8.580291E+01
 3.672500E+02  8.583531E+01  8.583782E+01
 3.675000E+02  8.587019E+01  8.587270E+01
 3.677500E+02  8.590506E+01  8.590758E+01
 3.680000E+02  8.593992E+01  8.594243E+01
 3.682500E+02  8.597476E+01  8.597728E+01
 3.685000E+02  8.600959E+01  8.601211E+01
 3.687500E+02  8.604441E+01  8.604693E+01
 3.690000E+02  8.607921E+01  8.608173E+01
 3.692500E+02  8.611400E+01  8.611652E+01
 3.695000E+02  8.614877E+01  8.615130E+01
 3.697500E+02  8.618353E+01  8.618606E+01
 3.700000E+02  8.621828E+01  8.622080E+01
 3.702500E+02  8.625301E+01  8.625553E+01
 3.705000E+02  8.628772E+01  8.629025E+01
 3.707500E+02  8.632242E+01  8.632496E+01
 3.710000E+02  8.635711E+01  8.635965E+01
 3.712500E+02  8.639178E+01  8.639432E+01
 3.715000E+02  8.642644E+01  8.642898E+01
 3.717500E+02  8.646109E+01  8.646363E+01
 3.720000E+02  8.649572E+01  8.649826E+01
 3.722500E+02  8.653033E+01  8.653287E+01
 3.725000E+02  8.656493E+01  8.656748E+01
 3.727500E+02  8.659952E+01  8.660206E+01
 3.730000E+02  8.663409E+01  8.663664E+01
 3.732500E+02  8.666864E+01  8.667119E+01
 3.735000E+02  8.670319E+01  8.670574E+01
 3.737500E+02  8.673771E+01  8.674027E+01
 3.740000E+02  8.677222E+01  8.677478E+01
 3.742500E+02  8.680672E+01  8.680928E+01
 3.745000E+02  8.684120E+01  8.684376E+01
 3.747500E+02  8.687567E+01  8.687823E+01
 3.750000E+02  8.691012E+01  8.691268E+01
 3.752500E+02  8.694456E+01  8.694712E+01
 3.755000E+02  8.697898E+01  8.698155E+01
 3.757500E+02  8.701339E+01  8.701595E+01
 3.760000E+02  8.704778E+01  8.705035E+01
 3.762500E+02  8.708216E+01  8.708473E+01
 3.765000E+02  8.711652E+01  8.711909E+01
 3.767500E+02  8.715086E+01  8.715344E+01
 3.770000E+02  8.718519E+01  8.718777E+01
 3.772500E+02  8.721951E+01  8.722209E+01
 3.775000E+02  8.725381E+01  8.725639E+01
 3.777500E+02  8.728810E+01  8.729068E+01
 3.780000E+02  8.732237E+01  8.732495E+01
 3.782500E+02  8.735662E+01  8.735921E+01
 3.785000E+02  8.739086E+01  8.739345E+01
 3.787500E+02  8.742508E+01  8.742767E+01
 3.790000E+02  8.745929E+01  8.746188E+01
 3.792500E+02  8.749349E+01  8.749608E+01
 3.795000E+02  8.752766E+01  8.753026E+01
 3.797500E+02  8.756182E+01  8.756442E+01
 3.800000E+02  8.759597E+01  8.759857E+01
 3.802500E+02  8.763010E+01  8.763270E+01
 3.805000E+02  8.766422E+01  8.766682E+01
 3.807500E+02  8.769832E+01  8.770092E+01
 3.810000E+02  8.773240E+01  8.773501E+01
 3.812500E+02  8.776647E+01  8.776908E+01
 3.815000E+02  8.780052E+01  8.780313E+01
 3.817500E+02  8.783456E+01  8.783717E+01
 3.820000E+02  8.786858E+01  8.787119E+01
 3.822500E+02  8.790258E+01  8.790520E+01
 3.825000E+02  8.793657E+01  8.793919E+01
 3.827500E+02  8.797055E+01  8.797317E+01
 3.830000E+02  8.800450E+01  8.800713E+01
 3.832500E+02  8.803845E+01  8.804107E+01
 3.835000E+02  8.807237E+01  8.807500E+01
 3.837500E+02  8.810628E+01  8.810891E+01
 3.840000E+02  8.814018E+01  8.814281E+01
 3.842500E+02  8.817406E+01  8.817669E+01
 3.845000E+02  8.820792E+01  8.821055E+01
 3.847500E+02  8.824177E+01  8.824440E+01
 3.850000E+02  8.827560E+01  8.827823E+01
 3.852500E+02  8.830941E+01  8.831205E+01
 3.855000E+02  8.834321E+01  8.834585E+01
 3.857500E+02  8.837699E+01  8.837964E+01
 3.860000E+02  8.841076E+01  8.841341E+01
 3.862500E+02  8.844451E+01  8.844716E+01
 3.865000E+02  8.847825E+01  8.848089E+01
 3.867500E+02  8.851196E+01  8.851462E+01
 3.870000E+02  8.854567E+01  8.854832E+01
 3.872500E+02  8.857935E+01  8.858201E+01
 3.875000E+02  8.861302E+01  8.861568E+01
 3.877500E+02  8.864668E+01  8.864934E+01
 3.880000E+02  8.868032E+01  8.868298E+01
 3.882500E+02  8.871394E+01  8.871660E+01
 3.885000E+02  8.874754E+01  8.875021E+01
 3.887500E+02  8.878113E+01  8.878380E+01
 3.890000E+02  8.881471E+01  8.881738E+01
