#         T/K            w1            w2            w3            w5            d1            d2          d1w1         d1w2A         d1w2B          d1w3          d1w4          d2w1          d2w2
 2.525000E+02  7.707422E-03  1.144856E-04  5.634324E-06  3.558016E-03  6.293105E+00  1.418000E+00  1.250589E+00  3.538513E-03  7.437133E-02  3.034432E-02  6.730388E-03  1.596814E+00  1.011819E-03
 2.527500E+02  7.811226E-03  1.168324E-04  5.736139E-06  3.590766E-03  6.307756E+00  1.413607E+00  1.254734E+00  3.575252E-03  7.470684E-02  3.046971E-02  6.750062E-03  1.590899E+00  1.010545E-03
 2.530000E+02  7.916165E-03  1.192212E-04  5.839473E-06  3.623633E-03  6.322377E+00  1.409223E+00  1.258871E+00  3.612240E-03  7.504191E-02  3.059466E-02  6.769555E-03  1.584994E+00  1.009254E-03
 2.532500E+02  8.022250E-03  1.216524E-04  5.944344E-06  3.656617E-03  6.336970E+00  1.404849E+00  1.262998E+00  3.649477E-03  7.537653E-02  3.071916E-02  6.788865E-03  1.579097E+00  1.007945E-03
 2.535000E+02  8.129489E-03  1.241267E-04  6.050769E-06  3.689715E-03  6.351534E+00  1.400485E+00  1.267117E+00  3.686962E-03  7.571068E-02  3.084321E-02  6.807994E-03  1.573210E+00  1.006619E-03
 2.537500E+02  8.237892E-03  1.266448E-04  6.158765E-06  3.722927E-03  6.366068E+00  1.396130E+00  1.271228E+00  3.724697E-03  7.604435E-02  3.096679E-02  6.826939E-03  1.567332E+00  1.005275E-03
 2.540000E+02  8.347468E-03  1.292073E-04  6.268350E-06  3.756249E-03  6.380573E+00  1.391786E+00  1.275329E+00  3.762682E-03  7.637754E-02  3.108991E-02  6.845700E-03  1.561464E+00  1.003915E-03
 2.542500E+02  8.458226E-03  1.318148E-04  6.379540E-06  3.789682E-03  6.395048E+00  1.387451E+00  1.279421E+00  3.800917E-03  7.671023E-02  3.121255E-02  6.864276E-03  1.555606E+00  1.002539E-03
 2.545000E+02  8.570174E-03  1.344680E-04  6.492354E-06  3.823223E-03  6.409494E+00  1.383126E+00  1.283505E+00  3.839402E-03  7.704240E-02  3.133472E-02  6.882667E-03  1.549758E+00  1.001145E-03
 2.547500E+02  8.683324E-03  1.371677E-04  6.606810E-06  3.856870E-03  6.423909E+00  1.378811E+00  1.287579E+00  3.878137E-03  7.737405E-02  3.145641E-02  6.900871E-03  1.543920E+00  9.997354E-04
 2.550000E+02  8.797682E-03  1.399143E-04  6.722925E-06  3.890623E-03  6.438294E+00  1.374506E+00  1.291643E+00  3.917123E-03  7.770517E-02  3.157761E-02  6.918889E-03  1.538091E+00  9.983094E-04
 2.552500E+02  8.913260E-03  1.427087E-04  6.840717E-06  3.924479E-03  6.452648E+00  1.370211E+00  1.295699E+00  3.956360E-03  7.803574E-02  3.169831E-02  6.936719E-03  1.532273E+00  9.968674E-04
 2.555000E+02  9.030066E-03  1.455516E-04  6.960204E-06  3.958437E-03  6.466972E+00  1.365925E+00  1.299745E+00  3.995848E-03  7.836575E-02  3.181852E-02  6.954361E-03  1.526466E+00  9.954095E-04
 2.557500E+02  9.148110E-03  1.484435E-04  7.081404E-06  3.992495E-03  6.481265E+00  1.361650E+00  1.303781E+00  4.035587E-03  7.869520E-02  3.193823E-02  6.971814E-03  1.520669E+00  9.939358E-04
 2.560000E+02  9.267401E-03  1.513853E-04  7.204336E-06  4.026651E-03  6.495528E+00  1.357385E+00  1.307808E+00  4.075578E-03  7.902407E-02  3.205742E-02  6.989078E-03  1.514882E+00  9.924467E-04
 2.562500E+02  9.387949E-03  1.543776E-04  7.329018E-06  4.060905E-03  6.509759E+00  1.353129E+00  1.311825E+00  4.115821E-03  7.935235E-02  3.217611E-02  7.006153E-03  1.509107E+00  9.909421E-04
 2.565000E+02  9.509763E-03  1.574212E-04  7.455468E-06  4.095254E-03  6.523959E+00  1.348884E+00  1.315833E+00  4.156316E-03  7.968003E-02  3.229428E-02  7.023037E-03  1.503342E+00  9.894223E-04
 2.567500E+02  9.632853E-03  1.605168E-04  7.583706E-06  4.129696E-03  6.538127E+00  1.344648E+00  1.319830E+00  4.197063E-03  8.000711E-02  3.241192E-02  7.039730E-03  1.497588E+00  9.878875E-04
 2.570000E+02  9.757228E-03  1.636651E-04  7.713749E-06  4.164231E-03  6.552264E+00  1.340423E+00  1.323818E+00  4.238062E-03  8.033356E-02  3.252904E-02  7.056233E-03  1.491846E+00  9.863379E-04
 2.572500E+02  9.882897E-03  1.668669E-04  7.845616E-06  4.198856E-03  6.566370E+00  1.336207E+00  1.327795E+00  4.279314E-03  8.065938E-02  3.264563E-02  7.072543E-03  1.486114E+00  9.847735E-04
 2.575000E+02  1.000987E-02  1.701228E-04  7.979327E-06  4.233569E-03  6.580443E+00  1.332002E+00  1.331763E+00  4.320818E-03  8.098456E-02  3.276169E-02  7.088662E-03  1.480394E+00  9.831946E-04
 2.577500E+02  1.013816E-02  1.734338E-04  8.114901E-06  4.268369E-03  6.594484E+00  1.327807E+00  1.335720E+00  4.362575E-03  8.130908E-02  3.287720E-02  7.104588E-03  1.474686E+00  9.816014E-04
 2.580000E+02  1.026777E-02  1.768005E-04  8.252356E-06  4.303255E-03  6.608494E+00  1.323621E+00  1.339667E+00  4.404585E-03  8.163295E-02  3.299217E-02  7.120321E-03  1.468988E+00  9.799940E-04
 2.582500E+02  1.039872E-02  1.802238E-04  8.391711E-06  4.338223E-03  6.622471E+00  1.319446E+00  1.343604E+00  4.446848E-03  8.195614E-02  3.310659E-02  7.135862E-03  1.463303E+00  9.783725E-04
 2.585000E+02  1.053101E-02  1.837043E-04  8.532987E-06  4.373274E-03  6.636415E+00  1.315281E+00  1.347530E+00  4.489364E-03  8.227865E-02  3.322046E-02  7.151208E-03  1.457629E+00  9.767372E-04
 2.587500E+02  1.066465E-02  1.872430E-04  8.676202E-06  4.408405E-03  6.650327E+00  1.311126E+00  1.351446E+00  4.532134E-03  8.260047E-02  3.333377E-02  7.166361E-03  1.451968E+00  9.750883E-04
 2.590000E+02  1.079966E-02  1.908406E-04  8.821376E-06  4.443614E-03  6.664206E+00  1.306981E+00  1.355351E+00  4.575156E-03  8.292159E-02  3.344652E-02  7.181320E-03  1.446318E+00  9.734258E-04
 2.592500E+02  1.093603E-02  1.944978E-04  8.968529E-06  4.478899E-03  6.678053E+00  1.302847E+00  1.359246E+00  4.618432E-03  8.324200E-02  3.355871E-02  7.196085E-03  1.440680E+00  9.717500E-04
 2.595000E+02  1.107380E-02  1.982157E-04  9.117680E-06  4.514260E-03  6.691866E+00  1.298722E+00  1.363130E+00  4.661962E-03  8.356169E-02  3.367032E-02  7.210655E-03  1.435055E+00  9.700610E-04
 2.597500E+02  1.121295E-02  2.019948E-04  9.268849E-06  4.549693E-03  6.705646E+00  1.294608E+00  1.367003E+00  4.705745E-03  8.388064E-02  3.378137E-02  7.225031E-03  1.429442E+00  9.683591E-04
 2.600000E+02  1.135351E-02  2.058362E-04  9.422057E-06  4.585198E-03  6.719393E+00  1.290504E+00  1.370866E+00  4.749781E-03  8.419886E-02  3.389184E-02  7.239211E-03  1.423841E+00  9.666443E-04
 2.602500E+02  1.149548E-02  2.097406E-04  9.577322E-06  4.620773E-03  6.733107E+00  1.286410E+00  1.374717E+00  4.794071E-03  8.451633E-02  3.400172E-02  7.253197E-03  1.418252E+00  9.649168E-04
 2.605000E+02  1.163887E-02  2.137089E-04  9.734666E-06  4.656415E-03  6.746787E+00  1.282326E+00  1.378558E+00  4.838615E-03  8.483304E-02  3.411103E-02  7.266987E-03  1.412677E+00  9.631769E-04
 2.607500E+02  1.178369E-02  2.177420E-04  9.894108E-06  4.692123E-03  6.760433E+00  1.278253E+00  1.382388E+00  4.883413E-03  8.514899E-02  3.421974E-02  7.280582E-03  1.407114E+00  9.614246E-04
 2.610000E+02  1.192996E-02  2.218407E-04  1.005567E-05  4.727896E-03  6.774046E+00  1.274189E+00  1.386206E+00  4.928464E-03  8.546416E-02  3.432787E-02  7.293981E-03  1.401563E+00  9.596601E-04
 2.612500E+02  1.207768E-02  2.260059E-04  1.021937E-05  4.763731E-03  6.787624E+00  1.270136E+00  1.390013E+00  4.973768E-03  8.577854E-02  3.443540E-02  7.307185E-03  1.396026E+00  9.578837E-04
 2.615000E+02  1.222687E-02  2.302384E-04  1.038523E-05  4.799627E-03  6.801169E+00  1.266094E+00  1.393809E+00  5.019327E-03  8.609213E-02  3.454233E-02  7.320193E-03  1.390501E+00  9.560955E-04
 2.617500E+02  1.237753E-02  2.345393E-04  1.055327E-05  4.835582E-03  6.814680E+00  1.262061E+00  1.397594E+00  5.065139E-03  8.640492E-02  3.464866E-02  7.333006E-03  1.384990E+00  9.542956E-04
 2.620000E+02  1.252967E-02  2.389094E-04  1.072351E-05  4.871594E-03  6.828156E+00  1.258039E+00  1.401368E+00  5.111205E-03  8.671689E-02  3.475439E-02  7.345623E-03  1.379492E+00  9.524842E-04
 2.622500E+02  1.268330E-02  2.433495E-04  1.089598E-05  4.907661E-03  6.841598E+00  1.254027E+00  1.405130E+00  5.157524E-03  8.702805E-02  3.485951E-02  7.358045E-03  1.374007E+00  9.506614E-04
 2.625000E+02  1.283844E-02  2.478607E-04  1.107068E-05  4.943782E-03  6.855006E+00  1.250025E+00  1.408880E+00  5.204097E-03  8.733838E-02  3.496402E-02  7.370270E-03  1.368535E+00  9.488275E-04
 2.627500E+02  1.299510E-02  2.524439E-04  1.124765E-05  4.979955E-03  6.868379E+00  1.246034E+00  1.412620E+00  5.250923E-03  8.764787E-02  3.506792E-02  7.382301E-03  1.363076E+00  9.469826E-04
 2.630000E+02  1.315328E-02  2.570999E-04  1.142691E-05  5.016177E-03  6.881717E+00  1.242053E+00  1.416347E+00  5.298003E-03  8.795651E-02  3.517120E-02  7.394135E-03  1.357631E+00  9.451269E-04
 2.632500E+02  1.331299E-02  2.618299E-04  1.160847E-05  5.052448E-03  6.895020E+00  1.238082E+00  1.420063E+00  5.345336E-03  8.826431E-02  3.527386E-02  7.405774E-03  1.352200E+00  9.432605E-04
 2.635000E+02  1.347425E-02  2.666346E-04  1.179236E-05  5.088766E-03  6.908289E+00  1.234122E+00  1.423767E+00  5.392922E-03  8.857124E-02  3.537589E-02  7.417218E-03  1.346782E+00  9.413836E-04
 2.637500E+02  1.363707E-02  2.715151E-04  1.197860E-05  5.125128E-03  6.921523E+00  1.230172E+00  1.427460E+00  5.440762E-03  8.887731E-02  3.547730E-02  7.428467E-03  1.341378E+00  9.394964E-04
 2.640000E+02  1.380145E-02  2.764724E-04  1.216721E-05  5.161533E-03  6.934721E+00  1.226232E+00  1.431140E+00  5.488854E-03  8.918250E-02  3.557809E-02  7.439520E-03  1.335988E+00  9.375989E-04
 2.642500E+02  1.396741E-02  2.815074E-04  1.235821E-05  5.197979E-03  6.947885E+00  1.222303E+00  1.434809E+00  5.537200E-03  8.948680E-02  3.567824E-02  7.450379E-03  1.330611E+00  9.356915E-04
 2.645000E+02  1.413495E-02  2.866212E-04  1.255162E-05  5.234464E-03  6.961013E+00  1.218384E+00  1.438466E+00  5.585798E-03  8.979021E-02  3.577776E-02  7.461043E-03  1.325249E+00  9.337741E-04
 2.647500E+02  1.430410E-02  2.918148E-04  1.274747E-05  5.270986E-03  6.974106E+00  1.214476E+00  1.442111E+00  5.634650E-03  9.009272E-02  3.587664E-02  7.471512E-03  1.319900E+00  9.318471E-04
 2.650000E+02  1.447485E-02  2.970891E-04  1.294578E-05  5.307544E-03  6.987164E+00  1.210578E+00  1.445744E+00  5.683754E-03  9.039433E-02  3.597489E-02  7.481787E-03  1.314565E+00  9.299105E-04
 2.652500E+02  1.464722E-02  3.024452E-04  1.314656E-05  5.344136E-03  7.000186E+00  1.206690E+00  1.449365E+00  5.733110E-03  9.069501E-02  3.607249E-02  7.491867E-03  1.309245E+00  9.279646E-04
 2.655000E+02  1.482123E-02  3.078842E-04  1.334985E-05  5.380760E-03  7.013172E+00  1.202813E+00  1.452974E+00  5.782718E-03  9.099478E-02  3.616945E-02  7.501754E-03  1.303939E+00  9.260094E-04
 2.657500E+02  1.499687E-02  3.134070E-04  1.355566E-05  5.417413E-03  7.026123E+00  1.198946E+00  1.456571E+00  5.832579E-03  9.129362E-02  3.626577E-02  7.511447E-03  1.298647E+00  9.240451E-04
 2.660000E+02  1.517416E-02  3.190148E-04  1.376402E-05  5.454096E-03  7.039038E+00  1.195089E+00  1.460155E+00  5.882692E-03  9.159152E-02  3.636144E-02  7.520946E-03  1.293369E+00  9.220719E-04
 2.662500E+02  1.535312E-02  3.247086E-04  1.397494E-05  5.490804E-03  7.051917E+00  1.191243E+00  1.463728E+00  5.933056E-03  9.188848E-02  3.645646E-02  7.530252E-03  1.288106E+00  9.200900E-04
 2.665000E+02  1.553375E-02  3.304894E-04  1.418845E-05  5.527538E-03  7.064760E+00  1.187408E+00  1.467288E+00  5.983672E-03  9.218449E-02  3.655082E-02  7.539366E-03  1.282857E+00  9.180995E-04
 2.667500E+02  1.571606E-02  3.363584E-04  1.440458E-05  5.564294E-03  7.077567E+00  1.183583E+00  1.470835E+00  6.034540E-03  9.247954E-02  3.664454E-02  7.548287E-03  1.277623E+00  9.161005E-04
 2.670000E+02  1.590006E-02  3.423167E-04  1.462334E-05  5.601072E-03  7.090338E+00  1.179768E+00  1.474371E+00  6.085659E-03  9.277363E-02  3.673759E-02  7.557016E-03  1.272403E+00  9.140932E-04
 2.672500E+02  1.608578E-02  3.483654E-04  1.484476E-05  5.637869E-03  7.103073E+00  1.175964E+00  1.477893E+00  6.137028E-03  9.306675E-02  3.682999E-02  7.565553E-03  1.267198E+00  9.120777E-04
 2.675000E+02  1.627320E-02  3.545055E-04  1.506885E-05  5.674683E-03  7.115772E+00  1.172170E+00  1.481404E+00  6.188649E-03  9.335889E-02  3.692173E-02  7.573898E-03  1.262007E+00  9.100543E-04
 2.677500E+02  1.646236E-02  3.607382E-04  1.529566E-05  5.711513E-03  7.128435E+00  1.168387E+00  1.484902E+00  6.240520E-03  9.365004E-02  3.701281E-02  7.582053E-03  1.256832E+00  9.080230E-04
 2.680000E+02  1.665325E-02  3.670647E-04  1.552518E-05  5.748357E-03  7.141061E+00  1.164614E+00  1.488387E+00  6.292641E-03  9.394021E-02  3.710323E-02  7.590017E-03  1.251671E+00  9.059841E-04
 2.682500E+02  1.684589E-02  3.734860E-04  1.575746E-05  5.785213E-03  7.153651E+00  1.160851E+00  1.491860E+00  6.345012E-03  9.422938E-02  3.719298E-02  7.597790E-03  1.246525E+00  9.039376E-04
 2.685000E+02  1.704029E-02  3.800034E-04  1.599251E-05  5.822079E-03  7.166205E+00  1.157099E+00  1.495321E+00  6.397633E-03  9.451755E-02  3.728206E-02  7.605374E-03  1.241393E+00  9.018837E-04
 2.687500E+02  1.723646E-02  3.866180E-04  1.623035E-05  5.858954E-03  7.178722E+00  1.153358E+00  1.498768E+00  6.450504E-03  9.480471E-02  3.737048E-02  7.612768E-03  1.236277E+00  8.998226E-04
 2.690000E+02  1.743441E-02  3.933310E-04  1.647101E-05  5.895835E-03  7.191202E+00  1.149627E+00  1.502203E+00  6.503624E-03  9.509086E-02  3.745823E-02  7.619973E-03  1.231176E+00  8.977543E-04
 2.692500E+02  1.763415E-02  4.001435E-04  1.671451E-05  5.932721E-03  7.203646E+00  1.145907E+00  1.505625E+00  6.556992E-03  9.537598E-02  3.754530E-02  7.626990E-03  1.226090E+00  8.956791E-04
 2.695000E+02  1.783570E-02  4.070568E-04  1.696088E-05  5.969611E-03  7.216054E+00  1.142197E+00  1.509035E+00  6.610610E-03  9.566008E-02  3.763170E-02  7.633819E-03  1.221018E+00  8.935971E-04
 2.697500E+02  1.803906E-02  4.140721E-04  1.721013E-05  6.006501E-03  7.228424E+00  1.138497E+00  1.512432E+00  6.664475E-03  9.594314E-02  3.771743E-02  7.640460E-03  1.215962E+00  8.915085E-04
 2.700000E+02  1.824425E-02  4.211906E-04  1.746230E-05  6.043392E-03  7.240758E+00  1.134808E+00  1.515816E+00  6.718589E-03  9.622517E-02  3.780249E-02  7.646914E-03  1.210921E+00  8.894133E-04
 2.702500E+02  1.845127E-02  4.284135E-04  1.771740E-05  6.080280E-03  7.253055E+00  1.131130E+00  1.519187E+00  6.772951E-03  9.650616E-02  3.788687E-02  7.653181E-03  1.205896E+00  8.873117E-04
 2.705000E+02  1.866015E-02  4.357421E-04  1.797546E-05  6.117163E-03  7.265316E+00  1.127462E+00  1.522545E+00  6.827560E-03  9.678610E-02  3.797057E-02  7.659263E-03  1.200885E+00  8.852039E-04
 2.707500E+02  1.887088E-02  4.431775E-04  1.823650E-05  6.154041E-03  7.277539E+00  1.123804E+00  1.525890E+00  6.882416E-03  9.706498E-02  3.805359E-02  7.665159E-03  1.195890E+00  8.830901E-04
 2.710000E+02  1.908348E-02  4.507212E-04  1.850054E-05  6.190912E-03  7.289726E+00  1.120157E+00  1.529222E+00  6.937519E-03  9.734280E-02  3.813593E-02  7.670870E-03  1.190911E+00  8.809702E-04
 2.712500E+02  1.929796E-02  4.583742E-04  1.876762E-05  6.227773E-03  7.301876E+00  1.116521E+00  1.532542E+00  6.992868E-03  9.761956E-02  3.821759E-02  7.676397E-03  1.185946E+00  8.788446E-04
 2.715000E+02  1.951434E-02  4.661380E-04  1.903775E-05  6.264623E-03  7.313988E+00  1.112895E+00  1.535848E+00  7.048463E-03  9.789525E-02  3.829857E-02  7.681740E-03  1.180997E+00  8.767133E-04
 2.717500E+02  1.973262E-02  4.740139E-04  1.931096E-05  6.301460E-03  7.326064E+00  1.109279E+00  1.539142E+00  7.104304E-03  9.816986E-02  3.837887E-02  7.686900E-03  1.176064E+00  8.745764E-04
 2.720000E+02  1.995282E-02  4.820030E-04  1.958727E-05  6.338282E-03  7.338103E+00  1.105674E+00  1.542422E+00  7.160390E-03  9.844339E-02  3.845848E-02  7.691877E-03  1.171145E+00  8.724341E-04
 2.722500E+02  2.017494E-02  4.901068E-04  1.986670E-05  6.375088E-03  7.350104E+00  1.102080E+00  1.545689E+00  7.216721E-03  9.871584E-02  3.853741E-02  7.696673E-03  1.166243E+00  8.702866E-04
 2.725000E+02  2.039900E-02  4.983265E-04  2.014929E-05  6.411876E-03  7.362069E+00  1.098496E+00  1.548943E+00  7.273296E-03  9.898720E-02  3.861566E-02  7.701286E-03  1.161356E+00  8.681339E-04
 2.727500E+02  2.062501E-02  5.066635E-04  2.043504E-05  6.448644E-03  7.373997E+00  1.094922E+00  1.552184E+00  7.330116E-03  9.925746E-02  3.869322E-02  7.705720E-03  1.156484E+00  8.659762E-04
 2.730000E+02  2.085298E-02  5.151192E-04  2.072400E-05  6.485390E-03  7.385887E+00  1.091360E+00  1.555412E+00  7.387179E-03  9.952663E-02  3.877009E-02  7.709973E-03  1.151628E+00  8.638137E-04
 2.732500E+02  2.108292E-02  5.236948E-04  2.101618E-05  6.522113E-03  7.397740E+00  1.087807E+00  1.558627E+00  7.444486E-03  9.979469E-02  3.884627E-02  7.714046E-03  1.146788E+00  8.616464E-04
 2.735000E+02  2.131485E-02  5.323918E-04  2.131160E-05  6.558811E-03  7.409556E+00  1.084265E+00  1.561828E+00  7.502035E-03  1.000616E-01  3.892177E-02  7.717941E-03  1.141963E+00  8.594745E-04
 2.737500E+02  2.154877E-02  5.412116E-04  2.161030E-05  6.595481E-03  7.421335E+00  1.080734E+00  1.565017E+00  7.559827E-03  1.003275E-01  3.899658E-02  7.721658E-03  1.137154E+00  8.572982E-04
 2.740000E+02  2.178469E-02  5.501555E-04  2.191229E-05  6.632123E-03  7.433077E+00  1.077213E+00  1.568192E+00  7.617861E-03  1.005922E-01  3.907070E-02  7.725197E-03  1.132361E+00  8.551175E-04
 2.742500E+02  2.202264E-02  5.592250E-04  2.221760E-05  6.668735E-03  7.444781E+00  1.073702E+00  1.571354E+00  7.676136E-03  1.008558E-01  3.914413E-02  7.728559E-03  1.127584E+00  8.529325E-04
 2.745000E+02  2.226261E-02  5.684214E-04  2.252626E-05  6.705315E-03  7.456449E+00  1.070202E+00  1.574502E+00  7.734653E-03  1.011183E-01  3.921687E-02  7.731745E-03  1.122822E+00  8.507435E-04
 2.747500E+02  2.250463E-02  5.777462E-04  2.283828E-05  6.741861E-03  7.468079E+00  1.066713E+00  1.577638E+00  7.793410E-03  1.013796E-01  3.928893E-02  7.734756E-03  1.118076E+00  8.485505E-04
 2.750000E+02  2.274869E-02  5.872009E-04  2.315370E-05  6.778371E-03  7.479672E+00  1.063234E+00  1.580760E+00  7.852408E-03  1.016398E-01  3.936029E-02  7.737592E-03  1.113345E+00  8.463537E-04
 2.752500E+02  2.299483E-02  5.967868E-04  2.347254E-05  6.814845E-03  7.491227E+00  1.059766E+00  1.583868E+00  7.911645E-03  1.018989E-01  3.943096E-02  7.740254E-03  1.108631E+00  8.441531E-04
 2.755000E+02  2.324303E-02  6.065054E-04  2.379482E-05  6.851279E-03  7.502746E+00  1.056308E+00  1.586964E+00  7.971121E-03  1.021569E-01  3.950094E-02  7.742743E-03  1.103932E+00  8.419490E-04
 2.757500E+02  2.349332E-02  6.163582E-04  2.412057E-05  6.887673E-03  7.514227E+00  1.052860E+00  1.590046E+00  8.030836E-03  1.024136E-01  3.957023E-02  7.745060E-03  1.099249E+00  8.397413E-04
 2.760000E+02  2.374572E-02  6.263468E-04  2.444981E-05  6.924025E-03  7.525671E+00  1.049423E+00  1.593114E+00  8.090789E-03  1.026693E-01  3.963883E-02  7.747205E-03  1.094582E+00  8.375303E-04
 2.762500E+02  2.400022E-02  6.364725E-04  2.478257E-05  6.960332E-03  7.537078E+00  1.045997E+00  1.596169E+00  8.150980E-03  1.029238E-01  3.970674E-02  7.749178E-03  1.089931E+00  8.353161E-04
 2.765000E+02  2.425684E-02  6.467368E-04  2.511888E-05  6.996594E-03  7.548447E+00  1.042581E+00  1.599211E+00  8.211408E-03  1.031771E-01  3.977395E-02  7.750982E-03  1.085296E+00  8.330988E-04
 2.767500E+02  2.451560E-02  6.571414E-04  2.545875E-05  7.032809E-03  7.559779E+00  1.039175E+00  1.602240E+00  8.272073E-03  1.034293E-01  3.984048E-02  7.752615E-03  1.080677E+00  8.308784E-04
 2.770000E+02  2.477650E-02  6.676877E-04  2.580221E-05  7.068975E-03  7.571074E+00  1.035780E+00  1.605255E+00  8.332974E-03  1.036803E-01  3.990631E-02  7.754081E-03  1.076073E+00  8.286552E-04
 2.772500E+02  2.503956E-02  6.783773E-04  2.614929E-05  7.105090E-03  7.582332E+00  1.032395E+00  1.608256E+00  8.394110E-03  1.039301E-01  3.997146E-02  7.755378E-03  1.071486E+00  8.264292E-04
 2.775000E+02  2.530479E-02  6.892117E-04  2.650002E-05  7.141154E-03  7.593553E+00  1.029021E+00  1.611244E+00  8.455482E-03  1.041788E-01  4.003591E-02  7.756508E-03  1.066914E+00  8.242006E-04
 2.777500E+02  2.557219E-02  7.001924E-04  2.685441E-05  7.177163E-03  7.604736E+00  1.025657E+00  1.614219E+00  8.517088E-03  1.044263E-01  4.009967E-02  7.757471E-03  1.062358E+00  8.219694E-04
 2.780000E+02  2.584179E-02  7.113212E-04  2.721250E-05  7.213116E-03  7.615883E+00  1.022304E+00  1.617180E+00  8.578928E-03  1.046726E-01  4.016275E-02  7.758269E-03  1.057819E+00  8.197357E-04
 2.782500E+02  2.611360E-02  7.225994E-04  2.757431E-05  7.249013E-03  7.626992E+00  1.018961E+00  1.620128E+00  8.641001E-03  1.049178E-01  4.022513E-02  7.758902E-03  1.053295E+00  8.174998E-04
 2.785000E+02  2.638761E-02  7.340289E-04  2.793986E-05  7.284851E-03  7.638064E+00  1.015628E+00  1.623062E+00  8.703307E-03  1.051618E-01  4.028682E-02  7.759371E-03  1.048787E+00  8.152616E-04
 2.787500E+02  2.666386E-02  7.456110E-04  2.830918E-05  7.320628E-03  7.649099E+00  1.012306E+00  1.625983E+00  8.765846E-03  1.054045E-01  4.034782E-02  7.759677E-03  1.044295E+00  8.130214E-04
 2.790000E+02  2.694234E-02  7.573476E-04  2.868229E-05  7.356343E-03  7.660096E+00  1.008995E+00  1.628890E+00  8.828616E-03  1.056461E-01  4.040814E-02  7.759821E-03  1.039819E+00  8.107792E-04
 2.792500E+02  2.722308E-02  7.692401E-04  2.905922E-05  7.391995E-03  7.671057E+00  1.005693E+00  1.631784E+00  8.891617E-03  1.058865E-01  4.046776E-02  7.759803E-03  1.035359E+00  8.085350E-04
 2.795000E+02  2.750608E-02  7.812904E-04  2.944000E-05  7.427581E-03  7.681981E+00  1.002402E+00  1.634664E+00  8.954848E-03  1.061257E-01  4.052669E-02  7.759624E-03  1.030915E+00  8.062892E-04
 2.797500E+02  2.779135E-02  7.934999E-04  2.982465E-05  7.463101E-03  7.692867E+00  9.991219E-01  1.637531E+00  9.018310E-03  1.063638E-01  4.058494E-02  7.759286E-03  1.026487E+00  8.040416E-04
 2.800000E+02  2.807890E-02  8.058704E-04  3.021320E-05  7.498552E-03  7.703717E+00  9.958518E-01  1.640384E+00  9.082000E-03  1.066006E-01  4.064250E-02  7.758788E-03  1.022075E+00  8.017925E-04
 2.802500E+02  2.836876E-02  8.184036E-04  3.060566E-05  7.533933E-03  7.714529E+00  9.925921E-01  1.643223E+00  9.145919E-03  1.068362E-01  4.069937E-02  7.758132E-03  1.017679E+00  7.995419E-04
