#         T/K          A/kJ          G/kJ
 2.762500E+02  9.587531E+01  9.588138E+01
 2.765000E+02  9.582546E+01  9.583153E+01
 2.767500E+02  9.577558E+01  9.578165E+01
 2.770000E+02  9.572567E+01  9.573175E+01
 2.772500E+02  9.567574E+01  9.568182E+01
 2.775000E+02  9.562579E+01  9.563187E+01
 2.777500E+02  9.557581E+01  9.558189E+01
 2.780000E+02  9.552580E+01  9.553188E+01
 2.782500E+02  9.547577E+01  9.548185E+01
 2.785000E+02  9.542572E+01  9.543180E+01
 2.787500E+02  9.537564E+01  9.538172E+01
 2.790000E+02  9.532554E+01  9.533161E+01
 2.792500E+02  9.527541E+01  9.528149E+01
 2.795000E+02  9.522525E+01  9.523133E+01
 2.797500E+02  9.517507E+01  9.518115E+01
 2.800000E+02  9.512487E+01  9.513095E+01
 2.802500E+02  9.507464E+01  9.508072E+01
 2.805000E+02  9.502439E+01  9.503047E+01
 2.807500E+02  9.497411E+01  9.498019E+01
 2.810000E+02  9.492380E+01  9.492989E+01
 2.812500E+02  9.487348E+01  9.487956E+01
 2.815000E+02  9.482312E+01  9.482921E+01
 2.817500E+02  9.477275E+01  9.477883E+01
 2.820000E+02  9.472235E+01  9.472843E+01
 2.822500E+02  9.467192E+01  9.467801E+01
 2.825000E+02  9.462147E+01  9.462756E+01
 2.827500E+02  9.457099E+01  9.457708E+01
 2.830000E+02  9.452050E+01  9.452658E+01
 2.832500E+02  9.446997E+01  9.447606E+01
 2.835000E+02  9.441942E+01  9.442551E+01
 2.837500E+02  9.436885E+01  9.437494E+01
 2.840000E+02  9.431825E+01  9.432435E+01
 2.842500E+02  9.426763E+01  9.427373E+01
 2.845000E+02  9.421699E+01  9.422308E+01
 2.847500E+02  9.416632E+01  9.417241E+01
 2.850000E+02  9.411563E+01  9.412172E+01
 2.852500E+02  9.406491E+01  9.407100E+01
 2.855000E+02  9.401417E+01  9.402026E+01
 2.857500E+02  9.396340E+01  9.396950E+01
 2.860000E+02  9.391261E+01  9.391871E+01
 2.862500E+02  9.386180E+01  9.386789E+01
 2.865000E+02  9.381096E+01  9.381706E+01
 2.867500E+02  9.376010E+01  9.376619E+01
 2.870000E+02  9.370921E+01  9.371531E+01
 2.872500E+02  9.365830E+01  9.366440E+01
 2.875000E+02  9.360737E+01  9.361347E+01
 2.877500E+02  9.355641E+01  9.356251E+01
 2.880000E+02  9.350543E+01  9.351153E+01
 2.882500E+02  9.345442E+01  9.346052E+01
 2.885000E+02  9.340339E+01  9.340950E+01
 2.887500E+02  9.335234E+01  9.335844E+01
 2.890000E+02  9.330127E+01  9.330737E+01
 2.892500E+02  9.325017E+01  9.325627E+01
 2.895000E+02  9.319904E+01  9.320515E+01
 2.897500E+02  9.314790E+01  9.315400E+01
 2.900000E+02  9.309672E+01  9.310283E+01
 2.902500E+02  9.304553E+01  9.305164E+01
 2.905000E+02  9.299431E+01  9.300042E+01
 2.907500E+02  9.294307E+01  9.294918E+01
 2.910000E+02  9.289181E+01  9.289791E+01
 2.912500E+02  9.284052E+01  9.284663E+01
 2.915000E+02  9.278921E+01  9.279531E+01
 2.917500E+02  9.273787E+01  9.274398E+01
 2.920000E+02  9.268651E+01  9.269262E+01
 2.922500E+02  9.263513E+01  9.264124E+01
 2.925000E+02  9.258372E+01  9.258984E+01
 2.927500E+02  9.253230E+01  9.253841E+01
 2.930000E+02  9.248084E+01  9.248696E+01
 2.932500E+02  9.242937E+01  9.243548E+01
 2.935000E+02  9.237787E+01  9.238398E+01
 2.937500E+02  9.232635E+01  9.233246E+01
 2.940000E+02  9.227481E+01  9.228092E+01
 2.942500E+02  9.222324E+01  9.222935E+01
 2.945000E+02  9.217165E+01  9.217776E+01
 2.947500E+02  9.212003E+01  9.212615E+01
 2.950000E+02  9.206840E+01  9.207451E+01
 2.952500E+02  9.201674E+01  9.202285E+01
 2.955000E+02  9.196505E+01  9.197117E+01
 2.957500E+02  9.191335E+01  9.191947E+01
 2.960000E+02  9.186162E+01  9.186774E+01
 2.962500E+02  9.180987E+01  9.181599E+01
 2.965000E+02  9.175809E+01  9.176421E+01
 2.967500E+02  9.170629E+01  9.171242E+01
 2.970000E+02  9.165447E+01  9.166060E+01
 2.972500E+02  9.160263E+01  9.160875E+01
 2.975000E+02  9.155077E+01  9.155689E+01
 2.977500E+02  9.149888E+01  9.150500E+01
 2.980000E+02  9.144697E+01  9.145309E+01
 2.982500E+02  9.139503E+01  9.140116E+01
 2.985000E+02  9.134307E+01  9.134920E+01
 2.987500E+02  9.129109E+01  9.129722E+01
 2.990000E+02  9.123909E+01  9.124522E+01
 2.992500E+02  9.118707E+01  9.119319E+01
 2.995000E+02  9.113502E+01  9.114115E+01
 2.997500E+02  9.108295E+01  9.108908E+01
 3.000000E+02  9.103086E+01  9.103699E+01
 3.002500E+02  9.097874E+01  9.098487E+01
 3.005000E+02  9.092660E+01  9.093273E+01
 3.007500E+02  9.087444E+01  9.088057E+01
 3.010000E+02  9.082226E+01  9.082839E+01
 3.012500E+02  9.077006E+01  9.077619E+01
 3.015000E+02  9.071783E+01  9.072396E+01
 3.017500E+02  9.066558E+01  9.067171E+01
 3.020000E+02  9.061331E+01  9.061944E+01
 3.022500E+02  9.056101E+01  9.056715E+01
 3.025000E+02  9.050870E+01  9.051483E+01
 3.027500E+02  9.045636E+01  9.046249E+01
 3.030000E+02  9.040400E+01  9.041013E+01
 3.032500E+02  9.035161E+01  9.035775E+01
 3.035000E+02  9.029921E+01  9.030534E+01
 3.037500E+02  9.024678E+01  9.025292E+01
 3.040000E+02  9.019433E+01  9.020047E+01
 3.042500E+02  9.014186E+01  9.014799E+01
 3.045000E+02  9.008936E+01  9.009550E+01
 3.047500E+02  9.003685E+01  9.004298E+01
 3.050000E+02  8.998431E+01  8.999045E+01
 3.052500E+02  8.993175E+01  8.993789E+01
 3.055000E+02  8.987916E+01  8.988530E+01
 3.057500E+02  8.982656E+01  8.983270E+01
 3.060000E+02  8.977393E+01  8.978007E+01
 3.062500E+02  8.972128E+01  8.972743E+01
 3.065000E+02  8.966861E+01  8.967476E+01
 3.067500E+02  8.961592E+01  8.962206E+01
 3.070000E+02  8.956320E+01  8.956935E+01
 3.072500E+02  8.951047E+01  8.951661E+01
 3.075000E+02  8.945771E+01  8.946385E+01
 3.077500E+02  8.940493E+01  8.941108E+01
 3.080000E+02  8.935213E+01  8.935827E+01
 3.082500E+02  8.929930E+01  8.930545E+01
 3.085000E+02  8.924646E+01  8.925260E+01
 3.087500E+02  8.919359E+01  8.919974E+01
 3.090000E+02  8.914070E+01  8.914685E+01
 3.092500E+02  8.908779E+01  8.909394E+01
 3.095000E+02  8.903486E+01  8.904101E+01
 3.097500E+02  8.898190E+01  8.898805E+01
 3.100000E+02  8.892893E+01  8.893508E+01
 3.102500E+02  8.887593E+01  8.888208E+01
 3.105000E+02  8.882291E+01  8.882906E+01
 3.107500E+02  8.876987E+01  8.877602E+01
 3.110000E+02  8.871680E+01  8.872296E+01
 3.112500E+02  8.866372E+01  8.866987E+01
 3.115000E+02  8.861061E+01  8.861677E+01
 3.117500E+02  8.855749E+01  8.856364E+01
 3.120000E+02  8.850434E+01  8.851049E+01
 3.122500E+02  8.845117E+01  8.845732E+01
 3.125000E+02  8.839797E+01  8.840413E+01
 3.127500E+02  8.834476E+01  8.835092E+01
 3.130000E+02  8.829153E+01  8.829768E+01
 3.132500E+02  8.823827E+01  8.824443E+01
 3.135000E+02  8.818499E+01  8.819115E+01
 3.137500E+02  8.813169E+01  8.813785E+01
 3.140000E+02  8.807837E+01  8.808453E+01
 3.142500E+02  8.802503E+01  8.803119E+01
 3.145000E+02  8.797167E+01  8.797783E+01
 3.147500E+02  8.791828E+01  8.792445E+01
 3.150000E+02  8.786488E+01  8.787104E+01
 3.152500E+02  8.781145E+01  8.781761E+01
 3.155000E+02  8.775800E+01  8.776417E+01
 3.157500E+02  8.770453E+01  8.771070E+01
 3.160000E+02  8.765104E+01  8.765721E+01
 3.162500E+02  8.759753E+01  8.760369E+01
 3.165000E+02  8.754400E+01  8.755016E+01
 3.167500E+02  8.749044E+01  8.749661E+01
 3.170000E+02  8.743686E+01  8.744303E+01
 3.172500E+02  8.738327E+01  8.738944E+01
 3.175000E+02  8.732965E+01  8.733582E+01
 3.177500E+02  8.727601E+01  8.728218E+01
 3.180000E+02  8.722235E+01  8.722852E+01
 3.182500E+02  8.716867E+01  8.717484E+01
 3.185000E+02  8.711497E+01  8.712114E+01
 3.187500E+02  8.706124E+01  8.706741E+01
 3.190000E+02  8.700750E+01  8.701367E+01
 3.192500E+02  8.695373E+01  8.695991E+01
 3.195000E+02  8.689995E+01  8.690612E+01
 3.197500E+02  8.684614E+01  8.685231E+01
 3.200000E+02  8.679231E+01  8.679848E+01
 3.202500E+02  8.673846E+01  8.674464E+01
 3.205000E+02  8.668459E+01  8.669077E+01
 3.207500E+02  8.663070E+01  8.663687E+01
 3.210000E+02  8.657679E+01  8.658296E+01
 3.212500E+02  8.652285E+01  8.652903E+01
 3.215000E+02  8.646890E+01  8.647508E+01
 3.217500E+02  8.641492E+01  8.642110E+01
 3.220000E+02  8.636093E+01  8.636711E+01
 3.222500E+02  8.630691E+01  8.631309E+01
 3.225000E+02  8.625287E+01  8.625905E+01
 3.227500E+02  8.619881E+01  8.620500E+01
 3.230000E+02  8.614474E+01  8.615092E+01
 3.232500E+02  8.609064E+01  8.609682E+01
 3.235000E+02  8.603651E+01  8.604270E+01
 3.237500E+02  8.598237E+01  8.598856E+01
 3.240000E+02  8.592821E+01  8.593440E+01
 3.242500E+02  8.587403E+01  8.588021E+01
 3.245000E+02  8.581982E+01  8.582601E+01
 3.247500E+02  8.576560E+01  8.577179E+01
 3.250000E+02  8.571135E+01  8.571754E+01
 3.252500E+02  8.565709E+01  8.566328E+01
 3.255000E+02  8.560280E+01  8.560899E+01
 3.257500E+02  8.554850E+01  8.555468E+01
 3.260000E+02  8.549417E+01  8.550036E+01
 3.262500E+02  8.543982E+01  8.544601E+01
 3.265000E+02  8.538545E+01  8.539164E+01
 3.267500E+02  8.533106E+01  8.533725E+01
 3.270000E+02  8.527665E+01  8.528284E+01
 3.272500E+02  8.522222E+01  8.522841E+01
 3.275000E+02  8.516777E+01  8.517396E+01
 3.277500E+02  8.511330E+01  8.511949E+01
 3.280000E+02  8.505881E+01  8.506500E+01
 3.282500E+02  8.500429E+01  8.501049E+01
 3.285000E+02  8.494976E+01  8.495595E+01
 3.287500E+02  8.489521E+01  8.490140E+01
 3.290000E+02  8.484063E+01  8.484683E+01
 3.292500E+02  8.478604E+01  8.479223E+01
 3.295000E+02  8.473142E+01  8.473762E+01
 3.297500E+02  8.467679E+01  8.468298E+01
 3.300000E+02  8.462213E+01  8.462833E+01
 3.302500E+02  8.456745E+01  8.457365E+01
 3.305000E+02  8.451276E+01  8.451896E+01
 3.307500E+02  8.445804E+01  8.446424E+01
 3.310000E+02  8.440330E+01  8.440950E+01
 3.312500E+02  8.434854E+01  8.435474E+01
 3.315000E+02  8.429377E+01  8.429997E+01
 3.317500E+02  8.423897E+01  8.424517E+01
 3.320000E+02  8.418415E+01  8.419035E+01
 3.322500E+02  8.412931E+01  8.413551E+01
 3.325000E+02  8.407445E+01  8.408065E+01
 3.327500E+02  8.401957E+01  8.402577E+01
 3.330000E+02  8.396467E+01  8.397087E+01
 3.332500E+02  8.390975E+01  8.391595E+01
 3.335000E+02  8.385481E+01  8.386101E+01
 3.337500E+02  8.379985E+01  8.380605E+01
 3.340000E+02  8.374487E+01  8.375107E+01
 3.342500E+02  8.368986E+01  8.369607E+01
 3.345000E+02  8.363484E+01  8.364105E+01
 3.347500E+02  8.357980E+01  8.358601E+01
 3.350000E+02  8.352474E+01  8.353095E+01
 3.352500E+02  8.346966E+01  8.347587E+01
 3.355000E+02  8.341455E+01  8.342076E+01
 3.357500E+02  8.335943E+01  8.336564E+01
 3.360000E+02  8.330429E+01  8.331050E+01
 3.362500E+02  8.324913E+01  8.325534E+01
 3.365000E+02  8.319394E+01  8.320016E+01
 3.367500E+02  8.313874E+01  8.314495E+01
 3.370000E+02  8.308352E+01  8.308973E+01
 3.372500E+02  8.302827E+01  8.303449E+01
 3.375000E+02  8.297301E+01  8.297922E+01
 3.377500E+02  8.291773E+01  8.292394E+01
 3.380000E+02  8.286242E+01  8.286864E+01
 3.382500E+02  8.280710E+01  8.281332E+01
 3.385000E+02  8.275175E+01  8.275797E+01
 3.387500E+02  8.269639E+01  8.270261E+01
 3.390000E+02  8.264101E+01  8.264723E+01
 3.392500E+02  8.258560E+01  8.259182E+01
 3.395000E+02  8.253018E+01  8.253640E+01
 3.397500E+02  8.247474E+01  8.248096E+01
 3.400000E+02  8.241927E+01  8.242549E+01
 3.402500E+02  8.236379E+01  8.237001E+01
 3.405000E+02  8.230828E+01  8.231451E+01
 3.407500E+02  8.225276E+01  8.225898E+01
 3.410000E+02  8.219722E+01  8.220344E+01
 3.412500E+02  8.214165E+01  8.214788E+01
 3.415000E+02  8.208607E+01  8.209229E+01
 3.417500E+02  8.203047E+01  8.203669E+01
 3.420000E+02  8.197484E+01  8.198107E+01
 3.422500E+02  8.191920E+01  8.192543E+01
 3.425000E+02  8.186354E+01  8.186976E+01
 3.427500E+02  8.180785E+01  8.181408E+01
 3.430000E+02  8.175215E+01  8.175838E+01
 3.432500E+02  8.169643E+01  8.170266E+01
 3.435000E+02  8.164068E+01  8.164691E+01
 3.437500E+02  8.158492E+01  8.159115E+01
 3.440000E+02  8.152914E+01  8.153537E+01
 3.442500E+02  8.147334E+01  8.147957E+01
 3.445000E+02  8.141752E+01  8.142375E+01
 3.447500E+02  8.136167E+01  8.136791E+01
 3.450000E+02  8.130581E+01  8.131205E+01
 3.452500E+02  8.124993E+01  8.125616E+01
 3.455000E+02  8.119403E+01  8.120026E+01
 3.457500E+02  8.113811E+01  8.114434E+01
 3.460000E+02  8.108217E+01  8.108840E+01
 3.462500E+02  8.102621E+01  8.103244E+01
 3.465000E+02  8.097023E+01  8.097646E+01
 3.467500E+02  8.091423E+01  8.092046E+01
 3.470000E+02  8.085821E+01  8.086444E+01
 3.472500E+02  8.080217E+01  8.080841E+01
 3.475000E+02  8.074611E+01  8.075235E+01
 3.477500E+02  8.069003E+01  8.069627E+01
 3.480000E+02  8.063393E+01  8.064017E+01
 3.482500E+02  8.057781E+01  8.058405E+01
 3.485000E+02  8.052167E+01  8.052791E+01
 3.487500E+02  8.046551E+01  8.047176E+01
 3.490000E+02  8.040934E+01  8.041558E+01
 3.492500E+02  8.035314E+01  8.035938E+01
 3.495000E+02  8.029692E+01  8.030317E+01
 3.497500E+02  8.024069E+01  8.024693E+01
 3.500000E+02  8.018443E+01  8.019068E+01
 3.502500E+02  8.012815E+01  8.013440E+01
 3.505000E+02  8.007186E+01  8.007811E+01
 3.507500E+02  8.001554E+01  8.002179E+01
 3.510000E+02  7.995921E+01  7.996546E+01
 3.512500E+02  7.990285E+01  7.990910E+01
 3.515000E+02  7.984648E+01  7.985273E+01
 3.517500E+02  7.979009E+01  7.979634E+01
 3.520000E+02  7.973367E+01  7.973992E+01
 3.522500E+02  7.967724E+01  7.968349E+01
 3.525000E+02  7.962079E+01  7.962704E+01
 3.527500E+02  7.956432E+01  7.957057E+01
 3.530000E+02  7.950783E+01  7.951408E+01
 3.532500E+02  7.945131E+01  7.945757E+01
 3.535000E+02  7.939478E+01  7.940104E+01
 3.537500E+02  7.933823E+01  7.934449E+01
 3.540000E+02  7.928166E+01  7.928792E+01
 3.542500E+02  7.922507E+01  7.923133E+01
 3.545000E+02  7.916847E+01  7.917472E+01
 3.547500E+02  7.911184E+01  7.911809E+01
 3.550000E+02  7.905519E+01  7.906145E+01
 3.552500E+02  7.899852E+01  7.900478E+01
 3.555000E+02  7.894184E+01  7.894809E+01
 3.557500E+02  7.888513E+01  7.889139E+01
 3.560000E+02  7.882840E+01  7.883466E+01
 3.562500E+02  7.877166E+01  7.877792E+01
 3.565000E+02  7.871489E+01  7.872116E+01
 3.567500E+02  7.865811E+01  7.866437E+01
 3.570000E+02  7.860131E+01  7.860757E+01
 3.572500E+02  7.854448E+01  7.855075E+01
 3.575000E+02  7.848764E+01  7.849390E+01
 3.577500E+02  7.843078E+01  7.843704E+01
 3.580000E+02  7.837390E+01  7.838016E+01
 3.582500E+02  7.831700E+01  7.832326E+01
 3.585000E+02  7.826008E+01  7.826634E+01
 3.587500E+02  7.820314E+01  7.820940E+01
 3.590000E+02  7.814618E+01  7.815245E+01
 3.592500E+02  7.808920E+01  7.809547E+01
 3.595000E+02  7.803220E+01  7.803847E+01
 3.597500E+02  7.797519E+01  7.798145E+01
 3.600000E+02  7.791815E+01  7.792442E+01
 3.602500E+02  7.786109E+01  7.786736E+01
 3.605000E+02  7.780402E+01  7.781029E+01
 3.607500E+02  7.774692E+01  7.775319E+01
 3.610000E+02  7.768981E+01  7.769608E+01
 3.612500E+02  7.763268E+01  7.763895E+01
 3.615000E+02  7.757552E+01  7.758180E+01
 3.617500E+02  7.751835E+01  7.752463E+01
 3.620000E+02  7.746116E+01  7.746743E+01
 3.622500E+02  7.740395E+01  7.741022E+01
 3.625000E+02  7.734672E+01  7.735300E+01
 3.627500E+02  7.728947E+01  7.729575E+01
 3.630000E+02  7.723220E+01  7.723848E+01
 3.632500E+02  7.717491E+01  7.718119E+01
 3.635000E+02  7.711761E+01  7.712389E+01
 3.637500E+02  7.706028E+01  7.706656E+01
 3.640000E+02  7.700293E+01  7.700921E+01
 3.642500E+02  7.694557E+01  7.695185E+01
 3.645000E+02  7.688819E+01  7.689447E+01
 3.647500E+02  7.683078E+01  7.683706E+01
 3.650000E+02  7.677336E+01  7.677964E+01
 3.652500E+02  7.671592E+01  7.672220E+01
 3.655000E+02  7.665846E+01  7.666474E+01
 3.657500E+02  7.660097E+01  7.660726E+01
 3.660000E+02  7.654348E+01  7.654976E+01
 3.662500E+02  7.648596E+01  7.649224E+01
 3.665000E+02  7.642842E+01  7.643470E+01
 3.667500E+02  7.637086E+01  7.637715E+01
 3.670000E+02  7.631328E+01  7.631957E+01
 3.672500E+02  7.625569E+01  7.626198E+01
 3.675000E+02  7.619807E+01  7.620436E+01
 3.677500E+02  7.614044E+01  7.614673E+01
 3.680000E+02  7.608279E+01  7.608907E+01
 3.682500E+02  7.602511E+01  7.603140E+01
 3.685000E+02  7.596742E+01  7.597371E+01
 3.687500E+02  7.590971E+01  7.591600E+01
 3.690000E+02  7.585198E+01  7.585827E+01
 3.692500E+02  7.579423E+01  7.580052E+01
 3.695000E+02  7.573646E+01  7.574275E+01
 3.697500E+02  7.567867E+01  7.568497E+01
 3.700000E+02  7.562087E+01  7.562716E+01
 3.702500E+02  7.556304E+01  7.556934E+01
 3.705000E+02  7.550520E+01  7.551149E+01
 3.707500E+02  7.544733E+01  7.545363E+01
 3.710000E+02  7.538945E+01  7.539575E+01
 3.712500E+02  7.533155E+01  7.533784E+01
 3.715000E+02  7.527362E+01  7.527992E+01
 3.717500E+02  7.521568E+01  7.522198E+01
 3.720000E+02  7.515772E+01  7.516402E+01
 3.722500E+02  7.509975E+01  7.510605E+01
 3.725000E+02  7.504175E+01  7.504805E+01
 3.727500E+02  7.498373E+01  7.499003E+01
 3.730000E+02  7.492569E+01  7.493200E+01
 3.732500E+02  7.486764E+01  7.487394E+01
 3.735000E+02  7.480956E+01  7.481587E+01
 3.737500E+02  7.475147E+01  7.475778E+01
 3.740000E+02  7.469336E+01  7.469966E+01
 3.742500E+02  7.463523E+01  7.464153E+01
 3.745000E+02  7.457708E+01  7.458338E+01
 3.747500E+02  7.451891E+01  7.452521E+01
 3.750000E+02  7.446072E+01  7.446703E+01
 3.752500E+02  7.440251E+01  7.440882E+01
 3.755000E+02  7.434428E+01  7.435059E+01
 3.757500E+02  7.428604E+01  7.429235E+01
 3.760000E+02  7.422777E+01  7.423408E+01
 3.762500E+02  7.416949E+01  7.417580E+01
 3.765000E+02  7.411119E+01  7.411750E+01
 3.767500E+02  7.405287E+01  7.405918E+01
 3.770000E+02  7.399452E+01  7.400084E+01
 3.772500E+02  7.393616E+01  7.394248E+01
 3.775000E+02  7.387779E+01  7.388410E+01
 3.777500E+02  7.381939E+01  7.382570E+01
 3.780000E+02  7.376097E+01  7.376729E+01
 3.782500E+02  7.370254E+01  7.370885E+01
 3.785000E+02  7.364408E+01  7.365040E+01
 3.787500E+02  7.358561E+01  7.359192E+01
 3.790000E+02  7.352712E+01  7.353343E+01
 3.792500E+02  7.346860E+01  7.347492E+01
 3.795000E+02  7.341007E+01  7.341639E+01
 3.797500E+02  7.335152E+01  7.335784E+01
 3.800000E+02  7.329296E+01  7.329928E+01
 3.802500E+02  7.323437E+01  7.324069E+01
 3.805000E+02  7.317576E+01  7.318208E+01
 3.807500E+02  7.311714E+01  7.312346E+01
 3.810000E+02  7.305849E+01  7.306482E+01
 3.812500E+02  7.299983E+01  7.300615E+01
 3.815000E+02  7.294115E+01  7.294747E+01
 3.817500E+02  7.288245E+01  7.288877E+01
 3.820000E+02  7.282373E+01  7.283005E+01
 3.822500E+02  7.276499E+01  7.277132E+01
 3.825000E+02  7.270623E+01  7.271256E+01
 3.827500E+02  7.264746E+01  7.265378E+01
 3.830000E+02  7.258866E+01  7.259499E+01
 3.832500E+02  7.252985E+01  7.253617E+01
 3.835000E+02  7.247101E+01  7.247734E+01
 3.837500E+02  7.241216E+01  7.241849E+01
 3.840000E+02  7.235329E+01  7.235962E+01
 3.842500E+02  7.229440E+01  7.230073E+01
 3.845000E+02  7.223549E+01  7.224182E+01
 3.847500E+02  7.217657E+01  7.218290E+01
 3.850000E+02  7.211762E+01  7.212395E+01
 3.852500E+02  7.205865E+01  7.206499E+01
 3.855000E+02  7.199967E+01  7.200601E+01
 3.857500E+02  7.194067E+01  7.194700E+01
 3.860000E+02  7.188165E+01  7.188798E+01
 3.862500E+02  7.182261E+01  7.182894E+01
 3.865000E+02  7.176355E+01  7.176989E+01
 3.867500E+02  7.170447E+01  7.171081E+01
 3.870000E+02  7.164537E+01  7.165171E+01
 3.872500E+02  7.158626E+01  7.159260E+01
 3.875000E+02  7.152713E+01  7.153347E+01
 3.877500E+02  7.146797E+01  7.147431E+01
 3.880000E+02  7.140880E+01  7.141514E+01
 3.882500E+02  7.134961E+01  7.135595E+01
 3.885000E+02  7.129040E+01  7.129674E+01
 3.887500E+02  7.123117E+01  7.123752E+01
 3.890000E+02  7.117193E+01  7.117827E+01
 3.892500E+02  7.111266E+01  7.111901E+01
