#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.580000E+02  1.204906E+02  1.204957E+02  1.661061E+02
 2.582500E+02  1.205160E+02  1.205212E+02  1.662046E+02
 2.585000E+02  1.205415E+02  1.205466E+02  1.663031E+02
 2.587500E+02  1.205669E+02  1.205720E+02  1.664014E+02
 2.590000E+02  1.205923E+02  1.205975E+02  1.664996E+02
 2.592500E+02  1.206178E+02  1.206229E+02  1.665977E+02
 2.595000E+02  1.206432E+02  1.206483E+02  1.666957E+02
 2.597500E+02  1.206686E+02  1.206737E+02  1.667935E+02
 2.600000E+02  1.206940E+02  1.206991E+02  1.668913E+02
 2.602500E+02  1.207194E+02  1.207245E+02  1.669889E+02
 2.605000E+02  1.207448E+02  1.207499E+02  1.670864E+02
 2.607500E+02  1.207702E+02  1.207753E+02  1.671838E+02
 2.610000E+02  1.207955E+02  1.208007E+02  1.672811E+02
 2.612500E+02  1.208209E+02  1.208260E+02  1.673783E+02
 2.615000E+02  1.208463E+02  1.208514E+02  1.674754E+02
 2.617500E+02  1.208716E+02  1.208768E+02  1.675723E+02
 2.620000E+02  1.208970E+02  1.209021E+02  1.676691E+02
 2.622500E+02  1.209223E+02  1.209275E+02  1.677658E+02
 2.625000E+02  1.209477E+02  1.209528E+02  1.678624E+02
 2.627500E+02  1.209730E+02  1.209782E+02  1.679589E+02
 2.630000E+02  1.209984E+02  1.210035E+02  1.680553E+02
 2.632500E+02  1.210237E+02  1.210288E+02  1.681515E+02
 2.635000E+02  1.210490E+02  1.210541E+02  1.682477E+02
 2.637500E+02  1.210743E+02  1.210794E+02  1.683437E+02
 2.640000E+02  1.210996E+02  1.211048E+02  1.684396E+02
 2.642500E+02  1.211249E+02  1.211301E+02  1.685354E+02
 2.645000E+02  1.211502E+02  1.211553E+02  1.686310E+02
 2.647500E+02  1.211755E+02  1.211806E+02  1.687266E+02
 2.650000E+02  1.212008E+02  1.212059E+02  1.688220E+02
 2.652500E+02  1.212260E+02  1.212312E+02  1.689174E+02
 2.655000E+02  1.212513E+02  1.212565E+02  1.690126E+02
 2.657500E+02  1.212766E+02  1.212817E+02  1.691077E+02
 2.660000E+02  1.213018E+02  1.213070E+02  1.692027E+02
 2.662500E+02  1.213271E+02  1.213322E+02  1.692975E+02
 2.665000E+02  1.213523E+02  1.213575E+02  1.693923E+02
 2.667500E+02  1.213775E+02  1.213827E+02  1.694869E+02
 2.670000E+02  1.214028E+02  1.214079E+02  1.695815E+02
 2.672500E+02  1.214280E+02  1.214331E+02  1.696759E+02
 2.675000E+02  1.214532E+02  1.214583E+02  1.697702E+02
 2.677500E+02  1.214784E+02  1.214836E+02  1.698644E+02
 2.680000E+02  1.215036E+02  1.215088E+02  1.699584E+02
 2.682500E+02  1.215288E+02  1.215339E+02  1.700524E+02
 2.685000E+02  1.215540E+02  1.215591E+02  1.701462E+02
 2.687500E+02  1.215792E+02  1.215843E+02  1.702400E+02
 2.690000E+02  1.216043E+02  1.216095E+02  1.703336E+02
 2.692500E+02  1.216295E+02  1.216346E+02  1.704271E+02
 2.695000E+02  1.216547E+02  1.216598E+02  1.705205E+02
 2.697500E+02  1.216798E+02  1.216850E+02  1.706137E+02
 2.700000E+02  1.217049E+02  1.217101E+02  1.707069E+02
 2.702500E+02  1.217301E+02  1.217352E+02  1.708000E+02
 2.705000E+02  1.217552E+02  1.217604E+02  1.708929E+02
 2.707500E+02  1.217803E+02  1.217855E+02  1.709857E+02
 2.710000E+02  1.218054E+02  1.218106E+02  1.710784E+02
 2.712500E+02  1.218306E+02  1.218357E+02  1.711710E+02
 2.715000E+02  1.218557E+02  1.218608E+02  1.712635E+02
 2.717500E+02  1.218807E+02  1.218859E+02  1.713559E+02
 2.720000E+02  1.219058E+02  1.219110E+02  1.714482E+02
 2.722500E+02  1.219309E+02  1.219361E+02  1.715403E+02
 2.725000E+02  1.219560E+02  1.219611E+02  1.716324E+02
 2.727500E+02  1.219810E+02  1.219862E+02  1.717243E+02
 2.730000E+02  1.220061E+02  1.220112E+02  1.718161E+02
 2.732500E+02  1.220311E+02  1.220363E+02  1.719078E+02
 2.735000E+02  1.220562E+02  1.220613E+02  1.719995E+02
 2.737500E+02  1.220812E+02  1.220864E+02  1.720909E+02
 2.740000E+02  1.221062E+02  1.221114E+02  1.721823E+02
 2.742500E+02  1.221313E+02  1.221364E+02  1.722736E+02
 2.745000E+02  1.221563E+02  1.221614E+02  1.723648E+02
 2.747500E+02  1.221813E+02  1.221864E+02  1.724558E+02
 2.750000E+02  1.222063E+02  1.222114E+02  1.725468E+02
 2.752500E+02  1.222313E+02  1.222364E+02  1.726376E+02
 2.755000E+02  1.222563E+02  1.222614E+02  1.727283E+02
 2.757500E+02  1.222812E+02  1.222864E+02  1.728190E+02
 2.760000E+02  1.223062E+02  1.223114E+02  1.729095E+02
 2.762500E+02  1.223312E+02  1.223363E+02  1.729999E+02
 2.765000E+02  1.223561E+02  1.223613E+02  1.730902E+02
 2.767500E+02  1.223811E+02  1.223862E+02  1.731804E+02
 2.770000E+02  1.224060E+02  1.224112E+02  1.732705E+02
 2.772500E+02  1.224310E+02  1.224361E+02  1.733605E+02
 2.775000E+02  1.224559E+02  1.224610E+02  1.734503E+02
 2.777500E+02  1.224808E+02  1.224860E+02  1.735401E+02
 2.780000E+02  1.225057E+02  1.225109E+02  1.736298E+02
 2.782500E+02  1.225306E+02  1.225358E+02  1.737193E+02
 2.785000E+02  1.225555E+02  1.225607E+02  1.738088E+02
 2.787500E+02  1.225804E+02  1.225856E+02  1.738981E+02
 2.790000E+02  1.226053E+02  1.226105E+02  1.739874E+02
 2.792500E+02  1.226302E+02  1.226354E+02  1.740765E+02
 2.795000E+02  1.226551E+02  1.226602E+02  1.741655E+02
 2.797500E+02  1.226799E+02  1.226851E+02  1.742545E+02
 2.800000E+02  1.227048E+02  1.227100E+02  1.743433E+02
 2.802500E+02  1.227296E+02  1.227348E+02  1.744320E+02
 2.805000E+02  1.227545E+02  1.227597E+02  1.745206E+02
 2.807500E+02  1.227793E+02  1.227845E+02  1.746092E+02
 2.810000E+02  1.228042E+02  1.228093E+02  1.746976E+02
 2.812500E+02  1.228290E+02  1.228342E+02  1.747859E+02
 2.815000E+02  1.228538E+02  1.228590E+02  1.748741E+02
 2.817500E+02  1.228786E+02  1.228838E+02  1.749622E+02
 2.820000E+02  1.229034E+02  1.229086E+02  1.750502E+02
 2.822500E+02  1.229282E+02  1.229334E+02  1.751382E+02
 2.825000E+02  1.229530E+02  1.229582E+02  1.752260E+02
 2.827500E+02  1.229778E+02  1.229830E+02  1.753137E+02
 2.830000E+02  1.230026E+02  1.230078E+02  1.754013E+02
 2.832500E+02  1.230274E+02  1.230326E+02  1.754888E+02
 2.835000E+02  1.230522E+02  1.230573E+02  1.755762E+02
 2.837500E+02  1.230769E+02  1.230821E+02  1.756635E+02
 2.840000E+02  1.231017E+02  1.231069E+02  1.757508E+02
 2.842500E+02  1.231264E+02  1.231316E+02  1.758379E+02
 2.845000E+02  1.231512E+02  1.231564E+02  1.759249E+02
 2.847500E+02  1.231759E+02  1.231811E+02  1.760118E+02
 2.850000E+02  1.232007E+02  1.232058E+02  1.760986E+02
 2.852500E+02  1.232254E+02  1.232306E+02  1.761854E+02
 2.855000E+02  1.232501E+02  1.232553E+02  1.762720E+02
 2.857500E+02  1.232748E+02  1.232800E+02  1.763586E+02
 2.860000E+02  1.232995E+02  1.233047E+02  1.764450E+02
 2.862500E+02  1.233242E+02  1.233294E+02  1.765313E+02
 2.865000E+02  1.233489E+02  1.233541E+02  1.766176E+02
 2.867500E+02  1.233736E+02  1.233788E+02  1.767038E+02
 2.870000E+02  1.233983E+02  1.234035E+02  1.767898E+02
 2.872500E+02  1.234230E+02  1.234282E+02  1.768758E+02
 2.875000E+02  1.234477E+02  1.234529E+02  1.769617E+02
 2.877500E+02  1.234724E+02  1.234775E+02  1.770475E+02
 2.880000E+02  1.234970E+02  1.235022E+02  1.771332E+02
 2.882500E+02  1.235217E+02  1.235269E+02  1.772188E+02
 2.885000E+02  1.235464E+02  1.235515E+02  1.773043E+02
 2.887500E+02  1.235710E+02  1.235762E+02  1.773897E+02
 2.890000E+02  1.235957E+02  1.236008E+02  1.774750E+02
 2.892500E+02  1.236203E+02  1.236255E+02  1.775603E+02
 2.895000E+02  1.236449E+02  1.236501E+02  1.776454E+02
 2.897500E+02  1.236696E+02  1.236748E+02  1.777305E+02
 2.900000E+02  1.236942E+02  1.236994E+02  1.778154E+02
 2.902500E+02  1.237188E+02  1.237240E+02  1.779003E+02
 2.905000E+02  1.237435E+02  1.237486E+02  1.779851E+02
 2.907500E+02  1.237681E+02  1.237733E+02  1.780698E+02
 2.910000E+02  1.237927E+02  1.237979E+02  1.781544E+02
 2.912500E+02  1.238173E+02  1.238225E+02  1.782390E+02
 2.915000E+02  1.238419E+02  1.238471E+02  1.783234E+02
 2.917500E+02  1.238665E+02  1.238717E+02  1.784078E+02
 2.920000E+02  1.238911E+02  1.238963E+02  1.784920E+02
 2.922500E+02  1.239157E+02  1.239209E+02  1.785762E+02
 2.925000E+02  1.239403E+02  1.239455E+02  1.786603E+02
 2.927500E+02  1.239649E+02  1.239700E+02  1.787443E+02
 2.930000E+02  1.239894E+02  1.239946E+02  1.788282E+02
 2.932500E+02  1.240140E+02  1.240192E+02  1.789121E+02
 2.935000E+02  1.240386E+02  1.240438E+02  1.789958E+02
 2.937500E+02  1.240631E+02  1.240683E+02  1.790795E+02
 2.940000E+02  1.240877E+02  1.240929E+02  1.791631E+02
 2.942500E+02  1.241123E+02  1.241175E+02  1.792466E+02
 2.945000E+02  1.241368E+02  1.241420E+02  1.793300E+02
 2.947500E+02  1.241614E+02  1.241666E+02  1.794134E+02
 2.950000E+02  1.241859E+02  1.241911E+02  1.794966E+02
 2.952500E+02  1.242105E+02  1.242157E+02  1.795798E+02
 2.955000E+02  1.242350E+02  1.242402E+02  1.796629E+02
 2.957500E+02  1.242596E+02  1.242648E+02  1.797459E+02
 2.960000E+02  1.242841E+02  1.242893E+02  1.798289E+02
 2.962500E+02  1.243087E+02  1.243138E+02  1.799117E+02
 2.965000E+02  1.243332E+02  1.243384E+02  1.799945E+02
 2.967500E+02  1.243577E+02  1.243629E+02  1.800772E+02
 2.970000E+02  1.243822E+02  1.243874E+02  1.801599E+02
 2.972500E+02  1.244068E+02  1.244120E+02  1.802424E+02
 2.975000E+02  1.244313E+02  1.244365E+02  1.803249E+02
 2.977500E+02  1.244558E+02  1.244610E+02  1.804073E+02
 2.980000E+02  1.244803E+02  1.244855E+02  1.804896E+02
 2.982500E+02  1.245049E+02  1.245100E+02  1.805718E+02
 2.985000E+02  1.245294E+02  1.245346E+02  1.806540E+02
 2.987500E+02  1.245539E+02  1.245591E+02  1.807361E+02
 2.990000E+02  1.245784E+02  1.245836E+02  1.808181E+02
 2.992500E+02  1.246029E+02  1.246081E+02  1.809000E+02
 2.995000E+02  1.246274E+02  1.246326E+02  1.809819E+02
 2.997500E+02  1.246519E+02  1.246571E+02  1.810637E+02
 3.000000E+02  1.246764E+02  1.246816E+02  1.811454E+02
 3.002500E+02  1.247009E+02  1.247061E+02  1.812270E+02
 3.005000E+02  1.247254E+02  1.247306E+02  1.813086E+02
 3.007500E+02  1.247499E+02  1.247551E+02  1.813901E+02
 3.010000E+02  1.247744E+02  1.247796E+02  1.814716E+02
 3.012500E+02  1.247989E+02  1.248041E+02  1.815529E+02
 3.015000E+02  1.248234E+02  1.248286E+02  1.816342E+02
 3.017500E+02  1.248479E+02  1.248531E+02  1.817154E+02
 3.020000E+02  1.248724E+02  1.248776E+02  1.817966E+02
 3.022500E+02  1.248969E+02  1.249021E+02  1.818776E+02
 3.025000E+02  1.249214E+02  1.249266E+02  1.819586E+02
 3.027500E+02  1.249459E+02  1.249511E+02  1.820396E+02
 3.030000E+02  1.249704E+02  1.249756E+02  1.821205E+02
 3.032500E+02  1.249949E+02  1.250001E+02  1.822013E+02
 3.035000E+02  1.250194E+02  1.250246E+02  1.822820E+02
 3.037500E+02  1.250439E+02  1.250491E+02  1.823627E+02
 3.040000E+02  1.250684E+02  1.250736E+02  1.824433E+02
 3.042500E+02  1.250929E+02  1.250981E+02  1.825238E+02
 3.045000E+02  1.251174E+02  1.251226E+02  1.826043E+02
 3.047500E+02  1.251418E+02  1.251470E+02  1.826847E+02
 3.050000E+02  1.251663E+02  1.251715E+02  1.827650E+02
 3.052500E+02  1.251908E+02  1.251960E+02  1.828453E+02
 3.055000E+02  1.252153E+02  1.252205E+02  1.829255E+02
 3.057500E+02  1.252398E+02  1.252450E+02  1.830057E+02
 3.060000E+02  1.252643E+02  1.252695E+02  1.830857E+02
 3.062500E+02  1.252888E+02  1.252940E+02  1.831658E+02
 3.065000E+02  1.253133E+02  1.253185E+02  1.832457E+02
 3.067500E+02  1.253378E+02  1.253430E+02  1.833256E+02
 3.070000E+02  1.253623E+02  1.253675E+02  1.834055E+02
 3.072500E+02  1.253868E+02  1.253920E+02  1.834852E+02
 3.075000E+02  1.254113E+02  1.254165E+02  1.835649E+02
 3.077500E+02  1.254358E+02  1.254410E+02  1.836446E+02
 3.080000E+02  1.254603E+02  1.254655E+02  1.837242E+02
 3.082500E+02  1.254848E+02  1.254900E+02  1.838037E+02
 3.085000E+02  1.255093E+02  1.255145E+02  1.838832E+02
 3.087500E+02  1.255338E+02  1.255390E+02  1.839626E+02
 3.090000E+02  1.255583E+02  1.255636E+02  1.840420E+02
 3.092500E+02  1.255829E+02  1.255881E+02  1.841213E+02
 3.095000E+02  1.256074E+02  1.256126E+02  1.842005E+02
 3.097500E+02  1.256319E+02  1.256371E+02  1.842797E+02
 3.100000E+02  1.256564E+02  1.256616E+02  1.843588E+02
 3.102500E+02  1.256809E+02  1.256861E+02  1.844379E+02
 3.105000E+02  1.257055E+02  1.257107E+02  1.845169E+02
 3.107500E+02  1.257300E+02  1.257352E+02  1.845959E+02
 3.110000E+02  1.257545E+02  1.257597E+02  1.846748E+02
 3.112500E+02  1.257790E+02  1.257843E+02  1.847536E+02
 3.115000E+02  1.258036E+02  1.258088E+02  1.848324E+02
 3.117500E+02  1.258281E+02  1.258333E+02  1.849112E+02
 3.120000E+02  1.258527E+02  1.258579E+02  1.849899E+02
 3.122500E+02  1.258772E+02  1.258824E+02  1.850685E+02
 3.125000E+02  1.259018E+02  1.259070E+02  1.851471E+02
 3.127500E+02  1.259263E+02  1.259315E+02  1.852256E+02
 3.130000E+02  1.259509E+02  1.259561E+02  1.853041E+02
 3.132500E+02  1.259754E+02  1.259806E+02  1.853825E+02
 3.135000E+02  1.260000E+02  1.260052E+02  1.854609E+02
 3.137500E+02  1.260245E+02  1.260298E+02  1.855392E+02
 3.140000E+02  1.260491E+02  1.260543E+02  1.856175E+02
 3.142500E+02  1.260737E+02  1.260789E+02  1.856957E+02
 3.145000E+02  1.260983E+02  1.261035E+02  1.857739E+02
 3.147500E+02  1.261228E+02  1.261281E+02  1.858520E+02
 3.150000E+02  1.261474E+02  1.261526E+02  1.859301E+02
 3.152500E+02  1.261720E+02  1.261772E+02  1.860082E+02
 3.155000E+02  1.261966E+02  1.262018E+02  1.860861E+02
 3.157500E+02  1.262212E+02  1.262264E+02  1.861641E+02
 3.160000E+02  1.262458E+02  1.262510E+02  1.862420E+02
 3.162500E+02  1.262704E+02  1.262756E+02  1.863198E+02
 3.165000E+02  1.262950E+02  1.263003E+02  1.863976E+02
 3.167500E+02  1.263196E+02  1.263249E+02  1.864754E+02
 3.170000E+02  1.263443E+02  1.263495E+02  1.865531E+02
 3.172500E+02  1.263689E+02  1.263741E+02  1.866307E+02
 3.175000E+02  1.263935E+02  1.263988E+02  1.867083E+02
 3.177500E+02  1.264182E+02  1.264234E+02  1.867859E+02
 3.180000E+02  1.264428E+02  1.264480E+02  1.868634E+02
 3.182500E+02  1.264675E+02  1.264727E+02  1.869409E+02
 3.185000E+02  1.264921E+02  1.264973E+02  1.870184E+02
 3.187500E+02  1.265168E+02  1.265220E+02  1.870958E+02
 3.190000E+02  1.265414E+02  1.265467E+02  1.871731E+02
 3.192500E+02  1.265661E+02  1.265713E+02  1.872504E+02
 3.195000E+02  1.265908E+02  1.265960E+02  1.873277E+02
 3.197500E+02  1.266155E+02  1.266207E+02  1.874049E+02
 3.200000E+02  1.266402E+02  1.266454E+02  1.874821E+02
 3.202500E+02  1.266649E+02  1.266701E+02  1.875593E+02
 3.205000E+02  1.266896E+02  1.266948E+02  1.876364E+02
 3.207500E+02  1.267143E+02  1.267195E+02  1.877135E+02
 3.210000E+02  1.267390E+02  1.267442E+02  1.877905E+02
 3.212500E+02  1.267637E+02  1.267690E+02  1.878675E+02
 3.215000E+02  1.267885E+02  1.267937E+02  1.879445E+02
 3.217500E+02  1.268132E+02  1.268184E+02  1.880214E+02
 3.220000E+02  1.268379E+02  1.268432E+02  1.880982E+02
 3.222500E+02  1.268627E+02  1.268679E+02  1.881751E+02
 3.225000E+02  1.268875E+02  1.268927E+02  1.882519E+02
 3.227500E+02  1.269122E+02  1.269175E+02  1.883287E+02
 3.230000E+02  1.269370E+02  1.269422E+02  1.884054E+02
 3.232500E+02  1.269618E+02  1.269670E+02  1.884821E+02
 3.235000E+02  1.269866E+02  1.269918E+02  1.885588E+02
 3.237500E+02  1.270114E+02  1.270166E+02  1.886354E+02
 3.240000E+02  1.270362E+02  1.270414E+02  1.887120E+02
 3.242500E+02  1.270610E+02  1.270662E+02  1.887885E+02
 3.245000E+02  1.270858E+02  1.270910E+02  1.888650E+02
 3.247500E+02  1.271106E+02  1.271159E+02  1.889415E+02
 3.250000E+02  1.271355E+02  1.271407E+02  1.890180E+02
 3.252500E+02  1.271603E+02  1.271656E+02  1.890944E+02
 3.255000E+02  1.271852E+02  1.271904E+02  1.891708E+02
 3.257500E+02  1.272100E+02  1.272153E+02  1.892472E+02
 3.260000E+02  1.272349E+02  1.272401E+02  1.893235E+02
 3.262500E+02  1.272598E+02  1.272650E+02  1.893998E+02
 3.265000E+02  1.272847E+02  1.272899E+02  1.894760E+02
 3.267500E+02  1.273096E+02  1.273148E+02  1.895523E+02
 3.270000E+02  1.273345E+02  1.273397E+02  1.896285E+02
 3.272500E+02  1.273594E+02  1.273646E+02  1.897046E+02
 3.275000E+02  1.273843E+02  1.273896E+02  1.897808E+02
 3.277500E+02  1.274093E+02  1.274145E+02  1.898569E+02
 3.280000E+02  1.274342E+02  1.274395E+02  1.899330E+02
 3.282500E+02  1.274592E+02  1.274644E+02  1.900090E+02
 3.285000E+02  1.274841E+02  1.274894E+02  1.900851E+02
 3.287500E+02  1.275091E+02  1.275144E+02  1.901611E+02
 3.290000E+02  1.275341E+02  1.275393E+02  1.902370E+02
 3.292500E+02  1.275591E+02  1.275643E+02  1.903130E+02
 3.295000E+02  1.275841E+02  1.275893E+02  1.903889E+02
 3.297500E+02  1.276091E+02  1.276144E+02  1.904648E+02
 3.300000E+02  1.276341E+02  1.276394E+02  1.905406E+02
 3.302500E+02  1.276592E+02  1.276644E+02  1.906165E+02
 3.305000E+02  1.276842E+02  1.276895E+02  1.906923E+02
 3.307500E+02  1.277093E+02  1.277145E+02  1.907681E+02
 3.310000E+02  1.277343E+02  1.277396E+02  1.908438E+02
 3.312500E+02  1.277594E+02  1.277647E+02  1.909196E+02
 3.315000E+02  1.277845E+02  1.277897E+02  1.909953E+02
 3.317500E+02  1.278096E+02  1.278148E+02  1.910710E+02
 3.320000E+02  1.278347E+02  1.278400E+02  1.911466E+02
 3.322500E+02  1.278598E+02  1.278651E+02  1.912223E+02
 3.325000E+02  1.278850E+02  1.278902E+02  1.912979E+02
 3.327500E+02  1.279101E+02  1.279154E+02  1.913735E+02
 3.330000E+02  1.279353E+02  1.279405E+02  1.914491E+02
 3.332500E+02  1.279604E+02  1.279657E+02  1.915246E+02
 3.335000E+02  1.279856E+02  1.279909E+02  1.916002E+02
 3.337500E+02  1.280108E+02  1.280161E+02  1.916757E+02
 3.340000E+02  1.280360E+02  1.280413E+02  1.917511E+02
 3.342500E+02  1.280612E+02  1.280665E+02  1.918266E+02
 3.345000E+02  1.280865E+02  1.280917E+02  1.919021E+02
 3.347500E+02  1.281117E+02  1.281169E+02  1.919775E+02
 3.350000E+02  1.281369E+02  1.281422E+02  1.920529E+02
 3.352500E+02  1.281622E+02  1.281675E+02  1.921283E+02
 3.355000E+02  1.281875E+02  1.281927E+02  1.922036E+02
 3.357500E+02  1.282128E+02  1.282180E+02  1.922790E+02
 3.360000E+02  1.282381E+02  1.282433E+02  1.923543E+02
 3.362500E+02  1.282634E+02  1.282686E+02  1.924296E+02
 3.365000E+02  1.282887E+02  1.282940E+02  1.925049E+02
 3.367500E+02  1.283141E+02  1.283193E+02  1.925802E+02
 3.370000E+02  1.283394E+02  1.283447E+02  1.926555E+02
 3.372500E+02  1.283648E+02  1.283700E+02  1.927307E+02
 3.375000E+02  1.283901E+02  1.283954E+02  1.928059E+02
 3.377500E+02  1.284155E+02  1.284208E+02  1.928812E+02
 3.380000E+02  1.284409E+02  1.284462E+02  1.929563E+02
 3.382500E+02  1.284664E+02  1.284716E+02  1.930315E+02
 3.385000E+02  1.284918E+02  1.284971E+02  1.931067E+02
 3.387500E+02  1.285172E+02  1.285225E+02  1.931818E+02
 3.390000E+02  1.285427E+02  1.285480E+02  1.932570E+02
 3.392500E+02  1.285682E+02  1.285734E+02  1.933321E+02
 3.395000E+02  1.285937E+02  1.285989E+02  1.934072E+02
 3.397500E+02  1.286192E+02  1.286244E+02  1.934823E+02
 3.400000E+02  1.286447E+02  1.286499E+02  1.935573E+02
 3.402500E+02  1.286702E+02  1.286755E+02  1.936324E+02
 3.405000E+02  1.286958E+02  1.287010E+02  1.937075E+02
 3.407500E+02  1.287213E+02  1.287266E+02  1.937825E+02
 3.410000E+02  1.287469E+02  1.287522E+02  1.938575E+02
 3.412500E+02  1.287725E+02  1.287777E+02  1.939325E+02
 3.415000E+02  1.287981E+02  1.288033E+02  1.940075E+02
 3.417500E+02  1.288237E+02  1.288290E+02  1.940825E+02
 3.420000E+02  1.288493E+02  1.288546E+02  1.941575E+02
 3.422500E+02  1.288750E+02  1.288802E+02  1.942325E+02
 3.425000E+02  1.289006E+02  1.289059E+02  1.943074E+02
 3.427500E+02  1.289263E+02  1.289316E+02  1.943824E+02
 3.430000E+02  1.289520E+02  1.289573E+02  1.944573E+02
 3.432500E+02  1.289777E+02  1.289830E+02  1.945322E+02
 3.435000E+02  1.290034E+02  1.290087E+02  1.946071E+02
 3.437500E+02  1.290292E+02  1.290344E+02  1.946820E+02
 3.440000E+02  1.290549E+02  1.290602E+02  1.947569E+02
 3.442500E+02  1.290807E+02  1.290860E+02  1.948318E+02
 3.445000E+02  1.291065E+02  1.291118E+02  1.949067E+02
 3.447500E+02  1.291323E+02  1.291376E+02  1.949815E+02
 3.450000E+02  1.291581E+02  1.291634E+02  1.950564E+02
 3.452500E+02  1.291839E+02  1.291892E+02  1.951313E+02
 3.455000E+02  1.292098E+02  1.292151E+02  1.952061E+02
 3.457500E+02  1.292356E+02  1.292409E+02  1.952809E+02
 3.460000E+02  1.292615E+02  1.292668E+02  1.953558E+02
 3.462500E+02  1.292874E+02  1.292927E+02  1.954306E+02
 3.465000E+02  1.293133E+02  1.293186E+02  1.955054E+02
 3.467500E+02  1.293393E+02  1.293445E+02  1.955802E+02
 3.470000E+02  1.293652E+02  1.293705E+02  1.956550E+02
 3.472500E+02  1.293912E+02  1.293965E+02  1.957298E+02
 3.475000E+02  1.294172E+02  1.294224E+02  1.958046E+02
 3.477500E+02  1.294432E+02  1.294484E+02  1.958794E+02
 3.480000E+02  1.294692E+02  1.294744E+02  1.959542E+02
 3.482500E+02  1.294952E+02  1.295005E+02  1.960289E+02
 3.485000E+02  1.295212E+02  1.295265E+02  1.961037E+02
 3.487500E+02  1.295473E+02  1.295526E+02  1.961785E+02
 3.490000E+02  1.295734E+02  1.295787E+02  1.962532E+02
 3.492500E+02  1.295995E+02  1.296048E+02  1.963280E+02
 3.495000E+02  1.296256E+02  1.296309E+02  1.964027E+02
 3.497500E+02  1.296517E+02  1.296570E+02  1.964775E+02
 3.500000E+02  1.296779E+02  1.296832E+02  1.965522E+02
 3.502500E+02  1.297041E+02  1.297093E+02  1.966270E+02
 3.505000E+02  1.297302E+02  1.297355E+02  1.967017E+02
 3.507500E+02  1.297564E+02  1.297617E+02  1.967765E+02
 3.510000E+02  1.297827E+02  1.297880E+02  1.968512E+02
 3.512500E+02  1.298089E+02  1.298142E+02  1.969259E+02
 3.515000E+02  1.298352E+02  1.298405E+02  1.970007E+02
 3.517500E+02  1.298614E+02  1.298667E+02  1.970754E+02
 3.520000E+02  1.298877E+02  1.298930E+02  1.971501E+02
 3.522500E+02  1.299141E+02  1.299193E+02  1.972248E+02
 3.525000E+02  1.299404E+02  1.299457E+02  1.972996E+02
 3.527500E+02  1.299667E+02  1.299720E+02  1.973743E+02
 3.530000E+02  1.299931E+02  1.299984E+02  1.974490E+02
 3.532500E+02  1.300195E+02  1.300248E+02  1.975237E+02
 3.535000E+02  1.300459E+02  1.300512E+02  1.975985E+02
 3.537500E+02  1.300723E+02  1.300776E+02  1.976732E+02
 3.540000E+02  1.300988E+02  1.301040E+02  1.977479E+02
 3.542500E+02  1.301252E+02  1.301305E+02  1.978226E+02
 3.545000E+02  1.301517E+02  1.301570E+02  1.978973E+02
 3.547500E+02  1.301782E+02  1.301835E+02  1.979721E+02
 3.550000E+02  1.302047E+02  1.302100E+02  1.980468E+02
 3.552500E+02  1.302312E+02  1.302365E+02  1.981215E+02
