#         T/K            w1            w2            w3            w5            d1            d2          d1w1         d1w2A         d1w2B          d1w3          d1w4          d2w1          d2w2
 2.575000E+02  1.862432E-02  7.186531E-04  7.652929E-05  2.093040E-01  4.532098E+00  7.709851E-01  2.082456E+00  1.533980E-02  2.875119E-01  2.640734E-01  1.297261E-01  1.945464E+00  2.933527E-03
 2.577500E+02  1.883917E-02  7.307704E-04  7.753091E-05  2.096731E-01  4.544469E+00  7.694517E-01  2.087192E+00  1.545732E-02  2.880915E-01  2.641379E-01  1.294253E-01  1.937718E+00  2.924629E-03
 2.580000E+02  1.905606E-02  7.430673E-04  7.854351E-05  2.100415E-01  4.556819E+00  7.679153E-01  2.091915E+00  1.557543E-02  2.886691E-01  2.642004E-01  1.291249E-01  1.929993E+00  2.915738E-03
 2.582500E+02  1.927500E-02  7.555462E-04  7.956718E-05  2.104090E-01  4.569147E+00  7.663758E-01  2.096625E+00  1.569410E-02  2.892448E-01  2.642610E-01  1.288248E-01  1.922290E+00  2.906855E-03
 2.585000E+02  1.949600E-02  7.682093E-04  8.060202E-05  2.107758E-01  4.581452E+00  7.648334E-01  2.101323E+00  1.581334E-02  2.898185E-01  2.643195E-01  1.285250E-01  1.914609E+00  2.897979E-03
 2.587500E+02  1.971908E-02  7.810590E-04  8.164810E-05  2.111418E-01  4.593736E+00  7.632882E-01  2.106007E+00  1.593317E-02  2.903901E-01  2.643760E-01  1.282255E-01  1.906949E+00  2.889112E-03
 2.590000E+02  1.994426E-02  7.940975E-04  8.270554E-05  2.115070E-01  4.605997E+00  7.617401E-01  2.110679E+00  1.605356E-02  2.909598E-01  2.644304E-01  1.279263E-01  1.899312E+00  2.880252E-03
 2.592500E+02  2.017155E-02  8.073273E-04  8.377442E-05  2.118714E-01  4.618236E+00  7.601893E-01  2.115338E+00  1.617453E-02  2.915275E-01  2.644829E-01  1.276274E-01  1.891696E+00  2.871400E-03
 2.595000E+02  2.040097E-02  8.207506E-04  8.485485E-05  2.122350E-01  4.630452E+00  7.586357E-01  2.119984E+00  1.629607E-02  2.920932E-01  2.645334E-01  1.273289E-01  1.884103E+00  2.862557E-03
 2.597500E+02  2.063252E-02  8.343700E-04  8.594691E-05  2.125977E-01  4.642645E+00  7.570796E-01  2.124616E+00  1.641819E-02  2.926568E-01  2.645819E-01  1.270307E-01  1.876531E+00  2.853723E-03
 2.600000E+02  2.086623E-02  8.481878E-04  8.705071E-05  2.129597E-01  4.654815E+00  7.555208E-01  2.129235E+00  1.654088E-02  2.932184E-01  2.646284E-01  1.267328E-01  1.868981E+00  2.844897E-03
 2.602500E+02  2.110210E-02  8.622065E-04  8.816634E-05  2.133208E-01  4.666962E+00  7.539596E-01  2.133842E+00  1.666415E-02  2.937780E-01  2.646730E-01  1.264352E-01  1.861454E+00  2.836080E-03
 2.605000E+02  2.134016E-02  8.764285E-04  8.929389E-05  2.136811E-01  4.679086E+00  7.523960E-01  2.138434E+00  1.678800E-02  2.943356E-01  2.647155E-01  1.261380E-01  1.853948E+00  2.827273E-03
 2.607500E+02  2.158042E-02  8.908564E-04  9.043347E-05  2.140405E-01  4.691186E+00  7.508299E-01  2.143014E+00  1.691242E-02  2.948911E-01  2.647561E-01  1.258411E-01  1.846465E+00  2.818475E-03
 2.610000E+02  2.182289E-02  9.054926E-04  9.158518E-05  2.143992E-01  4.703263E+00  7.492616E-01  2.147580E+00  1.703741E-02  2.954446E-01  2.647948E-01  1.255445E-01  1.839004E+00  2.809687E-03
 2.612500E+02  2.206759E-02  9.203397E-04  9.274911E-05  2.147569E-01  4.715316E+00  7.476910E-01  2.152133E+00  1.716299E-02  2.959961E-01  2.648315E-01  1.252483E-01  1.831565E+00  2.800909E-03
 2.615000E+02  2.231454E-02  9.354004E-04  9.392537E-05  2.151139E-01  4.727344E+00  7.461182E-01  2.156672E+00  1.728914E-02  2.965455E-01  2.648662E-01  1.249524E-01  1.824149E+00  2.792140E-03
 2.617500E+02  2.256374E-02  9.506771E-04  9.511405E-05  2.154699E-01  4.739349E+00  7.445432E-01  2.161198E+00  1.741586E-02  2.970928E-01  2.648990E-01  1.246568E-01  1.816755E+00  2.783382E-03
 2.620000E+02  2.281521E-02  9.661725E-04  9.631525E-05  2.158251E-01  4.751330E+00  7.429662E-01  2.165710E+00  1.754317E-02  2.976380E-01  2.649299E-01  1.243616E-01  1.809383E+00  2.774634E-03
 2.622500E+02  2.306898E-02  9.818892E-04  9.752908E-05  2.161795E-01  4.763286E+00  7.413872E-01  2.170209E+00  1.767105E-02  2.981812E-01  2.649588E-01  1.240668E-01  1.802034E+00  2.765897E-03
 2.625000E+02  2.332505E-02  9.978299E-04  9.875563E-05  2.165329E-01  4.775218E+00  7.398062E-01  2.174694E+00  1.779951E-02  2.987224E-01  2.649858E-01  1.237722E-01  1.794707E+00  2.757171E-03
 2.627500E+02  2.358344E-02  1.013997E-03  9.999501E-05  2.168855E-01  4.787125E+00  7.382234E-01  2.179165E+00  1.792854E-02  2.992614E-01  2.650109E-01  1.234781E-01  1.787403E+00  2.748456E-03
 2.630000E+02  2.384416E-02  1.030394E-03  1.012473E-04  2.172372E-01  4.799008E+00  7.366387E-01  2.183623E+00  1.805816E-02  2.997984E-01  2.650341E-01  1.231843E-01  1.780121E+00  2.739751E-03
 2.632500E+02  2.410724E-02  1.047023E-03  1.025127E-04  2.175881E-01  4.810865E+00  7.350523E-01  2.188067E+00  1.818835E-02  3.003332E-01  2.650553E-01  1.228908E-01  1.772862E+00  2.731059E-03
 2.635000E+02  2.437268E-02  1.063887E-03  1.037912E-04  2.179380E-01  4.822697E+00  7.334641E-01  2.192497E+00  1.831912E-02  3.008660E-01  2.650747E-01  1.225977E-01  1.765625E+00  2.722377E-03
 2.637500E+02  2.464050E-02  1.080989E-03  1.050829E-04  2.182870E-01  4.834505E+00  7.318743E-01  2.196913E+00  1.845047E-02  3.013967E-01  2.650922E-01  1.223050E-01  1.758411E+00  2.713708E-03
 2.640000E+02  2.491072E-02  1.098331E-03  1.063880E-04  2.186352E-01  4.846287E+00  7.302829E-01  2.201315E+00  1.858239E-02  3.019253E-01  2.651077E-01  1.220126E-01  1.751220E+00  2.705050E-03
 2.642500E+02  2.518336E-02  1.115917E-03  1.077065E-04  2.189824E-01  4.858043E+00  7.286899E-01  2.205704E+00  1.871490E-02  3.024518E-01  2.651214E-01  1.217206E-01  1.744051E+00  2.696404E-03
 2.645000E+02  2.545842E-02  1.133749E-03  1.090386E-04  2.193287E-01  4.869774E+00  7.270955E-01  2.210078E+00  1.884798E-02  3.029762E-01  2.651332E-01  1.214289E-01  1.736905E+00  2.687770E-03
 2.647500E+02  2.573593E-02  1.151830E-03  1.103843E-04  2.196742E-01  4.881479E+00  7.254996E-01  2.214438E+00  1.898164E-02  3.034984E-01  2.651432E-01  1.211376E-01  1.729782E+00  2.679149E-03
 2.650000E+02  2.601589E-02  1.170164E-03  1.117438E-04  2.200186E-01  4.893159E+00  7.239024E-01  2.218785E+00  1.911588E-02  3.040186E-01  2.651513E-01  1.208467E-01  1.722681E+00  2.670540E-03
 2.652500E+02  2.629834E-02  1.188752E-03  1.131172E-04  2.203622E-01  4.904812E+00  7.223039E-01  2.223117E+00  1.925069E-02  3.045366E-01  2.651575E-01  1.205562E-01  1.715603E+00  2.661944E-03
 2.655000E+02  2.658327E-02  1.207599E-03  1.145046E-04  2.207048E-01  4.916439E+00  7.207042E-01  2.227435E+00  1.938609E-02  3.050525E-01  2.651619E-01  1.202660E-01  1.708548E+00  2.653361E-03
 2.657500E+02  2.687072E-02  1.226706E-03  1.159060E-04  2.210465E-01  4.928041E+00  7.191032E-01  2.231739E+00  1.952206E-02  3.055663E-01  2.651644E-01  1.199762E-01  1.701516E+00  2.644791E-03
 2.660000E+02  2.716069E-02  1.246078E-03  1.173217E-04  2.213873E-01  4.939616E+00  7.175011E-01  2.236029E+00  1.965862E-02  3.060780E-01  2.651651E-01  1.196868E-01  1.694506E+00  2.636234E-03
 2.662500E+02  2.745320E-02  1.265717E-03  1.187516E-04  2.217271E-01  4.951164E+00  7.158979E-01  2.240304E+00  1.979575E-02  3.065875E-01  2.651640E-01  1.193978E-01  1.687519E+00  2.627690E-03
 2.665000E+02  2.774826E-02  1.285626E-03  1.201960E-04  2.220660E-01  4.962686E+00  7.142937E-01  2.244566E+00  1.993346E-02  3.070949E-01  2.651610E-01  1.191091E-01  1.680555E+00  2.619160E-03
 2.667500E+02  2.804590E-02  1.305809E-03  1.216549E-04  2.224039E-01  4.974182E+00  7.126885E-01  2.248813E+00  2.007174E-02  3.076002E-01  2.651562E-01  1.188208E-01  1.673614E+00  2.610644E-03
 2.670000E+02  2.834612E-02  1.326268E-03  1.231284E-04  2.227408E-01  4.985650E+00  7.110824E-01  2.253046E+00  2.021061E-02  3.081033E-01  2.651496E-01  1.185329E-01  1.666696E+00  2.602141E-03
 2.672500E+02  2.864896E-02  1.347007E-03  1.246167E-04  2.230768E-01  4.997092E+00  7.094755E-01  2.257264E+00  2.035005E-02  3.086043E-01  2.651412E-01  1.182454E-01  1.659801E+00  2.593652E-03
 2.675000E+02  2.895441E-02  1.368029E-03  1.261198E-04  2.234118E-01  5.008507E+00  7.078677E-01  2.261468E+00  2.049007E-02  3.091031E-01  2.651310E-01  1.179583E-01  1.652929E+00  2.585177E-03
 2.677500E+02  2.926250E-02  1.389337E-03  1.276379E-04  2.237459E-01  5.019895E+00  7.062592E-01  2.265658E+00  2.063067E-02  3.095998E-01  2.651190E-01  1.176716E-01  1.646079E+00  2.576717E-03
 2.680000E+02  2.957325E-02  1.410935E-03  1.291711E-04  2.240789E-01  5.031256E+00  7.046500E-01  2.269833E+00  2.077185E-02  3.100943E-01  2.651052E-01  1.173853E-01  1.639253E+00  2.568270E-03
 2.682500E+02  2.988666E-02  1.432825E-03  1.307195E-04  2.244110E-01  5.042590E+00  7.030401E-01  2.273994E+00  2.091361E-02  3.105867E-01  2.650896E-01  1.170993E-01  1.632449E+00  2.559839E-03
 2.685000E+02  3.020277E-02  1.455012E-03  1.322832E-04  2.247421E-01  5.053896E+00  7.014296E-01  2.278140E+00  2.105594E-02  3.110769E-01  2.650723E-01  1.168138E-01  1.625668E+00  2.551422E-03
 2.687500E+02  3.052157E-02  1.477497E-03  1.338623E-04  2.250722E-01  5.065175E+00  6.998186E-01  2.282272E+00  2.119885E-02  3.115650E-01  2.650532E-01  1.165286E-01  1.618911E+00  2.543019E-03
 2.690000E+02  3.084310E-02  1.500286E-03  1.354569E-04  2.254012E-01  5.076426E+00  6.982071E-01  2.286390E+00  2.134234E-02  3.120509E-01  2.650323E-01  1.162439E-01  1.612176E+00  2.534632E-03
 2.692500E+02  3.116737E-02  1.523381E-03  1.370672E-04  2.257293E-01  5.087650E+00  6.965952E-01  2.290493E+00  2.148640E-02  3.125346E-01  2.650097E-01  1.159595E-01  1.605464E+00  2.526260E-03
 2.695000E+02  3.149439E-02  1.546785E-03  1.386932E-04  2.260564E-01  5.098846E+00  6.949828E-01  2.294581E+00  2.163105E-02  3.130162E-01  2.649854E-01  1.156756E-01  1.598775E+00  2.517902E-03
 2.697500E+02  3.182418E-02  1.570503E-03  1.403351E-04  2.263825E-01  5.110014E+00  6.933701E-01  2.298655E+00  2.177627E-02  3.134956E-01  2.649593E-01  1.153921E-01  1.592109E+00  2.509561E-03
 2.700000E+02  3.215675E-02  1.594537E-03  1.419930E-04  2.267075E-01  5.121155E+00  6.917572E-01  2.302714E+00  2.192206E-02  3.139728E-01  2.649314E-01  1.151089E-01  1.585466E+00  2.501234E-03
 2.702500E+02  3.249213E-02  1.618891E-03  1.436671E-04  2.270315E-01  5.132267E+00  6.901440E-01  2.306758E+00  2.206844E-02  3.144479E-01  2.649018E-01  1.148262E-01  1.578846E+00  2.492923E-03
 2.705000E+02  3.283034E-02  1.643570E-03  1.453573E-04  2.273545E-01  5.143352E+00  6.885306E-01  2.310788E+00  2.221538E-02  3.149208E-01  2.648706E-01  1.145439E-01  1.572249E+00  2.484628E-03
 2.707500E+02  3.317138E-02  1.668575E-03  1.470639E-04  2.276765E-01  5.154408E+00  6.869170E-01  2.314803E+00  2.236291E-02  3.153915E-01  2.648376E-01  1.142620E-01  1.565675E+00  2.476349E-03
 2.710000E+02  3.351528E-02  1.693911E-03  1.487869E-04  2.279974E-01  5.165437E+00  6.853034E-01  2.318804E+00  2.251101E-02  3.158600E-01  2.648029E-01  1.139805E-01  1.559124E+00  2.468085E-03
 2.712500E+02  3.386205E-02  1.719582E-03  1.505265E-04  2.283172E-01  5.176437E+00  6.836897E-01  2.322789E+00  2.265969E-02  3.163264E-01  2.647665E-01  1.136994E-01  1.552595E+00  2.459838E-03
 2.715000E+02  3.421171E-02  1.745592E-03  1.522828E-04  2.286361E-01  5.187408E+00  6.820760E-01  2.326761E+00  2.280894E-02  3.167906E-01  2.647284E-01  1.134187E-01  1.546090E+00  2.451607E-03
 2.717500E+02  3.456427E-02  1.771943E-03  1.540560E-04  2.289538E-01  5.198352E+00  6.804624E-01  2.330717E+00  2.295876E-02  3.172526E-01  2.646886E-01  1.131385E-01  1.539608E+00  2.443392E-03
 2.720000E+02  3.491976E-02  1.798640E-03  1.558460E-04  2.292706E-01  5.209266E+00  6.788489E-01  2.334658E+00  2.310917E-02  3.177124E-01  2.646471E-01  1.128586E-01  1.533148E+00  2.435193E-03
 2.722500E+02  3.527819E-02  1.825686E-03  1.576531E-04  2.295862E-01  5.220153E+00  6.772355E-01  2.338585E+00  2.326014E-02  3.181700E-01  2.646040E-01  1.125792E-01  1.526712E+00  2.427011E-03
 2.725000E+02  3.563958E-02  1.853086E-03  1.594774E-04  2.299008E-01  5.231011E+00  6.756224E-01  2.342497E+00  2.341169E-02  3.186255E-01  2.645592E-01  1.123002E-01  1.520298E+00  2.418845E-03
 2.727500E+02  3.600395E-02  1.880843E-03  1.613190E-04  2.302143E-01  5.241840E+00  6.740094E-01  2.346395E+00  2.356381E-02  3.190788E-01  2.645127E-01  1.120216E-01  1.513907E+00  2.410697E-03
 2.730000E+02  3.637130E-02  1.908961E-03  1.631780E-04  2.305267E-01  5.252640E+00  6.723968E-01  2.350277E+00  2.371651E-02  3.195299E-01  2.644646E-01  1.117435E-01  1.507540E+00  2.402565E-03
 2.732500E+02  3.674167E-02  1.937444E-03  1.650545E-04  2.308381E-01  5.263412E+00  6.707845E-01  2.354145E+00  2.386978E-02  3.199788E-01  2.644149E-01  1.114658E-01  1.501195E+00  2.394450E-03
 2.735000E+02  3.711507E-02  1.966296E-03  1.669487E-04  2.311483E-01  5.274155E+00  6.691726E-01  2.357998E+00  2.402363E-02  3.204255E-01  2.643635E-01  1.111885E-01  1.494873E+00  2.386352E-03
 2.737500E+02  3.749151E-02  1.995521E-03  1.688606E-04  2.314575E-01  5.284868E+00  6.675610E-01  2.361836E+00  2.417804E-02  3.208700E-01  2.643104E-01  1.109116E-01  1.488573E+00  2.378271E-03
 2.740000E+02  3.787102E-02  2.025122E-03  1.707905E-04  2.317656E-01  5.295553E+00  6.659500E-01  2.365659E+00  2.433303E-02  3.213124E-01  2.642558E-01  1.106351E-01  1.482297E+00  2.370207E-03
 2.742500E+02  3.825361E-02  2.055105E-03  1.727384E-04  2.320726E-01  5.306209E+00  6.643395E-01  2.369467E+00  2.448859E-02  3.217525E-01  2.641995E-01  1.103591E-01  1.476044E+00  2.362161E-03
 2.745000E+02  3.863929E-02  2.085472E-03  1.747044E-04  2.323784E-01  5.316836E+00  6.627295E-01  2.373261E+00  2.464472E-02  3.221905E-01  2.641417E-01  1.100835E-01  1.469813E+00  2.354132E-03
 2.747500E+02  3.902810E-02  2.116229E-03  1.766887E-04  2.326832E-01  5.327434E+00  6.611201E-01  2.377039E+00  2.480142E-02  3.226263E-01  2.640822E-01  1.098084E-01  1.463605E+00  2.346120E-03
 2.750000E+02  3.942003E-02  2.147378E-03  1.786914E-04  2.329868E-01  5.338003E+00  6.595114E-01  2.380803E+00  2.495869E-02  3.230599E-01  2.640211E-01  1.095337E-01  1.457420E+00  2.338127E-03
 2.752500E+02  3.981512E-02  2.178926E-03  1.807126E-04  2.332893E-01  5.348542E+00  6.579033E-01  2.384552E+00  2.511654E-02  3.234913E-01  2.639584E-01  1.092594E-01  1.451257E+00  2.330150E-03
 2.755000E+02  4.021338E-02  2.210874E-03  1.827525E-04  2.335907E-01  5.359053E+00  6.562960E-01  2.388286E+00  2.527495E-02  3.239205E-01  2.638942E-01  1.089855E-01  1.445118E+00  2.322192E-03
 2.757500E+02  4.061483E-02  2.243229E-03  1.848111E-04  2.338910E-01  5.369534E+00  6.546894E-01  2.392005E+00  2.543393E-02  3.243475E-01  2.638284E-01  1.087121E-01  1.439001E+00  2.314252E-03
 2.760000E+02  4.101948E-02  2.275993E-03  1.868887E-04  2.341901E-01  5.379985E+00  6.530836E-01  2.395709E+00  2.559348E-02  3.247723E-01  2.637610E-01  1.084391E-01  1.432907E+00  2.306329E-03
 2.762500E+02  4.142735E-02  2.309172E-03  1.889852E-04  2.344881E-01  5.390407E+00  6.514787E-01  2.399398E+00  2.575360E-02  3.251949E-01  2.636920E-01  1.081666E-01  1.426835E+00  2.298425E-03
 2.765000E+02  4.183847E-02  2.342770E-03  1.911009E-04  2.347850E-01  5.400800E+00  6.498747E-01  2.403072E+00  2.591428E-02  3.256154E-01  2.636215E-01  1.078945E-01  1.420786E+00  2.290538E-03
 2.767500E+02  4.225284E-02  2.376791E-03  1.932359E-04  2.350807E-01  5.411164E+00  6.482716E-01  2.406732E+00  2.607554E-02  3.260336E-01  2.635495E-01  1.076228E-01  1.414760E+00  2.282670E-03
 2.770000E+02  4.267050E-02  2.411239E-03  1.953903E-04  2.353752E-01  5.421498E+00  6.466695E-01  2.410376E+00  2.623736E-02  3.264497E-01  2.634759E-01  1.073516E-01  1.408756E+00  2.274820E-03
 2.772500E+02  4.309145E-02  2.446119E-03  1.975642E-04  2.356686E-01  5.431802E+00  6.450684E-01  2.414006E+00  2.639974E-02  3.268636E-01  2.634007E-01  1.070809E-01  1.402775E+00  2.266989E-03
 2.775000E+02  4.351571E-02  2.481436E-03  1.997578E-04  2.359609E-01  5.442077E+00  6.434684E-01  2.417620E+00  2.656269E-02  3.272753E-01  2.633241E-01  1.068105E-01  1.396817E+00  2.259176E-03
 2.777500E+02  4.394331E-02  2.517194E-03  2.019711E-04  2.362519E-01  5.452323E+00  6.418694E-01  2.421220E+00  2.672621E-02  3.276848E-01  2.632459E-01  1.065407E-01  1.390881E+00  2.251381E-03
 2.780000E+02  4.437425E-02  2.553397E-03  2.042044E-04  2.365418E-01  5.462539E+00  6.402716E-01  2.424805E+00  2.689029E-02  3.280921E-01  2.631662E-01  1.062712E-01  1.384968E+00  2.243605E-03
 2.782500E+02  4.480857E-02  2.590050E-03  2.064578E-04  2.368305E-01  5.472725E+00  6.386749E-01  2.428375E+00  2.705494E-02  3.284972E-01  2.630850E-01  1.060022E-01  1.379077E+00  2.235848E-03
 2.785000E+02  4.524627E-02  2.627158E-03  2.087313E-04  2.371180E-01  5.482882E+00  6.370795E-01  2.431930E+00  2.722015E-02  3.289001E-01  2.630023E-01  1.057337E-01  1.373208E+00  2.228109E-03
 2.787500E+02  4.568738E-02  2.664725E-03  2.110251E-04  2.374044E-01  5.493008E+00  6.354852E-01  2.435470E+00  2.738592E-02  3.293009E-01  2.629181E-01  1.054656E-01  1.367362E+00  2.220389E-03
 2.790000E+02  4.613191E-02  2.702756E-03  2.133393E-04  2.376895E-01  5.503106E+00  6.338923E-01  2.438995E+00  2.755226E-02  3.296995E-01  2.628324E-01  1.051980E-01  1.361539E+00  2.212688E-03
 2.792500E+02  4.657989E-02  2.741256E-03  2.156741E-04  2.379735E-01  5.513173E+00  6.323006E-01  2.442505E+00  2.771916E-02  3.300958E-01  2.627453E-01  1.049308E-01  1.355737E+00  2.205006E-03
 2.795000E+02  4.703133E-02  2.780229E-03  2.180297E-04  2.382563E-01  5.523211E+00  6.307104E-01  2.446000E+00  2.788662E-02  3.304900E-01  2.626566E-01  1.046640E-01  1.349958E+00  2.197343E-03
 2.797500E+02  4.748624E-02  2.819681E-03  2.204060E-04  2.385378E-01  5.533219E+00  6.291215E-01  2.449481E+00  2.805464E-02  3.308820E-01  2.625665E-01  1.043977E-01  1.344202E+00  2.189699E-03
 2.800000E+02  4.794466E-02  2.859616E-03  2.228033E-04  2.388182E-01  5.543198E+00  6.275340E-01  2.452946E+00  2.822322E-02  3.312719E-01  2.624750E-01  1.041319E-01  1.338467E+00  2.182074E-03
 2.802500E+02  4.840659E-02  2.900039E-03  2.252217E-04  2.390973E-01  5.553146E+00  6.259480E-01  2.456396E+00  2.839236E-02  3.316595E-01  2.623820E-01  1.038665E-01  1.332755E+00  2.174468E-03
