#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.637500E+02  6.384675E+01  6.384839E+01
 2.640000E+02  6.387671E+01  6.387835E+01
 2.642500E+02  6.390667E+01  6.390831E+01
 2.645000E+02  6.393663E+01  6.393827E+01
 2.647500E+02  6.396659E+01  6.396823E+01
 2.650000E+02  6.399656E+01  6.399820E+01
 2.652500E+02  6.402652E+01  6.402817E+01
 2.655000E+02  6.405649E+01  6.405814E+01
 2.657500E+02  6.408647E+01  6.408811E+01
 2.660000E+02  6.411644E+01  6.411808E+01
 2.662500E+02  6.414642E+01  6.414806E+01
 2.665000E+02  6.417640E+01  6.417804E+01
 2.667500E+02  6.420638E+01  6.420802E+01
 2.670000E+02  6.423636E+01  6.423801E+01
 2.672500E+02  6.426635E+01  6.426800E+01
 2.675000E+02  6.429634E+01  6.429799E+01
 2.677500E+02  6.432633E+01  6.432798E+01
 2.680000E+02  6.435633E+01  6.435798E+01
 2.682500E+02  6.438633E+01  6.438797E+01
 2.685000E+02  6.441633E+01  6.441798E+01
 2.687500E+02  6.444634E+01  6.444798E+01
 2.690000E+02  6.447634E+01  6.447799E+01
 2.692500E+02  6.450636E+01  6.450800E+01
 2.695000E+02  6.453637E+01  6.453802E+01
 2.697500E+02  6.456639E+01  6.456804E+01
 2.700000E+02  6.459641E+01  6.459806E+01
 2.702500E+02  6.462644E+01  6.462809E+01
 2.705000E+02  6.465647E+01  6.465812E+01
 2.707500E+02  6.468650E+01  6.468815E+01
 2.710000E+02  6.471654E+01  6.471819E+01
 2.712500E+02  6.474658E+01  6.474823E+01
 2.715000E+02  6.477662E+01  6.477827E+01
 2.717500E+02  6.480667E+01  6.480832E+01
 2.720000E+02  6.483672E+01  6.483837E+01
 2.722500E+02  6.486678E+01  6.486843E+01
 2.725000E+02  6.489684E+01  6.489849E+01
 2.727500E+02  6.492691E+01  6.492856E+01
 2.730000E+02  6.495697E+01  6.495863E+01
 2.732500E+02  6.498705E+01  6.498870E+01
 2.735000E+02  6.501712E+01  6.501878E+01
 2.737500E+02  6.504721E+01  6.504886E+01
 2.740000E+02  6.507729E+01  6.507894E+01
 2.742500E+02  6.510738E+01  6.510903E+01
 2.745000E+02  6.513748E+01  6.513913E+01
 2.747500E+02  6.516758E+01  6.516923E+01
 2.750000E+02  6.519768E+01  6.519933E+01
 2.752500E+02  6.522779E+01  6.522944E+01
 2.755000E+02  6.525790E+01  6.525956E+01
 2.757500E+02  6.528802E+01  6.528967E+01
 2.760000E+02  6.531814E+01  6.531980E+01
 2.762500E+02  6.534827E+01  6.534992E+01
 2.765000E+02  6.537840E+01  6.538005E+01
 2.767500E+02  6.540854E+01  6.541019E+01
 2.770000E+02  6.543868E+01  6.544033E+01
 2.772500E+02  6.546883E+01  6.547048E+01
 2.775000E+02  6.549898E+01  6.550063E+01
 2.777500E+02  6.552913E+01  6.553079E+01
 2.780000E+02  6.555929E+01  6.556095E+01
 2.782500E+02  6.558946E+01  6.559111E+01
 2.785000E+02  6.561963E+01  6.562128E+01
 2.787500E+02  6.564980E+01  6.565146E+01
 2.790000E+02  6.567998E+01  6.568164E+01
 2.792500E+02  6.571017E+01  6.571182E+01
 2.795000E+02  6.574036E+01  6.574201E+01
 2.797500E+02  6.577055E+01  6.577221E+01
 2.800000E+02  6.580075E+01  6.580241E+01
 2.802500E+02  6.583096E+01  6.583261E+01
 2.805000E+02  6.586117E+01  6.586282E+01
 2.807500E+02  6.589139E+01  6.589304E+01
 2.810000E+02  6.592161E+01  6.592326E+01
 2.812500E+02  6.595183E+01  6.595349E+01
 2.815000E+02  6.598206E+01  6.598372E+01
 2.817500E+02  6.601230E+01  6.601395E+01
 2.820000E+02  6.604254E+01  6.604419E+01
 2.822500E+02  6.607278E+01  6.607444E+01
 2.825000E+02  6.610303E+01  6.610469E+01
 2.827500E+02  6.613329E+01  6.613495E+01
 2.830000E+02  6.616355E+01  6.616521E+01
 2.832500E+02  6.619382E+01  6.619547E+01
 2.835000E+02  6.622409E+01  6.622574E+01
 2.837500E+02  6.625437E+01  6.625602E+01
 2.840000E+02  6.628465E+01  6.628630E+01
 2.842500E+02  6.631493E+01  6.631659E+01
 2.845000E+02  6.634522E+01  6.634688E+01
 2.847500E+02  6.637552E+01  6.637718E+01
 2.850000E+02  6.640582E+01  6.640748E+01
 2.852500E+02  6.643613E+01  6.643778E+01
 2.855000E+02  6.646644E+01  6.646809E+01
 2.857500E+02  6.649676E+01  6.649841E+01
 2.860000E+02  6.652708E+01  6.652873E+01
 2.862500E+02  6.655740E+01  6.655906E+01
 2.865000E+02  6.658774E+01  6.658939E+01
 2.867500E+02  6.661807E+01  6.661973E+01
 2.870000E+02  6.664841E+01  6.665007E+01
 2.872500E+02  6.667876E+01  6.668041E+01
 2.875000E+02  6.670911E+01  6.671077E+01
 2.877500E+02  6.673947E+01  6.674112E+01
 2.880000E+02  6.676983E+01  6.677148E+01
 2.882500E+02  6.680019E+01  6.680185E+01
 2.885000E+02  6.683056E+01  6.683222E+01
 2.887500E+02  6.686094E+01  6.686259E+01
 2.890000E+02  6.689132E+01  6.689297E+01
 2.892500E+02  6.692170E+01  6.692336E+01
 2.895000E+02  6.695209E+01  6.695375E+01
 2.897500E+02  6.698249E+01  6.698414E+01
 2.900000E+02  6.701289E+01  6.701454E+01
 2.902500E+02  6.704329E+01  6.704494E+01
 2.905000E+02  6.707370E+01  6.707535E+01
 2.907500E+02  6.710411E+01  6.710577E+01
 2.910000E+02  6.713453E+01  6.713618E+01
 2.912500E+02  6.716495E+01  6.716660E+01
 2.915000E+02  6.719538E+01  6.719703E+01
 2.917500E+02  6.722581E+01  6.722746E+01
 2.920000E+02  6.725624E+01  6.725790E+01
 2.922500E+02  6.728668E+01  6.728834E+01
 2.925000E+02  6.731712E+01  6.731878E+01
 2.927500E+02  6.734757E+01  6.734923E+01
 2.930000E+02  6.737803E+01  6.737968E+01
 2.932500E+02  6.740848E+01  6.741014E+01
 2.935000E+02  6.743894E+01  6.744060E+01
 2.937500E+02  6.746941E+01  6.747106E+01
 2.940000E+02  6.749988E+01  6.750153E+01
 2.942500E+02  6.753035E+01  6.753200E+01
 2.945000E+02  6.756083E+01  6.756248E+01
 2.947500E+02  6.759131E+01  6.759296E+01
 2.950000E+02  6.762179E+01  6.762344E+01
 2.952500E+02  6.765228E+01  6.765393E+01
 2.955000E+02  6.768277E+01  6.768443E+01
 2.957500E+02  6.771327E+01  6.771492E+01
 2.960000E+02  6.774377E+01  6.774542E+01
 2.962500E+02  6.777427E+01  6.777592E+01
 2.965000E+02  6.780478E+01  6.780643E+01
 2.967500E+02  6.783529E+01  6.783694E+01
 2.970000E+02  6.786580E+01  6.786746E+01
 2.972500E+02  6.789632E+01  6.789797E+01
 2.975000E+02  6.792684E+01  6.792850E+01
 2.977500E+02  6.795737E+01  6.795902E+01
 2.980000E+02  6.798790E+01  6.798955E+01
 2.982500E+02  6.801843E+01  6.802008E+01
 2.985000E+02  6.804896E+01  6.805061E+01
 2.987500E+02  6.807950E+01  6.808115E+01
 2.990000E+02  6.811004E+01  6.811169E+01
 2.992500E+02  6.814058E+01  6.814224E+01
 2.995000E+02  6.817113E+01  6.817278E+01
 2.997500E+02  6.820168E+01  6.820333E+01
 3.000000E+02  6.823223E+01  6.823389E+01
 3.002500E+02  6.826279E+01  6.826444E+01
 3.005000E+02  6.829335E+01  6.829500E+01
 3.007500E+02  6.832391E+01  6.832556E+01
 3.010000E+02  6.835447E+01  6.835612E+01
 3.012500E+02  6.838504E+01  6.838669E+01
 3.015000E+02  6.841561E+01  6.841726E+01
 3.017500E+02  6.844618E+01  6.844783E+01
 3.020000E+02  6.847675E+01  6.847840E+01
 3.022500E+02  6.850733E+01  6.850898E+01
 3.025000E+02  6.853790E+01  6.853956E+01
 3.027500E+02  6.856848E+01  6.857014E+01
 3.030000E+02  6.859907E+01  6.860072E+01
 3.032500E+02  6.862965E+01  6.863131E+01
 3.035000E+02  6.866024E+01  6.866189E+01
 3.037500E+02  6.869083E+01  6.869248E+01
 3.040000E+02  6.872142E+01  6.872307E+01
 3.042500E+02  6.875201E+01  6.875366E+01
 3.045000E+02  6.878260E+01  6.878426E+01
 3.047500E+02  6.881320E+01  6.881485E+01
 3.050000E+02  6.884380E+01  6.884545E+01
 3.052500E+02  6.887440E+01  6.887605E+01
 3.055000E+02  6.890500E+01  6.890665E+01
 3.057500E+02  6.893560E+01  6.893725E+01
 3.060000E+02  6.896620E+01  6.896786E+01
 3.062500E+02  6.899680E+01  6.899846E+01
 3.065000E+02  6.902741E+01  6.902907E+01
 3.067500E+02  6.905802E+01  6.905967E+01
 3.070000E+02  6.908862E+01  6.909028E+01
 3.072500E+02  6.911923E+01  6.912089E+01
 3.075000E+02  6.914984E+01  6.915150E+01
 3.077500E+02  6.918045E+01  6.918211E+01
 3.080000E+02  6.921106E+01  6.921272E+01
 3.082500E+02  6.924168E+01  6.924333E+01
 3.085000E+02  6.927229E+01  6.927395E+01
 3.087500E+02  6.930290E+01  6.930456E+01
 3.090000E+02  6.933352E+01  6.933517E+01
 3.092500E+02  6.936413E+01  6.936579E+01
 3.095000E+02  6.939474E+01  6.939640E+01
 3.097500E+02  6.942536E+01  6.942702E+01
 3.100000E+02  6.945597E+01  6.945763E+01
 3.102500E+02  6.948659E+01  6.948825E+01
 3.105000E+02  6.951720E+01  6.951886E+01
 3.107500E+02  6.954782E+01  6.954948E+01
 3.110000E+02  6.957843E+01  6.958009E+01
 3.112500E+02  6.960905E+01  6.961071E+01
 3.115000E+02  6.963966E+01  6.964132E+01
 3.117500E+02  6.967027E+01  6.967193E+01
 3.120000E+02  6.970089E+01  6.970255E+01
 3.122500E+02  6.973150E+01  6.973316E+01
 3.125000E+02  6.976211E+01  6.976377E+01
 3.127500E+02  6.979272E+01  6.979439E+01
 3.130000E+02  6.982333E+01  6.982500E+01
 3.132500E+02  6.985394E+01  6.985561E+01
 3.135000E+02  6.988455E+01  6.988622E+01
 3.137500E+02  6.991516E+01  6.991682E+01
 3.140000E+02  6.994577E+01  6.994743E+01
 3.142500E+02  6.997637E+01  6.997804E+01
 3.145000E+02  7.000698E+01  7.000864E+01
 3.147500E+02  7.003758E+01  7.003924E+01
 3.150000E+02  7.006818E+01  7.006985E+01
 3.152500E+02  7.009878E+01  7.010045E+01
 3.155000E+02  7.012938E+01  7.013105E+01
 3.157500E+02  7.015998E+01  7.016164E+01
 3.160000E+02  7.019057E+01  7.019224E+01
 3.162500E+02  7.022117E+01  7.022283E+01
 3.165000E+02  7.025176E+01  7.025342E+01
 3.167500E+02  7.028235E+01  7.028401E+01
 3.170000E+02  7.031293E+01  7.031460E+01
 3.172500E+02  7.034352E+01  7.034519E+01
 3.175000E+02  7.037410E+01  7.037577E+01
 3.177500E+02  7.040468E+01  7.040635E+01
 3.180000E+02  7.043526E+01  7.043693E+01
 3.182500E+02  7.046583E+01  7.046750E+01
 3.185000E+02  7.049641E+01  7.049808E+01
 3.187500E+02  7.052698E+01  7.052865E+01
 3.190000E+02  7.055755E+01  7.055922E+01
 3.192500E+02  7.058811E+01  7.058978E+01
 3.195000E+02  7.061867E+01  7.062034E+01
 3.197500E+02  7.064923E+01  7.065090E+01
 3.200000E+02  7.067979E+01  7.068146E+01
 3.202500E+02  7.071034E+01  7.071201E+01
 3.205000E+02  7.074089E+01  7.074256E+01
 3.207500E+02  7.077143E+01  7.077311E+01
 3.210000E+02  7.080198E+01  7.080365E+01
 3.212500E+02  7.083251E+01  7.083419E+01
 3.215000E+02  7.086305E+01  7.086473E+01
 3.217500E+02  7.089358E+01  7.089526E+01
 3.220000E+02  7.092411E+01  7.092579E+01
 3.222500E+02  7.095463E+01  7.095631E+01
 3.225000E+02  7.098515E+01  7.098683E+01
 3.227500E+02  7.101567E+01  7.101735E+01
 3.230000E+02  7.104618E+01  7.104786E+01
 3.232500E+02  7.107669E+01  7.107837E+01
 3.235000E+02  7.110719E+01  7.110887E+01
 3.237500E+02  7.113769E+01  7.113937E+01
 3.240000E+02  7.116818E+01  7.116987E+01
 3.242500E+02  7.119867E+01  7.120036E+01
 3.245000E+02  7.122916E+01  7.123084E+01
 3.247500E+02  7.125964E+01  7.126132E+01
 3.250000E+02  7.129011E+01  7.129180E+01
 3.252500E+02  7.132059E+01  7.132227E+01
 3.255000E+02  7.135105E+01  7.135274E+01
 3.257500E+02  7.138151E+01  7.138320E+01
 3.260000E+02  7.141197E+01  7.141365E+01
 3.262500E+02  7.144242E+01  7.144411E+01
 3.265000E+02  7.147286E+01  7.147455E+01
 3.267500E+02  7.150330E+01  7.150499E+01
 3.270000E+02  7.153373E+01  7.153542E+01
 3.272500E+02  7.156416E+01  7.156585E+01
 3.275000E+02  7.159458E+01  7.159628E+01
 3.277500E+02  7.162500E+01  7.162669E+01
 3.280000E+02  7.165541E+01  7.165711E+01
 3.282500E+02  7.168582E+01  7.168751E+01
 3.285000E+02  7.171621E+01  7.171791E+01
 3.287500E+02  7.174661E+01  7.174830E+01
 3.290000E+02  7.177699E+01  7.177869E+01
 3.292500E+02  7.180737E+01  7.180907E+01
 3.295000E+02  7.183775E+01  7.183944E+01
 3.297500E+02  7.186811E+01  7.186981E+01
 3.300000E+02  7.189847E+01  7.190017E+01
 3.302500E+02  7.192883E+01  7.193053E+01
 3.305000E+02  7.195917E+01  7.196087E+01
 3.307500E+02  7.198951E+01  7.199122E+01
 3.310000E+02  7.201984E+01  7.202155E+01
 3.312500E+02  7.205017E+01  7.205188E+01
 3.315000E+02  7.208049E+01  7.208220E+01
 3.317500E+02  7.211080E+01  7.211251E+01
 3.320000E+02  7.214110E+01  7.214281E+01
 3.322500E+02  7.217140E+01  7.217311E+01
 3.325000E+02  7.220169E+01  7.220340E+01
 3.327500E+02  7.223197E+01  7.223368E+01
 3.330000E+02  7.226225E+01  7.226396E+01
 3.332500E+02  7.229251E+01  7.229423E+01
 3.335000E+02  7.232277E+01  7.232448E+01
 3.337500E+02  7.235302E+01  7.235474E+01
 3.340000E+02  7.238326E+01  7.238498E+01
 3.342500E+02  7.241350E+01  7.241521E+01
 3.345000E+02  7.244372E+01  7.244544E+01
 3.347500E+02  7.247394E+01  7.247566E+01
 3.350000E+02  7.250415E+01  7.250587E+01
 3.352500E+02  7.253435E+01  7.253607E+01
 3.355000E+02  7.256454E+01  7.256627E+01
 3.357500E+02  7.259473E+01  7.259645E+01
 3.360000E+02  7.262490E+01  7.262663E+01
 3.362500E+02  7.265507E+01  7.265679E+01
 3.365000E+02  7.268523E+01  7.268695E+01
 3.367500E+02  7.271537E+01  7.271710E+01
 3.370000E+02  7.274551E+01  7.274724E+01
 3.372500E+02  7.277564E+01  7.277737E+01
 3.375000E+02  7.280576E+01  7.280750E+01
 3.377500E+02  7.283588E+01  7.283761E+01
 3.380000E+02  7.286598E+01  7.286771E+01
 3.382500E+02  7.289607E+01  7.289780E+01
 3.385000E+02  7.292615E+01  7.292789E+01
 3.387500E+02  7.295623E+01  7.295796E+01
 3.390000E+02  7.298629E+01  7.298803E+01
 3.392500E+02  7.301634E+01  7.301808E+01
 3.395000E+02  7.304639E+01  7.304813E+01
 3.397500E+02  7.307642E+01  7.307816E+01
 3.400000E+02  7.310644E+01  7.310819E+01
 3.402500E+02  7.313646E+01  7.313820E+01
 3.405000E+02  7.316646E+01  7.316820E+01
 3.407500E+02  7.319645E+01  7.319820E+01
 3.410000E+02  7.322643E+01  7.322818E+01
 3.412500E+02  7.325640E+01  7.325815E+01
 3.415000E+02  7.328636E+01  7.328812E+01
 3.417500E+02  7.331631E+01  7.331807E+01
 3.420000E+02  7.334625E+01  7.334801E+01
 3.422500E+02  7.337618E+01  7.337794E+01
 3.425000E+02  7.340610E+01  7.340786E+01
 3.427500E+02  7.343601E+01  7.343776E+01
 3.430000E+02  7.346590E+01  7.346766E+01
 3.432500E+02  7.349578E+01  7.349754E+01
 3.435000E+02  7.352566E+01  7.352742E+01
 3.437500E+02  7.355552E+01  7.355728E+01
 3.440000E+02  7.358537E+01  7.358713E+01
 3.442500E+02  7.361520E+01  7.361697E+01
 3.445000E+02  7.364503E+01  7.364680E+01
 3.447500E+02  7.367484E+01  7.367661E+01
 3.450000E+02  7.370465E+01  7.370642E+01
 3.452500E+02  7.373444E+01  7.373621E+01
 3.455000E+02  7.376422E+01  7.376599E+01
 3.457500E+02  7.379398E+01  7.379576E+01
 3.460000E+02  7.382374E+01  7.382551E+01
 3.462500E+02  7.385348E+01  7.385526E+01
 3.465000E+02  7.388321E+01  7.388499E+01
 3.467500E+02  7.391292E+01  7.391471E+01
 3.470000E+02  7.394263E+01  7.394441E+01
 3.472500E+02  7.397232E+01  7.397411E+01
 3.475000E+02  7.400200E+01  7.400379E+01
 3.477500E+02  7.403167E+01  7.403345E+01
 3.480000E+02  7.406132E+01  7.406311E+01
 3.482500E+02  7.409096E+01  7.409275E+01
 3.485000E+02  7.412059E+01  7.412238E+01
 3.487500E+02  7.415020E+01  7.415200E+01
 3.490000E+02  7.417980E+01  7.418160E+01
 3.492500E+02  7.420939E+01  7.421119E+01
 3.495000E+02  7.423897E+01  7.424077E+01
 3.497500E+02  7.426853E+01  7.427033E+01
 3.500000E+02  7.429808E+01  7.429988E+01
 3.502500E+02  7.432761E+01  7.432941E+01
 3.505000E+02  7.435713E+01  7.435894E+01
 3.507500E+02  7.438664E+01  7.438844E+01
 3.510000E+02  7.441613E+01  7.441794E+01
 3.512500E+02  7.444561E+01  7.444742E+01
 3.515000E+02  7.447507E+01  7.447689E+01
 3.517500E+02  7.450452E+01  7.450634E+01
 3.520000E+02  7.453396E+01  7.453578E+01
 3.522500E+02  7.456338E+01  7.456520E+01
 3.525000E+02  7.459279E+01  7.459461E+01
 3.527500E+02  7.462218E+01  7.462401E+01
 3.530000E+02  7.465156E+01  7.465339E+01
 3.532500E+02  7.468093E+01  7.468275E+01
 3.535000E+02  7.471028E+01  7.471210E+01
 3.537500E+02  7.473961E+01  7.474144E+01
 3.540000E+02  7.476893E+01  7.477076E+01
 3.542500E+02  7.479824E+01  7.480007E+01
 3.545000E+02  7.482753E+01  7.482936E+01
 3.547500E+02  7.485680E+01  7.485864E+01
 3.550000E+02  7.488606E+01  7.488790E+01
 3.552500E+02  7.491531E+01  7.491715E+01
 3.555000E+02  7.494454E+01  7.494638E+01
 3.557500E+02  7.497375E+01  7.497560E+01
 3.560000E+02  7.500295E+01  7.500480E+01
 3.562500E+02  7.503214E+01  7.503398E+01
 3.565000E+02  7.506130E+01  7.506315E+01
 3.567500E+02  7.509046E+01  7.509231E+01
 3.570000E+02  7.511959E+01  7.512145E+01
 3.572500E+02  7.514871E+01  7.515057E+01
 3.575000E+02  7.517782E+01  7.517968E+01
 3.577500E+02  7.520691E+01  7.520877E+01
 3.580000E+02  7.523598E+01  7.523784E+01
 3.582500E+02  7.526504E+01  7.526690E+01
 3.585000E+02  7.529408E+01  7.529594E+01
 3.587500E+02  7.532310E+01  7.532497E+01
 3.590000E+02  7.535211E+01  7.535398E+01
 3.592500E+02  7.538110E+01  7.538297E+01
 3.595000E+02  7.541007E+01  7.541195E+01
 3.597500E+02  7.543903E+01  7.544091E+01
 3.600000E+02  7.546797E+01  7.546985E+01
 3.602500E+02  7.549690E+01  7.549878E+01
 3.605000E+02  7.552581E+01  7.552769E+01
 3.607500E+02  7.555470E+01  7.555658E+01
 3.610000E+02  7.558357E+01  7.558546E+01
 3.612500E+02  7.561243E+01  7.561432E+01
 3.615000E+02  7.564127E+01  7.564316E+01
 3.617500E+02  7.567009E+01  7.567199E+01
 3.620000E+02  7.569890E+01  7.570079E+01
 3.622500E+02  7.572769E+01  7.572959E+01
 3.625000E+02  7.575646E+01  7.575836E+01
 3.627500E+02  7.578521E+01  7.578711E+01
 3.630000E+02  7.581395E+01  7.581585E+01
 3.632500E+02  7.584267E+01  7.584457E+01
 3.635000E+02  7.587137E+01  7.587328E+01
 3.637500E+02  7.590005E+01  7.590196E+01
 3.640000E+02  7.592872E+01  7.593063E+01
 3.642500E+02  7.595736E+01  7.595928E+01
 3.645000E+02  7.598599E+01  7.598791E+01
 3.647500E+02  7.601461E+01  7.601653E+01
 3.650000E+02  7.604320E+01  7.604512E+01
 3.652500E+02  7.607177E+01  7.607370E+01
 3.655000E+02  7.610033E+01  7.610226E+01
 3.657500E+02  7.612887E+01  7.613080E+01
 3.660000E+02  7.615739E+01  7.615933E+01
 3.662500E+02  7.618589E+01  7.618783E+01
 3.665000E+02  7.621438E+01  7.621632E+01
 3.667500E+02  7.624284E+01  7.624478E+01
 3.670000E+02  7.627129E+01  7.627323E+01
 3.672500E+02  7.629972E+01  7.630166E+01
 3.675000E+02  7.632813E+01  7.633008E+01
 3.677500E+02  7.635652E+01  7.635847E+01
 3.680000E+02  7.638489E+01  7.638684E+01
 3.682500E+02  7.641324E+01  7.641520E+01
 3.685000E+02  7.644158E+01  7.644354E+01
 3.687500E+02  7.646989E+01  7.647185E+01
 3.690000E+02  7.649819E+01  7.650015E+01
 3.692500E+02  7.652646E+01  7.652843E+01
 3.695000E+02  7.655472E+01  7.655669E+01
 3.697500E+02  7.658296E+01  7.658493E+01
 3.700000E+02  7.661118E+01  7.661315E+01
 3.702500E+02  7.663938E+01  7.664135E+01
 3.705000E+02  7.666756E+01  7.666954E+01
 3.707500E+02  7.669572E+01  7.669770E+01
 3.710000E+02  7.672386E+01  7.672584E+01
 3.712500E+02  7.675198E+01  7.675397E+01
 3.715000E+02  7.678008E+01  7.678207E+01
 3.717500E+02  7.680816E+01  7.681015E+01
 3.720000E+02  7.683622E+01  7.683822E+01
 3.722500E+02  7.686427E+01  7.686626E+01
 3.725000E+02  7.689229E+01  7.689429E+01
 3.727500E+02  7.692029E+01  7.692229E+01
 3.730000E+02  7.694827E+01  7.695028E+01
 3.732500E+02  7.697623E+01  7.697824E+01
 3.735000E+02  7.700417E+01  7.700618E+01
 3.737500E+02  7.703210E+01  7.703411E+01
 3.740000E+02  7.706000E+01  7.706201E+01
 3.742500E+02  7.708788E+01  7.708990E+01
 3.745000E+02  7.711574E+01  7.711776E+01
 3.747500E+02  7.714358E+01  7.714560E+01
 3.750000E+02  7.717140E+01  7.717342E+01
 3.752500E+02  7.719920E+01  7.720123E+01
 3.755000E+02  7.722697E+01  7.722901E+01
 3.757500E+02  7.725473E+01  7.725677E+01
 3.760000E+02  7.728247E+01  7.728451E+01
 3.762500E+02  7.731018E+01  7.731222E+01
 3.765000E+02  7.733788E+01  7.733992E+01
 3.767500E+02  7.736555E+01  7.736760E+01
 3.770000E+02  7.739321E+01  7.739526E+01
 3.772500E+02  7.742084E+01  7.742289E+01
 3.775000E+02  7.744845E+01  7.745051E+01
 3.777500E+02  7.747604E+01  7.747810E+01
 3.780000E+02  7.750361E+01  7.750567E+01
 3.782500E+02  7.753116E+01  7.753322E+01
 3.785000E+02  7.755868E+01  7.756075E+01
 3.787500E+02  7.758619E+01  7.758826E+01
 3.790000E+02  7.761367E+01  7.761575E+01
 3.792500E+02  7.764114E+01  7.764321E+01
 3.795000E+02  7.766857E+01  7.767065E+01
 3.797500E+02  7.769599E+01  7.769807E+01
 3.800000E+02  7.772338E+01  7.772547E+01
 3.802500E+02  7.775076E+01  7.775285E+01
 3.805000E+02  7.777812E+01  7.778021E+01
 3.807500E+02  7.780545E+01  7.780754E+01
 3.810000E+02  7.783276E+01  7.783486E+01
 3.812500E+02  7.786005E+01  7.786215E+01
 3.815000E+02  7.788732E+01  7.788942E+01
 3.817500E+02  7.791457E+01  7.791667E+01
 3.820000E+02  7.794179E+01  7.794390E+01
 3.822500E+02  7.796900E+01  7.797111E+01
 3.825000E+02  7.799618E+01  7.799829E+01
 3.827500E+02  7.802334E+01  7.802545E+01
 3.830000E+02  7.805047E+01  7.805259E+01
 3.832500E+02  7.807759E+01  7.807971E+01
 3.835000E+02  7.810468E+01  7.810681E+01
 3.837500E+02  7.813175E+01  7.813388E+01
 3.840000E+02  7.815880E+01  7.816093E+01
 3.842500E+02  7.818583E+01  7.818796E+01
 3.845000E+02  7.821283E+01  7.821497E+01
 3.847500E+02  7.823981E+01  7.824196E+01
 3.850000E+02  7.826677E+01  7.826892E+01
 3.852500E+02  7.829371E+01  7.829586E+01
 3.855000E+02  7.832063E+01  7.832278E+01
 3.857500E+02  7.834752E+01  7.834967E+01
 3.860000E+02  7.837439E+01  7.837655E+01
 3.862500E+02  7.840124E+01  7.840340E+01
 3.865000E+02  7.842806E+01  7.843023E+01
 3.867500E+02  7.845487E+01  7.845703E+01
 3.870000E+02  7.848165E+01  7.848381E+01
 3.872500E+02  7.850840E+01  7.851058E+01
 3.875000E+02  7.853514E+01  7.853731E+01
 3.877500E+02  7.856185E+01  7.856403E+01
 3.880000E+02  7.858854E+01  7.859072E+01
 3.882500E+02  7.861521E+01  7.861739E+01
 3.885000E+02  7.864185E+01  7.864404E+01
 3.887500E+02  7.866847E+01  7.867066E+01
 3.890000E+02  7.869507E+01  7.869727E+01
