#         T/K            w1            w2            w3            w4            w5            w6            w7            w8
 4.170000E+02  1.182341E-03  1.271732E-03  6.714824E-04  5.400887E-03  2.238630E-01  1.172349E-02  8.456419E-02  6.713229E-01
 4.175000E+02  1.199399E-03  1.298903E-03  6.842398E-04  5.463471E-03  2.263256E-01  1.185665E-02  8.511011E-02  6.680616E-01
 4.180000E+02  1.216667E-03  1.326583E-03  6.971992E-04  5.526505E-03  2.288024E-01  1.199054E-02  8.565418E-02  6.647859E-01
 4.185000E+02  1.234145E-03  1.354778E-03  7.103630E-04  5.589988E-03  2.312932E-01  1.212514E-02  8.619631E-02  6.614961E-01
 4.190000E+02  1.251835E-03  1.383497E-03  7.237334E-04  5.653919E-03  2.337978E-01  1.226045E-02  8.673640E-02  6.581924E-01
 4.195000E+02  1.269741E-03  1.412748E-03  7.373128E-04  5.718295E-03  2.363161E-01  1.239644E-02  8.727436E-02  6.548750E-01
 4.200000E+02  1.287862E-03  1.442539E-03  7.511036E-04  5.783116E-03  2.388480E-01  1.253313E-02  8.781011E-02  6.515442E-01
 4.205000E+02  1.306203E-03  1.472878E-03  7.651081E-04  5.848379E-03  2.413933E-01  1.267048E-02  8.834355E-02  6.482001E-01
 4.210000E+02  1.324764E-03  1.503773E-03  7.793287E-04  5.914084E-03  2.439518E-01  1.280849E-02  8.887460E-02  6.448432E-01
 4.215000E+02  1.343547E-03  1.535234E-03  7.937677E-04  5.980227E-03  2.465233E-01  1.294715E-02  8.940316E-02  6.414736E-01
 4.220000E+02  1.362555E-03  1.567268E-03  8.084276E-04  6.046807E-03  2.491078E-01  1.308644E-02  8.992914E-02  6.380916E-01
 4.225000E+02  1.381790E-03  1.599883E-03  8.233107E-04  6.113823E-03  2.517050E-01  1.322636E-02  9.045245E-02  6.346974E-01
 4.230000E+02  1.401253E-03  1.633089E-03  8.384194E-04  6.181271E-03  2.543147E-01  1.336689E-02  9.097300E-02  6.312914E-01
 4.235000E+02  9.910277E-01  8.934490E-03  3.516814E-05  1.978291E-06  6.250998E-07  2.525622E-10  1.314642E-11  6.933566E-13
 4.240000E+02  9.910771E-01  8.885966E-03  3.447812E-05  1.902587E-06  5.936068E-07  2.370318E-10  1.213211E-11  6.252550E-13
 4.245000E+02  9.911260E-01  8.837831E-03  3.380328E-05  1.829952E-06  5.637708E-07  2.224907E-10  1.119824E-11  5.639823E-13
 4.250000E+02  9.911745E-01  8.790082E-03  3.314325E-05  1.760255E-06  5.355012E-07  2.088736E-10  1.033825E-11  5.088401E-13
 4.255000E+02  9.912226E-01  8.742716E-03  3.249768E-05  1.693371E-06  5.087123E-07  1.961199E-10  9.546153E-12  4.592026E-13
 4.260000E+02  9.912703E-01  8.695728E-03  3.186623E-05  1.629180E-06  4.833234E-07  1.841730E-10  8.816436E-12  4.145091E-13
 4.265000E+02  9.913176E-01  8.649115E-03  3.124854E-05  1.567568E-06  4.592582E-07  1.729802E-10  8.144060E-12  3.742573E-13
 4.270000E+02  9.913645E-01  8.602874E-03  3.064429E-05  1.508425E-06  4.364449E-07  1.624921E-10  7.524398E-12  3.379967E-13
 4.275000E+02  9.914111E-01  8.556999E-03  3.005316E-05  1.451647E-06  4.148156E-07  1.526630E-10  6.953207E-12  3.053235E-13
 4.280000E+02  9.914572E-01  8.511488E-03  2.947484E-05  1.397135E-06  3.943064E-07  1.434500E-10  6.426596E-12  2.758757E-13
 4.285000E+02  9.915030E-01  8.466337E-03  2.890901E-05  1.344793E-06  3.748568E-07  1.348131E-10  5.940990E-12  2.493283E-13
 4.290000E+02  9.915485E-01  8.421543E-03  2.835539E-05  1.294530E-06  3.564097E-07  1.267152E-10  5.493113E-12  2.253898E-13
 4.295000E+02  9.915935E-01  8.377102E-03  2.781367E-05  1.246259E-06  3.389114E-07  1.191215E-10  5.079953E-12  2.037987E-13
 4.300000E+02  9.916382E-01  8.333011E-03  2.728359E-05  1.199896E-06  3.223111E-07  1.119994E-10  4.698748E-12  1.843199E-13
 4.305000E+02  9.916825E-01  8.289266E-03  2.676485E-05  1.155363E-06  3.065606E-07  1.053187E-10  4.346959E-12  1.667426E-13
 4.310000E+02  9.917265E-01  8.245863E-03  2.625721E-05  1.112582E-06  2.916147E-07  9.905107E-11  4.022256E-12  1.508774E-13
 4.315000E+02  9.917701E-01  8.202800E-03  2.576039E-05  1.071482E-06  2.774305E-07  9.317012E-11  3.722496E-12  1.365541E-13
 4.320000E+02  9.918134E-01  8.160073E-03  2.527414E-05  1.031992E-06  2.639676E-07  8.765115E-11  3.445712E-12  1.236197E-13
 4.325000E+02  9.918563E-01  8.117679E-03  2.479821E-05  9.940465E-07  2.511878E-07  8.247113E-11  3.190094E-12  1.119368E-13
 4.330000E+02  9.918989E-01  8.075615E-03  2.433236E-05  9.575811E-07  2.390549E-07  7.760851E-11  2.953981E-12  1.013817E-13
 4.335000E+02  9.919411E-01  8.033877E-03  2.387636E-05  9.225349E-07  2.275348E-07  7.304318E-11  2.735844E-12  9.184342E-14
 4.340000E+02  9.919830E-01  7.992462E-03  2.342997E-05  8.888499E-07  2.165953E-07  6.875632E-11  2.534276E-12  8.322188E-14
 4.345000E+02  9.920246E-01  7.951368E-03  2.299298E-05  8.564700E-07  2.062058E-07  6.473036E-11  2.347985E-12  7.542717E-14
 4.350000E+02  9.920658E-01  7.910590E-03  2.256516E-05  8.253421E-07  1.963376E-07  6.094888E-11  2.175782E-12  6.837834E-14
 4.355000E+02  9.921067E-01  7.870127E-03  2.214630E-05  7.954149E-07  1.869632E-07  5.739651E-11  2.016571E-12  6.200253E-14
 4.360000E+02  9.921473E-01  7.829974E-03  2.173620E-05  7.666397E-07  1.780571E-07  5.405888E-11  1.869347E-12  5.623413E-14
 4.365000E+02  9.921876E-01  7.790130E-03  2.133465E-05  7.389695E-07  1.695948E-07  5.092256E-11  1.733181E-12  5.101408E-14
 4.370000E+02  9.922276E-01  7.750590E-03  2.094145E-05  7.123596E-07  1.615532E-07  4.797499E-11  1.607221E-12  4.628915E-14
 4.375000E+02  9.922672E-01  7.711353E-03  2.055642E-05  6.867671E-07  1.539105E-07  4.520440E-11  1.490680E-12  4.201140E-14
 4.380000E+02  9.923066E-01  7.672415E-03  2.017937E-05  6.621510E-07  1.466462E-07  4.259981E-11  1.382834E-12  3.813762E-14
 4.385000E+02  9.923456E-01  7.633773E-03  1.981011E-05  6.384718E-07  1.397406E-07  4.015090E-11  1.283018E-12  3.462885E-14
 4.390000E+02  9.923844E-01  7.595425E-03  1.944846E-05  6.156919E-07  1.331752E-07  3.784806E-11  1.190616E-12  3.144998E-14
 4.395000E+02  9.924228E-01  7.557368E-03  1.909426E-05  5.937753E-07  1.269327E-07  3.568226E-11  1.105063E-12  2.856934E-14
 4.400000E+02  9.924610E-01  7.519598E-03  1.874733E-05  5.726874E-07  1.209964E-07  3.364506E-11  1.025836E-12  2.595835E-14
 4.405000E+02  9.924988E-01  7.482114E-03  1.840752E-05  5.523950E-07  1.153507E-07  3.172855E-11  9.524563E-13  2.359124E-14
 4.410000E+02  9.925364E-01  7.444913E-03  1.807465E-05  5.328666E-07  1.099808E-07  2.992533E-11  8.844788E-13  2.144475E-14
 4.415000E+02  9.925736E-01  7.407991E-03  1.774857E-05  5.140717E-07  1.048725E-07  2.822847E-11  8.214952E-13  1.949789E-14
 4.420000E+02  9.926106E-01  7.371347E-03  1.742912E-05  4.959812E-07  1.000126E-07  2.663147E-11  7.631283E-13  1.773168E-14
 4.425000E+02  9.926473E-01  7.334977E-03  1.711617E-05  4.785672E-07  9.538845E-08  2.512824E-11  7.090304E-13  1.612901E-14
 4.430000E+02  9.926838E-01  7.298880E-03  1.680956E-05  4.618031E-07  9.098817E-08  2.371309E-11  6.588805E-13  1.467441E-14
 4.435000E+02  9.927199E-01  7.263052E-03  1.650915E-05  4.456630E-07  8.680042E-08  2.238067E-11  6.123823E-13  1.335392E-14
 4.440000E+02  9.927558E-01  7.227491E-03  1.621480E-05  4.301226E-07  8.281450E-08  2.112597E-11  5.692625E-13  1.215490E-14
 4.445000E+02  9.927914E-01  7.192194E-03  1.592638E-05  4.151582E-07  7.902026E-08  1.994429E-11  5.292688E-13  1.106594E-14
 4.450000E+02  9.928267E-01  7.157160E-03  1.564376E-05  4.007473E-07  7.540807E-08  1.883123E-11  4.921681E-13  1.007672E-14
 4.455000E+02  9.928618E-01  7.122385E-03  1.536680E-05  3.868683E-07  7.196882E-08  1.778267E-11  4.577453E-13  9.177907E-15
 4.460000E+02  9.928966E-01  7.087868E-03  1.509538E-05  3.735004E-07  6.869386E-08  1.679473E-11  4.258017E-13  8.361065E-15
 4.465000E+02  9.929311E-01  7.053605E-03  1.482938E-05  3.606237E-07  6.557501E-08  1.586379E-11  3.961536E-13  7.618555E-15
 4.470000E+02  9.929654E-01  7.019595E-03  1.456868E-05  3.482191E-07  6.260449E-08  1.498643E-11  3.686315E-13  6.943466E-15
 4.475000E+02  9.929995E-01  6.985835E-03  1.431315E-05  3.362683E-07  5.977495E-08  1.415947E-11  3.430785E-13  6.329546E-15
 4.480000E+02  9.930332E-01  6.952322E-03  1.406270E-05  3.247538E-07  5.707939E-08  1.337989E-11  3.193498E-13  5.771130E-15
 4.485000E+02  9.930668E-01  6.919056E-03  1.381720E-05  3.136587E-07  5.451119E-08  1.264490E-11  2.973114E-13  5.263094E-15
 4.490000E+02  9.931000E-01  6.886032E-03  1.357655E-05  3.029669E-07  5.206407E-08  1.195184E-11  2.768395E-13  4.800792E-15
 4.495000E+02  9.931331E-01  6.853250E-03  1.334064E-05  2.926629E-07  4.973207E-08  1.129824E-11  2.578197E-13  4.380018E-15
 4.500000E+02  9.931659E-01  6.820706E-03  1.310937E-05  2.827317E-07  4.750953E-08  1.068177E-11  2.401458E-13  3.996960E-15
 4.505000E+02  9.931984E-01  6.788399E-03  1.288264E-05  2.731592E-07  4.539109E-08  1.010024E-11  2.237201E-13  3.648165E-15
 4.510000E+02  9.932307E-01  6.756327E-03  1.266035E-05  2.639315E-07  4.337166E-08  9.551602E-12  2.084518E-13  3.330500E-15
 4.515000E+02  9.932628E-01  6.724487E-03  1.244240E-05  2.550357E-07  4.144640E-08  9.033927E-12  1.942570E-13  3.041127E-15
 4.520000E+02  9.932946E-01  6.692877E-03  1.222869E-05  2.464590E-07  3.961072E-08  8.545405E-12  1.810580E-13  2.777470E-15
 4.525000E+02  9.933262E-01  6.661495E-03  1.201915E-05  2.381893E-07  3.786028E-08  8.084332E-12  1.687831E-13  2.537194E-15
 4.530000E+02  9.933576E-01  6.630339E-03  1.181367E-05  2.302151E-07  3.619093E-08  7.649111E-12  1.573657E-13  2.318181E-15
 4.535000E+02  9.933887E-01  6.599407E-03  1.161217E-05  2.225250E-07  3.459875E-08  7.238238E-12  1.467440E-13  2.118506E-15
 4.540000E+02  9.934196E-01  6.568698E-03  1.141457E-05  2.151085E-07  3.308002E-08  6.850302E-12  1.368612E-13  1.936425E-15
 4.545000E+02  9.934503E-01  6.538208E-03  1.122077E-05  2.079552E-07  3.163120E-08  6.483974E-12  1.276642E-13  1.770354E-15
 4.550000E+02  9.934808E-01  6.507936E-03  1.103071E-05  2.010553E-07  3.024892E-08  6.138008E-12  1.191041E-13  1.618854E-15
 4.555000E+02  9.935111E-01  6.477881E-03  1.084430E-05  1.943992E-07  2.892999E-08  5.811230E-12  1.111356E-13  1.480618E-15
 4.560000E+02  9.935411E-01  6.448039E-03  1.066145E-05  1.879778E-07  2.767137E-08  5.502535E-12  1.037165E-13  1.354458E-15
 4.565000E+02  9.935709E-01  6.418410E-03  1.048211E-05  1.817823E-07  2.647019E-08  5.210887E-12  9.680793E-14  1.239298E-15
 4.570000E+02  9.936005E-01  6.388991E-03  1.030618E-05  1.758044E-07  2.532370E-08  4.935310E-12  9.037366E-14  1.134155E-15
 4.575000E+02  9.936299E-01  6.359780E-03  1.013361E-05  1.700359E-07  2.422931E-08  4.674884E-12  8.438020E-14  1.038140E-15
 4.580000E+02  9.936591E-01  6.330776E-03  9.964316E-06  1.644691E-07  2.318453E-08  4.428747E-12  7.879648E-14  9.504426E-16
 4.585000E+02  9.936880E-01  6.301977E-03  9.798232E-06  1.590965E-07  2.218702E-08  4.196084E-12  7.359365E-14  8.703258E-16
 4.590000E+02  9.937168E-01  6.273380E-03  9.635289E-06  1.539109E-07  2.123454E-08  3.976131E-12  6.874498E-14  7.971200E-16
 4.595000E+02  9.937454E-01  6.244985E-03  9.475423E-06  1.489055E-07  2.032496E-08  3.768168E-12  6.422565E-14  7.302155E-16
 4.600000E+02  9.937737E-01  6.216789E-03  9.318569E-06  1.440736E-07  1.945627E-08  3.571517E-12  6.001264E-14  6.690578E-16
 4.605000E+02  9.938019E-01  6.188790E-03  9.164664E-06  1.394088E-07  1.862655E-08  3.385539E-12  5.608457E-14  6.131423E-16
 4.610000E+02  9.938298E-01  6.160987E-03  9.013646E-06  1.349051E-07  1.783396E-08  3.209633E-12  5.242161E-14  5.620095E-16
 4.615000E+02  9.938576E-01  6.133378E-03  8.865455E-06  1.305565E-07  1.707677E-08  3.043234E-12  4.900533E-14  5.152411E-16
 4.620000E+02  9.938852E-01  6.105962E-03  8.720033E-06  1.263573E-07  1.635332E-08  2.885808E-12  4.581864E-14  4.724561E-16
 4.625000E+02  9.939125E-01  6.078736E-03  8.577322E-06  1.223022E-07  1.566205E-08  2.736854E-12  4.284563E-14  4.333077E-16
 4.630000E+02  9.939397E-01  6.051700E-03  8.437266E-06  1.183858E-07  1.500145E-08  2.595898E-12  4.007158E-14  3.974798E-16
 4.635000E+02  9.939667E-01  6.024850E-03  8.299810E-06  1.146032E-07  1.437011E-08  2.462495E-12  3.748275E-14  3.646843E-16
 4.640000E+02  9.939935E-01  5.998187E-03  8.164900E-06  1.109495E-07  1.376666E-08  2.336225E-12  3.506643E-14  3.346587E-16
 4.645000E+02  9.940201E-01  5.971707E-03  8.032485E-06  1.074201E-07  1.318982E-08  2.216691E-12  3.281077E-14  3.071639E-16
 4.650000E+02  9.940466E-01  5.945410E-03  7.902512E-06  1.040104E-07  1.263837E-08  2.103522E-12  3.070477E-14  2.819816E-16
 4.655000E+02  9.940728E-01  5.919294E-03  7.774932E-06  1.007162E-07  1.211112E-08  1.996364E-12  2.873820E-14  2.589129E-16
 4.660000E+02  9.940989E-01  5.893357E-03  7.649696E-06  9.753338E-08  1.160698E-08  1.894888E-12  2.690157E-14  2.377764E-16
 4.665000E+02  9.941248E-01  5.867597E-03  7.526755E-06  9.445785E-08  1.112487E-08  1.798779E-12  2.518602E-14  2.184065E-16
 4.670000E+02  9.941505E-01  5.842015E-03  7.406064E-06  9.148582E-08  1.066380E-08  1.707744E-12  2.358334E-14  2.006522E-16
 4.675000E+02  9.941760E-01  5.816606E-03  7.287577E-06  8.861359E-08  1.022280E-08  1.621505E-12  2.208588E-14  1.843757E-16
 4.680000E+02  9.942014E-01  5.791371E-03  7.171248E-06  8.583761E-08  9.800966E-09  1.539798E-12  2.068652E-14  1.694511E-16
 4.685000E+02  9.942265E-01  5.766308E-03  7.057033E-06  8.315446E-08  9.397414E-09  1.462378E-12  1.937864E-14  1.557636E-16
 4.690000E+02  9.942516E-01  5.741415E-03  6.944892E-06  8.056085E-08  9.011321E-09  1.389009E-12  1.815608E-14  1.432083E-16
 4.695000E+02  9.942764E-01  5.716690E-03  6.834780E-06  7.805361E-08  8.641895E-09  1.319473E-12  1.701311E-14  1.316894E-16
 4.700000E+02  9.943011E-01  5.692133E-03  6.726658E-06  7.562969E-08  8.288383E-09  1.253561E-12  1.594439E-14  1.211192E-16
 4.705000E+02  9.943256E-01  5.667742E-03  6.620485E-06  7.328615E-08  7.950068E-09  1.191077E-12  1.494496E-14  1.114180E-16
 4.710000E+02  9.943499E-01  5.643515E-03  6.516223E-06  7.102016E-08  7.626265E-09  1.131837E-12  1.401017E-14  1.025126E-16
 4.715000E+02  9.943741E-01  5.619452E-03  6.413833E-06  6.882900E-08  7.316324E-09  1.075664E-12  1.313573E-14  9.433620E-17
 4.720000E+02  9.943981E-01  5.595550E-03  6.313278E-06  6.671005E-08  7.019623E-09  1.022395E-12  1.231762E-14  8.682775E-17
 4.725000E+02  9.944219E-01  5.571808E-03  6.214520E-06  6.466078E-08  6.735569E-09  9.718724E-13  1.155211E-14  7.993142E-17
 4.730000E+02  9.944456E-01  5.548225E-03  6.117525E-06  6.267876E-08  6.463599E-09  9.239504E-13  1.083570E-14  7.359615E-17
 4.735000E+02  9.944691E-01  5.524800E-03  6.022258E-06  6.076166E-08  6.203174E-09  8.784896E-13  1.016515E-14  6.777522E-17
 4.740000E+02  9.944925E-01  5.501531E-03  5.928683E-06  5.890720E-08  5.953780E-09  8.353586E-13  9.537436E-15  6.242591E-17
 4.745000E+02  9.945157E-01  5.478417E-03  5.836768E-06  5.711323E-08  5.714929E-09  7.944335E-13  8.949740E-15  5.750911E-17
 4.750000E+02  9.945387E-01  5.455457E-03  5.746480E-06  5.537764E-08  5.486154E-09  7.555970E-13  8.399431E-15  5.298903E-17
 4.755000E+02  9.945616E-01  5.432649E-03  5.657786E-06  5.369843E-08  5.267010E-09  7.187384E-13  7.884058E-15  4.883292E-17
 4.760000E+02  9.945844E-01  5.409992E-03  5.570656E-06  5.207364E-08  5.057071E-09  6.837530E-13  7.401334E-15  4.501078E-17
 4.765000E+02  9.946070E-01  5.387485E-03  5.485059E-06  5.050140E-08  4.855933E-09  6.505419E-13  6.949128E-15  4.149514E-17
 4.770000E+02  9.946294E-01  5.365127E-03  5.400964E-06  4.897991E-08  4.663210E-09  6.190116E-13  6.525451E-15  3.826084E-17
 4.775000E+02  9.946517E-01  5.342915E-03  5.318342E-06  4.750743E-08  4.478532E-09  5.890738E-13  6.128447E-15  3.528485E-17
 4.780000E+02  9.946739E-01  5.320850E-03  5.237164E-06  4.608228E-08  4.301548E-09  5.606448E-13  5.756387E-15  3.254604E-17
 4.785000E+02  9.946959E-01  5.298930E-03  5.157403E-06  4.470285E-08  4.131922E-09  5.336456E-13  5.407653E-15  3.002507E-17
 4.790000E+02  9.947177E-01  5.277153E-03  5.079031E-06  4.336757E-08  3.969333E-09  5.080015E-13  5.080739E-15  2.770419E-17
 4.795000E+02  9.947394E-01  5.255519E-03  5.002021E-06  4.207496E-08  3.813476E-09  4.836417E-13  4.774236E-15  2.556716E-17
 4.800000E+02  9.947610E-01  5.234025E-03  4.926345E-06  4.082355E-08  3.664058E-09  4.604996E-13  4.486831E-15  2.359906E-17
 4.805000E+02  9.947824E-01  5.212673E-03  4.851980E-06  3.961196E-08  3.520801E-09  4.385117E-13  4.217297E-15  2.178622E-17
 4.810000E+02  9.948037E-01  5.191459E-03  4.778899E-06  3.843884E-08  3.383438E-09  4.176182E-13  3.964488E-15  2.011610E-17
 4.815000E+02  9.948249E-01  5.170382E-03  4.707077E-06  3.730289E-08  3.251716E-09  3.977625E-13  3.727334E-15  1.857720E-17
 4.820000E+02  9.948459E-01  5.149443E-03  4.636491E-06  3.620286E-08  3.125391E-09  3.788911E-13  3.504836E-15  1.715897E-17
 4.825000E+02  9.948668E-01  5.128639E-03  4.567116E-06  3.513754E-08  3.004232E-09  3.609531E-13  3.296058E-15  1.585171E-17
 4.830000E+02  9.948875E-01  5.107969E-03  4.498930E-06  3.410578E-08  2.888017E-09  3.439007E-13  3.100130E-15  1.464654E-17
 4.835000E+02  9.949081E-01  5.087433E-03  4.431909E-06  3.310643E-08  2.776534E-09  3.276882E-13  2.916234E-15  1.353528E-17
 4.840000E+02  9.949286E-01  5.067029E-03  4.366032E-06  3.213843E-08  2.669583E-09  3.122728E-13  2.743610E-15  1.251046E-17
 4.845000E+02  9.949489E-01  5.046756E-03  4.301277E-06  3.120073E-08  2.566969E-09  2.976137E-13  2.581544E-15  1.156517E-17
 4.850000E+02  9.949691E-01  5.026613E-03  4.237622E-06  3.029232E-08  2.468508E-09  2.836722E-13  2.429370E-15  1.069311E-17
 4.855000E+02  9.949892E-01  5.006599E-03  4.175047E-06  2.941222E-08  2.374024E-09  2.704119E-13  2.286466E-15  9.888466E-18
 4.860000E+02  9.950091E-01  4.986713E-03  4.113530E-06  2.855951E-08  2.283349E-09  2.577981E-13  2.152249E-15  9.145895E-18
 4.865000E+02  9.950290E-01  4.966954E-03  4.053053E-06  2.773327E-08  2.196321E-09  2.457981E-13  2.026174E-15  8.460495E-18
 4.870000E+02  9.950487E-01  4.947321E-03  3.993595E-06  2.693262E-08  2.112786E-09  2.343807E-13  1.907732E-15  7.827758E-18
 4.875000E+02  9.950682E-01  4.927813E-03  3.935137E-06  2.615674E-08  2.032599E-09  2.235166E-13  1.796446E-15  7.243541E-18
 4.880000E+02  9.950877E-01  4.908428E-03  3.877661E-06  2.540479E-08  1.955617E-09  2.131779E-13  1.691870E-15  6.704032E-18
 4.885000E+02  9.951070E-01  4.889167E-03  3.821148E-06  2.467601E-08  1.881706E-09  2.033381E-13  1.593587E-15  6.205728E-18
 4.890000E+02  9.951262E-01  4.870027E-03  3.765580E-06  2.396962E-08  1.810739E-09  1.939722E-13  1.501205E-15  5.745404E-18
 4.895000E+02  9.951453E-01  4.851008E-03  3.710939E-06  2.328489E-08  1.742591E-09  1.850565E-13  1.414360E-15  5.320095E-18
 4.900000E+02  9.951642E-01  4.832110E-03  3.657208E-06  2.262113E-08  1.677146E-09  1.765684E-13  1.332708E-15  4.927073E-18
 4.905000E+02  9.951830E-01  4.813330E-03  3.604370E-06  2.197764E-08  1.614291E-09  1.684865E-13  1.255930E-15  4.563827E-18
 4.910000E+02  9.952018E-01  4.794668E-03  3.552409E-06  2.135377E-08  1.553918E-09  1.607908E-13  1.183725E-15  4.228047E-18
 4.915000E+02  9.952204E-01  4.776123E-03  3.501308E-06  2.074888E-08  1.495925E-09  1.534619E-13  1.115812E-15  3.917604E-18
 4.920000E+02  9.952388E-01  4.757695E-03  3.451052E-06  2.016235E-08  1.440213E-09  1.464817E-13  1.051928E-15  3.630539E-18
 4.925000E+02  9.952572E-01  4.739381E-03  3.401624E-06  1.959360E-08  1.386688E-09  1.398329E-13  9.918255E-16  3.365050E-18
 4.930000E+02  9.952754E-01  4.721182E-03  3.353010E-06  1.904205E-08  1.335260E-09  1.334991E-13  9.352743E-16  3.119475E-18
 4.935000E+02  9.952936E-01  4.703096E-03  3.305194E-06  1.850715E-08  1.285843E-09  1.274649E-13  8.820575E-16  2.892283E-18
 4.940000E+02  9.953116E-01  4.685123E-03  3.258162E-06  1.798836E-08  1.238354E-09  1.217153E-13  8.319723E-16  2.682064E-18
 4.945000E+02  9.953295E-01  4.667261E-03  3.211899E-06  1.748516E-08  1.192713E-09  1.162366E-13  7.848283E-16  2.487519E-18
 4.950000E+02  9.953473E-01  4.649510E-03  3.166392E-06  1.699706E-08  1.148847E-09  1.110153E-13  7.404473E-16  2.307450E-18
 4.955000E+02  9.953650E-01  4.631869E-03  3.121626E-06  1.652358E-08  1.106682E-09  1.060390E-13  6.986621E-16  2.140754E-18
 4.960000E+02  9.953826E-01  4.614337E-03  3.077588E-06  1.606424E-08  1.066149E-09  1.012955E-13  6.593160E-16  1.986413E-18
 4.965000E+02  9.954000E-01  4.596912E-03  3.034265E-06  1.561860E-08  1.027181E-09  9.677372E-14  6.222620E-16  1.843488E-18
 4.970000E+02  9.954174E-01  4.579596E-03  2.991644E-06  1.518622E-08  9.897158E-10  9.246269E-14  5.873622E-16  1.711114E-18
 4.975000E+02  9.954346E-01  4.562385E-03  2.949712E-06  1.476669E-08  9.536918E-10  8.835225E-14  5.544873E-16  1.588494E-18
 4.980000E+02  9.954518E-01  4.545280E-03  2.908456E-06  1.435959E-08  9.190509E-10  8.443266E-14  5.235160E-16  1.474889E-18
 4.985000E+02  9.954688E-01  4.528280E-03  2.867865E-06  1.396454E-08  8.857374E-10  8.069470E-14  4.943344E-16  1.369621E-18
 4.990000E+02  9.954858E-01  4.511384E-03  2.827926E-06  1.358115E-08  8.536978E-10  7.712961E-14  4.668359E-16  1.272063E-18
 4.995000E+02  9.955026E-01  4.494591E-03  2.788628E-06  1.320906E-08  8.228811E-10  7.372907E-14  4.409201E-16  1.181637E-18
 5.000000E+02  9.955193E-01  4.477900E-03  2.749959E-06  1.284791E-08  7.932381E-10  7.048515E-14  4.164930E-16  1.097806E-18
