#         T/K          U/kJ          H/kJ      S/J*K^-1
 4.565000E+02  6.945296E+01  7.323212E+01  2.027982E+02
 4.570000E+02  6.946619E+01  7.324956E+01  2.028364E+02
 4.575000E+02  6.947942E+01  7.326699E+01  2.028745E+02
 4.580000E+02  6.949265E+01  7.328443E+01  2.029126E+02
 4.585000E+02  6.950588E+01  7.330187E+01  2.029507E+02
 4.590000E+02  6.951911E+01  7.331931E+01  2.029887E+02
 4.595000E+02  6.953235E+01  7.333674E+01  2.030267E+02
 4.600000E+02  6.954558E+01  7.335418E+01  2.030646E+02
 4.605000E+02  6.955881E+01  7.337162E+01  2.031025E+02
 4.610000E+02  6.957205E+01  7.338906E+01  2.031403E+02
 4.615000E+02  6.958528E+01  7.340650E+01  2.031781E+02
 4.620000E+02  6.959852E+01  7.342394E+01  2.032159E+02
 4.625000E+02  6.961176E+01  7.344138E+01  2.032536E+02
 4.630000E+02  6.962499E+01  7.345882E+01  2.032913E+02
 4.635000E+02  6.963823E+01  7.347626E+01  2.033290E+02
 4.640000E+02  6.965147E+01  7.349370E+01  2.033666E+02
 4.645000E+02  6.966471E+01  7.351114E+01  2.034042E+02
 4.650000E+02  6.967795E+01  7.352858E+01  2.034417E+02
 4.655000E+02  6.969119E+01  7.354602E+01  2.034792E+02
 4.660000E+02  6.970443E+01  7.356346E+01  2.035166E+02
 4.665000E+02  6.971767E+01  7.358091E+01  2.035540E+02
 4.670000E+02  6.973092E+01  7.359835E+01  2.035914E+02
 4.675000E+02  6.974416E+01  7.361580E+01  2.036287E+02
 4.680000E+02  6.975741E+01  7.363324E+01  2.036660E+02
 4.685000E+02  6.977065E+01  7.365069E+01  2.037033E+02
 4.690000E+02  6.978390E+01  7.366813E+01  2.037405E+02
 4.695000E+02  6.979714E+01  7.368558E+01  2.037777E+02
 4.700000E+02  6.981039E+01  7.370303E+01  2.038148E+02
 4.705000E+02  6.982364E+01  7.372047E+01  2.038519E+02
 4.710000E+02  6.983689E+01  7.373792E+01  2.038890E+02
 4.715000E+02  6.985014E+01  7.375537E+01  2.039260E+02
 4.720000E+02  6.986339E+01  7.377282E+01  2.039630E+02
 4.725000E+02  6.987664E+01  7.379027E+01  2.040000E+02
 4.730000E+02  6.988990E+01  7.380772E+01  2.040369E+02
 4.735000E+02  6.990315E+01  7.382517E+01  2.040738E+02
 4.740000E+02  6.991641E+01  7.384263E+01  2.041106E+02
 4.745000E+02  6.992966E+01  7.386008E+01  2.041474E+02
 4.750000E+02  6.994292E+01  7.387753E+01  2.041842E+02
 4.755000E+02  6.995618E+01  7.389499E+01  2.042209E+02
 4.760000E+02  6.996944E+01  7.391245E+01  2.042576E+02
 4.765000E+02  6.998270E+01  7.392990E+01  2.042942E+02
 4.770000E+02  6.999596E+01  7.394736E+01  2.043309E+02
 4.775000E+02  7.000922E+01  7.396482E+01  2.043674E+02
 4.780000E+02  7.002249E+01  7.398228E+01  2.044040E+02
 4.785000E+02  7.003575E+01  7.399974E+01  2.044405E+02
 4.790000E+02  7.004902E+01  7.401720E+01  2.044770E+02
 4.795000E+02  7.006228E+01  7.403466E+01  2.045134E+02
 4.800000E+02  7.007555E+01  7.405212E+01  2.045498E+02
 4.805000E+02  7.008882E+01  7.406959E+01  2.045862E+02
 4.810000E+02  7.010209E+01  7.408705E+01  2.046225E+02
 4.815000E+02  7.011536E+01  7.410452E+01  2.046588E+02
 4.820000E+02  7.012864E+01  7.412198E+01  2.046950E+02
 4.825000E+02  7.014191E+01  7.413945E+01  2.047313E+02
 4.830000E+02  7.015518E+01  7.415692E+01  2.047674E+02
 4.835000E+02  7.016846E+01  7.417439E+01  2.048036E+02
 4.840000E+02  7.018174E+01  7.419186E+01  2.048397E+02
 4.845000E+02  7.019502E+01  7.420933E+01  2.048758E+02
 4.850000E+02  7.020830E+01  7.422680E+01  2.049118E+02
 4.855000E+02  7.022158E+01  7.424428E+01  2.049478E+02
 4.860000E+02  7.023486E+01  7.426175E+01  2.049838E+02
 4.865000E+02  7.024814E+01  7.427923E+01  2.050198E+02
 4.870000E+02  7.026143E+01  7.429671E+01  2.050557E+02
 4.875000E+02  7.027472E+01  7.431418E+01  2.050915E+02
 4.880000E+02  7.028800E+01  7.433166E+01  2.051274E+02
 4.885000E+02  7.030129E+01  7.434914E+01  2.051632E+02
 4.890000E+02  7.031458E+01  7.436662E+01  2.051989E+02
 4.895000E+02  7.032787E+01  7.438411E+01  2.052347E+02
 4.900000E+02  7.034117E+01  7.440159E+01  2.052704E+02
 4.905000E+02  7.035446E+01  7.441908E+01  2.053060E+02
 4.910000E+02  7.036776E+01  7.443656E+01  2.053417E+02
 4.915000E+02  7.038105E+01  7.445405E+01  2.053773E+02
 4.920000E+02  7.039435E+01  7.447154E+01  2.054128E+02
 4.925000E+02  7.040765E+01  7.448903E+01  2.054484E+02
 4.930000E+02  7.042095E+01  7.450652E+01  2.054839E+02
 4.935000E+02  7.043425E+01  7.452401E+01  2.055193E+02
 4.940000E+02  7.044756E+01  7.454150E+01  2.055548E+02
 4.945000E+02  7.046086E+01  7.455900E+01  2.055902E+02
 4.950000E+02  7.047417E+01  7.457649E+01  2.056255E+02
 4.955000E+02  7.048748E+01  7.459399E+01  2.056608E+02
 4.960000E+02  7.050079E+01  7.461149E+01  2.056961E+02
 4.965000E+02  7.051410E+01  7.462899E+01  2.057314E+02
 4.970000E+02  7.052741E+01  7.464649E+01  2.057666E+02
 4.975000E+02  7.054073E+01  7.466399E+01  2.058018E+02
 4.980000E+02  7.055404E+01  7.468150E+01  2.058370E+02
 4.985000E+02  7.056736E+01  7.469900E+01  2.058721E+02
 4.990000E+02  7.058068E+01  7.471651E+01  2.059072E+02
 4.995000E+02  7.059400E+01  7.473402E+01  2.059423E+02
 5.000000E+02  7.060732E+01  7.475153E+01  2.059773E+02
