#         T/K     Cv/J*K^-1     Cp/J*K^-1
 4.830000E+02  2.629633E+01  3.468325E+01
 4.835000E+02  2.630059E+01  3.468711E+01
 4.840000E+02  2.630485E+01  3.469099E+01
 4.845000E+02  2.630912E+01  3.469487E+01
 4.850000E+02  2.631339E+01  3.469876E+01
 4.855000E+02  2.631767E+01  3.470266E+01
 4.860000E+02  2.632195E+01  3.470656E+01
 4.865000E+02  2.632624E+01  3.471048E+01
 4.870000E+02  2.633053E+01  3.471440E+01
 4.875000E+02  2.633483E+01  3.471833E+01
 4.880000E+02  2.633914E+01  3.472227E+01
 4.885000E+02  2.634345E+01  3.472622E+01
 4.890000E+02  2.634777E+01  3.473018E+01
 4.895000E+02  2.635209E+01  3.473414E+01
 4.900000E+02  2.635641E+01  3.473811E+01
 4.905000E+02  2.636075E+01  3.474209E+01
 4.910000E+02  2.636508E+01  3.474608E+01
 4.915000E+02  2.636943E+01  3.475007E+01
 4.920000E+02  2.637377E+01  3.475407E+01
 4.925000E+02  2.637813E+01  3.475808E+01
 4.930000E+02  2.638248E+01  3.476210E+01
 4.935000E+02  2.638685E+01  3.476613E+01
 4.940000E+02  2.639121E+01  3.477016E+01
 4.945000E+02  2.639559E+01  3.477420E+01
 4.950000E+02  2.639997E+01  3.477825E+01
 4.955000E+02  2.640435E+01  3.478230E+01
 4.960000E+02  2.640874E+01  3.478636E+01
 4.965000E+02  2.641313E+01  3.479043E+01
 4.970000E+02  2.641753E+01  3.479451E+01
 4.975000E+02  2.642193E+01  3.479859E+01
 4.980000E+02  2.642634E+01  3.480268E+01
 4.985000E+02  2.643075E+01  3.480678E+01
 4.990000E+02  2.643517E+01  3.481089E+01
 4.995000E+02  2.643959E+01  3.481500E+01
 5.000000E+02  2.644402E+01  3.481927E+01
