#         T/K          A/kJ          G/kJ
 4.905000E+02 -3.034815E+01 -2.628354E+01
 4.910000E+02 -3.045501E+01 -2.638620E+01
 4.915000E+02 -3.056188E+01 -2.648888E+01
 4.920000E+02 -3.066876E+01 -2.659158E+01
 4.925000E+02 -3.077567E+01 -2.669429E+01
 4.930000E+02 -3.088259E+01 -2.679703E+01
 4.935000E+02 -3.098953E+01 -2.689978E+01
 4.940000E+02 -3.109649E+01 -2.700254E+01
 4.945000E+02 -3.120347E+01 -2.710533E+01
 4.950000E+02 -3.131046E+01 -2.720813E+01
 4.955000E+02 -3.141747E+01 -2.731096E+01
 4.960000E+02 -3.152450E+01 -2.741380E+01
 4.965000E+02 -3.163154E+01 -2.751665E+01
 4.970000E+02 -3.173861E+01 -2.761953E+01
 4.975000E+02 -3.184569E+01 -2.772242E+01
 4.980000E+02 -3.195279E+01 -2.782533E+01
 4.985000E+02 -3.205990E+01 -2.792826E+01
 4.990000E+02 -3.216703E+01 -2.803120E+01
 4.995000E+02 -3.227418E+01 -2.813416E+01
 5.000000E+02 -3.238135E+01 -2.823714E+01
