#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.807500E+02  5.111649E+01  5.111723E+01
 2.810000E+02  5.113909E+01  5.113983E+01
 2.812500E+02  5.116169E+01  5.116242E+01
 2.815000E+02  5.118428E+01  5.118501E+01
 2.817500E+02  5.120687E+01  5.120760E+01
 2.820000E+02  5.122945E+01  5.123018E+01
 2.822500E+02  5.125202E+01  5.125275E+01
 2.825000E+02  5.127459E+01  5.127532E+01
 2.827500E+02  5.129715E+01  5.129789E+01
 2.830000E+02  5.131971E+01  5.132045E+01
 2.832500E+02  5.134227E+01  5.134300E+01
 2.835000E+02  5.136482E+01  5.136555E+01
 2.837500E+02  5.138736E+01  5.138810E+01
 2.840000E+02  5.140990E+01  5.141064E+01
 2.842500E+02  5.143244E+01  5.143317E+01
 2.845000E+02  5.145496E+01  5.145570E+01
 2.847500E+02  5.147749E+01  5.147822E+01
 2.850000E+02  5.150001E+01  5.150074E+01
 2.852500E+02  5.152252E+01  5.152326E+01
 2.855000E+02  5.154503E+01  5.154577E+01
 2.857500E+02  5.156753E+01  5.156827E+01
 2.860000E+02  5.159003E+01  5.159077E+01
 2.862500E+02  5.161253E+01  5.161326E+01
 2.865000E+02  5.163502E+01  5.163575E+01
 2.867500E+02  5.165750E+01  5.165824E+01
 2.870000E+02  5.167998E+01  5.168071E+01
 2.872500E+02  5.170245E+01  5.170319E+01
 2.875000E+02  5.172492E+01  5.172566E+01
 2.877500E+02  5.174739E+01  5.174812E+01
 2.880000E+02  5.176984E+01  5.177058E+01
 2.882500E+02  5.179230E+01  5.179303E+01
 2.885000E+02  5.181475E+01  5.181548E+01
 2.887500E+02  5.183719E+01  5.183793E+01
 2.890000E+02  5.185963E+01  5.186037E+01
 2.892500E+02  5.188206E+01  5.188280E+01
 2.895000E+02  5.190449E+01  5.190523E+01
 2.897500E+02  5.192692E+01  5.192765E+01
 2.900000E+02  5.194933E+01  5.195007E+01
 2.902500E+02  5.197175E+01  5.197248E+01
 2.905000E+02  5.199416E+01  5.199489E+01
 2.907500E+02  5.201656E+01  5.201730E+01
 2.910000E+02  5.203896E+01  5.203969E+01
 2.912500E+02  5.206135E+01  5.206209E+01
 2.915000E+02  5.208374E+01  5.208448E+01
 2.917500E+02  5.210612E+01  5.210686E+01
 2.920000E+02  5.212850E+01  5.212924E+01
 2.922500E+02  5.215087E+01  5.215161E+01
 2.925000E+02  5.217324E+01  5.217398E+01
 2.927500E+02  5.219560E+01  5.219634E+01
 2.930000E+02  5.221796E+01  5.221870E+01
 2.932500E+02  5.224031E+01  5.224105E+01
 2.935000E+02  5.226266E+01  5.226340E+01
 2.937500E+02  5.228500E+01  5.228574E+01
 2.940000E+02  5.230734E+01  5.230808E+01
 2.942500E+02  5.232967E+01  5.233041E+01
 2.945000E+02  5.235200E+01  5.235273E+01
 2.947500E+02  5.237432E+01  5.237506E+01
 2.950000E+02  5.239663E+01  5.239737E+01
 2.952500E+02  5.241894E+01  5.241968E+01
 2.955000E+02  5.244125E+01  5.244199E+01
 2.957500E+02  5.246355E+01  5.246429E+01
 2.960000E+02  5.248584E+01  5.248658E+01
 2.962500E+02  5.250813E+01  5.250887E+01
 2.965000E+02  5.253042E+01  5.253116E+01
 2.967500E+02  5.255269E+01  5.255344E+01
 2.970000E+02  5.257497E+01  5.257571E+01
 2.972500E+02  5.259724E+01  5.259798E+01
 2.975000E+02  5.261950E+01  5.262024E+01
 2.977500E+02  5.264176E+01  5.264250E+01
 2.980000E+02  5.266401E+01  5.266475E+01
 2.982500E+02  5.268625E+01  5.268700E+01
 2.985000E+02  5.270849E+01  5.270924E+01
 2.987500E+02  5.273073E+01  5.273147E+01
 2.990000E+02  5.275296E+01  5.275370E+01
 2.992500E+02  5.277518E+01  5.277593E+01
 2.995000E+02  5.279740E+01  5.279815E+01
 2.997500E+02  5.281962E+01  5.282036E+01
 3.000000E+02  5.284182E+01  5.284257E+01
 3.002500E+02  5.286403E+01  5.286477E+01
 3.005000E+02  5.288622E+01  5.288697E+01
 3.007500E+02  5.290841E+01  5.290916E+01
 3.010000E+02  5.293060E+01  5.293134E+01
 3.012500E+02  5.295278E+01  5.295352E+01
 3.015000E+02  5.297495E+01  5.297570E+01
 3.017500E+02  5.299712E+01  5.299787E+01
 3.020000E+02  5.301928E+01  5.302003E+01
 3.022500E+02  5.304144E+01  5.304219E+01
 3.025000E+02  5.306359E+01  5.306434E+01
 3.027500E+02  5.308574E+01  5.308648E+01
 3.030000E+02  5.310788E+01  5.310862E+01
 3.032500E+02  5.313001E+01  5.313075E+01
 3.035000E+02  5.315214E+01  5.315288E+01
 3.037500E+02  5.317426E+01  5.317500E+01
 3.040000E+02  5.319637E+01  5.319712E+01
 3.042500E+02  5.321848E+01  5.321923E+01
 3.045000E+02  5.324059E+01  5.324133E+01
 3.047500E+02  5.326268E+01  5.326343E+01
 3.050000E+02  5.328478E+01  5.328552E+01
 3.052500E+02  5.330686E+01  5.330761E+01
 3.055000E+02  5.332894E+01  5.332969E+01
 3.057500E+02  5.335101E+01  5.335176E+01
 3.060000E+02  5.337308E+01  5.337383E+01
 3.062500E+02  5.339514E+01  5.339589E+01
 3.065000E+02  5.341720E+01  5.341795E+01
 3.067500E+02  5.343925E+01  5.343999E+01
 3.070000E+02  5.346129E+01  5.346204E+01
 3.072500E+02  5.348332E+01  5.348407E+01
 3.075000E+02  5.350535E+01  5.350610E+01
 3.077500E+02  5.352738E+01  5.352813E+01
 3.080000E+02  5.354939E+01  5.355014E+01
 3.082500E+02  5.357140E+01  5.357216E+01
 3.085000E+02  5.359341E+01  5.359416E+01
 3.087500E+02  5.361541E+01  5.361616E+01
 3.090000E+02  5.363740E+01  5.363815E+01
 3.092500E+02  5.365938E+01  5.366013E+01
 3.095000E+02  5.368136E+01  5.368211E+01
 3.097500E+02  5.370333E+01  5.370408E+01
 3.100000E+02  5.372530E+01  5.372605E+01
 3.102500E+02  5.374726E+01  5.374801E+01
 3.105000E+02  5.376921E+01  5.376996E+01
 3.107500E+02  5.379115E+01  5.379191E+01
 3.110000E+02  5.381309E+01  5.381384E+01
 3.112500E+02  5.383502E+01  5.383578E+01
 3.115000E+02  5.385695E+01  5.385770E+01
 3.117500E+02  5.387886E+01  5.387962E+01
 3.120000E+02  5.390077E+01  5.390153E+01
 3.122500E+02  5.392268E+01  5.392343E+01
 3.125000E+02  5.394458E+01  5.394533E+01
 3.127500E+02  5.396647E+01  5.396722E+01
 3.130000E+02  5.398835E+01  5.398910E+01
 3.132500E+02  5.401022E+01  5.401098E+01
 3.135000E+02  5.403209E+01  5.403285E+01
 3.137500E+02  5.405395E+01  5.405471E+01
 3.140000E+02  5.407581E+01  5.407657E+01
 3.142500E+02  5.409766E+01  5.409841E+01
 3.145000E+02  5.411950E+01  5.412026E+01
 3.147500E+02  5.414133E+01  5.414209E+01
 3.150000E+02  5.416316E+01  5.416391E+01
 3.152500E+02  5.418497E+01  5.418573E+01
 3.155000E+02  5.420678E+01  5.420754E+01
 3.157500E+02  5.422859E+01  5.422935E+01
 3.160000E+02  5.425038E+01  5.425114E+01
 3.162500E+02  5.427217E+01  5.427293E+01
 3.165000E+02  5.429395E+01  5.429472E+01
 3.167500E+02  5.431573E+01  5.431649E+01
 3.170000E+02  5.433749E+01  5.433826E+01
 3.172500E+02  5.435925E+01  5.436001E+01
 3.175000E+02  5.438100E+01  5.438177E+01
 3.177500E+02  5.440275E+01  5.440351E+01
 3.180000E+02  5.442448E+01  5.442524E+01
 3.182500E+02  5.444621E+01  5.444697E+01
 3.185000E+02  5.446793E+01  5.446869E+01
 3.187500E+02  5.448964E+01  5.449040E+01
 3.190000E+02  5.451134E+01  5.451211E+01
 3.192500E+02  5.453304E+01  5.453381E+01
 3.195000E+02  5.455473E+01  5.455549E+01
 3.197500E+02  5.457641E+01  5.457717E+01
 3.200000E+02  5.459808E+01  5.459885E+01
 3.202500E+02  5.461974E+01  5.462051E+01
 3.205000E+02  5.464140E+01  5.464217E+01
 3.207500E+02  5.466305E+01  5.466381E+01
 3.210000E+02  5.468469E+01  5.468545E+01
 3.212500E+02  5.470632E+01  5.470709E+01
 3.215000E+02  5.472794E+01  5.472871E+01
 3.217500E+02  5.474955E+01  5.475032E+01
 3.220000E+02  5.477116E+01  5.477193E+01
 3.222500E+02  5.479276E+01  5.479353E+01
 3.225000E+02  5.481435E+01  5.481512E+01
 3.227500E+02  5.483593E+01  5.483670E+01
 3.230000E+02  5.485750E+01  5.485827E+01
 3.232500E+02  5.487906E+01  5.487984E+01
 3.235000E+02  5.490062E+01  5.490139E+01
 3.237500E+02  5.492216E+01  5.492294E+01
 3.240000E+02  5.494370E+01  5.494448E+01
 3.242500E+02  5.496523E+01  5.496601E+01
 3.245000E+02  5.498675E+01  5.498753E+01
 3.247500E+02  5.500826E+01  5.500904E+01
 3.250000E+02  5.502976E+01  5.503054E+01
 3.252500E+02  5.505126E+01  5.505204E+01
 3.255000E+02  5.507274E+01  5.507352E+01
 3.257500E+02  5.509422E+01  5.509500E+01
 3.260000E+02  5.511568E+01  5.511646E+01
 3.262500E+02  5.513714E+01  5.513792E+01
 3.265000E+02  5.515859E+01  5.515937E+01
 3.267500E+02  5.518003E+01  5.518081E+01
 3.270000E+02  5.520146E+01  5.520224E+01
 3.272500E+02  5.522288E+01  5.522366E+01
 3.275000E+02  5.524429E+01  5.524507E+01
 3.277500E+02  5.526569E+01  5.526647E+01
 3.280000E+02  5.528708E+01  5.528787E+01
 3.282500E+02  5.530847E+01  5.530925E+01
 3.285000E+02  5.532984E+01  5.533063E+01
 3.287500E+02  5.535120E+01  5.535199E+01
 3.290000E+02  5.537256E+01  5.537335E+01
 3.292500E+02  5.539390E+01  5.539469E+01
 3.295000E+02  5.541524E+01  5.541603E+01
 3.297500E+02  5.543656E+01  5.543735E+01
 3.300000E+02  5.545788E+01  5.545867E+01
 3.302500E+02  5.547919E+01  5.547997E+01
 3.305000E+02  5.550048E+01  5.550127E+01
 3.307500E+02  5.552177E+01  5.552256E+01
 3.310000E+02  5.554304E+01  5.554383E+01
 3.312500E+02  5.556431E+01  5.556510E+01
 3.315000E+02  5.558557E+01  5.558636E+01
 3.317500E+02  5.560681E+01  5.560760E+01
 3.320000E+02  5.562805E+01  5.562884E+01
 3.322500E+02  5.564927E+01  5.565007E+01
 3.325000E+02  5.567049E+01  5.567128E+01
 3.327500E+02  5.569169E+01  5.569249E+01
 3.330000E+02  5.571289E+01  5.571368E+01
 3.332500E+02  5.573407E+01  5.573487E+01
 3.335000E+02  5.575525E+01  5.575604E+01
 3.337500E+02  5.577641E+01  5.577721E+01
 3.340000E+02  5.579756E+01  5.579836E+01
 3.342500E+02  5.581871E+01  5.581951E+01
 3.345000E+02  5.583984E+01  5.584064E+01
 3.347500E+02  5.586096E+01  5.586176E+01
 3.350000E+02  5.588207E+01  5.588287E+01
 3.352500E+02  5.590317E+01  5.590397E+01
 3.355000E+02  5.592426E+01  5.592506E+01
 3.357500E+02  5.594534E+01  5.594614E+01
 3.360000E+02  5.596640E+01  5.596721E+01
 3.362500E+02  5.598746E+01  5.598827E+01
 3.365000E+02  5.600851E+01  5.600931E+01
 3.367500E+02  5.602954E+01  5.603035E+01
 3.370000E+02  5.605056E+01  5.605137E+01
 3.372500E+02  5.607158E+01  5.607238E+01
 3.375000E+02  5.609258E+01  5.609339E+01
 3.377500E+02  5.611357E+01  5.611438E+01
 3.380000E+02  5.613454E+01  5.613536E+01
 3.382500E+02  5.615551E+01  5.615632E+01
 3.385000E+02  5.617647E+01  5.617728E+01
 3.387500E+02  5.619741E+01  5.619823E+01
 3.390000E+02  5.621834E+01  5.621916E+01
 3.392500E+02  5.623927E+01  5.624008E+01
 3.395000E+02  5.626017E+01  5.626099E+01
 3.397500E+02  5.628107E+01  5.628189E+01
 3.400000E+02  5.630196E+01  5.630278E+01
 3.402500E+02  5.632283E+01  5.632365E+01
 3.405000E+02  5.634370E+01  5.634452E+01
 3.407500E+02  5.636455E+01  5.636537E+01
 3.410000E+02  5.638539E+01  5.638621E+01
 3.412500E+02  5.640621E+01  5.640704E+01
 3.415000E+02  5.642703E+01  5.642785E+01
 3.417500E+02  5.644783E+01  5.644866E+01
 3.420000E+02  5.646862E+01  5.646945E+01
 3.422500E+02  5.648940E+01  5.649023E+01
 3.425000E+02  5.651017E+01  5.651100E+01
 3.427500E+02  5.653092E+01  5.653175E+01
 3.430000E+02  5.655167E+01  5.655250E+01
 3.432500E+02  5.657240E+01  5.657323E+01
 3.435000E+02  5.659311E+01  5.659394E+01
 3.437500E+02  5.661382E+01  5.661465E+01
 3.440000E+02  5.663451E+01  5.663534E+01
 3.442500E+02  5.665519E+01  5.665602E+01
 3.445000E+02  5.667586E+01  5.667669E+01
 3.447500E+02  5.669651E+01  5.669735E+01
 3.450000E+02  5.671715E+01  5.671799E+01
 3.452500E+02  5.673778E+01  5.673862E+01
 3.455000E+02  5.675840E+01  5.675924E+01
 3.457500E+02  5.677900E+01  5.677984E+01
 3.460000E+02  5.679959E+01  5.680044E+01
 3.462500E+02  5.682017E+01  5.682101E+01
 3.465000E+02  5.684074E+01  5.684158E+01
 3.467500E+02  5.686129E+01  5.686213E+01
 3.470000E+02  5.688183E+01  5.688267E+01
 3.472500E+02  5.690235E+01  5.690320E+01
 3.475000E+02  5.692286E+01  5.692371E+01
 3.477500E+02  5.694336E+01  5.694421E+01
 3.480000E+02  5.696385E+01  5.696470E+01
 3.482500E+02  5.698432E+01  5.698517E+01
 3.485000E+02  5.700478E+01  5.700563E+01
 3.487500E+02  5.702523E+01  5.702608E+01
 3.490000E+02  5.704566E+01  5.704651E+01
 3.492500E+02  5.706607E+01  5.706693E+01
 3.495000E+02  5.708648E+01  5.708734E+01
 3.497500E+02  5.710687E+01  5.710773E+01
 3.500000E+02  5.712725E+01  5.712811E+01
 3.502500E+02  5.714761E+01  5.714847E+01
 3.505000E+02  5.716796E+01  5.716882E+01
 3.507500E+02  5.718829E+01  5.718916E+01
 3.510000E+02  5.720862E+01  5.720948E+01
 3.512500E+02  5.722892E+01  5.722979E+01
 3.515000E+02  5.724922E+01  5.725008E+01
 3.517500E+02  5.726950E+01  5.727036E+01
 3.520000E+02  5.728976E+01  5.729063E+01
 3.522500E+02  5.731001E+01  5.731088E+01
 3.525000E+02  5.733025E+01  5.733112E+01
 3.527500E+02  5.735047E+01  5.735134E+01
 3.530000E+02  5.737068E+01  5.737155E+01
 3.532500E+02  5.739087E+01  5.739174E+01
 3.535000E+02  5.741105E+01  5.741192E+01
 3.537500E+02  5.743121E+01  5.743209E+01
 3.540000E+02  5.745136E+01  5.745224E+01
 3.542500E+02  5.747150E+01  5.747237E+01
 3.545000E+02  5.749162E+01  5.749250E+01
 3.547500E+02  5.751172E+01  5.751260E+01
 3.550000E+02  5.753181E+01  5.753269E+01
 3.552500E+02  5.755189E+01  5.755277E+01
 3.555000E+02  5.757195E+01  5.757283E+01
 3.557500E+02  5.759199E+01  5.759288E+01
 3.560000E+02  5.761202E+01  5.761291E+01
 3.562500E+02  5.763204E+01  5.763293E+01
 3.565000E+02  5.765204E+01  5.765293E+01
 3.567500E+02  5.767202E+01  5.767291E+01
 3.570000E+02  5.769199E+01  5.769288E+01
 3.572500E+02  5.771194E+01  5.771284E+01
 3.575000E+02  5.773188E+01  5.773278E+01
 3.577500E+02  5.775181E+01  5.775270E+01
 3.580000E+02  5.777171E+01  5.777261E+01
 3.582500E+02  5.779161E+01  5.779251E+01
 3.585000E+02  5.781148E+01  5.781238E+01
 3.587500E+02  5.783134E+01  5.783225E+01
 3.590000E+02  5.785119E+01  5.785209E+01
 3.592500E+02  5.787102E+01  5.787192E+01
 3.595000E+02  5.789083E+01  5.789174E+01
 3.597500E+02  5.791063E+01  5.791154E+01
 3.600000E+02  5.793041E+01  5.793132E+01
 3.602500E+02  5.795017E+01  5.795109E+01
 3.605000E+02  5.796992E+01  5.797084E+01
 3.607500E+02  5.798966E+01  5.799057E+01
 3.610000E+02  5.800937E+01  5.801029E+01
 3.612500E+02  5.802907E+01  5.802999E+01
 3.615000E+02  5.804876E+01  5.804968E+01
 3.617500E+02  5.806842E+01  5.806935E+01
 3.620000E+02  5.808808E+01  5.808900E+01
 3.622500E+02  5.810771E+01  5.810863E+01
 3.625000E+02  5.812733E+01  5.812825E+01
 3.627500E+02  5.814693E+01  5.814786E+01
 3.630000E+02  5.816652E+01  5.816744E+01
 3.632500E+02  5.818608E+01  5.818701E+01
 3.635000E+02  5.820564E+01  5.820657E+01
 3.637500E+02  5.822517E+01  5.822610E+01
 3.640000E+02  5.824469E+01  5.824562E+01
 3.642500E+02  5.826419E+01  5.826512E+01
 3.645000E+02  5.828367E+01  5.828461E+01
 3.647500E+02  5.830313E+01  5.830407E+01
 3.650000E+02  5.832258E+01  5.832352E+01
 3.652500E+02  5.834201E+01  5.834296E+01
 3.655000E+02  5.836143E+01  5.836237E+01
 3.657500E+02  5.838082E+01  5.838177E+01
 3.660000E+02  5.840021E+01  5.840115E+01
 3.662500E+02  5.841957E+01  5.842052E+01
 3.665000E+02  5.843891E+01  5.843986E+01
 3.667500E+02  5.845824E+01  5.845919E+01
 3.670000E+02  5.847755E+01  5.847851E+01
 3.672500E+02  5.849684E+01  5.849780E+01
 3.675000E+02  5.851612E+01  5.851708E+01
 3.677500E+02  5.853537E+01  5.853633E+01
 3.680000E+02  5.855461E+01  5.855558E+01
 3.682500E+02  5.857383E+01  5.857480E+01
 3.685000E+02  5.859304E+01  5.859400E+01
 3.687500E+02  5.861222E+01  5.861319E+01
 3.690000E+02  5.863139E+01  5.863236E+01
 3.692500E+02  5.865054E+01  5.865151E+01
 3.695000E+02  5.866967E+01  5.867064E+01
 3.697500E+02  5.868878E+01  5.868976E+01
 3.700000E+02  5.870787E+01  5.870885E+01
 3.702500E+02  5.872695E+01  5.872793E+01
 3.705000E+02  5.874601E+01  5.874699E+01
 3.707500E+02  5.876505E+01  5.876603E+01
 3.710000E+02  5.878407E+01  5.878505E+01
 3.712500E+02  5.880307E+01  5.880405E+01
 3.715000E+02  5.882205E+01  5.882304E+01
 3.717500E+02  5.884101E+01  5.884200E+01
 3.720000E+02  5.885996E+01  5.886095E+01
 3.722500E+02  5.887888E+01  5.887988E+01
 3.725000E+02  5.889779E+01  5.889879E+01
 3.727500E+02  5.891668E+01  5.891768E+01
 3.730000E+02  5.893555E+01  5.893655E+01
 3.732500E+02  5.895440E+01  5.895540E+01
 3.735000E+02  5.897323E+01  5.897423E+01
 3.737500E+02  5.899204E+01  5.899305E+01
 3.740000E+02  5.901083E+01  5.901184E+01
 3.742500E+02  5.902961E+01  5.903061E+01
 3.745000E+02  5.904836E+01  5.904937E+01
 3.747500E+02  5.906709E+01  5.906811E+01
 3.750000E+02  5.908581E+01  5.908682E+01
 3.752500E+02  5.910450E+01  5.910552E+01
 3.755000E+02  5.912318E+01  5.912420E+01
 3.757500E+02  5.914183E+01  5.914285E+01
 3.760000E+02  5.916047E+01  5.916149E+01
 3.762500E+02  5.917908E+01  5.918011E+01
 3.765000E+02  5.919768E+01  5.919870E+01
 3.767500E+02  5.921625E+01  5.921728E+01
 3.770000E+02  5.923481E+01  5.923584E+01
 3.772500E+02  5.925334E+01  5.925438E+01
 3.775000E+02  5.927186E+01  5.927289E+01
 3.777500E+02  5.929035E+01  5.929139E+01
 3.780000E+02  5.930883E+01  5.930987E+01
 3.782500E+02  5.932728E+01  5.932832E+01
 3.785000E+02  5.934572E+01  5.934676E+01
 3.787500E+02  5.936413E+01  5.936518E+01
 3.790000E+02  5.938252E+01  5.938357E+01
 3.792500E+02  5.940089E+01  5.940195E+01
 3.795000E+02  5.941925E+01  5.942030E+01
 3.797500E+02  5.943758E+01  5.943863E+01
 3.800000E+02  5.945589E+01  5.945694E+01
 3.802500E+02  5.947418E+01  5.947523E+01
 3.805000E+02  5.949244E+01  5.949350E+01
 3.807500E+02  5.951069E+01  5.951175E+01
 3.810000E+02  5.952892E+01  5.952998E+01
 3.812500E+02  5.954712E+01  5.954819E+01
 3.815000E+02  5.956530E+01  5.956637E+01
 3.817500E+02  5.958347E+01  5.958454E+01
 3.820000E+02  5.960161E+01  5.960268E+01
 3.822500E+02  5.961973E+01  5.962080E+01
 3.825000E+02  5.963782E+01  5.963890E+01
 3.827500E+02  5.965590E+01  5.965698E+01
 3.830000E+02  5.967396E+01  5.967504E+01
 3.832500E+02  5.969199E+01  5.969308E+01
 3.835000E+02  5.971000E+01  5.971109E+01
 3.837500E+02  5.972799E+01  5.972908E+01
 3.840000E+02  5.974596E+01  5.974705E+01
 3.842500E+02  5.976390E+01  5.976500E+01
 3.845000E+02  5.978183E+01  5.978293E+01
 3.847500E+02  5.979973E+01  5.980083E+01
 3.850000E+02  5.981761E+01  5.981871E+01
 3.852500E+02  5.983547E+01  5.983657E+01
 3.855000E+02  5.985330E+01  5.985441E+01
 3.857500E+02  5.987112E+01  5.987223E+01
 3.860000E+02  5.988891E+01  5.989002E+01
 3.862500E+02  5.990668E+01  5.990779E+01
 3.865000E+02  5.992442E+01  5.992554E+01
 3.867500E+02  5.994215E+01  5.994327E+01
 3.870000E+02  5.995985E+01  5.996097E+01
 3.872500E+02  5.997752E+01  5.997865E+01
 3.875000E+02  5.999518E+01  5.999631E+01
 3.877500E+02  6.001281E+01  6.001394E+01
 3.880000E+02  6.003042E+01  6.003156E+01
 3.882500E+02  6.004801E+01  6.004915E+01
 3.885000E+02  6.006557E+01  6.006671E+01
 3.887500E+02  6.008311E+01  6.008426E+01
 3.890000E+02  6.010063E+01  6.010178E+01
