#         T/K          A/kJ          G/kJ
 2.972500E+02  2.523114E+01  2.523429E+01
 2.975000E+02  2.520178E+01  2.520493E+01
 2.977500E+02  2.517241E+01  2.517556E+01
 2.980000E+02  2.514302E+01  2.514617E+01
 2.982500E+02  2.511362E+01  2.511677E+01
 2.985000E+02  2.508421E+01  2.508736E+01
 2.987500E+02  2.505478E+01  2.505793E+01
 2.990000E+02  2.502534E+01  2.502849E+01
 2.992500E+02  2.499589E+01  2.499904E+01
 2.995000E+02  2.496643E+01  2.496958E+01
 2.997500E+02  2.493695E+01  2.494010E+01
 3.000000E+02  2.490746E+01  2.491061E+01
 3.002500E+02  2.487795E+01  2.488110E+01
 3.005000E+02  2.484844E+01  2.485159E+01
 3.007500E+02  2.481891E+01  2.482206E+01
 3.010000E+02  2.478936E+01  2.479251E+01
 3.012500E+02  2.475981E+01  2.476296E+01
 3.015000E+02  2.473024E+01  2.473339E+01
 3.017500E+02  2.470066E+01  2.470381E+01
 3.020000E+02  2.467106E+01  2.467421E+01
 3.022500E+02  2.464146E+01  2.464461E+01
 3.025000E+02  2.461183E+01  2.461499E+01
 3.027500E+02  2.458220E+01  2.458535E+01
 3.030000E+02  2.455256E+01  2.455571E+01
 3.032500E+02  2.452290E+01  2.452605E+01
 3.035000E+02  2.449322E+01  2.449638E+01
 3.037500E+02  2.446354E+01  2.446669E+01
 3.040000E+02  2.443384E+01  2.443699E+01
 3.042500E+02  2.440413E+01  2.440728E+01
 3.045000E+02  2.437441E+01  2.437756E+01
 3.047500E+02  2.434467E+01  2.434782E+01
 3.050000E+02  2.431492E+01  2.431807E+01
 3.052500E+02  2.428516E+01  2.428831E+01
 3.055000E+02  2.425538E+01  2.425854E+01
 3.057500E+02  2.422559E+01  2.422875E+01
 3.060000E+02  2.419579E+01  2.419895E+01
 3.062500E+02  2.416598E+01  2.416913E+01
 3.065000E+02  2.413615E+01  2.413931E+01
 3.067500E+02  2.410631E+01  2.410947E+01
 3.070000E+02  2.407646E+01  2.407962E+01
 3.072500E+02  2.404660E+01  2.404975E+01
 3.075000E+02  2.401672E+01  2.401987E+01
 3.077500E+02  2.398683E+01  2.398998E+01
 3.080000E+02  2.395692E+01  2.396008E+01
 3.082500E+02  2.392701E+01  2.393016E+01
 3.085000E+02  2.389708E+01  2.390023E+01
 3.087500E+02  2.386714E+01  2.387029E+01
 3.090000E+02  2.383718E+01  2.384034E+01
 3.092500E+02  2.380721E+01  2.381037E+01
 3.095000E+02  2.377723E+01  2.378039E+01
 3.097500E+02  2.374724E+01  2.375040E+01
 3.100000E+02  2.371724E+01  2.372039E+01
 3.102500E+02  2.368722E+01  2.369037E+01
 3.105000E+02  2.365718E+01  2.366034E+01
 3.107500E+02  2.362714E+01  2.363030E+01
 3.110000E+02  2.359708E+01  2.360024E+01
 3.112500E+02  2.356701E+01  2.357017E+01
 3.115000E+02  2.353693E+01  2.354009E+01
 3.117500E+02  2.350684E+01  2.350999E+01
 3.120000E+02  2.347673E+01  2.347988E+01
 3.122500E+02  2.344661E+01  2.344976E+01
 3.125000E+02  2.341647E+01  2.341963E+01
 3.127500E+02  2.338633E+01  2.338948E+01
 3.130000E+02  2.335617E+01  2.335932E+01
 3.132500E+02  2.332600E+01  2.332915E+01
 3.135000E+02  2.329581E+01  2.329897E+01
 3.137500E+02  2.326561E+01  2.326877E+01
 3.140000E+02  2.323540E+01  2.323856E+01
 3.142500E+02  2.320518E+01  2.320834E+01
 3.145000E+02  2.317495E+01  2.317810E+01
 3.147500E+02  2.314470E+01  2.314786E+01
 3.150000E+02  2.311444E+01  2.311760E+01
 3.152500E+02  2.308416E+01  2.308732E+01
 3.155000E+02  2.305388E+01  2.305704E+01
 3.157500E+02  2.302358E+01  2.302674E+01
 3.160000E+02  2.299327E+01  2.299643E+01
 3.162500E+02  2.296294E+01  2.296610E+01
 3.165000E+02  2.293261E+01  2.293576E+01
 3.167500E+02  2.290226E+01  2.290541E+01
 3.170000E+02  2.287189E+01  2.287505E+01
 3.172500E+02  2.284152E+01  2.284468E+01
 3.175000E+02  2.281113E+01  2.281429E+01
 3.177500E+02  2.278073E+01  2.278389E+01
 3.180000E+02  2.275032E+01  2.275348E+01
 3.182500E+02  2.271989E+01  2.272305E+01
 3.185000E+02  2.268945E+01  2.269261E+01
 3.187500E+02  2.265900E+01  2.266216E+01
 3.190000E+02  2.262854E+01  2.263170E+01
 3.192500E+02  2.259806E+01  2.260122E+01
 3.195000E+02  2.256757E+01  2.257073E+01
 3.197500E+02  2.253707E+01  2.254023E+01
 3.200000E+02  2.250656E+01  2.250972E+01
 3.202500E+02  2.247603E+01  2.247919E+01
 3.205000E+02  2.244549E+01  2.244865E+01
 3.207500E+02  2.241494E+01  2.241810E+01
 3.210000E+02  2.238437E+01  2.238753E+01
 3.212500E+02  2.235379E+01  2.235695E+01
 3.215000E+02  2.232320E+01  2.232636E+01
 3.217500E+02  2.229260E+01  2.229576E+01
 3.220000E+02  2.226198E+01  2.226514E+01
 3.222500E+02  2.223135E+01  2.223452E+01
 3.225000E+02  2.220071E+01  2.220388E+01
 3.227500E+02  2.217006E+01  2.217322E+01
 3.230000E+02  2.213939E+01  2.214256E+01
 3.232500E+02  2.210871E+01  2.211188E+01
 3.235000E+02  2.207802E+01  2.208119E+01
 3.237500E+02  2.204732E+01  2.205048E+01
 3.240000E+02  2.201660E+01  2.201976E+01
 3.242500E+02  2.198587E+01  2.198903E+01
 3.245000E+02  2.195513E+01  2.195829E+01
 3.247500E+02  2.192437E+01  2.192754E+01
 3.250000E+02  2.189361E+01  2.189677E+01
 3.252500E+02  2.186283E+01  2.186599E+01
 3.255000E+02  2.183203E+01  2.183520E+01
 3.257500E+02  2.180123E+01  2.180439E+01
 3.260000E+02  2.177041E+01  2.177357E+01
 3.262500E+02  2.173958E+01  2.174274E+01
 3.265000E+02  2.170874E+01  2.171190E+01
 3.267500E+02  2.167788E+01  2.168104E+01
 3.270000E+02  2.164701E+01  2.165018E+01
 3.272500E+02  2.161613E+01  2.161929E+01
 3.275000E+02  2.158524E+01  2.158840E+01
 3.277500E+02  2.155433E+01  2.155749E+01
 3.280000E+02  2.152341E+01  2.152658E+01
 3.282500E+02  2.149248E+01  2.149564E+01
 3.285000E+02  2.146153E+01  2.146470E+01
 3.287500E+02  2.143058E+01  2.143374E+01
 3.290000E+02  2.139961E+01  2.140277E+01
 3.292500E+02  2.136862E+01  2.137179E+01
 3.295000E+02  2.133763E+01  2.134080E+01
 3.297500E+02  2.130662E+01  2.130979E+01
 3.300000E+02  2.127560E+01  2.127877E+01
 3.302500E+02  2.124457E+01  2.124774E+01
 3.305000E+02  2.121352E+01  2.121669E+01
 3.307500E+02  2.118246E+01  2.118563E+01
 3.310000E+02  2.115139E+01  2.115456E+01
 3.312500E+02  2.112031E+01  2.112348E+01
 3.315000E+02  2.108921E+01  2.109238E+01
 3.317500E+02  2.105811E+01  2.106127E+01
 3.320000E+02  2.102698E+01  2.103015E+01
 3.322500E+02  2.099585E+01  2.099902E+01
 3.325000E+02  2.096470E+01  2.096787E+01
 3.327500E+02  2.093354E+01  2.093671E+01
 3.330000E+02  2.090237E+01  2.090554E+01
 3.332500E+02  2.087119E+01  2.087436E+01
 3.335000E+02  2.083999E+01  2.084316E+01
 3.337500E+02  2.080878E+01  2.081195E+01
 3.340000E+02  2.077756E+01  2.078073E+01
 3.342500E+02  2.074632E+01  2.074949E+01
 3.345000E+02  2.071508E+01  2.071824E+01
 3.347500E+02  2.068381E+01  2.068698E+01
 3.350000E+02  2.065254E+01  2.065571E+01
 3.352500E+02  2.062126E+01  2.062443E+01
 3.355000E+02  2.058996E+01  2.059313E+01
 3.357500E+02  2.055865E+01  2.056182E+01
 3.360000E+02  2.052732E+01  2.053049E+01
 3.362500E+02  2.049599E+01  2.049916E+01
 3.365000E+02  2.046464E+01  2.046781E+01
 3.367500E+02  2.043327E+01  2.043645E+01
 3.370000E+02  2.040190E+01  2.040507E+01
 3.372500E+02  2.037051E+01  2.037368E+01
 3.375000E+02  2.033911E+01  2.034228E+01
 3.377500E+02  2.030770E+01  2.031087E+01
 3.380000E+02  2.027628E+01  2.027945E+01
 3.382500E+02  2.024484E+01  2.024801E+01
 3.385000E+02  2.021339E+01  2.021656E+01
 3.387500E+02  2.018192E+01  2.018510E+01
 3.390000E+02  2.015045E+01  2.015362E+01
 3.392500E+02  2.011896E+01  2.012213E+01
 3.395000E+02  2.008746E+01  2.009063E+01
 3.397500E+02  2.005594E+01  2.005912E+01
 3.400000E+02  2.002442E+01  2.002759E+01
 3.402500E+02  1.999288E+01  1.999605E+01
 3.405000E+02  1.996133E+01  1.996450E+01
 3.407500E+02  1.992976E+01  1.993294E+01
 3.410000E+02  1.989818E+01  1.990136E+01
 3.412500E+02  1.986659E+01  1.986977E+01
 3.415000E+02  1.983499E+01  1.983817E+01
 3.417500E+02  1.980338E+01  1.980655E+01
 3.420000E+02  1.977175E+01  1.977492E+01
 3.422500E+02  1.974011E+01  1.974328E+01
 3.425000E+02  1.970845E+01  1.971163E+01
 3.427500E+02  1.967679E+01  1.967996E+01
 3.430000E+02  1.964511E+01  1.964828E+01
 3.432500E+02  1.961342E+01  1.961659E+01
 3.435000E+02  1.958171E+01  1.958489E+01
 3.437500E+02  1.954999E+01  1.955317E+01
 3.440000E+02  1.951826E+01  1.952144E+01
 3.442500E+02  1.948652E+01  1.948970E+01
 3.445000E+02  1.945476E+01  1.945794E+01
 3.447500E+02  1.942300E+01  1.942617E+01
 3.450000E+02  1.939122E+01  1.939439E+01
 3.452500E+02  1.935942E+01  1.936260E+01
 3.455000E+02  1.932761E+01  1.933079E+01
 3.457500E+02  1.929580E+01  1.929897E+01
 3.460000E+02  1.926396E+01  1.926714E+01
 3.462500E+02  1.923212E+01  1.923529E+01
 3.465000E+02  1.920026E+01  1.920344E+01
 3.467500E+02  1.916839E+01  1.917157E+01
 3.470000E+02  1.913651E+01  1.913968E+01
 3.472500E+02  1.910461E+01  1.910779E+01
 3.475000E+02  1.907270E+01  1.907588E+01
 3.477500E+02  1.904078E+01  1.904396E+01
 3.480000E+02  1.900884E+01  1.901202E+01
 3.482500E+02  1.897690E+01  1.898008E+01
 3.485000E+02  1.894494E+01  1.894812E+01
 3.487500E+02  1.891296E+01  1.891614E+01
 3.490000E+02  1.888098E+01  1.888416E+01
 3.492500E+02  1.884898E+01  1.885216E+01
 3.495000E+02  1.881697E+01  1.882015E+01
 3.497500E+02  1.878494E+01  1.878812E+01
 3.500000E+02  1.875291E+01  1.875609E+01
 3.502500E+02  1.872086E+01  1.872404E+01
 3.505000E+02  1.868879E+01  1.869197E+01
 3.507500E+02  1.865672E+01  1.865990E+01
 3.510000E+02  1.862463E+01  1.862781E+01
 3.512500E+02  1.859253E+01  1.859571E+01
 3.515000E+02  1.856041E+01  1.856359E+01
 3.517500E+02  1.852829E+01  1.853147E+01
 3.520000E+02  1.849615E+01  1.849933E+01
 3.522500E+02  1.846399E+01  1.846717E+01
 3.525000E+02  1.843183E+01  1.843501E+01
 3.527500E+02  1.839965E+01  1.840283E+01
 3.530000E+02  1.836746E+01  1.837064E+01
 3.532500E+02  1.833525E+01  1.833843E+01
 3.535000E+02  1.830303E+01  1.830622E+01
 3.537500E+02  1.827080E+01  1.827398E+01
 3.540000E+02  1.823856E+01  1.824174E+01
 3.542500E+02  1.820630E+01  1.820949E+01
 3.545000E+02  1.817403E+01  1.817722E+01
 3.547500E+02  1.814175E+01  1.814493E+01
 3.550000E+02  1.810946E+01  1.811264E+01
 3.552500E+02  1.807715E+01  1.808033E+01
 3.555000E+02  1.804483E+01  1.804801E+01
 3.557500E+02  1.801249E+01  1.801568E+01
 3.560000E+02  1.798015E+01  1.798333E+01
 3.562500E+02  1.794779E+01  1.795097E+01
 3.565000E+02  1.791541E+01  1.791860E+01
 3.567500E+02  1.788303E+01  1.788621E+01
 3.570000E+02  1.785063E+01  1.785381E+01
 3.572500E+02  1.781822E+01  1.782140E+01
 3.575000E+02  1.778579E+01  1.778897E+01
 3.577500E+02  1.775335E+01  1.775654E+01
 3.580000E+02  1.772090E+01  1.772409E+01
 3.582500E+02  1.768844E+01  1.769162E+01
 3.585000E+02  1.765596E+01  1.765914E+01
 3.587500E+02  1.762347E+01  1.762665E+01
 3.590000E+02  1.759097E+01  1.759415E+01
 3.592500E+02  1.755845E+01  1.756164E+01
 3.595000E+02  1.752592E+01  1.752911E+01
 3.597500E+02  1.749338E+01  1.749656E+01
 3.600000E+02  1.746082E+01  1.746401E+01
 3.602500E+02  1.742825E+01  1.743144E+01
 3.605000E+02  1.739567E+01  1.739886E+01
 3.607500E+02  1.736308E+01  1.736626E+01
 3.610000E+02  1.733047E+01  1.733366E+01
 3.612500E+02  1.729785E+01  1.730103E+01
 3.615000E+02  1.726521E+01  1.726840E+01
 3.617500E+02  1.723257E+01  1.723575E+01
 3.620000E+02  1.719991E+01  1.720309E+01
 3.622500E+02  1.716723E+01  1.717042E+01
 3.625000E+02  1.713454E+01  1.713773E+01
 3.627500E+02  1.710184E+01  1.710503E+01
 3.630000E+02  1.706913E+01  1.707232E+01
 3.632500E+02  1.703641E+01  1.703959E+01
 3.635000E+02  1.700367E+01  1.700685E+01
 3.637500E+02  1.697091E+01  1.697410E+01
 3.640000E+02  1.693815E+01  1.694133E+01
 3.642500E+02  1.690537E+01  1.690856E+01
 3.645000E+02  1.687257E+01  1.687576E+01
 3.647500E+02  1.683977E+01  1.684296E+01
 3.650000E+02  1.680695E+01  1.681014E+01
 3.652500E+02  1.677412E+01  1.677731E+01
 3.655000E+02  1.674127E+01  1.674446E+01
 3.657500E+02  1.670841E+01  1.671160E+01
 3.660000E+02  1.667554E+01  1.667873E+01
 3.662500E+02  1.664266E+01  1.664585E+01
 3.665000E+02  1.660976E+01  1.661295E+01
 3.667500E+02  1.657685E+01  1.658004E+01
 3.670000E+02  1.654392E+01  1.654711E+01
 3.672500E+02  1.651098E+01  1.651417E+01
 3.675000E+02  1.647803E+01  1.648122E+01
 3.677500E+02  1.644506E+01  1.644826E+01
 3.680000E+02  1.641209E+01  1.641528E+01
 3.682500E+02  1.637909E+01  1.638229E+01
 3.685000E+02  1.634609E+01  1.634928E+01
 3.687500E+02  1.631307E+01  1.631626E+01
 3.690000E+02  1.628004E+01  1.628323E+01
 3.692500E+02  1.624699E+01  1.625018E+01
 3.695000E+02  1.621393E+01  1.621713E+01
 3.697500E+02  1.618086E+01  1.618405E+01
 3.700000E+02  1.614778E+01  1.615097E+01
 3.702500E+02  1.611468E+01  1.611787E+01
 3.705000E+02  1.608156E+01  1.608476E+01
 3.707500E+02  1.604844E+01  1.605163E+01
 3.710000E+02  1.601530E+01  1.601849E+01
 3.712500E+02  1.598215E+01  1.598534E+01
 3.715000E+02  1.594898E+01  1.595217E+01
 3.717500E+02  1.591580E+01  1.591899E+01
 3.720000E+02  1.588261E+01  1.588580E+01
 3.722500E+02  1.584940E+01  1.585259E+01
 3.725000E+02  1.581618E+01  1.581937E+01
 3.727500E+02  1.578295E+01  1.578614E+01
 3.730000E+02  1.574970E+01  1.575289E+01
 3.732500E+02  1.571644E+01  1.571963E+01
 3.735000E+02  1.568316E+01  1.568636E+01
 3.737500E+02  1.564987E+01  1.565307E+01
 3.740000E+02  1.561657E+01  1.561977E+01
 3.742500E+02  1.558326E+01  1.558645E+01
 3.745000E+02  1.554993E+01  1.555312E+01
 3.747500E+02  1.551658E+01  1.551978E+01
 3.750000E+02  1.548323E+01  1.548643E+01
 3.752500E+02  1.544986E+01  1.545306E+01
 3.755000E+02  1.541648E+01  1.541967E+01
 3.757500E+02  1.538308E+01  1.538628E+01
 3.760000E+02  1.534967E+01  1.535286E+01
 3.762500E+02  1.531624E+01  1.531944E+01
 3.765000E+02  1.528280E+01  1.528600E+01
 3.767500E+02  1.524935E+01  1.525255E+01
 3.770000E+02  1.521589E+01  1.521909E+01
 3.772500E+02  1.518241E+01  1.518561E+01
 3.775000E+02  1.514891E+01  1.515211E+01
 3.777500E+02  1.511541E+01  1.511861E+01
 3.780000E+02  1.508189E+01  1.508509E+01
 3.782500E+02  1.504835E+01  1.505155E+01
 3.785000E+02  1.501480E+01  1.501800E+01
 3.787500E+02  1.498124E+01  1.498444E+01
 3.790000E+02  1.494767E+01  1.495087E+01
 3.792500E+02  1.491408E+01  1.491728E+01
 3.795000E+02  1.488047E+01  1.488367E+01
 3.797500E+02  1.484686E+01  1.485006E+01
 3.800000E+02  1.481323E+01  1.481643E+01
 3.802500E+02  1.477958E+01  1.478278E+01
 3.805000E+02  1.474592E+01  1.474912E+01
 3.807500E+02  1.471225E+01  1.471545E+01
 3.810000E+02  1.467856E+01  1.468176E+01
 3.812500E+02  1.464486E+01  1.464806E+01
 3.815000E+02  1.461115E+01  1.461435E+01
 3.817500E+02  1.457742E+01  1.458062E+01
 3.820000E+02  1.454368E+01  1.454688E+01
 3.822500E+02  1.450992E+01  1.451312E+01
 3.825000E+02  1.447615E+01  1.447935E+01
 3.827500E+02  1.444237E+01  1.444557E+01
 3.830000E+02  1.440857E+01  1.441177E+01
 3.832500E+02  1.437475E+01  1.437796E+01
 3.835000E+02  1.434093E+01  1.434413E+01
 3.837500E+02  1.430709E+01  1.431029E+01
 3.840000E+02  1.427323E+01  1.427644E+01
 3.842500E+02  1.423937E+01  1.424257E+01
 3.845000E+02  1.420548E+01  1.420869E+01
 3.847500E+02  1.417159E+01  1.417479E+01
 3.850000E+02  1.413768E+01  1.414088E+01
 3.852500E+02  1.410375E+01  1.410695E+01
 3.855000E+02  1.406981E+01  1.407302E+01
 3.857500E+02  1.403586E+01  1.403906E+01
 3.860000E+02  1.400189E+01  1.400510E+01
 3.862500E+02  1.396791E+01  1.397111E+01
 3.865000E+02  1.393391E+01  1.393712E+01
 3.867500E+02  1.389990E+01  1.390311E+01
 3.870000E+02  1.386588E+01  1.386909E+01
 3.872500E+02  1.383184E+01  1.383505E+01
 3.875000E+02  1.379779E+01  1.380099E+01
 3.877500E+02  1.376372E+01  1.376693E+01
 3.880000E+02  1.372964E+01  1.373285E+01
 3.882500E+02  1.369554E+01  1.369875E+01
 3.885000E+02  1.366143E+01  1.366464E+01
 3.887500E+02  1.362731E+01  1.363052E+01
 3.890000E+02  1.359317E+01  1.359638E+01
 3.892500E+02  1.355902E+01  1.356223E+01
