#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.650000E+02  3.089933E-02  3.006712E-02  1.689948E-04                                 112
 2.652500E+02  3.090063E-02  3.006712E-02  1.690357E-04                                 112
 2.655000E+02  3.090194E-02  3.006712E-02  1.690761E-04                                 112
 2.657500E+02  3.090325E-02  3.006712E-02  1.691162E-04                                 112
 2.660000E+02  3.090455E-02  3.006712E-02  1.691558E-04                                 112
 2.662500E+02  3.090586E-02  3.006712E-02  1.691950E-04                                 112
 2.665000E+02  3.090717E-02  3.006712E-02  1.692338E-04                                 112
 2.667500E+02  3.090847E-02  3.006712E-02  1.692723E-04                                 112
 2.670000E+02  3.090978E-02  3.006712E-02  1.693103E-04                                 112
 2.672500E+02  3.091109E-02  3.006712E-02  1.693480E-04                                 112
 2.675000E+02  3.091240E-02  3.006712E-02  1.693853E-04                                 112
 2.677500E+02  3.091371E-02  3.006712E-02  1.694222E-04                                 112
 2.680000E+02  3.091502E-02  3.006712E-02  1.694588E-04                                 112
 2.682500E+02  3.091633E-02  3.006712E-02  1.694951E-04                                 112
 2.685000E+02  3.091764E-02  3.006712E-02  1.695309E-04                                 112
 2.687500E+02  3.091895E-02  3.006712E-02  1.695665E-04                                 112
 2.690000E+02  3.092026E-02  3.006712E-02  1.696017E-04                                 112
 2.692500E+02  3.092157E-02  3.006712E-02  1.696366E-04                                 112
 2.695000E+02  3.092288E-02  3.006712E-02  1.696712E-04                                 112
 2.697500E+02  3.092419E-02  3.006712E-02  1.697055E-04                                 112
 2.700000E+02  3.092551E-02  3.006712E-02  1.697395E-04                                 112
 2.702500E+02  3.092682E-02  3.006712E-02  1.697732E-04                                 112
 2.705000E+02  3.092813E-02  3.006712E-02  1.698066E-04                                 112
 2.707500E+02  3.092945E-02  3.006712E-02  1.698397E-04                                 112
 2.710000E+02  3.093076E-02  3.006712E-02  1.698725E-04                                 112
 2.712500E+02  3.093207E-02  3.006712E-02  1.699051E-04                                 112
 2.715000E+02  3.093339E-02  3.006712E-02  1.699374E-04                                 112
 2.717500E+02  3.093470E-02  3.006712E-02  1.699695E-04                                 112
 2.720000E+02  3.093602E-02  3.006712E-02  1.700013E-04                                 112
 2.722500E+02  3.093733E-02  3.006712E-02  1.700329E-04                                 112
 2.725000E+02  3.093865E-02  3.006712E-02  1.700643E-04                                 112
 2.727500E+02  3.093996E-02  3.006712E-02  1.700954E-04                                 112
 2.730000E+02  3.094128E-02  3.006712E-02  1.701264E-04                                 112
 2.732500E+02  3.094259E-02  3.006712E-02  1.701571E-04                                 112
 2.735000E+02  3.094391E-02  3.006712E-02  1.701876E-04                                 112
 2.737500E+02  3.094523E-02  3.006712E-02  1.702179E-04                                 112
 2.740000E+02  3.094654E-02  3.006712E-02  1.702481E-04                                 112
 2.742500E+02  3.094786E-02  3.006712E-02  1.702780E-04                                 112
 2.745000E+02  3.094918E-02  3.006712E-02  1.703078E-04                                 112
 2.747500E+02  3.095050E-02  3.006712E-02  1.703374E-04                                 112
 2.750000E+02  3.095181E-02  3.006712E-02  1.703669E-04                                 112
 2.752500E+02  3.095313E-02  3.006712E-02  1.703962E-04                                 112
 2.755000E+02  3.095445E-02  3.006712E-02  1.704254E-04                                 112
 2.757500E+02  3.095577E-02  3.006712E-02  1.704544E-04                                 112
 2.760000E+02  3.095709E-02  3.006712E-02  1.704833E-04                                 112
 2.762500E+02  3.095841E-02  3.006712E-02  1.705121E-04                                 112
 2.765000E+02  3.095973E-02  3.006712E-02  1.705407E-04                                 112
 2.767500E+02  3.096105E-02  3.006712E-02  1.705693E-04                                 112
 2.770000E+02  3.096237E-02  3.006712E-02  1.705977E-04                                 112
 2.772500E+02  3.096369E-02  3.006712E-02  1.706261E-04                                 112
 2.775000E+02  3.096501E-02  3.006712E-02  1.706544E-04                                 112
 2.777500E+02  3.096633E-02  3.006712E-02  1.706826E-04                                 112
 2.780000E+02  3.096765E-02  3.006712E-02  1.707107E-04                                 112
 2.782500E+02  3.096898E-02  3.006712E-02  1.707388E-04                                 112
 2.785000E+02  3.097030E-02  3.006712E-02  1.707668E-04                                 112
 2.787500E+02  3.097162E-02  3.006712E-02  1.707947E-04                                 112
 2.790000E+02  3.097294E-02  3.006712E-02  1.708227E-04                                 112
 2.792500E+02  3.097427E-02  3.006712E-02  1.708505E-04                                 112
 2.795000E+02  3.097559E-02  3.006712E-02  1.708784E-04                                 112
 2.797500E+02  3.097691E-02  3.006712E-02  1.709062E-04                                 112
 2.800000E+02  3.097824E-02  3.006712E-02  1.709340E-04                                 112
 2.802500E+02  3.097956E-02  3.006712E-02  1.709619E-04                                 112
 2.805000E+02  3.098088E-02  3.006712E-02  1.709897E-04                                 112
 2.807500E+02  3.098221E-02  3.006712E-02  1.710175E-04                                 112
 2.810000E+02  3.098353E-02  3.006712E-02  1.710453E-04                                 112
 2.812500E+02  3.098486E-02  3.006712E-02  1.710732E-04                                 112
 2.815000E+02  3.098618E-02  3.006712E-02  1.711011E-04                                 112
 2.817500E+02  3.098751E-02  3.006712E-02  1.711290E-04                                 112
 2.820000E+02  3.098883E-02  3.006712E-02  1.711570E-04                                 112
 2.822500E+02  3.099016E-02  3.006712E-02  1.711850E-04                                 112
 2.825000E+02  3.099149E-02  3.006712E-02  1.712131E-04                                 112
 2.827500E+02  3.099281E-02  3.006712E-02  1.712412E-04                                 112
 2.830000E+02  3.099414E-02  3.006712E-02  1.712694E-04                                 112
 2.832500E+02  3.099547E-02  3.006712E-02  1.712977E-04                                 112
 2.835000E+02  3.099680E-02  3.006712E-02  1.713261E-04                                 112
 2.837500E+02  3.099812E-02  3.006712E-02  1.713546E-04                                 112
 2.840000E+02  3.099945E-02  3.006712E-02  1.713832E-04                                 112
 2.842500E+02  3.100078E-02  3.006712E-02  1.714119E-04                                 112
 2.845000E+02  3.100211E-02  3.006712E-02  1.714407E-04                                 112
 2.847500E+02  3.100344E-02  3.006712E-02  1.714696E-04                                 112
 2.850000E+02  3.100477E-02  3.006712E-02  1.714987E-04                                 112
 2.852500E+02  3.100610E-02  3.006712E-02  1.715279E-04                                 112
 2.855000E+02  3.100743E-02  3.006712E-02  1.715572E-04                                 112
 2.857500E+02  3.100876E-02  3.006712E-02  1.715867E-04                                 112
 2.860000E+02  3.101009E-02  3.006712E-02  1.716164E-04                                 112
 2.862500E+02  3.101142E-02  3.006712E-02  1.716462E-04                                 112
 2.865000E+02  3.101275E-02  3.006712E-02  1.716762E-04                                 112
 2.867500E+02  3.101408E-02  3.006712E-02  1.717064E-04                                 112
 2.870000E+02  3.101541E-02  3.006712E-02  1.717367E-04                                 112
 2.872500E+02  3.101674E-02  3.006712E-02  1.717673E-04                                 112
 2.875000E+02  3.101807E-02  3.006712E-02  1.717980E-04                                 112
 2.877500E+02  3.101941E-02  3.006712E-02  1.718290E-04                                 112
 2.880000E+02  3.102074E-02  3.006712E-02  1.718602E-04                                 112
 2.882500E+02  3.102207E-02  3.006712E-02  1.718916E-04                                 112
 2.885000E+02  3.102341E-02  3.006712E-02  1.719232E-04                                 112
 2.887500E+02  3.102474E-02  3.006712E-02  1.719550E-04                                 112
 2.890000E+02  3.102607E-02  3.006712E-02  1.719871E-04                                 112
 2.892500E+02  3.102741E-02  3.006712E-02  1.720195E-04                                 112
 2.895000E+02  3.102874E-02  3.006712E-02  1.720521E-04                                 112
 2.897500E+02  3.103008E-02  3.006712E-02  1.720850E-04                                 112
 2.900000E+02  3.103141E-02  3.006712E-02  1.721181E-04                                 112
 2.902500E+02  3.103275E-02  3.006712E-02  1.721515E-04                                 112
 2.905000E+02  3.103408E-02  3.006712E-02  1.721852E-04                                 112
 2.907500E+02  3.103542E-02  3.006712E-02  1.722192E-04                                 112
 2.910000E+02  3.103675E-02  3.006712E-02  1.722535E-04                                 112
 2.912500E+02  3.103809E-02  3.006712E-02  1.722881E-04                                 112
 2.915000E+02  3.103943E-02  3.006712E-02  1.723230E-04                                 112
 2.917500E+02  3.104077E-02  3.006712E-02  1.723582E-04                                 112
 2.920000E+02  3.104210E-02  3.006712E-02  1.723938E-04                                 112
 2.922500E+02  3.104344E-02  3.006712E-02  1.724297E-04                                 112
 2.925000E+02  3.104478E-02  3.006712E-02  1.724659E-04                                 112
 2.927500E+02  3.104612E-02  3.006712E-02  1.725024E-04                                 112
 2.930000E+02  3.104746E-02  3.006712E-02  1.725394E-04                                 112
 2.932500E+02  3.104880E-02  3.006712E-02  1.725766E-04                                 112
 2.935000E+02  3.105014E-02  3.006712E-02  1.726143E-04                                 112
 2.937500E+02  3.105148E-02  3.006712E-02  1.726523E-04                                 112
 2.940000E+02  3.105282E-02  3.006712E-02  1.726907E-04                                 112
 2.942500E+02  3.105416E-02  3.006712E-02  1.727295E-04                                 112
 2.945000E+02  3.105550E-02  3.006712E-02  1.727686E-04                                 112
 2.947500E+02  3.105684E-02  3.006712E-02  1.728082E-04                                 112
 2.950000E+02  3.105818E-02  3.006712E-02  1.728482E-04                                 112
 2.952500E+02  3.105953E-02  3.006712E-02  1.728886E-04                                 112
 2.955000E+02  3.106087E-02  3.006712E-02  1.729294E-04                                 112
 2.957500E+02  3.106221E-02  3.006712E-02  1.729706E-04                                 112
 2.960000E+02  3.106355E-02  3.006712E-02  1.730122E-04                                 112
 2.962500E+02  3.106490E-02  3.006712E-02  1.730543E-04                                 112
 2.965000E+02  3.106624E-02  3.006712E-02  1.730969E-04                                 112
 2.967500E+02  3.106759E-02  3.006712E-02  1.731399E-04                                 112
 2.970000E+02  3.106893E-02  3.006712E-02  1.731833E-04                                 112
 2.972500E+02  3.107028E-02  3.006712E-02  1.732273E-04                                 112
 2.975000E+02  3.107162E-02  3.006712E-02  1.732717E-04                                 112
 2.977500E+02  3.107297E-02  3.006712E-02  1.733165E-04                                 112
 2.980000E+02  3.107432E-02  3.006712E-02  1.733619E-04                                 112
 2.982500E+02  3.107566E-02  3.006712E-02  1.734077E-04                                 112
 2.985000E+02  3.107701E-02  3.006712E-02  1.734541E-04                                 112
 2.987500E+02  3.107836E-02  3.006712E-02  1.735009E-04                                 112
 2.990000E+02  3.107971E-02  3.006712E-02  1.735483E-04                                 112
 2.992500E+02  3.108105E-02  3.006712E-02  1.735962E-04                                 112
 2.995000E+02  3.108240E-02  3.006712E-02  1.736445E-04                                 112
 2.997500E+02  3.108375E-02  3.006712E-02  1.736935E-04                                 112
 3.000000E+02  3.108510E-02  3.006712E-02  1.737429E-04                                 112
 3.002500E+02  3.108645E-02  3.006712E-02  1.737929E-04                                 112
 3.005000E+02  3.108780E-02  3.006712E-02  1.738435E-04                                 112
 3.007500E+02  3.108916E-02  3.006712E-02  1.738946E-04                                 112
 3.010000E+02  3.109051E-02  3.006712E-02  1.739463E-04                                 112
 3.012500E+02  3.109186E-02  3.006712E-02  1.739985E-04                                 112
 3.015000E+02  3.109321E-02  3.006712E-02  1.740513E-04                                 112
 3.017500E+02  3.109457E-02  3.006712E-02  1.741047E-04                                 112
 3.020000E+02  3.109592E-02  3.006712E-02  1.741587E-04                                 112
 3.022500E+02  3.109727E-02  3.006712E-02  1.742133E-04                                 112
 3.025000E+02  3.109863E-02  3.006712E-02  1.742684E-04                                 112
 3.027500E+02  3.109998E-02  3.006712E-02  1.743242E-04                                 112
 3.030000E+02  3.110134E-02  3.006712E-02  1.743806E-04                                 112
 3.032500E+02  3.110270E-02  3.006712E-02  1.744376E-04                                 112
 3.035000E+02  3.110405E-02  3.006712E-02  1.744952E-04                                 112
 3.037500E+02  3.110541E-02  3.006712E-02  1.745535E-04                                 112
 3.040000E+02  3.110677E-02  3.006712E-02  1.746124E-04                                 112
 3.042500E+02  3.110812E-02  3.006712E-02  1.746719E-04                                 112
 3.045000E+02  3.110948E-02  3.006712E-02  1.747321E-04                                 112
 3.047500E+02  3.111084E-02  3.006712E-02  1.747930E-04                                 112
 3.050000E+02  3.111220E-02  3.006712E-02  1.748545E-04                                 112
 3.052500E+02  3.111356E-02  3.006712E-02  1.749166E-04                                 112
 3.055000E+02  3.111492E-02  3.006712E-02  1.749795E-04                                 112
 3.057500E+02  3.111628E-02  3.006712E-02  1.750430E-04                                 112
 3.060000E+02  3.111765E-02  3.006712E-02  1.751072E-04                                 112
 3.062500E+02  3.111901E-02  3.006712E-02  1.751721E-04                                 112
 3.065000E+02  3.112037E-02  3.006712E-02  1.752377E-04                                 112
 3.067500E+02  3.112174E-02  3.006712E-02  1.753040E-04                                 112
 3.070000E+02  3.112310E-02  3.006712E-02  1.753711E-04                                 112
 3.072500E+02  3.112447E-02  3.006712E-02  1.754388E-04                                 112
 3.075000E+02  3.112583E-02  3.006712E-02  1.755072E-04                                 112
 3.077500E+02  3.112720E-02  3.006712E-02  1.755764E-04                                 112
 3.080000E+02  3.112856E-02  3.006712E-02  1.756463E-04                                 112
 3.082500E+02  3.112993E-02  3.006712E-02  1.757170E-04                                 112
 3.085000E+02  3.113130E-02  3.006712E-02  1.757884E-04                                 112
 3.087500E+02  3.113267E-02  3.006712E-02  1.758606E-04                                 112
 3.090000E+02  3.113404E-02  3.006712E-02  1.759335E-04                                 112
 3.092500E+02  3.113541E-02  3.006712E-02  1.760072E-04                                 112
 3.095000E+02  3.113678E-02  3.006712E-02  1.760816E-04                                 112
 3.097500E+02  3.113815E-02  3.006712E-02  1.761569E-04                                 112
 3.100000E+02  3.113952E-02  3.006712E-02  1.762329E-04                                 112
 3.102500E+02  3.114089E-02  3.006712E-02  1.763097E-04                                 112
 3.105000E+02  3.114226E-02  3.006712E-02  1.763873E-04                                 112
 3.107500E+02  3.114364E-02  3.006712E-02  1.764657E-04                                 112
 3.110000E+02  3.114501E-02  3.006712E-02  1.765449E-04                                 112
 3.112500E+02  3.114639E-02  3.006712E-02  1.766249E-04                                 112
 3.115000E+02  3.114776E-02  3.006712E-02  1.767057E-04                                 112
 3.117500E+02  3.114914E-02  3.006712E-02  1.767874E-04                                 112
 3.120000E+02  3.115052E-02  3.006712E-02  1.768699E-04                                 112
 3.122500E+02  3.115189E-02  3.006712E-02  1.769532E-04                                 112
 3.125000E+02  3.115327E-02  3.006712E-02  1.770373E-04                                 112
 3.127500E+02  3.115465E-02  3.006712E-02  1.771224E-04                                 112
 3.130000E+02  3.115603E-02  3.006712E-02  1.772082E-04                                 112
 3.132500E+02  3.115741E-02  3.006712E-02  1.772950E-04                                 112
 3.135000E+02  3.115879E-02  3.006712E-02  1.773826E-04                                 112
 3.137500E+02  3.116017E-02  3.006712E-02  1.774710E-04                                 112
 3.140000E+02  3.116156E-02  3.006712E-02  1.775604E-04                                 112
 3.142500E+02  3.116294E-02  3.006712E-02  1.776506E-04                                 112
 3.145000E+02  3.116433E-02  3.006712E-02  1.777417E-04                                 112
 3.147500E+02  3.116571E-02  3.006712E-02  1.778337E-04                                 112
 3.150000E+02  3.116710E-02  3.006712E-02  1.779266E-04                                 112
 3.152500E+02  3.116848E-02  3.006712E-02  1.780204E-04                                 112
 3.155000E+02  3.116987E-02  3.006712E-02  1.781152E-04                                 112
 3.157500E+02  3.117126E-02  3.006712E-02  1.782108E-04                                 112
 3.160000E+02  3.117265E-02  3.006712E-02  1.783074E-04                                 112
 3.162500E+02  3.117404E-02  3.006712E-02  1.784049E-04                                 112
 3.165000E+02  3.117543E-02  3.006712E-02  1.785033E-04                                 112
 3.167500E+02  3.117682E-02  3.006712E-02  1.786027E-04                                 112
 3.170000E+02  3.117821E-02  3.006712E-02  1.787030E-04                                 112
 3.172500E+02  3.117961E-02  3.006712E-02  1.788043E-04                                 112
 3.175000E+02  3.118100E-02  3.006712E-02  1.789066E-04                                 112
 3.177500E+02  3.118240E-02  3.006712E-02  1.790098E-04                                 112
 3.180000E+02  3.118379E-02  3.006712E-02  1.791139E-04                                 112
 3.182500E+02  3.118519E-02  3.006712E-02  1.792191E-04                                 112
 3.185000E+02  3.118659E-02  3.006712E-02  1.793252E-04                                 112
 3.187500E+02  3.118799E-02  3.006712E-02  1.794323E-04                                 112
 3.190000E+02  3.118938E-02  3.006712E-02  1.795405E-04                                 112
 3.192500E+02  3.119079E-02  3.006712E-02  1.796496E-04                                 112
 3.195000E+02  3.119219E-02  3.006712E-02  1.797597E-04                                 112
 3.197500E+02  3.119359E-02  3.006712E-02  1.798708E-04                                 112
 3.200000E+02  3.119499E-02  3.006712E-02  1.799830E-04                                 112
 3.202500E+02  3.119640E-02  3.006712E-02  1.800962E-04                                 112
 3.205000E+02  3.119780E-02  3.006712E-02  1.802104E-04                                 112
 3.207500E+02  3.119921E-02  3.006712E-02  1.803256E-04                                 112
 3.210000E+02  3.120061E-02  3.006712E-02  1.804419E-04                                 112
 3.212500E+02  3.120202E-02  3.006712E-02  1.805592E-04                                 112
 3.215000E+02  3.120343E-02  3.006712E-02  1.806776E-04                                 112
 3.217500E+02  3.120484E-02  3.006712E-02  1.807970E-04                                 112
 3.220000E+02  3.120625E-02  3.006712E-02  1.809175E-04                                 112
 3.222500E+02  3.120766E-02  3.006712E-02  1.810391E-04                                 112
 3.225000E+02  3.120908E-02  3.006712E-02  1.811617E-04                                 112
 3.227500E+02  3.121049E-02  3.006712E-02  1.812854E-04                                 112
 3.230000E+02  3.121191E-02  3.006712E-02  1.814102E-04                                 112
 3.232500E+02  3.121332E-02  3.006712E-02  1.815361E-04                                 112
 3.235000E+02  3.121474E-02  3.006712E-02  1.816631E-04                                 112
 3.237500E+02  3.121616E-02  3.006712E-02  1.817912E-04                                 112
 3.240000E+02  3.121758E-02  3.006712E-02  1.819205E-04                                 112
 3.242500E+02  3.121900E-02  3.006712E-02  1.820508E-04                                 112
 3.245000E+02  3.122042E-02  3.006712E-02  1.821822E-04                                 112
 3.247500E+02  3.122184E-02  3.006712E-02  1.823148E-04                                 112
 3.250000E+02  3.122326E-02  3.006712E-02  1.824485E-04                                 112
 3.252500E+02  3.122469E-02  3.006712E-02  1.825834E-04                                 112
 3.255000E+02  3.122611E-02  3.006712E-02  1.827194E-04                                 112
 3.257500E+02  3.122754E-02  3.006712E-02  1.828565E-04                                 112
 3.260000E+02  3.122897E-02  3.006712E-02  1.829948E-04                                 112
 3.262500E+02  3.123040E-02  3.006712E-02  1.831343E-04                                 112
 3.265000E+02  3.123183E-02  3.006712E-02  1.832749E-04                                 112
 3.267500E+02  3.123326E-02  3.006712E-02  1.834167E-04                                 112
 3.270000E+02  3.123469E-02  3.006712E-02  1.835597E-04                                 112
 3.272500E+02  3.123613E-02  3.006712E-02  1.837039E-04                                 112
 3.275000E+02  3.123756E-02  3.006712E-02  1.838493E-04                                 112
 3.277500E+02  3.123900E-02  3.006712E-02  1.839958E-04                                 112
 3.280000E+02  3.124044E-02  3.006712E-02  1.841436E-04                                 112
 3.282500E+02  3.124188E-02  3.006712E-02  1.842926E-04                                 112
 3.285000E+02  3.124332E-02  3.006712E-02  1.844428E-04                                 112
 3.287500E+02  3.124476E-02  3.006712E-02  1.845942E-04                                 112
 3.290000E+02  3.124620E-02  3.006712E-02  1.847468E-04                                 112
 3.292500E+02  3.124764E-02  3.006712E-02  1.849007E-04                                 112
 3.295000E+02  3.124909E-02  3.006712E-02  1.850558E-04                                 112
 3.297500E+02  3.125053E-02  3.006712E-02  1.852121E-04                                 112
 3.300000E+02  3.125198E-02  3.006712E-02  1.853697E-04                                 112
 3.302500E+02  3.125343E-02  3.006712E-02  1.855286E-04                                 112
 3.305000E+02  3.125488E-02  3.006712E-02  1.856887E-04                                 112
 3.307500E+02  3.125633E-02  3.006712E-02  1.858501E-04                                 112
 3.310000E+02  3.125779E-02  3.006712E-02  1.860128E-04                                 112
 3.312500E+02  3.125924E-02  3.006712E-02  1.861767E-04                                 112
 3.315000E+02  3.126070E-02  3.006712E-02  1.863420E-04                                 112
 3.317500E+02  3.126215E-02  3.006712E-02  1.865085E-04                                 112
 3.320000E+02  3.126361E-02  3.006712E-02  1.866763E-04                                 112
 3.322500E+02  3.126507E-02  3.006712E-02  1.868454E-04                                 112
 3.325000E+02  3.126653E-02  3.006712E-02  1.870159E-04                                 112
 3.327500E+02  3.126799E-02  3.006712E-02  1.871876E-04                                 112
 3.330000E+02  3.126946E-02  3.006712E-02  1.873607E-04                                 112
 3.332500E+02  3.127092E-02  3.006712E-02  1.875351E-04                                 112
 3.335000E+02  3.127239E-02  3.006712E-02  1.877108E-04                                 112
 3.337500E+02  3.127386E-02  3.006712E-02  1.878879E-04                                 112
 3.340000E+02  3.127533E-02  3.006712E-02  1.880663E-04                                 112
 3.342500E+02  3.127680E-02  3.006712E-02  1.882461E-04                                 112
 3.345000E+02  3.127827E-02  3.006712E-02  1.884273E-04                                 112
 3.347500E+02  3.127975E-02  3.006712E-02  1.886098E-04                                 112
 3.350000E+02  3.128122E-02  3.006712E-02  1.887936E-04                                 112
 3.352500E+02  3.128270E-02  3.006712E-02  1.889789E-04                                 112
 3.355000E+02  3.128418E-02  3.006712E-02  1.891655E-04                                 112
 3.357500E+02  3.128566E-02  3.006712E-02  1.893535E-04                                 112
 3.360000E+02  3.128714E-02  3.006712E-02  1.895429E-04                                 112
 3.362500E+02  3.128862E-02  3.006712E-02  1.897337E-04                                 112
 3.365000E+02  3.129011E-02  3.006712E-02  1.899260E-04                                 112
 3.367500E+02  3.129160E-02  3.006712E-02  1.901196E-04                                 112
 3.370000E+02  3.129308E-02  3.006712E-02  1.903146E-04                                 112
 3.372500E+02  3.129457E-02  3.006712E-02  1.905111E-04                                 112
 3.375000E+02  3.129606E-02  3.006712E-02  1.907090E-04                                 112
 3.377500E+02  3.129756E-02  3.006712E-02  1.909084E-04                                 112
 3.380000E+02  3.129905E-02  3.006712E-02  1.911092E-04                                 112
 3.382500E+02  3.130055E-02  3.006712E-02  1.913114E-04                                 112
 3.385000E+02  3.130205E-02  3.006712E-02  1.915151E-04                                 112
 3.387500E+02  3.130355E-02  3.006712E-02  1.917203E-04                                 112
 3.390000E+02  3.130505E-02  3.006712E-02  1.919269E-04                                 112
 3.392500E+02  3.130655E-02  3.006712E-02  1.921350E-04                                 112
 3.395000E+02  3.130805E-02  3.006712E-02  1.923446E-04                                 112
 3.397500E+02  3.130956E-02  3.006712E-02  1.925557E-04                                 112
 3.400000E+02  3.131107E-02  3.006712E-02  1.927683E-04                                 112
 3.402500E+02  3.131258E-02  3.006712E-02  1.929823E-04                                 112
 3.405000E+02  3.131409E-02  3.006712E-02  1.931979E-04                                 112
 3.407500E+02  3.131560E-02  3.006712E-02  1.934150E-04                                 112
 3.410000E+02  3.131712E-02  3.006712E-02  1.936336E-04                                 112
 3.412500E+02  3.131864E-02  3.006712E-02  1.938538E-04                                 112
 3.415000E+02  3.132015E-02  3.006712E-02  1.940755E-04                                 112
 3.417500E+02  3.132167E-02  3.006712E-02  1.942987E-04                                 112
 3.420000E+02  3.132320E-02  3.006712E-02  1.945234E-04                                 112
 3.422500E+02  3.132472E-02  3.006712E-02  1.947498E-04                                 112
 3.425000E+02  3.132625E-02  3.006712E-02  1.949776E-04                                 112
 3.427500E+02  3.132778E-02  3.006712E-02  1.952071E-04                                 112
 3.430000E+02  3.132930E-02  3.006712E-02  1.954381E-04                                 112
 3.432500E+02  3.133084E-02  3.006712E-02  1.956707E-04                                 112
 3.435000E+02  3.133237E-02  3.006712E-02  1.959048E-04                                 112
 3.437500E+02  3.133391E-02  3.006712E-02  1.961406E-04                                 112
