#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.765000E+02  5.885872E+01  5.886186E+01  1.129724E+02
 2.767500E+02  5.887395E+01  5.887709E+01  1.130275E+02
 2.770000E+02  5.888919E+01  5.889233E+01  1.130825E+02
 2.772500E+02  5.890443E+01  5.890756E+01  1.131375E+02
 2.775000E+02  5.891967E+01  5.892280E+01  1.131924E+02
 2.777500E+02  5.893491E+01  5.893805E+01  1.132473E+02
 2.780000E+02  5.895015E+01  5.895329E+01  1.133022E+02
 2.782500E+02  5.896540E+01  5.896854E+01  1.133570E+02
 2.785000E+02  5.898065E+01  5.898379E+01  1.134118E+02
 2.787500E+02  5.899590E+01  5.899904E+01  1.134665E+02
 2.790000E+02  5.901115E+01  5.901429E+01  1.135212E+02
 2.792500E+02  5.902641E+01  5.902955E+01  1.135759E+02
 2.795000E+02  5.904167E+01  5.904481E+01  1.136305E+02
 2.797500E+02  5.905693E+01  5.906007E+01  1.136851E+02
 2.800000E+02  5.907219E+01  5.907533E+01  1.137396E+02
 2.802500E+02  5.908746E+01  5.909060E+01  1.137941E+02
 2.805000E+02  5.910273E+01  5.910587E+01  1.138486E+02
 2.807500E+02  5.911800E+01  5.912114E+01  1.139030E+02
 2.810000E+02  5.913327E+01  5.913641E+01  1.139574E+02
 2.812500E+02  5.914855E+01  5.915169E+01  1.140117E+02
 2.815000E+02  5.916383E+01  5.916697E+01  1.140660E+02
 2.817500E+02  5.917911E+01  5.918225E+01  1.141203E+02
 2.820000E+02  5.919439E+01  5.919753E+01  1.141745E+02
 2.822500E+02  5.920968E+01  5.921282E+01  1.142287E+02
 2.825000E+02  5.922497E+01  5.922811E+01  1.142828E+02
 2.827500E+02  5.924026E+01  5.924340E+01  1.143369E+02
 2.830000E+02  5.925556E+01  5.925870E+01  1.143910E+02
 2.832500E+02  5.927086E+01  5.927400E+01  1.144450E+02
 2.835000E+02  5.928616E+01  5.928930E+01  1.144990E+02
 2.837500E+02  5.930146E+01  5.930460E+01  1.145530E+02
 2.840000E+02  5.931677E+01  5.931991E+01  1.146069E+02
 2.842500E+02  5.933208E+01  5.933522E+01  1.146608E+02
 2.845000E+02  5.934739E+01  5.935053E+01  1.147146E+02
 2.847500E+02  5.936270E+01  5.936585E+01  1.147685E+02
 2.850000E+02  5.937802E+01  5.938116E+01  1.148222E+02
 2.852500E+02  5.939334E+01  5.939649E+01  1.148760E+02
 2.855000E+02  5.940867E+01  5.941181E+01  1.149297E+02
 2.857500E+02  5.942400E+01  5.942714E+01  1.149833E+02
 2.860000E+02  5.943933E+01  5.944247E+01  1.150370E+02
 2.862500E+02  5.945466E+01  5.945781E+01  1.150906E+02
 2.865000E+02  5.947000E+01  5.947314E+01  1.151441E+02
 2.867500E+02  5.948534E+01  5.948848E+01  1.151976E+02
 2.870000E+02  5.950069E+01  5.950383E+01  1.152511E+02
 2.872500E+02  5.951603E+01  5.951918E+01  1.153046E+02
 2.875000E+02  5.953139E+01  5.953453E+01  1.153580E+02
 2.877500E+02  5.954674E+01  5.954988E+01  1.154114E+02
 2.880000E+02  5.956210E+01  5.956524E+01  1.154647E+02
 2.882500E+02  5.957746E+01  5.958060E+01  1.155181E+02
 2.885000E+02  5.959283E+01  5.959597E+01  1.155713E+02
 2.887500E+02  5.960819E+01  5.961134E+01  1.156246E+02
 2.890000E+02  5.962357E+01  5.962671E+01  1.156778E+02
 2.892500E+02  5.963894E+01  5.964209E+01  1.157310E+02
 2.895000E+02  5.965432E+01  5.965747E+01  1.157841E+02
 2.897500E+02  5.966971E+01  5.967285E+01  1.158372E+02
 2.900000E+02  5.968509E+01  5.968824E+01  1.158903E+02
 2.902500E+02  5.970048E+01  5.970363E+01  1.159434E+02
 2.905000E+02  5.971588E+01  5.971902E+01  1.159964E+02
 2.907500E+02  5.973128E+01  5.973442E+01  1.160494E+02
 2.910000E+02  5.974668E+01  5.974983E+01  1.161023E+02
 2.912500E+02  5.976209E+01  5.976523E+01  1.161553E+02
 2.915000E+02  5.977750E+01  5.978064E+01  1.162082E+02
 2.917500E+02  5.979291E+01  5.979606E+01  1.162610E+02
 2.920000E+02  5.980833E+01  5.981148E+01  1.163138E+02
 2.922500E+02  5.982376E+01  5.982690E+01  1.163666E+02
 2.925000E+02  5.983918E+01  5.984233E+01  1.164194E+02
 2.927500E+02  5.985462E+01  5.985776E+01  1.164721E+02
 2.930000E+02  5.987005E+01  5.987320E+01  1.165248E+02
 2.932500E+02  5.988549E+01  5.988864E+01  1.165775E+02
 2.935000E+02  5.990094E+01  5.990408E+01  1.166302E+02
 2.937500E+02  5.991639E+01  5.991953E+01  1.166828E+02
 2.940000E+02  5.993184E+01  5.993499E+01  1.167354E+02
 2.942500E+02  5.994730E+01  5.995044E+01  1.167879E+02
 2.945000E+02  5.996276E+01  5.996591E+01  1.168404E+02
 2.947500E+02  5.997823E+01  5.998137E+01  1.168929E+02
 2.950000E+02  5.999370E+01  5.999685E+01  1.169454E+02
 2.952500E+02  6.000917E+01  6.001232E+01  1.169979E+02
 2.955000E+02  6.002466E+01  6.002780E+01  1.170503E+02
 2.957500E+02  6.004014E+01  6.004329E+01  1.171027E+02
 2.960000E+02  6.005563E+01  6.005878E+01  1.171550E+02
 2.962500E+02  6.007113E+01  6.007428E+01  1.172073E+02
 2.965000E+02  6.008663E+01  6.008978E+01  1.172596E+02
 2.967500E+02  6.010214E+01  6.010528E+01  1.173119E+02
 2.970000E+02  6.011765E+01  6.012079E+01  1.173642E+02
 2.972500E+02  6.013316E+01  6.013631E+01  1.174164E+02
 2.975000E+02  6.014868E+01  6.015183E+01  1.174686E+02
 2.977500E+02  6.016421E+01  6.016736E+01  1.175207E+02
 2.980000E+02  6.017974E+01  6.018289E+01  1.175729E+02
 2.982500E+02  6.019528E+01  6.019842E+01  1.176250E+02
 2.985000E+02  6.021082E+01  6.021397E+01  1.176771E+02
 2.987500E+02  6.022636E+01  6.022951E+01  1.177291E+02
 2.990000E+02  6.024192E+01  6.024507E+01  1.177812E+02
 2.992500E+02  6.025747E+01  6.026062E+01  1.178332E+02
 2.995000E+02  6.027304E+01  6.027619E+01  1.178852E+02
 2.997500E+02  6.028861E+01  6.029176E+01  1.179371E+02
 3.000000E+02  6.030418E+01  6.030733E+01  1.179891E+02
 3.002500E+02  6.031976E+01  6.032291E+01  1.180410E+02
 3.005000E+02  6.033535E+01  6.033850E+01  1.180929E+02
 3.007500E+02  6.035094E+01  6.035409E+01  1.181447E+02
 3.010000E+02  6.036654E+01  6.036969E+01  1.181966E+02
 3.012500E+02  6.038214E+01  6.038529E+01  1.182484E+02
 3.015000E+02  6.039775E+01  6.040090E+01  1.183002E+02
 3.017500E+02  6.041336E+01  6.041651E+01  1.183520E+02
 3.020000E+02  6.042898E+01  6.043214E+01  1.184037E+02
 3.022500E+02  6.044461E+01  6.044776E+01  1.184554E+02
 3.025000E+02  6.046025E+01  6.046340E+01  1.185071E+02
 3.027500E+02  6.047588E+01  6.047904E+01  1.185588E+02
 3.030000E+02  6.049153E+01  6.049468E+01  1.186105E+02
 3.032500E+02  6.050718E+01  6.051033E+01  1.186621E+02
 3.035000E+02  6.052284E+01  6.052599E+01  1.187137E+02
 3.037500E+02  6.053851E+01  6.054166E+01  1.187653E+02
 3.040000E+02  6.055418E+01  6.055733E+01  1.188169E+02
 3.042500E+02  6.056985E+01  6.057301E+01  1.188684E+02
 3.045000E+02  6.058554E+01  6.058869E+01  1.189200E+02
 3.047500E+02  6.060123E+01  6.060438E+01  1.189715E+02
 3.050000E+02  6.061693E+01  6.062008E+01  1.190230E+02
 3.052500E+02  6.063263E+01  6.063578E+01  1.190744E+02
 3.055000E+02  6.064834E+01  6.065149E+01  1.191259E+02
 3.057500E+02  6.066406E+01  6.066721E+01  1.191773E+02
 3.060000E+02  6.067978E+01  6.068294E+01  1.192287E+02
 3.062500E+02  6.069551E+01  6.069867E+01  1.192801E+02
 3.065000E+02  6.071125E+01  6.071441E+01  1.193315E+02
 3.067500E+02  6.072700E+01  6.073015E+01  1.193828E+02
 3.070000E+02  6.074275E+01  6.074590E+01  1.194342E+02
 3.072500E+02  6.075851E+01  6.076166E+01  1.194855E+02
 3.075000E+02  6.077428E+01  6.077743E+01  1.195368E+02
 3.077500E+02  6.079005E+01  6.079320E+01  1.195881E+02
 3.080000E+02  6.080583E+01  6.080899E+01  1.196393E+02
 3.082500E+02  6.082162E+01  6.082477E+01  1.196906E+02
 3.085000E+02  6.083742E+01  6.084057E+01  1.197418E+02
 3.087500E+02  6.085322E+01  6.085638E+01  1.197930E+02
 3.090000E+02  6.086903E+01  6.087219E+01  1.198442E+02
 3.092500E+02  6.088485E+01  6.088801E+01  1.198953E+02
 3.095000E+02  6.090068E+01  6.090383E+01  1.199465E+02
 3.097500E+02  6.091651E+01  6.091967E+01  1.199976E+02
 3.100000E+02  6.093235E+01  6.093551E+01  1.200488E+02
 3.102500E+02  6.094820E+01  6.095136E+01  1.200999E+02
 3.105000E+02  6.096406E+01  6.096722E+01  1.201510E+02
 3.107500E+02  6.097993E+01  6.098308E+01  1.202020E+02
 3.110000E+02  6.099580E+01  6.099896E+01  1.202531E+02
 3.112500E+02  6.101168E+01  6.101484E+01  1.203042E+02
 3.115000E+02  6.102757E+01  6.103073E+01  1.203552E+02
 3.117500E+02  6.104347E+01  6.104663E+01  1.204062E+02
 3.120000E+02  6.105938E+01  6.106253E+01  1.204572E+02
 3.122500E+02  6.107529E+01  6.107845E+01  1.205082E+02
 3.125000E+02  6.109121E+01  6.109437E+01  1.205592E+02
 3.127500E+02  6.110715E+01  6.111030E+01  1.206101E+02
 3.130000E+02  6.112309E+01  6.112624E+01  1.206611E+02
 3.132500E+02  6.113904E+01  6.114219E+01  1.207120E+02
 3.135000E+02  6.115499E+01  6.115815E+01  1.207629E+02
 3.137500E+02  6.117096E+01  6.117412E+01  1.208138E+02
 3.140000E+02  6.118693E+01  6.119009E+01  1.208647E+02
 3.142500E+02  6.120292E+01  6.120607E+01  1.209156E+02
 3.145000E+02  6.121891E+01  6.122207E+01  1.209665E+02
 3.147500E+02  6.123491E+01  6.123807E+01  1.210174E+02
 3.150000E+02  6.125092E+01  6.125408E+01  1.210682E+02
 3.152500E+02  6.126694E+01  6.127010E+01  1.211190E+02
 3.155000E+02  6.128297E+01  6.128613E+01  1.211699E+02
 3.157500E+02  6.129901E+01  6.130217E+01  1.212207E+02
 3.160000E+02  6.131505E+01  6.131821E+01  1.212715E+02
 3.162500E+02  6.133111E+01  6.133427E+01  1.213223E+02
 3.165000E+02  6.134718E+01  6.135033E+01  1.213730E+02
 3.167500E+02  6.136325E+01  6.136641E+01  1.214238E+02
 3.170000E+02  6.137934E+01  6.138250E+01  1.214746E+02
 3.172500E+02  6.139543E+01  6.139859E+01  1.215253E+02
 3.175000E+02  6.141153E+01  6.141469E+01  1.215761E+02
 3.177500E+02  6.142765E+01  6.143081E+01  1.216268E+02
 3.180000E+02  6.144377E+01  6.144693E+01  1.216775E+02
 3.182500E+02  6.145990E+01  6.146306E+01  1.217282E+02
 3.185000E+02  6.147605E+01  6.147921E+01  1.217789E+02
 3.187500E+02  6.149220E+01  6.149536E+01  1.218296E+02
 3.190000E+02  6.150836E+01  6.151152E+01  1.218803E+02
 3.192500E+02  6.152454E+01  6.152770E+01  1.219310E+02
 3.195000E+02  6.154072E+01  6.154388E+01  1.219817E+02
 3.197500E+02  6.155691E+01  6.156007E+01  1.220324E+02
 3.200000E+02  6.157312E+01  6.157628E+01  1.220830E+02
 3.202500E+02  6.158933E+01  6.159249E+01  1.221337E+02
 3.205000E+02  6.160556E+01  6.160872E+01  1.221843E+02
 3.207500E+02  6.162179E+01  6.162495E+01  1.222349E+02
 3.210000E+02  6.163804E+01  6.164120E+01  1.222856E+02
 3.212500E+02  6.165429E+01  6.165746E+01  1.223362E+02
 3.215000E+02  6.167056E+01  6.167372E+01  1.223868E+02
 3.217500E+02  6.168684E+01  6.169000E+01  1.224374E+02
 3.220000E+02  6.170313E+01  6.170629E+01  1.224880E+02
 3.222500E+02  6.171943E+01  6.172259E+01  1.225386E+02
 3.225000E+02  6.173574E+01  6.173890E+01  1.225892E+02
 3.227500E+02  6.175206E+01  6.175522E+01  1.226398E+02
 3.230000E+02  6.176839E+01  6.177156E+01  1.226904E+02
 3.232500E+02  6.178474E+01  6.178790E+01  1.227410E+02
 3.235000E+02  6.180109E+01  6.180426E+01  1.227916E+02
 3.237500E+02  6.181746E+01  6.182062E+01  1.228421E+02
 3.240000E+02  6.183384E+01  6.183700E+01  1.228927E+02
 3.242500E+02  6.185023E+01  6.185339E+01  1.229433E+02
 3.245000E+02  6.186663E+01  6.186979E+01  1.229938E+02
 3.247500E+02  6.188304E+01  6.188620E+01  1.230444E+02
 3.250000E+02  6.189947E+01  6.190263E+01  1.230949E+02
 3.252500E+02  6.191590E+01  6.191906E+01  1.231455E+02
 3.255000E+02  6.193235E+01  6.193551E+01  1.231961E+02
 3.257500E+02  6.194881E+01  6.195197E+01  1.232466E+02
 3.260000E+02  6.196528E+01  6.196844E+01  1.232971E+02
 3.262500E+02  6.198176E+01  6.198493E+01  1.233477E+02
 3.265000E+02  6.199826E+01  6.200142E+01  1.233982E+02
 3.267500E+02  6.201477E+01  6.201793E+01  1.234488E+02
 3.270000E+02  6.203129E+01  6.203445E+01  1.234993E+02
 3.272500E+02  6.204782E+01  6.205099E+01  1.235499E+02
 3.275000E+02  6.206437E+01  6.206753E+01  1.236004E+02
 3.277500E+02  6.208092E+01  6.208409E+01  1.236509E+02
 3.280000E+02  6.209749E+01  6.210066E+01  1.237015E+02
 3.282500E+02  6.211408E+01  6.211724E+01  1.237520E+02
 3.285000E+02  6.213067E+01  6.213384E+01  1.238025E+02
 3.287500E+02  6.214728E+01  6.215044E+01  1.238531E+02
 3.290000E+02  6.216390E+01  6.216707E+01  1.239036E+02
 3.292500E+02  6.218053E+01  6.218370E+01  1.239542E+02
 3.295000E+02  6.219718E+01  6.220035E+01  1.240047E+02
 3.297500E+02  6.221384E+01  6.221701E+01  1.240552E+02
 3.300000E+02  6.223051E+01  6.223368E+01  1.241058E+02
 3.302500E+02  6.224720E+01  6.225036E+01  1.241563E+02
 3.305000E+02  6.226390E+01  6.226706E+01  1.242069E+02
 3.307500E+02  6.228061E+01  6.228378E+01  1.242574E+02
 3.310000E+02  6.229734E+01  6.230050E+01  1.243080E+02
 3.312500E+02  6.231408E+01  6.231724E+01  1.243585E+02
 3.315000E+02  6.233083E+01  6.233400E+01  1.244091E+02
 3.317500E+02  6.234760E+01  6.235076E+01  1.244597E+02
 3.320000E+02  6.236438E+01  6.236754E+01  1.245102E+02
 3.322500E+02  6.238117E+01  6.238434E+01  1.245608E+02
 3.325000E+02  6.239798E+01  6.240115E+01  1.246114E+02
 3.327500E+02  6.241480E+01  6.241797E+01  1.246619E+02
 3.330000E+02  6.243164E+01  6.243480E+01  1.247125E+02
 3.332500E+02  6.244849E+01  6.245165E+01  1.247631E+02
 3.335000E+02  6.246535E+01  6.246852E+01  1.248137E+02
 3.337500E+02  6.248223E+01  6.248540E+01  1.248643E+02
 3.340000E+02  6.249912E+01  6.250229E+01  1.249149E+02
 3.342500E+02  6.251603E+01  6.251920E+01  1.249655E+02
 3.345000E+02  6.253295E+01  6.253612E+01  1.250161E+02
 3.347500E+02  6.254989E+01  6.255306E+01  1.250667E+02
 3.350000E+02  6.256684E+01  6.257001E+01  1.251173E+02
 3.352500E+02  6.258380E+01  6.258697E+01  1.251679E+02
 3.355000E+02  6.260079E+01  6.260396E+01  1.252186E+02
 3.357500E+02  6.261778E+01  6.262095E+01  1.252692E+02
 3.360000E+02  6.263479E+01  6.263796E+01  1.253198E+02
 3.362500E+02  6.265182E+01  6.265499E+01  1.253705E+02
 3.365000E+02  6.266886E+01  6.267203E+01  1.254212E+02
 3.367500E+02  6.268591E+01  6.268908E+01  1.254718E+02
 3.370000E+02  6.270298E+01  6.270615E+01  1.255225E+02
 3.372500E+02  6.272007E+01  6.272324E+01  1.255732E+02
 3.375000E+02  6.273717E+01  6.274034E+01  1.256239E+02
 3.377500E+02  6.275429E+01  6.275746E+01  1.256746E+02
 3.380000E+02  6.277142E+01  6.277459E+01  1.257253E+02
 3.382500E+02  6.278857E+01  6.279174E+01  1.257760E+02
 3.385000E+02  6.280573E+01  6.280891E+01  1.258267E+02
 3.387500E+02  6.282292E+01  6.282609E+01  1.258775E+02
 3.390000E+02  6.284011E+01  6.284328E+01  1.259282E+02
 3.392500E+02  6.285732E+01  6.286050E+01  1.259790E+02
 3.395000E+02  6.287455E+01  6.287772E+01  1.260297E+02
 3.397500E+02  6.289180E+01  6.289497E+01  1.260805E+02
 3.400000E+02  6.290906E+01  6.291223E+01  1.261313E+02
 3.402500E+02  6.292633E+01  6.292951E+01  1.261821E+02
 3.405000E+02  6.294363E+01  6.294680E+01  1.262329E+02
 3.407500E+02  6.296094E+01  6.296411E+01  1.262837E+02
 3.410000E+02  6.297826E+01  6.298144E+01  1.263345E+02
 3.412500E+02  6.299561E+01  6.299878E+01  1.263854E+02
 3.415000E+02  6.301296E+01  6.301614E+01  1.264362E+02
 3.417500E+02  6.303034E+01  6.303351E+01  1.264871E+02
 3.420000E+02  6.304773E+01  6.305091E+01  1.265380E+02
 3.422500E+02  6.306514E+01  6.306832E+01  1.265889E+02
 3.425000E+02  6.308257E+01  6.308575E+01  1.266398E+02
 3.427500E+02  6.310002E+01  6.310319E+01  1.266907E+02
 3.430000E+02  6.311748E+01  6.312065E+01  1.267416E+02
 3.432500E+02  6.313496E+01  6.313813E+01  1.267925E+02
 3.435000E+02  6.315245E+01  6.315563E+01  1.268435E+02
 3.437500E+02  6.316997E+01  6.317314E+01  1.268945E+02
 3.440000E+02  6.318750E+01  6.319068E+01  1.269455E+02
 3.442500E+02  6.320505E+01  6.320822E+01  1.269965E+02
 3.445000E+02  6.322262E+01  6.322579E+01  1.270475E+02
 3.447500E+02  6.324020E+01  6.324338E+01  1.270985E+02
 3.450000E+02  6.325780E+01  6.326098E+01  1.271495E+02
 3.452500E+02  6.327542E+01  6.327860E+01  1.272006E+02
 3.455000E+02  6.329306E+01  6.329624E+01  1.272517E+02
 3.457500E+02  6.331072E+01  6.331390E+01  1.273027E+02
 3.460000E+02  6.332840E+01  6.333157E+01  1.273539E+02
 3.462500E+02  6.334609E+01  6.334927E+01  1.274050E+02
 3.465000E+02  6.336380E+01  6.336698E+01  1.274561E+02
 3.467500E+02  6.338153E+01  6.338471E+01  1.275073E+02
 3.470000E+02  6.339928E+01  6.340246E+01  1.275584E+02
 3.472500E+02  6.341705E+01  6.342023E+01  1.276096E+02
 3.475000E+02  6.343484E+01  6.343801E+01  1.276608E+02
 3.477500E+02  6.345264E+01  6.345582E+01  1.277120E+02
 3.480000E+02  6.347047E+01  6.347364E+01  1.277633E+02
 3.482500E+02  6.348831E+01  6.349149E+01  1.278145E+02
 3.485000E+02  6.350617E+01  6.350935E+01  1.278658E+02
 3.487500E+02  6.352405E+01  6.352723E+01  1.279171E+02
 3.490000E+02  6.354196E+01  6.354513E+01  1.279684E+02
 3.492500E+02  6.355988E+01  6.356305E+01  1.280197E+02
 3.495000E+02  6.357782E+01  6.358099E+01  1.280711E+02
 3.497500E+02  6.359578E+01  6.359895E+01  1.281225E+02
 3.500000E+02  6.361376E+01  6.361693E+01  1.281739E+02
 3.502500E+02  6.363175E+01  6.363493E+01  1.282253E+02
 3.505000E+02  6.364977E+01  6.365295E+01  1.282767E+02
 3.507500E+02  6.366781E+01  6.367099E+01  1.283281E+02
 3.510000E+02  6.368587E+01  6.368905E+01  1.283796E+02
 3.512500E+02  6.370395E+01  6.370713E+01  1.284311E+02
 3.515000E+02  6.372205E+01  6.372523E+01  1.284826E+02
 3.517500E+02  6.374017E+01  6.374335E+01  1.285341E+02
 3.520000E+02  6.375831E+01  6.376149E+01  1.285857E+02
 3.522500E+02  6.377647E+01  6.377965E+01  1.286373E+02
 3.525000E+02  6.379465E+01  6.379783E+01  1.286889E+02
 3.527500E+02  6.381285E+01  6.381603E+01  1.287405E+02
 3.530000E+02  6.383108E+01  6.383426E+01  1.287921E+02
 3.532500E+02  6.384932E+01  6.385250E+01  1.288438E+02
 3.535000E+02  6.386758E+01  6.387076E+01  1.288955E+02
 3.537500E+02  6.388587E+01  6.388905E+01  1.289472E+02
 3.540000E+02  6.390418E+01  6.390736E+01  1.289989E+02
 3.542500E+02  6.392250E+01  6.392569E+01  1.290507E+02
 3.545000E+02  6.394085E+01  6.394403E+01  1.291024E+02
 3.547500E+02  6.395922E+01  6.396241E+01  1.291543E+02
 3.550000E+02  6.397762E+01  6.398080E+01  1.292061E+02
 3.552500E+02  6.399603E+01  6.399921E+01  1.292579E+02
