#         T/K            w1            w2            w3            w5            d1            d2          d1w1         d1w2A         d1w2B          d1w3          d1w4          d2w1          d2w2
 2.532500E+02  5.927982E-04  7.750499E-05  2.448909E-05  4.665883E-01  6.016565E-02  1.477581E-02  1.033875E-01  1.931771E-03  3.989893E-02  9.346341E-02  1.113033E-01  1.073965E-01  3.940263E-04
 2.535000E+02  5.995204E-04  7.879377E-05  2.479616E-05  4.667963E-01  6.034986E-02  1.475771E-02  1.036336E-01  1.946702E-03  3.997495E-02  9.345123E-02  1.109713E-01  1.070223E-01  3.929591E-04
 2.537500E+02  6.063055E-04  8.010144E-05  2.510646E-05  4.670038E-01  6.053387E-02  1.473949E-02  1.038791E-01  1.961709E-03  4.005075E-02  9.343858E-02  1.106404E-01  1.066489E-01  3.918924E-04
 2.540000E+02  6.131540E-04  8.142826E-05  2.542003E-05  4.672108E-01  6.071768E-02  1.472116E-02  1.041241E-01  1.976793E-03  4.012631E-02  9.342545E-02  1.103106E-01  1.062763E-01  3.908261E-04
 2.542500E+02  6.200663E-04  8.277445E-05  2.573689E-05  4.674174E-01  6.090130E-02  1.470272E-02  1.043685E-01  1.991953E-03  4.020165E-02  9.341186E-02  1.099818E-01  1.059045E-01  3.897604E-04
 2.545000E+02  6.270428E-04  8.414027E-05  2.605707E-05  4.676235E-01  6.108472E-02  1.468417E-02  1.046125E-01  2.007189E-03  4.027676E-02  9.339779E-02  1.096541E-01  1.055334E-01  3.886952E-04
 2.547500E+02  6.340841E-04  8.552596E-05  2.638060E-05  4.678290E-01  6.126794E-02  1.466551E-02  1.048559E-01  2.022502E-03  4.035164E-02  9.338326E-02  1.093274E-01  1.051631E-01  3.876306E-04
 2.550000E+02  6.411905E-04  8.693176E-05  2.670749E-05  4.680341E-01  6.145096E-02  1.464674E-02  1.050988E-01  2.037892E-03  4.042628E-02  9.336826E-02  1.090018E-01  1.047937E-01  3.865665E-04
 2.552500E+02  6.483626E-04  8.835792E-05  2.703779E-05  4.682388E-01  6.163377E-02  1.462786E-02  1.053412E-01  2.053358E-03  4.050070E-02  9.335280E-02  1.086773E-01  1.044250E-01  3.855031E-04
 2.555000E+02  6.556008E-04  8.980470E-05  2.737152E-05  4.684429E-01  6.181637E-02  1.460888E-02  1.055830E-01  2.068902E-03  4.057488E-02  9.333687E-02  1.083538E-01  1.040572E-01  3.844404E-04
 2.557500E+02  6.629055E-04  9.127235E-05  2.770871E-05  4.686465E-01  6.199875E-02  1.458980E-02  1.058243E-01  2.084522E-03  4.064883E-02  9.332049E-02  1.080313E-01  1.036901E-01  3.833783E-04
 2.560000E+02  6.702773E-04  9.276114E-05  2.804938E-05  4.688497E-01  6.218093E-02  1.457061E-02  1.060651E-01  2.100220E-03  4.072255E-02  9.330366E-02  1.077099E-01  1.033239E-01  3.823169E-04
 2.562500E+02  6.777165E-04  9.427131E-05  2.839357E-05  4.690524E-01  6.236289E-02  1.455132E-02  1.063053E-01  2.115995E-03  4.079604E-02  9.328637E-02  1.073896E-01  1.029585E-01  3.812562E-04
 2.565000E+02  6.852237E-04  9.580313E-05  2.874130E-05  4.692546E-01  6.254462E-02  1.453192E-02  1.065450E-01  2.131847E-03  4.086929E-02  9.326863E-02  1.070702E-01  1.025939E-01  3.801963E-04
 2.567500E+02  6.927993E-04  9.735687E-05  2.909260E-05  4.694563E-01  6.272614E-02  1.451243E-02  1.067842E-01  2.147777E-03  4.094230E-02  9.325044E-02  1.067519E-01  1.022301E-01  3.791371E-04
 2.570000E+02  7.004437E-04  9.893280E-05  2.944750E-05  4.696575E-01  6.290744E-02  1.449284E-02  1.070228E-01  2.163784E-03  4.101509E-02  9.323181E-02  1.064347E-01  1.018672E-01  3.780787E-04
 2.572500E+02  7.081576E-04  1.005312E-04  2.980603E-05  4.698583E-01  6.308850E-02  1.447315E-02  1.072608E-01  2.179869E-03  4.108764E-02  9.321273E-02  1.061184E-01  1.015051E-01  3.770212E-04
 2.575000E+02  7.159412E-04  1.021523E-04  3.016822E-05  4.700585E-01  6.326934E-02  1.445336E-02  1.074983E-01  2.196032E-03  4.115995E-02  9.319320E-02  1.058032E-01  1.011438E-01  3.759645E-04
 2.577500E+02  7.237952E-04  1.037964E-04  3.053409E-05  4.702583E-01  6.344995E-02  1.443348E-02  1.077353E-01  2.212272E-03  4.123203E-02  9.317324E-02  1.054890E-01  1.007834E-01  3.749086E-04
 2.580000E+02  7.317200E-04  1.054638E-04  3.090368E-05  4.704576E-01  6.363033E-02  1.441350E-02  1.079717E-01  2.228591E-03  4.130387E-02  9.315284E-02  1.051759E-01  1.004238E-01  3.738536E-04
 2.582500E+02  7.397161E-04  1.071548E-04  3.127702E-05  4.706564E-01  6.381047E-02  1.439343E-02  1.082075E-01  2.244987E-03  4.137548E-02  9.313201E-02  1.048637E-01  1.000651E-01  3.727996E-04
 2.585000E+02  7.477839E-04  1.088696E-04  3.165414E-05  4.708547E-01  6.399038E-02  1.437327E-02  1.084428E-01  2.261462E-03  4.144685E-02  9.311074E-02  1.045525E-01  9.970718E-02  3.717465E-04
 2.587500E+02  7.559239E-04  1.106085E-04  3.203506E-05  4.710526E-01  6.417004E-02  1.435302E-02  1.086775E-01  2.278015E-03  4.151799E-02  9.308904E-02  1.042424E-01  9.935015E-02  3.706943E-04
 2.590000E+02  7.641367E-04  1.123719E-04  3.241982E-05  4.712499E-01  6.434946E-02  1.433267E-02  1.089117E-01  2.294646E-03  4.158889E-02  9.306692E-02  1.039333E-01  9.899398E-02  3.696431E-04
 2.592500E+02  7.724227E-04  1.141600E-04  3.280845E-05  4.714468E-01  6.452864E-02  1.431224E-02  1.091453E-01  2.311355E-03  4.165955E-02  9.304436E-02  1.036252E-01  9.863866E-02  3.685929E-04
 2.595000E+02  7.807824E-04  1.159731E-04  3.320098E-05  4.716432E-01  6.470757E-02  1.429172E-02  1.093783E-01  2.328143E-03  4.172997E-02  9.302139E-02  1.033180E-01  9.828421E-02  3.675437E-04
 2.597500E+02  7.892163E-04  1.178115E-04  3.359743E-05  4.718391E-01  6.488626E-02  1.427111E-02  1.096107E-01  2.345009E-03  4.180016E-02  9.299799E-02  1.030119E-01  9.793062E-02  3.664955E-04
 2.600000E+02  7.977249E-04  1.196756E-04  3.399784E-05  4.720345E-01  6.506469E-02  1.425041E-02  1.098426E-01  2.361954E-03  4.187011E-02  9.297417E-02  1.027068E-01  9.757790E-02  3.654484E-04
 2.602500E+02  8.063087E-04  1.215655E-04  3.440224E-05  4.722294E-01  6.524287E-02  1.422963E-02  1.100739E-01  2.378978E-03  4.193982E-02  9.294994E-02  1.024026E-01  9.722606E-02  3.644024E-04
 2.605000E+02  8.149682E-04  1.234817E-04  3.481067E-05  4.724239E-01  6.542080E-02  1.420877E-02  1.103047E-01  2.396080E-03  4.200929E-02  9.292529E-02  1.020995E-01  9.687509E-02  3.633575E-04
 2.607500E+02  8.237038E-04  1.254244E-04  3.522314E-05  4.726178E-01  6.559847E-02  1.418782E-02  1.105349E-01  2.413262E-03  4.207852E-02  9.290023E-02  1.017973E-01  9.652499E-02  3.623138E-04
 2.610000E+02  8.325162E-04  1.273940E-04  3.563970E-05  4.728113E-01  6.577588E-02  1.416679E-02  1.107645E-01  2.430522E-03  4.214752E-02  9.287476E-02  1.014962E-01  9.617578E-02  3.612711E-04
 2.612500E+02  8.414058E-04  1.293907E-04  3.606037E-05  4.730043E-01  6.595304E-02  1.414569E-02  1.109935E-01  2.447861E-03  4.221628E-02  9.284888E-02  1.011960E-01  9.582745E-02  3.602297E-04
 2.615000E+02  8.503730E-04  1.314149E-04  3.648519E-05  4.731968E-01  6.612992E-02  1.412450E-02  1.112219E-01  2.465280E-03  4.228479E-02  9.282259E-02  1.008967E-01  9.548000E-02  3.591894E-04
 2.617500E+02  8.594185E-04  1.334669E-04  3.691419E-05  4.733888E-01  6.630655E-02  1.410323E-02  1.114498E-01  2.482778E-03  4.235307E-02  9.279590E-02  1.005985E-01  9.513345E-02  3.581503E-04
 2.620000E+02  8.685427E-04  1.355470E-04  3.734741E-05  4.735803E-01  6.648291E-02  1.408189E-02  1.116771E-01  2.500354E-03  4.242111E-02  9.276882E-02  1.003012E-01  9.478778E-02  3.571125E-04
 2.622500E+02  8.777461E-04  1.376556E-04  3.778486E-05  4.737714E-01  6.665900E-02  1.406046E-02  1.119037E-01  2.518011E-03  4.248891E-02  9.274133E-02  1.000049E-01  9.444301E-02  3.560759E-04
 2.625000E+02  8.870293E-04  1.397930E-04  3.822659E-05  4.739619E-01  6.683481E-02  1.403897E-02  1.121298E-01  2.535746E-03  4.255647E-02  9.271344E-02  9.970958E-02  9.409914E-02  3.550406E-04
 2.627500E+02  8.963927E-04  1.419595E-04  3.867263E-05  4.741520E-01  6.701036E-02  1.401740E-02  1.123554E-01  2.553562E-03  4.262379E-02  9.268517E-02  9.941521E-02  9.375616E-02  3.540065E-04
 2.630000E+02  9.058369E-04  1.441555E-04  3.912301E-05  4.743415E-01  6.718563E-02  1.399575E-02  1.125803E-01  2.571456E-03  4.269087E-02  9.265650E-02  9.912180E-02  9.341408E-02  3.529737E-04
 2.632500E+02  9.153624E-04  1.463812E-04  3.957776E-05  4.745306E-01  6.736063E-02  1.397404E-02  1.128046E-01  2.589430E-03  4.275771E-02  9.262744E-02  9.882935E-02  9.307291E-02  3.519423E-04
 2.635000E+02  9.249697E-04  1.486371E-04  4.003692E-05  4.747192E-01  6.753535E-02  1.395225E-02  1.130284E-01  2.607484E-03  4.282430E-02  9.259799E-02  9.853785E-02  9.273264E-02  3.509122E-04
 2.637500E+02  9.346594E-04  1.509235E-04  4.050052E-05  4.749073E-01  6.770979E-02  1.393039E-02  1.132515E-01  2.625618E-03  4.289066E-02  9.256816E-02  9.824731E-02  9.239328E-02  3.498835E-04
 2.640000E+02  9.444320E-04  1.532407E-04  4.096859E-05  4.750949E-01  6.788394E-02  1.390847E-02  1.134741E-01  2.643832E-03  4.295678E-02  9.253795E-02  9.795771E-02  9.205482E-02  3.488561E-04
 2.642500E+02  9.542879E-04  1.555892E-04  4.144117E-05  4.752820E-01  6.805782E-02  1.388647E-02  1.136961E-01  2.662125E-03  4.302266E-02  9.250735E-02  9.766906E-02  9.171728E-02  3.478302E-04
 2.645000E+02  9.642278E-04  1.579691E-04  4.191830E-05  4.754687E-01  6.823141E-02  1.386441E-02  1.139174E-01  2.680499E-03  4.308830E-02  9.247638E-02  9.738136E-02  9.138066E-02  3.468056E-04
 2.647500E+02  9.742521E-04  1.603810E-04  4.239999E-05  4.756548E-01  6.840471E-02  1.384228E-02  1.141382E-01  2.698952E-03  4.315369E-02  9.244503E-02  9.709459E-02  9.104494E-02  3.457825E-04
 2.650000E+02  9.843614E-04  1.628252E-04  4.288630E-05  4.758404E-01  6.857773E-02  1.382009E-02  1.143584E-01  2.717486E-03  4.321885E-02  9.241331E-02  9.680877E-02  9.071015E-02  3.447608E-04
 2.652500E+02  9.945563E-04  1.653019E-04  4.337725E-05  4.760256E-01  6.875045E-02  1.379783E-02  1.145779E-01  2.736099E-03  4.328376E-02  9.238121E-02  9.652388E-02  9.037627E-02  3.437406E-04
 2.655000E+02  1.004837E-03  1.678117E-04  4.387287E-05  4.762102E-01  6.892288E-02  1.377551E-02  1.147969E-01  2.754793E-03  4.334844E-02  9.234875E-02  9.623993E-02  9.004331E-02  3.427219E-04
 2.657500E+02  1.015205E-03  1.703549E-04  4.437321E-05  4.763944E-01  6.909502E-02  1.375313E-02  1.150153E-01  2.773567E-03  4.341287E-02  9.231592E-02  9.595690E-02  8.971128E-02  3.417046E-04
 2.660000E+02  1.025659E-03  1.729318E-04  4.487829E-05  4.765781E-01  6.926687E-02  1.373068E-02  1.152330E-01  2.792422E-03  4.347706E-02  9.228273E-02  9.567480E-02  8.938017E-02  3.406889E-04
 2.662500E+02  1.036202E-03  1.755429E-04  4.538816E-05  4.767612E-01  6.943841E-02  1.370818E-02  1.154502E-01  2.811357E-03  4.354102E-02  9.224917E-02  9.539363E-02  8.904999E-02  3.396747E-04
 2.665000E+02  1.046832E-03  1.781885E-04  4.590284E-05  4.769439E-01  6.960966E-02  1.368562E-02  1.156667E-01  2.830372E-03  4.360473E-02  9.221526E-02  9.511338E-02  8.872073E-02  3.386620E-04
 2.667500E+02  1.057552E-03  1.808690E-04  4.642237E-05  4.771261E-01  6.978062E-02  1.366300E-02  1.158827E-01  2.849468E-03  4.366820E-02  9.218098E-02  9.483404E-02  8.839241E-02  3.376510E-04
 2.670000E+02  1.068360E-03  1.835848E-04  4.694679E-05  4.773078E-01  6.995126E-02  1.364032E-02  1.160980E-01  2.868644E-03  4.373143E-02  9.214635E-02  9.455563E-02  8.806501E-02  3.366414E-04
 2.672500E+02  1.079259E-03  1.863362E-04  4.747614E-05  4.774890E-01  7.012161E-02  1.361758E-02  1.163128E-01  2.887901E-03  4.379441E-02  9.211137E-02  9.427813E-02  8.773855E-02  3.356335E-04
 2.675000E+02  1.090248E-03  1.891238E-04  4.801044E-05  4.776697E-01  7.029165E-02  1.359479E-02  1.165269E-01  2.907239E-03  4.385716E-02  9.207604E-02  9.400154E-02  8.741302E-02  3.346272E-04
 2.677500E+02  1.101328E-03  1.919479E-04  4.854974E-05  4.778499E-01  7.046139E-02  1.357195E-02  1.167404E-01  2.926657E-03  4.391967E-02  9.204035E-02  9.372585E-02  8.708842E-02  3.336225E-04
 2.680000E+02  1.112500E-03  1.948088E-04  4.909406E-05  4.780296E-01  7.063082E-02  1.354905E-02  1.169533E-01  2.946156E-03  4.398193E-02  9.200432E-02  9.345107E-02  8.676476E-02  3.326194E-04
 2.682500E+02  1.123763E-03  1.977070E-04  4.964346E-05  4.782088E-01  7.079994E-02  1.352610E-02  1.171656E-01  2.965736E-03  4.404396E-02  9.196795E-02  9.317720E-02  8.644204E-02  3.316180E-04
 2.685000E+02  1.135120E-03  2.006430E-04  5.019795E-05  4.783874E-01  7.096875E-02  1.350310E-02  1.173773E-01  2.985396E-03  4.410574E-02  9.193123E-02  9.290422E-02  8.612025E-02  3.306183E-04
 2.687500E+02  1.146569E-03  2.036171E-04  5.075759E-05  4.785656E-01  7.113725E-02  1.348005E-02  1.175883E-01  3.005138E-03  4.416729E-02  9.189418E-02  9.263215E-02  8.579941E-02  3.296202E-04
 2.690000E+02  1.158113E-03  2.066297E-04  5.132240E-05  4.787433E-01  7.130544E-02  1.345695E-02  1.177988E-01  3.024961E-03  4.422859E-02  9.185678E-02  9.236096E-02  8.547950E-02  3.286239E-04
 2.692500E+02  1.169750E-03  2.096813E-04  5.189243E-05  4.789205E-01  7.147331E-02  1.343380E-02  1.180086E-01  3.044864E-03  4.428965E-02  9.181906E-02  9.209067E-02  8.516054E-02  3.276292E-04
 2.695000E+02  1.181483E-03  2.127722E-04  5.246770E-05  4.790972E-01  7.164087E-02  1.341060E-02  1.182178E-01  3.064849E-03  4.435047E-02  9.178099E-02  9.182127E-02  8.484252E-02  3.266363E-04
 2.697500E+02  1.193311E-03  2.159030E-04  5.304826E-05  4.792734E-01  7.180811E-02  1.338736E-02  1.184264E-01  3.084914E-03  4.441106E-02  9.174260E-02  9.155276E-02  8.452544E-02  3.256451E-04
 2.700000E+02  1.205235E-03  2.190741E-04  5.363415E-05  4.794491E-01  7.197504E-02  1.336407E-02  1.186344E-01  3.105061E-03  4.447140E-02  9.170388E-02  9.128513E-02  8.420931E-02  3.246557E-04
 2.702500E+02  1.217256E-03  2.222858E-04  5.422540E-05  4.796243E-01  7.214164E-02  1.334074E-02  1.188418E-01  3.125289E-03  4.453150E-02  9.166483E-02  9.101838E-02  8.389412E-02  3.236680E-04
 2.705000E+02  1.229374E-03  2.255387E-04  5.482205E-05  4.797990E-01  7.230793E-02  1.331736E-02  1.190485E-01  3.145598E-03  4.459136E-02  9.162546E-02  9.075250E-02  8.357988E-02  3.226821E-04
 2.707500E+02  1.241590E-03  2.288331E-04  5.542414E-05  4.799731E-01  7.247389E-02  1.329394E-02  1.192547E-01  3.165989E-03  4.465098E-02  9.158576E-02  9.048751E-02  8.326659E-02  3.216979E-04
 2.710000E+02  1.253904E-03  2.321696E-04  5.603170E-05  4.801468E-01  7.263953E-02  1.327048E-02  1.194602E-01  3.186461E-03  4.471037E-02  9.154574E-02  9.022339E-02  8.295425E-02  3.207156E-04
 2.712500E+02  1.266317E-03  2.355486E-04  5.664478E-05  4.803200E-01  7.280484E-02  1.324697E-02  1.196651E-01  3.207014E-03  4.476951E-02  9.150541E-02  8.996014E-02  8.264285E-02  3.197351E-04
 2.715000E+02  1.278830E-03  2.389704E-04  5.726341E-05  4.804926E-01  7.296983E-02  1.322343E-02  1.198693E-01  3.227648E-03  4.482841E-02  9.146476E-02  8.969775E-02  8.233240E-02  3.187564E-04
 2.717500E+02  1.291443E-03  2.424357E-04  5.788764E-05  4.806648E-01  7.313450E-02  1.319984E-02  1.200730E-01  3.248364E-03  4.488708E-02  9.142380E-02  8.943623E-02  8.202290E-02  3.177796E-04
 2.720000E+02  1.304156E-03  2.459449E-04  5.851749E-05  4.808364E-01  7.329883E-02  1.317622E-02  1.202760E-01  3.269161E-03  4.494550E-02  9.138252E-02  8.917558E-02  8.171435E-02  3.168046E-04
 2.722500E+02  1.316971E-03  2.494983E-04  5.915301E-05  4.810075E-01  7.346284E-02  1.315256E-02  1.204784E-01  3.290040E-03  4.500369E-02  9.134094E-02  8.891578E-02  8.140675E-02  3.158315E-04
 2.725000E+02  1.329888E-03  2.530966E-04  5.979424E-05  4.811781E-01  7.362652E-02  1.312887E-02  1.206802E-01  3.311000E-03  4.506164E-02  9.129905E-02  8.865684E-02  8.110011E-02  3.148602E-04
 2.727500E+02  1.342907E-03  2.567401E-04  6.044122E-05  4.813482E-01  7.378987E-02  1.310513E-02  1.208814E-01  3.332042E-03  4.511935E-02  9.125685E-02  8.839876E-02  8.079441E-02  3.138908E-04
 2.730000E+02  1.356029E-03  2.604294E-04  6.109398E-05  4.815178E-01  7.395288E-02  1.308137E-02  1.210819E-01  3.353165E-03  4.517682E-02  9.121435E-02  8.814153E-02  8.048967E-02  3.129233E-04
 2.732500E+02  1.369255E-03  2.641649E-04  6.175257E-05  4.816869E-01  7.411557E-02  1.305756E-02  1.212818E-01  3.374370E-03  4.523405E-02  9.117155E-02  8.788514E-02  8.018588E-02  3.119577E-04
 2.735000E+02  1.382586E-03  2.679472E-04  6.241703E-05  4.818555E-01  7.427792E-02  1.303373E-02  1.214811E-01  3.395657E-03  4.529104E-02  9.112846E-02  8.762961E-02  7.988304E-02  3.109941E-04
 2.737500E+02  1.396021E-03  2.717766E-04  6.308739E-05  4.820235E-01  7.443993E-02  1.300986E-02  1.216798E-01  3.417025E-03  4.534780E-02  9.108506E-02  8.737492E-02  7.958115E-02  3.100323E-04
 2.740000E+02  1.409561E-03  2.756538E-04  6.376370E-05  4.821911E-01  7.460161E-02  1.298596E-02  1.218778E-01  3.438475E-03  4.540432E-02  9.104137E-02  8.712107E-02  7.928022E-02  3.090726E-04
 2.742500E+02  1.423208E-03  2.795792E-04  6.444600E-05  4.823581E-01  7.476295E-02  1.296203E-02  1.220753E-01  3.460007E-03  4.546060E-02  9.099739E-02  8.686805E-02  7.898024E-02  3.081147E-04
 2.745000E+02  1.436961E-03  2.835533E-04  6.513432E-05  4.825246E-01  7.492395E-02  1.293807E-02  1.222721E-01  3.481620E-03  4.551665E-02  9.095312E-02  8.661588E-02  7.868122E-02  3.071588E-04
 2.747500E+02  1.450822E-03  2.875767E-04  6.582871E-05  4.826906E-01  7.508462E-02  1.291409E-02  1.224683E-01  3.503315E-03  4.557245E-02  9.090856E-02  8.636454E-02  7.838314E-02  3.062049E-04
 2.750000E+02  1.464791E-03  2.916497E-04  6.652921E-05  4.828561E-01  7.524495E-02  1.289007E-02  1.226638E-01  3.525092E-03  4.562803E-02  9.086372E-02  8.611403E-02  7.808602E-02  3.052529E-04
 2.752500E+02  1.478868E-03  2.957731E-04  6.723586E-05  4.830210E-01  7.540493E-02  1.286602E-02  1.228587E-01  3.546951E-03  4.568336E-02  9.081859E-02  8.586435E-02  7.778986E-02  3.043030E-04
 2.755000E+02  1.493054E-03  2.999472E-04  6.794870E-05  4.831855E-01  7.556458E-02  1.284195E-02  1.230530E-01  3.568892E-03  4.573846E-02  9.077318E-02  8.561549E-02  7.749464E-02  3.033550E-04
 2.757500E+02  1.507350E-03  3.041726E-04  6.866777E-05  4.833494E-01  7.572388E-02  1.281786E-02  1.232467E-01  3.590914E-03  4.579332E-02  9.072749E-02  8.536746E-02  7.720039E-02  3.024090E-04
 2.760000E+02  1.521756E-03  3.084498E-04  6.939311E-05  4.835128E-01  7.588284E-02  1.279374E-02  1.234398E-01  3.613019E-03  4.584795E-02  9.068152E-02  8.512025E-02  7.690708E-02  3.014651E-04
 2.762500E+02  1.536274E-03  3.127795E-04  7.012477E-05  4.836756E-01  7.604146E-02  1.276959E-02  1.236322E-01  3.635205E-03  4.590234E-02  9.063527E-02  8.487386E-02  7.661473E-02  3.005232E-04
 2.765000E+02  1.550903E-03  3.171620E-04  7.086278E-05  4.838380E-01  7.619973E-02  1.274542E-02  1.238240E-01  3.657473E-03  4.595650E-02  9.058876E-02  8.462828E-02  7.632333E-02  2.995833E-04
 2.767500E+02  1.565644E-03  3.215979E-04  7.160720E-05  4.839998E-01  7.635765E-02  1.272123E-02  1.240152E-01  3.679824E-03  4.601042E-02  9.054197E-02  8.438351E-02  7.603288E-02  2.986454E-04
 2.770000E+02  1.580498E-03  3.260879E-04  7.235805E-05  4.841611E-01  7.651524E-02  1.269702E-02  1.242057E-01  3.702256E-03  4.606411E-02  9.049491E-02  8.413956E-02  7.574339E-02  2.977096E-04
 2.772500E+02  1.595465E-03  3.306324E-04  7.311539E-05  4.843219E-01  7.667247E-02  1.267278E-02  1.243957E-01  3.724770E-03  4.611756E-02  9.044759E-02  8.389642E-02  7.545484E-02  2.967759E-04
 2.775000E+02  1.610547E-03  3.352320E-04  7.387925E-05  4.844822E-01  7.682936E-02  1.264853E-02  1.245850E-01  3.747366E-03  4.617078E-02  9.040000E-02  8.365408E-02  7.516725E-02  2.958442E-04
 2.777500E+02  1.625743E-03  3.398873E-04  7.464969E-05  4.846419E-01  7.698590E-02  1.262425E-02  1.247737E-01  3.770044E-03  4.622376E-02  9.035214E-02  8.341254E-02  7.488061E-02  2.949146E-04
 2.780000E+02  1.641055E-03  3.445988E-04  7.542673E-05  4.848011E-01  7.714209E-02  1.259996E-02  1.249617E-01  3.792805E-03  4.627652E-02  9.030403E-02  8.317180E-02  7.459493E-02  2.939871E-04
 2.782500E+02  1.656483E-03  3.493671E-04  7.621043E-05  4.849597E-01  7.729793E-02  1.257565E-02  1.251492E-01  3.815647E-03  4.632903E-02  9.025565E-02  8.293186E-02  7.431019E-02  2.930616E-04
 2.785000E+02  1.672027E-03  3.541928E-04  7.700082E-05  4.851179E-01  7.745342E-02  1.255132E-02  1.253360E-01  3.838571E-03  4.638132E-02  9.020702E-02  8.269272E-02  7.402640E-02  2.921383E-04
 2.787500E+02  1.687689E-03  3.590764E-04  7.779795E-05  4.852755E-01  7.760856E-02  1.252698E-02  1.255222E-01  3.861577E-03  4.643337E-02  9.015814E-02  8.245437E-02  7.374357E-02  2.912170E-04
 2.790000E+02  1.703468E-03  3.640186E-04  7.860187E-05  4.854326E-01  7.776335E-02  1.250262E-02  1.257077E-01  3.884666E-03  4.648520E-02  9.010900E-02  8.221681E-02  7.346168E-02  2.902979E-04
 2.792500E+02  1.719367E-03  3.690198E-04  7.941262E-05  4.855891E-01  7.791778E-02  1.247825E-02  1.258927E-01  3.907836E-03  4.653679E-02  9.005961E-02  8.198003E-02  7.318074E-02  2.893809E-04
 2.795000E+02  1.735384E-03  3.740808E-04  8.023024E-05  4.857451E-01  7.807187E-02  1.245386E-02  1.260770E-01  3.931089E-03  4.658815E-02  9.000997E-02  8.174405E-02  7.290075E-02  2.884660E-04
 2.797500E+02  1.751521E-03  3.792021E-04  8.105477E-05  4.859006E-01  7.822560E-02  1.242946E-02  1.262607E-01  3.954424E-03  4.663927E-02  8.996008E-02  8.150884E-02  7.262170E-02  2.875532E-04
 2.800000E+02  1.767779E-03  3.843844E-04  8.188627E-05  4.860555E-01  7.837898E-02  1.240504E-02  1.264438E-01  3.977841E-03  4.669017E-02  8.990994E-02  8.127442E-02  7.234360E-02  2.866426E-04
 2.802500E+02  1.784158E-03  3.896281E-04  8.272477E-05  4.862100E-01  7.853200E-02  1.238061E-02  1.266262E-01  4.001340E-03  4.674084E-02  8.985957E-02  8.104077E-02  7.206645E-02  2.857341E-04
