#         T/K          A/kJ          G/kJ
 2.605000E+02  2.110163E+01  2.110440E+01
 2.607500E+02  2.107700E+01  2.107976E+01
 2.610000E+02  2.105235E+01  2.105511E+01
 2.612500E+02  2.102769E+01  2.103045E+01
 2.615000E+02  2.100301E+01  2.100578E+01
 2.617500E+02  2.097833E+01  2.098109E+01
 2.620000E+02  2.095363E+01  2.095639E+01
 2.622500E+02  2.092892E+01  2.093168E+01
 2.625000E+02  2.090419E+01  2.090696E+01
 2.627500E+02  2.087946E+01  2.088222E+01
 2.630000E+02  2.085471E+01  2.085747E+01
 2.632500E+02  2.082995E+01  2.083271E+01
 2.635000E+02  2.080517E+01  2.080794E+01
 2.637500E+02  2.078039E+01  2.078315E+01
 2.640000E+02  2.075559E+01  2.075835E+01
 2.642500E+02  2.073077E+01  2.073354E+01
 2.645000E+02  2.070595E+01  2.070872E+01
 2.647500E+02  2.068111E+01  2.068388E+01
 2.650000E+02  2.065626E+01  2.065903E+01
 2.652500E+02  2.063140E+01  2.063417E+01
 2.655000E+02  2.060653E+01  2.060929E+01
 2.657500E+02  2.058164E+01  2.058441E+01
 2.660000E+02  2.055674E+01  2.055951E+01
 2.662500E+02  2.053183E+01  2.053459E+01
 2.665000E+02  2.050690E+01  2.050967E+01
 2.667500E+02  2.048197E+01  2.048473E+01
 2.670000E+02  2.045702E+01  2.045978E+01
 2.672500E+02  2.043205E+01  2.043482E+01
 2.675000E+02  2.040708E+01  2.040985E+01
 2.677500E+02  2.038209E+01  2.038486E+01
 2.680000E+02  2.035709E+01  2.035986E+01
 2.682500E+02  2.033208E+01  2.033485E+01
 2.685000E+02  2.030706E+01  2.030983E+01
 2.687500E+02  2.028202E+01  2.028479E+01
 2.690000E+02  2.025697E+01  2.025974E+01
 2.692500E+02  2.023191E+01  2.023468E+01
 2.695000E+02  2.020684E+01  2.020961E+01
 2.697500E+02  2.018175E+01  2.018452E+01
 2.700000E+02  2.015665E+01  2.015942E+01
 2.702500E+02  2.013154E+01  2.013431E+01
 2.705000E+02  2.010642E+01  2.010919E+01
 2.707500E+02  2.008129E+01  2.008405E+01
 2.710000E+02  2.005614E+01  2.005891E+01
 2.712500E+02  2.003098E+01  2.003375E+01
 2.715000E+02  2.000581E+01  2.000857E+01
 2.717500E+02  1.998062E+01  1.998339E+01
 2.720000E+02  1.995543E+01  1.995819E+01
 2.722500E+02  1.993022E+01  1.993299E+01
 2.725000E+02  1.990500E+01  1.990776E+01
 2.727500E+02  1.987976E+01  1.988253E+01
 2.730000E+02  1.985452E+01  1.985729E+01
 2.732500E+02  1.982926E+01  1.983203E+01
 2.735000E+02  1.980399E+01  1.980676E+01
 2.737500E+02  1.977871E+01  1.978148E+01
 2.740000E+02  1.975341E+01  1.975618E+01
 2.742500E+02  1.972811E+01  1.973087E+01
 2.745000E+02  1.970279E+01  1.970556E+01
 2.747500E+02  1.967746E+01  1.968023E+01
 2.750000E+02  1.965211E+01  1.965488E+01
 2.752500E+02  1.962676E+01  1.962953E+01
 2.755000E+02  1.960139E+01  1.960416E+01
 2.757500E+02  1.957601E+01  1.957878E+01
 2.760000E+02  1.955062E+01  1.955339E+01
 2.762500E+02  1.952521E+01  1.952798E+01
 2.765000E+02  1.949980E+01  1.950257E+01
 2.767500E+02  1.947437E+01  1.947714E+01
 2.770000E+02  1.944893E+01  1.945170E+01
 2.772500E+02  1.942348E+01  1.942625E+01
 2.775000E+02  1.939801E+01  1.940078E+01
 2.777500E+02  1.937254E+01  1.937531E+01
 2.780000E+02  1.934705E+01  1.934982E+01
 2.782500E+02  1.932155E+01  1.932432E+01
 2.785000E+02  1.929604E+01  1.929881E+01
 2.787500E+02  1.927051E+01  1.927328E+01
 2.790000E+02  1.924497E+01  1.924775E+01
 2.792500E+02  1.921943E+01  1.922220E+01
 2.795000E+02  1.919386E+01  1.919664E+01
 2.797500E+02  1.916829E+01  1.917106E+01
 2.800000E+02  1.914271E+01  1.914548E+01
 2.802500E+02  1.911711E+01  1.911988E+01
 2.805000E+02  1.909150E+01  1.909427E+01
 2.807500E+02  1.906588E+01  1.906865E+01
 2.810000E+02  1.904025E+01  1.904302E+01
 2.812500E+02  1.901460E+01  1.901738E+01
 2.815000E+02  1.898895E+01  1.899172E+01
 2.817500E+02  1.896328E+01  1.896605E+01
 2.820000E+02  1.893760E+01  1.894037E+01
 2.822500E+02  1.891191E+01  1.891468E+01
 2.825000E+02  1.888620E+01  1.888897E+01
 2.827500E+02  1.886048E+01  1.886326E+01
 2.830000E+02  1.883476E+01  1.883753E+01
 2.832500E+02  1.880902E+01  1.881179E+01
 2.835000E+02  1.878326E+01  1.878604E+01
 2.837500E+02  1.875750E+01  1.876027E+01
 2.840000E+02  1.873172E+01  1.873450E+01
 2.842500E+02  1.870594E+01  1.870871E+01
 2.845000E+02  1.868014E+01  1.868291E+01
 2.847500E+02  1.865433E+01  1.865710E+01
 2.850000E+02  1.862850E+01  1.863128E+01
 2.852500E+02  1.860267E+01  1.860544E+01
 2.855000E+02  1.857682E+01  1.857959E+01
 2.857500E+02  1.855096E+01  1.855374E+01
 2.860000E+02  1.852509E+01  1.852786E+01
 2.862500E+02  1.849921E+01  1.850198E+01
 2.865000E+02  1.847331E+01  1.847609E+01
 2.867500E+02  1.844741E+01  1.845018E+01
 2.870000E+02  1.842149E+01  1.842426E+01
 2.872500E+02  1.839556E+01  1.839833E+01
 2.875000E+02  1.836962E+01  1.837239E+01
 2.877500E+02  1.834367E+01  1.834644E+01
 2.880000E+02  1.831770E+01  1.832047E+01
 2.882500E+02  1.829172E+01  1.829450E+01
 2.885000E+02  1.826573E+01  1.826851E+01
 2.887500E+02  1.823973E+01  1.824251E+01
 2.890000E+02  1.821372E+01  1.821650E+01
 2.892500E+02  1.818770E+01  1.819047E+01
 2.895000E+02  1.816166E+01  1.816444E+01
 2.897500E+02  1.813562E+01  1.813839E+01
 2.900000E+02  1.810956E+01  1.811233E+01
 2.902500E+02  1.808349E+01  1.808626E+01
 2.905000E+02  1.805740E+01  1.806018E+01
 2.907500E+02  1.803131E+01  1.803408E+01
 2.910000E+02  1.800520E+01  1.800798E+01
 2.912500E+02  1.797909E+01  1.798186E+01
 2.915000E+02  1.795296E+01  1.795573E+01
 2.917500E+02  1.792681E+01  1.792959E+01
 2.920000E+02  1.790066E+01  1.790344E+01
 2.922500E+02  1.787450E+01  1.787727E+01
 2.925000E+02  1.784832E+01  1.785110E+01
 2.927500E+02  1.782213E+01  1.782491E+01
 2.930000E+02  1.779593E+01  1.779871E+01
 2.932500E+02  1.776972E+01  1.777250E+01
 2.935000E+02  1.774350E+01  1.774628E+01
 2.937500E+02  1.771727E+01  1.772004E+01
 2.940000E+02  1.769102E+01  1.769380E+01
 2.942500E+02  1.766476E+01  1.766754E+01
 2.945000E+02  1.763849E+01  1.764127E+01
 2.947500E+02  1.761221E+01  1.761499E+01
 2.950000E+02  1.758592E+01  1.758870E+01
 2.952500E+02  1.755962E+01  1.756240E+01
 2.955000E+02  1.753330E+01  1.753608E+01
 2.957500E+02  1.750697E+01  1.750975E+01
 2.960000E+02  1.748064E+01  1.748341E+01
 2.962500E+02  1.745429E+01  1.745706E+01
 2.965000E+02  1.742792E+01  1.743070E+01
 2.967500E+02  1.740155E+01  1.740433E+01
 2.970000E+02  1.737516E+01  1.737794E+01
 2.972500E+02  1.734877E+01  1.735155E+01
 2.975000E+02  1.732236E+01  1.732514E+01
 2.977500E+02  1.729594E+01  1.729872E+01
 2.980000E+02  1.726951E+01  1.727229E+01
 2.982500E+02  1.724307E+01  1.724585E+01
 2.985000E+02  1.721661E+01  1.721939E+01
 2.987500E+02  1.719015E+01  1.719292E+01
 2.990000E+02  1.716367E+01  1.716645E+01
 2.992500E+02  1.713718E+01  1.713996E+01
 2.995000E+02  1.711068E+01  1.711346E+01
 2.997500E+02  1.708417E+01  1.708695E+01
 3.000000E+02  1.705764E+01  1.706042E+01
 3.002500E+02  1.703111E+01  1.703389E+01
 3.005000E+02  1.700456E+01  1.700734E+01
 3.007500E+02  1.697800E+01  1.698078E+01
 3.010000E+02  1.695143E+01  1.695421E+01
 3.012500E+02  1.692485E+01  1.692763E+01
 3.015000E+02  1.689826E+01  1.690104E+01
 3.017500E+02  1.687166E+01  1.687444E+01
 3.020000E+02  1.684504E+01  1.684782E+01
 3.022500E+02  1.681841E+01  1.682119E+01
 3.025000E+02  1.679177E+01  1.679456E+01
 3.027500E+02  1.676512E+01  1.676791E+01
 3.030000E+02  1.673846E+01  1.674124E+01
 3.032500E+02  1.671179E+01  1.671457E+01
 3.035000E+02  1.668511E+01  1.668789E+01
 3.037500E+02  1.665841E+01  1.666119E+01
 3.040000E+02  1.663170E+01  1.663448E+01
 3.042500E+02  1.660498E+01  1.660777E+01
 3.045000E+02  1.657825E+01  1.658104E+01
 3.047500E+02  1.655151E+01  1.655429E+01
 3.050000E+02  1.652476E+01  1.652754E+01
 3.052500E+02  1.649800E+01  1.650078E+01
 3.055000E+02  1.647122E+01  1.647400E+01
 3.057500E+02  1.644443E+01  1.644721E+01
 3.060000E+02  1.641763E+01  1.642042E+01
 3.062500E+02  1.639082E+01  1.639361E+01
 3.065000E+02  1.636400E+01  1.636678E+01
 3.067500E+02  1.633717E+01  1.633995E+01
 3.070000E+02  1.631032E+01  1.631311E+01
 3.072500E+02  1.628347E+01  1.628625E+01
 3.075000E+02  1.625660E+01  1.625938E+01
 3.077500E+02  1.622972E+01  1.623251E+01
 3.080000E+02  1.620283E+01  1.620562E+01
 3.082500E+02  1.617593E+01  1.617872E+01
 3.085000E+02  1.614902E+01  1.615180E+01
 3.087500E+02  1.612209E+01  1.612488E+01
 3.090000E+02  1.609516E+01  1.609794E+01
 3.092500E+02  1.606821E+01  1.607100E+01
 3.095000E+02  1.604125E+01  1.604404E+01
 3.097500E+02  1.601428E+01  1.601707E+01
 3.100000E+02  1.598730E+01  1.599009E+01
 3.102500E+02  1.596031E+01  1.596310E+01
 3.105000E+02  1.593331E+01  1.593609E+01
 3.107500E+02  1.590629E+01  1.590908E+01
 3.110000E+02  1.587927E+01  1.588205E+01
 3.112500E+02  1.585223E+01  1.585501E+01
 3.115000E+02  1.582518E+01  1.582796E+01
 3.117500E+02  1.579812E+01  1.580090E+01
 3.120000E+02  1.577105E+01  1.577383E+01
 3.122500E+02  1.574396E+01  1.574675E+01
 3.125000E+02  1.571687E+01  1.571965E+01
 3.127500E+02  1.568976E+01  1.569255E+01
 3.130000E+02  1.566265E+01  1.566543E+01
 3.132500E+02  1.563552E+01  1.563830E+01
 3.135000E+02  1.560838E+01  1.561116E+01
 3.137500E+02  1.558123E+01  1.558401E+01
 3.140000E+02  1.555406E+01  1.555685E+01
 3.142500E+02  1.552689E+01  1.552967E+01
 3.145000E+02  1.549970E+01  1.550249E+01
 3.147500E+02  1.547251E+01  1.547529E+01
 3.150000E+02  1.544530E+01  1.544809E+01
 3.152500E+02  1.541808E+01  1.542087E+01
 3.155000E+02  1.539085E+01  1.539364E+01
 3.157500E+02  1.536361E+01  1.536639E+01
 3.160000E+02  1.533635E+01  1.533914E+01
 3.162500E+02  1.530909E+01  1.531188E+01
 3.165000E+02  1.528181E+01  1.528460E+01
 3.167500E+02  1.525453E+01  1.525731E+01
 3.170000E+02  1.522723E+01  1.523001E+01
 3.172500E+02  1.519992E+01  1.520271E+01
 3.175000E+02  1.517260E+01  1.517538E+01
 3.177500E+02  1.514526E+01  1.514805E+01
 3.180000E+02  1.511792E+01  1.512071E+01
 3.182500E+02  1.509057E+01  1.509335E+01
 3.185000E+02  1.506320E+01  1.506599E+01
 3.187500E+02  1.503582E+01  1.503861E+01
 3.190000E+02  1.500843E+01  1.501122E+01
 3.192500E+02  1.498103E+01  1.498382E+01
 3.195000E+02  1.495362E+01  1.495641E+01
 3.197500E+02  1.492620E+01  1.492899E+01
 3.200000E+02  1.489876E+01  1.490155E+01
 3.202500E+02  1.487132E+01  1.487411E+01
 3.205000E+02  1.484386E+01  1.484665E+01
 3.207500E+02  1.481639E+01  1.481918E+01
 3.210000E+02  1.478891E+01  1.479170E+01
 3.212500E+02  1.476142E+01  1.476421E+01
 3.215000E+02  1.473392E+01  1.473671E+01
 3.217500E+02  1.470641E+01  1.470920E+01
 3.220000E+02  1.467888E+01  1.468167E+01
 3.222500E+02  1.465135E+01  1.465414E+01
 3.225000E+02  1.462380E+01  1.462659E+01
 3.227500E+02  1.459624E+01  1.459903E+01
 3.230000E+02  1.456867E+01  1.457146E+01
 3.232500E+02  1.454109E+01  1.454388E+01
 3.235000E+02  1.451350E+01  1.451629E+01
 3.237500E+02  1.448590E+01  1.448869E+01
 3.240000E+02  1.445828E+01  1.446107E+01
 3.242500E+02  1.443065E+01  1.443344E+01
 3.245000E+02  1.440302E+01  1.440581E+01
 3.247500E+02  1.437537E+01  1.437816E+01
 3.250000E+02  1.434771E+01  1.435050E+01
 3.252500E+02  1.432004E+01  1.432283E+01
 3.255000E+02  1.429235E+01  1.429514E+01
 3.257500E+02  1.426466E+01  1.426745E+01
 3.260000E+02  1.423695E+01  1.423975E+01
 3.262500E+02  1.420924E+01  1.421203E+01
 3.265000E+02  1.418151E+01  1.418430E+01
 3.267500E+02  1.415377E+01  1.415656E+01
 3.270000E+02  1.412602E+01  1.412881E+01
 3.272500E+02  1.409826E+01  1.410105E+01
 3.275000E+02  1.407049E+01  1.407328E+01
 3.277500E+02  1.404270E+01  1.404549E+01
 3.280000E+02  1.401491E+01  1.401770E+01
 3.282500E+02  1.398710E+01  1.398989E+01
 3.285000E+02  1.395928E+01  1.396207E+01
 3.287500E+02  1.393145E+01  1.393424E+01
 3.290000E+02  1.390361E+01  1.390640E+01
 3.292500E+02  1.387576E+01  1.387855E+01
 3.295000E+02  1.384789E+01  1.385069E+01
 3.297500E+02  1.382002E+01  1.382281E+01
 3.300000E+02  1.379213E+01  1.379493E+01
 3.302500E+02  1.376424E+01  1.376703E+01
 3.305000E+02  1.373633E+01  1.373912E+01
 3.307500E+02  1.370841E+01  1.371120E+01
 3.310000E+02  1.368048E+01  1.368327E+01
 3.312500E+02  1.365253E+01  1.365533E+01
 3.315000E+02  1.362458E+01  1.362737E+01
 3.317500E+02  1.359661E+01  1.359941E+01
 3.320000E+02  1.356864E+01  1.357143E+01
 3.322500E+02  1.354065E+01  1.354344E+01
 3.325000E+02  1.351265E+01  1.351545E+01
 3.327500E+02  1.348464E+01  1.348743E+01
 3.330000E+02  1.345662E+01  1.345941E+01
 3.332500E+02  1.342859E+01  1.343138E+01
 3.335000E+02  1.340054E+01  1.340334E+01
 3.337500E+02  1.337249E+01  1.337528E+01
 3.340000E+02  1.334442E+01  1.334721E+01
 3.342500E+02  1.331634E+01  1.331914E+01
 3.345000E+02  1.328825E+01  1.329105E+01
 3.347500E+02  1.326015E+01  1.326294E+01
 3.350000E+02  1.323204E+01  1.323483E+01
 3.352500E+02  1.320391E+01  1.320671E+01
 3.355000E+02  1.317578E+01  1.317857E+01
 3.357500E+02  1.314763E+01  1.315043E+01
 3.360000E+02  1.311947E+01  1.312227E+01
 3.362500E+02  1.309131E+01  1.309410E+01
 3.365000E+02  1.306312E+01  1.306592E+01
 3.367500E+02  1.303493E+01  1.303773E+01
 3.370000E+02  1.300673E+01  1.300953E+01
 3.372500E+02  1.297852E+01  1.298131E+01
 3.375000E+02  1.295029E+01  1.295309E+01
 3.377500E+02  1.292205E+01  1.292485E+01
 3.380000E+02  1.289380E+01  1.289660E+01
 3.382500E+02  1.286554E+01  1.286834E+01
 3.385000E+02  1.283727E+01  1.284007E+01
 3.387500E+02  1.280899E+01  1.281179E+01
 3.390000E+02  1.278070E+01  1.278349E+01
 3.392500E+02  1.275239E+01  1.275519E+01
 3.395000E+02  1.272407E+01  1.272687E+01
 3.397500E+02  1.269575E+01  1.269854E+01
 3.400000E+02  1.266741E+01  1.267020E+01
 3.402500E+02  1.263905E+01  1.264185E+01
 3.405000E+02  1.261069E+01  1.261349E+01
 3.407500E+02  1.258232E+01  1.258512E+01
 3.410000E+02  1.255393E+01  1.255673E+01
 3.412500E+02  1.252554E+01  1.252833E+01
 3.415000E+02  1.249713E+01  1.249993E+01
 3.417500E+02  1.246871E+01  1.247151E+01
 3.420000E+02  1.244028E+01  1.244308E+01
 3.422500E+02  1.241184E+01  1.241464E+01
 3.425000E+02  1.238338E+01  1.238618E+01
 3.427500E+02  1.235492E+01  1.235772E+01
 3.430000E+02  1.232644E+01  1.232924E+01
 3.432500E+02  1.229795E+01  1.230075E+01
 3.435000E+02  1.226945E+01  1.227225E+01
 3.437500E+02  1.224094E+01  1.224374E+01
 3.440000E+02  1.221242E+01  1.221522E+01
 3.442500E+02  1.218389E+01  1.218669E+01
 3.445000E+02  1.215534E+01  1.215814E+01
 3.447500E+02  1.212679E+01  1.212959E+01
 3.450000E+02  1.209822E+01  1.210102E+01
 3.452500E+02  1.206964E+01  1.207244E+01
 3.455000E+02  1.204105E+01  1.204385E+01
 3.457500E+02  1.201245E+01  1.201525E+01
 3.460000E+02  1.198383E+01  1.198663E+01
 3.462500E+02  1.195521E+01  1.195801E+01
 3.465000E+02  1.192657E+01  1.192937E+01
 3.467500E+02  1.189792E+01  1.190072E+01
 3.470000E+02  1.186926E+01  1.187206E+01
 3.472500E+02  1.184059E+01  1.184339E+01
 3.475000E+02  1.181191E+01  1.181471E+01
 3.477500E+02  1.178322E+01  1.178602E+01
 3.480000E+02  1.175451E+01  1.175731E+01
 3.482500E+02  1.172579E+01  1.172859E+01
 3.485000E+02  1.169706E+01  1.169987E+01
 3.487500E+02  1.166832E+01  1.167113E+01
 3.490000E+02  1.163957E+01  1.164237E+01
 3.492500E+02  1.161081E+01  1.161361E+01
 3.495000E+02  1.158203E+01  1.158484E+01
 3.497500E+02  1.155325E+01  1.155605E+01
 3.500000E+02  1.152445E+01  1.152725E+01
 3.502500E+02  1.149564E+01  1.149844E+01
 3.505000E+02  1.146682E+01  1.146962E+01
 3.507500E+02  1.143799E+01  1.144079E+01
 3.510000E+02  1.140914E+01  1.141195E+01
 3.512500E+02  1.138029E+01  1.138309E+01
 3.515000E+02  1.135142E+01  1.135422E+01
 3.517500E+02  1.132254E+01  1.132534E+01
 3.520000E+02  1.129365E+01  1.129645E+01
 3.522500E+02  1.126475E+01  1.126755E+01
 3.525000E+02  1.123584E+01  1.123864E+01
 3.527500E+02  1.120691E+01  1.120971E+01
 3.530000E+02  1.117797E+01  1.118078E+01
 3.532500E+02  1.114903E+01  1.115183E+01
 3.535000E+02  1.112007E+01  1.112287E+01
 3.537500E+02  1.109109E+01  1.109390E+01
 3.540000E+02  1.106211E+01  1.106492E+01
 3.542500E+02  1.103312E+01  1.103592E+01
 3.545000E+02  1.100411E+01  1.100691E+01
 3.547500E+02  1.097509E+01  1.097790E+01
 3.550000E+02  1.094606E+01  1.094887E+01
 3.552500E+02  1.091702E+01  1.091983E+01
 3.555000E+02  1.088797E+01  1.089077E+01
 3.557500E+02  1.085890E+01  1.086171E+01
 3.560000E+02  1.082983E+01  1.083263E+01
 3.562500E+02  1.080074E+01  1.080354E+01
 3.565000E+02  1.077164E+01  1.077444E+01
 3.567500E+02  1.074253E+01  1.074533E+01
 3.570000E+02  1.071340E+01  1.071621E+01
 3.572500E+02  1.068427E+01  1.068707E+01
 3.575000E+02  1.065512E+01  1.065793E+01
 3.577500E+02  1.062596E+01  1.062877E+01
 3.580000E+02  1.059679E+01  1.059960E+01
 3.582500E+02  1.056761E+01  1.057042E+01
 3.585000E+02  1.053842E+01  1.054123E+01
 3.587500E+02  1.050921E+01  1.051202E+01
 3.590000E+02  1.048000E+01  1.048280E+01
 3.592500E+02  1.045077E+01  1.045357E+01
 3.595000E+02  1.042153E+01  1.042433E+01
 3.597500E+02  1.039228E+01  1.039508E+01
 3.600000E+02  1.036301E+01  1.036582E+01
 3.602500E+02  1.033374E+01  1.033654E+01
 3.605000E+02  1.030445E+01  1.030726E+01
 3.607500E+02  1.027515E+01  1.027796E+01
 3.610000E+02  1.024584E+01  1.024864E+01
 3.612500E+02  1.021651E+01  1.021932E+01
 3.615000E+02  1.018718E+01  1.018999E+01
 3.617500E+02  1.015783E+01  1.016064E+01
 3.620000E+02  1.012847E+01  1.013128E+01
 3.622500E+02  1.009910E+01  1.010191E+01
 3.625000E+02  1.006972E+01  1.007253E+01
 3.627500E+02  1.004033E+01  1.004314E+01
 3.630000E+02  1.001092E+01  1.001373E+01
 3.632500E+02  9.981503E+00  9.984312E+00
 3.635000E+02  9.952073E+00  9.954883E+00
 3.637500E+02  9.922632E+00  9.925441E+00
 3.640000E+02  9.893178E+00  9.895988E+00
 3.642500E+02  9.863713E+00  9.866522E+00
 3.645000E+02  9.834235E+00  9.837045E+00
 3.647500E+02  9.804746E+00  9.807556E+00
 3.650000E+02  9.775245E+00  9.778055E+00
 3.652500E+02  9.745732E+00  9.748542E+00
 3.655000E+02  9.716207E+00  9.719017E+00
 3.657500E+02  9.686669E+00  9.689480E+00
 3.660000E+02  9.657120E+00  9.659931E+00
 3.662500E+02  9.627559E+00  9.630370E+00
 3.665000E+02  9.597987E+00  9.600798E+00
 3.667500E+02  9.568402E+00  9.571213E+00
 3.670000E+02  9.538805E+00  9.541616E+00
 3.672500E+02  9.509196E+00  9.512007E+00
 3.675000E+02  9.479575E+00  9.482386E+00
 3.677500E+02  9.449942E+00  9.452753E+00
 3.680000E+02  9.420297E+00  9.423109E+00
 3.682500E+02  9.390640E+00  9.393452E+00
 3.685000E+02  9.360970E+00  9.363783E+00
 3.687500E+02  9.331289E+00  9.334102E+00
 3.690000E+02  9.301596E+00  9.304408E+00
 3.692500E+02  9.271891E+00  9.274703E+00
 3.695000E+02  9.242173E+00  9.244986E+00
 3.697500E+02  9.212444E+00  9.215257E+00
 3.700000E+02  9.182702E+00  9.185515E+00
 3.702500E+02  9.152948E+00  9.155762E+00
 3.705000E+02  9.123183E+00  9.125996E+00
 3.707500E+02  9.093405E+00  9.096218E+00
 3.710000E+02  9.063615E+00  9.066428E+00
 3.712500E+02  9.033812E+00  9.036626E+00
 3.715000E+02  9.003998E+00  9.006812E+00
 3.717500E+02  8.974171E+00  8.976985E+00
 3.720000E+02  8.944332E+00  8.947147E+00
 3.722500E+02  8.914481E+00  8.917296E+00
 3.725000E+02  8.884618E+00  8.887433E+00
 3.727500E+02  8.854743E+00  8.857557E+00
 3.730000E+02  8.824855E+00  8.827670E+00
 3.732500E+02  8.794955E+00  8.797770E+00
 3.735000E+02  8.765043E+00  8.767858E+00
 3.737500E+02  8.735119E+00  8.737934E+00
 3.740000E+02  8.705182E+00  8.707998E+00
 3.742500E+02  8.675234E+00  8.678049E+00
 3.745000E+02  8.645272E+00  8.648088E+00
 3.747500E+02  8.615299E+00  8.618115E+00
 3.750000E+02  8.585313E+00  8.588129E+00
 3.752500E+02  8.555315E+00  8.558131E+00
 3.755000E+02  8.525305E+00  8.528121E+00
 3.757500E+02  8.495282E+00  8.498099E+00
 3.760000E+02  8.465247E+00  8.468064E+00
 3.762500E+02  8.435200E+00  8.438016E+00
 3.765000E+02  8.405140E+00  8.407957E+00
 3.767500E+02  8.375068E+00  8.377885E+00
 3.770000E+02  8.344983E+00  8.347801E+00
 3.772500E+02  8.314886E+00  8.317704E+00
 3.775000E+02  8.284777E+00  8.287595E+00
 3.777500E+02  8.254655E+00  8.257473E+00
 3.780000E+02  8.224521E+00  8.227339E+00
 3.782500E+02  8.194375E+00  8.197193E+00
 3.785000E+02  8.164216E+00  8.167034E+00
 3.787500E+02  8.134044E+00  8.136862E+00
 3.790000E+02  8.103860E+00  8.106678E+00
 3.792500E+02  8.073664E+00  8.076482E+00
 3.795000E+02  8.043455E+00  8.046273E+00
 3.797500E+02  8.013233E+00  8.016052E+00
 3.800000E+02  7.982999E+00  7.985818E+00
 3.802500E+02  7.952752E+00  7.955572E+00
 3.805000E+02  7.922493E+00  7.925313E+00
 3.807500E+02  7.892222E+00  7.895041E+00
 3.810000E+02  7.861937E+00  7.864757E+00
 3.812500E+02  7.831641E+00  7.834460E+00
 3.815000E+02  7.801331E+00  7.804151E+00
 3.817500E+02  7.771009E+00  7.773829E+00
 3.820000E+02  7.740675E+00  7.743495E+00
 3.822500E+02  7.710327E+00  7.713148E+00
 3.825000E+02  7.679968E+00  7.682788E+00
 3.827500E+02  7.649595E+00  7.652416E+00
 3.830000E+02  7.619210E+00  7.622031E+00
 3.832500E+02  7.588812E+00  7.591633E+00
 3.835000E+02  7.558401E+00  7.561223E+00
 3.837500E+02  7.527978E+00  7.530799E+00
 3.840000E+02  7.497542E+00  7.500364E+00
 3.842500E+02  7.467093E+00  7.469915E+00
 3.845000E+02  7.436632E+00  7.439454E+00
 3.847500E+02  7.406158E+00  7.408980E+00
 3.850000E+02  7.375671E+00  7.378493E+00
 3.852500E+02  7.345171E+00  7.347993E+00
 3.855000E+02  7.314658E+00  7.317481E+00
 3.857500E+02  7.284133E+00  7.286956E+00
 3.860000E+02  7.253595E+00  7.256418E+00
 3.862500E+02  7.223044E+00  7.225867E+00
 3.865000E+02  7.192480E+00  7.195303E+00
 3.867500E+02  7.161903E+00  7.164727E+00
 3.870000E+02  7.131314E+00  7.134137E+00
 3.872500E+02  7.100711E+00  7.103535E+00
 3.875000E+02  7.070096E+00  7.072920E+00
 3.877500E+02  7.039468E+00  7.042292E+00
 3.880000E+02  7.008827E+00  7.011651E+00
 3.882500E+02  6.978173E+00  6.980997E+00
 3.885000E+02  6.947506E+00  6.950330E+00
 3.887500E+02  6.916825E+00  6.919650E+00
 3.890000E+02  6.886132E+00  6.888957E+00
 3.892500E+02  6.855426E+00  6.858252E+00
