#         T/K          U/kJ          H/kJ      S/J*K^-1
 3.195000E+02  4.999271E+01  4.999550E+01  1.096685E+02
 3.197500E+02  5.000716E+01  5.000995E+01  1.097137E+02
 3.200000E+02  5.002162E+01  5.002441E+01  1.097589E+02
 3.202500E+02  5.003609E+01  5.003887E+01  1.098041E+02
 3.205000E+02  5.005057E+01  5.005335E+01  1.098493E+02
 3.207500E+02  5.006506E+01  5.006784E+01  1.098945E+02
 3.210000E+02  5.007956E+01  5.008234E+01  1.099397E+02
 3.212500E+02  5.009407E+01  5.009686E+01  1.099849E+02
 3.215000E+02  5.010859E+01  5.011138E+01  1.100301E+02
 3.217500E+02  5.012312E+01  5.012591E+01  1.100752E+02
 3.220000E+02  5.013766E+01  5.014045E+01  1.101204E+02
 3.222500E+02  5.015222E+01  5.015500E+01  1.101656E+02
 3.225000E+02  5.016678E+01  5.016957E+01  1.102108E+02
 3.227500E+02  5.018135E+01  5.018414E+01  1.102560E+02
 3.230000E+02  5.019594E+01  5.019873E+01  1.103011E+02
 3.232500E+02  5.021054E+01  5.021333E+01  1.103463E+02
 3.235000E+02  5.022514E+01  5.022793E+01  1.103915E+02
 3.237500E+02  5.023976E+01  5.024255E+01  1.104367E+02
 3.240000E+02  5.025439E+01  5.025718E+01  1.104818E+02
 3.242500E+02  5.026903E+01  5.027183E+01  1.105270E+02
 3.245000E+02  5.028369E+01  5.028648E+01  1.105722E+02
 3.247500E+02  5.029835E+01  5.030114E+01  1.106173E+02
 3.250000E+02  5.031303E+01  5.031582E+01  1.106625E+02
 3.252500E+02  5.032771E+01  5.033050E+01  1.107077E+02
 3.255000E+02  5.034241E+01  5.034520E+01  1.107529E+02
 3.257500E+02  5.035712E+01  5.035991E+01  1.107980E+02
 3.260000E+02  5.037184E+01  5.037463E+01  1.108432E+02
 3.262500E+02  5.038658E+01  5.038937E+01  1.108884E+02
 3.265000E+02  5.040132E+01  5.040411E+01  1.109336E+02
 3.267500E+02  5.041608E+01  5.041887E+01  1.109787E+02
 3.270000E+02  5.043085E+01  5.043364E+01  1.110239E+02
 3.272500E+02  5.044563E+01  5.044842E+01  1.110691E+02
 3.275000E+02  5.046042E+01  5.046321E+01  1.111143E+02
 3.277500E+02  5.047522E+01  5.047801E+01  1.111595E+02
 3.280000E+02  5.049004E+01  5.049283E+01  1.112047E+02
 3.282500E+02  5.050487E+01  5.050766E+01  1.112499E+02
 3.285000E+02  5.051971E+01  5.052250E+01  1.112951E+02
 3.287500E+02  5.053456E+01  5.053735E+01  1.113403E+02
 3.290000E+02  5.054943E+01  5.055222E+01  1.113855E+02
 3.292500E+02  5.056431E+01  5.056710E+01  1.114307E+02
 3.295000E+02  5.057920E+01  5.058199E+01  1.114759E+02
 3.297500E+02  5.059410E+01  5.059689E+01  1.115211E+02
 3.300000E+02  5.060902E+01  5.061181E+01  1.115663E+02
 3.302500E+02  5.062395E+01  5.062674E+01  1.116115E+02
 3.305000E+02  5.063889E+01  5.064168E+01  1.116568E+02
 3.307500E+02  5.065384E+01  5.065663E+01  1.117020E+02
 3.310000E+02  5.066881E+01  5.067160E+01  1.117472E+02
 3.312500E+02  5.068379E+01  5.068658E+01  1.117925E+02
 3.315000E+02  5.069878E+01  5.070157E+01  1.118377E+02
 3.317500E+02  5.071379E+01  5.071658E+01  1.118830E+02
 3.320000E+02  5.072881E+01  5.073160E+01  1.119282E+02
 3.322500E+02  5.074384E+01  5.074663E+01  1.119735E+02
 3.325000E+02  5.075889E+01  5.076168E+01  1.120187E+02
 3.327500E+02  5.077395E+01  5.077674E+01  1.120640E+02
 3.330000E+02  5.078902E+01  5.079181E+01  1.121093E+02
 3.332500E+02  5.080410E+01  5.080690E+01  1.121546E+02
 3.335000E+02  5.081920E+01  5.082200E+01  1.121999E+02
 3.337500E+02  5.083432E+01  5.083711E+01  1.122452E+02
 3.340000E+02  5.084944E+01  5.085224E+01  1.122905E+02
 3.342500E+02  5.086459E+01  5.086738E+01  1.123358E+02
 3.345000E+02  5.087974E+01  5.088253E+01  1.123811E+02
 3.347500E+02  5.089491E+01  5.089770E+01  1.124265E+02
 3.350000E+02  5.091009E+01  5.091289E+01  1.124718E+02
 3.352500E+02  5.092529E+01  5.092808E+01  1.125171E+02
 3.355000E+02  5.094050E+01  5.094329E+01  1.125625E+02
 3.357500E+02  5.095572E+01  5.095852E+01  1.126079E+02
 3.360000E+02  5.097096E+01  5.097376E+01  1.126532E+02
 3.362500E+02  5.098622E+01  5.098901E+01  1.126986E+02
 3.365000E+02  5.100148E+01  5.100428E+01  1.127440E+02
 3.367500E+02  5.101677E+01  5.101956E+01  1.127894E+02
 3.370000E+02  5.103206E+01  5.103486E+01  1.128348E+02
 3.372500E+02  5.104737E+01  5.105017E+01  1.128802E+02
 3.375000E+02  5.106270E+01  5.106550E+01  1.129257E+02
 3.377500E+02  5.107804E+01  5.108084E+01  1.129711E+02
 3.380000E+02  5.109340E+01  5.109619E+01  1.130165E+02
 3.382500E+02  5.110877E+01  5.111156E+01  1.130620E+02
 3.385000E+02  5.112415E+01  5.112695E+01  1.131075E+02
 3.387500E+02  5.113955E+01  5.114235E+01  1.131530E+02
 3.390000E+02  5.115497E+01  5.115777E+01  1.131984E+02
 3.392500E+02  5.117040E+01  5.117320E+01  1.132439E+02
 3.395000E+02  5.118584E+01  5.118864E+01  1.132895E+02
 3.397500E+02  5.120131E+01  5.120410E+01  1.133350E+02
 3.400000E+02  5.121678E+01  5.121958E+01  1.133805E+02
 3.402500E+02  5.123227E+01  5.123507E+01  1.134261E+02
 3.405000E+02  5.124778E+01  5.125058E+01  1.134716E+02
 3.407500E+02  5.126331E+01  5.126610E+01  1.135172E+02
 3.410000E+02  5.127884E+01  5.128164E+01  1.135628E+02
 3.412500E+02  5.129440E+01  5.129720E+01  1.136084E+02
 3.415000E+02  5.130997E+01  5.131277E+01  1.136540E+02
 3.417500E+02  5.132556E+01  5.132835E+01  1.136996E+02
 3.420000E+02  5.134116E+01  5.134396E+01  1.137453E+02
 3.422500E+02  5.135678E+01  5.135957E+01  1.137909E+02
 3.425000E+02  5.137241E+01  5.137521E+01  1.138366E+02
 3.427500E+02  5.138806E+01  5.139086E+01  1.138823E+02
 3.430000E+02  5.140373E+01  5.140653E+01  1.139279E+02
 3.432500E+02  5.141941E+01  5.142221E+01  1.139737E+02
 3.435000E+02  5.143511E+01  5.143791E+01  1.140194E+02
 3.437500E+02  5.145083E+01  5.145363E+01  1.140651E+02
 3.440000E+02  5.146656E+01  5.146936E+01  1.141109E+02
 3.442500E+02  5.148231E+01  5.148511E+01  1.141566E+02
 3.445000E+02  5.149808E+01  5.150087E+01  1.142024E+02
 3.447500E+02  5.151386E+01  5.151666E+01  1.142482E+02
 3.450000E+02  5.152966E+01  5.153246E+01  1.142940E+02
 3.452500E+02  5.154547E+01  5.154827E+01  1.143399E+02
 3.455000E+02  5.156131E+01  5.156411E+01  1.143857E+02
 3.457500E+02  5.157716E+01  5.157996E+01  1.144316E+02
 3.460000E+02  5.159303E+01  5.159583E+01  1.144774E+02
 3.462500E+02  5.160891E+01  5.161171E+01  1.145233E+02
 3.465000E+02  5.162481E+01  5.162761E+01  1.145692E+02
 3.467500E+02  5.164073E+01  5.164353E+01  1.146152E+02
 3.470000E+02  5.165667E+01  5.165947E+01  1.146611E+02
 3.472500E+02  5.167263E+01  5.167543E+01  1.147071E+02
 3.475000E+02  5.168860E+01  5.169140E+01  1.147531E+02
 3.477500E+02  5.170459E+01  5.170739E+01  1.147991E+02
 3.480000E+02  5.172060E+01  5.172340E+01  1.148451E+02
 3.482500E+02  5.173662E+01  5.173943E+01  1.148911E+02
 3.485000E+02  5.175267E+01  5.175547E+01  1.149372E+02
 3.487500E+02  5.176873E+01  5.177153E+01  1.149832E+02
 3.490000E+02  5.178481E+01  5.178761E+01  1.150293E+02
 3.492500E+02  5.180091E+01  5.180371E+01  1.150754E+02
 3.495000E+02  5.181703E+01  5.181983E+01  1.151216E+02
 3.497500E+02  5.183316E+01  5.183596E+01  1.151677E+02
 3.500000E+02  5.184931E+01  5.185212E+01  1.152139E+02
 3.502500E+02  5.186549E+01  5.186829E+01  1.152601E+02
 3.505000E+02  5.188168E+01  5.188448E+01  1.153063E+02
 3.507500E+02  5.189789E+01  5.190069E+01  1.153525E+02
 3.510000E+02  5.191411E+01  5.191692E+01  1.153988E+02
 3.512500E+02  5.193036E+01  5.193316E+01  1.154450E+02
 3.515000E+02  5.194663E+01  5.194943E+01  1.154913E+02
 3.517500E+02  5.196291E+01  5.196572E+01  1.155377E+02
 3.520000E+02  5.197922E+01  5.198202E+01  1.155840E+02
 3.522500E+02  5.199554E+01  5.199834E+01  1.156303E+02
 3.525000E+02  5.201188E+01  5.201469E+01  1.156767E+02
 3.527500E+02  5.202824E+01  5.203105E+01  1.157231E+02
 3.530000E+02  5.204463E+01  5.204743E+01  1.157696E+02
 3.532500E+02  5.206103E+01  5.206383E+01  1.158160E+02
 3.535000E+02  5.207745E+01  5.208025E+01  1.158625E+02
 3.537500E+02  5.209389E+01  5.209669E+01  1.159090E+02
 3.540000E+02  5.211035E+01  5.211315E+01  1.159555E+02
 3.542500E+02  5.212683E+01  5.212963E+01  1.160020E+02
 3.545000E+02  5.214333E+01  5.214613E+01  1.160486E+02
 3.547500E+02  5.215985E+01  5.216265E+01  1.160952E+02
 3.550000E+02  5.217639E+01  5.217919E+01  1.161418E+02
 3.552500E+02  5.219295E+01  5.219575E+01  1.161884E+02
