#         T/K            d1            d2
 4.560000E+02  9.673269E-01  3.267311E-02
 4.562500E+02  9.673844E-01  3.261561E-02
 4.565000E+02  9.674417E-01  3.255828E-02
 4.567500E+02  9.674989E-01  3.250111E-02
 4.570000E+02  9.675559E-01  3.244410E-02
 4.572500E+02  9.676127E-01  3.238726E-02
 4.575000E+02  9.676694E-01  3.233059E-02
 4.577500E+02  9.677259E-01  3.227408E-02
 4.580000E+02  9.677823E-01  3.221773E-02
 4.582500E+02  9.678385E-01  3.216154E-02
 4.585000E+02  9.678945E-01  3.210552E-02
 4.587500E+02  9.679503E-01  3.204965E-02
 4.590000E+02  9.680060E-01  3.199395E-02
 4.592500E+02  9.680616E-01  3.193841E-02
 4.595000E+02  9.681170E-01  3.188302E-02
 4.597500E+02  9.681722E-01  3.182780E-02
 4.600000E+02  9.682273E-01  3.177273E-02
 4.602500E+02  9.682822E-01  3.171782E-02
 4.605000E+02  9.683369E-01  3.166307E-02
 4.607500E+02  9.683915E-01  3.160847E-02
 4.610000E+02  9.684460E-01  3.155403E-02
 4.612500E+02  9.999906E-01  9.376662E-06
 4.615000E+02  9.999906E-01  9.361615E-06
 4.617500E+02  9.999907E-01  9.346613E-06
 4.620000E+02  9.999907E-01  9.331657E-06
 4.622500E+02  9.999907E-01  9.316745E-06
 4.625000E+02  9.999907E-01  9.301878E-06
 4.627500E+02  9.999907E-01  9.287056E-06
 4.630000E+02  9.999907E-01  9.272279E-06
 4.632500E+02  9.999907E-01  9.257546E-06
 4.635000E+02  9.999908E-01  9.242857E-06
 4.637500E+02  9.999908E-01  9.228212E-06
 4.640000E+02  9.999908E-01  9.213611E-06
 4.642500E+02  9.999908E-01  9.199053E-06
 4.645000E+02  9.999908E-01  9.184539E-06
 4.647500E+02  9.999908E-01  9.170068E-06
 4.650000E+02  9.999908E-01  9.155641E-06
 4.652500E+02  9.999909E-01  9.141256E-06
 4.655000E+02  9.999909E-01  9.126915E-06
 4.657500E+02  9.999909E-01  9.112616E-06
 4.660000E+02  9.999909E-01  9.098359E-06
 4.662500E+02  9.999909E-01  9.084145E-06
 4.665000E+02  9.999909E-01  9.069973E-06
 4.667500E+02  9.999909E-01  9.055843E-06
 4.670000E+02  9.999910E-01  9.041755E-06
 4.672500E+02  9.999910E-01  9.027708E-06
 4.675000E+02  9.999910E-01  9.013703E-06
 4.677500E+02  9.999910E-01  8.999740E-06
 4.680000E+02  9.999910E-01  8.985817E-06
 4.682500E+02  9.999910E-01  8.971936E-06
 4.685000E+02  9.999910E-01  8.958096E-06
 4.687500E+02  9.999911E-01  8.944296E-06
 4.690000E+02  9.999911E-01  8.930537E-06
 4.692500E+02  9.999911E-01  8.916818E-06
 4.695000E+02  9.999911E-01  8.903140E-06
 4.697500E+02  9.999911E-01  8.889501E-06
 4.700000E+02  9.999911E-01  8.875903E-06
 4.702500E+02  9.999911E-01  8.862344E-06
 4.705000E+02  9.999912E-01  8.848825E-06
 4.707500E+02  9.999912E-01  8.835346E-06
 4.710000E+02  9.999912E-01  8.821906E-06
 4.712500E+02  9.999912E-01  8.808505E-06
 4.715000E+02  9.999912E-01  8.795143E-06
 4.717500E+02  9.999912E-01  8.781821E-06
 4.720000E+02  9.999912E-01  8.768536E-06
 4.722500E+02  9.999912E-01  8.755291E-06
 4.725000E+02  9.999913E-01  8.742084E-06
 4.727500E+02  9.999913E-01  8.728915E-06
 4.730000E+02  9.999913E-01  8.715785E-06
 4.732500E+02  9.999913E-01  8.702692E-06
 4.735000E+02  9.999913E-01  8.689638E-06
 4.737500E+02  9.999913E-01  8.676621E-06
 4.740000E+02  9.999913E-01  8.663642E-06
 4.742500E+02  9.999913E-01  8.650700E-06
 4.745000E+02  9.999914E-01  8.637796E-06
 4.747500E+02  9.999914E-01  8.624928E-06
 4.750000E+02  9.999914E-01  8.612098E-06
 4.752500E+02  9.999914E-01  8.599305E-06
 4.755000E+02  9.999914E-01  8.586549E-06
 4.757500E+02  9.999914E-01  8.573829E-06
 4.760000E+02  9.999914E-01  8.561145E-06
 4.762500E+02  9.999915E-01  8.548498E-06
 4.765000E+02  9.999915E-01  8.535888E-06
 4.767500E+02  9.999915E-01  8.523313E-06
 4.770000E+02  9.999915E-01  8.510774E-06
 4.772500E+02  9.999915E-01  8.498271E-06
 4.775000E+02  9.999915E-01  8.485804E-06
 4.777500E+02  9.999915E-01  8.473373E-06
 4.780000E+02  9.999915E-01  8.460976E-06
 4.782500E+02  9.999916E-01  8.448616E-06
 4.785000E+02  9.999916E-01  8.436290E-06
 4.787500E+02  9.999916E-01  8.423999E-06
 4.790000E+02  9.999916E-01  8.411743E-06
 4.792500E+02  9.999916E-01  8.399522E-06
 4.795000E+02  9.999916E-01  8.387336E-06
 4.797500E+02  9.999916E-01  8.375184E-06
 4.800000E+02  9.999916E-01  8.363067E-06
 4.802500E+02  9.999916E-01  8.350984E-06
 4.805000E+02  9.999917E-01  8.338935E-06
 4.807500E+02  9.999917E-01  8.326920E-06
 4.810000E+02  9.999917E-01  8.314939E-06
 4.812500E+02  9.999917E-01  8.302991E-06
 4.815000E+02  9.999917E-01  8.291078E-06
 4.817500E+02  9.999917E-01  8.279197E-06
 4.820000E+02  9.999917E-01  8.267351E-06
 4.822500E+02  9.999917E-01  8.255537E-06
 4.825000E+02  9.999918E-01  8.243757E-06
 4.827500E+02  9.999918E-01  8.232009E-06
 4.830000E+02  9.999918E-01  8.220295E-06
 4.832500E+02  9.999918E-01  8.208614E-06
 4.835000E+02  9.999918E-01  8.196965E-06
 4.837500E+02  9.999918E-01  8.185348E-06
 4.840000E+02  9.999918E-01  8.173764E-06
 4.842500E+02  9.999918E-01  8.162213E-06
 4.845000E+02  9.999918E-01  8.150693E-06
 4.847500E+02  9.999919E-01  8.139206E-06
 4.850000E+02  9.999919E-01  8.127751E-06
 4.852500E+02  9.999919E-01  8.116327E-06
 4.855000E+02  9.999919E-01  8.104935E-06
 4.857500E+02  9.999919E-01  8.093575E-06
 4.860000E+02  9.999919E-01  8.082247E-06
 4.862500E+02  9.999919E-01  8.070949E-06
 4.865000E+02  9.999919E-01  8.059684E-06
 4.867500E+02  9.999920E-01  8.048449E-06
 4.870000E+02  9.999920E-01  8.037245E-06
 4.872500E+02  9.999920E-01  8.026072E-06
 4.875000E+02  9.999920E-01  8.014930E-06
 4.877500E+02  9.999920E-01  8.003819E-06
 4.880000E+02  9.999920E-01  7.992739E-06
 4.882500E+02  9.999920E-01  7.981689E-06
 4.885000E+02  9.999920E-01  7.970669E-06
 4.887500E+02  9.999920E-01  7.959680E-06
 4.890000E+02  9.999921E-01  7.948720E-06
 4.892500E+02  9.999921E-01  7.937791E-06
 4.895000E+02  9.999921E-01  7.926892E-06
 4.897500E+02  9.999921E-01  7.916023E-06
 4.900000E+02  9.999921E-01  7.905183E-06
 4.902500E+02  9.999921E-01  7.894373E-06
 4.905000E+02  9.999921E-01  7.883593E-06
 4.907500E+02  9.999921E-01  7.872842E-06
 4.910000E+02  9.999921E-01  7.862120E-06
 4.912500E+02  9.999921E-01  7.851428E-06
 4.915000E+02  9.999922E-01  7.840765E-06
 4.917500E+02  9.999922E-01  7.830131E-06
 4.920000E+02  9.999922E-01  7.819525E-06
 4.922500E+02  9.999922E-01  7.808949E-06
 4.925000E+02  9.999922E-01  7.798401E-06
 4.927500E+02  9.999922E-01  7.787882E-06
 4.930000E+02  9.999922E-01  7.777391E-06
 4.932500E+02  9.999922E-01  7.766929E-06
 4.935000E+02  9.999922E-01  7.756495E-06
 4.937500E+02  9.999923E-01  7.746089E-06
 4.940000E+02  9.999923E-01  7.735712E-06
 4.942500E+02  9.999923E-01  7.725362E-06
 4.945000E+02  9.999923E-01  7.715040E-06
 4.947500E+02  9.999923E-01  7.704747E-06
 4.950000E+02  9.999923E-01  7.694480E-06
 4.952500E+02  9.999923E-01  7.684242E-06
 4.955000E+02  9.999923E-01  7.674031E-06
 4.957500E+02  9.999923E-01  7.663847E-06
 4.960000E+02  9.999923E-01  7.653691E-06
 4.962500E+02  9.999924E-01  7.643562E-06
 4.965000E+02  9.999924E-01  7.633460E-06
 4.967500E+02  9.999924E-01  7.623386E-06
 4.970000E+02  9.999924E-01  7.613338E-06
 4.972500E+02  9.999924E-01  7.603317E-06
 4.975000E+02  9.999924E-01  7.593323E-06
 4.977500E+02  9.999924E-01  7.583355E-06
 4.980000E+02  9.999924E-01  7.573414E-06
 4.982500E+02  9.999924E-01  7.563500E-06
 4.985000E+02  9.999924E-01  7.553612E-06
 4.987500E+02  9.999925E-01  7.543750E-06
 4.990000E+02  9.999925E-01  7.533914E-06
 4.992500E+02  9.999925E-01  7.524105E-06
 4.995000E+02  9.999925E-01  7.514322E-06
 4.997500E+02  9.999925E-01  7.504564E-06
 5.000000E+02  9.999925E-01  7.494833E-06
