#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.597500E+02  1.817897E+02  1.817968E+02  2.213163E+02
 2.600000E+02  1.818196E+02  1.818267E+02  2.214314E+02
 2.602500E+02  1.818495E+02  1.818566E+02  2.215463E+02
 2.605000E+02  1.818793E+02  1.818864E+02  2.216609E+02
 2.607500E+02  1.819092E+02  1.819163E+02  2.217754E+02
 2.610000E+02  1.819390E+02  1.819461E+02  2.218897E+02
 2.612500E+02  1.819688E+02  1.819759E+02  2.220039E+02
 2.615000E+02  1.819986E+02  1.820057E+02  2.221178E+02
 2.617500E+02  1.820283E+02  1.820354E+02  2.222316E+02
 2.620000E+02  1.820581E+02  1.820652E+02  2.223451E+02
 2.622500E+02  1.820878E+02  1.820949E+02  2.224585E+02
 2.625000E+02  1.821175E+02  1.821246E+02  2.225717E+02
 2.627500E+02  1.821472E+02  1.821543E+02  2.226847E+02
 2.630000E+02  1.821768E+02  1.821839E+02  2.227976E+02
 2.632500E+02  1.822065E+02  1.822136E+02  2.229102E+02
 2.635000E+02  1.822361E+02  1.822432E+02  2.230227E+02
 2.637500E+02  1.822657E+02  1.822728E+02  2.231350E+02
 2.640000E+02  1.822953E+02  1.823024E+02  2.232471E+02
 2.642500E+02  1.823248E+02  1.823319E+02  2.233590E+02
 2.645000E+02  1.823544E+02  1.823615E+02  2.234708E+02
 2.647500E+02  1.823839E+02  1.823910E+02  2.235823E+02
 2.650000E+02  1.824134E+02  1.824205E+02  2.236937E+02
 2.652500E+02  1.824429E+02  1.824500E+02  2.238049E+02
 2.655000E+02  1.824724E+02  1.824795E+02  2.239160E+02
 2.657500E+02  1.825018E+02  1.825089E+02  2.240268E+02
 2.660000E+02  1.825312E+02  1.825383E+02  2.241375E+02
 2.662500E+02  1.825606E+02  1.825677E+02  2.242480E+02
 2.665000E+02  1.825900E+02  1.825971E+02  2.243584E+02
 2.667500E+02  1.826194E+02  1.826265E+02  2.244685E+02
 2.670000E+02  1.826487E+02  1.826559E+02  2.245785E+02
 2.672500E+02  1.826781E+02  1.826852E+02  2.246883E+02
 2.675000E+02  1.827074E+02  1.827145E+02  2.247979E+02
 2.677500E+02  1.827367E+02  1.827438E+02  2.249074E+02
 2.680000E+02  1.827660E+02  1.827731E+02  2.250167E+02
 2.682500E+02  1.827952E+02  1.828023E+02  2.251258E+02
 2.685000E+02  1.828245E+02  1.828316E+02  2.252348E+02
 2.687500E+02  1.828537E+02  1.828608E+02  2.253436E+02
 2.690000E+02  1.828829E+02  1.828900E+02  2.254522E+02
 2.692500E+02  1.829121E+02  1.829192E+02  2.255606E+02
 2.695000E+02  1.829412E+02  1.829483E+02  2.256689E+02
 2.697500E+02  1.829704E+02  1.829775E+02  2.257770E+02
 2.700000E+02  1.829995E+02  1.830066E+02  2.258849E+02
 2.702500E+02  1.830286E+02  1.830357E+02  2.259927E+02
 2.705000E+02  1.830577E+02  1.830648E+02  2.261003E+02
 2.707500E+02  1.830868E+02  1.830939E+02  2.262077E+02
 2.710000E+02  1.831158E+02  1.831230E+02  2.263150E+02
 2.712500E+02  1.831449E+02  1.831520E+02  2.264221E+02
 2.715000E+02  1.831739E+02  1.831810E+02  2.265291E+02
 2.717500E+02  1.832029E+02  1.832100E+02  2.266358E+02
 2.720000E+02  1.832319E+02  1.832390E+02  2.267425E+02
 2.722500E+02  1.832609E+02  1.832680E+02  2.268489E+02
 2.725000E+02  1.832898E+02  1.832969E+02  2.269552E+02
 2.727500E+02  1.833187E+02  1.833259E+02  2.270613E+02
 2.730000E+02  1.833477E+02  1.833548E+02  2.271673E+02
 2.732500E+02  1.833766E+02  1.833837E+02  2.272731E+02
 2.735000E+02  1.834054E+02  1.834126E+02  2.273788E+02
 2.737500E+02  1.834343E+02  1.834414E+02  2.274843E+02
 2.740000E+02  1.834631E+02  1.834703E+02  2.275896E+02
 2.742500E+02  1.834920E+02  1.834991E+02  2.276948E+02
 2.745000E+02  1.835208E+02  1.835279E+02  2.277998E+02
 2.747500E+02  1.835496E+02  1.835567E+02  2.279047E+02
 2.750000E+02  1.835784E+02  1.835855E+02  2.280094E+02
 2.752500E+02  1.836071E+02  1.836143E+02  2.281139E+02
 2.755000E+02  1.836359E+02  1.836430E+02  2.282183E+02
 2.757500E+02  1.836646E+02  1.836718E+02  2.283225E+02
 2.760000E+02  1.836933E+02  1.837005E+02  2.284266E+02
 2.762500E+02  1.837220E+02  1.837292E+02  2.285306E+02
 2.765000E+02  1.837507E+02  1.837579E+02  2.286344E+02
 2.767500E+02  1.837794E+02  1.837865E+02  2.287380E+02
 2.770000E+02  1.838080E+02  1.838152E+02  2.288415E+02
 2.772500E+02  1.838367E+02  1.838438E+02  2.289448E+02
 2.775000E+02  1.838653E+02  1.838724E+02  2.290480E+02
 2.777500E+02  1.838939E+02  1.839010E+02  2.291510E+02
 2.780000E+02  1.839225E+02  1.839296E+02  2.292539E+02
 2.782500E+02  1.839510E+02  1.839582E+02  2.293566E+02
 2.785000E+02  1.839796E+02  1.839867E+02  2.294592E+02
 2.787500E+02  1.840081E+02  1.840153E+02  2.295616E+02
 2.790000E+02  1.840367E+02  1.840438E+02  2.296639E+02
 2.792500E+02  1.840652E+02  1.840723E+02  2.297661E+02
 2.795000E+02  1.840937E+02  1.841008E+02  2.298681E+02
 2.797500E+02  1.841221E+02  1.841293E+02  2.299699E+02
 2.800000E+02  1.841506E+02  1.841578E+02  2.300716E+02
 2.802500E+02  1.841791E+02  1.841862E+02  2.301732E+02
 2.805000E+02  1.842075E+02  1.842146E+02  2.302746E+02
 2.807500E+02  1.842359E+02  1.842431E+02  2.303759E+02
 2.810000E+02  1.842643E+02  1.842715E+02  2.304770E+02
 2.812500E+02  1.842927E+02  1.842999E+02  2.305780E+02
 2.815000E+02  1.843211E+02  1.843282E+02  2.306789E+02
 2.817500E+02  1.843494E+02  1.843566E+02  2.307796E+02
 2.820000E+02  1.843778E+02  1.843850E+02  2.308801E+02
 2.822500E+02  1.844061E+02  1.844133E+02  2.309806E+02
 2.825000E+02  1.844344E+02  1.844416E+02  2.310809E+02
 2.827500E+02  1.844627E+02  1.844699E+02  2.311810E+02
 2.830000E+02  1.844910E+02  1.844982E+02  2.312810E+02
 2.832500E+02  1.845193E+02  1.845265E+02  2.313809E+02
 2.835000E+02  1.845476E+02  1.845548E+02  2.314807E+02
 2.837500E+02  1.845758E+02  1.845830E+02  2.315803E+02
 2.840000E+02  1.846041E+02  1.846112E+02  2.316797E+02
 2.842500E+02  1.846323E+02  1.846395E+02  2.317791E+02
 2.845000E+02  1.846605E+02  1.846677E+02  2.318783E+02
 2.847500E+02  1.846887E+02  1.846959E+02  2.319774E+02
 2.850000E+02  1.847169E+02  1.847241E+02  2.320763E+02
 2.852500E+02  1.847451E+02  1.847522E+02  2.321751E+02
 2.855000E+02  1.847732E+02  1.847804E+02  2.322738E+02
 2.857500E+02  1.848014E+02  1.848085E+02  2.323723E+02
 2.860000E+02  1.848295E+02  1.848367E+02  2.324707E+02
 2.862500E+02  1.848576E+02  1.848648E+02  2.325690E+02
 2.865000E+02  1.848857E+02  1.848929E+02  2.326671E+02
 2.867500E+02  1.849138E+02  1.849210E+02  2.327652E+02
 2.870000E+02  1.849419E+02  1.849491E+02  2.328631E+02
 2.872500E+02  1.849700E+02  1.849771E+02  2.329608E+02
 2.875000E+02  1.849980E+02  1.850052E+02  2.330585E+02
 2.877500E+02  1.850261E+02  1.850332E+02  2.331560E+02
 2.880000E+02  1.850541E+02  1.850613E+02  2.332533E+02
 2.882500E+02  1.850821E+02  1.850893E+02  2.333506E+02
 2.885000E+02  1.851101E+02  1.851173E+02  2.334477E+02
 2.887500E+02  1.851381E+02  1.851453E+02  2.335447E+02
 2.890000E+02  1.851661E+02  1.851733E+02  2.336416E+02
 2.892500E+02  1.851941E+02  1.852013E+02  2.337384E+02
 2.895000E+02  1.852220E+02  1.852292E+02  2.338350E+02
 2.897500E+02  1.852500E+02  1.852572E+02  2.339315E+02
 2.900000E+02  1.852779E+02  1.852851E+02  2.340279E+02
 2.902500E+02  1.853059E+02  1.853131E+02  2.341242E+02
 2.905000E+02  1.853338E+02  1.853410E+02  2.342203E+02
 2.907500E+02  1.853617E+02  1.853689E+02  2.343164E+02
 2.910000E+02  1.853896E+02  1.853968E+02  2.344123E+02
 2.912500E+02  1.854175E+02  1.854247E+02  2.345080E+02
 2.915000E+02  1.854453E+02  1.854525E+02  2.346037E+02
 2.917500E+02  1.854732E+02  1.854804E+02  2.346993E+02
 2.920000E+02  1.855011E+02  1.855083E+02  2.347947E+02
 2.922500E+02  1.855289E+02  1.855361E+02  2.348900E+02
 2.925000E+02  1.855567E+02  1.855639E+02  2.349852E+02
 2.927500E+02  1.855846E+02  1.855918E+02  2.350803E+02
 2.930000E+02  1.856124E+02  1.856196E+02  2.351752E+02
 2.932500E+02  1.856402E+02  1.856474E+02  2.352701E+02
 2.935000E+02  1.856680E+02  1.856752E+02  2.353648E+02
 2.937500E+02  1.856957E+02  1.857029E+02  2.354594E+02
 2.940000E+02  1.857235E+02  1.857307E+02  2.355540E+02
 2.942500E+02  1.857513E+02  1.857585E+02  2.356483E+02
 2.945000E+02  1.857790E+02  1.857862E+02  2.357426E+02
 2.947500E+02  1.858068E+02  1.858140E+02  2.358368E+02
 2.950000E+02  1.858345E+02  1.858417E+02  2.359308E+02
 2.952500E+02  1.858622E+02  1.858694E+02  2.360248E+02
 2.955000E+02  1.858900E+02  1.858972E+02  2.361186E+02
 2.957500E+02  1.859177E+02  1.859249E+02  2.362123E+02
 2.960000E+02  1.859454E+02  1.859526E+02  2.363059E+02
 2.962500E+02  1.859730E+02  1.859802E+02  2.363995E+02
 2.965000E+02  1.860007E+02  1.860079E+02  2.364928E+02
 2.967500E+02  1.860284E+02  1.860356E+02  2.365861E+02
 2.970000E+02  1.860561E+02  1.860633E+02  2.366793E+02
 2.972500E+02  1.860837E+02  1.860909E+02  2.367724E+02
 2.975000E+02  1.861113E+02  1.861186E+02  2.368653E+02
 2.977500E+02  1.861390E+02  1.861462E+02  2.369582E+02
 2.980000E+02  1.861666E+02  1.861738E+02  2.370509E+02
 2.982500E+02  1.861942E+02  1.862014E+02  2.371436E+02
 2.985000E+02  1.862218E+02  1.862291E+02  2.372361E+02
 2.987500E+02  1.862494E+02  1.862567E+02  2.373286E+02
 2.990000E+02  1.862770E+02  1.862843E+02  2.374209E+02
 2.992500E+02  1.863046E+02  1.863118E+02  2.375131E+02
 2.995000E+02  1.863322E+02  1.863394E+02  2.376052E+02
 2.997500E+02  1.863598E+02  1.863670E+02  2.376973E+02
 3.000000E+02  1.863873E+02  1.863946E+02  2.377892E+02
 3.002500E+02  1.864149E+02  1.864221E+02  2.378810E+02
 3.005000E+02  1.864424E+02  1.864497E+02  2.379727E+02
 3.007500E+02  1.864700E+02  1.864772E+02  2.380643E+02
 3.010000E+02  1.864975E+02  1.865047E+02  2.381558E+02
 3.012500E+02  1.865250E+02  1.865323E+02  2.382473E+02
 3.015000E+02  1.865526E+02  1.865598E+02  2.383386E+02
 3.017500E+02  1.865801E+02  1.865873E+02  2.384298E+02
 3.020000E+02  1.866076E+02  1.866148E+02  2.385209E+02
 3.022500E+02  1.866351E+02  1.866423E+02  2.386119E+02
 3.025000E+02  1.866626E+02  1.866698E+02  2.387028E+02
 3.027500E+02  1.866901E+02  1.866973E+02  2.387937E+02
 3.030000E+02  1.867175E+02  1.867248E+02  2.388844E+02
 3.032500E+02  1.867450E+02  1.867522E+02  2.389750E+02
 3.035000E+02  1.867725E+02  1.867797E+02  2.390656E+02
 3.037500E+02  1.867999E+02  1.868072E+02  2.391560E+02
 3.040000E+02  1.868274E+02  1.868346E+02  2.392463E+02
 3.042500E+02  1.868548E+02  1.868621E+02  2.393366E+02
 3.045000E+02  1.868823E+02  1.868895E+02  2.394267E+02
 3.047500E+02  1.869097E+02  1.869169E+02  2.395168E+02
 3.050000E+02  1.869371E+02  1.869444E+02  2.396068E+02
 3.052500E+02  1.869645E+02  1.869718E+02  2.396967E+02
 3.055000E+02  1.869920E+02  1.869992E+02  2.397864E+02
 3.057500E+02  1.870194E+02  1.870266E+02  2.398761E+02
 3.060000E+02  1.870468E+02  1.870540E+02  2.399657E+02
 3.062500E+02  1.870742E+02  1.870814E+02  2.400552E+02
 3.065000E+02  1.871016E+02  1.871088E+02  2.401446E+02
 3.067500E+02  1.871290E+02  1.871362E+02  2.402340E+02
 3.070000E+02  1.871563E+02  1.871636E+02  2.403232E+02
 3.072500E+02  1.871837E+02  1.871910E+02  2.404124E+02
 3.075000E+02  1.872111E+02  1.872183E+02  2.405014E+02
 3.077500E+02  1.872385E+02  1.872457E+02  2.405904E+02
 3.080000E+02  1.872658E+02  1.872731E+02  2.406793E+02
 3.082500E+02  1.872932E+02  1.873004E+02  2.407681E+02
 3.085000E+02  1.873205E+02  1.873278E+02  2.408568E+02
 3.087500E+02  1.873479E+02  1.873551E+02  2.409454E+02
 3.090000E+02  1.873752E+02  1.873825E+02  2.410339E+02
 3.092500E+02  1.874026E+02  1.874098E+02  2.411224E+02
 3.095000E+02  1.874299E+02  1.874372E+02  2.412107E+02
 3.097500E+02  1.874572E+02  1.874645E+02  2.412990E+02
 3.100000E+02  1.874846E+02  1.874918E+02  2.413872E+02
 3.102500E+02  1.875119E+02  1.875191E+02  2.414753E+02
 3.105000E+02  1.875392E+02  1.875465E+02  2.415633E+02
 3.107500E+02  1.875665E+02  1.875738E+02  2.416512E+02
 3.110000E+02  1.875938E+02  1.876011E+02  2.417391E+02
 3.112500E+02  1.876211E+02  1.876284E+02  2.418268E+02
 3.115000E+02  1.876484E+02  1.876557E+02  2.419145E+02
 3.117500E+02  1.876757E+02  1.876830E+02  2.420021E+02
 3.120000E+02  1.877030E+02  1.877103E+02  2.420897E+02
 3.122500E+02  1.877303E+02  1.877376E+02  2.421771E+02
 3.125000E+02  1.877576E+02  1.877649E+02  2.422644E+02
 3.127500E+02  1.877849E+02  1.877922E+02  2.423517E+02
 3.130000E+02  1.878122E+02  1.878194E+02  2.424389E+02
 3.132500E+02  1.878395E+02  1.878467E+02  2.425260E+02
 3.135000E+02  1.878667E+02  1.878740E+02  2.426131E+02
 3.137500E+02  1.878940E+02  1.879013E+02  2.427000E+02
 3.140000E+02  1.879213E+02  1.879285E+02  2.427869E+02
 3.142500E+02  1.879485E+02  1.879558E+02  2.428737E+02
 3.145000E+02  1.879758E+02  1.879831E+02  2.429604E+02
 3.147500E+02  1.880030E+02  1.880103E+02  2.430471E+02
 3.150000E+02  1.880303E+02  1.880376E+02  2.431336E+02
 3.152500E+02  1.880576E+02  1.880648E+02  2.432201E+02
 3.155000E+02  1.880848E+02  1.880921E+02  2.433065E+02
 3.157500E+02  1.881121E+02  1.881193E+02  2.433928E+02
 3.160000E+02  1.881393E+02  1.881466E+02  2.434791E+02
 3.162500E+02  1.881665E+02  1.881738E+02  2.435653E+02
 3.165000E+02  1.881938E+02  1.882010E+02  2.436514E+02
 3.167500E+02  1.882210E+02  1.882283E+02  2.437374E+02
 3.170000E+02  1.882483E+02  1.882555E+02  2.438234E+02
 3.172500E+02  1.882755E+02  1.882828E+02  2.439092E+02
 3.175000E+02  1.883027E+02  1.883100E+02  2.439950E+02
 3.177500E+02  1.883299E+02  1.883372E+02  2.440808E+02
 3.180000E+02  1.883572E+02  1.883644E+02  2.441664E+02
 3.182500E+02  1.883844E+02  1.883917E+02  2.442520E+02
 3.185000E+02  1.884116E+02  1.884189E+02  2.443375E+02
 3.187500E+02  1.884388E+02  1.884461E+02  2.444230E+02
 3.190000E+02  1.884661E+02  1.884733E+02  2.445083E+02
 3.192500E+02  1.884933E+02  1.885006E+02  2.445936E+02
 3.195000E+02  1.885205E+02  1.885278E+02  2.446788E+02
 3.197500E+02  1.885477E+02  1.885550E+02  2.447640E+02
 3.200000E+02  1.885749E+02  1.885822E+02  2.448491E+02
 3.202500E+02  1.886021E+02  1.886094E+02  2.449341E+02
 3.205000E+02  1.886294E+02  1.886366E+02  2.450190E+02
 3.207500E+02  1.886566E+02  1.886638E+02  2.451039E+02
 3.210000E+02  1.886838E+02  1.886910E+02  2.451887E+02
 3.212500E+02  1.887110E+02  1.887183E+02  2.452734E+02
 3.215000E+02  1.887382E+02  1.887455E+02  2.453580E+02
 3.217500E+02  1.887654E+02  1.887727E+02  2.454426E+02
 3.220000E+02  1.887926E+02  1.887999E+02  2.455272E+02
 3.222500E+02  1.888198E+02  1.888271E+02  2.456116E+02
 3.225000E+02  1.888470E+02  1.888543E+02  2.456960E+02
 3.227500E+02  1.888742E+02  1.888815E+02  2.457803E+02
 3.230000E+02  1.889014E+02  1.889087E+02  2.458646E+02
 3.232500E+02  1.889286E+02  1.889359E+02  2.459487E+02
 3.235000E+02  1.889558E+02  1.889631E+02  2.460329E+02
 3.237500E+02  1.889830E+02  1.889903E+02  2.461169E+02
 3.240000E+02  1.890102E+02  1.890175E+02  2.462009E+02
 3.242500E+02  1.890374E+02  1.890447E+02  2.462848E+02
 3.245000E+02  1.890646E+02  1.890719E+02  2.463687E+02
 3.247500E+02  1.890918E+02  1.890991E+02  2.464524E+02
 3.250000E+02  1.891190E+02  1.891263E+02  2.465362E+02
 3.252500E+02  1.891462E+02  1.891535E+02  2.466198E+02
 3.255000E+02  1.891734E+02  1.891807E+02  2.467034E+02
 3.257500E+02  1.892006E+02  1.892079E+02  2.467869E+02
 3.260000E+02  1.892278E+02  1.892351E+02  2.468704E+02
 3.262500E+02  1.892550E+02  1.892623E+02  2.469538E+02
 3.265000E+02  1.892822E+02  1.892895E+02  2.470371E+02
 3.267500E+02  1.893094E+02  1.893167E+02  2.471204E+02
 3.270000E+02  1.893366E+02  1.893439E+02  2.472036E+02
 3.272500E+02  1.893638E+02  1.893711E+02  2.472868E+02
 3.275000E+02  1.893910E+02  1.893983E+02  2.473699E+02
 3.277500E+02  1.894182E+02  1.894255E+02  2.474529E+02
 3.280000E+02  1.894454E+02  1.894527E+02  2.475358E+02
 3.282500E+02  1.894726E+02  1.894799E+02  2.476187E+02
 3.285000E+02  1.894998E+02  1.895071E+02  2.477016E+02
 3.287500E+02  1.895270E+02  1.895343E+02  2.477844E+02
 3.290000E+02  1.895542E+02  1.895615E+02  2.478671E+02
 3.292500E+02  1.895814E+02  1.895887E+02  2.479497E+02
 3.295000E+02  1.896086E+02  1.896159E+02  2.480323E+02
 3.297500E+02  1.896358E+02  1.896431E+02  2.481149E+02
 3.300000E+02  1.896630E+02  1.896703E+02  2.481973E+02
 3.302500E+02  1.896902E+02  1.896975E+02  2.482798E+02
 3.305000E+02  1.897174E+02  1.897247E+02  2.483621E+02
 3.307500E+02  1.897446E+02  1.897519E+02  2.484444E+02
 3.310000E+02  1.897718E+02  1.897791E+02  2.485267E+02
 3.312500E+02  1.897990E+02  1.898064E+02  2.486088E+02
 3.315000E+02  1.898263E+02  1.898336E+02  2.486910E+02
 3.317500E+02  1.898535E+02  1.898608E+02  2.487730E+02
 3.320000E+02  1.898807E+02  1.898880E+02  2.488550E+02
 3.322500E+02  1.899079E+02  1.899152E+02  2.489370E+02
 3.325000E+02  1.899351E+02  1.899424E+02  2.490189E+02
 3.327500E+02  1.899623E+02  1.899697E+02  2.491007E+02
 3.330000E+02  1.899896E+02  1.899969E+02  2.491825E+02
 3.332500E+02  1.900168E+02  1.900241E+02  2.492642E+02
 3.335000E+02  1.900440E+02  1.900513E+02  2.493459E+02
 3.337500E+02  1.900712E+02  1.900786E+02  2.494275E+02
 3.340000E+02  1.900985E+02  1.901058E+02  2.495091E+02
 3.342500E+02  1.901257E+02  1.901330E+02  2.495906E+02
 3.345000E+02  1.901529E+02  1.901603E+02  2.496720E+02
 3.347500E+02  1.901802E+02  1.901875E+02  2.497534E+02
 3.350000E+02  1.902074E+02  1.902147E+02  2.498347E+02
 3.352500E+02  1.902346E+02  1.902420E+02  2.499160E+02
 3.355000E+02  1.902619E+02  1.902692E+02  2.499972E+02
 3.357500E+02  1.902891E+02  1.902965E+02  2.500784E+02
 3.360000E+02  1.903164E+02  1.903237E+02  2.501595E+02
 3.362500E+02  1.903436E+02  1.903510E+02  2.502406E+02
 3.365000E+02  1.903709E+02  1.903782E+02  2.503216E+02
 3.367500E+02  1.903981E+02  1.904055E+02  2.504026E+02
 3.370000E+02  1.904254E+02  1.904327E+02  2.504835E+02
 3.372500E+02  1.904526E+02  1.904600E+02  2.505643E+02
 3.375000E+02  1.904799E+02  1.904872E+02  2.506451E+02
 3.377500E+02  1.905072E+02  1.905145E+02  2.507259E+02
 3.380000E+02  1.905344E+02  1.905418E+02  2.508066E+02
 3.382500E+02  1.905617E+02  1.905690E+02  2.508872E+02
 3.385000E+02  1.905890E+02  1.905963E+02  2.509678E+02
 3.387500E+02  1.906162E+02  1.906236E+02  2.510483E+02
 3.390000E+02  1.906435E+02  1.906508E+02  2.511288E+02
 3.392500E+02  1.906708E+02  1.906781E+02  2.512093E+02
 3.395000E+02  1.906981E+02  1.907054E+02  2.512897E+02
 3.397500E+02  1.907253E+02  1.907327E+02  2.513700E+02
 3.400000E+02  1.907526E+02  1.907600E+02  2.514503E+02
 3.402500E+02  1.907799E+02  1.907873E+02  2.515305E+02
 3.405000E+02  1.908072E+02  1.908146E+02  2.516107E+02
 3.407500E+02  1.908345E+02  1.908419E+02  2.516908E+02
 3.410000E+02  1.908618E+02  1.908692E+02  2.517709E+02
 3.412500E+02  1.908891E+02  1.908965E+02  2.518510E+02
 3.415000E+02  1.909164E+02  1.909238E+02  2.519309E+02
 3.417500E+02  1.909437E+02  1.909511E+02  2.520109E+02
 3.420000E+02  1.909710E+02  1.909784E+02  2.520908E+02
 3.422500E+02  1.909984E+02  1.910057E+02  2.521706E+02
 3.425000E+02  1.910257E+02  1.910330E+02  2.522504E+02
 3.427500E+02  1.910530E+02  1.910603E+02  2.523302E+02
 3.430000E+02  1.910803E+02  1.910877E+02  2.524098E+02
 3.432500E+02  1.911076E+02  1.911150E+02  2.524895E+02
 3.435000E+02  1.911350E+02  1.911423E+02  2.525691E+02
 3.437500E+02  1.911623E+02  1.911697E+02  2.526486E+02
 3.440000E+02  1.911897E+02  1.911970E+02  2.527282E+02
 3.442500E+02  1.912170E+02  1.912243E+02  2.528076E+02
 3.445000E+02  1.912443E+02  1.912517E+02  2.528870E+02
 3.447500E+02  1.912717E+02  1.912790E+02  2.529664E+02
 3.450000E+02  1.912990E+02  1.913064E+02  2.530457E+02
 3.452500E+02  1.913264E+02  1.913338E+02  2.531250E+02
 3.455000E+02  1.913538E+02  1.913611E+02  2.532042E+02
 3.457500E+02  1.913811E+02  1.913885E+02  2.532834E+02
 3.460000E+02  1.914085E+02  1.914159E+02  2.533625E+02
 3.462500E+02  1.914359E+02  1.914432E+02  2.534416E+02
 3.465000E+02  1.914632E+02  1.914706E+02  2.535206E+02
 3.467500E+02  1.914906E+02  1.914980E+02  2.535996E+02
 3.470000E+02  1.915180E+02  1.915254E+02  2.536786E+02
 3.472500E+02  1.915454E+02  1.915528E+02  2.537575E+02
 3.475000E+02  1.915728E+02  1.915802E+02  2.538364E+02
 3.477500E+02  1.916002E+02  1.916076E+02  2.539152E+02
 3.480000E+02  1.916276E+02  1.916350E+02  2.539939E+02
 3.482500E+02  1.916550E+02  1.916624E+02  2.540727E+02
 3.485000E+02  1.916824E+02  1.916898E+02  2.541514E+02
 3.487500E+02  1.917098E+02  1.917172E+02  2.542300E+02
 3.490000E+02  1.917373E+02  1.917446E+02  2.543086E+02
 3.492500E+02  1.917647E+02  1.917720E+02  2.543871E+02
 3.495000E+02  1.917921E+02  1.917995E+02  2.544657E+02
 3.497500E+02  1.918195E+02  1.918269E+02  2.545441E+02
 3.500000E+02  1.918470E+02  1.918543E+02  2.546225E+02
 3.502500E+02  1.918744E+02  1.918818E+02  2.547009E+02
 3.505000E+02  1.919019E+02  1.919092E+02  2.547793E+02
 3.507500E+02  1.919293E+02  1.919367E+02  2.548576E+02
 3.510000E+02  1.919568E+02  1.919641E+02  2.549358E+02
 3.512500E+02  1.919842E+02  1.919916E+02  2.550140E+02
 3.515000E+02  1.920117E+02  1.920191E+02  2.550922E+02
 3.517500E+02  1.920392E+02  1.920465E+02  2.551703E+02
 3.520000E+02  1.920666E+02  1.920740E+02  2.552484E+02
 3.522500E+02  1.920941E+02  1.921015E+02  2.553264E+02
 3.525000E+02  1.921216E+02  1.921290E+02  2.554044E+02
 3.527500E+02  1.921491E+02  1.921565E+02  2.554824E+02
 3.530000E+02  1.921766E+02  1.921840E+02  2.555603E+02
 3.532500E+02  1.922041E+02  1.922115E+02  2.556382E+02
 3.535000E+02  1.922316E+02  1.922390E+02  2.557160E+02
 3.537500E+02  1.922591E+02  1.922665E+02  2.557938E+02
 3.540000E+02  1.922866E+02  1.922940E+02  2.558716E+02
 3.542500E+02  1.923141E+02  1.923215E+02  2.559493E+02
 3.545000E+02  1.923417E+02  1.923490E+02  2.560269E+02
 3.547500E+02  1.923692E+02  1.923766E+02  2.561046E+02
 3.550000E+02  1.923967E+02  1.924041E+02  2.561822E+02
 3.552500E+02  1.924243E+02  1.924316E+02  2.562597E+02
