#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.672500E+02  7.879550E+01  7.879873E+01
 2.675000E+02  7.883452E+01  7.883776E+01
 2.677500E+02  7.887359E+01  7.887682E+01
 2.680000E+02  7.891269E+01  7.891592E+01
 2.682500E+02  7.895182E+01  7.895505E+01
 2.685000E+02  7.899100E+01  7.899423E+01
 2.687500E+02  7.903021E+01  7.903344E+01
 2.690000E+02  7.906947E+01  7.907269E+01
 2.692500E+02  7.910875E+01  7.911198E+01
 2.695000E+02  7.914808E+01  7.915131E+01
 2.697500E+02  7.918744E+01  7.919067E+01
 2.700000E+02  7.922684E+01  7.923007E+01
 2.702500E+02  7.926628E+01  7.926950E+01
 2.705000E+02  7.930576E+01  7.930898E+01
 2.707500E+02  7.934527E+01  7.934849E+01
 2.710000E+02  7.938481E+01  7.938803E+01
 2.712500E+02  7.942440E+01  7.942762E+01
 2.715000E+02  7.946402E+01  7.946724E+01
 2.717500E+02  7.950368E+01  7.950689E+01
 2.720000E+02  7.954337E+01  7.954659E+01
 2.722500E+02  7.958310E+01  7.958632E+01
 2.725000E+02  7.962287E+01  7.962608E+01
 2.727500E+02  7.966267E+01  7.966588E+01
 2.730000E+02  7.970251E+01  7.970572E+01
 2.732500E+02  7.974239E+01  7.974559E+01
 2.735000E+02  7.978230E+01  7.978550E+01
 2.737500E+02  7.982224E+01  7.982545E+01
 2.740000E+02  7.986222E+01  7.986543E+01
 2.742500E+02  7.990224E+01  7.990544E+01
 2.745000E+02  7.994229E+01  7.994549E+01
 2.747500E+02  7.998238E+01  7.998558E+01
 2.750000E+02  8.002250E+01  8.002570E+01
 2.752500E+02  8.006266E+01  8.006586E+01
 2.755000E+02  8.010285E+01  8.010605E+01
 2.757500E+02  8.014308E+01  8.014627E+01
 2.760000E+02  8.018334E+01  8.018654E+01
 2.762500E+02  8.022363E+01  8.022683E+01
 2.765000E+02  8.026397E+01  8.026716E+01
 2.767500E+02  8.030433E+01  8.030752E+01
 2.770000E+02  8.034473E+01  8.034792E+01
 2.772500E+02  8.038516E+01  8.038835E+01
 2.775000E+02  8.042563E+01  8.042882E+01
 2.777500E+02  8.046613E+01  8.046932E+01
 2.780000E+02  8.050666E+01  8.050985E+01
 2.782500E+02  8.054723E+01  8.055041E+01
 2.785000E+02  8.058783E+01  8.059101E+01
 2.787500E+02  8.062846E+01  8.063165E+01
 2.790000E+02  8.066913E+01  8.067231E+01
 2.792500E+02  8.070983E+01  8.071301E+01
 2.795000E+02  8.075056E+01  8.075374E+01
 2.797500E+02  8.079133E+01  8.079451E+01
 2.800000E+02  8.083213E+01  8.083530E+01
 2.802500E+02  8.087296E+01  8.087613E+01
 2.805000E+02  8.091382E+01  8.091699E+01
 2.807500E+02  8.095471E+01  8.095789E+01
 2.810000E+02  8.099564E+01  8.099881E+01
 2.812500E+02  8.103660E+01  8.103977E+01
 2.815000E+02  8.107759E+01  8.108076E+01
 2.817500E+02  8.111861E+01  8.112178E+01
 2.820000E+02  8.115966E+01  8.116283E+01
 2.822500E+02  8.120075E+01  8.120392E+01
 2.825000E+02  8.124187E+01  8.124503E+01
 2.827500E+02  8.128301E+01  8.128618E+01
 2.830000E+02  8.132419E+01  8.132735E+01
 2.832500E+02  8.136540E+01  8.136856E+01
 2.835000E+02  8.140664E+01  8.140980E+01
 2.837500E+02  8.144791E+01  8.145107E+01
 2.840000E+02  8.148921E+01  8.149236E+01
 2.842500E+02  8.153054E+01  8.153369E+01
 2.845000E+02  8.157190E+01  8.157505E+01
 2.847500E+02  8.161329E+01  8.161644E+01
 2.850000E+02  8.165471E+01  8.165786E+01
 2.852500E+02  8.169616E+01  8.169931E+01
 2.855000E+02  8.173764E+01  8.174079E+01
 2.857500E+02  8.177914E+01  8.178229E+01
 2.860000E+02  8.182068E+01  8.182383E+01
 2.862500E+02  8.186225E+01  8.186539E+01
 2.865000E+02  8.190384E+01  8.190699E+01
 2.867500E+02  8.194547E+01  8.194861E+01
 2.870000E+02  8.198712E+01  8.199026E+01
 2.872500E+02  8.202880E+01  8.203194E+01
 2.875000E+02  8.207051E+01  8.207365E+01
 2.877500E+02  8.211225E+01  8.211538E+01
 2.880000E+02  8.215401E+01  8.215715E+01
 2.882500E+02  8.219580E+01  8.219894E+01
 2.885000E+02  8.223762E+01  8.224076E+01
 2.887500E+02  8.227947E+01  8.228261E+01
 2.890000E+02  8.232135E+01  8.232448E+01
 2.892500E+02  8.236325E+01  8.236638E+01
 2.895000E+02  8.240518E+01  8.240831E+01
 2.897500E+02  8.244714E+01  8.245027E+01
 2.900000E+02  8.248912E+01  8.249225E+01
 2.902500E+02  8.253113E+01  8.253426E+01
 2.905000E+02  8.257317E+01  8.257629E+01
 2.907500E+02  8.261523E+01  8.261835E+01
 2.910000E+02  8.265732E+01  8.266044E+01
 2.912500E+02  8.269943E+01  8.270255E+01
 2.915000E+02  8.274157E+01  8.274469E+01
 2.917500E+02  8.278374E+01  8.278686E+01
 2.920000E+02  8.282593E+01  8.282905E+01
 2.922500E+02  8.286815E+01  8.287126E+01
 2.925000E+02  8.291039E+01  8.291351E+01
 2.927500E+02  8.295266E+01  8.295577E+01
 2.930000E+02  8.299495E+01  8.299806E+01
 2.932500E+02  8.303727E+01  8.304038E+01
 2.935000E+02  8.307961E+01  8.308272E+01
 2.937500E+02  8.312197E+01  8.312508E+01
 2.940000E+02  8.316436E+01  8.316747E+01
 2.942500E+02  8.320678E+01  8.320989E+01
 2.945000E+02  8.324922E+01  8.325232E+01
 2.947500E+02  8.329168E+01  8.329478E+01
 2.950000E+02  8.333416E+01  8.333727E+01
 2.952500E+02  8.337667E+01  8.337978E+01
 2.955000E+02  8.341921E+01  8.342231E+01
 2.957500E+02  8.346176E+01  8.346486E+01
 2.960000E+02  8.350434E+01  8.350744E+01
 2.962500E+02  8.354694E+01  8.355004E+01
 2.965000E+02  8.358957E+01  8.359267E+01
 2.967500E+02  8.363221E+01  8.363531E+01
 2.970000E+02  8.367488E+01  8.367798E+01
 2.972500E+02  8.371758E+01  8.372067E+01
 2.975000E+02  8.376029E+01  8.376338E+01
 2.977500E+02  8.380303E+01  8.380612E+01
 2.980000E+02  8.384578E+01  8.384888E+01
 2.982500E+02  8.388856E+01  8.389165E+01
 2.985000E+02  8.393136E+01  8.393445E+01
 2.987500E+02  8.397419E+01  8.397728E+01
 2.990000E+02  8.401703E+01  8.402012E+01
 2.992500E+02  8.405989E+01  8.406298E+01
 2.995000E+02  8.410278E+01  8.410587E+01
 2.997500E+02  8.414569E+01  8.414877E+01
 3.000000E+02  8.418861E+01  8.419170E+01
 3.002500E+02  8.423156E+01  8.423464E+01
 3.005000E+02  8.427453E+01  8.427761E+01
 3.007500E+02  8.431752E+01  8.432060E+01
 3.010000E+02  8.436052E+01  8.436360E+01
 3.012500E+02  8.440355E+01  8.440663E+01
 3.015000E+02  8.444660E+01  8.444968E+01
 3.017500E+02  8.448966E+01  8.449274E+01
 3.020000E+02  8.453275E+01  8.453583E+01
 3.022500E+02  8.457586E+01  8.457893E+01
 3.025000E+02  8.461898E+01  8.462205E+01
 3.027500E+02  8.466212E+01  8.466520E+01
 3.030000E+02  8.470529E+01  8.470836E+01
 3.032500E+02  8.474847E+01  8.475154E+01
 3.035000E+02  8.479167E+01  8.479474E+01
 3.037500E+02  8.483488E+01  8.483795E+01
 3.040000E+02  8.487812E+01  8.488119E+01
 3.042500E+02  8.492137E+01  8.492444E+01
 3.045000E+02  8.496464E+01  8.496771E+01
 3.047500E+02  8.500793E+01  8.501100E+01
 3.050000E+02  8.505124E+01  8.505430E+01
 3.052500E+02  8.509456E+01  8.509763E+01
 3.055000E+02  8.513791E+01  8.514097E+01
 3.057500E+02  8.518126E+01  8.518432E+01
 3.060000E+02  8.522464E+01  8.522770E+01
 3.062500E+02  8.526803E+01  8.527109E+01
 3.065000E+02  8.531144E+01  8.531450E+01
 3.067500E+02  8.535487E+01  8.535792E+01
 3.070000E+02  8.539831E+01  8.540136E+01
 3.072500E+02  8.544177E+01  8.544482E+01
 3.075000E+02  8.548524E+01  8.548830E+01
 3.077500E+02  8.552873E+01  8.553178E+01
 3.080000E+02  8.557224E+01  8.557529E+01
 3.082500E+02  8.561576E+01  8.561881E+01
 3.085000E+02  8.565930E+01  8.566235E+01
 3.087500E+02  8.570285E+01  8.570590E+01
 3.090000E+02  8.574642E+01  8.574947E+01
 3.092500E+02  8.579000E+01  8.579305E+01
 3.095000E+02  8.583360E+01  8.583664E+01
 3.097500E+02  8.587721E+01  8.588026E+01
 3.100000E+02  8.592084E+01  8.592388E+01
 3.102500E+02  8.596448E+01  8.596752E+01
 3.105000E+02  8.600813E+01  8.601118E+01
 3.107500E+02  8.605180E+01  8.605485E+01
 3.110000E+02  8.609549E+01  8.609853E+01
 3.112500E+02  8.613919E+01  8.614223E+01
 3.115000E+02  8.618290E+01  8.618594E+01
 3.117500E+02  8.622662E+01  8.622966E+01
 3.120000E+02  8.627036E+01  8.627340E+01
 3.122500E+02  8.631412E+01  8.631715E+01
 3.125000E+02  8.635788E+01  8.636092E+01
 3.127500E+02  8.640166E+01  8.640470E+01
 3.130000E+02  8.644545E+01  8.644849E+01
 3.132500E+02  8.648926E+01  8.649229E+01
 3.135000E+02  8.653307E+01  8.653611E+01
 3.137500E+02  8.657690E+01  8.657994E+01
 3.140000E+02  8.662075E+01  8.662378E+01
 3.142500E+02  8.666460E+01  8.666763E+01
 3.145000E+02  8.670847E+01  8.671150E+01
 3.147500E+02  8.675235E+01  8.675538E+01
 3.150000E+02  8.679624E+01  8.679927E+01
 3.152500E+02  8.684014E+01  8.684317E+01
 3.155000E+02  8.688405E+01  8.688708E+01
 3.157500E+02  8.692798E+01  8.693101E+01
 3.160000E+02  8.697191E+01  8.697494E+01
 3.162500E+02  8.701586E+01  8.701889E+01
 3.165000E+02  8.705982E+01  8.706285E+01
 3.167500E+02  8.710379E+01  8.710681E+01
 3.170000E+02  8.714777E+01  8.715079E+01
 3.172500E+02  8.719176E+01  8.719478E+01
 3.175000E+02  8.723576E+01  8.723878E+01
 3.177500E+02  8.727977E+01  8.728280E+01
 3.180000E+02  8.732380E+01  8.732682E+01
 3.182500E+02  8.736783E+01  8.737085E+01
 3.185000E+02  8.741187E+01  8.741489E+01
 3.187500E+02  8.745592E+01  8.745894E+01
 3.190000E+02  8.749998E+01  8.750300E+01
 3.192500E+02  8.754405E+01  8.754707E+01
 3.195000E+02  8.758813E+01  8.759115E+01
 3.197500E+02  8.763222E+01  8.763524E+01
 3.200000E+02  8.767632E+01  8.767934E+01
 3.202500E+02  8.772043E+01  8.772345E+01
 3.205000E+02  8.776455E+01  8.776756E+01
 3.207500E+02  8.780867E+01  8.781169E+01
 3.210000E+02  8.785281E+01  8.785582E+01
 3.212500E+02  8.789695E+01  8.789997E+01
 3.215000E+02  8.794110E+01  8.794412E+01
 3.217500E+02  8.798526E+01  8.798828E+01
 3.220000E+02  8.802943E+01  8.803244E+01
 3.222500E+02  8.807361E+01  8.807662E+01
 3.225000E+02  8.811779E+01  8.812080E+01
 3.227500E+02  8.816198E+01  8.816499E+01
 3.230000E+02  8.820618E+01  8.820919E+01
 3.232500E+02  8.825039E+01  8.825340E+01
 3.235000E+02  8.829460E+01  8.829761E+01
 3.237500E+02  8.833883E+01  8.834183E+01
 3.240000E+02  8.838306E+01  8.838606E+01
 3.242500E+02  8.842729E+01  8.843030E+01
 3.245000E+02  8.847153E+01  8.847454E+01
 3.247500E+02  8.851578E+01  8.851879E+01
 3.250000E+02  8.856004E+01  8.856305E+01
 3.252500E+02  8.860430E+01  8.860731E+01
 3.255000E+02  8.864857E+01  8.865158E+01
 3.257500E+02  8.869285E+01  8.869585E+01
 3.260000E+02  8.873713E+01  8.874013E+01
 3.262500E+02  8.878142E+01  8.878442E+01
 3.265000E+02  8.882571E+01  8.882872E+01
 3.267500E+02  8.887001E+01  8.887302E+01
 3.270000E+02  8.891432E+01  8.891732E+01
 3.272500E+02  8.895863E+01  8.896163E+01
 3.275000E+02  8.900295E+01  8.900595E+01
 3.277500E+02  8.904727E+01  8.905027E+01
 3.280000E+02  8.909160E+01  8.909460E+01
 3.282500E+02  8.913593E+01  8.913893E+01
 3.285000E+02  8.918027E+01  8.918327E+01
 3.287500E+02  8.922461E+01  8.922761E+01
 3.290000E+02  8.926896E+01  8.927196E+01
 3.292500E+02  8.931331E+01  8.931631E+01
 3.295000E+02  8.935767E+01  8.936066E+01
 3.297500E+02  8.940203E+01  8.940502E+01
 3.300000E+02  8.944639E+01  8.944939E+01
 3.302500E+02  8.949076E+01  8.949376E+01
 3.305000E+02  8.953514E+01  8.953813E+01
 3.307500E+02  8.957952E+01  8.958251E+01
 3.310000E+02  8.962390E+01  8.962689E+01
 3.312500E+02  8.966828E+01  8.967128E+01
 3.315000E+02  8.971267E+01  8.971567E+01
 3.317500E+02  8.975707E+01  8.976006E+01
 3.320000E+02  8.980146E+01  8.980446E+01
 3.322500E+02  8.984586E+01  8.984885E+01
 3.325000E+02  8.989026E+01  8.989326E+01
 3.327500E+02  8.993467E+01  8.993766E+01
 3.330000E+02  8.997908E+01  8.998207E+01
 3.332500E+02  9.002349E+01  9.002648E+01
 3.335000E+02  9.006791E+01  9.007090E+01
 3.337500E+02  9.011233E+01  9.011532E+01
 3.340000E+02  9.015675E+01  9.015974E+01
 3.342500E+02  9.020117E+01  9.020416E+01
 3.345000E+02  9.024559E+01  9.024858E+01
 3.347500E+02  9.029002E+01  9.029301E+01
 3.350000E+02  9.033445E+01  9.033744E+01
 3.352500E+02  9.037888E+01  9.038187E+01
 3.355000E+02  9.042332E+01  9.042631E+01
 3.357500E+02  9.046775E+01  9.047074E+01
 3.360000E+02  9.051219E+01  9.051518E+01
 3.362500E+02  9.055663E+01  9.055962E+01
 3.365000E+02  9.060107E+01  9.060406E+01
 3.367500E+02  9.064551E+01  9.064850E+01
 3.370000E+02  9.068996E+01  9.069294E+01
 3.372500E+02  9.073440E+01  9.073739E+01
 3.375000E+02  9.077885E+01  9.078183E+01
 3.377500E+02  9.082329E+01  9.082628E+01
 3.380000E+02  9.086774E+01  9.087073E+01
 3.382500E+02  9.091219E+01  9.091518E+01
 3.385000E+02  9.095664E+01  9.095963E+01
 3.387500E+02  9.100109E+01  9.100408E+01
 3.390000E+02  9.104554E+01  9.104853E+01
 3.392500E+02  9.108999E+01  9.109298E+01
 3.395000E+02  9.113445E+01  9.113743E+01
 3.397500E+02  9.117890E+01  9.118188E+01
 3.400000E+02  9.122335E+01  9.122634E+01
 3.402500E+02  9.126780E+01  9.127079E+01
 3.405000E+02  9.131226E+01  9.131524E+01
 3.407500E+02  9.135671E+01  9.135969E+01
 3.410000E+02  9.140116E+01  9.140415E+01
 3.412500E+02  9.144561E+01  9.144860E+01
 3.415000E+02  9.149006E+01  9.149305E+01
 3.417500E+02  9.153452E+01  9.153750E+01
 3.420000E+02  9.157897E+01  9.158195E+01
 3.422500E+02  9.162342E+01  9.162640E+01
 3.425000E+02  9.166786E+01  9.167085E+01
 3.427500E+02  9.171231E+01  9.171530E+01
 3.430000E+02  9.175676E+01  9.175974E+01
 3.432500E+02  9.180121E+01  9.180419E+01
 3.435000E+02  9.184565E+01  9.184863E+01
 3.437500E+02  9.189009E+01  9.189308E+01
 3.440000E+02  9.193454E+01  9.193752E+01
 3.442500E+02  9.197898E+01  9.198196E+01
 3.445000E+02  9.202342E+01  9.202640E+01
 3.447500E+02  9.206786E+01  9.207084E+01
 3.450000E+02  9.211229E+01  9.211527E+01
 3.452500E+02  9.215673E+01  9.215971E+01
 3.455000E+02  9.220116E+01  9.220414E+01
 3.457500E+02  9.224559E+01  9.224857E+01
 3.460000E+02  9.229002E+01  9.229300E+01
 3.462500E+02  9.233445E+01  9.233743E+01
 3.465000E+02  9.237887E+01  9.238185E+01
 3.467500E+02  9.242329E+01  9.242627E+01
 3.470000E+02  9.246771E+01  9.247069E+01
 3.472500E+02  9.251213E+01  9.251511E+01
 3.475000E+02  9.255655E+01  9.255953E+01
 3.477500E+02  9.260096E+01  9.260394E+01
 3.480000E+02  9.264537E+01  9.264835E+01
 3.482500E+02  9.268977E+01  9.269276E+01
 3.485000E+02  9.273418E+01  9.273716E+01
 3.487500E+02  9.277858E+01  9.278156E+01
 3.490000E+02  9.282298E+01  9.282596E+01
 3.492500E+02  9.286737E+01  9.287035E+01
 3.495000E+02  9.291176E+01  9.291474E+01
 3.497500E+02  9.295615E+01  9.295913E+01
 3.500000E+02  9.300054E+01  9.300352E+01
 3.502500E+02  9.304492E+01  9.304790E+01
 3.505000E+02  9.308930E+01  9.309228E+01
 3.507500E+02  9.313367E+01  9.313665E+01
 3.510000E+02  9.317804E+01  9.318102E+01
 3.512500E+02  9.322241E+01  9.322539E+01
 3.515000E+02  9.326677E+01  9.326975E+01
 3.517500E+02  9.331113E+01  9.331411E+01
 3.520000E+02  9.335548E+01  9.335847E+01
 3.522500E+02  9.339984E+01  9.340282E+01
 3.525000E+02  9.344418E+01  9.344716E+01
 3.527500E+02  9.348853E+01  9.349151E+01
 3.530000E+02  9.353286E+01  9.353585E+01
 3.532500E+02  9.357720E+01  9.358018E+01
 3.535000E+02  9.362153E+01  9.362451E+01
 3.537500E+02  9.366585E+01  9.366883E+01
 3.540000E+02  9.371017E+01  9.371315E+01
 3.542500E+02  9.375449E+01  9.375747E+01
 3.545000E+02  9.379880E+01  9.380178E+01
 3.547500E+02  9.384310E+01  9.384609E+01
 3.550000E+02  9.388740E+01  9.389039E+01
 3.552500E+02  9.393170E+01  9.393468E+01
 3.555000E+02  9.397599E+01  9.397897E+01
 3.557500E+02  9.402028E+01  9.402326E+01
 3.560000E+02  9.406456E+01  9.406754E+01
 3.562500E+02  9.410883E+01  9.411182E+01
 3.565000E+02  9.415310E+01  9.415609E+01
 3.567500E+02  9.419737E+01  9.420035E+01
 3.570000E+02  9.424163E+01  9.424461E+01
 3.572500E+02  9.428588E+01  9.428886E+01
 3.575000E+02  9.433013E+01  9.433311E+01
 3.577500E+02  9.437437E+01  9.437735E+01
 3.580000E+02  9.441860E+01  9.442159E+01
 3.582500E+02  9.446283E+01  9.446582E+01
 3.585000E+02  9.450706E+01  9.451004E+01
 3.587500E+02  9.455128E+01  9.455426E+01
 3.590000E+02  9.459549E+01  9.459847E+01
 3.592500E+02  9.463969E+01  9.464268E+01
 3.595000E+02  9.468389E+01  9.468688E+01
 3.597500E+02  9.472809E+01  9.473107E+01
 3.600000E+02  9.477228E+01  9.477526E+01
 3.602500E+02  9.481646E+01  9.481944E+01
 3.605000E+02  9.486063E+01  9.486362E+01
 3.607500E+02  9.490480E+01  9.490778E+01
 3.610000E+02  9.494896E+01  9.495194E+01
 3.612500E+02  9.499311E+01  9.499610E+01
 3.615000E+02  9.503726E+01  9.504025E+01
 3.617500E+02  9.508140E+01  9.508439E+01
 3.620000E+02  9.512553E+01  9.512852E+01
 3.622500E+02  9.516966E+01  9.517265E+01
 3.625000E+02  9.521378E+01  9.521677E+01
 3.627500E+02  9.525789E+01  9.526088E+01
 3.630000E+02  9.530200E+01  9.530499E+01
 3.632500E+02  9.534610E+01  9.534909E+01
 3.635000E+02  9.539019E+01  9.539318E+01
 3.637500E+02  9.543427E+01  9.543726E+01
 3.640000E+02  9.547835E+01  9.548134E+01
 3.642500E+02  9.552242E+01  9.552541E+01
 3.645000E+02  9.556648E+01  9.556947E+01
 3.647500E+02  9.561053E+01  9.561352E+01
 3.650000E+02  9.565458E+01  9.565757E+01
 3.652500E+02  9.569862E+01  9.570161E+01
 3.655000E+02  9.574265E+01  9.574564E+01
 3.657500E+02  9.578667E+01  9.578966E+01
 3.660000E+02  9.583069E+01  9.583368E+01
 3.662500E+02  9.587469E+01  9.587768E+01
 3.665000E+02  9.591869E+01  9.592168E+01
 3.667500E+02  9.596268E+01  9.596567E+01
 3.670000E+02  9.600666E+01  9.600966E+01
 3.672500E+02  9.605064E+01  9.605363E+01
 3.675000E+02  9.609461E+01  9.609760E+01
 3.677500E+02  9.613856E+01  9.614156E+01
 3.680000E+02  9.618251E+01  9.618551E+01
 3.682500E+02  9.622645E+01  9.622945E+01
 3.685000E+02  9.627039E+01  9.627338E+01
 3.687500E+02  9.631431E+01  9.631730E+01
 3.690000E+02  9.635823E+01  9.636122E+01
 3.692500E+02  9.640213E+01  9.640513E+01
 3.695000E+02  9.644603E+01  9.644903E+01
 3.697500E+02  9.648992E+01  9.649291E+01
 3.700000E+02  9.653380E+01  9.653680E+01
 3.702500E+02  9.657767E+01  9.658067E+01
 3.705000E+02  9.662153E+01  9.662453E+01
 3.707500E+02  9.666539E+01  9.666838E+01
 3.710000E+02  9.670923E+01  9.671223E+01
 3.712500E+02  9.675307E+01  9.675606E+01
 3.715000E+02  9.679689E+01  9.679989E+01
 3.717500E+02  9.684071E+01  9.684371E+01
 3.720000E+02  9.688452E+01  9.688752E+01
 3.722500E+02  9.692831E+01  9.693131E+01
 3.725000E+02  9.697210E+01  9.697510E+01
 3.727500E+02  9.701588E+01  9.701888E+01
 3.730000E+02  9.705965E+01  9.706265E+01
 3.732500E+02  9.710341E+01  9.710641E+01
 3.735000E+02  9.714716E+01  9.715017E+01
 3.737500E+02  9.719091E+01  9.719391E+01
 3.740000E+02  9.723464E+01  9.723764E+01
 3.742500E+02  9.727836E+01  9.728136E+01
 3.745000E+02  9.732207E+01  9.732507E+01
 3.747500E+02  9.736577E+01  9.736878E+01
 3.750000E+02  9.740946E+01  9.741247E+01
 3.752500E+02  9.745315E+01  9.745615E+01
 3.755000E+02  9.749682E+01  9.749982E+01
 3.757500E+02  9.754048E+01  9.754348E+01
 3.760000E+02  9.758413E+01  9.758714E+01
 3.762500E+02  9.762777E+01  9.763078E+01
 3.765000E+02  9.767141E+01  9.767441E+01
 3.767500E+02  9.771503E+01  9.771803E+01
 3.770000E+02  9.775864E+01  9.776164E+01
 3.772500E+02  9.780224E+01  9.780525E+01
 3.775000E+02  9.784583E+01  9.784884E+01
 3.777500E+02  9.788941E+01  9.789242E+01
 3.780000E+02  9.793298E+01  9.793599E+01
 3.782500E+02  9.797654E+01  9.797954E+01
 3.785000E+02  9.802008E+01  9.802309E+01
 3.787500E+02  9.806362E+01  9.806663E+01
 3.790000E+02  9.810715E+01  9.811016E+01
 3.792500E+02  9.815066E+01  9.815367E+01
 3.795000E+02  9.819417E+01  9.819718E+01
 3.797500E+02  9.823766E+01  9.824068E+01
 3.800000E+02  9.828115E+01  9.828416E+01
 3.802500E+02  9.832462E+01  9.832763E+01
 3.805000E+02  9.836808E+01  9.837109E+01
 3.807500E+02  9.841153E+01  9.841455E+01
 3.810000E+02  9.845497E+01  9.845799E+01
 3.812500E+02  9.849840E+01  9.850141E+01
 3.815000E+02  9.854182E+01  9.854483E+01
 3.817500E+02  9.858522E+01  9.858824E+01
 3.820000E+02  9.862862E+01  9.863163E+01
 3.822500E+02  9.867200E+01  9.867502E+01
 3.825000E+02  9.871537E+01  9.871839E+01
 3.827500E+02  9.875873E+01  9.876175E+01
 3.830000E+02  9.880208E+01  9.880510E+01
 3.832500E+02  9.884542E+01  9.884844E+01
 3.835000E+02  9.888875E+01  9.889177E+01
 3.837500E+02  9.893206E+01  9.893508E+01
 3.840000E+02  9.897536E+01  9.897839E+01
 3.842500E+02  9.901866E+01  9.902168E+01
 3.845000E+02  9.906194E+01  9.906496E+01
 3.847500E+02  9.910520E+01  9.910823E+01
 3.850000E+02  9.914846E+01  9.915148E+01
 3.852500E+02  9.919171E+01  9.919473E+01
 3.855000E+02  9.923494E+01  9.923796E+01
 3.857500E+02  9.927816E+01  9.928118E+01
 3.860000E+02  9.932137E+01  9.932439E+01
 3.862500E+02  9.936457E+01  9.936759E+01
 3.865000E+02  9.940775E+01  9.941078E+01
 3.867500E+02  9.945092E+01  9.945395E+01
 3.870000E+02  9.949409E+01  9.949711E+01
 3.872500E+02  9.953723E+01  9.954026E+01
 3.875000E+02  9.958037E+01  9.958340E+01
 3.877500E+02  9.962350E+01  9.962652E+01
 3.880000E+02  9.966661E+01  9.966964E+01
 3.882500E+02  9.970971E+01  9.971274E+01
 3.885000E+02  9.975280E+01  9.975583E+01
 3.887500E+02  9.979587E+01  9.979890E+01
 3.890000E+02  9.983893E+01  9.984197E+01
