#         T/K          A/kJ          G/kJ
 2.677500E+02  1.225177E+02  1.225248E+02
 2.680000E+02  1.224615E+02  1.224686E+02
 2.682500E+02  1.224052E+02  1.224123E+02
 2.685000E+02  1.223489E+02  1.223560E+02
 2.687500E+02  1.222926E+02  1.222997E+02
 2.690000E+02  1.222362E+02  1.222434E+02
 2.692500E+02  1.221799E+02  1.221870E+02
 2.695000E+02  1.221235E+02  1.221306E+02
 2.697500E+02  1.220670E+02  1.220742E+02
 2.700000E+02  1.220106E+02  1.220177E+02
 2.702500E+02  1.219541E+02  1.219612E+02
 2.705000E+02  1.218976E+02  1.219047E+02
 2.707500E+02  1.218410E+02  1.218482E+02
 2.710000E+02  1.217845E+02  1.217916E+02
 2.712500E+02  1.217279E+02  1.217350E+02
 2.715000E+02  1.216713E+02  1.216784E+02
 2.717500E+02  1.216146E+02  1.216217E+02
 2.720000E+02  1.215579E+02  1.215651E+02
 2.722500E+02  1.215012E+02  1.215084E+02
 2.725000E+02  1.214445E+02  1.214516E+02
 2.727500E+02  1.213878E+02  1.213949E+02
 2.730000E+02  1.213310E+02  1.213381E+02
 2.732500E+02  1.212742E+02  1.212813E+02
 2.735000E+02  1.212173E+02  1.212245E+02
 2.737500E+02  1.211605E+02  1.211676E+02
 2.740000E+02  1.211036E+02  1.211107E+02
 2.742500E+02  1.210467E+02  1.210538E+02
 2.745000E+02  1.209897E+02  1.209969E+02
 2.747500E+02  1.209328E+02  1.209399E+02
 2.750000E+02  1.208758E+02  1.208829E+02
 2.752500E+02  1.208188E+02  1.208259E+02
 2.755000E+02  1.207617E+02  1.207689E+02
 2.757500E+02  1.207047E+02  1.207118E+02
 2.760000E+02  1.206476E+02  1.206547E+02
 2.762500E+02  1.205905E+02  1.205976E+02
 2.765000E+02  1.205333E+02  1.205405E+02
 2.767500E+02  1.204761E+02  1.204833E+02
 2.770000E+02  1.204189E+02  1.204261E+02
 2.772500E+02  1.203617E+02  1.203689E+02
 2.775000E+02  1.203045E+02  1.203116E+02
 2.777500E+02  1.202472E+02  1.202543E+02
 2.780000E+02  1.201899E+02  1.201970E+02
 2.782500E+02  1.201326E+02  1.201397E+02
 2.785000E+02  1.200752E+02  1.200824E+02
 2.787500E+02  1.200178E+02  1.200250E+02
 2.790000E+02  1.199604E+02  1.199676E+02
 2.792500E+02  1.199030E+02  1.199101E+02
 2.795000E+02  1.198455E+02  1.198527E+02
 2.797500E+02  1.197881E+02  1.197952E+02
 2.800000E+02  1.197306E+02  1.197377E+02
 2.802500E+02  1.196730E+02  1.196802E+02
 2.805000E+02  1.196155E+02  1.196226E+02
 2.807500E+02  1.195579E+02  1.195650E+02
 2.810000E+02  1.195003E+02  1.195074E+02
 2.812500E+02  1.194426E+02  1.194498E+02
 2.815000E+02  1.193850E+02  1.193921E+02
 2.817500E+02  1.193273E+02  1.193345E+02
 2.820000E+02  1.192696E+02  1.192768E+02
 2.822500E+02  1.192119E+02  1.192190E+02
 2.825000E+02  1.191541E+02  1.191613E+02
 2.827500E+02  1.190963E+02  1.191035E+02
 2.830000E+02  1.190385E+02  1.190457E+02
 2.832500E+02  1.189807E+02  1.189878E+02
 2.835000E+02  1.189228E+02  1.189300E+02
 2.837500E+02  1.188649E+02  1.188721E+02
 2.840000E+02  1.188070E+02  1.188142E+02
 2.842500E+02  1.187491E+02  1.187563E+02
 2.845000E+02  1.186911E+02  1.186983E+02
 2.847500E+02  1.186332E+02  1.186403E+02
 2.850000E+02  1.185751E+02  1.185823E+02
 2.852500E+02  1.185171E+02  1.185243E+02
 2.855000E+02  1.184591E+02  1.184662E+02
 2.857500E+02  1.184010E+02  1.184081E+02
 2.860000E+02  1.183429E+02  1.183500E+02
 2.862500E+02  1.182847E+02  1.182919E+02
 2.865000E+02  1.182266E+02  1.182338E+02
 2.867500E+02  1.181684E+02  1.181756E+02
 2.870000E+02  1.181102E+02  1.181174E+02
 2.872500E+02  1.180520E+02  1.180591E+02
 2.875000E+02  1.179937E+02  1.180009E+02
 2.877500E+02  1.179354E+02  1.179426E+02
 2.880000E+02  1.178771E+02  1.178843E+02
 2.882500E+02  1.178188E+02  1.178260E+02
 2.885000E+02  1.177605E+02  1.177676E+02
 2.887500E+02  1.177021E+02  1.177093E+02
 2.890000E+02  1.176437E+02  1.176509E+02
 2.892500E+02  1.175853E+02  1.175924E+02
 2.895000E+02  1.175268E+02  1.175340E+02
 2.897500E+02  1.174683E+02  1.174755E+02
 2.900000E+02  1.174098E+02  1.174170E+02
 2.902500E+02  1.173513E+02  1.173585E+02
 2.905000E+02  1.172928E+02  1.173000E+02
 2.907500E+02  1.172342E+02  1.172414E+02
 2.910000E+02  1.171756E+02  1.171828E+02
 2.912500E+02  1.171170E+02  1.171242E+02
 2.915000E+02  1.170584E+02  1.170656E+02
 2.917500E+02  1.169997E+02  1.170069E+02
 2.920000E+02  1.169410E+02  1.169482E+02
 2.922500E+02  1.168823E+02  1.168895E+02
 2.925000E+02  1.168236E+02  1.168308E+02
 2.927500E+02  1.167648E+02  1.167720E+02
 2.930000E+02  1.167060E+02  1.167132E+02
 2.932500E+02  1.166472E+02  1.166544E+02
 2.935000E+02  1.165884E+02  1.165956E+02
 2.937500E+02  1.165295E+02  1.165367E+02
 2.940000E+02  1.164707E+02  1.164779E+02
 2.942500E+02  1.164118E+02  1.164190E+02
 2.945000E+02  1.163528E+02  1.163600E+02
 2.947500E+02  1.162939E+02  1.163011E+02
 2.950000E+02  1.162349E+02  1.162421E+02
 2.952500E+02  1.161759E+02  1.161831E+02
 2.955000E+02  1.161169E+02  1.161241E+02
 2.957500E+02  1.160579E+02  1.160651E+02
 2.960000E+02  1.159988E+02  1.160060E+02
 2.962500E+02  1.159397E+02  1.159469E+02
 2.965000E+02  1.158806E+02  1.158878E+02
 2.967500E+02  1.158215E+02  1.158287E+02
 2.970000E+02  1.157623E+02  1.157695E+02
 2.972500E+02  1.157031E+02  1.157103E+02
 2.975000E+02  1.156439E+02  1.156511E+02
 2.977500E+02  1.155847E+02  1.155919E+02
 2.980000E+02  1.155254E+02  1.155326E+02
 2.982500E+02  1.154662E+02  1.154734E+02
 2.985000E+02  1.154069E+02  1.154141E+02
 2.987500E+02  1.153475E+02  1.153547E+02
 2.990000E+02  1.152882E+02  1.152954E+02
 2.992500E+02  1.152288E+02  1.152360E+02
 2.995000E+02  1.151694E+02  1.151766E+02
 2.997500E+02  1.151100E+02  1.151172E+02
 3.000000E+02  1.150506E+02  1.150578E+02
 3.002500E+02  1.149911E+02  1.149983E+02
 3.005000E+02  1.149316E+02  1.149389E+02
 3.007500E+02  1.148721E+02  1.148794E+02
 3.010000E+02  1.148126E+02  1.148198E+02
 3.012500E+02  1.147531E+02  1.147603E+02
 3.015000E+02  1.146935E+02  1.147007E+02
 3.017500E+02  1.146339E+02  1.146411E+02
 3.020000E+02  1.145743E+02  1.145815E+02
 3.022500E+02  1.145146E+02  1.145218E+02
 3.025000E+02  1.144550E+02  1.144622E+02
 3.027500E+02  1.143953E+02  1.144025E+02
 3.030000E+02  1.143356E+02  1.143428E+02
 3.032500E+02  1.142758E+02  1.142831E+02
 3.035000E+02  1.142161E+02  1.142233E+02
 3.037500E+02  1.141563E+02  1.141635E+02
 3.040000E+02  1.140965E+02  1.141037E+02
 3.042500E+02  1.140367E+02  1.140439E+02
 3.045000E+02  1.139768E+02  1.139841E+02
 3.047500E+02  1.139170E+02  1.139242E+02
 3.050000E+02  1.138571E+02  1.138643E+02
 3.052500E+02  1.137971E+02  1.138044E+02
 3.055000E+02  1.137372E+02  1.137444E+02
 3.057500E+02  1.136773E+02  1.136845E+02
 3.060000E+02  1.136173E+02  1.136245E+02
 3.062500E+02  1.135573E+02  1.135645E+02
 3.065000E+02  1.134972E+02  1.135045E+02
 3.067500E+02  1.134372E+02  1.134444E+02
 3.070000E+02  1.133771E+02  1.133844E+02
 3.072500E+02  1.133170E+02  1.133243E+02
 3.075000E+02  1.132569E+02  1.132642E+02
 3.077500E+02  1.131968E+02  1.132040E+02
 3.080000E+02  1.131366E+02  1.131439E+02
 3.082500E+02  1.130764E+02  1.130837E+02
 3.085000E+02  1.130162E+02  1.130235E+02
 3.087500E+02  1.129560E+02  1.129633E+02
 3.090000E+02  1.128958E+02  1.129030E+02
 3.092500E+02  1.128355E+02  1.128427E+02
 3.095000E+02  1.127752E+02  1.127824E+02
 3.097500E+02  1.127149E+02  1.127221E+02
 3.100000E+02  1.126545E+02  1.126618E+02
 3.102500E+02  1.125942E+02  1.126014E+02
 3.105000E+02  1.125338E+02  1.125411E+02
 3.107500E+02  1.124734E+02  1.124807E+02
 3.110000E+02  1.124130E+02  1.124202E+02
 3.112500E+02  1.123525E+02  1.123598E+02
 3.115000E+02  1.122921E+02  1.122993E+02
 3.117500E+02  1.122316E+02  1.122388E+02
 3.120000E+02  1.121711E+02  1.121783E+02
 3.122500E+02  1.121105E+02  1.121178E+02
 3.125000E+02  1.120500E+02  1.120572E+02
 3.127500E+02  1.119894E+02  1.119966E+02
 3.130000E+02  1.119288E+02  1.119361E+02
 3.132500E+02  1.118682E+02  1.118754E+02
 3.135000E+02  1.118075E+02  1.118148E+02
 3.137500E+02  1.117469E+02  1.117541E+02
 3.140000E+02  1.116862E+02  1.116934E+02
 3.142500E+02  1.116255E+02  1.116327E+02
 3.145000E+02  1.115647E+02  1.115720E+02
 3.147500E+02  1.115040E+02  1.115112E+02
 3.150000E+02  1.114432E+02  1.114505E+02
 3.152500E+02  1.113824E+02  1.113897E+02
 3.155000E+02  1.113216E+02  1.113289E+02
 3.157500E+02  1.112608E+02  1.112680E+02
 3.160000E+02  1.111999E+02  1.112072E+02
 3.162500E+02  1.111390E+02  1.111463E+02
 3.165000E+02  1.110781E+02  1.110854E+02
 3.167500E+02  1.110172E+02  1.110245E+02
 3.170000E+02  1.109562E+02  1.109635E+02
 3.172500E+02  1.108953E+02  1.109026E+02
 3.175000E+02  1.108343E+02  1.108416E+02
 3.177500E+02  1.107733E+02  1.107806E+02
 3.180000E+02  1.107123E+02  1.107195E+02
 3.182500E+02  1.106512E+02  1.106585E+02
 3.185000E+02  1.105901E+02  1.105974E+02
 3.187500E+02  1.105290E+02  1.105363E+02
 3.190000E+02  1.104679E+02  1.104752E+02
 3.192500E+02  1.104068E+02  1.104140E+02
 3.195000E+02  1.103456E+02  1.103529E+02
 3.197500E+02  1.102844E+02  1.102917E+02
 3.200000E+02  1.102232E+02  1.102305E+02
 3.202500E+02  1.101620E+02  1.101693E+02
 3.205000E+02  1.101008E+02  1.101080E+02
 3.207500E+02  1.100395E+02  1.100468E+02
 3.210000E+02  1.099782E+02  1.099855E+02
 3.212500E+02  1.099169E+02  1.099242E+02
 3.215000E+02  1.098556E+02  1.098629E+02
 3.217500E+02  1.097942E+02  1.098015E+02
 3.220000E+02  1.097328E+02  1.097401E+02
 3.222500E+02  1.096715E+02  1.096787E+02
 3.225000E+02  1.096100E+02  1.096173E+02
 3.227500E+02  1.095486E+02  1.095559E+02
 3.230000E+02  1.094871E+02  1.094944E+02
 3.232500E+02  1.094257E+02  1.094330E+02
 3.235000E+02  1.093642E+02  1.093715E+02
 3.237500E+02  1.093027E+02  1.093099E+02
 3.240000E+02  1.092411E+02  1.092484E+02
 3.242500E+02  1.091795E+02  1.091868E+02
 3.245000E+02  1.091180E+02  1.091253E+02
 3.247500E+02  1.090564E+02  1.090637E+02
 3.250000E+02  1.089947E+02  1.090020E+02
 3.252500E+02  1.089331E+02  1.089404E+02
 3.255000E+02  1.088714E+02  1.088787E+02
 3.257500E+02  1.088097E+02  1.088170E+02
 3.260000E+02  1.087480E+02  1.087553E+02
 3.262500E+02  1.086863E+02  1.086936E+02
 3.265000E+02  1.086246E+02  1.086319E+02
 3.267500E+02  1.085628E+02  1.085701E+02
 3.270000E+02  1.085010E+02  1.085083E+02
 3.272500E+02  1.084392E+02  1.084465E+02
 3.275000E+02  1.083773E+02  1.083846E+02
 3.277500E+02  1.083155E+02  1.083228E+02
 3.280000E+02  1.082536E+02  1.082609E+02
 3.282500E+02  1.081917E+02  1.081990E+02
 3.285000E+02  1.081298E+02  1.081371E+02
 3.287500E+02  1.080679E+02  1.080752E+02
 3.290000E+02  1.080059E+02  1.080132E+02
 3.292500E+02  1.079439E+02  1.079512E+02
 3.295000E+02  1.078819E+02  1.078892E+02
 3.297500E+02  1.078199E+02  1.078272E+02
 3.300000E+02  1.077579E+02  1.077652E+02
 3.302500E+02  1.076958E+02  1.077031E+02
 3.305000E+02  1.076337E+02  1.076410E+02
 3.307500E+02  1.075716E+02  1.075789E+02
 3.310000E+02  1.075095E+02  1.075168E+02
 3.312500E+02  1.074474E+02  1.074547E+02
 3.315000E+02  1.073852E+02  1.073925E+02
 3.317500E+02  1.073230E+02  1.073303E+02
 3.320000E+02  1.072608E+02  1.072681E+02
 3.322500E+02  1.071986E+02  1.072059E+02
 3.325000E+02  1.071364E+02  1.071437E+02
 3.327500E+02  1.070741E+02  1.070814E+02
 3.330000E+02  1.070118E+02  1.070191E+02
 3.332500E+02  1.069495E+02  1.069568E+02
 3.335000E+02  1.068872E+02  1.068945E+02
 3.337500E+02  1.068248E+02  1.068321E+02
 3.340000E+02  1.067625E+02  1.067698E+02
 3.342500E+02  1.067001E+02  1.067074E+02
 3.345000E+02  1.066377E+02  1.066450E+02
 3.347500E+02  1.065752E+02  1.065825E+02
 3.350000E+02  1.065128E+02  1.065201E+02
 3.352500E+02  1.064503E+02  1.064576E+02
 3.355000E+02  1.063878E+02  1.063951E+02
 3.357500E+02  1.063253E+02  1.063326E+02
 3.360000E+02  1.062628E+02  1.062701E+02
 3.362500E+02  1.062002E+02  1.062076E+02
 3.365000E+02  1.061377E+02  1.061450E+02
 3.367500E+02  1.060751E+02  1.060824E+02
 3.370000E+02  1.060125E+02  1.060198E+02
 3.372500E+02  1.059498E+02  1.059571E+02
 3.375000E+02  1.058872E+02  1.058945E+02
 3.377500E+02  1.058245E+02  1.058318E+02
 3.380000E+02  1.057618E+02  1.057691E+02
 3.382500E+02  1.056991E+02  1.057064E+02
 3.385000E+02  1.056364E+02  1.056437E+02
 3.387500E+02  1.055736E+02  1.055809E+02
 3.390000E+02  1.055108E+02  1.055182E+02
 3.392500E+02  1.054480E+02  1.054554E+02
 3.395000E+02  1.053852E+02  1.053926E+02
 3.397500E+02  1.053224E+02  1.053297E+02
 3.400000E+02  1.052595E+02  1.052669E+02
 3.402500E+02  1.051967E+02  1.052040E+02
 3.405000E+02  1.051338E+02  1.051411E+02
 3.407500E+02  1.050709E+02  1.050782E+02
 3.410000E+02  1.050079E+02  1.050153E+02
 3.412500E+02  1.049450E+02  1.049523E+02
 3.415000E+02  1.048820E+02  1.048893E+02
 3.417500E+02  1.048190E+02  1.048263E+02
 3.420000E+02  1.047560E+02  1.047633E+02
 3.422500E+02  1.046930E+02  1.047003E+02
 3.425000E+02  1.046299E+02  1.046373E+02
 3.427500E+02  1.045668E+02  1.045742E+02
 3.430000E+02  1.045037E+02  1.045111E+02
 3.432500E+02  1.044406E+02  1.044480E+02
 3.435000E+02  1.043775E+02  1.043848E+02
 3.437500E+02  1.043143E+02  1.043217E+02
 3.440000E+02  1.042512E+02  1.042585E+02
 3.442500E+02  1.041880E+02  1.041953E+02
 3.445000E+02  1.041248E+02  1.041321E+02
 3.447500E+02  1.040615E+02  1.040689E+02
 3.450000E+02  1.039983E+02  1.040056E+02
 3.452500E+02  1.039350E+02  1.039424E+02
 3.455000E+02  1.038717E+02  1.038791E+02
 3.457500E+02  1.038084E+02  1.038158E+02
 3.460000E+02  1.037451E+02  1.037524E+02
 3.462500E+02  1.036817E+02  1.036891E+02
 3.465000E+02  1.036183E+02  1.036257E+02
 3.467500E+02  1.035550E+02  1.035623E+02
 3.470000E+02  1.034915E+02  1.034989E+02
 3.472500E+02  1.034281E+02  1.034355E+02
 3.475000E+02  1.033647E+02  1.033720E+02
 3.477500E+02  1.033012E+02  1.033086E+02
 3.480000E+02  1.032377E+02  1.032451E+02
 3.482500E+02  1.031742E+02  1.031816E+02
 3.485000E+02  1.031107E+02  1.031180E+02
 3.487500E+02  1.030471E+02  1.030545E+02
 3.490000E+02  1.029836E+02  1.029909E+02
 3.492500E+02  1.029200E+02  1.029273E+02
 3.495000E+02  1.028564E+02  1.028637E+02
 3.497500E+02  1.027927E+02  1.028001E+02
 3.500000E+02  1.027291E+02  1.027365E+02
 3.502500E+02  1.026654E+02  1.026728E+02
 3.505000E+02  1.026017E+02  1.026091E+02
 3.507500E+02  1.025380E+02  1.025454E+02
 3.510000E+02  1.024743E+02  1.024817E+02
 3.512500E+02  1.024106E+02  1.024179E+02
 3.515000E+02  1.023468E+02  1.023542E+02
 3.517500E+02  1.022830E+02  1.022904E+02
 3.520000E+02  1.022192E+02  1.022266E+02
 3.522500E+02  1.021554E+02  1.021628E+02
 3.525000E+02  1.020915E+02  1.020989E+02
 3.527500E+02  1.020277E+02  1.020351E+02
 3.530000E+02  1.019638E+02  1.019712E+02
 3.532500E+02  1.018999E+02  1.019073E+02
 3.535000E+02  1.018360E+02  1.018434E+02
 3.537500E+02  1.017720E+02  1.017794E+02
 3.540000E+02  1.017081E+02  1.017155E+02
 3.542500E+02  1.016441E+02  1.016515E+02
 3.545000E+02  1.015801E+02  1.015875E+02
 3.547500E+02  1.015161E+02  1.015235E+02
 3.550000E+02  1.014520E+02  1.014594E+02
 3.552500E+02  1.013880E+02  1.013954E+02
 3.555000E+02  1.013239E+02  1.013313E+02
 3.557500E+02  1.012598E+02  1.012672E+02
 3.560000E+02  1.011957E+02  1.012031E+02
 3.562500E+02  1.011316E+02  1.011390E+02
 3.565000E+02  1.010674E+02  1.010748E+02
 3.567500E+02  1.010033E+02  1.010106E+02
 3.570000E+02  1.009391E+02  1.009464E+02
 3.572500E+02  1.008748E+02  1.008822E+02
 3.575000E+02  1.008106E+02  1.008180E+02
 3.577500E+02  1.007464E+02  1.007538E+02
 3.580000E+02  1.006821E+02  1.006895E+02
 3.582500E+02  1.006178E+02  1.006252E+02
 3.585000E+02  1.005535E+02  1.005609E+02
 3.587500E+02  1.004892E+02  1.004966E+02
 3.590000E+02  1.004248E+02  1.004322E+02
 3.592500E+02  1.003605E+02  1.003679E+02
 3.595000E+02  1.002961E+02  1.003035E+02
 3.597500E+02  1.002317E+02  1.002391E+02
 3.600000E+02  1.001673E+02  1.001747E+02
 3.602500E+02  1.001028E+02  1.001102E+02
 3.605000E+02  1.000384E+02  1.000458E+02
 3.607500E+02  9.997388E+01  9.998128E+01
 3.610000E+02  9.990938E+01  9.991678E+01
 3.612500E+02  9.984486E+01  9.985226E+01
 3.615000E+02  9.978032E+01  9.978772E+01
 3.617500E+02  9.971576E+01  9.972317E+01
 3.620000E+02  9.965119E+01  9.965859E+01
 3.622500E+02  9.958659E+01  9.959400E+01
 3.625000E+02  9.952198E+01  9.952938E+01
 3.627500E+02  9.945734E+01  9.946475E+01
 3.630000E+02  9.939269E+01  9.940010E+01
 3.632500E+02  9.932802E+01  9.933543E+01
 3.635000E+02  9.926333E+01  9.927074E+01
 3.637500E+02  9.919862E+01  9.920603E+01
 3.640000E+02  9.913389E+01  9.914130E+01
 3.642500E+02  9.906914E+01  9.907656E+01
 3.645000E+02  9.900438E+01  9.901179E+01
 3.647500E+02  9.893959E+01  9.894700E+01
 3.650000E+02  9.887479E+01  9.888220E+01
 3.652500E+02  9.880996E+01  9.881738E+01
 3.655000E+02  9.874512E+01  9.875253E+01
 3.657500E+02  9.868026E+01  9.868767E+01
 3.660000E+02  9.861538E+01  9.862279E+01
 3.662500E+02  9.855048E+01  9.855789E+01
 3.665000E+02  9.848556E+01  9.849298E+01
 3.667500E+02  9.842062E+01  9.842804E+01
 3.670000E+02  9.835566E+01  9.836308E+01
 3.672500E+02  9.829069E+01  9.829811E+01
 3.675000E+02  9.822569E+01  9.823311E+01
 3.677500E+02  9.816068E+01  9.816810E+01
 3.680000E+02  9.809565E+01  9.810307E+01
 3.682500E+02  9.803060E+01  9.803802E+01
 3.685000E+02  9.796553E+01  9.797295E+01
 3.687500E+02  9.790044E+01  9.790786E+01
 3.690000E+02  9.783533E+01  9.784275E+01
 3.692500E+02  9.777020E+01  9.777763E+01
 3.695000E+02  9.770506E+01  9.771248E+01
 3.697500E+02  9.763989E+01  9.764732E+01
 3.700000E+02  9.757471E+01  9.758214E+01
 3.702500E+02  9.750950E+01  9.751693E+01
 3.705000E+02  9.744428E+01  9.745171E+01
 3.707500E+02  9.737904E+01  9.738647E+01
 3.710000E+02  9.731378E+01  9.732121E+01
 3.712500E+02  9.724851E+01  9.725594E+01
 3.715000E+02  9.718321E+01  9.719064E+01
 3.717500E+02  9.711789E+01  9.712533E+01
 3.720000E+02  9.705256E+01  9.705999E+01
 3.722500E+02  9.698721E+01  9.699464E+01
 3.725000E+02  9.692183E+01  9.692927E+01
 3.727500E+02  9.685644E+01  9.686388E+01
 3.730000E+02  9.679103E+01  9.679847E+01
 3.732500E+02  9.672561E+01  9.673304E+01
 3.735000E+02  9.666016E+01  9.666760E+01
 3.737500E+02  9.659469E+01  9.660213E+01
 3.740000E+02  9.652921E+01  9.653665E+01
 3.742500E+02  9.646371E+01  9.647115E+01
 3.745000E+02  9.639819E+01  9.640563E+01
 3.747500E+02  9.633264E+01  9.634009E+01
 3.750000E+02  9.626709E+01  9.627453E+01
 3.752500E+02  9.620151E+01  9.620895E+01
 3.755000E+02  9.613591E+01  9.614336E+01
 3.757500E+02  9.607030E+01  9.607774E+01
 3.760000E+02  9.600466E+01  9.601211E+01
 3.762500E+02  9.593901E+01  9.594646E+01
 3.765000E+02  9.587334E+01  9.588079E+01
 3.767500E+02  9.580765E+01  9.581510E+01
 3.770000E+02  9.574194E+01  9.574939E+01
 3.772500E+02  9.567621E+01  9.568366E+01
 3.775000E+02  9.561047E+01  9.561792E+01
 3.777500E+02  9.554470E+01  9.555215E+01
 3.780000E+02  9.547892E+01  9.548637E+01
 3.782500E+02  9.541312E+01  9.542057E+01
 3.785000E+02  9.534730E+01  9.535475E+01
 3.787500E+02  9.528146E+01  9.528891E+01
 3.790000E+02  9.521560E+01  9.522306E+01
 3.792500E+02  9.514973E+01  9.515718E+01
 3.795000E+02  9.508383E+01  9.509129E+01
 3.797500E+02  9.501792E+01  9.502538E+01
 3.800000E+02  9.495199E+01  9.495945E+01
 3.802500E+02  9.488604E+01  9.489350E+01
 3.805000E+02  9.482007E+01  9.482753E+01
 3.807500E+02  9.475408E+01  9.476154E+01
 3.810000E+02  9.468808E+01  9.469554E+01
 3.812500E+02  9.462205E+01  9.462951E+01
 3.815000E+02  9.455601E+01  9.456347E+01
 3.817500E+02  9.448995E+01  9.449741E+01
 3.820000E+02  9.442387E+01  9.443133E+01
 3.822500E+02  9.435777E+01  9.436523E+01
 3.825000E+02  9.429165E+01  9.429912E+01
 3.827500E+02  9.422552E+01  9.423298E+01
 3.830000E+02  9.415936E+01  9.416683E+01
 3.832500E+02  9.409319E+01  9.410066E+01
 3.835000E+02  9.402700E+01  9.403447E+01
 3.837500E+02  9.396079E+01  9.396826E+01
 3.840000E+02  9.389456E+01  9.390203E+01
 3.842500E+02  9.382832E+01  9.383579E+01
 3.845000E+02  9.376205E+01  9.376953E+01
 3.847500E+02  9.369577E+01  9.370324E+01
 3.850000E+02  9.362947E+01  9.363694E+01
 3.852500E+02  9.356315E+01  9.357063E+01
 3.855000E+02  9.349681E+01  9.350429E+01
 3.857500E+02  9.343046E+01  9.343793E+01
 3.860000E+02  9.336408E+01  9.337156E+01
 3.862500E+02  9.329769E+01  9.330517E+01
 3.865000E+02  9.323128E+01  9.323876E+01
 3.867500E+02  9.316485E+01  9.317233E+01
 3.870000E+02  9.309840E+01  9.310588E+01
 3.872500E+02  9.303193E+01  9.303941E+01
 3.875000E+02  9.296545E+01  9.297293E+01
 3.877500E+02  9.289894E+01  9.290643E+01
 3.880000E+02  9.283242E+01  9.283991E+01
 3.882500E+02  9.276588E+01  9.277337E+01
 3.885000E+02  9.269933E+01  9.270681E+01
 3.887500E+02  9.263275E+01  9.264023E+01
 3.890000E+02  9.256615E+01  9.257364E+01
 3.892500E+02  9.249954E+01  9.250703E+01
