#         T/K          A/kJ          G/kJ
 2.612500E+02  2.029937E+00  2.031768E+00
 2.615000E+02  2.012614E+00  2.014445E+00
 2.617500E+02  1.995283E+00  1.997114E+00
 2.620000E+02  1.977944E+00  1.979775E+00
 2.622500E+02  1.960597E+00  1.962428E+00
 2.625000E+02  1.943241E+00  1.945072E+00
 2.627500E+02  1.925878E+00  1.927709E+00
 2.630000E+02  1.908507E+00  1.910338E+00
 2.632500E+02  1.891128E+00  1.892959E+00
 2.635000E+02  1.873740E+00  1.875572E+00
 2.637500E+02  1.856345E+00  1.858176E+00
 2.640000E+02  1.838942E+00  1.840773E+00
 2.642500E+02  1.821531E+00  1.823362E+00
 2.645000E+02  1.804111E+00  1.805943E+00
 2.647500E+02  1.786684E+00  1.788515E+00
 2.650000E+02  1.769249E+00  1.771080E+00
 2.652500E+02  1.751805E+00  1.753637E+00
 2.655000E+02  1.734354E+00  1.736185E+00
 2.657500E+02  1.716895E+00  1.718726E+00
 2.660000E+02  1.699427E+00  1.701259E+00
 2.662500E+02  1.681952E+00  1.683784E+00
 2.665000E+02  1.664469E+00  1.666300E+00
 2.667500E+02  1.646978E+00  1.648809E+00
 2.670000E+02  1.629478E+00  1.631310E+00
 2.672500E+02  1.611971E+00  1.613803E+00
 2.675000E+02  1.594456E+00  1.596288E+00
 2.677500E+02  1.576933E+00  1.578765E+00
 2.680000E+02  1.559402E+00  1.561233E+00
 2.682500E+02  1.541862E+00  1.543694E+00
 2.685000E+02  1.524315E+00  1.526147E+00
 2.687500E+02  1.506760E+00  1.508592E+00
 2.690000E+02  1.489197E+00  1.491029E+00
 2.692500E+02  1.471626E+00  1.473458E+00
 2.695000E+02  1.454048E+00  1.455880E+00
 2.697500E+02  1.436461E+00  1.438293E+00
 2.700000E+02  1.418866E+00  1.420698E+00
 2.702500E+02  1.401263E+00  1.403095E+00
 2.705000E+02  1.383652E+00  1.385485E+00
 2.707500E+02  1.366034E+00  1.367866E+00
 2.710000E+02  1.348407E+00  1.350239E+00
 2.712500E+02  1.330773E+00  1.332605E+00
 2.715000E+02  1.313130E+00  1.314963E+00
 2.717500E+02  1.295480E+00  1.297312E+00
 2.720000E+02  1.277821E+00  1.279654E+00
 2.722500E+02  1.260155E+00  1.261988E+00
 2.725000E+02  1.242481E+00  1.244313E+00
 2.727500E+02  1.224799E+00  1.226631E+00
 2.730000E+02  1.207109E+00  1.208941E+00
 2.732500E+02  1.189411E+00  1.191243E+00
 2.735000E+02  1.171705E+00  1.173538E+00
 2.737500E+02  1.153991E+00  1.155824E+00
 2.740000E+02  1.136269E+00  1.138102E+00
 2.742500E+02  1.118540E+00  1.120373E+00
 2.745000E+02  1.100802E+00  1.102635E+00
 2.747500E+02  1.083057E+00  1.084890E+00
 2.750000E+02  1.065303E+00  1.067136E+00
 2.752500E+02  1.047542E+00  1.049375E+00
 2.755000E+02  1.029773E+00  1.031606E+00
 2.757500E+02  1.011996E+00  1.013829E+00
 2.760000E+02  9.942108E-01  9.960439E-01
 2.762500E+02  9.764179E-01  9.782511E-01
 2.765000E+02  9.586171E-01  9.604504E-01
 2.767500E+02  9.408085E-01  9.426418E-01
 2.770000E+02  9.229919E-01  9.248252E-01
 2.772500E+02  9.051675E-01  9.070008E-01
 2.775000E+02  8.873351E-01  8.891686E-01
 2.777500E+02  8.694949E-01  8.713284E-01
 2.780000E+02  8.516468E-01  8.534803E-01
 2.782500E+02  8.337908E-01  8.356244E-01
 2.785000E+02  8.159270E-01  8.177606E-01
 2.787500E+02  7.980552E-01  7.998889E-01
 2.790000E+02  7.801756E-01  7.820093E-01
 2.792500E+02  7.622881E-01  7.641219E-01
 2.795000E+02  7.443928E-01  7.462265E-01
 2.797500E+02  7.264896E-01  7.283234E-01
 2.800000E+02  7.085785E-01  7.104123E-01
 2.802500E+02  6.906595E-01  6.924934E-01
 2.805000E+02  6.727327E-01  6.745666E-01
 2.807500E+02  6.547980E-01  6.566320E-01
 2.810000E+02  6.368554E-01  6.386894E-01
 2.812500E+02  6.189050E-01  6.207391E-01
 2.815000E+02  6.009467E-01  6.027808E-01
 2.817500E+02  5.829806E-01  5.848148E-01
 2.820000E+02  5.650066E-01  5.668408E-01
 2.822500E+02  5.470248E-01  5.488590E-01
 2.825000E+02  5.290351E-01  5.308694E-01
 2.827500E+02  5.110376E-01  5.128719E-01
 2.830000E+02  4.930322E-01  4.948666E-01
 2.832500E+02  4.750190E-01  4.768534E-01
 2.835000E+02  4.569979E-01  4.588323E-01
 2.837500E+02  4.389690E-01  4.408035E-01
 2.840000E+02  4.209322E-01  4.227667E-01
 2.842500E+02  4.028876E-01  4.047222E-01
 2.845000E+02  3.848352E-01  3.866698E-01
 2.847500E+02  3.667749E-01  3.686096E-01
 2.850000E+02  3.487068E-01  3.505415E-01
 2.852500E+02  3.306308E-01  3.324656E-01
 2.855000E+02  3.125471E-01  3.143819E-01
 2.857500E+02  2.944555E-01  2.962903E-01
 2.860000E+02  2.763560E-01  2.781909E-01
 2.862500E+02  2.582487E-01  2.600837E-01
 2.865000E+02  2.401337E-01  2.419686E-01
 2.867500E+02  2.220107E-01  2.238457E-01
 2.870000E+02  2.038800E-01  2.057150E-01
 2.872500E+02  1.857414E-01  1.875765E-01
 2.875000E+02  1.675950E-01  1.694302E-01
 2.877500E+02  1.494408E-01  1.512760E-01
 2.880000E+02  1.312788E-01  1.331140E-01
 2.882500E+02  1.131089E-01  1.149442E-01
 2.885000E+02  9.493128E-02  9.676659E-02
 2.887500E+02  7.674580E-02  7.858116E-02
 2.890000E+02  5.855251E-02  6.038791E-02
 2.892500E+02  4.035141E-02  4.218685E-02
 2.895000E+02  2.214249E-02  2.397797E-02
 2.897500E+02  3.925763E-03  5.761291E-03
 2.900000E+02 -1.429877E-02 -1.246320E-02
 2.902500E+02 -3.253112E-02 -3.069550E-02
 2.905000E+02 -5.077127E-02 -4.893561E-02
 2.907500E+02 -6.901923E-02 -6.718352E-02
 2.910000E+02 -8.727499E-02 -8.543924E-02
 2.912500E+02 -1.055386E-01 -1.037028E-01
 2.915000E+02 -1.238099E-01 -1.219741E-01
 2.917500E+02 -1.420891E-01 -1.402532E-01
 2.920000E+02 -1.603761E-01 -1.585401E-01
 2.922500E+02 -1.786708E-01 -1.768349E-01
 2.925000E+02 -1.969734E-01 -1.951374E-01
 2.927500E+02 -2.152838E-01 -2.134477E-01
 2.930000E+02 -2.336019E-01 -2.317658E-01
 2.932500E+02 -2.519279E-01 -2.500917E-01
 2.935000E+02 -2.702616E-01 -2.684254E-01
 2.937500E+02 -2.886032E-01 -2.867669E-01
 2.940000E+02 -3.069525E-01 -3.051162E-01
 2.942500E+02 -3.253096E-01 -3.234733E-01
 2.945000E+02 -3.436746E-01 -3.418382E-01
 2.947500E+02 -3.620473E-01 -3.602109E-01
 2.950000E+02 -3.804278E-01 -3.785913E-01
 2.952500E+02 -3.988161E-01 -3.969796E-01
 2.955000E+02 -4.172121E-01 -4.153756E-01
 2.957500E+02 -4.356160E-01 -4.337794E-01
 2.960000E+02 -4.540277E-01 -4.521910E-01
 2.962500E+02 -4.724471E-01 -4.706104E-01
 2.965000E+02 -4.908743E-01 -4.890376E-01
 2.967500E+02 -5.093093E-01 -5.074726E-01
 2.970000E+02 -5.277521E-01 -5.259153E-01
 2.972500E+02 -5.462027E-01 -5.443658E-01
 2.975000E+02 -5.646610E-01 -5.628241E-01
 2.977500E+02 -5.831272E-01 -5.812902E-01
 2.980000E+02 -6.016011E-01 -5.997641E-01
 2.982500E+02 -6.200828E-01 -6.182458E-01
 2.985000E+02 -6.385723E-01 -6.367352E-01
 2.987500E+02 -6.570695E-01 -6.552324E-01
 2.990000E+02 -6.755745E-01 -6.737374E-01
 2.992500E+02 -6.940874E-01 -6.922502E-01
 2.995000E+02 -7.126079E-01 -7.107707E-01
 2.997500E+02 -7.311363E-01 -7.292990E-01
 3.000000E+02 -7.496725E-01 -7.478351E-01
 3.002500E+02 -7.682164E-01 -7.663790E-01
 3.005000E+02 -7.867681E-01 -7.849306E-01
 3.007500E+02 -8.053275E-01 -8.034901E-01
 3.010000E+02 -8.238948E-01 -8.220573E-01
 3.012500E+02 -8.424698E-01 -8.406322E-01
 3.015000E+02 -8.610526E-01 -8.592150E-01
 3.017500E+02 -8.796432E-01 -8.778055E-01
 3.020000E+02 -8.982415E-01 -8.964038E-01
 3.022500E+02 -9.168476E-01 -9.150099E-01
 3.025000E+02 -9.354615E-01 -9.336237E-01
 3.027500E+02 -9.540832E-01 -9.522453E-01
 3.030000E+02 -9.727126E-01 -9.708747E-01
 3.032500E+02 -9.913498E-01 -9.895119E-01
 3.035000E+02 -1.009995E+00 -1.008157E+00
 3.037500E+02 -1.028648E+00 -1.026810E+00
 3.040000E+02 -1.047308E+00 -1.045470E+00
 3.042500E+02 -1.065976E+00 -1.064138E+00
 3.045000E+02 -1.084652E+00 -1.082814E+00
 3.047500E+02 -1.103336E+00 -1.101498E+00
 3.050000E+02 -1.122028E+00 -1.120190E+00
 3.052500E+02 -1.140727E+00 -1.138889E+00
 3.055000E+02 -1.159434E+00 -1.157596E+00
 3.057500E+02 -1.178149E+00 -1.176311E+00
 3.060000E+02 -1.196872E+00 -1.195034E+00
 3.062500E+02 -1.215602E+00 -1.213764E+00
 3.065000E+02 -1.234341E+00 -1.232502E+00
 3.067500E+02 -1.253087E+00 -1.251248E+00
 3.070000E+02 -1.271840E+00 -1.270002E+00
 3.072500E+02 -1.290602E+00 -1.288763E+00
 3.075000E+02 -1.309371E+00 -1.307533E+00
 3.077500E+02 -1.328148E+00 -1.326310E+00
 3.080000E+02 -1.346933E+00 -1.345095E+00
 3.082500E+02 -1.365726E+00 -1.363887E+00
 3.085000E+02 -1.384526E+00 -1.382687E+00
 3.087500E+02 -1.403335E+00 -1.401496E+00
 3.090000E+02 -1.422151E+00 -1.420312E+00
 3.092500E+02 -1.440974E+00 -1.439135E+00
 3.095000E+02 -1.459806E+00 -1.457967E+00
 3.097500E+02 -1.478645E+00 -1.476806E+00
 3.100000E+02 -1.497492E+00 -1.495653E+00
 3.102500E+02 -1.516347E+00 -1.514508E+00
 3.105000E+02 -1.535209E+00 -1.533370E+00
 3.107500E+02 -1.554080E+00 -1.552241E+00
 3.110000E+02 -1.572958E+00 -1.571119E+00
 3.112500E+02 -1.591844E+00 -1.590005E+00
 3.115000E+02 -1.610738E+00 -1.608898E+00
 3.117500E+02 -1.629639E+00 -1.627800E+00
 3.120000E+02 -1.648548E+00 -1.646709E+00
 3.122500E+02 -1.667465E+00 -1.665626E+00
 3.125000E+02 -1.686390E+00 -1.684551E+00
 3.127500E+02 -1.705323E+00 -1.703483E+00
 3.130000E+02 -1.724263E+00 -1.722423E+00
 3.132500E+02 -1.743211E+00 -1.741372E+00
 3.135000E+02 -1.762167E+00 -1.760327E+00
 3.137500E+02 -1.781131E+00 -1.779291E+00
 3.140000E+02 -1.800102E+00 -1.798263E+00
 3.142500E+02 -1.819082E+00 -1.817242E+00
 3.145000E+02 -1.838069E+00 -1.836229E+00
 3.147500E+02 -1.857064E+00 -1.855224E+00
 3.150000E+02 -1.876066E+00 -1.874226E+00
 3.152500E+02 -1.895077E+00 -1.893237E+00
 3.155000E+02 -1.914095E+00 -1.912255E+00
 3.157500E+02 -1.933121E+00 -1.931281E+00
 3.160000E+02 -1.952155E+00 -1.950314E+00
 3.162500E+02 -1.971196E+00 -1.969356E+00
 3.165000E+02 -1.990246E+00 -1.988405E+00
 3.167500E+02 -2.009303E+00 -2.007462E+00
 3.170000E+02 -2.028368E+00 -2.026527E+00
 3.172500E+02 -2.047440E+00 -2.045600E+00
 3.175000E+02 -2.066521E+00 -2.064680E+00
 3.177500E+02 -2.085609E+00 -2.083769E+00
 3.180000E+02 -2.104705E+00 -2.102865E+00
 3.182500E+02 -2.123809E+00 -2.121969E+00
 3.185000E+02 -2.142921E+00 -2.141080E+00
 3.187500E+02 -2.162041E+00 -2.160200E+00
 3.190000E+02 -2.181168E+00 -2.179327E+00
 3.192500E+02 -2.200303E+00 -2.198462E+00
 3.195000E+02 -2.219446E+00 -2.217605E+00
 3.197500E+02 -2.238597E+00 -2.236756E+00
 3.200000E+02 -2.257755E+00 -2.255914E+00
 3.202500E+02 -2.276921E+00 -2.275080E+00
 3.205000E+02 -2.296096E+00 -2.294254E+00
 3.207500E+02 -2.315277E+00 -2.313436E+00
 3.210000E+02 -2.334467E+00 -2.332626E+00
 3.212500E+02 -2.353665E+00 -2.351823E+00
 3.215000E+02 -2.372870E+00 -2.371029E+00
 3.217500E+02 -2.392083E+00 -2.390242E+00
 3.220000E+02 -2.411304E+00 -2.409463E+00
 3.222500E+02 -2.430533E+00 -2.428692E+00
 3.225000E+02 -2.449770E+00 -2.447928E+00
 3.227500E+02 -2.469014E+00 -2.467173E+00
 3.230000E+02 -2.488267E+00 -2.486425E+00
 3.232500E+02 -2.507527E+00 -2.505685E+00
 3.235000E+02 -2.526795E+00 -2.524953E+00
 3.237500E+02 -2.546070E+00 -2.544229E+00
 3.240000E+02 -2.565354E+00 -2.563512E+00
 3.242500E+02 -2.584645E+00 -2.582803E+00
 3.245000E+02 -2.603945E+00 -2.602103E+00
 3.247500E+02 -2.623252E+00 -2.621410E+00
 3.250000E+02 -2.642567E+00 -2.640725E+00
 3.252500E+02 -2.661889E+00 -2.660047E+00
 3.255000E+02 -2.681220E+00 -2.679378E+00
 3.257500E+02 -2.700558E+00 -2.698716E+00
 3.260000E+02 -2.719905E+00 -2.718062E+00
 3.262500E+02 -2.739259E+00 -2.737416E+00
 3.265000E+02 -2.758621E+00 -2.756778E+00
 3.267500E+02 -2.777991E+00 -2.776148E+00
 3.270000E+02 -2.797368E+00 -2.795526E+00
 3.272500E+02 -2.816754E+00 -2.814911E+00
 3.275000E+02 -2.836147E+00 -2.834304E+00
 3.277500E+02 -2.855548E+00 -2.853706E+00
 3.280000E+02 -2.874957E+00 -2.873115E+00
 3.282500E+02 -2.894374E+00 -2.892531E+00
 3.285000E+02 -2.913799E+00 -2.911956E+00
 3.287500E+02 -2.933232E+00 -2.931389E+00
 3.290000E+02 -2.952672E+00 -2.950829E+00
 3.292500E+02 -2.972121E+00 -2.970278E+00
 3.295000E+02 -2.991577E+00 -2.989734E+00
 3.297500E+02 -3.011041E+00 -3.009198E+00
 3.300000E+02 -3.030513E+00 -3.028670E+00
 3.302500E+02 -3.049993E+00 -3.048150E+00
 3.305000E+02 -3.069480E+00 -3.067637E+00
 3.307500E+02 -3.088976E+00 -3.087133E+00
 3.310000E+02 -3.108480E+00 -3.106636E+00
 3.312500E+02 -3.127991E+00 -3.126148E+00
 3.315000E+02 -3.147510E+00 -3.145667E+00
 3.317500E+02 -3.167037E+00 -3.165194E+00
 3.320000E+02 -3.186572E+00 -3.184729E+00
 3.322500E+02 -3.206115E+00 -3.204272E+00
 3.325000E+02 -3.225666E+00 -3.223823E+00
 3.327500E+02 -3.245225E+00 -3.243381E+00
 3.330000E+02 -3.264792E+00 -3.262948E+00
 3.332500E+02 -3.284366E+00 -3.282522E+00
 3.335000E+02 -3.303949E+00 -3.302105E+00
 3.337500E+02 -3.323539E+00 -3.321695E+00
 3.340000E+02 -3.343137E+00 -3.341293E+00
 3.342500E+02 -3.362744E+00 -3.360900E+00
 3.345000E+02 -3.382358E+00 -3.380514E+00
 3.347500E+02 -3.401980E+00 -3.400136E+00
 3.350000E+02 -3.421610E+00 -3.419766E+00
 3.352500E+02 -3.441248E+00 -3.439403E+00
 3.355000E+02 -3.460893E+00 -3.459049E+00
 3.357500E+02 -3.480547E+00 -3.478703E+00
 3.360000E+02 -3.500209E+00 -3.498364E+00
 3.362500E+02 -3.519878E+00 -3.518034E+00
 3.365000E+02 -3.539556E+00 -3.537712E+00
 3.367500E+02 -3.559241E+00 -3.557397E+00
 3.370000E+02 -3.578935E+00 -3.577090E+00
 3.372500E+02 -3.598636E+00 -3.596792E+00
 3.375000E+02 -3.618346E+00 -3.616501E+00
 3.377500E+02 -3.638063E+00 -3.636218E+00
 3.380000E+02 -3.657788E+00 -3.655943E+00
 3.382500E+02 -3.677521E+00 -3.675677E+00
 3.385000E+02 -3.697263E+00 -3.695418E+00
 3.387500E+02 -3.717012E+00 -3.715167E+00
 3.390000E+02 -3.736769E+00 -3.734924E+00
 3.392500E+02 -3.756534E+00 -3.754689E+00
 3.395000E+02 -3.776307E+00 -3.774462E+00
 3.397500E+02 -3.796088E+00 -3.794243E+00
 3.400000E+02 -3.815877E+00 -3.814032E+00
 3.402500E+02 -3.835674E+00 -3.833829E+00
 3.405000E+02 -3.855479E+00 -3.853634E+00
 3.407500E+02 -3.875292E+00 -3.873447E+00
 3.410000E+02 -3.895113E+00 -3.893268E+00
 3.412500E+02 -3.914942E+00 -3.913097E+00
 3.415000E+02 -3.934779E+00 -3.932934E+00
 3.417500E+02 -3.954624E+00 -3.952779E+00
 3.420000E+02 -3.974477E+00 -3.972632E+00
 3.422500E+02 -3.994338E+00 -3.992493E+00
 3.425000E+02 -4.014208E+00 -4.012362E+00
 3.427500E+02 -4.034085E+00 -4.032239E+00
 3.430000E+02 -4.053970E+00 -4.052124E+00
 3.432500E+02 -4.073863E+00 -4.072017E+00
 3.435000E+02 -4.093764E+00 -4.091918E+00
 3.437500E+02 -4.113673E+00 -4.111827E+00
 3.440000E+02 -4.133591E+00 -4.131745E+00
 3.442500E+02 -4.153516E+00 -4.151670E+00
 3.445000E+02 -4.173449E+00 -4.171603E+00
 3.447500E+02 -4.193391E+00 -4.191544E+00
 3.450000E+02 -4.213340E+00 -4.211494E+00
 3.452500E+02 -4.233298E+00 -4.231451E+00
 3.455000E+02 -4.253263E+00 -4.251417E+00
 3.457500E+02 -4.273237E+00 -4.271391E+00
 3.460000E+02 -4.293219E+00 -4.291372E+00
 3.462500E+02 -4.313209E+00 -4.311362E+00
 3.465000E+02 -4.333206E+00 -4.331360E+00
 3.467500E+02 -4.353212E+00 -4.351366E+00
 3.470000E+02 -4.373227E+00 -4.371380E+00
 3.472500E+02 -4.393249E+00 -4.391402E+00
 3.475000E+02 -4.413279E+00 -4.411432E+00
 3.477500E+02 -4.433317E+00 -4.431470E+00
 3.480000E+02 -4.453364E+00 -4.451517E+00
 3.482500E+02 -4.473418E+00 -4.471571E+00
 3.485000E+02 -4.493481E+00 -4.491634E+00
 3.487500E+02 -4.513552E+00 -4.511705E+00
 3.490000E+02 -4.533631E+00 -4.531784E+00
 3.492500E+02 -4.553718E+00 -4.551871E+00
 3.495000E+02 -4.573813E+00 -4.571966E+00
 3.497500E+02 -4.593917E+00 -4.592069E+00
 3.500000E+02 -4.614028E+00 -4.612181E+00
 3.502500E+02 -4.634148E+00 -4.632300E+00
 3.505000E+02 -4.654275E+00 -4.652428E+00
 3.507500E+02 -4.674411E+00 -4.672564E+00
 3.510000E+02 -4.694555E+00 -4.692708E+00
 3.512500E+02 -4.714708E+00 -4.712860E+00
 3.515000E+02 -4.734868E+00 -4.733020E+00
 3.517500E+02 -4.755037E+00 -4.753189E+00
 3.520000E+02 -4.775214E+00 -4.773366E+00
 3.522500E+02 -4.795399E+00 -4.793551E+00
 3.525000E+02 -4.815592E+00 -4.813744E+00
 3.527500E+02 -4.835793E+00 -4.833945E+00
 3.530000E+02 -4.856003E+00 -4.854155E+00
 3.532500E+02 -4.876221E+00 -4.874372E+00
 3.535000E+02 -4.896447E+00 -4.894598E+00
 3.537500E+02 -4.916681E+00 -4.914832E+00
 3.540000E+02 -4.936923E+00 -4.935075E+00
 3.542500E+02 -4.957174E+00 -4.955325E+00
 3.545000E+02 -4.977433E+00 -4.975584E+00
 3.547500E+02 -4.997700E+00 -4.995851E+00
 3.550000E+02 -5.017975E+00 -5.016126E+00
 3.552500E+02 -5.038259E+00 -5.036410E+00
 3.555000E+02 -5.058551E+00 -5.056702E+00
 3.557500E+02 -5.078851E+00 -5.077002E+00
 3.560000E+02 -5.099159E+00 -5.097310E+00
 3.562500E+02 -5.119476E+00 -5.117627E+00
 3.565000E+02 -5.139801E+00 -5.137952E+00
 3.567500E+02 -5.160134E+00 -5.158285E+00
 3.570000E+02 -5.180475E+00 -5.178626E+00
 3.572500E+02 -5.200825E+00 -5.198976E+00
 3.575000E+02 -5.221183E+00 -5.219334E+00
 3.577500E+02 -5.241550E+00 -5.239700E+00
 3.580000E+02 -5.261924E+00 -5.260075E+00
 3.582500E+02 -5.282307E+00 -5.280458E+00
 3.585000E+02 -5.302699E+00 -5.300849E+00
 3.587500E+02 -5.323098E+00 -5.321249E+00
 3.590000E+02 -5.343506E+00 -5.341657E+00
 3.592500E+02 -5.363923E+00 -5.362073E+00
 3.595000E+02 -5.384347E+00 -5.382497E+00
 3.597500E+02 -5.404780E+00 -5.402930E+00
 3.600000E+02 -5.425222E+00 -5.423372E+00
 3.602500E+02 -5.445671E+00 -5.443821E+00
 3.605000E+02 -5.466129E+00 -5.464279E+00
 3.607500E+02 -5.486596E+00 -5.484746E+00
 3.610000E+02 -5.507071E+00 -5.505220E+00
 3.612500E+02 -5.527554E+00 -5.525704E+00
 3.615000E+02 -5.548046E+00 -5.546195E+00
 3.617500E+02 -5.568546E+00 -5.566695E+00
 3.620000E+02 -5.589054E+00 -5.587203E+00
 3.622500E+02 -5.609571E+00 -5.607720E+00
 3.625000E+02 -5.630096E+00 -5.628245E+00
 3.627500E+02 -5.650630E+00 -5.648779E+00
 3.630000E+02 -5.671172E+00 -5.669321E+00
 3.632500E+02 -5.691722E+00 -5.689872E+00
 3.635000E+02 -5.712281E+00 -5.710430E+00
 3.637500E+02 -5.732849E+00 -5.730998E+00
 3.640000E+02 -5.753425E+00 -5.751574E+00
 3.642500E+02 -5.774009E+00 -5.772158E+00
 3.645000E+02 -5.794602E+00 -5.792751E+00
 3.647500E+02 -5.815203E+00 -5.813352E+00
 3.650000E+02 -5.835813E+00 -5.833962E+00
 3.652500E+02 -5.856431E+00 -5.854580E+00
 3.655000E+02 -5.877058E+00 -5.875207E+00
 3.657500E+02 -5.897693E+00 -5.895842E+00
 3.660000E+02 -5.918337E+00 -5.916485E+00
 3.662500E+02 -5.938989E+00 -5.937138E+00
 3.665000E+02 -5.959650E+00 -5.957798E+00
 3.667500E+02 -5.980319E+00 -5.978468E+00
 3.670000E+02 -6.000997E+00 -5.999146E+00
 3.672500E+02 -6.021684E+00 -6.019832E+00
 3.675000E+02 -6.042379E+00 -6.040527E+00
 3.677500E+02 -6.063082E+00 -6.061230E+00
 3.680000E+02 -6.083794E+00 -6.081942E+00
 3.682500E+02 -6.104515E+00 -6.102663E+00
 3.685000E+02 -6.125244E+00 -6.123392E+00
 3.687500E+02 -6.145982E+00 -6.144130E+00
 3.690000E+02 -6.166729E+00 -6.164876E+00
 3.692500E+02 -6.187484E+00 -6.185631E+00
 3.695000E+02 -6.208248E+00 -6.206395E+00
 3.697500E+02 -6.229020E+00 -6.227167E+00
 3.700000E+02 -6.249801E+00 -6.247948E+00
 3.702500E+02 -6.270590E+00 -6.268738E+00
 3.705000E+02 -6.291389E+00 -6.289536E+00
 3.707500E+02 -6.312196E+00 -6.310343E+00
 3.710000E+02 -6.333011E+00 -6.331158E+00
 3.712500E+02 -6.353835E+00 -6.351982E+00
 3.715000E+02 -6.374668E+00 -6.372815E+00
 3.717500E+02 -6.395510E+00 -6.393657E+00
 3.720000E+02 -6.416360E+00 -6.414507E+00
 3.722500E+02 -6.437219E+00 -6.435366E+00
 3.725000E+02 -6.458087E+00 -6.456233E+00
 3.727500E+02 -6.478963E+00 -6.477109E+00
 3.730000E+02 -6.499848E+00 -6.497994E+00
 3.732500E+02 -6.520742E+00 -6.518888E+00
 3.735000E+02 -6.541644E+00 -6.539791E+00
 3.737500E+02 -6.562556E+00 -6.560702E+00
 3.740000E+02 -6.583476E+00 -6.581622E+00
 3.742500E+02 -6.604405E+00 -6.602551E+00
 3.745000E+02 -6.625342E+00 -6.623488E+00
 3.747500E+02 -9.760752E+00 -6.657182E+00
 3.750000E+02 -9.811978E+00 -6.706317E+00
 3.752500E+02 -9.863209E+00 -6.755458E+00
 3.755000E+02 -9.914446E+00 -6.804605E+00
 3.757500E+02 -9.965689E+00 -6.853758E+00
 3.760000E+02 -1.001694E+01 -6.902916E+00
 3.762500E+02 -1.006819E+01 -6.952080E+00
 3.765000E+02 -1.011945E+01 -7.001249E+00
 3.767500E+02 -1.017072E+01 -7.050425E+00
 3.770000E+02 -1.022199E+01 -7.099605E+00
 3.772500E+02 -1.027326E+01 -7.148792E+00
 3.775000E+02 -1.032454E+01 -7.197984E+00
 3.777500E+02 -1.037583E+01 -7.247182E+00
 3.780000E+02 -1.042713E+01 -7.296385E+00
 3.782500E+02 -1.047842E+01 -7.345594E+00
 3.785000E+02 -1.052973E+01 -7.394809E+00
 3.787500E+02 -1.058104E+01 -7.444029E+00
 3.790000E+02 -1.063235E+01 -7.493255E+00
 3.792500E+02 -1.068368E+01 -7.542487E+00
 3.795000E+02 -1.073500E+01 -7.591724E+00
 3.797500E+02 -1.078634E+01 -7.640967E+00
 3.800000E+02 -1.083767E+01 -7.690215E+00
 3.802500E+02 -1.088902E+01 -7.739469E+00
 3.805000E+02 -1.094037E+01 -7.788729E+00
 3.807500E+02 -1.099172E+01 -7.837994E+00
 3.810000E+02 -1.104308E+01 -7.887265E+00
 3.812500E+02 -1.109445E+01 -7.936541E+00
 3.815000E+02 -1.114582E+01 -7.985823E+00
 3.817500E+02 -1.119720E+01 -8.035111E+00
 3.820000E+02 -1.124858E+01 -8.084404E+00
