#         T/K            w1            w2            w3            w5
 3.475000E+02  7.643863E-03  5.826659E-03  7.931315E-04  9.857363E-01
 3.477500E+02  7.688719E-03  5.877705E-03  7.982461E-04  9.856353E-01
 3.480000E+02  7.733782E-03  5.929129E-03  8.033865E-04  9.855337E-01
 3.482500E+02  7.779052E-03  5.980935E-03  8.085527E-04  9.854315E-01
 3.485000E+02  7.824531E-03  6.033124E-03  8.137450E-04  9.853286E-01
 3.487500E+02  7.870219E-03  6.085699E-03  8.189634E-04  9.852251E-01
 3.490000E+02  7.916116E-03  6.138662E-03  8.242079E-04  9.851210E-01
 3.492500E+02  7.962224E-03  6.192015E-03  8.294787E-04  9.850163E-01
 3.495000E+02  8.008543E-03  6.245760E-03  8.347758E-04  9.849109E-01
 3.497500E+02  8.055075E-03  6.299901E-03  8.400994E-04  9.848049E-01
 3.500000E+02  8.101818E-03  6.354440E-03  8.454495E-04  9.846983E-01
 3.502500E+02  8.148776E-03  6.409378E-03  8.508263E-04  9.845910E-01
 3.505000E+02  8.195947E-03  6.464718E-03  8.562297E-04  9.844831E-01
 3.507500E+02  8.243334E-03  6.520462E-03  8.616600E-04  9.843745E-01
 3.510000E+02  8.290936E-03  6.576614E-03  8.671172E-04  9.842653E-01
 3.512500E+02  8.338754E-03  6.633175E-03  8.726013E-04  9.841555E-01
 3.515000E+02  8.386790E-03  6.690148E-03  8.781126E-04  9.840449E-01
 3.517500E+02  8.435043E-03  6.747535E-03  8.836510E-04  9.839338E-01
 3.520000E+02  8.483515E-03  6.805339E-03  8.892167E-04  9.838219E-01
 3.522500E+02  8.532207E-03  6.863562E-03  8.948098E-04  9.837094E-01
 3.525000E+02  8.581119E-03  6.922207E-03  9.004303E-04  9.835962E-01
 3.527500E+02  8.630251E-03  6.981276E-03  9.060783E-04  9.834824E-01
 3.530000E+02  8.679606E-03  7.040771E-03  9.117540E-04  9.833679E-01
 3.532500E+02  8.729182E-03  7.100695E-03  9.174574E-04  9.832527E-01
 3.535000E+02  8.778983E-03  7.161052E-03  9.231887E-04  9.831368E-01
 3.537500E+02  8.829007E-03  7.221842E-03  9.289479E-04  9.830202E-01
 3.540000E+02  8.879256E-03  7.283069E-03  9.347350E-04  9.829029E-01
 3.542500E+02  8.929730E-03  7.344735E-03  9.405503E-04  9.827850E-01
 3.545000E+02  8.980431E-03  7.406843E-03  9.463938E-04  9.826663E-01
 3.547500E+02  9.031359E-03  7.469396E-03  9.522656E-04  9.825470E-01
 3.550000E+02  9.082515E-03  7.532395E-03  9.581657E-04  9.824269E-01
 3.552500E+02  9.133900E-03  7.595844E-03  9.640943E-04  9.823062E-01
 3.555000E+02  9.185514E-03  7.659746E-03  9.700515E-04  9.821847E-01
 3.557500E+02  9.237358E-03  7.724102E-03  9.760374E-04  9.820625E-01
 3.560000E+02  9.289434E-03  7.788915E-03  9.820521E-04  9.819396E-01
 3.562500E+02  9.341742E-03  7.854189E-03  9.880955E-04  9.818160E-01
 3.565000E+02  9.394282E-03  7.919926E-03  9.941680E-04  9.816916E-01
 3.567500E+02  9.447056E-03  7.986128E-03  1.000269E-03  9.815665E-01
 3.570000E+02  9.500064E-03  8.052798E-03  1.006400E-03  9.814407E-01
 3.572500E+02  9.553307E-03  8.119938E-03  1.012560E-03  9.813142E-01
 3.575000E+02  9.606786E-03  8.187553E-03  1.018749E-03  9.811869E-01
 3.577500E+02  9.660502E-03  8.255643E-03  1.024968E-03  9.810589E-01
 3.580000E+02  9.714455E-03  8.324213E-03  1.031216E-03  9.809301E-01
 3.582500E+02  9.768647E-03  8.393264E-03  1.037494E-03  9.808006E-01
 3.585000E+02  9.823078E-03  8.462800E-03  1.043801E-03  9.806703E-01
 3.587500E+02  9.877749E-03  8.532823E-03  1.050138E-03  9.805393E-01
 3.590000E+02  9.932661E-03  8.603336E-03  1.056506E-03  9.804075E-01
 3.592500E+02  9.987815E-03  8.674342E-03  1.062903E-03  9.802749E-01
 3.595000E+02  1.004321E-02  8.745843E-03  1.069330E-03  9.801416E-01
 3.597500E+02  1.009885E-02  8.817843E-03  1.075787E-03  9.800075E-01
 3.600000E+02  1.015474E-02  8.890344E-03  1.082275E-03  9.798726E-01
 3.602500E+02  1.021086E-02  8.963349E-03  1.088793E-03  9.797370E-01
 3.605000E+02  1.026724E-02  9.036862E-03  1.095342E-03  9.796006E-01
 3.607500E+02  1.032386E-02  9.110884E-03  1.101921E-03  9.794633E-01
 3.610000E+02  1.038073E-02  9.185418E-03  1.108531E-03  9.793253E-01
 3.612500E+02  1.043785E-02  9.260469E-03  1.115172E-03  9.791865E-01
 3.615000E+02  1.049522E-02  9.336038E-03  1.121843E-03  9.790469E-01
 3.617500E+02  1.055283E-02  9.412128E-03  1.128545E-03  9.789065E-01
 3.620000E+02  1.061070E-02  9.488742E-03  1.135279E-03  9.787653E-01
 3.622500E+02  1.066882E-02  9.565884E-03  1.142044E-03  9.786232E-01
 3.625000E+02  1.072720E-02  9.643557E-03  1.148840E-03  9.784804E-01
 3.627500E+02  1.078582E-02  9.721762E-03  1.155667E-03  9.783367E-01
 3.630000E+02  1.084471E-02  9.800504E-03  1.162526E-03  9.781923E-01
 3.632500E+02  1.090384E-02  9.879784E-03  1.169416E-03  9.780470E-01
 3.635000E+02  1.096324E-02  9.959608E-03  1.176338E-03  9.779008E-01
 3.637500E+02  1.102289E-02  1.003998E-02  1.183292E-03  9.777538E-01
 3.640000E+02  1.108280E-02  1.012089E-02  1.190277E-03  9.776060E-01
 3.642500E+02  1.114296E-02  1.020236E-02  1.197295E-03  9.774574E-01
 3.645000E+02  1.120339E-02  1.028438E-02  1.204344E-03  9.773079E-01
 3.647500E+02  1.126408E-02  1.036696E-02  1.211426E-03  9.771575E-01
 3.650000E+02  1.132503E-02  1.045010E-02  1.218540E-03  9.770063E-01
 3.652500E+02  1.138625E-02  1.053381E-02  1.225686E-03  9.768543E-01
 3.655000E+02  1.144772E-02  1.061808E-02  1.232865E-03  9.767013E-01
 3.657500E+02  1.150947E-02  1.070292E-02  1.240076E-03  9.765475E-01
 3.660000E+02  1.157147E-02  1.078833E-02  1.247320E-03  9.763929E-01
 3.662500E+02  1.163375E-02  1.087432E-02  1.254596E-03  9.762373E-01
 3.665000E+02  1.169629E-02  1.096089E-02  1.261906E-03  9.760809E-01
 3.667500E+02  1.175910E-02  1.104804E-02  1.269248E-03  9.759236E-01
 3.670000E+02  1.182217E-02  1.113578E-02  1.276624E-03  9.757654E-01
 3.672500E+02  1.188552E-02  1.122411E-02  1.284032E-03  9.756063E-01
 3.675000E+02  1.194914E-02  1.131303E-02  1.291474E-03  9.754464E-01
 3.677500E+02  1.201303E-02  1.140254E-02  1.298949E-03  9.752855E-01
 3.680000E+02  1.207720E-02  1.149265E-02  1.306457E-03  9.751237E-01
 3.682500E+02  1.214163E-02  1.158337E-02  1.314000E-03  9.749610E-01
 3.685000E+02  1.220635E-02  1.167469E-02  1.321575E-03  9.747974E-01
 3.687500E+02  1.227134E-02  1.176662E-02  1.329185E-03  9.746329E-01
 3.690000E+02  1.233660E-02  1.185916E-02  1.336828E-03  9.744674E-01
 3.692500E+02  1.240215E-02  1.195232E-02  1.344505E-03  9.743010E-01
 3.695000E+02  1.246797E-02  1.204609E-02  1.352216E-03  9.741337E-01
 3.697500E+02  1.253407E-02  1.214049E-02  1.359962E-03  9.739655E-01
 3.700000E+02  1.260045E-02  1.223551E-02  1.367741E-03  9.737963E-01
 3.702500E+02  1.266712E-02  1.233116E-02  1.375555E-03  9.736262E-01
 3.705000E+02  1.273406E-02  1.242744E-02  1.383404E-03  9.734551E-01
 3.707500E+02  1.280129E-02  1.252436E-02  1.391287E-03  9.732831E-01
 3.710000E+02  1.286881E-02  1.262191E-02  1.399204E-03  9.731101E-01
 3.712500E+02  1.293661E-02  1.272011E-02  1.407156E-03  9.729361E-01
 3.715000E+02  1.300470E-02  1.281896E-02  1.415144E-03  9.727612E-01
 3.717500E+02  1.307307E-02  1.291845E-02  1.423166E-03  9.725853E-01
 3.720000E+02  1.314173E-02  1.301860E-02  1.431223E-03  9.724084E-01
 3.722500E+02  1.321069E-02  1.311940E-02  1.439315E-03  9.722306E-01
 3.725000E+02  1.327993E-02  1.322086E-02  1.447443E-03  9.720518E-01
 3.727500E+02  1.334947E-02  1.332299E-02  1.455606E-03  9.718719E-01
 3.730000E+02  1.341930E-02  1.342578E-02  1.463804E-03  9.716911E-01
 3.732500E+02  1.348942E-02  1.352925E-02  1.472038E-03  9.715093E-01
 3.735000E+02  1.355983E-02  1.363338E-02  1.480307E-03  9.713265E-01
 3.737500E+02  1.363055E-02  1.373820E-02  1.488613E-03  9.711426E-01
 3.740000E+02  1.370156E-02  1.384369E-02  1.496954E-03  9.709578E-01
 3.742500E+02  1.377287E-02  1.394988E-02  1.505331E-03  9.707719E-01
 3.745000E+02  1.384447E-02  1.405674E-02  1.513744E-03  9.705850E-01
 3.747500E+02  9.985118E-01  1.487972E-03  2.341219E-07  3.199385E-10
 3.750000E+02  9.985151E-01  1.484653E-03  2.320328E-07  3.123305E-10
 3.752500E+02  9.985184E-01  1.481347E-03  2.299653E-07  3.049136E-10
 3.755000E+02  9.985217E-01  1.478053E-03  2.279192E-07  2.976827E-10
 3.757500E+02  9.985250E-01  1.474771E-03  2.258940E-07  2.906328E-10
 3.760000E+02  9.985283E-01  1.471502E-03  2.238897E-07  2.837593E-10
 3.762500E+02  9.985315E-01  1.468246E-03  2.219059E-07  2.770575E-10
 3.765000E+02  9.985348E-01  1.465002E-03  2.199425E-07  2.705229E-10
 3.767500E+02  9.985380E-01  1.461770E-03  2.179992E-07  2.641510E-10
 3.770000E+02  9.985412E-01  1.458550E-03  2.160757E-07  2.579377E-10
 3.772500E+02  9.985444E-01  1.455343E-03  2.141719E-07  2.518788E-10
 3.775000E+02  9.985476E-01  1.452148E-03  2.122875E-07  2.459703E-10
 3.777500E+02  9.985508E-01  1.448964E-03  2.104222E-07  2.402082E-10
 3.780000E+02  9.985540E-01  1.445793E-03  2.085760E-07  2.345886E-10
 3.782500E+02  9.985572E-01  1.442634E-03  2.067485E-07  2.291080E-10
 3.785000E+02  9.985603E-01  1.439486E-03  2.049395E-07  2.237627E-10
 3.787500E+02  9.985634E-01  1.436351E-03  2.031488E-07  2.185492E-10
 3.790000E+02  9.985666E-01  1.433227E-03  2.013763E-07  2.134640E-10
 3.792500E+02  9.985697E-01  1.430114E-03  1.996217E-07  2.085039E-10
 3.795000E+02  9.985728E-01  1.427014E-03  1.978848E-07  2.036655E-10
 3.797500E+02  9.985759E-01  1.423925E-03  1.961654E-07  1.989458E-10
 3.800000E+02  9.985790E-01  1.420847E-03  1.944633E-07  1.943418E-10
 3.802500E+02  9.985820E-01  1.417781E-03  1.927783E-07  1.898503E-10
 3.805000E+02  9.985851E-01  1.414727E-03  1.911103E-07  1.854685E-10
 3.807500E+02  9.985881E-01  1.411684E-03  1.894589E-07  1.811937E-10
 3.810000E+02  9.985912E-01  1.408652E-03  1.878241E-07  1.770230E-10
 3.812500E+02  9.985942E-01  1.405631E-03  1.862057E-07  1.729538E-10
 3.815000E+02  9.985972E-01  1.402622E-03  1.846034E-07  1.689835E-10
 3.817500E+02  9.986002E-01  1.399623E-03  1.830171E-07  1.651095E-10
 3.820000E+02  9.986032E-01  1.396636E-03  1.814467E-07  1.613295E-10
 3.822500E+02  9.986062E-01  1.393660E-03  1.798918E-07  1.576409E-10
 3.825000E+02  9.986091E-01  1.390695E-03  1.783524E-07  1.540415E-10
 3.827500E+02  9.986121E-01  1.387741E-03  1.768283E-07  1.505290E-10
 3.830000E+02  9.986150E-01  1.384798E-03  1.753193E-07  1.471012E-10
 3.832500E+02  9.986180E-01  1.381865E-03  1.738253E-07  1.437560E-10
 3.835000E+02  9.986209E-01  1.378944E-03  1.723460E-07  1.404912E-10
 3.837500E+02  9.986238E-01  1.376033E-03  1.708813E-07  1.373048E-10
 3.840000E+02  9.986267E-01  1.373132E-03  1.694311E-07  1.341949E-10
 3.842500E+02  9.986296E-01  1.370243E-03  1.679952E-07  1.311595E-10
 3.845000E+02  9.986325E-01  1.367364E-03  1.665734E-07  1.281967E-10
 3.847500E+02  9.986353E-01  1.364495E-03  1.651656E-07  1.253046E-10
 3.850000E+02  9.986382E-01  1.361637E-03  1.637716E-07  1.224817E-10
 3.852500E+02  9.986410E-01  1.358790E-03  1.623912E-07  1.197259E-10
 3.855000E+02  9.986439E-01  1.355952E-03  1.610244E-07  1.170358E-10
 3.857500E+02  9.986467E-01  1.353126E-03  1.596710E-07  1.144097E-10
 3.860000E+02  9.986495E-01  1.350309E-03  1.583307E-07  1.118458E-10
 3.862500E+02  9.986523E-01  1.347503E-03  1.570036E-07  1.093428E-10
 3.865000E+02  9.986551E-01  1.344706E-03  1.556893E-07  1.068991E-10
 3.867500E+02  9.986579E-01  1.341920E-03  1.543879E-07  1.045131E-10
 3.870000E+02  9.986607E-01  1.339145E-03  1.530991E-07  1.021835E-10
 3.872500E+02  9.986635E-01  1.336379E-03  1.518228E-07  9.990883E-11
 3.875000E+02  9.986662E-01  1.333623E-03  1.505588E-07  9.768777E-11
 3.877500E+02  9.986690E-01  1.330877E-03  1.493072E-07  9.551896E-11
 3.880000E+02  9.986717E-01  1.328141E-03  1.480676E-07  9.340112E-11
 3.882500E+02  9.986744E-01  1.325415E-03  1.468400E-07  9.133298E-11
 3.885000E+02  9.986772E-01  1.322699E-03  1.456242E-07  8.931332E-11
 3.887500E+02  9.986799E-01  1.319992E-03  1.444201E-07  8.734093E-11
 3.890000E+02  9.986826E-01  1.317295E-03  1.432277E-07  8.541465E-11
 3.892500E+02  9.986852E-01  1.314608E-03  1.420467E-07  8.353335E-11
 3.895000E+02  9.986879E-01  1.311931E-03  1.408770E-07  8.169592E-11
 3.897500E+02  9.986906E-01  1.309263E-03  1.397185E-07  7.990128E-11
 3.900000E+02  9.986933E-01  1.306604E-03  1.385711E-07  7.814839E-11
 3.902500E+02  9.986959E-01  1.303955E-03  1.374347E-07  7.643621E-11
 3.905000E+02  9.986985E-01  1.301316E-03  1.363092E-07  7.476375E-11
 3.907500E+02  9.987012E-01  1.298686E-03  1.351944E-07  7.313005E-11
 3.910000E+02  9.987038E-01  1.296065E-03  1.340902E-07  7.153415E-11
 3.912500E+02  9.987064E-01  1.293454E-03  1.329965E-07  6.997513E-11
 3.915000E+02  9.987090E-01  1.290852E-03  1.319132E-07  6.845210E-11
 3.917500E+02  9.987116E-01  1.288259E-03  1.308401E-07  6.696418E-11
 3.920000E+02  9.987142E-01  1.285676E-03  1.297773E-07  6.551052E-11
 3.922500E+02  9.987168E-01  1.283101E-03  1.287245E-07  6.409028E-11
 3.925000E+02  9.987193E-01  1.280536E-03  1.276817E-07  6.270266E-11
 3.927500E+02  9.987219E-01  1.277980E-03  1.266487E-07  6.134686E-11
 3.930000E+02  9.987244E-01  1.275433E-03  1.256255E-07  6.002212E-11
 3.932500E+02  9.987270E-01  1.272895E-03  1.246119E-07  5.872769E-11
 3.935000E+02  9.987295E-01  1.270365E-03  1.236078E-07  5.746283E-11
 3.937500E+02  9.987320E-01  1.267845E-03  1.226132E-07  5.622684E-11
 3.940000E+02  9.987345E-01  1.265334E-03  1.216279E-07  5.501902E-11
 3.942500E+02  9.987370E-01  1.262831E-03  1.206519E-07  5.383869E-11
 3.945000E+02  9.987395E-01  1.260337E-03  1.196850E-07  5.268519E-11
 3.947500E+02  9.987420E-01  1.257852E-03  1.187271E-07  5.155789E-11
 3.950000E+02  9.987445E-01  1.255376E-03  1.177782E-07  5.045614E-11
 3.952500E+02  9.987470E-01  1.252908E-03  1.168381E-07  4.937935E-11
 3.955000E+02  9.987494E-01  1.250449E-03  1.159068E-07  4.832691E-11
 3.957500E+02  9.987519E-01  1.247999E-03  1.149842E-07  4.729825E-11
 3.960000E+02  9.987543E-01  1.245557E-03  1.140701E-07  4.629280E-11
 3.962500E+02  9.987568E-01  1.243123E-03  1.131645E-07  4.531000E-11
 3.965000E+02  9.987592E-01  1.240698E-03  1.122673E-07  4.434933E-11
 3.967500E+02  9.987616E-01  1.238282E-03  1.113785E-07  4.341024E-11
 3.970000E+02  9.987640E-01  1.235874E-03  1.104978E-07  4.249224E-11
 3.972500E+02  9.987664E-01  1.233474E-03  1.096253E-07  4.159481E-11
 3.975000E+02  9.987688E-01  1.231083E-03  1.087608E-07  4.071749E-11
 3.977500E+02  9.987712E-01  1.228700E-03  1.079043E-07  3.985978E-11
 3.980000E+02  9.987736E-01  1.226325E-03  1.070557E-07  3.902123E-11
 3.982500E+02  9.987759E-01  1.223958E-03  1.062149E-07  3.820139E-11
 3.985000E+02  9.987783E-01  1.221600E-03  1.053818E-07  3.739982E-11
 3.987500E+02  9.987806E-01  1.219249E-03  1.045564E-07  3.661608E-11
 3.990000E+02  9.987830E-01  1.216907E-03  1.037385E-07  3.584976E-11
 3.992500E+02  9.987853E-01  1.214573E-03  1.029281E-07  3.510045E-11
 3.995000E+02  9.987877E-01  1.212247E-03  1.021250E-07  3.436775E-11
 3.997500E+02  9.987900E-01  1.209929E-03  1.013294E-07  3.365128E-11
 4.000000E+02  9.987923E-01  1.207619E-03  1.005409E-07  3.295065E-11
 4.002500E+02  9.987946E-01  1.205316E-03  9.975970E-08  3.226549E-11
 4.005000E+02  9.987969E-01  1.203022E-03  9.898556E-08  3.159545E-11
 4.007500E+02  9.987992E-01  1.200736E-03  9.821846E-08  3.094016E-11
 4.010000E+02  9.988014E-01  1.198457E-03  9.745831E-08  3.029930E-11
 4.012500E+02  9.988037E-01  1.196186E-03  9.670504E-08  2.967252E-11
 4.015000E+02  9.988060E-01  1.193923E-03  9.595860E-08  2.905950E-11
 4.017500E+02  9.988082E-01  1.191668E-03  9.521890E-08  2.845992E-11
 4.020000E+02  9.988105E-01  1.189420E-03  9.448588E-08  2.787346E-11
 4.022500E+02  9.988127E-01  1.187180E-03  9.375946E-08  2.729983E-11
 4.025000E+02  9.988150E-01  1.184947E-03  9.303959E-08  2.673872E-11
 4.027500E+02  9.988172E-01  1.182722E-03  9.232620E-08  2.618986E-11
 4.030000E+02  9.988194E-01  1.180505E-03  9.161921E-08  2.565295E-11
 4.032500E+02  9.988216E-01  1.178295E-03  9.091857E-08  2.512773E-11
 4.035000E+02  9.988238E-01  1.176093E-03  9.022421E-08  2.461392E-11
 4.037500E+02  9.988260E-01  1.173898E-03  8.953607E-08  2.411126E-11
 4.040000E+02  9.988282E-01  1.171711E-03  8.885408E-08  2.361950E-11
 4.042500E+02  9.988304E-01  1.169531E-03  8.817817E-08  2.313839E-11
 4.045000E+02  9.988326E-01  1.167358E-03  8.750830E-08  2.266768E-11
 4.047500E+02  9.988347E-01  1.165193E-03  8.684440E-08  2.220713E-11
 4.050000E+02  9.988369E-01  1.163034E-03  8.618640E-08  2.175652E-11
 4.052500E+02  9.988390E-01  1.160884E-03  8.553425E-08  2.131562E-11
 4.055000E+02  9.988412E-01  1.158740E-03  8.488789E-08  2.088421E-11
 4.057500E+02  9.988433E-01  1.156604E-03  8.424726E-08  2.046207E-11
 4.060000E+02  9.988454E-01  1.154474E-03  8.361231E-08  2.004899E-11
 4.062500E+02  9.988476E-01  1.152352E-03  8.298297E-08  1.964476E-11
 4.065000E+02  9.988497E-01  1.150237E-03  8.235919E-08  1.924920E-11
 4.067500E+02  9.988518E-01  1.148129E-03  8.174092E-08  1.886209E-11
 4.070000E+02  9.988539E-01  1.146028E-03  8.112809E-08  1.848325E-11
 4.072500E+02  9.988560E-01  1.143934E-03  8.052066E-08  1.811249E-11
 4.075000E+02  9.988581E-01  1.141848E-03  7.991858E-08  1.774963E-11
 4.077500E+02  9.988602E-01  1.139768E-03  7.932178E-08  1.739449E-11
 4.080000E+02  9.988622E-01  1.137694E-03  7.873021E-08  1.704690E-11
 4.082500E+02  9.988643E-01  1.135628E-03  7.814383E-08  1.670669E-11
 4.085000E+02  9.988664E-01  1.133569E-03  7.756258E-08  1.637370E-11
 4.087500E+02  9.988684E-01  1.131517E-03  7.698641E-08  1.604775E-11
 4.090000E+02  9.988705E-01  1.129471E-03  7.641527E-08  1.572870E-11
 4.092500E+02  9.988725E-01  1.127432E-03  7.584911E-08  1.541639E-11
 4.095000E+02  9.988745E-01  1.125400E-03  7.528788E-08  1.511067E-11
 4.097500E+02  9.988766E-01  1.123374E-03  7.473153E-08  1.481139E-11
 4.100000E+02  9.988786E-01  1.121356E-03  7.418002E-08  1.451842E-11
 4.102500E+02  9.988806E-01  1.119343E-03  7.363329E-08  1.423160E-11
 4.105000E+02  9.988826E-01  1.117338E-03  7.309131E-08  1.395080E-11
 4.107500E+02  9.988846E-01  1.115339E-03  7.255401E-08  1.367589E-11
 4.110000E+02  9.988866E-01  1.113347E-03  7.202137E-08  1.340674E-11
 4.112500E+02  9.988886E-01  1.111361E-03  7.149332E-08  1.314322E-11
 4.115000E+02  9.988905E-01  1.109382E-03  7.096983E-08  1.288520E-11
 4.117500E+02  9.988925E-01  1.107409E-03  7.045085E-08  1.263257E-11
 4.120000E+02  9.988945E-01  1.105443E-03  6.993634E-08  1.238521E-11
 4.122500E+02  9.988964E-01  1.103483E-03  6.942625E-08  1.214300E-11
 4.125000E+02  9.988984E-01  1.101529E-03  6.892054E-08  1.190582E-11
 4.127500E+02  9.989003E-01  1.099582E-03  6.841917E-08  1.167357E-11
 4.130000E+02  9.989023E-01  1.097642E-03  6.792209E-08  1.144613E-11
 4.132500E+02  9.989042E-01  1.095707E-03  6.742927E-08  1.122341E-11
 4.135000E+02  9.989062E-01  1.093779E-03  6.694066E-08  1.100529E-11
 4.137500E+02  9.989081E-01  1.091857E-03  6.645622E-08  1.079169E-11
 4.140000E+02  9.989100E-01  1.089942E-03  6.597591E-08  1.058249E-11
 4.142500E+02  9.989119E-01  1.088032E-03  6.549969E-08  1.037760E-11
 4.145000E+02  9.989138E-01  1.086129E-03  6.502752E-08  1.017694E-11
 4.147500E+02  9.989157E-01  1.084232E-03  6.455937E-08  9.980401E-12
 4.150000E+02  9.989176E-01  1.082341E-03  6.409519E-08  9.787900E-12
 4.152500E+02  9.989195E-01  1.080457E-03  6.363494E-08  9.599349E-12
 4.155000E+02  9.989214E-01  1.078578E-03  6.317859E-08  9.414662E-12
 4.157500E+02  9.989232E-01  1.076705E-03  6.272610E-08  9.233755E-12
 4.160000E+02  9.989251E-01  1.074839E-03  6.227743E-08  9.056547E-12
 4.162500E+02  9.989270E-01  1.072978E-03  6.183255E-08  8.882957E-12
 4.165000E+02  9.989288E-01  1.071124E-03  6.139141E-08  8.712907E-12
 4.167500E+02  9.989307E-01  1.069275E-03  6.095399E-08  8.546321E-12
 4.170000E+02  9.989325E-01  1.067433E-03  6.052025E-08  8.383124E-12
 4.172500E+02  9.989343E-01  1.065596E-03  6.009015E-08  8.223243E-12
 4.175000E+02  9.989362E-01  1.063765E-03  5.966366E-08  8.066607E-12
 4.177500E+02  9.989380E-01  1.061940E-03  5.924074E-08  7.913147E-12
 4.180000E+02  9.989398E-01  1.060121E-03  5.882136E-08  7.762794E-12
 4.182500E+02  9.989416E-01  1.058307E-03  5.840549E-08  7.615482E-12
 4.185000E+02  9.989434E-01  1.056500E-03  5.799308E-08  7.471145E-12
 4.187500E+02  9.989452E-01  1.054698E-03  5.758412E-08  7.329720E-12
 4.190000E+02  9.989470E-01  1.052902E-03  5.717857E-08  7.191144E-12
 4.192500E+02  9.989488E-01  1.051112E-03  5.677639E-08  7.055358E-12
 4.195000E+02  9.989506E-01  1.049327E-03  5.637755E-08  6.922302E-12
 4.197500E+02  9.989524E-01  1.047548E-03  5.598202E-08  6.791917E-12
 4.200000E+02  9.989542E-01  1.045775E-03  5.558977E-08  6.664147E-12
 4.202500E+02  9.989559E-01  1.044007E-03  5.520077E-08  6.538936E-12
 4.205000E+02  9.989577E-01  1.042245E-03  5.481499E-08  6.416230E-12
 4.207500E+02  9.989595E-01  1.040489E-03  5.443240E-08  6.295976E-12
 4.210000E+02  9.989612E-01  1.038738E-03  5.405296E-08  6.178122E-12
 4.212500E+02  9.989630E-01  1.036993E-03  5.367665E-08  6.062618E-12
 4.215000E+02  9.989647E-01  1.035253E-03  5.330344E-08  5.949413E-12
 4.217500E+02  9.989664E-01  1.033518E-03  5.293330E-08  5.838460E-12
 4.220000E+02  9.989682E-01  1.031790E-03  5.256620E-08  5.729711E-12
 4.222500E+02  9.989699E-01  1.030066E-03  5.220211E-08  5.623119E-12
 4.225000E+02  9.989716E-01  1.028348E-03  5.184101E-08  5.518640E-12
 4.227500E+02  9.989733E-01  1.026635E-03  5.148286E-08  5.416228E-12
 4.230000E+02  9.989750E-01  1.024928E-03  5.112765E-08  5.315842E-12
 4.232500E+02  9.989767E-01  1.023226E-03  5.077533E-08  5.217437E-12
 4.235000E+02  9.989784E-01  1.021530E-03  5.042589E-08  5.120973E-12
 4.237500E+02  9.989801E-01  1.019838E-03  5.007929E-08  5.026410E-12
 4.240000E+02  9.989818E-01  1.018152E-03  4.973552E-08  4.933707E-12
 4.242500E+02  9.989835E-01  1.016472E-03  4.939454E-08  4.842826E-12
 4.245000E+02  9.989852E-01  1.014796E-03  4.905633E-08  4.753728E-12
 4.247500E+02  9.989868E-01  1.013126E-03  4.872087E-08  4.666378E-12
 4.250000E+02  9.989885E-01  1.011461E-03  4.838812E-08  4.580738E-12
 4.252500E+02  9.989902E-01  1.009801E-03  4.805807E-08  4.496774E-12
 4.255000E+02  9.989918E-01  1.008147E-03  4.773068E-08  4.414449E-12
 4.257500E+02  9.989935E-01  1.006497E-03  4.740594E-08  4.333731E-12
 4.260000E+02  9.989951E-01  1.004853E-03  4.708382E-08  4.254587E-12
 4.262500E+02  9.989967E-01  1.003213E-03  4.676429E-08  4.176983E-12
 4.265000E+02  9.989984E-01  1.001579E-03  4.644733E-08  4.100888E-12
 4.267500E+02  9.990000E-01  9.999501E-04  4.613292E-08  4.026270E-12
 4.270000E+02  9.990016E-01  9.983260E-04  4.582104E-08  3.953101E-12
 4.272500E+02  9.990032E-01  9.967069E-04  4.551166E-08  3.881349E-12
 4.275000E+02  9.990049E-01  9.950929E-04  4.520475E-08  3.810985E-12
 4.277500E+02  9.990065E-01  9.934838E-04  4.490030E-08  3.741982E-12
 4.280000E+02  9.990081E-01  9.918796E-04  4.459829E-08  3.674311E-12
 4.282500E+02  9.990097E-01  9.902804E-04  4.429868E-08  3.607945E-12
 4.285000E+02  9.990113E-01  9.886861E-04  4.400147E-08  3.542858E-12
 4.287500E+02  9.990129E-01  9.870968E-04  4.370662E-08  3.479022E-12
 4.290000E+02  9.990144E-01  9.855123E-04  4.341412E-08  3.416414E-12
 4.292500E+02  9.990160E-01  9.839326E-04  4.312394E-08  3.355007E-12
 4.295000E+02  9.990176E-01  9.823578E-04  4.283607E-08  3.294777E-12
 4.297500E+02  9.990192E-01  9.807879E-04  4.255048E-08  3.235701E-12
 4.300000E+02  9.990207E-01  9.792227E-04  4.226715E-08  3.177754E-12
 4.302500E+02  9.990223E-01  9.776623E-04  4.198606E-08  3.120915E-12
 4.305000E+02  9.990239E-01  9.761067E-04  4.170720E-08  3.065160E-12
 4.307500E+02  9.990254E-01  9.745559E-04  4.143053E-08  3.010468E-12
 4.310000E+02  9.990269E-01  9.730097E-04  4.115605E-08  2.956818E-12
 4.312500E+02  9.990285E-01  9.714683E-04  4.088373E-08  2.904187E-12
 4.315000E+02  9.990300E-01  9.699316E-04  4.061355E-08  2.852556E-12
 4.317500E+02  9.990316E-01  9.683995E-04  4.034549E-08  2.801904E-12
 4.320000E+02  9.990331E-01  9.668721E-04  4.007954E-08  2.752213E-12
 4.322500E+02  9.990346E-01  9.653494E-04  3.981567E-08  2.703461E-12
 4.325000E+02  9.990361E-01  9.638312E-04  3.955387E-08  2.655632E-12
