#         T/K          U/kJ          H/kJ      S/J*K^-1
 3.985000E+02  6.450169E+01  6.780373E+01  1.986290E+02
 3.987500E+02  6.450816E+01  6.781229E+01  1.986505E+02
 3.990000E+02  6.451463E+01  6.782084E+01  1.986720E+02
 3.992500E+02  6.452110E+01  6.782940E+01  1.986934E+02
 3.995000E+02  6.452757E+01  6.783796E+01  1.987148E+02
 3.997500E+02  6.453404E+01  6.784652E+01  1.987362E+02
 4.000000E+02  6.454052E+01  6.785508E+01  1.987577E+02
 4.002500E+02  6.454699E+01  6.786364E+01  1.987791E+02
 4.005000E+02  6.455346E+01  6.787221E+01  1.988004E+02
 4.007500E+02  6.455994E+01  6.788077E+01  1.988218E+02
 4.010000E+02  6.456641E+01  6.788933E+01  1.988432E+02
 4.012500E+02  6.457288E+01  6.789789E+01  1.988645E+02
 4.015000E+02  6.457936E+01  6.790646E+01  1.988858E+02
 4.017500E+02  6.458584E+01  6.791502E+01  1.989072E+02
 4.020000E+02  6.459231E+01  6.792358E+01  1.989285E+02
 4.022500E+02  6.459879E+01  6.793215E+01  1.989498E+02
 4.025000E+02  6.460527E+01  6.794071E+01  1.989711E+02
 4.027500E+02  6.461174E+01  6.794928E+01  1.989923E+02
 4.030000E+02  6.461822E+01  6.795785E+01  1.990136E+02
 4.032500E+02  6.462470E+01  6.796641E+01  1.990349E+02
 4.035000E+02  6.463118E+01  6.797498E+01  1.990561E+02
 4.037500E+02  6.463766E+01  6.798355E+01  1.990773E+02
 4.040000E+02  6.464414E+01  6.799211E+01  1.990985E+02
 4.042500E+02  6.465062E+01  6.800068E+01  1.991197E+02
 4.045000E+02  6.465710E+01  6.800925E+01  1.991409E+02
 4.047500E+02  6.466358E+01  6.801782E+01  1.991621E+02
 4.050000E+02  6.467006E+01  6.802639E+01  1.991833E+02
 4.052500E+02  6.467655E+01  6.803496E+01  1.992044E+02
 4.055000E+02  6.468303E+01  6.804353E+01  1.992256E+02
 4.057500E+02  6.468951E+01  6.805210E+01  1.992467E+02
 4.060000E+02  6.469600E+01  6.806068E+01  1.992678E+02
 4.062500E+02  6.470248E+01  6.806925E+01  1.992889E+02
 4.065000E+02  6.470897E+01  6.807782E+01  1.993100E+02
 4.067500E+02  6.471545E+01  6.808639E+01  1.993311E+02
 4.070000E+02  6.472194E+01  6.809497E+01  1.993522E+02
 4.072500E+02  6.472842E+01  6.810354E+01  1.993732E+02
 4.075000E+02  6.473491E+01  6.811212E+01  1.993943E+02
 4.077500E+02  6.474140E+01  6.812069E+01  1.994153E+02
 4.080000E+02  6.474789E+01  6.812927E+01  1.994363E+02
 4.082500E+02  6.475438E+01  6.813784E+01  1.994574E+02
 4.085000E+02  6.476086E+01  6.814642E+01  1.994784E+02
 4.087500E+02  6.476735E+01  6.815500E+01  1.994994E+02
 4.090000E+02  6.477384E+01  6.816357E+01  1.995203E+02
 4.092500E+02  6.478033E+01  6.817215E+01  1.995413E+02
 4.095000E+02  6.478682E+01  6.818073E+01  1.995623E+02
 4.097500E+02  6.479332E+01  6.818931E+01  1.995832E+02
 4.100000E+02  6.479981E+01  6.819789E+01  1.996041E+02
 4.102500E+02  6.480630E+01  6.820647E+01  1.996250E+02
 4.105000E+02  6.481279E+01  6.821505E+01  1.996460E+02
 4.107500E+02  6.481929E+01  6.822363E+01  1.996669E+02
 4.110000E+02  6.482578E+01  6.823221E+01  1.996877E+02
 4.112500E+02  6.483228E+01  6.824079E+01  1.997086E+02
 4.115000E+02  6.483877E+01  6.824938E+01  1.997295E+02
 4.117500E+02  6.484527E+01  6.825796E+01  1.997503E+02
 4.120000E+02  6.485176E+01  6.826654E+01  1.997712E+02
 4.122500E+02  6.485826E+01  6.827513E+01  1.997920E+02
 4.125000E+02  6.486476E+01  6.828371E+01  1.998128E+02
 4.127500E+02  6.487125E+01  6.829229E+01  1.998336E+02
 4.130000E+02  6.487775E+01  6.830088E+01  1.998544E+02
 4.132500E+02  6.488425E+01  6.830947E+01  1.998752E+02
 4.135000E+02  6.489075E+01  6.831805E+01  1.998960E+02
 4.137500E+02  6.489725E+01  6.832664E+01  1.999167E+02
 4.140000E+02  6.490375E+01  6.833523E+01  1.999375E+02
 4.142500E+02  6.491025E+01  6.834381E+01  1.999582E+02
 4.145000E+02  6.491675E+01  6.835240E+01  1.999789E+02
 4.147500E+02  6.492325E+01  6.836099E+01  1.999997E+02
 4.150000E+02  6.492975E+01  6.836958E+01  2.000204E+02
 4.152500E+02  6.493626E+01  6.837817E+01  2.000410E+02
 4.155000E+02  6.494276E+01  6.838676E+01  2.000617E+02
 4.157500E+02  6.494926E+01  6.839535E+01  2.000824E+02
 4.160000E+02  6.495577E+01  6.840394E+01  2.001031E+02
 4.162500E+02  6.496227E+01  6.841253E+01  2.001237E+02
 4.165000E+02  6.496878E+01  6.842113E+01  2.001443E+02
 4.167500E+02  6.497528E+01  6.842972E+01  2.001650E+02
 4.170000E+02  6.498179E+01  6.843831E+01  2.001856E+02
 4.172500E+02  6.498830E+01  6.844691E+01  2.002062E+02
 4.175000E+02  6.499480E+01  6.845550E+01  2.002268E+02
 4.177500E+02  6.500131E+01  6.846410E+01  2.002474E+02
 4.180000E+02  6.500782E+01  6.847269E+01  2.002679E+02
 4.182500E+02  6.501433E+01  6.848129E+01  2.002885E+02
 4.185000E+02  6.502084E+01  6.848988E+01  2.003090E+02
 4.187500E+02  6.502735E+01  6.849848E+01  2.003296E+02
 4.190000E+02  6.503386E+01  6.850708E+01  2.003501E+02
 4.192500E+02  6.504037E+01  6.851568E+01  2.003706E+02
 4.195000E+02  6.504688E+01  6.852428E+01  2.003911E+02
 4.197500E+02  6.505339E+01  6.853287E+01  2.004116E+02
 4.200000E+02  6.505991E+01  6.854147E+01  2.004321E+02
 4.202500E+02  6.506642E+01  6.855007E+01  2.004525E+02
 4.205000E+02  6.507293E+01  6.855867E+01  2.004730E+02
 4.207500E+02  6.507945E+01  6.856728E+01  2.004935E+02
 4.210000E+02  6.508596E+01  6.857588E+01  2.005139E+02
 4.212500E+02  6.509248E+01  6.858448E+01  2.005343E+02
 4.215000E+02  6.509899E+01  6.859308E+01  2.005547E+02
 4.217500E+02  6.510551E+01  6.860168E+01  2.005751E+02
 4.220000E+02  6.511203E+01  6.861029E+01  2.005955E+02
 4.222500E+02  6.511854E+01  6.861889E+01  2.006159E+02
 4.225000E+02  6.512506E+01  6.862750E+01  2.006363E+02
 4.227500E+02  6.513158E+01  6.863610E+01  2.006566E+02
 4.230000E+02  6.513810E+01  6.864471E+01  2.006770E+02
 4.232500E+02  6.514462E+01  6.865331E+01  2.006973E+02
 4.235000E+02  6.515114E+01  6.866192E+01  2.007177E+02
 4.237500E+02  6.515766E+01  6.867053E+01  2.007380E+02
 4.240000E+02  6.516418E+01  6.867914E+01  2.007583E+02
 4.242500E+02  6.517070E+01  6.868774E+01  2.007786E+02
 4.245000E+02  6.517722E+01  6.869635E+01  2.007989E+02
 4.247500E+02  6.518375E+01  6.870496E+01  2.008192E+02
 4.250000E+02  6.519027E+01  6.871357E+01  2.008394E+02
 4.252500E+02  6.519679E+01  6.872218E+01  2.008597E+02
 4.255000E+02  6.520332E+01  6.873079E+01  2.008799E+02
 4.257500E+02  6.520984E+01  6.873940E+01  2.009001E+02
 4.260000E+02  6.521637E+01  6.874802E+01  2.009204E+02
 4.262500E+02  6.522289E+01  6.875663E+01  2.009406E+02
 4.265000E+02  6.522942E+01  6.876524E+01  2.009608E+02
 4.267500E+02  6.523595E+01  6.877385E+01  2.009810E+02
 4.270000E+02  6.524247E+01  6.878247E+01  2.010011E+02
 4.272500E+02  6.524900E+01  6.879108E+01  2.010213E+02
 4.275000E+02  6.525553E+01  6.879970E+01  2.010415E+02
 4.277500E+02  6.526206E+01  6.880831E+01  2.010616E+02
 4.280000E+02  6.526859E+01  6.881693E+01  2.010818E+02
 4.282500E+02  6.527512E+01  6.882555E+01  2.011019E+02
 4.285000E+02  6.528165E+01  6.883416E+01  2.011220E+02
 4.287500E+02  6.528818E+01  6.884278E+01  2.011421E+02
 4.290000E+02  6.529471E+01  6.885140E+01  2.011622E+02
 4.292500E+02  6.530125E+01  6.886002E+01  2.011823E+02
 4.295000E+02  6.530778E+01  6.886864E+01  2.012024E+02
 4.297500E+02  6.531431E+01  6.887726E+01  2.012224E+02
 4.300000E+02  6.532085E+01  6.888588E+01  2.012425E+02
 4.302500E+02  6.532738E+01  6.889450E+01  2.012625E+02
 4.305000E+02  6.533392E+01  6.890312E+01  2.012826E+02
 4.307500E+02  6.534045E+01  6.891174E+01  2.013026E+02
 4.310000E+02  6.534699E+01  6.892037E+01  2.013226E+02
 4.312500E+02  6.535352E+01  6.892899E+01  2.013426E+02
 4.315000E+02  6.536006E+01  6.893761E+01  2.013626E+02
 4.317500E+02  6.536660E+01  6.894624E+01  2.013826E+02
 4.320000E+02  6.537314E+01  6.895486E+01  2.014025E+02
 4.322500E+02  6.537968E+01  6.896349E+01  2.014225E+02
 4.325000E+02  6.538622E+01  6.897211E+01  2.014424E+02
 4.327500E+02  6.539276E+01  6.898074E+01  2.014624E+02
 4.330000E+02  6.539930E+01  6.898937E+01  2.014823E+02
 4.332500E+02  6.540584E+01  6.899799E+01  2.015022E+02
 4.335000E+02  6.541238E+01  6.900662E+01  2.015221E+02
 4.337500E+02  6.541892E+01  6.901525E+01  2.015420E+02
 4.340000E+02  6.542547E+01  6.902388E+01  2.015619E+02
 4.342500E+02  6.543201E+01  6.903251E+01  2.015818E+02
 4.345000E+02  6.543855E+01  6.904114E+01  2.016017E+02
 4.347500E+02  6.544510E+01  6.904977E+01  2.016215E+02
 4.350000E+02  6.545164E+01  6.905840E+01  2.016414E+02
 4.352500E+02  6.545819E+01  6.906703E+01  2.016612E+02
 4.355000E+02  6.546473E+01  6.907566E+01  2.016810E+02
 4.357500E+02  6.547128E+01  6.908430E+01  2.017009E+02
 4.360000E+02  6.547783E+01  6.909293E+01  2.017207E+02
 4.362500E+02  6.548438E+01  6.910156E+01  2.017405E+02
 4.365000E+02  6.549092E+01  6.911020E+01  2.017602E+02
 4.367500E+02  6.549747E+01  6.911883E+01  2.017800E+02
 4.370000E+02  6.550402E+01  6.912747E+01  2.017998E+02
 4.372500E+02  6.551057E+01  6.913610E+01  2.018195E+02
 4.375000E+02  6.551712E+01  6.914474E+01  2.018393E+02
 4.377500E+02  6.552367E+01  6.915338E+01  2.018590E+02
 4.380000E+02  6.553023E+01  6.916202E+01  2.018788E+02
 4.382500E+02  6.553678E+01  6.917065E+01  2.018985E+02
 4.385000E+02  6.554333E+01  6.917929E+01  2.019182E+02
 4.387500E+02  6.554988E+01  6.918793E+01  2.019379E+02
 4.390000E+02  6.555644E+01  6.919657E+01  2.019576E+02
 4.392500E+02  6.556299E+01  6.920521E+01  2.019772E+02
 4.395000E+02  6.556955E+01  6.921385E+01  2.019969E+02
 4.397500E+02  6.557610E+01  6.922250E+01  2.020166E+02
 4.400000E+02  6.558266E+01  6.923114E+01  2.020362E+02
 4.402500E+02  6.558922E+01  6.923978E+01  2.020558E+02
 4.405000E+02  6.559577E+01  6.924842E+01  2.020755E+02
 4.407500E+02  6.560233E+01  6.925707E+01  2.020951E+02
 4.410000E+02  6.560889E+01  6.926571E+01  2.021147E+02
 4.412500E+02  6.561545E+01  6.927436E+01  2.021343E+02
 4.415000E+02  6.562201E+01  6.928300E+01  2.021539E+02
 4.417500E+02  6.562857E+01  6.929165E+01  2.021735E+02
 4.420000E+02  6.563513E+01  6.930029E+01  2.021930E+02
 4.422500E+02  6.564169E+01  6.930894E+01  2.022126E+02
 4.425000E+02  6.564825E+01  6.931759E+01  2.022321E+02
 4.427500E+02  6.565482E+01  6.932624E+01  2.022517E+02
 4.430000E+02  6.566138E+01  6.933489E+01  2.022712E+02
 4.432500E+02  6.566794E+01  6.934354E+01  2.022907E+02
 4.435000E+02  6.567451E+01  6.935219E+01  2.023102E+02
 4.437500E+02  6.568107E+01  6.936084E+01  2.023297E+02
 4.440000E+02  6.568764E+01  6.936949E+01  2.023492E+02
 4.442500E+02  6.569420E+01  6.937814E+01  2.023687E+02
 4.445000E+02  6.570077E+01  6.938679E+01  2.023882E+02
 4.447500E+02  6.570734E+01  6.939544E+01  2.024076E+02
 4.450000E+02  6.571390E+01  6.940410E+01  2.024271E+02
 4.452500E+02  6.572047E+01  6.941275E+01  2.024465E+02
 4.455000E+02  6.572704E+01  6.942140E+01  2.024660E+02
 4.457500E+02  6.573361E+01  6.943006E+01  2.024854E+02
 4.460000E+02  6.574018E+01  6.943872E+01  2.025048E+02
 4.462500E+02  6.574675E+01  6.944737E+01  2.025242E+02
 4.465000E+02  6.575332E+01  6.945603E+01  2.025436E+02
 4.467500E+02  6.575989E+01  6.946469E+01  2.025630E+02
 4.470000E+02  6.576646E+01  6.947334E+01  2.025823E+02
 4.472500E+02  6.577304E+01  6.948200E+01  2.026017E+02
 4.475000E+02  6.577961E+01  6.949066E+01  2.026211E+02
 4.477500E+02  6.578618E+01  6.949932E+01  2.026404E+02
 4.480000E+02  6.579276E+01  6.950798E+01  2.026597E+02
 4.482500E+02  6.579933E+01  6.951664E+01  2.026791E+02
 4.485000E+02  6.580591E+01  6.952530E+01  2.026984E+02
 4.487500E+02  6.581249E+01  6.953396E+01  2.027177E+02
 4.490000E+02  6.581906E+01  6.954263E+01  2.027370E+02
 4.492500E+02  6.582564E+01  6.955129E+01  2.027563E+02
 4.495000E+02  6.583222E+01  6.955995E+01  2.027756E+02
 4.497500E+02  6.583880E+01  6.956862E+01  2.027948E+02
 4.500000E+02  6.584538E+01  6.957728E+01  2.028141E+02
 4.502500E+02  6.585195E+01  6.958595E+01  2.028333E+02
 4.505000E+02  6.585854E+01  6.959461E+01  2.028526E+02
 4.507500E+02  6.586512E+01  6.960328E+01  2.028718E+02
 4.510000E+02  6.587170E+01  6.961194E+01  2.028910E+02
 4.512500E+02  6.587828E+01  6.962061E+01  2.029102E+02
 4.515000E+02  6.588486E+01  6.962928E+01  2.029294E+02
 4.517500E+02  6.589144E+01  6.963795E+01  2.029486E+02
 4.520000E+02  6.589803E+01  6.964662E+01  2.029678E+02
 4.522500E+02  6.590461E+01  6.965529E+01  2.029870E+02
 4.525000E+02  6.591120E+01  6.966396E+01  2.030062E+02
 4.527500E+02  6.591778E+01  6.967263E+01  2.030253E+02
 4.530000E+02  6.592437E+01  6.968130E+01  2.030445E+02
 4.532500E+02  6.593096E+01  6.968997E+01  2.030636E+02
 4.535000E+02  6.593754E+01  6.969864E+01  2.030827E+02
 4.537500E+02  6.594413E+01  6.970732E+01  2.031019E+02
 4.540000E+02  6.595072E+01  6.971599E+01  2.031210E+02
 4.542500E+02  6.595731E+01  6.972467E+01  2.031401E+02
 4.545000E+02  6.596390E+01  6.973334E+01  2.031592E+02
 4.547500E+02  6.597049E+01  6.974202E+01  2.031782E+02
 4.550000E+02  6.597708E+01  6.975069E+01  2.031973E+02
 4.552500E+02  6.598367E+01  6.975937E+01  2.032164E+02
 4.555000E+02  6.599026E+01  6.976805E+01  2.032354E+02
 4.557500E+02  6.599685E+01  6.977672E+01  2.032545E+02
 4.560000E+02  6.600345E+01  6.978540E+01  2.032735E+02
 4.562500E+02  6.601004E+01  6.979408E+01  2.032925E+02
 4.565000E+02  6.601664E+01  6.980276E+01  2.033116E+02
 4.567500E+02  6.602323E+01  6.981144E+01  2.033306E+02
 4.570000E+02  6.602983E+01  6.982012E+01  2.033496E+02
 4.572500E+02  6.603642E+01  6.982880E+01  2.033686E+02
 4.575000E+02  6.604302E+01  6.983748E+01  2.033875E+02
 4.577500E+02  6.604962E+01  6.984617E+01  2.034065E+02
 4.580000E+02  6.605621E+01  6.985485E+01  2.034255E+02
 4.582500E+02  6.606281E+01  6.986353E+01  2.034444E+02
 4.585000E+02  6.606941E+01  6.987222E+01  2.034634E+02
 4.587500E+02  6.607601E+01  6.988090E+01  2.034823E+02
 4.590000E+02  6.608261E+01  6.988959E+01  2.035012E+02
 4.592500E+02  6.608921E+01  6.989827E+01  2.035202E+02
 4.595000E+02  6.609581E+01  6.990696E+01  2.035391E+02
 4.597500E+02  6.610242E+01  6.991565E+01  2.035580E+02
 4.600000E+02  6.610902E+01  6.992433E+01  2.035769E+02
 4.602500E+02  6.611562E+01  6.993302E+01  2.035957E+02
 4.605000E+02  6.612222E+01  6.994171E+01  2.036146E+02
 4.607500E+02  6.612883E+01  6.995040E+01  2.036335E+02
 4.610000E+02  6.613543E+01  6.995909E+01  2.036523E+02
 4.612500E+02  6.614204E+01  6.996778E+01  2.036712E+02
 4.615000E+02  6.614865E+01  6.997647E+01  2.036900E+02
 4.617500E+02  6.615525E+01  6.998516E+01  2.037089E+02
 4.620000E+02  6.616186E+01  6.999386E+01  2.037277E+02
 4.622500E+02  6.616847E+01  7.000255E+01  2.037465E+02
 4.625000E+02  6.617508E+01  7.001124E+01  2.037653E+02
 4.627500E+02  6.618169E+01  7.001994E+01  2.037841E+02
 4.630000E+02  6.618829E+01  7.002863E+01  2.038029E+02
 4.632500E+02  6.619491E+01  7.003733E+01  2.038216E+02
 4.635000E+02  6.620152E+01  7.004602E+01  2.038404E+02
 4.637500E+02  6.620813E+01  7.005472E+01  2.038592E+02
 4.640000E+02  6.621474E+01  7.006342E+01  2.038779E+02
 4.642500E+02  6.622135E+01  7.007211E+01  2.038967E+02
 4.645000E+02  6.622797E+01  7.008081E+01  2.039154E+02
 4.647500E+02  6.623458E+01  7.008951E+01  2.039341E+02
 4.650000E+02  6.624119E+01  7.009821E+01  2.039528E+02
 4.652500E+02  6.624781E+01  7.010691E+01  2.039715E+02
 4.655000E+02  6.625442E+01  7.011561E+01  2.039902E+02
 4.657500E+02  6.626104E+01  7.012431E+01  2.040089E+02
 4.660000E+02  6.626766E+01  7.013301E+01  2.040276E+02
 4.662500E+02  6.627428E+01  7.014172E+01  2.040463E+02
 4.665000E+02  6.628089E+01  7.015042E+01  2.040649E+02
 4.667500E+02  6.628751E+01  7.015912E+01  2.040836E+02
 4.670000E+02  6.629413E+01  7.016783E+01  2.041022E+02
 4.672500E+02  6.630075E+01  7.017653E+01  2.041208E+02
 4.675000E+02  6.630737E+01  7.018524E+01  2.041395E+02
 4.677500E+02  6.631399E+01  7.019394E+01  2.041581E+02
 4.680000E+02  6.632061E+01  7.020265E+01  2.041767E+02
 4.682500E+02  6.632724E+01  7.021136E+01  2.041953E+02
 4.685000E+02  6.633386E+01  7.022006E+01  2.042139E+02
 4.687500E+02  6.634048E+01  7.022877E+01  2.042325E+02
 4.690000E+02  6.634711E+01  7.023748E+01  2.042510E+02
 4.692500E+02  6.635373E+01  7.024619E+01  2.042696E+02
 4.695000E+02  6.636036E+01  7.025490E+01  2.042882E+02
 4.697500E+02  6.636698E+01  7.026361E+01  2.043067E+02
 4.700000E+02  6.637361E+01  7.027232E+01  2.043253E+02
 4.702500E+02  6.638024E+01  7.028103E+01  2.043438E+02
 4.705000E+02  6.638687E+01  7.028975E+01  2.043623E+02
 4.707500E+02  6.639349E+01  7.029846E+01  2.043808E+02
 4.710000E+02  6.640012E+01  7.030717E+01  2.043993E+02
 4.712500E+02  6.640675E+01  7.031589E+01  2.044178E+02
 4.715000E+02  6.641338E+01  7.032460E+01  2.044363E+02
 4.717500E+02  6.642001E+01  7.033332E+01  2.044548E+02
 4.720000E+02  6.642664E+01  7.034204E+01  2.044733E+02
 4.722500E+02  6.643328E+01  7.035075E+01  2.044917E+02
 4.725000E+02  6.643991E+01  7.035947E+01  2.045102E+02
 4.727500E+02  6.644654E+01  7.036819E+01  2.045286E+02
 4.730000E+02  6.645318E+01  7.037691E+01  2.045471E+02
 4.732500E+02  6.645981E+01  7.038562E+01  2.045655E+02
 4.735000E+02  6.646645E+01  7.039434E+01  2.045839E+02
 4.737500E+02  6.647308E+01  7.040306E+01  2.046023E+02
 4.740000E+02  6.647972E+01  7.041179E+01  2.046207E+02
 4.742500E+02  6.648635E+01  7.042051E+01  2.046391E+02
 4.745000E+02  6.649299E+01  7.042923E+01  2.046575E+02
 4.747500E+02  6.649963E+01  7.043795E+01  2.046759E+02
 4.750000E+02  6.650627E+01  7.044668E+01  2.046943E+02
 4.752500E+02  6.651291E+01  7.045540E+01  2.047126E+02
 4.755000E+02  6.651955E+01  7.046412E+01  2.047310E+02
 4.757500E+02  6.652619E+01  7.047285E+01  2.047493E+02
 4.760000E+02  6.653283E+01  7.048157E+01  2.047677E+02
 4.762500E+02  6.653947E+01  7.049030E+01  2.047860E+02
 4.765000E+02  6.654611E+01  7.049903E+01  2.048043E+02
 4.767500E+02  6.655276E+01  7.050776E+01  2.048226E+02
 4.770000E+02  6.655940E+01  7.051648E+01  2.048409E+02
 4.772500E+02  6.656605E+01  7.052521E+01  2.048592E+02
 4.775000E+02  6.657269E+01  7.053394E+01  2.048775E+02
 4.777500E+02  6.657934E+01  7.054267E+01  2.048958E+02
 4.780000E+02  6.658598E+01  7.055140E+01  2.049140E+02
 4.782500E+02  6.659263E+01  7.056013E+01  2.049323E+02
 4.785000E+02  6.659928E+01  7.056887E+01  2.049506E+02
 4.787500E+02  6.660592E+01  7.057760E+01  2.049688E+02
 4.790000E+02  6.661257E+01  7.058633E+01  2.049870E+02
 4.792500E+02  6.661922E+01  7.059506E+01  2.050053E+02
 4.795000E+02  6.662587E+01  7.060380E+01  2.050235E+02
 4.797500E+02  6.663252E+01  7.061253E+01  2.050417E+02
 4.800000E+02  6.663917E+01  7.062127E+01  2.050599E+02
 4.802500E+02  6.664582E+01  7.063000E+01  2.050781E+02
 4.805000E+02  6.665248E+01  7.063874E+01  2.050963E+02
 4.807500E+02  6.665913E+01  7.064748E+01  2.051145E+02
 4.810000E+02  6.666578E+01  7.065622E+01  2.051326E+02
 4.812500E+02  6.667244E+01  7.066496E+01  2.051508E+02
 4.815000E+02  6.667909E+01  7.067369E+01  2.051690E+02
 4.817500E+02  6.668575E+01  7.068243E+01  2.051871E+02
 4.820000E+02  6.669240E+01  7.069117E+01  2.052052E+02
 4.822500E+02  6.669906E+01  7.069992E+01  2.052234E+02
 4.825000E+02  6.670572E+01  7.070866E+01  2.052415E+02
 4.827500E+02  6.671238E+01  7.071740E+01  2.052596E+02
 4.830000E+02  6.671903E+01  7.072614E+01  2.052777E+02
 4.832500E+02  6.672569E+01  7.073489E+01  2.052958E+02
 4.835000E+02  6.673235E+01  7.074363E+01  2.053139E+02
 4.837500E+02  6.673901E+01  7.075237E+01  2.053320E+02
 4.840000E+02  6.674567E+01  7.076112E+01  2.053500E+02
 4.842500E+02  6.675234E+01  7.076987E+01  2.053681E+02
 4.845000E+02  6.675900E+01  7.077861E+01  2.053862E+02
 4.847500E+02  6.676566E+01  7.078736E+01  2.054042E+02
 4.850000E+02  6.677232E+01  7.079611E+01  2.054223E+02
 4.852500E+02  6.677899E+01  7.080485E+01  2.054403E+02
 4.855000E+02  6.678565E+01  7.081360E+01  2.054583E+02
 4.857500E+02  6.679232E+01  7.082235E+01  2.054763E+02
 4.860000E+02  6.679898E+01  7.083110E+01  2.054943E+02
 4.862500E+02  6.680565E+01  7.083985E+01  2.055123E+02
 4.865000E+02  6.681232E+01  7.084861E+01  2.055303E+02
 4.867500E+02  6.681899E+01  7.085736E+01  2.055483E+02
 4.870000E+02  6.682565E+01  7.086611E+01  2.055663E+02
 4.872500E+02  6.683232E+01  7.087486E+01  2.055843E+02
 4.875000E+02  6.683899E+01  7.088362E+01  2.056022E+02
 4.877500E+02  6.684566E+01  7.089237E+01  2.056202E+02
 4.880000E+02  6.685233E+01  7.090113E+01  2.056381E+02
 4.882500E+02  6.685901E+01  7.090988E+01  2.056561E+02
 4.885000E+02  6.686568E+01  7.091864E+01  2.056740E+02
 4.887500E+02  6.687235E+01  7.092740E+01  2.056919E+02
 4.890000E+02  6.687902E+01  7.093615E+01  2.057098E+02
 4.892500E+02  6.688570E+01  7.094491E+01  2.057277E+02
 4.895000E+02  6.689237E+01  7.095367E+01  2.057456E+02
 4.897500E+02  6.689905E+01  7.096243E+01  2.057635E+02
 4.900000E+02  6.690572E+01  7.097119E+01  2.057814E+02
 4.902500E+02  6.691240E+01  7.097995E+01  2.057993E+02
 4.905000E+02  6.691908E+01  7.098871E+01  2.058172E+02
 4.907500E+02  6.692576E+01  7.099747E+01  2.058350E+02
 4.910000E+02  6.693243E+01  7.100624E+01  2.058529E+02
 4.912500E+02  6.693911E+01  7.101500E+01  2.058707E+02
 4.915000E+02  6.694579E+01  7.102376E+01  2.058885E+02
 4.917500E+02  6.695247E+01  7.103253E+01  2.059064E+02
 4.920000E+02  6.695915E+01  7.104129E+01  2.059242E+02
 4.922500E+02  6.696584E+01  7.105006E+01  2.059420E+02
 4.925000E+02  6.697252E+01  7.105883E+01  2.059598E+02
 4.927500E+02  6.697920E+01  7.106759E+01  2.059776E+02
 4.930000E+02  6.698588E+01  7.107636E+01  2.059954E+02
 4.932500E+02  6.699257E+01  7.108513E+01  2.060132E+02
 4.935000E+02  6.699925E+01  7.109390E+01  2.060309E+02
 4.937500E+02  6.700594E+01  7.110267E+01  2.060487E+02
 4.940000E+02  6.701262E+01  7.111144E+01  2.060665E+02
 4.942500E+02  6.701931E+01  7.112021E+01  2.060842E+02
 4.945000E+02  6.702600E+01  7.112898E+01  2.061020E+02
 4.947500E+02  6.703269E+01  7.113775E+01  2.061197E+02
 4.950000E+02  6.703938E+01  7.114652E+01  2.061374E+02
 4.952500E+02  6.704606E+01  7.115530E+01  2.061551E+02
 4.955000E+02  6.705275E+01  7.116407E+01  2.061728E+02
 4.957500E+02  6.705944E+01  7.117284E+01  2.061906E+02
 4.960000E+02  6.706614E+01  7.118162E+01  2.062082E+02
 4.962500E+02  6.707283E+01  7.119039E+01  2.062259E+02
 4.965000E+02  6.707952E+01  7.119917E+01  2.062436E+02
 4.967500E+02  6.708621E+01  7.120795E+01  2.062613E+02
 4.970000E+02  6.709291E+01  7.121673E+01  2.062790E+02
 4.972500E+02  6.709960E+01  7.122550E+01  2.062966E+02
 4.975000E+02  6.710630E+01  7.123428E+01  2.063143E+02
 4.977500E+02  6.711299E+01  7.124306E+01  2.063319E+02
 4.980000E+02  6.711969E+01  7.125184E+01  2.063495E+02
 4.982500E+02  6.712638E+01  7.126062E+01  2.063672E+02
 4.985000E+02  6.713308E+01  7.126940E+01  2.063848E+02
 4.987500E+02  6.713978E+01  7.127819E+01  2.064024E+02
 4.990000E+02  6.714648E+01  7.128697E+01  2.064200E+02
 4.992500E+02  6.715318E+01  7.129575E+01  2.064376E+02
 4.995000E+02  6.715988E+01  7.130454E+01  2.064552E+02
 4.997500E+02  6.716658E+01  7.131332E+01  2.064728E+02
 5.000000E+02  6.717328E+01  7.132210E+01  2.064904E+02
