#         T/K     Cv/J*K^-1     Cp/J*K^-1
 3.097500E+02  3.378216E+01  3.378235E+01
 3.100000E+02  3.379407E+01  3.379426E+01
 3.102500E+02  3.380597E+01  3.380616E+01
 3.105000E+02  3.381786E+01  3.381804E+01
 3.107500E+02  3.382973E+01  3.382992E+01
 3.110000E+02  3.384159E+01  3.384178E+01
 3.112500E+02  3.385344E+01  3.385363E+01
 3.115000E+02  3.386527E+01  3.386546E+01
 3.117500E+02  3.387710E+01  3.387729E+01
 3.120000E+02  3.388891E+01  3.388910E+01
 3.122500E+02  3.390071E+01  3.390090E+01
 3.125000E+02  3.391250E+01  3.391269E+01
 3.127500E+02  3.392428E+01  3.392446E+01
 3.130000E+02  3.393604E+01  3.393623E+01
 3.132500E+02  3.394779E+01  3.394798E+01
 3.135000E+02  3.395953E+01  3.395972E+01
 3.137500E+02  3.397126E+01  3.397145E+01
 3.140000E+02  3.398297E+01  3.398316E+01
 3.142500E+02  3.399468E+01  3.399487E+01
 3.145000E+02  3.400637E+01  3.400656E+01
 3.147500E+02  3.401804E+01  3.401824E+01
 3.150000E+02  3.402971E+01  3.402990E+01
 3.152500E+02  3.404137E+01  3.404156E+01
 3.155000E+02  3.405301E+01  3.405320E+01
 3.157500E+02  3.406464E+01  3.406483E+01
 3.160000E+02  3.407626E+01  3.407645E+01
 3.162500E+02  3.408786E+01  3.408806E+01
 3.165000E+02  3.409946E+01  3.409965E+01
 3.167500E+02  3.411104E+01  3.411123E+01
 3.170000E+02  3.412261E+01  3.412280E+01
 3.172500E+02  3.413417E+01  3.413436E+01
 3.175000E+02  3.414572E+01  3.414591E+01
 3.177500E+02  3.415725E+01  3.415744E+01
 3.180000E+02  3.416877E+01  3.416897E+01
 3.182500E+02  3.418028E+01  3.418048E+01
 3.185000E+02  3.419178E+01  3.419197E+01
 3.187500E+02  3.420327E+01  3.420346E+01
 3.190000E+02  3.421474E+01  3.421494E+01
 3.192500E+02  3.422620E+01  3.422640E+01
 3.195000E+02  3.423765E+01  3.423785E+01
 3.197500E+02  3.424909E+01  3.424929E+01
 3.200000E+02  3.426052E+01  3.426071E+01
 3.202500E+02  3.427193E+01  3.427213E+01
 3.205000E+02  3.428333E+01  3.428353E+01
 3.207500E+02  3.429473E+01  3.429492E+01
 3.210000E+02  3.430610E+01  3.430630E+01
 3.212500E+02  3.431747E+01  3.431767E+01
 3.215000E+02  3.432883E+01  3.432902E+01
 3.217500E+02  3.434017E+01  3.434037E+01
 3.220000E+02  3.435150E+01  3.435170E+01
 3.222500E+02  3.436282E+01  3.436302E+01
 3.225000E+02  3.437412E+01  3.437432E+01
 3.227500E+02  3.438542E+01  3.438562E+01
 3.230000E+02  3.439670E+01  3.439690E+01
 3.232500E+02  3.440797E+01  3.440817E+01
 3.235000E+02  3.441923E+01  3.441943E+01
 3.237500E+02  3.443048E+01  3.443068E+01
 3.240000E+02  3.444172E+01  3.444192E+01
 3.242500E+02  3.445294E+01  3.445314E+01
 3.245000E+02  3.446415E+01  3.446435E+01
 3.247500E+02  3.447535E+01  3.447555E+01
 3.250000E+02  3.448654E+01  3.448674E+01
 3.252500E+02  3.449772E+01  3.449792E+01
 3.255000E+02  3.450888E+01  3.450908E+01
 3.257500E+02  3.452003E+01  3.452024E+01
 3.260000E+02  3.453117E+01  3.453138E+01
 3.262500E+02  3.454230E+01  3.454251E+01
 3.265000E+02  3.455342E+01  3.455362E+01
 3.267500E+02  3.456453E+01  3.456473E+01
 3.270000E+02  3.457562E+01  3.457582E+01
 3.272500E+02  3.458670E+01  3.458690E+01
 3.275000E+02  3.459777E+01  3.459797E+01
 3.277500E+02  3.460883E+01  3.460903E+01
 3.280000E+02  3.461987E+01  3.462008E+01
 3.282500E+02  3.463091E+01  3.463111E+01
 3.285000E+02  3.464193E+01  3.464213E+01
 3.287500E+02  3.465294E+01  3.465314E+01
 3.290000E+02  3.466394E+01  3.466414E+01
 3.292500E+02  3.467493E+01  3.467513E+01
 3.295000E+02  3.468590E+01  3.468611E+01
 3.297500E+02  3.469686E+01  3.469707E+01
 3.300000E+02  3.470781E+01  3.470802E+01
 3.302500E+02  3.471875E+01  3.471896E+01
 3.305000E+02  3.472968E+01  3.472989E+01
 3.307500E+02  3.474060E+01  3.474080E+01
 3.310000E+02  3.475150E+01  3.475171E+01
 3.312500E+02  3.476239E+01  3.476260E+01
 3.315000E+02  3.477327E+01  3.477348E+01
 3.317500E+02  3.478414E+01  3.478435E+01
 3.320000E+02  3.479500E+01  3.479521E+01
 3.322500E+02  3.480584E+01  3.480605E+01
 3.325000E+02  3.481668E+01  3.481689E+01
 3.327500E+02  3.482750E+01  3.482771E+01
 3.330000E+02  3.483831E+01  3.483852E+01
 3.332500E+02  3.484910E+01  3.484932E+01
 3.335000E+02  3.485989E+01  3.486010E+01
 3.337500E+02  3.487066E+01  3.487088E+01
 3.340000E+02  3.488143E+01  3.488164E+01
 3.342500E+02  3.489218E+01  3.489239E+01
 3.345000E+02  3.490292E+01  3.490313E+01
 3.347500E+02  3.491364E+01  3.491385E+01
 3.350000E+02  3.492436E+01  3.492457E+01
 3.352500E+02  3.493506E+01  3.493527E+01
 3.355000E+02  3.494575E+01  3.494596E+01
 3.357500E+02  3.495643E+01  3.495664E+01
 3.360000E+02  3.496710E+01  3.496731E+01
 3.362500E+02  3.497775E+01  3.497797E+01
 3.365000E+02  3.498840E+01  3.498861E+01
 3.367500E+02  3.499903E+01  3.499925E+01
 3.370000E+02  3.500965E+01  3.500987E+01
 3.372500E+02  3.502026E+01  3.502048E+01
 3.375000E+02  3.503086E+01  3.503107E+01
 3.377500E+02  3.504144E+01  3.504166E+01
 3.380000E+02  3.505201E+01  3.505223E+01
 3.382500E+02  3.506258E+01  3.506279E+01
 3.385000E+02  3.507312E+01  3.507334E+01
 3.387500E+02  3.508366E+01  3.508388E+01
 3.390000E+02  3.509419E+01  3.509441E+01
 3.392500E+02  3.510470E+01  3.510492E+01
 3.395000E+02  3.511520E+01  3.511542E+01
 3.397500E+02  3.512569E+01  3.512591E+01
 3.400000E+02  3.513617E+01  3.513639E+01
 3.402500E+02  3.514664E+01  3.514686E+01
 3.405000E+02  3.515709E+01  3.515731E+01
 3.407500E+02  3.516754E+01  3.516776E+01
 3.410000E+02  3.517797E+01  3.517819E+01
 3.412500E+02  3.518839E+01  3.518861E+01
 3.415000E+02  3.519879E+01  3.519902E+01
 3.417500E+02  3.520919E+01  3.520941E+01
 3.420000E+02  3.521957E+01  3.521979E+01
 3.422500E+02  3.522994E+01  3.523017E+01
 3.425000E+02  3.524030E+01  3.524053E+01
 3.427500E+02  3.525065E+01  3.525087E+01
 3.430000E+02  3.526099E+01  3.526121E+01
 3.432500E+02  3.527131E+01  3.527154E+01
 3.435000E+02  3.528162E+01  3.528185E+01
 3.437500E+02  3.529192E+01  3.529215E+01
 3.440000E+02  3.530221E+01  3.530244E+01
 3.442500E+02  3.531249E+01  3.531271E+01
 3.445000E+02  3.532275E+01  3.532298E+01
 3.447500E+02  3.533300E+01  3.533323E+01
 3.450000E+02  3.534325E+01  3.534347E+01
 3.452500E+02  3.535347E+01  3.535370E+01
 3.455000E+02  3.536369E+01  3.536392E+01
 3.457500E+02  3.537390E+01  3.537412E+01
 3.460000E+02  3.538409E+01  3.538432E+01
 3.462500E+02  3.539427E+01  3.539450E+01
 3.465000E+02  3.540444E+01  3.540467E+01
 3.467500E+02  3.541459E+01  3.541483E+01
 3.470000E+02  3.542474E+01  3.542497E+01
 3.472500E+02  3.543487E+01  3.543510E+01
 3.475000E+02  3.544499E+01  3.544523E+01
 3.477500E+02  3.545510E+01  3.545534E+01
 3.480000E+02  3.546520E+01  3.546543E+01
 3.482500E+02  3.547528E+01  3.547552E+01
 3.485000E+02  3.548536E+01  3.548559E+01
 3.487500E+02  3.549542E+01  3.549565E+01
 3.490000E+02  3.550547E+01  3.550570E+01
 3.492500E+02  3.551550E+01  3.551574E+01
 3.495000E+02  3.552553E+01  3.552577E+01
 3.497500E+02  3.553554E+01  3.553578E+01
 3.500000E+02  3.554554E+01  3.554578E+01
 3.502500E+02  3.555553E+01  3.555577E+01
 3.505000E+02  3.556551E+01  3.556575E+01
 3.507500E+02  3.557547E+01  3.557571E+01
 3.510000E+02  3.558543E+01  3.558566E+01
 3.512500E+02  3.559537E+01  3.559561E+01
 3.515000E+02  3.560530E+01  3.560553E+01
 3.517500E+02  3.561521E+01  3.561545E+01
 3.520000E+02  3.562512E+01  3.562536E+01
 3.522500E+02  3.563501E+01  3.563525E+01
 3.525000E+02  3.564489E+01  3.564513E+01
 3.527500E+02  3.565476E+01  3.565500E+01
 3.530000E+02  3.566461E+01  3.566485E+01
 3.532500E+02  3.567445E+01  3.567470E+01
 3.535000E+02  3.568429E+01  3.568453E+01
 3.537500E+02  3.569410E+01  3.569435E+01
 3.540000E+02  3.570391E+01  3.570416E+01
 3.542500E+02  3.571371E+01  3.571395E+01
 3.545000E+02  3.572349E+01  3.572373E+01
 3.547500E+02  3.573326E+01  3.573351E+01
 3.550000E+02  3.574302E+01  3.574326E+01
 3.552500E+02  3.575276E+01  3.575301E+01
 3.555000E+02  3.576250E+01  3.576274E+01
 3.557500E+02  3.577222E+01  3.577247E+01
 3.560000E+02  3.578193E+01  3.578218E+01
 3.562500E+02  3.579162E+01  3.579187E+01
 3.565000E+02  3.580131E+01  3.580156E+01
 3.567500E+02  3.581098E+01  3.581123E+01
 3.570000E+02  3.582064E+01  3.582089E+01
 3.572500E+02  3.583029E+01  3.583054E+01
 3.575000E+02  3.583992E+01  3.584018E+01
 3.577500E+02  3.584955E+01  3.584980E+01
 3.580000E+02  3.585916E+01  3.585941E+01
 3.582500E+02  3.586876E+01  3.586901E+01
 3.585000E+02  3.587834E+01  3.587860E+01
 3.587500E+02  3.588792E+01  3.588817E+01
 3.590000E+02  3.589748E+01  3.589773E+01
 3.592500E+02  3.590703E+01  3.590728E+01
 3.595000E+02  3.591656E+01  3.591682E+01
 3.597500E+02  3.592609E+01  3.592634E+01
 3.600000E+02  3.593560E+01  3.593585E+01
 3.602500E+02  3.594510E+01  3.594535E+01
 3.605000E+02  3.595458E+01  3.595484E+01
 3.607500E+02  3.596406E+01  3.596432E+01
 3.610000E+02  3.597352E+01  3.597378E+01
 3.612500E+02  3.598297E+01  3.598323E+01
 3.615000E+02  3.599240E+01  3.599267E+01
 3.617500E+02  3.600183E+01  3.600209E+01
 3.620000E+02  3.601124E+01  3.601150E+01
 3.622500E+02  3.602064E+01  3.602090E+01
 3.625000E+02  3.603003E+01  3.603029E+01
 3.627500E+02  3.603940E+01  3.603966E+01
 3.630000E+02  3.604876E+01  3.604902E+01
 3.632500E+02  3.605811E+01  3.605837E+01
 3.635000E+02  3.606745E+01  3.606771E+01
 3.637500E+02  3.607677E+01  3.607703E+01
 3.640000E+02  3.608608E+01  3.608635E+01
 3.642500E+02  3.609538E+01  3.609564E+01
 3.645000E+02  3.610466E+01  3.610493E+01
 3.647500E+02  3.611393E+01  3.611420E+01
 3.650000E+02  3.612319E+01  3.612346E+01
 3.652500E+02  3.613244E+01  3.613271E+01
 3.655000E+02  3.614168E+01  3.614195E+01
 3.657500E+02  3.615090E+01  3.615117E+01
 3.660000E+02  3.616011E+01  3.616038E+01
 3.662500E+02  3.616930E+01  3.616957E+01
 3.665000E+02  3.617849E+01  3.617876E+01
 3.667500E+02  3.618766E+01  3.618793E+01
 3.670000E+02  3.619681E+01  3.619709E+01
 3.672500E+02  3.620596E+01  3.620623E+01
 3.675000E+02  3.621509E+01  3.621537E+01
 3.677500E+02  3.622421E+01  3.622448E+01
 3.680000E+02  3.623331E+01  3.623359E+01
 3.682500E+02  3.624241E+01  3.624269E+01
 3.685000E+02  3.625149E+01  3.625177E+01
 3.687500E+02  3.626055E+01  3.626083E+01
 3.690000E+02  3.626961E+01  3.626989E+01
 3.692500E+02  3.627865E+01  3.627893E+01
 3.695000E+02  3.628768E+01  3.628796E+01
 3.697500E+02  3.629669E+01  3.629697E+01
 3.700000E+02  3.630570E+01  3.630598E+01
 3.702500E+02  3.631468E+01  3.631497E+01
 3.705000E+02  3.632366E+01  3.632394E+01
 3.707500E+02  3.633262E+01  3.633291E+01
 3.710000E+02  3.634157E+01  3.634186E+01
 3.712500E+02  3.635051E+01  3.635079E+01
 3.715000E+02  3.635943E+01  3.635972E+01
 3.717500E+02  3.636834E+01  3.636863E+01
 3.720000E+02  3.637724E+01  3.637753E+01
 3.722500E+02  3.638612E+01  3.638641E+01
 3.725000E+02  3.639499E+01  3.639528E+01
 3.727500E+02  3.640385E+01  3.640414E+01
 3.730000E+02  3.641269E+01  3.641299E+01
 3.732500E+02  3.642153E+01  3.642182E+01
 3.735000E+02  3.643034E+01  3.643064E+01
 3.737500E+02  3.643915E+01  3.643944E+01
 3.740000E+02  3.644794E+01  3.644823E+01
 3.742500E+02  3.645671E+01  3.645701E+01
 3.745000E+02  3.646548E+01  6.239898E+03
 3.747500E+02  2.563145E+01  6.233245E+03
 3.750000E+02  2.563332E+01  3.399386E+01
 3.752500E+02  2.563518E+01  3.399563E+01
 3.755000E+02  2.563705E+01  3.399741E+01
 3.757500E+02  2.563892E+01  3.399919E+01
 3.760000E+02  2.564079E+01  3.400097E+01
 3.762500E+02  2.564267E+01  3.400275E+01
 3.765000E+02  2.564455E+01  3.400453E+01
 3.767500E+02  2.564643E+01  3.400632E+01
 3.770000E+02  2.564831E+01  3.400811E+01
 3.772500E+02  2.565020E+01  3.400991E+01
 3.775000E+02  2.565208E+01  3.401170E+01
 3.777500E+02  2.565397E+01  3.401350E+01
 3.780000E+02  2.565587E+01  3.401530E+01
 3.782500E+02  2.565776E+01  3.401711E+01
 3.785000E+02  2.565966E+01  3.401891E+01
 3.787500E+02  2.566156E+01  3.402072E+01
 3.790000E+02  2.566346E+01  3.402253E+01
 3.792500E+02  2.566536E+01  3.402435E+01
 3.795000E+02  2.566727E+01  3.402617E+01
 3.797500E+02  2.566918E+01  3.402799E+01
 3.800000E+02  2.567109E+01  3.402981E+01
 3.802500E+02  2.567300E+01  3.403163E+01
 3.805000E+02  2.567491E+01  3.403346E+01
 3.807500E+02  2.567683E+01  3.403529E+01
 3.810000E+02  2.567875E+01  3.403712E+01
 3.812500E+02  2.568067E+01  3.403896E+01
 3.815000E+02  2.568260E+01  3.404079E+01
 3.817500E+02  2.568452E+01  3.404263E+01
 3.820000E+02  2.568645E+01  3.404448E+01
 3.822500E+02  2.568838E+01  3.404632E+01
 3.825000E+02  2.569032E+01  3.404817E+01
 3.827500E+02  2.569225E+01  3.405002E+01
 3.830000E+02  2.569419E+01  3.405187E+01
 3.832500E+02  2.569613E+01  3.405373E+01
 3.835000E+02  2.569807E+01  3.405559E+01
 3.837500E+02  2.570002E+01  3.405745E+01
 3.840000E+02  2.570196E+01  3.405931E+01
 3.842500E+02  2.570391E+01  3.406117E+01
 3.845000E+02  2.570586E+01  3.406304E+01
 3.847500E+02  2.570782E+01  3.406491E+01
 3.850000E+02  2.570977E+01  3.406678E+01
 3.852500E+02  2.571173E+01  3.406866E+01
 3.855000E+02  2.571369E+01  3.407054E+01
 3.857500E+02  2.571565E+01  3.407242E+01
 3.860000E+02  2.571762E+01  3.407430E+01
 3.862500E+02  2.571958E+01  3.407619E+01
 3.865000E+02  2.572155E+01  3.407807E+01
 3.867500E+02  2.572352E+01  3.407996E+01
 3.870000E+02  2.572549E+01  3.408185E+01
 3.872500E+02  2.572747E+01  3.408375E+01
 3.875000E+02  2.572945E+01  3.408565E+01
 3.877500E+02  2.573143E+01  3.408755E+01
 3.880000E+02  2.573341E+01  3.408945E+01
 3.882500E+02  2.573539E+01  3.409135E+01
 3.885000E+02  2.573738E+01  3.409326E+01
 3.887500E+02  2.573937E+01  3.409517E+01
 3.890000E+02  2.574136E+01  3.409708E+01
