#         T/K          U/kJ          H/kJ      S/J*K^-1
 2.695000E+02  9.391759E+01  9.392185E+01  1.450305E+02
 2.697500E+02  9.393850E+01  9.394277E+01  1.451081E+02
 2.700000E+02  9.395942E+01  9.396369E+01  1.451856E+02
 2.702500E+02  9.398033E+01  9.398460E+01  1.452630E+02
 2.705000E+02  9.400125E+01  9.400551E+01  1.453403E+02
 2.707500E+02  9.402215E+01  9.402642E+01  1.454176E+02
 2.710000E+02  9.404306E+01  9.404733E+01  1.454948E+02
 2.712500E+02  9.406397E+01  9.406824E+01  1.455719E+02
 2.715000E+02  9.408487E+01  9.408914E+01  1.456489E+02
 2.717500E+02  9.410577E+01  9.411004E+01  1.457259E+02
 2.720000E+02  9.412667E+01  9.413094E+01  1.458027E+02
 2.722500E+02  9.414757E+01  9.415183E+01  1.458795E+02
 2.725000E+02  9.416846E+01  9.417273E+01  1.459562E+02
 2.727500E+02  9.418935E+01  9.419362E+01  1.460329E+02
 2.730000E+02  9.421024E+01  9.421451E+01  1.461094E+02
 2.732500E+02  9.423113E+01  9.423540E+01  1.461859E+02
 2.735000E+02  9.425202E+01  9.425629E+01  1.462623E+02
 2.737500E+02  9.427290E+01  9.427717E+01  1.463386E+02
 2.740000E+02  9.429378E+01  9.429805E+01  1.464149E+02
 2.742500E+02  9.431466E+01  9.431893E+01  1.464911E+02
 2.745000E+02  9.433554E+01  9.433981E+01  1.465672E+02
 2.747500E+02  9.435642E+01  9.436069E+01  1.466432E+02
 2.750000E+02  9.437729E+01  9.438156E+01  1.467191E+02
 2.752500E+02  9.439816E+01  9.440243E+01  1.467950E+02
 2.755000E+02  9.441903E+01  9.442330E+01  1.468708E+02
 2.757500E+02  9.443990E+01  9.444417E+01  1.469465E+02
 2.760000E+02  9.446076E+01  9.446504E+01  1.470221E+02
 2.762500E+02  9.448163E+01  9.448590E+01  1.470977E+02
 2.765000E+02  9.450249E+01  9.450676E+01  1.471732E+02
 2.767500E+02  9.452335E+01  9.452762E+01  1.472486E+02
 2.770000E+02  9.454421E+01  9.454848E+01  1.473239E+02
 2.772500E+02  9.456506E+01  9.456934E+01  1.473992E+02
 2.775000E+02  9.458592E+01  9.459019E+01  1.474743E+02
 2.777500E+02  9.460677E+01  9.461104E+01  1.475494E+02
 2.780000E+02  9.462762E+01  9.463190E+01  1.476245E+02
 2.782500E+02  9.464847E+01  9.465274E+01  1.476994E+02
 2.785000E+02  9.466932E+01  9.467359E+01  1.477743E+02
 2.787500E+02  9.469016E+01  9.469444E+01  1.478492E+02
 2.790000E+02  9.471100E+01  9.471528E+01  1.479239E+02
 2.792500E+02  9.473185E+01  9.473612E+01  1.479986E+02
 2.795000E+02  9.475269E+01  9.475696E+01  1.480732E+02
 2.797500E+02  9.477352E+01  9.477780E+01  1.481477E+02
 2.800000E+02  9.479436E+01  9.479864E+01  1.482221E+02
 2.802500E+02  9.481520E+01  9.481948E+01  1.482965E+02
 2.805000E+02  9.483603E+01  9.484031E+01  1.483708E+02
 2.807500E+02  9.485686E+01  9.486114E+01  1.484451E+02
 2.810000E+02  9.487769E+01  9.488197E+01  1.485192E+02
 2.812500E+02  9.489852E+01  9.490280E+01  1.485933E+02
 2.815000E+02  9.491935E+01  9.492363E+01  1.486673E+02
 2.817500E+02  9.494018E+01  9.494446E+01  1.487413E+02
 2.820000E+02  9.496100E+01  9.496528E+01  1.488152E+02
 2.822500E+02  9.498183E+01  9.498611E+01  1.488890E+02
 2.825000E+02  9.500265E+01  9.500693E+01  1.489627E+02
 2.827500E+02  9.502347E+01  9.502775E+01  1.490364E+02
 2.830000E+02  9.504429E+01  9.504857E+01  1.491100E+02
 2.832500E+02  9.506511E+01  9.506939E+01  1.491835E+02
 2.835000E+02  9.508593E+01  9.509021E+01  1.492570E+02
 2.837500E+02  9.510674E+01  9.511102E+01  1.493304E+02
 2.840000E+02  9.512756E+01  9.513184E+01  1.494037E+02
 2.842500E+02  9.514837E+01  9.515265E+01  1.494770E+02
 2.845000E+02  9.516918E+01  9.517347E+01  1.495502E+02
 2.847500E+02  9.519000E+01  9.519428E+01  1.496233E+02
 2.850000E+02  9.521081E+01  9.521509E+01  1.496963E+02
 2.852500E+02  9.523162E+01  9.523590E+01  1.497693E+02
 2.855000E+02  9.525243E+01  9.525671E+01  1.498423E+02
 2.857500E+02  9.527324E+01  9.527752E+01  1.499151E+02
 2.860000E+02  9.529405E+01  9.529833E+01  1.499879E+02
 2.862500E+02  9.531485E+01  9.531914E+01  1.500606E+02
 2.865000E+02  9.533566E+01  9.533995E+01  1.501333E+02
 2.867500E+02  9.535647E+01  9.536075E+01  1.502059E+02
 2.870000E+02  9.537727E+01  9.538156E+01  1.502784E+02
 2.872500E+02  9.539808E+01  9.540236E+01  1.503509E+02
 2.875000E+02  9.541888E+01  9.542317E+01  1.504233E+02
 2.877500E+02  9.543969E+01  9.544397E+01  1.504956E+02
 2.880000E+02  9.546049E+01  9.546478E+01  1.505679E+02
 2.882500E+02  9.548129E+01  9.548558E+01  1.506401E+02
 2.885000E+02  9.550210E+01  9.550639E+01  1.507122E+02
 2.887500E+02  9.552290E+01  9.552719E+01  1.507843E+02
 2.890000E+02  9.554370E+01  9.554799E+01  1.508563E+02
 2.892500E+02  9.556451E+01  9.556880E+01  1.509282E+02
 2.895000E+02  9.558531E+01  9.558960E+01  1.510001E+02
 2.897500E+02  9.560611E+01  9.561040E+01  1.510720E+02
 2.900000E+02  9.562692E+01  9.563120E+01  1.511437E+02
 2.902500E+02  9.564772E+01  9.565201E+01  1.512154E+02
 2.905000E+02  9.566852E+01  9.567281E+01  1.512871E+02
 2.907500E+02  9.568933E+01  9.569361E+01  1.513587E+02
 2.910000E+02  9.571013E+01  9.571442E+01  1.514302E+02
 2.912500E+02  9.573093E+01  9.573522E+01  1.515016E+02
 2.915000E+02  9.575174E+01  9.575603E+01  1.515730E+02
 2.917500E+02  9.577254E+01  9.577683E+01  1.516444E+02
 2.920000E+02  9.579335E+01  9.579764E+01  1.517157E+02
 2.922500E+02  9.581415E+01  9.581844E+01  1.517869E+02
 2.925000E+02  9.583496E+01  9.583925E+01  1.518581E+02
 2.927500E+02  9.585577E+01  9.586006E+01  1.519292E+02
 2.930000E+02  9.587657E+01  9.588087E+01  1.520002E+02
 2.932500E+02  9.589738E+01  9.590168E+01  1.520712E+02
 2.935000E+02  9.591819E+01  9.592249E+01  1.521421E+02
 2.937500E+02  9.593900E+01  9.594330E+01  1.522130E+02
 2.940000E+02  9.595981E+01  9.596411E+01  1.522838E+02
 2.942500E+02  9.598063E+01  9.598492E+01  1.523546E+02
 2.945000E+02  9.600144E+01  9.600573E+01  1.524253E+02
 2.947500E+02  9.602225E+01  9.602655E+01  1.524959E+02
 2.950000E+02  9.604307E+01  9.604736E+01  1.525665E+02
 2.952500E+02  9.606389E+01  9.606818E+01  1.526371E+02
 2.955000E+02  9.608471E+01  9.608900E+01  1.527076E+02
 2.957500E+02  9.610553E+01  9.610982E+01  1.527780E+02
 2.960000E+02  9.612635E+01  9.613064E+01  1.528484E+02
 2.962500E+02  9.614717E+01  9.615147E+01  1.529187E+02
 2.965000E+02  9.616800E+01  9.617229E+01  1.529889E+02
 2.967500E+02  9.618882E+01  9.619312E+01  1.530592E+02
 2.970000E+02  9.620965E+01  9.621395E+01  1.531293E+02
 2.972500E+02  9.623048E+01  9.623478E+01  1.531994E+02
 2.975000E+02  9.625131E+01  9.625561E+01  1.532695E+02
 2.977500E+02  9.627215E+01  9.627644E+01  1.533395E+02
 2.980000E+02  9.629298E+01  9.629728E+01  1.534094E+02
 2.982500E+02  9.631382E+01  9.631812E+01  1.534793E+02
 2.985000E+02  9.633466E+01  9.633896E+01  1.535492E+02
 2.987500E+02  9.635550E+01  9.635980E+01  1.536190E+02
 2.990000E+02  9.637635E+01  9.638064E+01  1.536887E+02
 2.992500E+02  9.639719E+01  9.640149E+01  1.537584E+02
 2.995000E+02  9.641804E+01  9.642234E+01  1.538280E+02
 2.997500E+02  9.643889E+01  9.644319E+01  1.538976E+02
 3.000000E+02  9.645975E+01  9.646405E+01  1.539672E+02
 3.002500E+02  9.648060E+01  9.648490E+01  1.540367E+02
 3.005000E+02  9.650146E+01  9.650576E+01  1.541061E+02
 3.007500E+02  9.652233E+01  9.652663E+01  1.541755E+02
 3.010000E+02  9.654319E+01  9.654749E+01  1.542449E+02
 3.012500E+02  9.656406E+01  9.656836E+01  1.543142E+02
 3.015000E+02  9.658493E+01  9.658923E+01  1.543834E+02
 3.017500E+02  9.660581E+01  9.661011E+01  1.544526E+02
 3.020000E+02  9.662669E+01  9.663099E+01  1.545218E+02
 3.022500E+02  9.664757E+01  9.665187E+01  1.545909E+02
 3.025000E+02  9.666845E+01  9.667275E+01  1.546600E+02
 3.027500E+02  9.668934E+01  9.669364E+01  1.547290E+02
 3.030000E+02  9.671023E+01  9.671453E+01  1.547980E+02
 3.032500E+02  9.673112E+01  9.673543E+01  1.548669E+02
 3.035000E+02  9.675202E+01  9.675633E+01  1.549358E+02
 3.037500E+02  9.677293E+01  9.677723E+01  1.550046E+02
 3.040000E+02  9.679383E+01  9.679814E+01  1.550734E+02
 3.042500E+02  9.681474E+01  9.681905E+01  1.551422E+02
 3.045000E+02  9.683565E+01  9.683996E+01  1.552109E+02
 3.047500E+02  9.685657E+01  9.686088E+01  1.552796E+02
 3.050000E+02  9.687749E+01  9.688180E+01  1.553482E+02
 3.052500E+02  9.689842E+01  9.690273E+01  1.554168E+02
 3.055000E+02  9.691935E+01  9.692366E+01  1.554853E+02
 3.057500E+02  9.694029E+01  9.694459E+01  1.555538E+02
 3.060000E+02  9.696122E+01  9.696553E+01  1.556223E+02
 3.062500E+02  9.698217E+01  9.698647E+01  1.556907E+02
 3.065000E+02  9.700312E+01  9.700742E+01  1.557591E+02
 3.067500E+02  9.702407E+01  9.702838E+01  1.558274E+02
 3.070000E+02  9.704503E+01  9.704933E+01  1.558957E+02
 3.072500E+02  9.706599E+01  9.707030E+01  1.559640E+02
 3.075000E+02  9.708696E+01  9.709126E+01  1.560322E+02
 3.077500E+02  9.710793E+01  9.711224E+01  1.561004E+02
 3.080000E+02  9.712891E+01  9.713322E+01  1.561685E+02
 3.082500E+02  9.714989E+01  9.715420E+01  1.562366E+02
 3.085000E+02  9.717088E+01  9.717519E+01  1.563046E+02
 3.087500E+02  9.719187E+01  9.719618E+01  1.563727E+02
 3.090000E+02  9.721287E+01  9.721718E+01  1.564407E+02
 3.092500E+02  9.723387E+01  9.723818E+01  1.565086E+02
 3.095000E+02  9.725488E+01  9.725919E+01  1.565765E+02
 3.097500E+02  9.727590E+01  9.728021E+01  1.566444E+02
 3.100000E+02  9.729692E+01  9.730123E+01  1.567122E+02
 3.102500E+02  9.731795E+01  9.732226E+01  1.567800E+02
 3.105000E+02  9.733898E+01  9.734329E+01  1.568478E+02
 3.107500E+02  9.736002E+01  9.736433E+01  1.569155E+02
 3.110000E+02  9.738106E+01  9.738537E+01  1.569832E+02
 3.112500E+02  9.740211E+01  9.740643E+01  1.570509E+02
 3.115000E+02  9.742317E+01  9.742748E+01  1.571185E+02
 3.117500E+02  9.744423E+01  9.744855E+01  1.571861E+02
 3.120000E+02  9.746530E+01  9.746962E+01  1.572537E+02
 3.122500E+02  9.748638E+01  9.749069E+01  1.573212E+02
 3.125000E+02  9.750746E+01  9.751178E+01  1.573887E+02
 3.127500E+02  9.752855E+01  9.753287E+01  1.574561E+02
 3.130000E+02  9.754965E+01  9.755396E+01  1.575236E+02
 3.132500E+02  9.757075E+01  9.757507E+01  1.575910E+02
 3.135000E+02  9.759186E+01  9.759618E+01  1.576583E+02
 3.137500E+02  9.761298E+01  9.761730E+01  1.577257E+02
 3.140000E+02  9.763411E+01  9.763842E+01  1.577930E+02
 3.142500E+02  9.765524E+01  9.765955E+01  1.578603E+02
 3.145000E+02  9.767638E+01  9.768069E+01  1.579275E+02
 3.147500E+02  9.769752E+01  9.770184E+01  1.579947E+02
 3.150000E+02  9.771868E+01  9.772299E+01  1.580619E+02
 3.152500E+02  9.773984E+01  9.774416E+01  1.581290E+02
 3.155000E+02  9.776101E+01  9.776533E+01  1.581962E+02
 3.157500E+02  9.778219E+01  9.778650E+01  1.582633E+02
 3.160000E+02  9.780337E+01  9.780769E+01  1.583303E+02
 3.162500E+02  9.782456E+01  9.782888E+01  1.583974E+02
 3.165000E+02  9.784576E+01  9.785008E+01  1.584644E+02
 3.167500E+02  9.786697E+01  9.787129E+01  1.585314E+02
 3.170000E+02  9.788819E+01  9.789251E+01  1.585983E+02
 3.172500E+02  9.790942E+01  9.791373E+01  1.586653E+02
 3.175000E+02  9.793065E+01  9.793497E+01  1.587322E+02
 3.177500E+02  9.795189E+01  9.795621E+01  1.587990E+02
 3.180000E+02  9.797314E+01  9.797746E+01  1.588659E+02
 3.182500E+02  9.799440E+01  9.799872E+01  1.589327E+02
 3.185000E+02  9.801567E+01  9.801999E+01  1.589995E+02
 3.187500E+02  9.803695E+01  9.804127E+01  1.590663E+02
 3.190000E+02  9.805823E+01  9.806255E+01  1.591331E+02
 3.192500E+02  9.807953E+01  9.808385E+01  1.591998E+02
 3.195000E+02  9.810083E+01  9.810515E+01  1.592665E+02
 3.197500E+02  9.812214E+01  9.812647E+01  1.593332E+02
 3.200000E+02  9.814347E+01  9.814779E+01  1.593998E+02
 3.202500E+02  9.816480E+01  9.816912E+01  1.594665E+02
 3.205000E+02  9.818614E+01  9.819046E+01  1.595331E+02
 3.207500E+02  9.820749E+01  9.821181E+01  1.595997E+02
 3.210000E+02  9.822885E+01  9.823318E+01  1.596663E+02
 3.212500E+02  9.825022E+01  9.825455E+01  1.597328E+02
 3.215000E+02  9.827160E+01  9.827593E+01  1.597993E+02
 3.217500E+02  9.829299E+01  9.829732E+01  1.598658E+02
 3.220000E+02  9.831439E+01  9.831872E+01  1.599323E+02
 3.222500E+02  9.833580E+01  9.834013E+01  1.599988E+02
 3.225000E+02  9.835722E+01  9.836155E+01  1.600652E+02
 3.227500E+02  9.837866E+01  9.838298E+01  1.601317E+02
 3.230000E+02  9.840010E+01  9.840442E+01  1.601981E+02
 3.232500E+02  9.842155E+01  9.842587E+01  1.602645E+02
 3.235000E+02  9.844301E+01  9.844734E+01  1.603308E+02
 3.237500E+02  9.846449E+01  9.846881E+01  1.603972E+02
 3.240000E+02  9.848597E+01  9.849030E+01  1.604635E+02
 3.242500E+02  9.850746E+01  9.851179E+01  1.605299E+02
 3.245000E+02  9.852897E+01  9.853330E+01  1.605962E+02
 3.247500E+02  9.855049E+01  9.855481E+01  1.606624E+02
 3.250000E+02  9.857202E+01  9.857634E+01  1.607287E+02
 3.252500E+02  9.859355E+01  9.859788E+01  1.607950E+02
 3.255000E+02  9.861511E+01  9.861943E+01  1.608612E+02
 3.257500E+02  9.863667E+01  9.864100E+01  1.609274E+02
 3.260000E+02  9.865824E+01  9.866257E+01  1.609936E+02
 3.262500E+02  9.867983E+01  9.868416E+01  1.610598E+02
 3.265000E+02  9.870142E+01  9.870575E+01  1.611260E+02
 3.267500E+02  9.872303E+01  9.872736E+01  1.611921E+02
 3.270000E+02  9.874466E+01  9.874898E+01  1.612583E+02
 3.272500E+02  9.876629E+01  9.877062E+01  1.613244E+02
 3.275000E+02  9.878793E+01  9.879226E+01  1.613905E+02
 3.277500E+02  9.880959E+01  9.881392E+01  1.614566E+02
 3.280000E+02  9.883126E+01  9.883559E+01  1.615227E+02
 3.282500E+02  9.885294E+01  9.885727E+01  1.615888E+02
 3.285000E+02  9.887464E+01  9.887897E+01  1.616549E+02
 3.287500E+02  9.889635E+01  9.890068E+01  1.617209E+02
 3.290000E+02  9.891807E+01  9.892240E+01  1.617870E+02
 3.292500E+02  9.893980E+01  9.894413E+01  1.618530E+02
 3.295000E+02  9.896154E+01  9.896588E+01  1.619190E+02
 3.297500E+02  9.898330E+01  9.898764E+01  1.619850E+02
 3.300000E+02  9.900508E+01  9.900941E+01  1.620510E+02
 3.302500E+02  9.902686E+01  9.903119E+01  1.621170E+02
 3.305000E+02  9.904866E+01  9.905299E+01  1.621830E+02
 3.307500E+02  9.907047E+01  9.907480E+01  1.622490E+02
 3.310000E+02  9.909230E+01  9.909663E+01  1.623150E+02
 3.312500E+02  9.911414E+01  9.911847E+01  1.623809E+02
 3.315000E+02  9.913599E+01  9.914032E+01  1.624469E+02
 3.317500E+02  9.915785E+01  9.916219E+01  1.625128E+02
 3.320000E+02  9.917973E+01  9.918407E+01  1.625787E+02
 3.322500E+02  9.920163E+01  9.920596E+01  1.626446E+02
 3.325000E+02  9.922354E+01  9.922787E+01  1.627106E+02
 3.327500E+02  9.924546E+01  9.924980E+01  1.627765E+02
 3.330000E+02  9.926740E+01  9.927173E+01  1.628424E+02
 3.332500E+02  9.928935E+01  9.929368E+01  1.629083E+02
 3.335000E+02  9.931131E+01  9.931565E+01  1.629742E+02
 3.337500E+02  9.933329E+01  9.933763E+01  1.630400E+02
 3.340000E+02  9.935529E+01  9.935963E+01  1.631059E+02
 3.342500E+02  9.937730E+01  9.938164E+01  1.631718E+02
 3.345000E+02  9.939932E+01  9.940366E+01  1.632377E+02
 3.347500E+02  9.942136E+01  9.942570E+01  1.633035E+02
 3.350000E+02  9.944342E+01  9.944776E+01  1.633694E+02
 3.352500E+02  9.946549E+01  9.946983E+01  1.634352E+02
 3.355000E+02  9.948757E+01  9.949191E+01  1.635011E+02
 3.357500E+02  9.950967E+01  9.951401E+01  1.635670E+02
 3.360000E+02  9.953179E+01  9.953613E+01  1.636328E+02
 3.362500E+02  9.955392E+01  9.955826E+01  1.636986E+02
 3.365000E+02  9.957607E+01  9.958041E+01  1.637645E+02
 3.367500E+02  9.959823E+01  9.960257E+01  1.638303E+02
 3.370000E+02  9.962041E+01  9.962475E+01  1.638962E+02
 3.372500E+02  9.964261E+01  9.964695E+01  1.639620E+02
 3.375000E+02  9.966482E+01  9.966916E+01  1.640278E+02
 3.377500E+02  9.968704E+01  9.969139E+01  1.640937E+02
 3.380000E+02  9.970929E+01  9.971363E+01  1.641595E+02
 3.382500E+02  9.973155E+01  9.973589E+01  1.642253E+02
 3.385000E+02  9.975382E+01  9.975817E+01  1.642912E+02
 3.387500E+02  9.977612E+01  9.978046E+01  1.643570E+02
 3.390000E+02  9.979843E+01  9.980277E+01  1.644228E+02
 3.392500E+02  9.982075E+01  9.982510E+01  1.644887E+02
 3.395000E+02  9.984310E+01  9.984744E+01  1.645545E+02
 3.397500E+02  9.986546E+01  9.986980E+01  1.646204E+02
 3.400000E+02  9.988783E+01  9.989218E+01  1.646862E+02
 3.402500E+02  9.991023E+01  9.991457E+01  1.647520E+02
 3.405000E+02  9.993264E+01  9.993698E+01  1.648179E+02
 3.407500E+02  9.995507E+01  9.995941E+01  1.648837E+02
 3.410000E+02  9.997751E+01  9.998186E+01  1.649496E+02
 3.412500E+02  9.999998E+01  1.000043E+02  1.650154E+02
 3.415000E+02  1.000225E+02  1.000268E+02  1.650813E+02
 3.417500E+02  1.000450E+02  1.000493E+02  1.651472E+02
 3.420000E+02  1.000675E+02  1.000718E+02  1.652130E+02
 3.422500E+02  1.000900E+02  1.000944E+02  1.652789E+02
 3.425000E+02  1.001126E+02  1.001169E+02  1.653448E+02
 3.427500E+02  1.001351E+02  1.001395E+02  1.654106E+02
 3.430000E+02  1.001577E+02  1.001621E+02  1.654765E+02
 3.432500E+02  1.001803E+02  1.001847E+02  1.655424E+02
 3.435000E+02  1.002030E+02  1.002073E+02  1.656083E+02
 3.437500E+02  1.002256E+02  1.002300E+02  1.656742E+02
 3.440000E+02  1.002483E+02  1.002526E+02  1.657401E+02
 3.442500E+02  1.002710E+02  1.002753E+02  1.658060E+02
 3.445000E+02  1.002937E+02  1.002980E+02  1.658720E+02
 3.447500E+02  1.003164E+02  1.003207E+02  1.659379E+02
 3.450000E+02  1.003391E+02  1.003435E+02  1.660038E+02
 3.452500E+02  1.003619E+02  1.003662E+02  1.660698E+02
 3.455000E+02  1.003847E+02  1.003890E+02  1.661357E+02
 3.457500E+02  1.004075E+02  1.004118E+02  1.662017E+02
 3.460000E+02  1.004303E+02  1.004346E+02  1.662677E+02
 3.462500E+02  1.004531E+02  1.004575E+02  1.663336E+02
 3.465000E+02  1.004760E+02  1.004803E+02  1.663996E+02
 3.467500E+02  1.004988E+02  1.005032E+02  1.664656E+02
 3.470000E+02  1.005217E+02  1.005261E+02  1.665316E+02
 3.472500E+02  1.005447E+02  1.005490E+02  1.665976E+02
 3.475000E+02  1.005676E+02  1.005719E+02  1.666637E+02
 3.477500E+02  1.005905E+02  1.005949E+02  1.667297E+02
 3.480000E+02  1.006135E+02  1.006179E+02  1.667958E+02
 3.482500E+02  1.006365E+02  1.006409E+02  1.668618E+02
 3.485000E+02  1.006595E+02  1.006639E+02  1.669279E+02
 3.487500E+02  1.006826E+02  1.006869E+02  1.669940E+02
 3.490000E+02  1.007056E+02  1.007100E+02  1.670601E+02
 3.492500E+02  1.007287E+02  1.007331E+02  1.671262E+02
 3.495000E+02  1.007518E+02  1.007562E+02  1.671923E+02
 3.497500E+02  1.007749E+02  1.007793E+02  1.672584E+02
 3.500000E+02  1.007981E+02  1.008024E+02  1.673246E+02
 3.502500E+02  1.008212E+02  1.008256E+02  1.673907E+02
 3.505000E+02  1.008444E+02  1.008488E+02  1.674569E+02
 3.507500E+02  1.008676E+02  1.008720E+02  1.675231E+02
 3.510000E+02  1.008909E+02  1.008952E+02  1.675893E+02
 3.512500E+02  1.009141E+02  1.009185E+02  1.676555E+02
 3.515000E+02  1.009374E+02  1.009417E+02  1.677218E+02
 3.517500E+02  1.009607E+02  1.009650E+02  1.677880E+02
 3.520000E+02  1.009840E+02  1.009883E+02  1.678543E+02
 3.522500E+02  1.010073E+02  1.010117E+02  1.679205E+02
 3.525000E+02  1.010307E+02  1.010350E+02  1.679868E+02
 3.527500E+02  1.010541E+02  1.010584E+02  1.680531E+02
 3.530000E+02  1.010775E+02  1.010818E+02  1.681195E+02
 3.532500E+02  1.011009E+02  1.011053E+02  1.681858E+02
 3.535000E+02  1.011243E+02  1.011287E+02  1.682522E+02
 3.537500E+02  1.011478E+02  1.011522E+02  1.683185E+02
 3.540000E+02  1.011713E+02  1.011757E+02  1.683849E+02
 3.542500E+02  1.011948E+02  1.011992E+02  1.684513E+02
 3.545000E+02  1.012184E+02  1.012227E+02  1.685178E+02
 3.547500E+02  1.012419E+02  1.012463E+02  1.685842E+02
 3.550000E+02  1.012655E+02  1.012699E+02  1.686507E+02
 3.552500E+02  1.012891E+02  1.012935E+02  1.687172E+02
