#         T/K        V/dm^3  V(excl)/dm^3    alpha/K^-1        status
 2.590000E+02  4.199840E-02  4.063577E-02  2.474201E-04                                 112
 2.592500E+02  4.200100E-02  4.063577E-02  2.475205E-04                                 112
 2.595000E+02  4.200360E-02  4.063577E-02  2.476193E-04                                 112
 2.597500E+02  4.200620E-02  4.063577E-02  2.477166E-04                                 112
 2.600000E+02  4.200881E-02  4.063577E-02  2.478124E-04                                 112
 2.602500E+02  4.201141E-02  4.063577E-02  2.479068E-04                                 112
 2.605000E+02  4.201401E-02  4.063577E-02  2.479997E-04                                 112
 2.607500E+02  4.201662E-02  4.063577E-02  2.480912E-04                                 112
 2.610000E+02  4.201923E-02  4.063577E-02  2.481812E-04                                 112
 2.612500E+02  4.202183E-02  4.063577E-02  2.482697E-04                                 112
 2.615000E+02  4.202444E-02  4.063577E-02  2.483569E-04                                 112
 2.617500E+02  4.202705E-02  4.063577E-02  2.484427E-04                                 112
 2.620000E+02  4.202966E-02  4.063577E-02  2.485270E-04                                 112
 2.622500E+02  4.203227E-02  4.063577E-02  2.486100E-04                                 112
 2.625000E+02  4.203489E-02  4.063577E-02  2.486916E-04                                 112
 2.627500E+02  4.203750E-02  4.063577E-02  2.487718E-04                                 112
 2.630000E+02  4.204012E-02  4.063577E-02  2.488507E-04                                 112
 2.632500E+02  4.204273E-02  4.063577E-02  2.489282E-04                                 112
 2.635000E+02  4.204535E-02  4.063577E-02  2.490045E-04                                 112
 2.637500E+02  4.204797E-02  4.063577E-02  2.490794E-04                                 112
 2.640000E+02  4.205059E-02  4.063577E-02  2.491529E-04                                 112
 2.642500E+02  4.205321E-02  4.063577E-02  2.492252E-04                                 112
 2.645000E+02  4.205583E-02  4.063577E-02  2.492963E-04                                 112
 2.647500E+02  4.205845E-02  4.063577E-02  2.493660E-04                                 112
 2.650000E+02  4.206107E-02  4.063577E-02  2.494345E-04                                 112
 2.652500E+02  4.206369E-02  4.063577E-02  2.495017E-04                                 112
 2.655000E+02  4.206632E-02  4.063577E-02  2.495677E-04                                 112
 2.657500E+02  4.206894E-02  4.063577E-02  2.496325E-04                                 112
 2.660000E+02  4.207157E-02  4.063577E-02  2.496961E-04                                 112
 2.662500E+02  4.207419E-02  4.063577E-02  2.497585E-04                                 112
 2.665000E+02  4.207682E-02  4.063577E-02  2.498197E-04                                 112
 2.667500E+02  4.207945E-02  4.063577E-02  2.498797E-04                                 112
 2.670000E+02  4.208208E-02  4.063577E-02  2.499386E-04                                 112
 2.672500E+02  4.208471E-02  4.063577E-02  2.499963E-04                                 112
 2.675000E+02  4.208734E-02  4.063577E-02  2.500529E-04                                 112
 2.677500E+02  4.208997E-02  4.063577E-02  2.501084E-04                                 112
 2.680000E+02  4.209260E-02  4.063577E-02  2.501628E-04                                 112
 2.682500E+02  4.209524E-02  4.063577E-02  2.502160E-04                                 112
 2.685000E+02  4.209787E-02  4.063577E-02  2.502682E-04                                 112
 2.687500E+02  4.210050E-02  4.063577E-02  2.503194E-04                                 112
 2.690000E+02  4.210314E-02  4.063577E-02  2.503694E-04                                 112
 2.692500E+02  4.210578E-02  4.063577E-02  2.504185E-04                                 112
 2.695000E+02  4.210841E-02  4.063577E-02  2.504665E-04                                 112
 2.697500E+02  4.211105E-02  4.063577E-02  2.505134E-04                                 112
 2.700000E+02  4.211369E-02  4.063577E-02  2.505594E-04                                 112
 2.702500E+02  4.211632E-02  4.063577E-02  2.506044E-04                                 112
 2.705000E+02  4.211896E-02  4.063577E-02  2.506484E-04                                 112
 2.707500E+02  4.212160E-02  4.063577E-02  2.506915E-04                                 112
 2.710000E+02  4.212424E-02  4.063577E-02  2.507336E-04                                 112
 2.712500E+02  4.212688E-02  4.063577E-02  2.507748E-04                                 112
 2.715000E+02  4.212953E-02  4.063577E-02  2.508150E-04                                 112
 2.717500E+02  4.213217E-02  4.063577E-02  2.508544E-04                                 112
 2.720000E+02  4.213481E-02  4.063577E-02  2.508928E-04                                 112
 2.722500E+02  4.213745E-02  4.063577E-02  2.509304E-04                                 112
 2.725000E+02  4.214010E-02  4.063577E-02  2.509671E-04                                 112
 2.727500E+02  4.214274E-02  4.063577E-02  2.510029E-04                                 112
 2.730000E+02  4.214539E-02  4.063577E-02  2.510379E-04                                 112
 2.732500E+02  4.214803E-02  4.063577E-02  2.510721E-04                                 112
 2.735000E+02  4.215068E-02  4.063577E-02  2.511055E-04                                 112
 2.737500E+02  4.215332E-02  4.063577E-02  2.511381E-04                                 112
 2.740000E+02  4.215597E-02  4.063577E-02  2.511699E-04                                 112
 2.742500E+02  4.215862E-02  4.063577E-02  2.512009E-04                                 112
 2.745000E+02  4.216127E-02  4.063577E-02  2.512311E-04                                 112
 2.747500E+02  4.216391E-02  4.063577E-02  2.512607E-04                                 112
 2.750000E+02  4.216656E-02  4.063577E-02  2.512894E-04                                 112
 2.752500E+02  4.216921E-02  4.063577E-02  2.513175E-04                                 112
 2.755000E+02  4.217186E-02  4.063577E-02  2.513449E-04                                 112
 2.757500E+02  4.217451E-02  4.063577E-02  2.513716E-04                                 112
 2.760000E+02  4.217716E-02  4.063577E-02  2.513976E-04                                 112
 2.762500E+02  4.217981E-02  4.063577E-02  2.514229E-04                                 112
 2.765000E+02  4.218246E-02  4.063577E-02  2.514476E-04                                 112
 2.767500E+02  4.218512E-02  4.063577E-02  2.514717E-04                                 112
 2.770000E+02  4.218777E-02  4.063577E-02  2.514952E-04                                 112
 2.772500E+02  4.219042E-02  4.063577E-02  2.515180E-04                                 112
 2.775000E+02  4.219307E-02  4.063577E-02  2.515403E-04                                 112
 2.777500E+02  4.219573E-02  4.063577E-02  2.515620E-04                                 112
 2.780000E+02  4.219838E-02  4.063577E-02  2.515831E-04                                 112
 2.782500E+02  4.220104E-02  4.063577E-02  2.516037E-04                                 112
 2.785000E+02  4.220369E-02  4.063577E-02  2.516237E-04                                 112
 2.787500E+02  4.220635E-02  4.063577E-02  2.516432E-04                                 112
 2.790000E+02  4.220900E-02  4.063577E-02  2.516623E-04                                 112
 2.792500E+02  4.221166E-02  4.063577E-02  2.516808E-04                                 112
 2.795000E+02  4.221431E-02  4.063577E-02  2.516988E-04                                 112
 2.797500E+02  4.221697E-02  4.063577E-02  2.517164E-04                                 112
 2.800000E+02  4.221963E-02  4.063577E-02  2.517336E-04                                 112
 2.802500E+02  4.222228E-02  4.063577E-02  2.517502E-04                                 112
 2.805000E+02  4.222494E-02  4.063577E-02  2.517665E-04                                 112
 2.807500E+02  4.222760E-02  4.063577E-02  2.517824E-04                                 112
 2.810000E+02  4.223026E-02  4.063577E-02  2.517979E-04                                 112
 2.812500E+02  4.223292E-02  4.063577E-02  2.518130E-04                                 112
 2.815000E+02  4.223557E-02  4.063577E-02  2.518277E-04                                 112
 2.817500E+02  4.223823E-02  4.063577E-02  2.518421E-04                                 112
 2.820000E+02  4.224089E-02  4.063577E-02  2.518561E-04                                 112
 2.822500E+02  4.224355E-02  4.063577E-02  2.518698E-04                                 112
 2.825000E+02  4.224621E-02  4.063577E-02  2.518832E-04                                 112
 2.827500E+02  4.224887E-02  4.063577E-02  2.518963E-04                                 112
 2.830000E+02  4.225153E-02  4.063577E-02  2.519091E-04                                 112
 2.832500E+02  4.225420E-02  4.063577E-02  2.519217E-04                                 112
 2.835000E+02  4.225686E-02  4.063577E-02  2.519339E-04                                 112
 2.837500E+02  4.225952E-02  4.063577E-02  2.519460E-04                                 112
 2.840000E+02  4.226218E-02  4.063577E-02  2.519578E-04                                 112
 2.842500E+02  4.226484E-02  4.063577E-02  2.519694E-04                                 112
 2.845000E+02  4.226751E-02  4.063577E-02  2.519808E-04                                 112
 2.847500E+02  4.227017E-02  4.063577E-02  2.519920E-04                                 112
 2.850000E+02  4.227283E-02  4.063577E-02  2.520031E-04                                 112
 2.852500E+02  4.227549E-02  4.063577E-02  2.520139E-04                                 112
 2.855000E+02  4.227816E-02  4.063577E-02  2.520247E-04                                 112
 2.857500E+02  4.228082E-02  4.063577E-02  2.520353E-04                                 112
 2.860000E+02  4.228349E-02  4.063577E-02  2.520458E-04                                 112
 2.862500E+02  4.228615E-02  4.063577E-02  2.520561E-04                                 112
 2.865000E+02  4.228882E-02  4.063577E-02  2.520664E-04                                 112
 2.867500E+02  4.229148E-02  4.063577E-02  2.520766E-04                                 112
 2.870000E+02  4.229415E-02  4.063577E-02  2.520867E-04                                 112
 2.872500E+02  4.229681E-02  4.063577E-02  2.520968E-04                                 112
 2.875000E+02  4.229948E-02  4.063577E-02  2.521069E-04                                 112
 2.877500E+02  4.230214E-02  4.063577E-02  2.521169E-04                                 112
 2.880000E+02  4.230481E-02  4.063577E-02  2.521269E-04                                 112
 2.882500E+02  4.230748E-02  4.063577E-02  2.521369E-04                                 112
 2.885000E+02  4.231014E-02  4.063577E-02  2.521469E-04                                 112
 2.887500E+02  4.231281E-02  4.063577E-02  2.521569E-04                                 112
 2.890000E+02  4.231548E-02  4.063577E-02  2.521670E-04                                 112
 2.892500E+02  4.231815E-02  4.063577E-02  2.521771E-04                                 112
 2.895000E+02  4.232081E-02  4.063577E-02  2.521873E-04                                 112
 2.897500E+02  4.232348E-02  4.063577E-02  2.521976E-04                                 112
 2.900000E+02  4.232615E-02  4.063577E-02  2.522080E-04                                 112
 2.902500E+02  4.232882E-02  4.063577E-02  2.522184E-04                                 112
 2.905000E+02  4.233149E-02  4.063577E-02  2.522290E-04                                 112
 2.907500E+02  4.233416E-02  4.063577E-02  2.522397E-04                                 112
 2.910000E+02  4.233683E-02  4.063577E-02  2.522506E-04                                 112
 2.912500E+02  4.233950E-02  4.063577E-02  2.522616E-04                                 112
 2.915000E+02  4.234217E-02  4.063577E-02  2.522728E-04                                 112
 2.917500E+02  4.234484E-02  4.063577E-02  2.522842E-04                                 112
 2.920000E+02  4.234751E-02  4.063577E-02  2.522957E-04                                 112
 2.922500E+02  4.235018E-02  4.063577E-02  2.523075E-04                                 112
 2.925000E+02  4.235285E-02  4.063577E-02  2.523195E-04                                 112
 2.927500E+02  4.235552E-02  4.063577E-02  2.523317E-04                                 112
 2.930000E+02  4.235820E-02  4.063577E-02  2.523442E-04                                 112
 2.932500E+02  4.236087E-02  4.063577E-02  2.523569E-04                                 112
 2.935000E+02  4.236354E-02  4.063577E-02  2.523699E-04                                 112
 2.937500E+02  4.236621E-02  4.063577E-02  2.523831E-04                                 112
 2.940000E+02  4.236889E-02  4.063577E-02  2.523967E-04                                 112
 2.942500E+02  4.237156E-02  4.063577E-02  2.524105E-04                                 112
 2.945000E+02  4.237424E-02  4.063577E-02  2.524247E-04                                 112
 2.947500E+02  4.237691E-02  4.063577E-02  2.524392E-04                                 112
 2.950000E+02  4.237958E-02  4.063577E-02  2.524541E-04                                 112
 2.952500E+02  4.238226E-02  4.063577E-02  2.524693E-04                                 112
 2.955000E+02  4.238493E-02  4.063577E-02  2.524849E-04                                 112
 2.957500E+02  4.238761E-02  4.063577E-02  2.525008E-04                                 112
 2.960000E+02  4.239029E-02  4.063577E-02  2.525172E-04                                 112
 2.962500E+02  4.239296E-02  4.063577E-02  2.525339E-04                                 112
 2.965000E+02  4.239564E-02  4.063577E-02  2.525511E-04                                 112
 2.967500E+02  4.239832E-02  4.063577E-02  2.525686E-04                                 112
 2.970000E+02  4.240099E-02  4.063577E-02  2.525867E-04                                 112
 2.972500E+02  4.240367E-02  4.063577E-02  2.526051E-04                                 112
 2.975000E+02  4.240635E-02  4.063577E-02  2.526241E-04                                 112
 2.977500E+02  4.240903E-02  4.063577E-02  2.526435E-04                                 112
 2.980000E+02  4.241171E-02  4.063577E-02  2.526634E-04                                 112
 2.982500E+02  4.241438E-02  4.063577E-02  2.526837E-04                                 112
 2.985000E+02  4.241706E-02  4.063577E-02  2.527046E-04                                 112
 2.987500E+02  4.241974E-02  4.063577E-02  2.527260E-04                                 112
 2.990000E+02  4.242242E-02  4.063577E-02  2.527480E-04                                 112
 2.992500E+02  4.242511E-02  4.063577E-02  2.527705E-04                                 112
 2.995000E+02  4.242779E-02  4.063577E-02  2.527935E-04                                 112
 2.997500E+02  4.243047E-02  4.063577E-02  2.528171E-04                                 112
 3.000000E+02  4.243315E-02  4.063577E-02  2.528413E-04                                 112
 3.002500E+02  4.243583E-02  4.063577E-02  2.528660E-04                                 112
 3.005000E+02  4.243852E-02  4.063577E-02  2.528914E-04                                 112
 3.007500E+02  4.244120E-02  4.063577E-02  2.529173E-04                                 112
 3.010000E+02  4.244388E-02  4.063577E-02  2.529439E-04                                 112
 3.012500E+02  4.244657E-02  4.063577E-02  2.529711E-04                                 112
 3.015000E+02  4.244925E-02  4.063577E-02  2.529990E-04                                 112
 3.017500E+02  4.245194E-02  4.063577E-02  2.530275E-04                                 112
 3.020000E+02  4.245462E-02  4.063577E-02  2.530567E-04                                 112
 3.022500E+02  4.245731E-02  4.063577E-02  2.530865E-04                                 112
 3.025000E+02  4.245999E-02  4.063577E-02  2.531171E-04                                 112
 3.027500E+02  4.246268E-02  4.063577E-02  2.531483E-04                                 112
 3.030000E+02  4.246537E-02  4.063577E-02  2.531802E-04                                 112
 3.032500E+02  4.246806E-02  4.063577E-02  2.532129E-04                                 112
 3.035000E+02  4.247075E-02  4.063577E-02  2.532462E-04                                 112
 3.037500E+02  4.247344E-02  4.063577E-02  2.532804E-04                                 112
 3.040000E+02  4.247612E-02  4.063577E-02  2.533152E-04                                 112
 3.042500E+02  4.247881E-02  4.063577E-02  2.533508E-04                                 112
 3.045000E+02  4.248151E-02  4.063577E-02  2.533872E-04                                 112
 3.047500E+02  4.248420E-02  4.063577E-02  2.534244E-04                                 112
 3.050000E+02  4.248689E-02  4.063577E-02  2.534624E-04                                 112
 3.052500E+02  4.248958E-02  4.063577E-02  2.535011E-04                                 112
 3.055000E+02  4.249227E-02  4.063577E-02  2.535407E-04                                 112
 3.057500E+02  4.249497E-02  4.063577E-02  2.535811E-04                                 112
 3.060000E+02  4.249766E-02  4.063577E-02  2.536223E-04                                 112
 3.062500E+02  4.250036E-02  4.063577E-02  2.536644E-04                                 112
 3.065000E+02  4.250305E-02  4.063577E-02  2.537073E-04                                 112
 3.067500E+02  4.250575E-02  4.063577E-02  2.537510E-04                                 112
 3.070000E+02  4.250845E-02  4.063577E-02  2.537957E-04                                 112
 3.072500E+02  4.251114E-02  4.063577E-02  2.538412E-04                                 112
 3.075000E+02  4.251384E-02  4.063577E-02  2.538876E-04                                 112
 3.077500E+02  4.251654E-02  4.063577E-02  2.539349E-04                                 112
 3.080000E+02  4.251924E-02  4.063577E-02  2.539832E-04                                 112
 3.082500E+02  4.252194E-02  4.063577E-02  2.540323E-04                                 112
 3.085000E+02  4.252464E-02  4.063577E-02  2.540824E-04                                 112
 3.087500E+02  4.252734E-02  4.063577E-02  2.541334E-04                                 112
 3.090000E+02  4.253004E-02  4.063577E-02  2.541853E-04                                 112
 3.092500E+02  4.253275E-02  4.063577E-02  2.542383E-04                                 112
 3.095000E+02  4.253545E-02  4.063577E-02  2.542922E-04                                 112
 3.097500E+02  4.253816E-02  4.063577E-02  2.543470E-04                                 112
 3.100000E+02  4.254086E-02  4.063577E-02  2.544029E-04                                 112
 3.102500E+02  4.254357E-02  4.063577E-02  2.544597E-04                                 112
 3.105000E+02  4.254627E-02  4.063577E-02  2.545176E-04                                 112
 3.107500E+02  4.254898E-02  4.063577E-02  2.545764E-04                                 112
 3.110000E+02  4.255169E-02  4.063577E-02  2.546363E-04                                 112
 3.112500E+02  4.255440E-02  4.063577E-02  2.546973E-04                                 112
 3.115000E+02  4.255711E-02  4.063577E-02  2.547592E-04                                 112
 3.117500E+02  4.255982E-02  4.063577E-02  2.548222E-04                                 112
 3.120000E+02  4.256253E-02  4.063577E-02  2.548863E-04                                 112
 3.122500E+02  4.256524E-02  4.063577E-02  2.549515E-04                                 112
 3.125000E+02  4.256796E-02  4.063577E-02  2.550177E-04                                 112
 3.127500E+02  4.257067E-02  4.063577E-02  2.550850E-04                                 112
 3.130000E+02  4.257339E-02  4.063577E-02  2.551534E-04                                 112
 3.132500E+02  4.257610E-02  4.063577E-02  2.552229E-04                                 112
 3.135000E+02  4.257882E-02  4.063577E-02  2.552936E-04                                 112
 3.137500E+02  4.258154E-02  4.063577E-02  2.553653E-04                                 112
 3.140000E+02  4.258426E-02  4.063577E-02  2.554382E-04                                 112
 3.142500E+02  4.258698E-02  4.063577E-02  2.555122E-04                                 112
 3.145000E+02  4.258970E-02  4.063577E-02  2.555874E-04                                 112
 3.147500E+02  4.259242E-02  4.063577E-02  2.556638E-04                                 112
 3.150000E+02  4.259514E-02  4.063577E-02  2.557413E-04                                 112
 3.152500E+02  4.259787E-02  4.063577E-02  2.558199E-04                                 112
 3.155000E+02  4.260059E-02  4.063577E-02  2.558998E-04                                 112
 3.157500E+02  4.260332E-02  4.063577E-02  2.559809E-04                                 112
 3.160000E+02  4.260604E-02  4.063577E-02  2.560631E-04                                 112
 3.162500E+02  4.260877E-02  4.063577E-02  2.561466E-04                                 112
 3.165000E+02  4.261150E-02  4.063577E-02  2.562313E-04                                 112
 3.167500E+02  4.261423E-02  4.063577E-02  2.563172E-04                                 112
 3.170000E+02  4.261696E-02  4.063577E-02  2.564043E-04                                 112
 3.172500E+02  4.261969E-02  4.063577E-02  2.564927E-04                                 112
 3.175000E+02  4.262243E-02  4.063577E-02  2.565824E-04                                 112
 3.177500E+02  4.262516E-02  4.063577E-02  2.566733E-04                                 112
 3.180000E+02  4.262790E-02  4.063577E-02  2.567654E-04                                 112
 3.182500E+02  4.263064E-02  4.063577E-02  2.568589E-04                                 112
 3.185000E+02  4.263337E-02  4.063577E-02  2.569536E-04                                 112
 3.187500E+02  4.263611E-02  4.063577E-02  2.570497E-04                                 112
 3.190000E+02  4.263885E-02  4.063577E-02  2.571470E-04                                 112
 3.192500E+02  4.264160E-02  4.063577E-02  2.572456E-04                                 112
 3.195000E+02  4.264434E-02  4.063577E-02  2.573456E-04                                 112
 3.197500E+02  4.264708E-02  4.063577E-02  2.574468E-04                                 112
 3.200000E+02  4.264983E-02  4.063577E-02  2.575495E-04                                 112
 3.202500E+02  4.265257E-02  4.063577E-02  2.576534E-04                                 112
 3.205000E+02  4.265532E-02  4.063577E-02  2.577587E-04                                 112
 3.207500E+02  4.265807E-02  4.063577E-02  2.578654E-04                                 112
 3.210000E+02  4.266082E-02  4.063577E-02  2.579734E-04                                 112
 3.212500E+02  4.266357E-02  4.063577E-02  2.580828E-04                                 112
 3.215000E+02  4.266633E-02  4.063577E-02  2.581936E-04                                 112
 3.217500E+02  4.266908E-02  4.063577E-02  2.583057E-04                                 112
 3.220000E+02  4.267184E-02  4.063577E-02  2.584193E-04                                 112
 3.222500E+02  4.267460E-02  4.063577E-02  2.585343E-04                                 112
 3.225000E+02  4.267736E-02  4.063577E-02  2.586506E-04                                 112
 3.227500E+02  4.268012E-02  4.063577E-02  2.587684E-04                                 112
 3.230000E+02  4.268288E-02  4.063577E-02  2.588877E-04                                 112
 3.232500E+02  4.268564E-02  4.063577E-02  2.590083E-04                                 112
 3.235000E+02  4.268841E-02  4.063577E-02  2.591304E-04                                 112
 3.237500E+02  4.269117E-02  4.063577E-02  2.592540E-04                                 112
 3.240000E+02  4.269394E-02  4.063577E-02  2.593790E-04                                 112
 3.242500E+02  4.269671E-02  4.063577E-02  2.595054E-04                                 112
 3.245000E+02  4.269948E-02  4.063577E-02  2.596334E-04                                 112
 3.247500E+02  4.270225E-02  4.063577E-02  2.597628E-04                                 112
 3.250000E+02  4.270503E-02  4.063577E-02  2.598937E-04                                 112
 3.252500E+02  4.270780E-02  4.063577E-02  2.600261E-04                                 112
 3.255000E+02  4.271058E-02  4.063577E-02  2.601600E-04                                 112
 3.257500E+02  4.271336E-02  4.063577E-02  2.602954E-04                                 112
 3.260000E+02  4.271614E-02  4.063577E-02  2.604324E-04                                 112
 3.262500E+02  4.271892E-02  4.063577E-02  2.605708E-04                                 112
 3.265000E+02  4.272170E-02  4.063577E-02  2.607108E-04                                 112
 3.267500E+02  4.272449E-02  4.063577E-02  2.608524E-04                                 112
 3.270000E+02  4.272728E-02  4.063577E-02  2.609954E-04                                 112
 3.272500E+02  4.273006E-02  4.063577E-02  2.611401E-04                                 112
 3.275000E+02  4.273285E-02  4.063577E-02  2.612863E-04                                 112
 3.277500E+02  4.273565E-02  4.063577E-02  2.614340E-04                                 112
 3.280000E+02  4.273844E-02  4.063577E-02  2.615833E-04                                 112
 3.282500E+02  4.274124E-02  4.063577E-02  2.617342E-04                                 112
 3.285000E+02  4.274403E-02  4.063577E-02  2.618868E-04                                 112
 3.287500E+02  4.274683E-02  4.063577E-02  2.620408E-04                                 112
 3.290000E+02  4.274964E-02  4.063577E-02  2.621965E-04                                 112
 3.292500E+02  4.275244E-02  4.063577E-02  2.623539E-04                                 112
 3.295000E+02  4.275524E-02  4.063577E-02  2.625128E-04                                 112
 3.297500E+02  4.275805E-02  4.063577E-02  2.626733E-04                                 112
 3.300000E+02  4.276086E-02  4.063577E-02  2.628355E-04                                 112
 3.302500E+02  4.276367E-02  4.063577E-02  2.629993E-04                                 112
 3.305000E+02  4.276648E-02  4.063577E-02  2.631648E-04                                 112
 3.307500E+02  4.276930E-02  4.063577E-02  2.633319E-04                                 112
 3.310000E+02  4.277211E-02  4.063577E-02  2.635007E-04                                 112
 3.312500E+02  4.277493E-02  4.063577E-02  2.636712E-04                                 112
 3.315000E+02  4.277775E-02  4.063577E-02  2.638433E-04                                 112
 3.317500E+02  4.278058E-02  4.063577E-02  2.640171E-04                                 112
 3.320000E+02  4.278340E-02  4.063577E-02  2.641926E-04                                 112
 3.322500E+02  4.278623E-02  4.063577E-02  2.643697E-04                                 112
 3.325000E+02  4.278906E-02  4.063577E-02  2.645486E-04                                 112
 3.327500E+02  4.279189E-02  4.063577E-02  2.647292E-04                                 112
 3.330000E+02  4.279472E-02  4.063577E-02  2.649115E-04                                 112
 3.332500E+02  4.279756E-02  4.063577E-02  2.650955E-04                                 112
 3.335000E+02  4.280039E-02  4.063577E-02  2.652813E-04                                 112
 3.337500E+02  4.280323E-02  4.063577E-02  2.654688E-04                                 112
 3.340000E+02  4.280607E-02  4.063577E-02  2.656580E-04                                 112
 3.342500E+02  4.280892E-02  4.063577E-02  2.658490E-04                                 112
 3.345000E+02  4.281176E-02  4.063577E-02  2.660417E-04                                 112
 3.347500E+02  4.281461E-02  4.063577E-02  2.662362E-04                                 112
 3.350000E+02  4.281746E-02  4.063577E-02  2.664325E-04                                 112
 3.352500E+02  4.282032E-02  4.063577E-02  2.666305E-04                                 112
 3.355000E+02  4.282317E-02  4.063577E-02  2.668303E-04                                 112
 3.357500E+02  4.282603E-02  4.063577E-02  2.670319E-04                                 112
 3.360000E+02  4.282889E-02  4.063577E-02  2.672353E-04                                 112
 3.362500E+02  4.283175E-02  4.063577E-02  2.674405E-04                                 112
 3.365000E+02  4.283462E-02  4.063577E-02  2.676475E-04                                 112
 3.367500E+02  4.283749E-02  4.063577E-02  2.678563E-04                                 112
 3.370000E+02  4.284036E-02  4.063577E-02  2.680670E-04                                 112
 3.372500E+02  4.284323E-02  4.063577E-02  2.682794E-04                                 112
 3.375000E+02  4.284610E-02  4.063577E-02  2.684937E-04                                 112
 3.377500E+02  4.284898E-02  4.063577E-02  2.687099E-04                                 112
 3.380000E+02  4.285186E-02  4.063577E-02  2.689279E-04                                 112
 3.382500E+02  4.285474E-02  4.063577E-02  2.691477E-04                                 112
 3.385000E+02  4.285763E-02  4.063577E-02  2.693694E-04                                 112
 3.387500E+02  4.286051E-02  4.063577E-02  2.695930E-04                                 112
 3.390000E+02  4.286340E-02  4.063577E-02  2.698184E-04                                 112
 3.392500E+02  4.286630E-02  4.063577E-02  2.700457E-04                                 112
 3.395000E+02  4.286919E-02  4.063577E-02  2.702749E-04                                 112
 3.397500E+02  4.287209E-02  4.063577E-02  2.705060E-04                                 112
 3.400000E+02  4.287499E-02  4.063577E-02  2.707390E-04                                 112
 3.402500E+02  4.287789E-02  4.063577E-02  2.709739E-04                                 112
 3.405000E+02  4.288080E-02  4.063577E-02  2.712107E-04                                 112
 3.407500E+02  4.288371E-02  4.063577E-02  2.714494E-04                                 112
 3.410000E+02  4.288662E-02  4.063577E-02  2.716901E-04                                 112
 3.412500E+02  4.288953E-02  4.063577E-02  2.719327E-04                                 112
 3.415000E+02  4.289245E-02  4.063577E-02  2.721772E-04                                 112
 3.417500E+02  4.289537E-02  4.063577E-02  2.724236E-04                                 112
 3.420000E+02  4.289829E-02  4.063577E-02  2.726721E-04                                 112
 3.422500E+02  4.290122E-02  4.063577E-02  2.729224E-04                                 112
 3.425000E+02  4.290415E-02  4.063577E-02  2.731747E-04                                 112
 3.427500E+02  4.290708E-02  4.063577E-02  2.734290E-04                                 112
 3.430000E+02  4.291001E-02  4.063577E-02  2.736853E-04                                 112
 3.432500E+02  4.291295E-02  4.063577E-02  2.739435E-04                                 112
 3.435000E+02  4.291589E-02  4.063577E-02  2.742038E-04                                 112
 3.437500E+02  4.291884E-02  4.063577E-02  2.744660E-04                                 112
