#         T/K          A/kJ          G/kJ
 2.610000E+02  5.605329E+01  5.605755E+01
 2.612500E+02  5.601769E+01  5.602195E+01
 2.615000E+02  5.598208E+01  5.598633E+01
 2.617500E+02  5.594644E+01  5.595070E+01
 2.620000E+02  5.591078E+01  5.591504E+01
 2.622500E+02  5.587511E+01  5.587937E+01
 2.625000E+02  5.583941E+01  5.584367E+01
 2.627500E+02  5.580369E+01  5.580795E+01
 2.630000E+02  5.576796E+01  5.577222E+01
 2.632500E+02  5.573220E+01  5.573646E+01
 2.635000E+02  5.569642E+01  5.570068E+01
 2.637500E+02  5.566063E+01  5.566489E+01
 2.640000E+02  5.562481E+01  5.562907E+01
 2.642500E+02  5.558898E+01  5.559324E+01
 2.645000E+02  5.555312E+01  5.555738E+01
 2.647500E+02  5.551724E+01  5.552151E+01
 2.650000E+02  5.548135E+01  5.548561E+01
 2.652500E+02  5.544543E+01  5.544969E+01
 2.655000E+02  5.540950E+01  5.541376E+01
 2.657500E+02  5.537354E+01  5.537781E+01
 2.660000E+02  5.533757E+01  5.534183E+01
 2.662500E+02  5.530157E+01  5.530584E+01
 2.665000E+02  5.526556E+01  5.526982E+01
 2.667500E+02  5.522953E+01  5.523379E+01
 2.670000E+02  5.519347E+01  5.519774E+01
 2.672500E+02  5.515740E+01  5.516167E+01
 2.675000E+02  5.512131E+01  5.512557E+01
 2.677500E+02  5.508520E+01  5.508946E+01
 2.680000E+02  5.504907E+01  5.505333E+01
 2.682500E+02  5.501292E+01  5.501718E+01
 2.685000E+02  5.497675E+01  5.498101E+01
 2.687500E+02  5.494056E+01  5.494482E+01
 2.690000E+02  5.490435E+01  5.490861E+01
 2.692500E+02  5.486812E+01  5.487238E+01
 2.695000E+02  5.483187E+01  5.483614E+01
 2.697500E+02  5.479560E+01  5.479987E+01
 2.700000E+02  5.475931E+01  5.476358E+01
 2.702500E+02  5.472301E+01  5.472728E+01
 2.705000E+02  5.468668E+01  5.469095E+01
 2.707500E+02  5.465034E+01  5.465461E+01
 2.710000E+02  5.461397E+01  5.461824E+01
 2.712500E+02  5.457759E+01  5.458186E+01
 2.715000E+02  5.454119E+01  5.454546E+01
 2.717500E+02  5.450476E+01  5.450903E+01
 2.720000E+02  5.446832E+01  5.447259E+01
 2.722500E+02  5.443186E+01  5.443613E+01
 2.725000E+02  5.439538E+01  5.439965E+01
 2.727500E+02  5.435888E+01  5.436315E+01
 2.730000E+02  5.432237E+01  5.432664E+01
 2.732500E+02  5.428583E+01  5.429010E+01
 2.735000E+02  5.424927E+01  5.425354E+01
 2.737500E+02  5.421270E+01  5.421697E+01
 2.740000E+02  5.417610E+01  5.418037E+01
 2.742500E+02  5.413949E+01  5.414376E+01
 2.745000E+02  5.410286E+01  5.410713E+01
 2.747500E+02  5.406620E+01  5.407048E+01
 2.750000E+02  5.402953E+01  5.403381E+01
 2.752500E+02  5.399284E+01  5.399712E+01
 2.755000E+02  5.395614E+01  5.396041E+01
 2.757500E+02  5.391941E+01  5.392368E+01
 2.760000E+02  5.388266E+01  5.388694E+01
 2.762500E+02  5.384590E+01  5.385017E+01
 2.765000E+02  5.380911E+01  5.381339E+01
 2.767500E+02  5.377231E+01  5.377658E+01
 2.770000E+02  5.373549E+01  5.373976E+01
 2.772500E+02  5.369865E+01  5.370292E+01
 2.775000E+02  5.366179E+01  5.366606E+01
 2.777500E+02  5.362491E+01  5.362919E+01
 2.780000E+02  5.358801E+01  5.359229E+01
 2.782500E+02  5.355110E+01  5.355537E+01
 2.785000E+02  5.351416E+01  5.351844E+01
 2.787500E+02  5.347721E+01  5.348149E+01
 2.790000E+02  5.344024E+01  5.344451E+01
 2.792500E+02  5.340325E+01  5.340752E+01
 2.795000E+02  5.336624E+01  5.337051E+01
 2.797500E+02  5.332921E+01  5.333349E+01
 2.800000E+02  5.329216E+01  5.329644E+01
 2.802500E+02  5.325510E+01  5.325938E+01
 2.805000E+02  5.321801E+01  5.322229E+01
 2.807500E+02  5.318091E+01  5.318519E+01
 2.810000E+02  5.314379E+01  5.314807E+01
 2.812500E+02  5.310665E+01  5.311093E+01
 2.815000E+02  5.306949E+01  5.307377E+01
 2.817500E+02  5.303232E+01  5.303660E+01
 2.820000E+02  5.299512E+01  5.299940E+01
 2.822500E+02  5.295791E+01  5.296219E+01
 2.825000E+02  5.292068E+01  5.292496E+01
 2.827500E+02  5.288343E+01  5.288771E+01
 2.830000E+02  5.284616E+01  5.285044E+01
 2.832500E+02  5.280887E+01  5.281315E+01
 2.835000E+02  5.277157E+01  5.277585E+01
 2.837500E+02  5.273424E+01  5.273852E+01
 2.840000E+02  5.269690E+01  5.270118E+01
 2.842500E+02  5.265954E+01  5.266382E+01
 2.845000E+02  5.262216E+01  5.262644E+01
 2.847500E+02  5.258476E+01  5.258905E+01
 2.850000E+02  5.254735E+01  5.255163E+01
 2.852500E+02  5.250992E+01  5.251420E+01
 2.855000E+02  5.247246E+01  5.247675E+01
 2.857500E+02  5.243499E+01  5.243928E+01
 2.860000E+02  5.239751E+01  5.240179E+01
 2.862500E+02  5.236000E+01  5.236428E+01
 2.865000E+02  5.232248E+01  5.232676E+01
 2.867500E+02  5.228493E+01  5.228922E+01
 2.870000E+02  5.224737E+01  5.225166E+01
 2.872500E+02  5.220979E+01  5.221408E+01
 2.875000E+02  5.217220E+01  5.217648E+01
 2.877500E+02  5.213458E+01  5.213887E+01
 2.880000E+02  5.209695E+01  5.210123E+01
 2.882500E+02  5.205930E+01  5.206358E+01
 2.885000E+02  5.202163E+01  5.202591E+01
 2.887500E+02  5.198394E+01  5.198823E+01
 2.890000E+02  5.194623E+01  5.195052E+01
 2.892500E+02  5.190851E+01  5.191280E+01
 2.895000E+02  5.187077E+01  5.187506E+01
 2.897500E+02  5.183301E+01  5.183730E+01
 2.900000E+02  5.179523E+01  5.179952E+01
 2.902500E+02  5.175744E+01  5.176173E+01
 2.905000E+02  5.171962E+01  5.172391E+01
 2.907500E+02  5.168179E+01  5.168608E+01
 2.910000E+02  5.164394E+01  5.164823E+01
 2.912500E+02  5.160608E+01  5.161037E+01
 2.915000E+02  5.156819E+01  5.157248E+01
 2.917500E+02  5.153029E+01  5.153458E+01
 2.920000E+02  5.149237E+01  5.149666E+01
 2.922500E+02  5.145443E+01  5.145872E+01
 2.925000E+02  5.141648E+01  5.142077E+01
 2.927500E+02  5.137850E+01  5.138279E+01
 2.930000E+02  5.134051E+01  5.134480E+01
 2.932500E+02  5.130250E+01  5.130679E+01
 2.935000E+02  5.126448E+01  5.126877E+01
 2.937500E+02  5.122643E+01  5.123072E+01
 2.940000E+02  5.118837E+01  5.119266E+01
 2.942500E+02  5.115029E+01  5.115458E+01
 2.945000E+02  5.111219E+01  5.111648E+01
 2.947500E+02  5.107408E+01  5.107837E+01
 2.950000E+02  5.103594E+01  5.104024E+01
 2.952500E+02  5.099779E+01  5.100209E+01
 2.955000E+02  5.095962E+01  5.096392E+01
 2.957500E+02  5.092144E+01  5.092573E+01
 2.960000E+02  5.088323E+01  5.088753E+01
 2.962500E+02  5.084501E+01  5.084931E+01
 2.965000E+02  5.080677E+01  5.081107E+01
 2.967500E+02  5.076852E+01  5.077281E+01
 2.970000E+02  5.073024E+01  5.073454E+01
 2.972500E+02  5.069195E+01  5.069625E+01
 2.975000E+02  5.065364E+01  5.065794E+01
 2.977500E+02  5.061532E+01  5.061961E+01
 2.980000E+02  5.057697E+01  5.058127E+01
 2.982500E+02  5.053861E+01  5.054291E+01
 2.985000E+02  5.050023E+01  5.050453E+01
 2.987500E+02  5.046184E+01  5.046613E+01
 2.990000E+02  5.042342E+01  5.042772E+01
 2.992500E+02  5.038499E+01  5.038929E+01
 2.995000E+02  5.034654E+01  5.035084E+01
 2.997500E+02  5.030808E+01  5.031238E+01
 3.000000E+02  5.026959E+01  5.027389E+01
 3.002500E+02  5.023109E+01  5.023539E+01
 3.005000E+02  5.019257E+01  5.019687E+01
 3.007500E+02  5.015404E+01  5.015834E+01
 3.010000E+02  5.011549E+01  5.011979E+01
 3.012500E+02  5.007692E+01  5.008122E+01
 3.015000E+02  5.003833E+01  5.004263E+01
 3.017500E+02  4.999972E+01  5.000403E+01
 3.020000E+02  4.996110E+01  4.996540E+01
 3.022500E+02  4.992246E+01  4.992676E+01
 3.025000E+02  4.988381E+01  4.988811E+01
 3.027500E+02  4.984513E+01  4.984943E+01
 3.030000E+02  4.980644E+01  4.981074E+01
 3.032500E+02  4.976773E+01  4.977204E+01
 3.035000E+02  4.972901E+01  4.973331E+01
 3.037500E+02  4.969026E+01  4.969457E+01
 3.040000E+02  4.965150E+01  4.965581E+01
 3.042500E+02  4.961273E+01  4.961703E+01
 3.045000E+02  4.957393E+01  4.957824E+01
 3.047500E+02  4.953512E+01  4.953943E+01
 3.050000E+02  4.949629E+01  4.950060E+01
 3.052500E+02  4.945745E+01  4.946175E+01
 3.055000E+02  4.941858E+01  4.942289E+01
 3.057500E+02  4.937970E+01  4.938401E+01
 3.060000E+02  4.934081E+01  4.934511E+01
 3.062500E+02  4.930189E+01  4.930620E+01
 3.065000E+02  4.926296E+01  4.926727E+01
 3.067500E+02  4.922401E+01  4.922832E+01
 3.070000E+02  4.918505E+01  4.918935E+01
 3.072500E+02  4.914606E+01  4.915037E+01
 3.075000E+02  4.910706E+01  4.911137E+01
 3.077500E+02  4.906805E+01  4.907235E+01
 3.080000E+02  4.902901E+01  4.903332E+01
 3.082500E+02  4.898996E+01  4.899427E+01
 3.085000E+02  4.895089E+01  4.895520E+01
 3.087500E+02  4.891181E+01  4.891612E+01
 3.090000E+02  4.887271E+01  4.887702E+01
 3.092500E+02  4.883359E+01  4.883790E+01
 3.095000E+02  4.879445E+01  4.879876E+01
 3.097500E+02  4.875530E+01  4.875961E+01
 3.100000E+02  4.871613E+01  4.872044E+01
 3.102500E+02  4.867694E+01  4.868125E+01
 3.105000E+02  4.863774E+01  4.864205E+01
 3.107500E+02  4.859852E+01  4.860283E+01
 3.110000E+02  4.855928E+01  4.856359E+01
 3.112500E+02  4.852003E+01  4.852434E+01
 3.115000E+02  4.848075E+01  4.848507E+01
 3.117500E+02  4.844147E+01  4.844578E+01
 3.120000E+02  4.840216E+01  4.840647E+01
 3.122500E+02  4.836284E+01  4.836715E+01
 3.125000E+02  4.832350E+01  4.832781E+01
 3.127500E+02  4.828414E+01  4.828846E+01
 3.130000E+02  4.824477E+01  4.824908E+01
 3.132500E+02  4.820538E+01  4.820969E+01
 3.135000E+02  4.816597E+01  4.817029E+01
 3.137500E+02  4.812655E+01  4.813087E+01
 3.140000E+02  4.808711E+01  4.809143E+01
 3.142500E+02  4.804765E+01  4.805197E+01
 3.145000E+02  4.800818E+01  4.801250E+01
 3.147500E+02  4.796869E+01  4.797301E+01
 3.150000E+02  4.792918E+01  4.793350E+01
 3.152500E+02  4.788966E+01  4.789397E+01
 3.155000E+02  4.785012E+01  4.785443E+01
 3.157500E+02  4.781056E+01  4.781488E+01
 3.160000E+02  4.777098E+01  4.777530E+01
 3.162500E+02  4.773139E+01  4.773571E+01
 3.165000E+02  4.769179E+01  4.769610E+01
 3.167500E+02  4.765216E+01  4.765648E+01
 3.170000E+02  4.761252E+01  4.761684E+01
 3.172500E+02  4.757286E+01  4.757718E+01
 3.175000E+02  4.753319E+01  4.753750E+01
 3.177500E+02  4.749349E+01  4.749781E+01
 3.180000E+02  4.745379E+01  4.745811E+01
 3.182500E+02  4.741406E+01  4.741838E+01
 3.185000E+02  4.737432E+01  4.737864E+01
 3.187500E+02  4.733456E+01  4.733888E+01
 3.190000E+02  4.729479E+01  4.729911E+01
 3.192500E+02  4.725499E+01  4.725931E+01
 3.195000E+02  4.721519E+01  4.721951E+01
 3.197500E+02  4.717536E+01  4.717968E+01
 3.200000E+02  4.713552E+01  4.713984E+01
 3.202500E+02  4.709566E+01  4.709998E+01
 3.205000E+02  4.705578E+01  4.706011E+01
 3.207500E+02  4.701589E+01  4.702021E+01
 3.210000E+02  4.697598E+01  4.698031E+01
 3.212500E+02  4.693606E+01  4.694038E+01
 3.215000E+02  4.689612E+01  4.690044E+01
 3.217500E+02  4.685616E+01  4.686048E+01
 3.220000E+02  4.681618E+01  4.682051E+01
 3.222500E+02  4.677619E+01  4.678052E+01
 3.225000E+02  4.673618E+01  4.674051E+01
 3.227500E+02  4.669616E+01  4.670048E+01
 3.230000E+02  4.665612E+01  4.666044E+01
 3.232500E+02  4.661606E+01  4.662038E+01
 3.235000E+02  4.657598E+01  4.658031E+01
 3.237500E+02  4.653589E+01  4.654022E+01
 3.240000E+02  4.649578E+01  4.650011E+01
 3.242500E+02  4.645566E+01  4.645999E+01
 3.245000E+02  4.641552E+01  4.641985E+01
 3.247500E+02  4.637536E+01  4.637969E+01
 3.250000E+02  4.633519E+01  4.633951E+01
 3.252500E+02  4.629500E+01  4.629932E+01
 3.255000E+02  4.625479E+01  4.625912E+01
 3.257500E+02  4.621457E+01  4.621889E+01
 3.260000E+02  4.617433E+01  4.617865E+01
 3.262500E+02  4.613407E+01  4.613840E+01
 3.265000E+02  4.609379E+01  4.609812E+01
 3.267500E+02  4.605350E+01  4.605783E+01
 3.270000E+02  4.601320E+01  4.601753E+01
 3.272500E+02  4.597287E+01  4.597720E+01
 3.275000E+02  4.593254E+01  4.593687E+01
 3.277500E+02  4.589218E+01  4.589651E+01
 3.280000E+02  4.585181E+01  4.585614E+01
 3.282500E+02  4.581142E+01  4.581575E+01
 3.285000E+02  4.577101E+01  4.577534E+01
 3.287500E+02  4.573059E+01  4.573492E+01
 3.290000E+02  4.569015E+01  4.569448E+01
 3.292500E+02  4.564970E+01  4.565403E+01
 3.295000E+02  4.560922E+01  4.561356E+01
 3.297500E+02  4.556874E+01  4.557307E+01
 3.300000E+02  4.552823E+01  4.553256E+01
 3.302500E+02  4.548771E+01  4.549204E+01
 3.305000E+02  4.544717E+01  4.545150E+01
 3.307500E+02  4.540662E+01  4.541095E+01
 3.310000E+02  4.536605E+01  4.537038E+01
 3.312500E+02  4.532546E+01  4.532979E+01
 3.315000E+02  4.528486E+01  4.528919E+01
 3.317500E+02  4.524423E+01  4.524857E+01
 3.320000E+02  4.520360E+01  4.520793E+01
 3.322500E+02  4.516294E+01  4.516728E+01
 3.325000E+02  4.512228E+01  4.512661E+01
 3.327500E+02  4.508159E+01  4.508592E+01
 3.330000E+02  4.504089E+01  4.504522E+01
 3.332500E+02  4.500017E+01  4.500450E+01
 3.335000E+02  4.495943E+01  4.496377E+01
 3.337500E+02  4.491868E+01  4.492302E+01
 3.340000E+02  4.487791E+01  4.488225E+01
 3.342500E+02  4.483713E+01  4.484146E+01
 3.345000E+02  4.479632E+01  4.480066E+01
 3.347500E+02  4.475551E+01  4.475984E+01
 3.350000E+02  4.471467E+01  4.471901E+01
 3.352500E+02  4.467382E+01  4.467816E+01
 3.355000E+02  4.463295E+01  4.463729E+01
 3.357500E+02  4.459207E+01  4.459641E+01
 3.360000E+02  4.455117E+01  4.455551E+01
 3.362500E+02  4.451025E+01  4.451459E+01
 3.365000E+02  4.446932E+01  4.447366E+01
 3.367500E+02  4.442837E+01  4.443271E+01
 3.370000E+02  4.438740E+01  4.439174E+01
 3.372500E+02  4.434642E+01  4.435076E+01
 3.375000E+02  4.430542E+01  4.430976E+01
 3.377500E+02  4.426441E+01  4.426875E+01
 3.380000E+02  4.422338E+01  4.422772E+01
 3.382500E+02  4.418233E+01  4.418667E+01
 3.385000E+02  4.414126E+01  4.414560E+01
 3.387500E+02  4.410018E+01  4.410452E+01
 3.390000E+02  4.405908E+01  4.406343E+01
 3.392500E+02  4.401797E+01  4.402231E+01
 3.395000E+02  4.397684E+01  4.398118E+01
 3.397500E+02  4.393569E+01  4.394003E+01
 3.400000E+02  4.389453E+01  4.389887E+01
 3.402500E+02  4.385335E+01  4.385769E+01
 3.405000E+02  4.381215E+01  4.381650E+01
 3.407500E+02  4.377094E+01  4.377528E+01
 3.410000E+02  4.372971E+01  4.373405E+01
 3.412500E+02  4.368846E+01  4.369281E+01
 3.415000E+02  4.364720E+01  4.365155E+01
 3.417500E+02  4.360592E+01  4.361027E+01
 3.420000E+02  4.356463E+01  4.356897E+01
 3.422500E+02  4.352331E+01  4.352766E+01
 3.425000E+02  4.348199E+01  4.348633E+01
 3.427500E+02  4.344064E+01  4.344499E+01
 3.430000E+02  4.339928E+01  4.340363E+01
 3.432500E+02  4.335790E+01  4.336225E+01
 3.435000E+02  4.331651E+01  4.332086E+01
 3.437500E+02  4.327510E+01  4.327945E+01
 3.440000E+02  4.323367E+01  4.323802E+01
 3.442500E+02  4.319223E+01  4.319658E+01
 3.445000E+02  4.315077E+01  4.315512E+01
 3.447500E+02  4.310929E+01  4.311364E+01
 3.450000E+02  4.306780E+01  4.307215E+01
 3.452500E+02  4.302629E+01  4.303064E+01
 3.455000E+02  4.298476E+01  4.298911E+01
 3.457500E+02  4.294322E+01  4.294757E+01
 3.460000E+02  4.290166E+01  4.290601E+01
 3.462500E+02  4.286008E+01  4.286444E+01
 3.465000E+02  4.281849E+01  4.282284E+01
 3.467500E+02  4.277688E+01  4.278124E+01
 3.470000E+02  4.273526E+01  4.273961E+01
 3.472500E+02  4.269362E+01  4.269797E+01
 3.475000E+02  4.265196E+01  4.265631E+01
 3.477500E+02  4.261029E+01  4.261464E+01
 3.480000E+02  4.256859E+01  4.257295E+01
 3.482500E+02  4.252689E+01  4.253124E+01
 3.485000E+02  4.248516E+01  4.248952E+01
 3.487500E+02  4.244342E+01  4.244778E+01
 3.490000E+02  4.240166E+01  4.240602E+01
 3.492500E+02  4.235989E+01  4.236425E+01
 3.495000E+02  4.231810E+01  4.232246E+01
 3.497500E+02  4.227629E+01  4.228065E+01
 3.500000E+02  4.223447E+01  4.223883E+01
 3.502500E+02  4.219263E+01  4.219699E+01
 3.505000E+02  4.215078E+01  4.215513E+01
 3.507500E+02  4.210890E+01  4.211326E+01
 3.510000E+02  4.206701E+01  4.207137E+01
 3.512500E+02  4.202511E+01  4.202947E+01
 3.515000E+02  4.198318E+01  4.198754E+01
 3.517500E+02  4.194125E+01  4.194560E+01
 3.520000E+02  4.189929E+01  4.190365E+01
 3.522500E+02  4.185732E+01  4.186168E+01
 3.525000E+02  4.181533E+01  4.181969E+01
 3.527500E+02  4.177332E+01  4.177768E+01
 3.530000E+02  4.173130E+01  4.173566E+01
 3.532500E+02  4.168926E+01  4.169362E+01
 3.535000E+02  4.164721E+01  4.165157E+01
 3.537500E+02  4.160514E+01  4.160950E+01
 3.540000E+02  4.156305E+01  4.156741E+01
 3.542500E+02  4.152094E+01  4.152531E+01
 3.545000E+02  4.147882E+01  4.148318E+01
 3.547500E+02  4.143668E+01  4.144105E+01
 3.550000E+02  4.139453E+01  4.139889E+01
 3.552500E+02  4.135236E+01  4.135672E+01
 3.555000E+02  4.131017E+01  4.131453E+01
 3.557500E+02  4.126797E+01  4.127233E+01
 3.560000E+02  4.122574E+01  4.123011E+01
 3.562500E+02  4.118351E+01  4.118787E+01
 3.565000E+02  4.114125E+01  4.114562E+01
 3.567500E+02  4.109898E+01  4.110335E+01
 3.570000E+02  4.105669E+01  4.106106E+01
 3.572500E+02  4.101439E+01  4.101875E+01
 3.575000E+02  4.097207E+01  4.097643E+01
 3.577500E+02  4.092973E+01  4.093410E+01
 3.580000E+02  4.088738E+01  4.089174E+01
 3.582500E+02  4.084500E+01  4.084937E+01
 3.585000E+02  4.080262E+01  4.080698E+01
 3.587500E+02  4.076021E+01  4.076458E+01
 3.590000E+02  4.071779E+01  4.072216E+01
 3.592500E+02  4.067535E+01  4.067972E+01
 3.595000E+02  4.063290E+01  4.063727E+01
 3.597500E+02  4.059043E+01  4.059480E+01
 3.600000E+02  4.054794E+01  4.055231E+01
 3.602500E+02  4.050543E+01  4.050980E+01
 3.605000E+02  4.046291E+01  4.046728E+01
 3.607500E+02  4.042037E+01  4.042474E+01
 3.610000E+02  4.037782E+01  4.038219E+01
 3.612500E+02  4.033525E+01  4.033962E+01
 3.615000E+02  4.029266E+01  4.029703E+01
 3.617500E+02  4.025005E+01  4.025443E+01
 3.620000E+02  4.020743E+01  4.021180E+01
 3.622500E+02  4.016479E+01  4.016917E+01
 3.625000E+02  4.012214E+01  4.012651E+01
 3.627500E+02  4.007947E+01  4.008384E+01
 3.630000E+02  4.003678E+01  4.004115E+01
 3.632500E+02  3.999407E+01  3.999844E+01
 3.635000E+02  3.995135E+01  3.995572E+01
 3.637500E+02  3.990861E+01  3.991298E+01
 3.640000E+02  3.986585E+01  3.987023E+01
 3.642500E+02  3.982308E+01  3.982745E+01
 3.645000E+02  3.978029E+01  3.978466E+01
 3.647500E+02  3.973748E+01  3.974186E+01
 3.650000E+02  3.969466E+01  3.969903E+01
 3.652500E+02  3.965182E+01  3.965619E+01
 3.655000E+02  3.960896E+01  3.961334E+01
 3.657500E+02  3.956609E+01  3.957046E+01
 3.660000E+02  3.952319E+01  3.952757E+01
 3.662500E+02  3.948029E+01  3.948466E+01
 3.665000E+02  3.943736E+01  3.944174E+01
 3.667500E+02  3.939442E+01  3.939880E+01
 3.670000E+02  3.935146E+01  3.935584E+01
 3.672500E+02  3.930849E+01  3.931286E+01
 3.675000E+02  3.926549E+01  3.926987E+01
 3.677500E+02  3.922248E+01  3.922686E+01
 3.680000E+02  3.917946E+01  3.918384E+01
 3.682500E+02  3.913641E+01  3.914079E+01
 3.685000E+02  3.909335E+01  3.909773E+01
 3.687500E+02  3.905028E+01  3.905466E+01
 3.690000E+02  3.900718E+01  3.901156E+01
 3.692500E+02  3.896407E+01  3.896845E+01
 3.695000E+02  3.892094E+01  3.892532E+01
 3.697500E+02  3.887780E+01  3.888218E+01
 3.700000E+02  3.883463E+01  3.883902E+01
 3.702500E+02  3.879146E+01  3.879584E+01
 3.705000E+02  3.874826E+01  3.875264E+01
 3.707500E+02  3.870505E+01  3.870943E+01
 3.710000E+02  3.866182E+01  3.866620E+01
 3.712500E+02  3.861857E+01  3.862295E+01
 3.715000E+02  3.857530E+01  3.857969E+01
 3.717500E+02  3.853202E+01  3.853641E+01
 3.720000E+02  3.848872E+01  3.849311E+01
 3.722500E+02  3.844541E+01  3.844979E+01
 3.725000E+02  3.840208E+01  3.840646E+01
 3.727500E+02  3.835873E+01  3.836311E+01
 3.730000E+02  3.831536E+01  3.831975E+01
 3.732500E+02  3.827198E+01  3.827636E+01
 3.735000E+02  3.822857E+01  3.823296E+01
 3.737500E+02  3.818516E+01  3.818954E+01
 3.740000E+02  3.814172E+01  3.814611E+01
 3.742500E+02  3.809827E+01  3.810266E+01
 3.745000E+02  3.805480E+01  3.805919E+01
 3.747500E+02  3.801131E+01  3.801570E+01
 3.750000E+02  3.796781E+01  3.797220E+01
 3.752500E+02  3.792429E+01  3.792868E+01
 3.755000E+02  3.788075E+01  3.788514E+01
 3.757500E+02  3.783719E+01  3.784158E+01
 3.760000E+02  3.779362E+01  3.779801E+01
 3.762500E+02  3.775003E+01  3.775442E+01
 3.765000E+02  3.770642E+01  3.771081E+01
 3.767500E+02  3.766280E+01  3.766719E+01
 3.770000E+02  3.761916E+01  3.762355E+01
 3.772500E+02  3.757550E+01  3.757989E+01
 3.775000E+02  3.753182E+01  3.753621E+01
 3.777500E+02  3.748813E+01  3.749252E+01
 3.780000E+02  3.744442E+01  3.744881E+01
 3.782500E+02  3.740069E+01  3.740508E+01
 3.785000E+02  3.735694E+01  3.736134E+01
 3.787500E+02  3.731318E+01  3.731758E+01
 3.790000E+02  3.726940E+01  3.727380E+01
 3.792500E+02  3.722560E+01  3.723000E+01
 3.795000E+02  3.718179E+01  3.718618E+01
 3.797500E+02  3.713796E+01  3.714235E+01
 3.800000E+02  3.709411E+01  3.709850E+01
 3.802500E+02  3.705024E+01  3.705464E+01
 3.805000E+02  3.700636E+01  3.701075E+01
 3.807500E+02  3.696245E+01  3.696685E+01
 3.810000E+02  3.691854E+01  3.692293E+01
 3.812500E+02  3.687460E+01  3.687900E+01
 3.815000E+02  3.683064E+01  3.683504E+01
 3.817500E+02  3.678667E+01  3.679107E+01
 3.820000E+02  3.674268E+01  3.674708E+01
 3.822500E+02  3.669868E+01  3.670308E+01
 3.825000E+02  3.665466E+01  3.665906E+01
 3.827500E+02  3.661061E+01  3.661501E+01
 3.830000E+02  3.656656E+01  3.657096E+01
 3.832500E+02  3.652248E+01  3.652688E+01
 3.835000E+02  3.647839E+01  3.648279E+01
 3.837500E+02  3.643427E+01  3.643868E+01
 3.840000E+02  3.639015E+01  3.639455E+01
 3.842500E+02  3.634600E+01  3.635040E+01
 3.845000E+02  3.630184E+01  3.630624E+01
 3.847500E+02  3.625765E+01  3.626206E+01
 3.850000E+02  3.621346E+01  3.621786E+01
 3.852500E+02  3.616924E+01  3.617364E+01
 3.855000E+02  3.612501E+01  3.612941E+01
 3.857500E+02  3.608075E+01  3.608516E+01
 3.860000E+02  3.603648E+01  3.604089E+01
 3.862500E+02  3.599220E+01  3.599660E+01
 3.865000E+02  3.594789E+01  3.595230E+01
 3.867500E+02  3.590357E+01  3.590798E+01
 3.870000E+02  3.585923E+01  3.586364E+01
 3.872500E+02  3.581487E+01  3.581928E+01
 3.875000E+02  3.577050E+01  3.577491E+01
 3.877500E+02  3.572610E+01  3.573051E+01
 3.880000E+02  3.568169E+01  3.568610E+01
 3.882500E+02  3.563727E+01  3.564168E+01
 3.885000E+02  3.559282E+01  3.559723E+01
 3.887500E+02  3.554836E+01  3.555277E+01
 3.890000E+02  3.550387E+01  3.550828E+01
 3.892500E+02  3.545938E+01  3.546379E+01
