#         T/K     Cv/J*K^-1     Cp/J*K^-1
 2.722500E+02  5.681590E+01  5.681697E+01
 2.725000E+02  5.684192E+01  5.684299E+01
 2.727500E+02  5.686795E+01  5.686902E+01
 2.730000E+02  5.689397E+01  5.689504E+01
 2.732500E+02  5.691998E+01  5.692106E+01
 2.735000E+02  5.694600E+01  5.694707E+01
 2.737500E+02  5.697201E+01  5.697308E+01
 2.740000E+02  5.699802E+01  5.699910E+01
 2.742500E+02  5.702403E+01  5.702511E+01
 2.745000E+02  5.705004E+01  5.705111E+01
 2.747500E+02  5.707604E+01  5.707712E+01
 2.750000E+02  5.710205E+01  5.710312E+01
 2.752500E+02  5.712805E+01  5.712912E+01
 2.755000E+02  5.715405E+01  5.715512E+01
 2.757500E+02  5.718004E+01  5.718112E+01
 2.760000E+02  5.720604E+01  5.720711E+01
 2.762500E+02  5.723203E+01  5.723310E+01
 2.765000E+02  5.725802E+01  5.725909E+01
 2.767500E+02  5.728401E+01  5.728508E+01
 2.770000E+02  5.731000E+01  5.731107E+01
 2.772500E+02  5.733598E+01  5.733706E+01
 2.775000E+02  5.736196E+01  5.736304E+01
 2.777500E+02  5.738795E+01  5.738902E+01
 2.780000E+02  5.741393E+01  5.741500E+01
 2.782500E+02  5.743990E+01  5.744098E+01
 2.785000E+02  5.746588E+01  5.746696E+01
 2.787500E+02  5.749186E+01  5.749293E+01
 2.790000E+02  5.751783E+01  5.751890E+01
 2.792500E+02  5.754380E+01  5.754488E+01
 2.795000E+02  5.756977E+01  5.757085E+01
 2.797500E+02  5.759574E+01  5.759681E+01
 2.800000E+02  5.762170E+01  5.762278E+01
 2.802500E+02  5.764767E+01  5.764875E+01
 2.805000E+02  5.767363E+01  5.767471E+01
 2.807500E+02  5.769960E+01  5.770067E+01
 2.810000E+02  5.772556E+01  5.772663E+01
 2.812500E+02  5.775151E+01  5.775259E+01
 2.815000E+02  5.777747E+01  5.777855E+01
 2.817500E+02  5.780343E+01  5.780451E+01
 2.820000E+02  5.782938E+01  5.783046E+01
 2.822500E+02  5.785534E+01  5.785641E+01
 2.825000E+02  5.788129E+01  5.788236E+01
 2.827500E+02  5.790724E+01  5.790831E+01
 2.830000E+02  5.793319E+01  5.793426E+01
 2.832500E+02  5.795913E+01  5.796021E+01
 2.835000E+02  5.798508E+01  5.798616E+01
 2.837500E+02  5.801102E+01  5.801210E+01
 2.840000E+02  5.803696E+01  5.803804E+01
 2.842500E+02  5.806291E+01  5.806399E+01
 2.845000E+02  5.808885E+01  5.808993E+01
 2.847500E+02  5.811478E+01  5.811586E+01
 2.850000E+02  5.814072E+01  5.814180E+01
 2.852500E+02  5.816666E+01  5.816774E+01
 2.855000E+02  5.819259E+01  5.819367E+01
 2.857500E+02  5.821852E+01  5.821960E+01
 2.860000E+02  5.824446E+01  5.824554E+01
 2.862500E+02  5.827039E+01  5.827147E+01
 2.865000E+02  5.829632E+01  5.829740E+01
 2.867500E+02  5.832224E+01  5.832332E+01
 2.870000E+02  5.834817E+01  5.834925E+01
 2.872500E+02  5.837409E+01  5.837517E+01
 2.875000E+02  5.840002E+01  5.840110E+01
 2.877500E+02  5.842594E+01  5.842702E+01
 2.880000E+02  5.845186E+01  5.845294E+01
 2.882500E+02  5.847778E+01  5.847886E+01
 2.885000E+02  5.850369E+01  5.850477E+01
 2.887500E+02  5.852961E+01  5.853069E+01
 2.890000E+02  5.855552E+01  5.855660E+01
 2.892500E+02  5.858144E+01  5.858252E+01
 2.895000E+02  5.860735E+01  5.860843E+01
 2.897500E+02  5.863326E+01  5.863434E+01
 2.900000E+02  5.865916E+01  5.866025E+01
 2.902500E+02  5.868507E+01  5.868615E+01
 2.905000E+02  5.871098E+01  5.871206E+01
 2.907500E+02  5.873688E+01  5.873796E+01
 2.910000E+02  5.876278E+01  5.876386E+01
 2.912500E+02  5.878868E+01  5.878976E+01
 2.915000E+02  5.881458E+01  5.881566E+01
 2.917500E+02  5.884048E+01  5.884156E+01
 2.920000E+02  5.886637E+01  5.886746E+01
 2.922500E+02  5.889227E+01  5.889335E+01
 2.925000E+02  5.891816E+01  5.891924E+01
 2.927500E+02  5.894405E+01  5.894513E+01
 2.930000E+02  5.896994E+01  5.897102E+01
 2.932500E+02  5.899583E+01  5.899691E+01
 2.935000E+02  5.902171E+01  5.902279E+01
 2.937500E+02  5.904759E+01  5.904868E+01
 2.940000E+02  5.907348E+01  5.907456E+01
 2.942500E+02  5.909936E+01  5.910044E+01
 2.945000E+02  5.912523E+01  5.912632E+01
 2.947500E+02  5.915111E+01  5.915220E+01
 2.950000E+02  5.917699E+01  5.917807E+01
 2.952500E+02  5.920286E+01  5.920394E+01
 2.955000E+02  5.922873E+01  5.922981E+01
 2.957500E+02  5.925460E+01  5.925568E+01
 2.960000E+02  5.928046E+01  5.928155E+01
 2.962500E+02  5.930633E+01  5.930741E+01
 2.965000E+02  5.933219E+01  5.933328E+01
 2.967500E+02  5.935805E+01  5.935914E+01
 2.970000E+02  5.938391E+01  5.938500E+01
 2.972500E+02  5.940977E+01  5.941085E+01
 2.975000E+02  5.943562E+01  5.943671E+01
 2.977500E+02  5.946147E+01  5.946256E+01
 2.980000E+02  5.948732E+01  5.948841E+01
 2.982500E+02  5.951317E+01  5.951426E+01
 2.985000E+02  5.953902E+01  5.954010E+01
 2.987500E+02  5.956486E+01  5.956595E+01
 2.990000E+02  5.959070E+01  5.959179E+01
 2.992500E+02  5.961654E+01  5.961763E+01
 2.995000E+02  5.964238E+01  5.964346E+01
 2.997500E+02  5.966821E+01  5.966930E+01
 3.000000E+02  5.969404E+01  5.969513E+01
 3.002500E+02  5.971987E+01  5.972096E+01
 3.005000E+02  5.974570E+01  5.974678E+01
 3.007500E+02  5.977152E+01  5.977261E+01
 3.010000E+02  5.979734E+01  5.979843E+01
 3.012500E+02  5.982316E+01  5.982425E+01
 3.015000E+02  5.984898E+01  5.985007E+01
 3.017500E+02  5.987479E+01  5.987588E+01
 3.020000E+02  5.990060E+01  5.990169E+01
 3.022500E+02  5.992641E+01  5.992750E+01
 3.025000E+02  5.995221E+01  5.995330E+01
 3.027500E+02  5.997802E+01  5.997911E+01
 3.030000E+02  6.000382E+01  6.000490E+01
 3.032500E+02  6.002961E+01  6.003070E+01
 3.035000E+02  6.005541E+01  6.005650E+01
 3.037500E+02  6.008120E+01  6.008229E+01
 3.040000E+02  6.010698E+01  6.010807E+01
 3.042500E+02  6.013277E+01  6.013386E+01
 3.045000E+02  6.015855E+01  6.015964E+01
 3.047500E+02  6.018433E+01  6.018542E+01
 3.050000E+02  6.021010E+01  6.021119E+01
 3.052500E+02  6.023587E+01  6.023697E+01
 3.055000E+02  6.026164E+01  6.026273E+01
 3.057500E+02  6.028741E+01  6.028850E+01
 3.060000E+02  6.031317E+01  6.031426E+01
 3.062500E+02  6.033893E+01  6.034002E+01
 3.065000E+02  6.036468E+01  6.036578E+01
 3.067500E+02  6.039043E+01  6.039153E+01
 3.070000E+02  6.041618E+01  6.041728E+01
 3.072500E+02  6.044193E+01  6.044302E+01
 3.075000E+02  6.046767E+01  6.046876E+01
 3.077500E+02  6.049340E+01  6.049450E+01
 3.080000E+02  6.051914E+01  6.052023E+01
 3.082500E+02  6.054487E+01  6.054596E+01
 3.085000E+02  6.057059E+01  6.057169E+01
 3.087500E+02  6.059631E+01  6.059741E+01
 3.090000E+02  6.062203E+01  6.062313E+01
 3.092500E+02  6.064775E+01  6.064884E+01
 3.095000E+02  6.067346E+01  6.067455E+01
 3.097500E+02  6.069916E+01  6.070026E+01
 3.100000E+02  6.072486E+01  6.072596E+01
 3.102500E+02  6.075056E+01  6.075166E+01
 3.105000E+02  6.077626E+01  6.077735E+01
 3.107500E+02  6.080195E+01  6.080304E+01
 3.110000E+02  6.082763E+01  6.082873E+01
 3.112500E+02  6.085331E+01  6.085441E+01
 3.115000E+02  6.087899E+01  6.088009E+01
 3.117500E+02  6.090466E+01  6.090576E+01
 3.120000E+02  6.093033E+01  6.093143E+01
 3.122500E+02  6.095599E+01  6.095709E+01
 3.125000E+02  6.098165E+01  6.098275E+01
 3.127500E+02  6.100730E+01  6.100840E+01
 3.130000E+02  6.103295E+01  6.103405E+01
 3.132500E+02  6.105859E+01  6.105969E+01
 3.135000E+02  6.108423E+01  6.108533E+01
 3.137500E+02  6.110987E+01  6.111097E+01
 3.140000E+02  6.113550E+01  6.113660E+01
 3.142500E+02  6.116112E+01  6.116222E+01
 3.145000E+02  6.118674E+01  6.118784E+01
 3.147500E+02  6.121236E+01  6.121346E+01
 3.150000E+02  6.123797E+01  6.123907E+01
 3.152500E+02  6.126357E+01  6.126467E+01
 3.155000E+02  6.128917E+01  6.129027E+01
 3.157500E+02  6.131476E+01  6.131587E+01
 3.160000E+02  6.134035E+01  6.134146E+01
 3.162500E+02  6.136593E+01  6.136704E+01
 3.165000E+02  6.139151E+01  6.139262E+01
 3.167500E+02  6.141708E+01  6.141819E+01
 3.170000E+02  6.144265E+01  6.144376E+01
 3.172500E+02  6.146821E+01  6.146932E+01
 3.175000E+02  6.149377E+01  6.149487E+01
 3.177500E+02  6.151931E+01  6.152042E+01
 3.180000E+02  6.154486E+01  6.154597E+01
 3.182500E+02  6.157040E+01  6.157151E+01
 3.185000E+02  6.159593E+01  6.159704E+01
 3.187500E+02  6.162145E+01  6.162256E+01
 3.190000E+02  6.164697E+01  6.164808E+01
 3.192500E+02  6.167249E+01  6.167360E+01
 3.195000E+02  6.169799E+01  6.169911E+01
 3.197500E+02  6.172350E+01  6.172461E+01
 3.200000E+02  6.174899E+01  6.175010E+01
 3.202500E+02  6.177448E+01  6.177559E+01
 3.205000E+02  6.179996E+01  6.180108E+01
 3.207500E+02  6.182544E+01  6.182655E+01
 3.210000E+02  6.185091E+01  6.185202E+01
 3.212500E+02  6.187637E+01  6.187749E+01
 3.215000E+02  6.190183E+01  6.190294E+01
 3.217500E+02  6.192728E+01  6.192839E+01
 3.220000E+02  6.195272E+01  6.195384E+01
 3.222500E+02  6.197816E+01  6.197927E+01
 3.225000E+02  6.200359E+01  6.200470E+01
 3.227500E+02  6.202901E+01  6.203013E+01
 3.230000E+02  6.205442E+01  6.205554E+01
 3.232500E+02  6.207983E+01  6.208095E+01
 3.235000E+02  6.210523E+01  6.210636E+01
 3.237500E+02  6.213063E+01  6.213175E+01
 3.240000E+02  6.215602E+01  6.215714E+01
 3.242500E+02  6.218140E+01  6.218252E+01
 3.245000E+02  6.220677E+01  6.220789E+01
 3.247500E+02  6.223213E+01  6.223326E+01
 3.250000E+02  6.225749E+01  6.225862E+01
 3.252500E+02  6.228284E+01  6.228397E+01
 3.255000E+02  6.230818E+01  6.230931E+01
 3.257500E+02  6.233352E+01  6.233464E+01
 3.260000E+02  6.235885E+01  6.235997E+01
 3.262500E+02  6.238416E+01  6.238529E+01
 3.265000E+02  6.240948E+01  6.241061E+01
 3.267500E+02  6.243478E+01  6.243591E+01
 3.270000E+02  6.246008E+01  6.246121E+01
 3.272500E+02  6.248536E+01  6.248649E+01
 3.275000E+02  6.251064E+01  6.251177E+01
 3.277500E+02  6.253591E+01  6.253705E+01
 3.280000E+02  6.256118E+01  6.256231E+01
 3.282500E+02  6.258643E+01  6.258757E+01
 3.285000E+02  6.261168E+01  6.261281E+01
 3.287500E+02  6.263692E+01  6.263805E+01
 3.290000E+02  6.266215E+01  6.266328E+01
 3.292500E+02  6.268737E+01  6.268851E+01
 3.295000E+02  6.271258E+01  6.271372E+01
 3.297500E+02  6.273779E+01  6.273892E+01
 3.300000E+02  6.276298E+01  6.276412E+01
 3.302500E+02  6.278817E+01  6.278931E+01
 3.305000E+02  6.281334E+01  6.281449E+01
 3.307500E+02  6.283851E+01  6.283965E+01
 3.310000E+02  6.286367E+01  6.286482E+01
 3.312500E+02  6.288882E+01  6.288997E+01
 3.315000E+02  6.291397E+01  6.291511E+01
 3.317500E+02  6.293910E+01  6.294024E+01
 3.320000E+02  6.296422E+01  6.296537E+01
 3.322500E+02  6.298933E+01  6.299048E+01
 3.325000E+02  6.301444E+01  6.301559E+01
 3.327500E+02  6.303953E+01  6.304068E+01
 3.330000E+02  6.306462E+01  6.306577E+01
 3.332500E+02  6.308970E+01  6.309085E+01
 3.335000E+02  6.311476E+01  6.311591E+01
 3.337500E+02  6.313982E+01  6.314097E+01
 3.340000E+02  6.316487E+01  6.316602E+01
 3.342500E+02  6.318990E+01  6.319106E+01
 3.345000E+02  6.321493E+01  6.321608E+01
 3.347500E+02  6.323995E+01  6.324110E+01
 3.350000E+02  6.326495E+01  6.326611E+01
 3.352500E+02  6.328995E+01  6.329111E+01
 3.355000E+02  6.331494E+01  6.331610E+01
 3.357500E+02  6.333991E+01  6.334107E+01
 3.360000E+02  6.336488E+01  6.336604E+01
 3.362500E+02  6.338984E+01  6.339100E+01
 3.365000E+02  6.341478E+01  6.341594E+01
 3.367500E+02  6.343972E+01  6.344088E+01
 3.370000E+02  6.346464E+01  6.346580E+01
 3.372500E+02  6.348956E+01  6.349072E+01
 3.375000E+02  6.351446E+01  6.351562E+01
 3.377500E+02  6.353935E+01  6.354052E+01
 3.380000E+02  6.356423E+01  6.356540E+01
 3.382500E+02  6.358910E+01  6.359027E+01
 3.385000E+02  6.361396E+01  6.361513E+01
 3.387500E+02  6.363881E+01  6.363998E+01
 3.390000E+02  6.366365E+01  6.366482E+01
 3.392500E+02  6.368847E+01  6.368965E+01
 3.395000E+02  6.371329E+01  6.371446E+01
 3.397500E+02  6.373809E+01  6.373927E+01
 3.400000E+02  6.376288E+01  6.376406E+01
 3.402500E+02  6.378767E+01  6.378884E+01
 3.405000E+02  6.381244E+01  6.381361E+01
 3.407500E+02  6.383719E+01  6.383837E+01
 3.410000E+02  6.386194E+01  6.386312E+01
 3.412500E+02  6.388667E+01  6.388786E+01
 3.415000E+02  6.391140E+01  6.391258E+01
 3.417500E+02  6.393611E+01  6.393729E+01
 3.420000E+02  6.396081E+01  6.396199E+01
 3.422500E+02  6.398549E+01  6.398668E+01
 3.425000E+02  6.401017E+01  6.401135E+01
 3.427500E+02  6.403483E+01  6.403602E+01
 3.430000E+02  6.405948E+01  6.406067E+01
 3.432500E+02  6.408412E+01  6.408531E+01
 3.435000E+02  6.410874E+01  6.410994E+01
 3.437500E+02  6.413336E+01  6.413455E+01
 3.440000E+02  6.415796E+01  6.415915E+01
 3.442500E+02  6.418255E+01  6.418374E+01
 3.445000E+02  6.420712E+01  6.420832E+01
 3.447500E+02  6.423168E+01  6.423288E+01
 3.450000E+02  6.425624E+01  6.425744E+01
 3.452500E+02  6.428077E+01  6.428197E+01
 3.455000E+02  6.430530E+01  6.430650E+01
 3.457500E+02  6.432981E+01  6.433101E+01
 3.460000E+02  6.435431E+01  6.435551E+01
 3.462500E+02  6.437879E+01  6.438000E+01
 3.465000E+02  6.440327E+01  6.440447E+01
 3.467500E+02  6.442772E+01  6.442893E+01
 3.470000E+02  6.445217E+01  6.445338E+01
 3.472500E+02  6.447660E+01  6.447781E+01
 3.475000E+02  6.450102E+01  6.450223E+01
 3.477500E+02  6.452543E+01  6.452664E+01
 3.480000E+02  6.454982E+01  6.455103E+01
 3.482500E+02  6.457420E+01  6.457541E+01
 3.485000E+02  6.459856E+01  6.459978E+01
 3.487500E+02  6.462291E+01  6.462413E+01
 3.490000E+02  6.464725E+01  6.464847E+01
 3.492500E+02  6.467157E+01  6.467279E+01
 3.495000E+02  6.469588E+01  6.469710E+01
 3.497500E+02  6.472018E+01  6.472140E+01
 3.500000E+02  6.474446E+01  6.474568E+01
 3.502500E+02  6.476872E+01  6.476995E+01
 3.505000E+02  6.479297E+01  6.479420E+01
 3.507500E+02  6.481721E+01  6.481844E+01
 3.510000E+02  6.484144E+01  6.484267E+01
 3.512500E+02  6.486565E+01  6.486688E+01
 3.515000E+02  6.488984E+01  6.489108E+01
 3.517500E+02  6.491402E+01  6.491526E+01
 3.520000E+02  6.493818E+01  6.493942E+01
 3.522500E+02  6.496233E+01  6.496358E+01
 3.525000E+02  6.498647E+01  6.498771E+01
 3.527500E+02  6.501059E+01  6.501183E+01
 3.530000E+02  6.503470E+01  6.503594E+01
 3.532500E+02  6.505879E+01  6.506003E+01
 3.535000E+02  6.508286E+01  6.508411E+01
 3.537500E+02  6.510692E+01  6.510817E+01
 3.540000E+02  6.513097E+01  6.513222E+01
 3.542500E+02  6.515500E+01  6.515625E+01
 3.545000E+02  6.517901E+01  6.518027E+01
 3.547500E+02  6.520301E+01  6.520427E+01
 3.550000E+02  6.522699E+01  6.522825E+01
 3.552500E+02  6.525096E+01  6.525222E+01
 3.555000E+02  6.527491E+01  6.527617E+01
 3.557500E+02  6.529885E+01  6.530011E+01
 3.560000E+02  6.532277E+01  6.532403E+01
 3.562500E+02  6.534667E+01  6.534794E+01
 3.565000E+02  6.537056E+01  6.537183E+01
 3.567500E+02  6.539443E+01  6.539570E+01
 3.570000E+02  6.541829E+01  6.541956E+01
 3.572500E+02  6.544213E+01  6.544340E+01
 3.575000E+02  6.546596E+01  6.546723E+01
 3.577500E+02  6.548976E+01  6.549104E+01
 3.580000E+02  6.551355E+01  6.551483E+01
 3.582500E+02  6.553733E+01  6.553861E+01
 3.585000E+02  6.556109E+01  6.556237E+01
 3.587500E+02  6.558483E+01  6.558611E+01
 3.590000E+02  6.560855E+01  6.560984E+01
 3.592500E+02  6.563226E+01  6.563355E+01
 3.595000E+02  6.565595E+01  6.565724E+01
 3.597500E+02  6.567963E+01  6.568092E+01
 3.600000E+02  6.570329E+01  6.570458E+01
 3.602500E+02  6.572693E+01  6.572822E+01
 3.605000E+02  6.575055E+01  6.575185E+01
 3.607500E+02  6.577416E+01  6.577546E+01
 3.610000E+02  6.579775E+01  6.579905E+01
 3.612500E+02  6.582132E+01  6.582262E+01
 3.615000E+02  6.584487E+01  6.584618E+01
 3.617500E+02  6.586841E+01  6.586972E+01
 3.620000E+02  6.589193E+01  6.589324E+01
 3.622500E+02  6.591543E+01  6.591674E+01
 3.625000E+02  6.593892E+01  6.594023E+01
 3.627500E+02  6.596238E+01  6.596370E+01
 3.630000E+02  6.598583E+01  6.598715E+01
 3.632500E+02  6.600926E+01  6.601058E+01
 3.635000E+02  6.603268E+01  6.603400E+01
 3.637500E+02  6.605607E+01  6.605740E+01
 3.640000E+02  6.607945E+01  6.608078E+01
 3.642500E+02  6.610281E+01  6.610414E+01
 3.645000E+02  6.612615E+01  6.612748E+01
 3.647500E+02  6.614947E+01  6.615080E+01
 3.650000E+02  6.617278E+01  6.617411E+01
 3.652500E+02  6.619606E+01  6.619740E+01
 3.655000E+02  6.621933E+01  6.622067E+01
 3.657500E+02  6.624258E+01  6.624392E+01
 3.660000E+02  6.626581E+01  6.626715E+01
 3.662500E+02  6.628902E+01  6.629037E+01
 3.665000E+02  6.631221E+01  6.631356E+01
 3.667500E+02  6.633539E+01  6.633674E+01
 3.670000E+02  6.635854E+01  6.635989E+01
 3.672500E+02  6.638168E+01  6.638303E+01
 3.675000E+02  6.640480E+01  6.640615E+01
 3.677500E+02  6.642790E+01  6.642925E+01
 3.680000E+02  6.645097E+01  6.645233E+01
 3.682500E+02  6.647403E+01  6.647540E+01
 3.685000E+02  6.649707E+01  6.649844E+01
 3.687500E+02  6.652010E+01  6.652146E+01
 3.690000E+02  6.654310E+01  6.654447E+01
 3.692500E+02  6.656608E+01  6.656745E+01
 3.695000E+02  6.658903E+01  6.659040E+01
 3.697500E+02  6.661197E+01  6.661335E+01
 3.700000E+02  6.663490E+01  6.663627E+01
 3.702500E+02  6.665780E+01  6.665918E+01
 3.705000E+02  6.668068E+01  6.668207E+01
 3.707500E+02  6.670355E+01  6.670493E+01
 3.710000E+02  6.672639E+01  6.672778E+01
 3.712500E+02  6.674921E+01  6.675060E+01
 3.715000E+02  6.677202E+01  6.677341E+01
 3.717500E+02  6.679480E+01  6.679619E+01
 3.720000E+02  6.681756E+01  6.681896E+01
 3.722500E+02  6.684030E+01  6.684170E+01
 3.725000E+02  6.686303E+01  6.686443E+01
 3.727500E+02  6.688573E+01  6.688713E+01
 3.730000E+02  6.690841E+01  6.690982E+01
 3.732500E+02  6.693107E+01  6.693248E+01
 3.735000E+02  6.695371E+01  6.695512E+01
 3.737500E+02  6.697633E+01  6.697774E+01
 3.740000E+02  6.699893E+01  6.700034E+01
 3.742500E+02  6.702150E+01  6.702292E+01
 3.745000E+02  6.704406E+01  6.704548E+01
 3.747500E+02  6.706660E+01  6.706802E+01
 3.750000E+02  6.708911E+01  6.709054E+01
 3.752500E+02  6.711160E+01  6.711303E+01
 3.755000E+02  6.713407E+01  6.713551E+01
 3.757500E+02  6.715652E+01  6.715796E+01
 3.760000E+02  6.717895E+01  6.718039E+01
 3.762500E+02  6.720136E+01  6.720280E+01
 3.765000E+02  6.722375E+01  6.722519E+01
 3.767500E+02  6.724611E+01  6.724756E+01
 3.770000E+02  6.726846E+01  6.726990E+01
 3.772500E+02  6.729078E+01  6.729223E+01
 3.775000E+02  6.731308E+01  6.731453E+01
 3.777500E+02  6.733535E+01  6.733681E+01
 3.780000E+02  6.735761E+01  6.735907E+01
 3.782500E+02  6.737984E+01  6.738130E+01
 3.785000E+02  6.740206E+01  6.740352E+01
 3.787500E+02  6.742425E+01  6.742571E+01
 3.790000E+02  6.744641E+01  6.744788E+01
 3.792500E+02  6.746856E+01  6.747003E+01
 3.795000E+02  6.749068E+01  6.749216E+01
 3.797500E+02  6.751278E+01  6.751426E+01
 3.800000E+02  6.753486E+01  6.753634E+01
 3.802500E+02  6.755692E+01  6.755840E+01
 3.805000E+02  6.757895E+01  6.758043E+01
 3.807500E+02  6.760096E+01  6.760245E+01
 3.810000E+02  6.762295E+01  6.762444E+01
 3.812500E+02  6.764491E+01  6.764641E+01
 3.815000E+02  6.766685E+01  6.766835E+01
 3.817500E+02  6.768877E+01  6.769027E+01
 3.820000E+02  6.771067E+01  6.771217E+01
 3.822500E+02  6.773254E+01  6.773405E+01
 3.825000E+02  6.775439E+01  6.775590E+01
 3.827500E+02  6.777622E+01  6.777773E+01
 3.830000E+02  6.779803E+01  6.779954E+01
 3.832500E+02  6.781981E+01  6.782132E+01
 3.835000E+02  6.784156E+01  6.784308E+01
 3.837500E+02  6.786330E+01  6.786482E+01
 3.840000E+02  6.788501E+01  6.788653E+01
 3.842500E+02  6.790670E+01  6.790822E+01
 3.845000E+02  6.792836E+01  6.792989E+01
 3.847500E+02  6.795000E+01  6.795153E+01
 3.850000E+02  6.797161E+01  6.797315E+01
 3.852500E+02  6.799321E+01  6.799475E+01
 3.855000E+02  6.801478E+01  6.801632E+01
 3.857500E+02  6.803632E+01  6.803787E+01
 3.860000E+02  6.805784E+01  6.805939E+01
 3.862500E+02  6.807934E+01  6.808089E+01
 3.865000E+02  6.810081E+01  6.810237E+01
 3.867500E+02  6.812226E+01  6.812382E+01
 3.870000E+02  6.814368E+01  6.814524E+01
 3.872500E+02  6.816508E+01  6.816665E+01
 3.875000E+02  6.818646E+01  6.818803E+01
 3.877500E+02  6.820781E+01  6.820938E+01
 3.880000E+02  6.822913E+01  6.823071E+01
 3.882500E+02  6.825044E+01  6.825201E+01
 3.885000E+02  6.827171E+01  6.827330E+01
 3.887500E+02  6.829297E+01  6.829455E+01
 3.890000E+02  6.831419E+01  6.831578E+01
